window,target,origin,shape_id,guide_status,revenue_musd,guide_musd,contribution_0_musd,contribution_1_musd,contribution_2_musd,contribution_3_musd,share_0_pct,share_1_pct,share_2_pct,share_3_pct
W1,2026Q3,2026-08-06,860,already_issued_implied_guide_diagnostic,4824.171704454517,4736.232044506466,939.212497891768,722.8655142070921,2586.7246341724376,575.3690581832186,19.46888617220078,14.984240994979857,53.620078070271056,11.926794762548305
W1,2026Q3,2026-08-06,861,already_issued_implied_guide_diagnostic,4825.582245810332,4737.6168731524585,926.6400878838368,713.1891506092849,2807.308274212038,378.444733105172,19.202658677890412,14.77933882959906,58.17553470670612,7.842467785804406
W1,2026Q3,2026-08-06,862,already_issued_implied_guide_diagnostic,4826.971815289336,4738.98111221726,914.4029096997664,703.7707984042961,3022.0746049125655,186.72350227270846,18.94361402325602,14.579964941479798,62.60808474870736,3.8683362865568336
W1,2026Q3,2026-08-06,863,already_issued_implied_guide_diagnostic,4828.340606814596,4740.324952088921,902.4876132950058,694.6001827215928,3231.252810797998,0.0,18.691465387119912,14.385898578514777,66.92263603436533,0.0
W1,2026Q3,2026-08-06,873,already_issued_implied_guide_diagnostic,4821.1242704530905,4733.240162074557,942.0790836962384,966.762378465572,2335.1576568083856,577.1251514828944,19.540651326287044,20.05263345710679,48.4359565489675,11.970758667638659
W1,2026Q3,2026-08-06,874,already_issued_implied_guide_diagnostic,4822.571370907523,4734.660883384615,929.4286701555253,953.7805130416963,2559.778582795729,379.58360491457216,19.272471025776095,19.77742659850385,53.07912285627873,7.870979519441331
W1,2026Q3,2026-08-06,875,already_issued_implied_guide_diagnostic,4823.996718060717,4736.060247933616,917.1166542212624,941.1459115371032,2778.4564961922574,187.27765611009454,19.011552200847063,19.509671472484975,57.59656688384352,3.882209442824446
W1,2026Q3,2026-08-06,876,already_issued_implied_guide_diagnostic,4825.400526305437,4737.438466206163,905.129515588714,928.8446994032654,2991.4263113134575,0.0,18.757603864268766,19.24906946769939,61.99332666803185,0.0
W1,2026Q3,2026-08-06,885,already_issued_implied_guide_diagnostic,4818.064926582395,4730.236586877974,944.9645451197348,1212.1543018730222,2082.053271452485,578.8928081371529,19.612947511482123,25.158529831868442,43.21347477003286,12.015047886616584
W1,2026Q3,2026-08-06,886,already_issued_implied_guide_diagnostic,4819.548845331614,4731.693455323391,932.2353489415408,1195.8259115789415,2310.7577173746013,380.72986743653064,19.34279283930356,24.81198863120271,47.9455192079417,7.899699321552039
W1,2026Q3,2026-08-06,887,already_issued_implied_guide_diagnostic,4821.010221958333,4733.128192565884,919.8477587015477,1179.9357166750203,2533.3913916846022,187.83535489716314,19.079979430699034,24.474864444401053,52.54897366003755,3.8961824648623726
W1,2026Q3,2026-08-06,888,already_issued_implied_guide_diagnostic,4822.449291532534,4734.541029390351,907.7880809535966,1164.4661518782489,2750.195058700688,0.0,18.824212056465385,24.146778565880812,57.0290093776538,0.0
W1,2026Q3,2026-08-06,897,already_issued_implied_guide_diagnostic,4816.514610170567,4728.714531130654,935.0603116232417,1439.3395626514964,2060.2311386972397,381.8835971985894,19.41362971574436,29.883425654147974,42.774315152015724,7.928629478091956
W1,2026Q3,2026-08-06,898,already_issued_implied_guide_diagnostic,4818.012269701945,4730.184889877985,922.5964002974177,1420.1538476193875,2286.8653869753375,188.39663480980232,19.14890101254333,29.475928414504477,47.464914138062355,3.910256434889839
W1,2026Q3,2026-08-06,899,already_issued_implied_guide_diagnostic,4819.486846803611,4731.6325869644215,910.4634770127908,1401.477622912702,2507.5457468781187,0.0,18.89129498541178,29.079395119465726,52.0293098951225,0.0
W1,2026Q3,2026-08-06,908,already_issued_implied_guide_diagnostic,4815.002803781546,4727.230283408261,925.3627586905264,1661.814124504275,2038.8643880472619,188.96153253948296,19.218322322964728,34.51325351667792,42.34399170953762,3.9244324508197317
W1,2026Q3,2026-08-06,909,already_issued_implied_guide_diagnostic,4816.5131361992135,4728.713084028273,913.1558737443091,1639.8923715167998,2263.464890938104,0.0,18.958857744648338,34.04729365714685,46.9938485982048,0.0
W1,2026Q3,2026-08-06,918,already_issued_implied_guide_diagnostic,4813.5281035752905,4725.782465461305,915.8654435237949,1879.7238360532035,2017.9388239982918,0.0,19.026905500843085,39.050854084699786,41.92224041445712,0.0
W1,2026Q3,2026-08-06,967,already_issued_implied_guide_diagnostic,4833.2246888580985,4745.120002368967,1169.1222392776506,0.0,3091.1315717659536,572.970877814494,24.189279715730912,0.0,63.95588392345705,11.85483636081203
W1,2026Q3,2026-08-06,968,already_issued_implied_guide_diagnostic,4834.519975059744,4746.391676843028,1153.5392708954241,0.0,3304.0914525911,376.8892515732208,23.86047170859334,0.0,68.34373359994791,7.795794691458759
W1,2026Q3,2026-08-06,969,already_issued_implied_guide_diagnostic,4835.797095033665,4747.645516240904,1138.36998730329,0.0,3511.4605683358745,185.9665393945002,23.540482880731062,0.0,72.61389382821963,3.8456232910493022
W1,2026Q3,2026-08-06,970,already_issued_implied_guide_diagnostic,4837.056145596436,4748.881615614304,1123.5979876669257,0.0,3713.458157929511,0.0,23.22896310992437,0.0,76.77103689007564,0.0
W1,2026Q3,2026-08-06,981,already_issued_implied_guide_diagnostic,4828.858730386554,4740.833630804121,1188.7877848590103,243.9870126129847,2619.2723412864534,776.8115916281057,24.6184005628147,5.052684831669394,54.24205775174496,16.086856853770936
W1,2026Q3,2026-08-06,982,already_issued_implied_guide_diagnostic,4830.208813899408,4742.1591036910895,1172.6735068459584,240.67971537886487,2842.1442860180664,574.7113056565174,24.27790499390986,4.982801461632155,58.84102314250913,11.898270401948842
W1,2026Q3,2026-08-06,983,already_issued_implied_guide_diagnostic,4831.539890680295,4743.4659163191545,1156.9943474543336,237.46172196660999,3059.0657123933875,378.01810886596365,23.946699678214298,4.914824824786342,63.31450803695345,7.823967460045903
W1,2026Q3,2026-08-06,984,already_issued_implied_guide_diagnostic,4832.852046687246,4744.754153079421,1141.7327586681122,234.3294308183462,3270.273968332508,186.51588886827923,23.624409513027214,4.848677934988118,67.66757882799595,3.8593337239887044
W1,2026Q3,2026-08-06,985,already_issued_implied_guide_diagnostic,4834.145398022152,4746.023927957361,1126.8721316427793,231.27943313192415,3475.9938332474485,0.0,23.31067932097841,4.784287895571989,71.9050327834496,0.0
W1,2026Q3,2026-08-06,995,already_issued_implied_guide_diagnostic,4825.794306097447,4737.8250677998985,1192.4636247220963,489.48288525710507,2364.6342324552797,779.213563662965,24.71020414640145,10.143053230400596,48.999896855685236,16.146845767512712
W1,2026Q3,2026-08-06,996,already_issued_implied_guide_diagnostic,4827.181214291258,4739.186694091984,1176.2480355828372,482.82670456238736,2591.6433406657557,576.4631334802768,24.367182075130316,10.002249410752183,53.68854463124333,11.942023882874159
W1,2026Q3,2026-08-06,997,already_issued_implied_guide_diagnostic,4828.548334344308,4740.528892960644,1160.4717296674328,476.3508409988589,2812.571509721204,379.15425395681234,24.033553136732113,9.865301287566895,58.24880098467807,7.852344591022915
W1,2026Q3,2026-08-06,998,already_issued_implied_guide_diagnostic,4829.895771969343,4741.851768191592,1145.1169321060156,470.047998331727,3027.662106901418,187.0687346301818,23.708936717677975,9.732052626470438,62.685868388147824,3.8731422677037686
W1,2026Q3,2026-08-06,999,already_issued_implied_guide_diagnostic,4831.22366274619,4743.155452893176,1130.166822543958,463.9112721359479,3237.1455680662834,0.0,23.392972493878343,9.60235552150465,67.004671984617,0.0
W1,2026Q3,2026-08-06,1009,already_issued_implied_guide_diagnostic,4824.141830858638,4736.202715475339,1179.8460685776322,726.4554396045684,2339.6138422558893,578.226480420548,24.45711817655316,15.058749619624434,48.49803186320222,11.986100340620185
W1,2026Q3,2026-08-06,1010,already_issued_implied_guide_diagnostic,4825.545248489752,4737.580550254762,1163.971647238053,716.6812325788885,2564.5946067773953,380.29776189541514,24.121038914770107,14.851818720447968,53.146214048661854,7.880928316120063
W1,2026Q3,2026-08-06,1011,already_issued_implied_guide_diagnostic,4826.928214890714,4738.938306608804,1148.522724847105,707.169013988829,2783.611363887401,187.62511216737926,23.794070964303923,14.650497842650015,57.668381213960615,3.8870499790854516
W1,2026Q3,2026-08-06,1012,already_issued_implied_guide_diagnostic,4828.290885311264,4740.276136957162,1133.4822659661552,697.9082947651873,2996.9003245799217,0.0,23.47584876077911,14.454561900741725,62.069589338479176,0.0
W1,2026Q3,2026-08-06,1021,already_issued_implied_guide_diagnostic,4821.090604204714,4733.207109527062,1183.4678524673761,971.5805950387194,2086.040689347839,580.0014673507796,24.5477206222844,20.152713873316454,43.269062139767684,12.030503364631468
W1,2026Q3,2026-08-06,1022,already_issued_implied_guide_diagnostic,4822.530575333502,4734.62083147171,1167.49433317284,958.4669634781395,2315.1205698718295,381.4487088106934,24.209163942772967,19.874772145158595,48.00634301238675,7.909720899681685
W1,2026Q3,2026-08-06,1023,already_issued_implied_guide_diagnostic,4823.949319242514,4736.013713146838,1151.950357200415,945.7059701033977,2538.1079344686773,188.1850574700235,23.87981881578518,19.60439273959657,52.614730514358435,3.9010579302597947
W1,2026Q3,2026-08-06,1024,already_issued_implied_guide_diagnostic,4825.34701104258,4737.38592647119,1136.818670377703,933.2834499170664,2755.24489074781,0.0,23.55931434104422,19.341271162079973,57.09941449687581,0.0
W1,2026Q3,2026-08-06,1032,already_issued_implied_guide_diagnostic,4818.027474714659,4730.199817719046,1187.1136375036901,1218.2170515867563,1830.908568708331,581.7882169158811,24.638996845363472,25.284560081486532,38.00120647541065,12.075236597739341
W1,2026Q3,2026-08-06,1033,already_issued_implied_guide_diagnostic,4819.504256874723,4731.649679667947,1171.0400238431398,1201.722295210209,2064.134765890477,382.60717193089744,24.29793525283693,24.934562377365406,42.82877773053353,7.938724639264135
W1,2026Q3,2026-08-06,1034,already_issued_implied_guide_diagnostic,4820.9590285992535,4733.077932408785,1155.4000526102989,1185.672543071704,2291.1378258767927,188.74860704045878,23.966186929947927,24.594121958680187,47.52452390250848,3.915167208863427
W1,2026Q3,2026-08-06,1035,already_issued_implied_guide_diagnostic,4822.391985050461,4734.484767546167,1140.1762471714458,1170.0498606344534,2512.165877244561,0.0,23.64337554280161,24.2628526312593,52.09377182593908,0.0
W1,2026Q3,2026-08-06,1043,already_issued_implied_guide_diagnostic,4816.466234898405,4728.667037689663,1174.608959047777,1446.4616875610182,1811.622358685491,383.77322960411817,24.387359980580314,30.031596133291043,37.61310201988168,7.96794186624695
W1,2026Q3,2026-08-06,1044,already_issued_implied_guide_diagnostic,4817.957286321953,4730.130908788135,1158.8720377140896,1427.082596661019,2042.6868540442035,189.3157979026413,24.053182061287576,29.620075726127062,42.39736329426031,3.9293789183250665
W1,2026Q3,2026-08-06,1045,already_issued_implied_guide_diagnostic,4819.425752233119,4731.572606084752,1143.5552107177552,1408.220827172083,2267.6497143432807,0.0,23.72803876453289,29.219680924009936,47.052280311457174,0.0
W1,2026Q3,2026-08-06,1053,already_issued_implied_guide_diagnostic,4814.944035561461,4727.1725864720365,1162.3665424010676,1669.9501853709662,1792.7406401776548,189.88666761177214,24.140811062729753,34.68264995475148,37.23284480436556,3.9436941781532013
W1,2026Q3,2026-08-06,1054,already_issued_implied_guide_diagnostic,4816.448257279582,4728.649387784236,1146.955778418731,1647.8098301299674,2021.6826487308845,0.0,23.813310496696843,34.21213604110595,41.97455346219722,0.0
W1,2026Q3,2026-08-06,1062,already_issued_implied_guide_diagnostic,4813.459444672806,4725.71505813959,1150.378170763616,1888.8305336555443,1774.2507402536455,0.0,23.899197323388123,39.240603465475694,36.860199211136184,0.0
W1,2026Q3,2026-08-06,1101,already_issued_implied_guide_diagnostic,4831.919787708361,4743.838888217372,1429.2934979165343,0.0,2624.318216109914,778.3080736819129,29.58024058165102,0.0,54.312122953401754,16.107636464947234
W1,2026Q3,2026-08-06,1102,already_issued_implied_guide_diagnostic,4833.224927103309,4745.120236271214,1409.8805637117216,0.0,2847.541653557887,575.802709833701,29.17059696116199,0.0,58.91597632027651,11.913426718561517
W1,2026Q3,2026-08-06,1103,already_issued_implied_guide_diagnostic,4834.51241765573,4746.3842572026715,1390.9928893596007,0.0,3064.7936060832203,378.7259222129094,28.77214430724531,0.0,63.39405800035876,7.833797692395931
W1,2026Q3,2026-08-06,1104,already_issued_implied_guide_diagnostic,4835.782282858533,4747.630974076403,1372.6092473814751,0.0,3276.3127333759285,186.86030210112975,28.384430214052088,0.0,67.75145243799584,3.8641173479520807
W1,2026Q3,2026-08-06,1105,already_issued_implied_guide_diagnostic,4837.034580193024,4748.860443325889,1354.7095487934562,0.0,3482.325031399568,0.0,28.007026336772554,0.0,71.99297366322745,0.0
W1,2026Q3,2026-08-06,1115,already_issued_implied_guide_diagnostic,4828.86373124799,4740.838540505025,1433.722970587881,245.2146274295139,2369.2060326645683,780.720100566026,29.690690199231284,5.078102035530825,49.063427019761065,16.16778074547682
W1,2026Q3,2026-08-06,1116,already_issued_implied_guide_diagnostic,4830.205418751748,4742.155770433459,1414.187690872875,241.8734405786941,2596.5825238595103,577.5617634406685,29.278003071727298,5.007518720419153,53.757186263323256,11.957291944530294
W1,2026Q3,2026-08-06,1117,already_issued_implied_guide_diagnostic,4831.528689568954,4743.454919392487,1395.1827112446815,238.6229527965795,2817.8563396419613,379.86668588573133,28.876630997903753,4.938870658302317,58.32225203848178,7.862246305312144
W1,2026Q3,2026-08-06,1118,already_issued_implied_guide_diagnostic,4832.833586074678,4744.736028984724,1376.686529071471,235.45948641324293,3033.2722073235414,187.41536326642316,28.48611491689377,4.87207933440323,62.763845543194556,3.877960205508453
W1,2026Q3,2026-08-06,1119,already_issued_implied_guide_diagnostic,4834.120184424448,4745.999173977461,1358.6787988675555,232.37956166948734,3243.0618238874044,0.0,28.106020269111706,4.807070424484172,67.08690930640411,0.0
W1,2026Q3,2026-08-06,1128,already_issued_implied_guide_diagnostic,4825.795699834334,4737.8264361304045,1438.1820768650439,491.954567777708,2112.510791045452,783.1482641461307,29.80196772346611,10.19426843524678,43.77538798664794,16.228375854639175
W1,2026Q3,2026-08-06,1129,already_issued_implied_guide_diagnostic,4827.1741935688,4739.179801350033,1418.5232097945204,485.2299189253455,2344.0886524555294,579.3324123934042,29.3862030436856,10.052049076078774,48.5602664925276,12.001481387708019
W1,2026Q3,2026-08-06,1130,already_issued_implied_guide_diagnostic,4828.533495663782,4740.514324773914,1399.3997518985188,478.68841586048325,2569.4304674864175,381.0148604183626,28.981879346083783,9.913743298878734,53.21347506015791,7.890902294879581
W1,2026Q3,2026-08-06,1131,already_issued_implied_guide_diagnostic,4829.873667547632,4741.830066710624,1380.7899206589948,472.3226075034408,2788.7871604798747,187.97397890532156,28.588530791947004,9.779191755615061,57.74037485116833,3.8919026012695968
W1,2026Q3,2026-08-06,1132,already_issued_implied_guide_diagnostic,4831.1948042256845,4743.127120433647,1362.6731097424743,466.1254451084156,3002.3962493747945,0.0,28.205716493787204,9.648243633245988,62.1460398729668,0.0
W1,2026Q3,2026-08-06,1141,already_issued_implied_guide_diagnostic,4824.131193133487,4736.192271664912,1422.8874191871719,730.0841561331561,2090.04483912629,581.1147786868687,29.495205711081493,15.134002930358411,43.324792702594664,12.045998655965425
W1,2026Q3,2026-08-06,1142,already_issued_implied_guide_diagnostic,4825.5267790716125,4737.56241751501,1403.6442934854647,720.2104999324984,2319.5014630178994,382.17052263574976,29.087897710423917,14.925013017357253,48.067321335312336,7.919767936906483
W1,2026Q3,2026-08-06,1143,already_issued_implied_guide_diagnostic,4826.902471926443,4738.913032912142,1384.9196888971228,710.6028971415369,2542.8437005554997,188.53618533228277,28.691685753998545,14.721716489497075,52.68065214378855,3.9059456127158287
W1,2026Q3,2026-08-06,1144,already_issued_implied_guide_diagnostic,4828.258385727505,4740.2442298071965,1366.692733802392,701.2506385230615,2760.3150134020516,0.0,28.30612251080808,14.523883821047816,57.16999366814411,0.0
W1,2026Q3,2026-08-06,1152,already_issued_implied_guide_diagnostic,4821.076358825883,4733.1931238267525,1427.2806221509911,976.4510806564278,1834.435669909686,582.9089861087774,29.605020039520564,20.25379828031247,38.0503342692635,12.090847410903445
W1,2026Q3,2026-08-06,1153,already_issued_implied_guide_diagnostic,4822.508482723734,4734.599141587364,1407.9166222553422,963.2035115866244,2068.0545984065757,383.3337504751915,29.194694572318433,19.973080711775353,42.88337917528237,7.9488455406238305
W1,2026Q3,2026-08-06,1154,already_issued_implied_guide_diagnostic,4823.919943659825,4735.984873050635,1389.0761043452492,950.3140742973322,2295.427745637306,189.1020193799379,28.795587832483413,19.70003825511966,47.584283579461825,3.920090332935116
W1,2026Q3,2026-08-06,1155,already_issued_implied_guide_diagnostic,4825.3108748608975,4737.350449014721,1370.7379269812993,937.7683052128251,2516.8046426667734,0.0,28.407245927358296,19.434360386984576,52.15839368565713,0.0
W1,2026Q3,2026-08-06,1163,already_issued_implied_guide_diagnostic,4819.478549355292,4731.624440770002,1412.217028619881,1207.6819567891996,1815.074940939062,384.5046230071496,29.3022785381791,25.05835318949086,37.661230823028916,7.978137449301134
W1,2026Q3,2026-08-06,1164,already_issued_implied_guide_diagnostic,4820.926026999666,4733.045532394221,1393.2594414392672,1191.470046354541,2046.5250207972115,189.67151840864568,28.900245173568265,24.71454736458713,42.4508695909379,3.9343378709067016
W1,2026Q3,2026-08-06,1165,already_issued_implied_guide_diagnostic,4822.352217360178,4734.445724779742,1374.8089488275182,1175.6917866610875,2271.851481871572,0.0,28.50909445971799,24.38004802777922,47.11085751250279,0.0
W1,2026Q3,2026-08-06,1172,already_issued_implied_guide_diagnostic,4816.4369215094575,4728.638258653474,1416.5458072309123,1453.6605445382727,1560.5473492837339,385.6832204565393,29.41065834174718,30.18124327646545,32.40045234091144,8.007646040875944
W1,2026Q3,2026-08-06,1173,already_issued_implied_guide_diagnostic,4817.920666004737,4730.09495602142,1397.4699785633516,1434.0849124995095,1796.1210546256111,190.2447203162646,29.005666042280524,29.765639825047707,37.28000478088082,3.9486893517909483
W1,2026Q3,2026-08-06,1174,already_issued_implied_guide_diagnostic,4819.382358766285,4731.530003635931,1378.9060625696718,1415.0346056937683,2025.4416905028447,0.0,28.61167593522624,29.361326833092434,42.02699723168133,0.0
W1,2026Q3,2026-08-06,1181,already_issued_implied_guide_diagnostic,4814.903804544587,4727.133088824985,1401.7079981233635,1678.1729671855412,1544.2011756875359,190.82166354814584,29.11185882468409,34.853717442944216,32.071277815146146,3.963145917225537
W1,2026Q3,2026-08-06,1182,already_issued_implied_guide_diagnostic,4816.401244430248,4728.603231930513,1383.0295351841307,1655.8104697073477,1777.5612395387702,0.0,28.714998294286318,34.378582382897385,36.906419322816305,0.0
W1,2026Q3,2026-08-06,1189,already_issued_implied_guide_diagnostic,4813.408819516808,4725.6653558278185,1387.179637463971,1898.0332739681703,1528.1959080846664,0.0,28.8190695924146,39.432205846971954,31.748724560613443,0.0
