method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2025Q1,2024-08-06,2,2264.1791044776123,2264.1791044776123,W1,PIT,0,0,,,,,,,,,,,,,,,2024-08-06,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2025Q1,2024-08-06,2,2264.1791044776123,2264.1791044776123,W2,PIT,0,0,,,,,,,,,,,,,,,2024-08-06,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2025Q2,2024-11-07,2,3044.0232558139533,3044.0232558139533,W1,PIT,0,0,,,,,,,,,,,,,,,2024-11-07,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2025Q2,2024-11-07,2,3044.0232558139533,3044.0232558139533,W2,PIT,0,0,,,,,,,,,,,,,,,2024-11-07,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2025Q3,2025-02-13,2,4060.975609756098,4060.975609756098,W1,PIT,0,0,,,,,,,,,,,,,,,2025-02-13,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2025Q3,2025-02-13,2,4060.975609756098,4060.975609756098,W2,PIT,0,0,,,,,,,,,,,,,,,2025-02-13,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2025Q4,2025-05-01,2,2691.2546125461254,2691.2546125461254,W1,PIT,0,0,,,,,,,,,,,,,,,2025-05-01,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2025Q4,2025-05-01,2,2691.2546125461254,2691.2546125461254,W2,PIT,0,0,,,,,,,,,,,,,,,2025-05-01,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2026Q1,2025-08-06,2,2468.9189189189187,2468.9189189189187,W1,PIT,0,0,,,,,,,,,,,,,,,2025-08-06,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2026Q1,2025-08-06,2,2468.9189189189187,2468.9189189189187,W2,PIT,0,0,,,,,,,,,,,,,,,2025-08-06,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2026Q2,2025-11-06,2,3363.8923395445136,3363.8923395445136,W1,PIT,0,0,,,,,,,,,,,,,,,2025-11-06,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2026Q2,2025-11-06,2,3363.8923395445136,3363.8923395445136,W2,PIT,0,0,,,,,,,,,,,,,,,2025-11-06,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,guide_growth-p3-guide,guide_mid,2027Q1,2026-09-15,2,3040.714285714286,3040.714285714286,LIVE,PIT,0,0,,,,,,,,,,,,,,,2026-08-06,frozen_guide_growth_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
