scope,horizon_quarters,window,candidate_sample,scoring,candidate,reference,n,n_year_clusters,n_bootstrap,candidate_rmse_musd,reference_rmse_musd,rmse_ratio,ratio_p05,ratio_p95,worst_deletion_ratio,any_deletion_reversal,targets
candidate_specific,2,W1,joint,raw_midpoint,joint,guide_growth,11,4,2000,64.28731767190047,59.062532976620474,1.088461913703366,0.7443978304492169,1.519047543871683,1.2765444688793992,True,2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W1,joint,integer_interval,joint,guide_growth,11,4,2000,63.92837947515429,58.596931355092046,1.0909851078677508,0.7432932558735625,1.5274000768778666,1.2798992074034972,True,2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W1,joint,raw_midpoint,joint,revenue_growth,11,4,2000,64.28731767190047,118.69124062413414,0.5416348951603139,0.35696571050693976,0.7758574870316572,0.6555788337558366,False,2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W1,joint,integer_interval,joint,revenue_growth,11,4,2000,63.92837947515429,118.29533028729342,0.5404133816600966,0.35441472464726953,0.7753604838833511,0.6545134424959554,False,2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W1,fixed,raw_midpoint,fixed,guide_growth,14,4,2000,84.57568193695109,75.03912526245227,1.1270877910842423,0.9121765897841179,1.467029444861748,1.3030015436710167,True,2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W1,fixed,integer_interval,fixed,guide_growth,14,4,2000,84.1626596335337,74.59819905045202,1.1282130226309228,0.9118771922605918,1.473037659534899,1.306321263909767,True,2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W1,fixed,raw_midpoint,fixed,revenue_growth,14,4,2000,84.57568193695109,113.11501683759404,0.7476963209790387,0.5075556061588442,1.0392760070990628,0.884185192793777,False,2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W1,fixed,integer_interval,fixed,revenue_growth,14,4,2000,84.1626596335337,112.715401202689,0.7466828732853402,0.5064156627558868,1.0388083619149835,0.8834218264346548,False,2023Q1|2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,2,W2,joint,raw_midpoint,joint,fixed,10,3,2000,63.83111546800376,77.01234700842336,0.8288426200154908,0.6037745985447276,1.1253910165439316,1.0298409914468547,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,2,W2,joint,integer_interval,joint,fixed,10,3,2000,63.487250120666566,76.61644914686312,0.8286373334656935,0.6028024536546429,1.126387826494961,1.0306092787657113,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,2,W2,joint,raw_midpoint,joint,guide_growth,10,3,2000,63.83111546800376,61.305022225608276,1.0412053230010947,0.71396340176406,1.3053930162986438,1.2231132493554329,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,2,W2,joint,integer_interval,joint,guide_growth,10,3,2000,63.487250120666566,60.83444136541704,1.0436070208866517,0.7134236366400099,1.3099301764786975,1.2262935409189621,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,2,W2,joint,raw_midpoint,joint,revenue_growth,10,3,2000,63.83111546800376,124.24943389264482,0.5137336522849331,0.34403265851974,0.6616237624899564,0.6205172433189968,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,2,W2,joint,integer_interval,joint,revenue_growth,10,3,2000,63.487250120666566,123.8430720159682,0.5126427266959316,0.34231079357603167,0.6608738677809916,0.6196244167164691,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,2,W2,fixed,raw_midpoint,fixed,guide_growth,10,3,2000,77.01234700842336,61.305022225608276,1.2562159544614573,0.9141366258250652,1.5927130187590104,1.5420684435955352,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,2,W2,fixed,integer_interval,fixed,guide_growth,10,3,2000,76.61644914686312,60.83444136541704,1.2594255396650653,0.9147522854197732,1.5997815422949735,1.5486891794924706,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,2,W2,fixed,raw_midpoint,fixed,revenue_growth,10,3,2000,77.01234700842336,124.24943389264482,0.6198205061840709,0.4531293047866143,0.7812171248838472,0.7461408244950587,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,2,W2,fixed,integer_interval,fixed,revenue_growth,10,3,2000,76.61644914686312,123.8430720159682,0.6186575308547277,0.45189146886868464,0.7801786028631515,0.7451305944119374,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W2,joint,raw_midpoint,joint,guide_growth,10,3,2000,63.83111546800376,61.305022225608276,1.0412053230010947,0.71396340176406,1.3053930162986438,1.2231132493554329,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W2,joint,integer_interval,joint,guide_growth,10,3,2000,63.487250120666566,60.83444136541704,1.0436070208866517,0.7134236366400099,1.3099301764786975,1.2262935409189621,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W2,joint,raw_midpoint,joint,revenue_growth,10,3,2000,63.83111546800376,124.24943389264482,0.5137336522849331,0.34403265851974,0.6616237624899564,0.6205172433189968,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W2,joint,integer_interval,joint,revenue_growth,10,3,2000,63.487250120666566,123.8430720159682,0.5126427266959316,0.34231079357603167,0.6608738677809916,0.6196244167164691,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W2,fixed,raw_midpoint,fixed,guide_growth,10,3,2000,77.01234700842336,61.305022225608276,1.2562159544614573,0.9141366258250652,1.5927130187590104,1.5420684435955352,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W2,fixed,integer_interval,fixed,guide_growth,10,3,2000,76.61644914686312,60.83444136541704,1.2594255396650653,0.9147522854197732,1.5997815422949735,1.5486891794924706,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W2,fixed,raw_midpoint,fixed,revenue_growth,10,3,2000,77.01234700842336,124.24943389264482,0.6198205061840709,0.4531293047866143,0.7812171248838472,0.7461408244950587,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,2,W2,fixed,integer_interval,fixed,revenue_growth,10,3,2000,76.61644914686312,123.8430720159682,0.6186575308547277,0.45189146886868464,0.7801786028631515,0.7451305944119374,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W1,joint,raw_midpoint,joint,fixed,10,3,2000,94.60757388763395,99.31987530441542,0.9525542958814812,0.7045922943101468,1.272321919848444,1.158644407140628,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W1,joint,integer_interval,joint,fixed,10,3,2000,94.16476858038725,98.89906056498278,0.9521300611193895,0.7028858476740439,1.2734845144936764,1.1593352934280827,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W1,joint,raw_midpoint,joint,guide_growth,10,3,2000,94.60757388763395,98.94641179386434,0.9561496184897588,0.827298818274838,1.2999369650257893,1.0762420337542213,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W1,joint,integer_interval,joint,guide_growth,10,3,2000,94.16476858038725,98.59078140676262,0.9551072345383421,0.8265346789472463,1.2986142956144129,1.0747168701463627,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W1,joint,raw_midpoint,joint,revenue_growth,10,3,2000,94.60757388763395,124.32976416150036,0.760940668758462,0.6539448119808633,0.8707179330581473,0.85547917573349,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W1,joint,integer_interval,joint,revenue_growth,10,3,2000,94.16476858038725,123.90140841138218,0.759997564093362,0.6523872751837034,0.8698811001754896,0.8547060928939242,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W1,fixed,raw_midpoint,fixed,guide_growth,10,3,2000,99.31987530441542,98.94641179386434,1.0037744017572778,0.7506839095711468,1.7200885902174599,1.4769966453645342,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W1,fixed,integer_interval,fixed,guide_growth,10,3,2000,98.89906056498278,98.59078140676262,1.0031268558157407,0.7500323532812821,1.721910425814693,1.4782506029235252,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W1,fixed,raw_midpoint,fixed,revenue_growth,10,3,2000,99.31987530441542,124.32976416150036,0.7988423043689048,0.6636926424602447,0.9987151105514712,0.9588171236003401,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W1,fixed,integer_interval,fixed,revenue_growth,10,3,2000,98.89906056498278,123.90140841138218,0.7982077188066689,0.6625308163481572,0.9988758510727548,0.9588901278507352,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W1,joint,raw_midpoint,joint,guide_growth,10,3,2000,94.60757388763395,98.94641179386434,0.9561496184897588,0.827298818274838,1.2999369650257893,1.0762420337542213,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W1,joint,integer_interval,joint,guide_growth,10,3,2000,94.16476858038725,98.59078140676262,0.9551072345383421,0.8265346789472463,1.2986142956144129,1.0747168701463627,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W1,joint,raw_midpoint,joint,revenue_growth,10,3,2000,94.60757388763395,124.32976416150036,0.760940668758462,0.6539448119808633,0.8707179330581473,0.85547917573349,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W1,joint,integer_interval,joint,revenue_growth,10,3,2000,94.16476858038725,123.90140841138218,0.759997564093362,0.6523872751837034,0.8698811001754896,0.8547060928939242,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W1,fixed,raw_midpoint,fixed,guide_growth,13,4,2000,137.15259379344033,121.28158760866683,1.1308608049886655,0.841218735850072,1.4769966453645342,1.3167621445712248,True,2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W1,fixed,integer_interval,fixed,guide_growth,13,4,2000,136.77344754633074,120.91901592680304,1.1311161151784845,0.8408085321385388,1.478250602923525,1.3174035533997415,True,2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W1,fixed,raw_midpoint,fixed,revenue_growth,13,4,2000,137.15259379344033,129.8708565097885,1.05606906337068,0.7238122683170427,1.3796270746340793,1.2245442470033001,True,2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W1,fixed,integer_interval,fixed,revenue_growth,13,4,2000,136.77344754633074,129.43778694435466,1.0566732541953123,0.7231872647058047,1.3813779821972412,1.2259389775239322,True,2023Q2|2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W2,joint,raw_midpoint,joint,fixed,10,3,2000,94.60757388763395,99.31987530441542,0.9525542958814812,0.7045922943101468,1.272321919848444,1.158644407140628,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W2,joint,integer_interval,joint,fixed,10,3,2000,94.16476858038725,98.89906056498278,0.9521300611193895,0.7028858476740439,1.2734845144936764,1.1593352934280827,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W2,joint,raw_midpoint,joint,guide_growth,10,3,2000,94.60757388763395,98.94641179386434,0.9561496184897588,0.827298818274838,1.2999369650257893,1.0762420337542213,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W2,joint,integer_interval,joint,guide_growth,10,3,2000,94.16476858038725,98.59078140676262,0.9551072345383421,0.8265346789472463,1.2986142956144129,1.0747168701463627,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W2,joint,raw_midpoint,joint,revenue_growth,10,3,2000,94.60757388763395,124.32976416150036,0.760940668758462,0.6539448119808633,0.8707179330581473,0.85547917573349,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W2,joint,integer_interval,joint,revenue_growth,10,3,2000,94.16476858038725,123.90140841138218,0.759997564093362,0.6523872751837034,0.8698811001754896,0.8547060928939242,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W2,fixed,raw_midpoint,fixed,guide_growth,10,3,2000,99.31987530441542,98.94641179386434,1.0037744017572778,0.7506839095711468,1.7200885902174599,1.4769966453645342,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W2,fixed,integer_interval,fixed,guide_growth,10,3,2000,98.89906056498278,98.59078140676262,1.0031268558157407,0.7500323532812821,1.721910425814693,1.4782506029235252,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W2,fixed,raw_midpoint,fixed,revenue_growth,10,3,2000,99.31987530441542,124.32976416150036,0.7988423043689048,0.6636926424602447,0.9987151105514712,0.9588171236003401,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,3,W2,fixed,integer_interval,fixed,revenue_growth,10,3,2000,98.89906056498278,123.90140841138218,0.7982077188066689,0.6625308163481572,0.9988758510727548,0.9588901278507352,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W2,joint,raw_midpoint,joint,guide_growth,10,3,2000,94.60757388763395,98.94641179386434,0.9561496184897588,0.827298818274838,1.2999369650257893,1.0762420337542213,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W2,joint,integer_interval,joint,guide_growth,10,3,2000,94.16476858038725,98.59078140676262,0.9551072345383421,0.8265346789472463,1.2986142956144129,1.0747168701463627,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W2,joint,raw_midpoint,joint,revenue_growth,10,3,2000,94.60757388763395,124.32976416150036,0.760940668758462,0.6539448119808633,0.8707179330581473,0.85547917573349,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W2,joint,integer_interval,joint,revenue_growth,10,3,2000,94.16476858038725,123.90140841138218,0.759997564093362,0.6523872751837034,0.8698811001754896,0.8547060928939242,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W2,fixed,raw_midpoint,fixed,guide_growth,10,3,2000,99.31987530441542,98.94641179386434,1.0037744017572778,0.7506839095711468,1.7200885902174599,1.4769966453645342,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W2,fixed,integer_interval,fixed,guide_growth,10,3,2000,98.89906056498278,98.59078140676262,1.0031268558157407,0.7500323532812821,1.721910425814693,1.4782506029235252,True,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W2,fixed,raw_midpoint,fixed,revenue_growth,10,3,2000,99.31987530441542,124.32976416150036,0.7988423043689048,0.6636926424602447,0.9987151105514712,0.9588171236003401,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,3,W2,fixed,integer_interval,fixed,revenue_growth,10,3,2000,98.89906056498278,123.90140841138218,0.7982077188066689,0.6625308163481572,0.9988758510727548,0.9588901278507352,False,2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W1,joint,raw_midpoint,joint,fixed,9,3,2000,131.44142172152175,117.74017065320808,1.1163685341400544,0.8438198801479627,1.2405188555366125,1.2178628347764837,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W1,joint,integer_interval,joint,fixed,9,3,2000,131.0511218449311,117.32471067378327,1.116995056645088,0.8431310322687382,1.2412579302944227,1.2186694137791054,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W1,joint,raw_midpoint,joint,guide_growth,9,3,2000,131.44142172152175,132.45920533628393,0.9923162485221148,0.6521837116747286,1.2152649836805856,1.1851742559754121,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W1,joint,integer_interval,joint,guide_growth,9,3,2000,131.0511218449311,132.0461890040341,0.9924642493160284,0.6509180312633633,1.215820558156623,1.1858200000149606,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W1,joint,raw_midpoint,joint,revenue_growth,9,3,2000,131.44142172152175,149.8363250468446,0.8772333523291372,0.5313993893939771,1.049864274513721,0.982522960505383,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W1,joint,integer_interval,joint,revenue_growth,9,3,2000,131.0511218449311,149.40090612447437,0.8771775569804442,0.5295481865373421,1.0501709835039648,0.982771597888816,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W1,fixed,raw_midpoint,fixed,guide_growth,9,3,2000,117.74017065320808,132.45920533628393,0.888878733299754,0.7728944612686407,0.9796424925398634,0.9731590636747932,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W1,fixed,integer_interval,fixed,guide_growth,9,3,2000,117.32471067378327,132.0461890040341,0.8885126602949438,0.7720247581349737,0.9795067797619097,0.9730448525311892,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W1,fixed,raw_midpoint,fixed,revenue_growth,9,3,2000,117.74017065320808,149.8363250468446,0.7857919007049725,0.6210948389968272,0.8807404070444087,0.8687598129135673,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
common4,4,W1,fixed,integer_interval,fixed,revenue_growth,9,3,2000,117.32471067378327,149.40090612447437,0.7853011987493129,0.6197333273518432,0.8805150082667248,0.8685884587209309,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W1,joint,raw_midpoint,joint,guide_growth,9,3,2000,131.44142172152175,132.45920533628393,0.9923162485221148,0.6521837116747286,1.2152649836805856,1.1851742559754121,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W1,joint,integer_interval,joint,guide_growth,9,3,2000,131.0511218449311,132.0461890040341,0.9924642493160284,0.6509180312633633,1.215820558156623,1.1858200000149606,True,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W1,joint,raw_midpoint,joint,revenue_growth,9,3,2000,131.44142172152175,149.8363250468446,0.8772333523291372,0.5313993893939771,1.049864274513721,0.982522960505383,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W1,joint,integer_interval,joint,revenue_growth,9,3,2000,131.0511218449311,149.40090612447437,0.8771775569804442,0.5295481865373421,1.0501709835039648,0.982771597888816,False,2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W1,fixed,raw_midpoint,fixed,guide_growth,12,4,2000,159.0987164976467,144.56707468959598,1.1005183361374091,0.8510682299792918,1.293422937320311,1.1865107371291346,True,2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W1,fixed,integer_interval,fixed,guide_growth,12,4,2000,158.7191391708647,144.16482066796854,1.1009561031287705,0.8500688259545803,1.2942587383505768,1.1872502979181818,True,2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W1,fixed,raw_midpoint,fixed,revenue_growth,12,4,2000,159.0987164976467,153.30351673653124,1.0378021319046136,0.6927480428822576,1.3745601940402605,1.1405508096769261,True,2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
candidate_specific,4,W1,fixed,integer_interval,fixed,revenue_growth,12,4,2000,158.7191391708647,152.86407067722865,1.0383024504561245,0.6916297991038987,1.3757565304590742,1.1414989298836975,True,2023Q3|2023Q4|2024Q1|2024Q2|2024Q3|2024Q4|2025Q1|2025Q2|2025Q3|2025Q4|2026Q1|2026Q2
