,Cleanliness,Comfort,Facilities,Free WiFi,Location,Staff,Total,Value for money,highlights,hotel_name,lat,lng,stars,type,days,segment,fits,price_med,city,datecontrol,dist,metro_dist
18,8.6,8.3,8.2,7.7,8.4,8.6,,7.7,"['“camp nou”\n48 related reviews', '“modern room”\n29 related reviews', '“helpful staff”\n25 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.4)', 'Continental, American, Buffet', 'Good coffee!', 'City / Landmark view', 'Free WiFi', 'Parking available at the hotel']",Hotel NH Barcelona Stadium,41.38099879999999,2.1270186,4-star hotel,'Hotels',weekends,Hotels,2,366.909488677357,barcelona,2019-07-19&checkout=2019-07-21&,3.659002237973123,0.452427190794386
19,8.7,8.3,7.8,8.3,9.5,8.6,,7.7,"['“excellent location”\n23 related reviews', '“helpful staff”\n19 related reviews', '“comfortable bed”\n8 related reviews', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.5', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Exe Plaza Catalunya,41.386796999999994,2.16745,4-star hotel,'Hotels',weekends,Hotels,2,526.2177950520166,barcelona,2019-07-19&checkout=2019-07-21&,0.21752219680901222,0.2138464517913425
20,8.9,8.7,8.5,8.1,9.0,8.8,,8.1,"['“friendly staff”\n78 related reviews', '“rooftop bar”\n60 related reviews', '“excellent location”\n47 related reviews', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.0', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Good coffee!', 'View', 'City view', 'Patio', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel Gran Hotel Havana 4* Sup,41.3926665,2.1719952,4-star hotel,'Hotels',weekends,Hotels,2,664.463425419508,barcelona,2019-07-19&checkout=2019-07-21&,0.6359316641685563,0.4043691617637689
21,9.1,8.8,8.6,7.9,9.2,9.1,,8.3,"['“friendly staff”\n188 related reviews', '“breakfast buffet”\n149 related reviews', '“excellent location”\n120 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 9.2', 'Buffet', 'Very good coffee!', 'Free WiFi', 'Private parking at the hotel', 'Great area for shopping!']",Hotel Ayre Hotel Gran Vía,41.3733034,2.1472263,4-star hotel,'Hotels',weekends,Hotels,2,499.45306863406796,barcelona,2019-07-19&checkout=2019-07-21&,2.447345137313924,0.22617092119782395
22,8.9,8.5,8.3,8.2,8.9,8.9,,8.1,"['“friendly staff”\n51 related reviews', '“beautiful hotel”\n21 related reviews', '“excellent location”\n16 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.9', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available']",Hotel Hotel Astoria,41.3938597,2.1535268,3-star hotel,'Hotels',weekends,Hotels,2,347.0104964274908,barcelona,2019-07-19&checkout=2019-07-21&,1.5674304889464232,0.5267552615155434
23,9.5,9.1,9.0,8.6,9.6,9.5,,8.2,"['“friendly staff”\n84 related reviews', '“rooftop bar”\n70 related reviews', '“central location”\n38 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.6', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Vegetarian, Vegan, Gluten-free, Buffet', 'Great coffee!', 'View', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Grand Hotel Central,41.3849634,2.177593,5-star hotel,'Hotels',weekends,Hotels,2,863.8024530453603,barcelona,2019-07-19&checkout=2019-07-21&,0.6782725344051778,0.16115999418261484
24,8.6,7.9,8.0,7.9,8.3,8.6,,7.5,"['“train station”\n43 related reviews', '“friendly staff”\n32 related reviews', '“clean room”\n17 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.3', 'Buffet', 'Good coffee!', 'Free WiFi']",Hotel Catalonia Roma,41.38188529999999,2.1458798999999997,3-star hotel,'Hotels',weekends,Hotels,2,330.71892382526124,barcelona,2019-07-19&checkout=2019-07-21&,2.10041025885573,0.24605087308164802
25,8.9,8.9,8.6,,9.0,,8.6,7.4,"['“friendly staff”\n41 related reviews', '“sea view”\n29 related reviews', '“nice hotel”\n15 related reviews', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 9.0', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, American, Buffet', 'Good coffee!', 'View', 'City / Sea view', 'Private parking at the hotel', 'There are more repeat guests here than most other properties.']",Hotel Hotel Arts Barcelona,41.387217299999996,2.196072,5-star hotel,'Hotels',weekends,Hotels,2,2010.1473223636742,barcelona,2019-07-19&checkout=2019-07-21&,2.1789634548112864,0.24730743294704782
26,8.6,7.9,7.8,8.0,9.1,8.7,,7.8,"['“friendly staff”\n77 related reviews', '“perfect location”\n41 related reviews', '“clean room”\n33 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.1', 'Buffet', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel', 'Great area for shopping!']",Hotel Caledonian,41.3841745,2.1616647,3-star hotel,'Hotels',weekends,Hotels,2,399.72537063327667,barcelona,2019-07-19&checkout=2019-07-21&,0.7715860922370157,0.2311432409642065
27,9.0,8.9,8.7,8.8,9.3,9.0,,8.3,"['“friendly staff”\n91 related reviews', '“rooftop pool”\n53 related reviews', '“free snacks”\n47 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.3', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel Catalonia Born,41.3897639,2.1799345000000003,4-star hotel,'Hotels',weekends,Hotels,2,434.5195149766099,barcelona,2019-07-19&checkout=2019-07-21&,0.8794163340374409,0.2224718095177498
28,7.9,7.4,7.3,8.2,8.9,8.1,,7.3,"['“friendly staff”\n40 related reviews', '“nice breakfast”\n35 related reviews', '“comfortable bed”\n34 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.9', 'Buffet', 'Private parking at the hotel', 'Great area for shopping!']",Hotel Onix Fira,41.3770581,2.1497449,3-star hotel,'Hotels',weekends,Hotels,2,338.16649987199474,barcelona,2019-07-19&checkout=2019-07-21&,2.030847196216647,0.2638118776439578
29,8.8,8.3,8.1,8.8,8.8,8.5,,7.9,"['“clean room”\n43 related reviews', '“friendly staff”\n37 related reviews', '“excellent location”\n23 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 8.8', 'Buffet', 'Good coffee!', 'City view', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available']",Hotel Bcn Urban Hotels Gran Rosellon,41.3921248,2.1559572,4-star hotel,'Hotels',weekends,Hotels,2,464.07708241208366,barcelona,2019-07-19&checkout=2019-07-21&,1.299058784596326,0.4269051156550215
30,8.7,8.5,8.5,8.7,9.3,8.9,,7.9,"['“rooftop bar”\n85 related reviews', '“friendly staff”\n67 related reviews', '“roof top”\n55 related reviews', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.3', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Very good coffee!', 'City view', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Negresco Princess 4* Sup,41.3904972,2.172589,4-star hotel,'Hotels',weekends,Hotels,2,590.220401703633,barcelona,2019-07-19&checkout=2019-07-21&,0.4308248905004897,0.16030309907178697
31,8.2,7.7,7.7,8.3,9.0,8.3,,7.6,"['“perfect location”\n38 related reviews', '“friendly staff”\n35 related reviews', '“metro station”\n27 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.0', 'Buffet', 'Good coffee!', 'Balcony with view', 'Garden / City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Great area for shopping!']",Hotel BCN Urban Hotels Gran Ronda,41.3829912,2.1636415,3-star hotel,'Hotels',weekends,Hotels,2,402.2854748993413,barcelona,2019-07-19&checkout=2019-07-21&,0.7040002954140484,0.2806219947496349
32,8.6,8.0,7.9,8.4,9.4,8.6,,8.0,"['“excellent location”\n30 related reviews', '“small room”\n23 related reviews', '“friendly staff”\n22 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.4', 'Balcony with view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Nextto,41.3962189,2.1613515,3-star hotel,'Hotels',weekends,Hotels,2,391.3468475807014,barcelona,2019-07-19&checkout=2019-07-21&,1.2413478897732564,0.2148556863820238
33,8.5,8.2,7.7,8.6,9.3,8.6,,7.6,"['“excellent location”\n29 related reviews', '“la rambla”\n25 related reviews', '“friendly staff”\n17 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.3', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Balcony with view', 'City / Landmark view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Eurostars Ramblas,41.3781118,2.1761432000000003,4-star hotel,'Hotels',weekends,Hotels,2,483.04512765610815,barcelona,2019-07-19&checkout=2019-07-21&,1.125557088488163,0.16779488784496688
34,8.4,7.5,7.4,8.6,9.5,7.9,,7.6,"['“excellent location”\n56 related reviews', '“la rambla”\n39 related reviews', '“friendly staff”\n32 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.5', 'Balcony, City view', 'Balcony with view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Catalunya,41.3854746,2.1717565,2-star hotel,'Hotels',weekends,Hotels,2,373.1933809667884,barcelona,2019-07-19&checkout=2019-07-21&,0.23525189459081117,0.21955279267326536
35,8.7,8.1,7.9,8.3,9.3,8.7,,7.7,"['“friendly staff”\n18 related reviews', '“breakfast buffet”\n13 related reviews', '“metro station”\n9 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.3', 'Continental, American, Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel HCC Taber,41.3906362,2.1630634,3-star hotel,'Hotels',weekends,Hotels,2,417.1806269928084,barcelona,2019-07-19&checkout=2019-07-21&,0.6989195363761372,0.4004641562516183
36,8.9,8.4,8.1,8.7,9.5,8.6,,8.0,"['“excellent location”\n36 related reviews', '“helpful staff”\n33 related reviews', '“la rambla”\n19 related reviews', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.5', 'Continental, Buffet', 'Good coffee!', 'View', 'Private parking available']",Hotel Onix Rambla,41.3891883,2.1663049,3-star hotel,'Hotels',weekends,Hotels,2,406.1256312984383,barcelona,2019-07-19&checkout=2019-07-21&,0.3846340699981222,0.1525920690840488
37,8.5,8.4,8.1,8.7,8.2,8.6,,7.5,"['“pool area”\n76 related reviews', '“comfortable bed”\n61 related reviews', '“sea view”\n58 related reviews', '“boutique style”', 'Top location: Highly rated by recent guests (8.2)', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Buffet', 'Good coffee!', 'View', 'City / Sea view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Parking available at the hotel']",Hotel Occidental Atenea Mar - Adults Only,41.402481200000004,2.2121425,4-star hotel,'Hotels',weekends,Hotels,2,434.2867782251495,barcelona,2019-07-19&checkout=2019-07-21&,3.912600643437192,1.132132970597604
38,8.8,8.6,8.3,8.1,9.5,8.8,,8.0,"['“rooftop bar”\n93 related reviews', '“friendly staff”\n86 related reviews', '“perfect location”\n74 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.5', 'Full English/Irish, Asian, American, Buffet', 'Good coffee!', 'Balcony with view', 'Landmark / City / Garden view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel', 'There are more repeat guests here than most other properties.']",Hotel Royal Passeig de Gracia,41.3943235,2.1626034,4-star hotel,'Hotels',weekends,Hotels,2,591.3840854609351,barcelona,2019-07-19&checkout=2019-07-21&,1.0101085030002415,0.24490660921775675
39,9.4,9.1,8.9,9.2,9.8,9.4,,8.5,"['“excellent location”\n91 related reviews', '“room mate”\n81 related reviews', '“friendly staff”\n78 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.8', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Gluten-free, Buffet', 'Very good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Room Mate Pau,41.387791799999995,2.171965,3-star hotel,'Hotels',weekends,Hotels,2,539.2510531338003,barcelona,2019-07-19&checkout=2019-07-21&,0.17874880354872155,0.18932818645637986
40,8.4,7.8,7.5,8.4,9.1,8.4,,7.5,"['“friendly staff”\n45 related reviews', '“la rambla”\n37 related reviews', '“perfect location”\n33 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.1', 'Buffet', 'Good coffee!', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking available', 'Great area for shopping!']",Hotel Onix Liceo,41.3780403,2.173115,4-star hotel,'Hotels',weekends,Hotels,2,417.64610049572923,barcelona,2019-07-19&checkout=2019-07-21&,1.0427475745908783,0.2547869661108306
41,9.5,9.2,9.0,8.8,8.9,9.3,,8.7,"['“friendly staff”\n51 related reviews', '“roof terrace”\n37 related reviews', '“great breakfast”\n31 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.9', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Buffet', 'Great coffee!', 'City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent']",Hotel Hotel Villa Emilia,41.3803115,2.1540291000000003,4-star hotel,'Hotels',weekends,Hotels,2,448.7164568156957,barcelona,2019-07-19&checkout=2019-07-21&,1.5363637572551274,0.16173554020473496
42,8.9,8.6,8.5,8.1,9.3,9.2,,8.1,"['“sagrada familia”\n214 related reviews', '“roof terrace”\n150 related reviews', '“great view”\n124 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 9.3', 'Buffet', 'Very good coffee!', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Parking available at the hotel']",Hotel Ayre Hotel Rosellón,41.4050463,2.1727677000000005,4-star hotel,'Hotels',weekends,Hotels,2,505.2714874205785,barcelona,2019-07-19&checkout=2019-07-21&,2.001682376793761,0.15518436800186924
43,9.4,9.0,8.5,7.4,9.0,9.0,,8.4,"['“helpful staff”\n140 related reviews', '“clean rooms”\n107 related reviews', '“comfortable bed”\n100 related reviews', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 9.0', ""Want a great night's sleep? This hotel was highly rated for its very comfy beds."", 'Continental, Buffet', 'Good coffee!', 'City view', 'Free WiFi']",Hotel Chi,41.379243100000004,2.1543197,3-star hotel,'Hotels',weekends,Hotels,2,413.4568389694416,barcelona,2019-07-19&checkout=2019-07-21&,1.5779340719146389,0.04068775257716402
44,8.4,8.4,8.0,8.4,8.9,9.0,,7.7,"['“helpful staff”\n53 related reviews', '“comfortable bed”\n40 related reviews', '“rooftop bar”\n35 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 8.9', 'Continental, Buffet', 'Good coffee!', 'Balcony with view', 'Balcony, City view', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Private parking at the hotel']",Hotel Cram,41.387984,2.1599105,4-star hotel,'Hotels',weekends,Hotels,2,543.9057881630088,barcelona,2019-07-19&checkout=2019-07-21&,0.8498373955211341,0.42378387082682156
45,8.0,8.3,8.2,8.6,9.5,8.4,,7.9,"['“excellent location”\n48 related reviews', '“la rambla”\n39 related reviews', '“helpful staff”\n21 related reviews', '“boutique style”', 'Situated in the real heart of Barcelona, this hotel has an excellent location score of 9.5', 'Continental', 'Good coffee!', 'View', 'Free WiFi\nGuests consistently rate the WiFi as excellent', 'Parking available at the hotel']",Hotel Citadines Ramblas Barcelona,41.383755900000004,2.1715459,3-star hotel,'Hotels',weekends,Hotels,2,430.6793585775129,barcelona,2019-07-19&checkout=2019-07-21&,0.3967012629042498,0.30641197904465606
46,9.0,8.4,8.4,8.3,8.8,8.8,,8.4,"['“friendly staff”\n35 related reviews', '“clean rooms”\n28 related reviews', '“metro station”\n26 related reviews', '“boutique style”', 'Situated in the best rated area in Barcelona, this hotel has an excellent location score of 8.8', 'Buffet', 'Good coffee!']",Hotel Paral·lel,41.374618700000006,2.1660092,2-star hotel,'Hotels',weekends,Hotels,2,357.60001861894006,barcelona,2019-07-19&checkout=2019-07-21&,1.4295802520782672,0.21788548342707736
