region,quarter,candidate,pred_pp,actual_pp,usable,in_selection_pool
na,3Q23,hlt_revpar|diff|lag0,,-1.1632,True,False
na,3Q23,hlt_revpar|diff|lag1,,-1.1632,True,False
na,4Q23,last_q,-1.1632,-0.2236,True,True
na,4Q23,persistence,-1.0171000000000001,-0.2236,True,True
na,4Q23,trailing_4q,,-0.2236,True,True
na,4Q23,ar1,,-0.2236,True,True
na,4Q23,last_q_ex_size,-1.146148898212068,-0.2236,True,True
na,4Q23,cpi_lodging_sa|level|lag0,,-0.2236,True,True
na,4Q23,cpi_lodging_sa|level|lag1,,-0.2236,True,True
na,4Q23,cpi_lodging_sa|diff|lag0,,-0.2236,True,True
na,4Q23,cpi_lodging_sa|diff|lag1,,-0.2236,True,True
na,4Q23,cpi_lodging_nsa|level|lag0,,-0.2236,True,True
na,4Q23,cpi_lodging_nsa|level|lag1,,-0.2236,True,True
na,4Q23,cpi_lodging_nsa|diff|lag0,,-0.2236,True,True
na,4Q23,cpi_lodging_nsa|diff|lag1,,-0.2236,True,True
na,4Q23,cpi_hotels_motels_nsa|level|lag0,,-0.2236,True,True
na,4Q23,cpi_hotels_motels_nsa|level|lag1,,-0.2236,True,True
na,4Q23,cpi_hotels_motels_nsa|diff|lag0,,-0.2236,True,True
na,4Q23,cpi_hotels_motels_nsa|diff|lag1,,-0.2236,True,True
na,4Q23,bea_hotels_price|level|lag0,,-0.2236,True,True
na,4Q23,bea_hotels_price|level|lag1,,-0.2236,True,True
na,4Q23,bea_hotels_price|diff|lag0,,-0.2236,True,True
na,4Q23,bea_hotels_price|diff|lag1,,-0.2236,True,True
na,4Q23,mar_revpar|level|lag0,,-0.2236,True,False
na,4Q23,mar_revpar|level|lag1,,-0.2236,True,False
na,4Q23,mar_revpar|diff|lag0,,-0.2236,True,False
na,4Q23,mar_revpar|diff|lag1,,-0.2236,True,False
na,4Q23,hlt_revpar|level|lag0,,-0.2236,True,False
na,4Q23,hlt_revpar|level|lag1,,-0.2236,True,False
na,4Q23,hlt_revpar|diff|lag0,,-0.2236,True,False
na,4Q23,hlt_revpar|diff|lag1,,-0.2236,True,False
na,1Q24,last_q,-0.2236,2.7792,True,True
na,1Q24,persistence,-0.6934,2.7792,True,True
na,1Q24,trailing_4q,,2.7792,True,True
na,1Q24,ar1,,2.7792,True,True
na,1Q24,last_q_ex_size,-0.02755561924888439,2.7792,True,True
na,1Q24,cpi_lodging_sa|level|lag0,,2.7792,True,True
na,1Q24,cpi_lodging_sa|level|lag1,,2.7792,True,True
na,1Q24,cpi_lodging_sa|diff|lag0,,2.7792,True,True
na,1Q24,cpi_lodging_sa|diff|lag1,,2.7792,True,True
na,1Q24,cpi_lodging_nsa|level|lag0,,2.7792,True,True
na,1Q24,cpi_lodging_nsa|level|lag1,,2.7792,True,True
na,1Q24,cpi_lodging_nsa|diff|lag0,,2.7792,True,True
na,1Q24,cpi_lodging_nsa|diff|lag1,,2.7792,True,True
na,1Q24,cpi_hotels_motels_nsa|level|lag0,,2.7792,True,True
na,1Q24,cpi_hotels_motels_nsa|level|lag1,,2.7792,True,True
na,1Q24,cpi_hotels_motels_nsa|diff|lag0,,2.7792,True,True
na,1Q24,cpi_hotels_motels_nsa|diff|lag1,,2.7792,True,True
na,1Q24,bea_hotels_price|level|lag0,,2.7792,True,True
na,1Q24,bea_hotels_price|level|lag1,,2.7792,True,True
na,1Q24,bea_hotels_price|diff|lag0,,2.7792,True,True
na,1Q24,bea_hotels_price|diff|lag1,,2.7792,True,True
na,1Q24,mar_revpar|level|lag0,,2.7792,True,False
na,1Q24,mar_revpar|level|lag1,,2.7792,True,False
na,1Q24,mar_revpar|diff|lag0,,2.7792,True,False
na,1Q24,mar_revpar|diff|lag1,,2.7792,True,False
na,1Q24,hlt_revpar|level|lag0,,2.7792,True,False
na,1Q24,hlt_revpar|level|lag1,,2.7792,True,False
na,1Q24,hlt_revpar|diff|lag0,,2.7792,True,False
na,1Q24,hlt_revpar|diff|lag1,,2.7792,True,False
na,2Q24,last_q,2.7792,4.0906,True,True
na,2Q24,persistence,1.2778,4.0906,True,True
na,2Q24,trailing_4q,0.13034999999999997,4.0906,True,True
na,2Q24,ar1,13.445171121893061,4.0906,True,True
na,2Q24,last_q_ex_size,2.5596068869019395,4.0906,True,True
na,2Q24,cpi_lodging_sa|level|lag0,1.995395850140788,4.0906,True,True
na,2Q24,cpi_lodging_sa|level|lag1,2.7007341277440555,4.0906,True,True
na,2Q24,cpi_lodging_sa|diff|lag0,0.11040804702690182,4.0906,True,True
na,2Q24,cpi_lodging_sa|diff|lag1,0.23028896749151898,4.0906,True,True
na,2Q24,cpi_lodging_nsa|level|lag0,2.2046306192568146,4.0906,True,True
na,2Q24,cpi_lodging_nsa|level|lag1,2.637988990938,4.0906,True,True
na,2Q24,cpi_lodging_nsa|diff|lag0,0.11990231192684017,4.0906,True,True
na,2Q24,cpi_lodging_nsa|diff|lag1,0.22785860758781612,4.0906,True,True
na,2Q24,cpi_hotels_motels_nsa|level|lag0,0.6424095612528553,4.0906,True,True
na,2Q24,cpi_hotels_motels_nsa|level|lag1,0.5880163888312726,4.0906,True,True
na,2Q24,cpi_hotels_motels_nsa|diff|lag0,-3.015215798349953,4.0906,True,True
na,2Q24,cpi_hotels_motels_nsa|diff|lag1,0.2934882917363028,4.0906,True,True
na,2Q24,bea_hotels_price|level|lag0,1.983750704525459,4.0906,True,True
na,2Q24,bea_hotels_price|level|lag1,2.564809111388533,4.0906,True,True
na,2Q24,bea_hotels_price|diff|lag0,0.15251281049655155,4.0906,True,True
na,2Q24,bea_hotels_price|diff|lag1,0.14466330517689627,4.0906,True,True
na,2Q24,mar_revpar|level|lag0,1.4021261395657214,4.0906,True,False
na,2Q24,mar_revpar|level|lag1,1.0258755468633742,4.0906,True,False
na,2Q24,mar_revpar|diff|lag0,0.8001679653860189,4.0906,True,False
na,2Q24,mar_revpar|diff|lag1,0.2521541736317069,4.0906,True,False
na,2Q24,hlt_revpar|level|lag0,1.193349301435407,4.0906,True,False
na,2Q24,hlt_revpar|level|lag1,1.1424867263393448,4.0906,True,False
na,2Q24,hlt_revpar|diff|lag0,0.9107139784946232,4.0906,True,False
na,2Q24,hlt_revpar|diff|lag1,0.194010001838573,4.0906,True,False
na,3Q24,last_q,4.0906,3.3314,True,True
na,3Q24,persistence,3.4349,3.3314,True,True
na,3Q24,trailing_4q,1.3707500000000001,3.3314,True,True
na,3Q24,ar1,5.931244177333964,3.3314,True,True
na,3Q24,last_q_ex_size,4.34089482344943,3.3314,True,True
na,3Q24,cpi_lodging_sa|level|lag0,2.7232837592756036,3.3314,True,True
na,3Q24,cpi_lodging_sa|level|lag1,3.860529397696274,3.3314,True,True
na,3Q24,cpi_lodging_sa|diff|lag0,1.1979021955819535,3.3314,True,True
na,3Q24,cpi_lodging_sa|diff|lag1,0.8281014004068747,3.3314,True,True
na,3Q24,cpi_lodging_nsa|level|lag0,2.92241868004627,3.3314,True,True
na,3Q24,cpi_lodging_nsa|level|lag1,4.031870530334151,3.3314,True,True
na,3Q24,cpi_lodging_nsa|diff|lag0,1.160820558441699,3.3314,True,True
na,3Q24,cpi_lodging_nsa|diff|lag1,0.9166826423194275,3.3314,True,True
na,3Q24,cpi_hotels_motels_nsa|level|lag0,3.1324785434696834,3.3314,True,True
na,3Q24,cpi_hotels_motels_nsa|level|lag1,5.7256211911622445,3.3314,True,True
na,3Q24,cpi_hotels_motels_nsa|diff|lag0,0.5020454358029149,3.3314,True,True
na,3Q24,cpi_hotels_motels_nsa|diff|lag1,-2.301506925482883,3.3314,True,True
na,3Q24,bea_hotels_price|level|lag0,2.737729245599086,3.3314,True,True
na,3Q24,bea_hotels_price|level|lag1,3.8535159912134613,3.3314,True,True
na,3Q24,bea_hotels_price|diff|lag0,1.2254359450171057,3.3314,True,True
na,3Q24,bea_hotels_price|diff|lag1,0.8721416896100015,3.3314,True,True
na,3Q24,mar_revpar|level|lag0,3.2737311009639782,3.3314,True,False
na,3Q24,mar_revpar|level|lag1,2.0169563371552526,3.3314,True,False
na,3Q24,mar_revpar|diff|lag0,1.5397094995712939,3.3314,True,False
na,3Q24,mar_revpar|diff|lag1,1.3179243297080223,3.3314,True,False
na,3Q24,hlt_revpar|level|lag0,3.0418921645510757,3.3314,True,False
na,3Q24,hlt_revpar|level|lag1,2.0417038236956113,3.3314,True,False
na,3Q24,hlt_revpar|diff|lag0,1.5234412788632326,3.3314,True,False
na,3Q24,hlt_revpar|diff|lag1,1.3521528987126143,3.3314,True,False
na,4Q24,last_q,3.3314,3.4676,True,True
na,4Q24,persistence,3.7110000000000003,3.4676,True,True
na,4Q24,trailing_4q,2.4944,3.4676,True,True
na,4Q24,ar1,3.649773807882633,3.4676,True,True
na,4Q24,last_q_ex_size,3.0649900487753188,3.4676,True,True
na,4Q24,cpi_lodging_sa|level|lag0,0.8890203784089945,3.4676,True,True
na,4Q24,cpi_lodging_sa|level|lag1,3.48854206621826,3.4676,True,True
na,4Q24,cpi_lodging_sa|diff|lag0,2.371662615090993,3.4676,True,True
na,4Q24,cpi_lodging_sa|diff|lag1,1.009711048485696,3.4676,True,True
na,4Q24,cpi_lodging_nsa|level|lag0,0.6585431448866537,3.4676,True,True
na,4Q24,cpi_lodging_nsa|level|lag1,3.595225077697247,3.4676,True,True
na,4Q24,cpi_lodging_nsa|diff|lag0,2.4631233855944443,3.4676,True,True
na,4Q24,cpi_lodging_nsa|diff|lag1,0.995458862132601,3.4676,True,True
na,4Q24,cpi_hotels_motels_nsa|level|lag0,4.359923607758818,3.4676,True,True
na,4Q24,cpi_hotels_motels_nsa|level|lag1,3.7977235847087396,3.4676,True,True
na,4Q24,cpi_hotels_motels_nsa|diff|lag0,1.3914139583824292,3.4676,True,True
na,4Q24,cpi_hotels_motels_nsa|diff|lag1,1.2669611644385022,3.4676,True,True
na,4Q24,bea_hotels_price|level|lag0,0.8512559123055226,3.4676,True,True
na,4Q24,bea_hotels_price|level|lag1,3.494588574448954,3.4676,True,True
na,4Q24,bea_hotels_price|diff|lag0,2.4419209768460277,3.4676,True,True
na,4Q24,bea_hotels_price|diff|lag1,1.0257860036333548,3.4676,True,True
na,4Q24,mar_revpar|level|lag0,2.292961881948838,3.4676,True,False
na,4Q24,mar_revpar|level|lag1,2.610483910643154,3.4676,True,False
na,4Q24,mar_revpar|diff|lag0,2.582865858410442,3.4676,True,False
na,4Q24,mar_revpar|diff|lag1,1.5194107798935694,3.4676,True,False
na,4Q24,hlt_revpar|level|lag0,2.151753126001923,3.4676,True,False
na,4Q24,hlt_revpar|level|lag1,2.6914947400296025,3.4676,True,False
na,4Q24,hlt_revpar|diff|lag0,2.7552733143183112,3.4676,True,False
na,4Q24,hlt_revpar|diff|lag1,1.472437208862257,3.4676,True,False
na,1Q25,last_q,3.4676,3.0,True,True
na,1Q25,persistence,3.3994999999999997,3.0,True,True
na,1Q25,trailing_4q,3.4172000000000002,3.0,True,True
na,1Q25,ar1,3.697270474715662,3.0,True,True
na,1Q25,last_q_ex_size,3.3756186806312183,3.0,True,True
na,1Q25,cpi_lodging_sa|level|lag0,2.2022393365150688,3.0,True,True
na,1Q25,cpi_lodging_sa|level|lag1,1.7871895155709894,3.0,True,True
na,1Q25,cpi_lodging_sa|diff|lag0,1.4368519516761689,3.0,True,True
na,1Q25,cpi_lodging_sa|diff|lag1,0.8270292034121322,3.0,True,True
na,1Q25,cpi_lodging_nsa|level|lag0,2.132940270954024,3.0,True,True
na,1Q25,cpi_lodging_nsa|level|lag1,1.6173685885046254,3.0,True,True
na,1Q25,cpi_lodging_nsa|diff|lag0,1.3813636089251815,3.0,True,True
na,1Q25,cpi_lodging_nsa|diff|lag1,0.6995504917003271,3.0,True,True
na,1Q25,cpi_hotels_motels_nsa|level|lag0,4.382696723473962,3.0,True,True
na,1Q25,cpi_hotels_motels_nsa|level|lag1,4.7147523937443445,3.0,True,True
na,1Q25,cpi_hotels_motels_nsa|diff|lag0,1.5608089766247226,3.0,True,True
na,1Q25,cpi_hotels_motels_nsa|diff|lag1,1.5745365646325697,3.0,True,True
na,1Q25,bea_hotels_price|level|lag0,2.3502867004546744,3.0,True,True
na,1Q25,bea_hotels_price|level|lag1,1.7664102797550245,3.0,True,True
na,1Q25,bea_hotels_price|diff|lag0,1.3473241807041358,3.0,True,True
na,1Q25,bea_hotels_price|diff|lag1,0.8689459242576392,3.0,True,True
na,1Q25,mar_revpar|level|lag0,2.9765623538147405,3.0,True,False
na,1Q25,mar_revpar|level|lag1,2.506588012886536,3.0,True,False
na,1Q25,mar_revpar|diff|lag0,2.254465161803887,3.0,True,False
na,1Q25,mar_revpar|diff|lag1,2.212493356441364,3.0,True,False
na,1Q25,hlt_revpar|level|lag0,2.874011343495215,3.0,True,False
na,1Q25,hlt_revpar|level|lag1,2.519308689472188,3.0,True,False
na,1Q25,hlt_revpar|diff|lag0,2.253433654327164,3.0,True,False
na,1Q25,hlt_revpar|diff|lag1,2.2300317704086665,3.0,True,False
na,2Q25,last_q,3.0,3.3308,True,True
na,2Q25,persistence,3.2338,3.3308,True,True
na,2Q25,trailing_4q,3.4724000000000004,3.3308,True,True
na,2Q25,ar1,3.1813296145394423,3.3308,True,True
na,2Q25,last_q_ex_size,3.196782292237074,3.3308,True,True
na,2Q25,cpi_lodging_sa|level|lag0,3.783964260831867,3.3308,True,True
na,2Q25,cpi_lodging_sa|level|lag1,2.766093347545531,3.3308,True,True
na,2Q25,cpi_lodging_sa|diff|lag0,1.4012177322443875,3.3308,True,True
na,2Q25,cpi_lodging_sa|diff|lag1,1.9303795635127678,3.3308,True,True
na,2Q25,cpi_lodging_nsa|level|lag0,3.8043581800500523,3.3308,True,True
na,2Q25,cpi_lodging_nsa|level|lag1,2.6939415109822185,3.3308,True,True
na,2Q25,cpi_lodging_nsa|diff|lag0,1.3777782937735792,3.3308,True,True
na,2Q25,cpi_lodging_nsa|diff|lag1,1.9275308302509193,3.3308,True,True
na,2Q25,cpi_hotels_motels_nsa|level|lag0,1.922244411807819,3.3308,True,True
na,2Q25,cpi_hotels_motels_nsa|level|lag1,4.3391406973140185,3.3308,True,True
na,2Q25,cpi_hotels_motels_nsa|diff|lag0,1.1799439137694097,3.3308,True,True
na,2Q25,cpi_hotels_motels_nsa|diff|lag1,1.8165665991380613,3.3308,True,True
na,2Q25,bea_hotels_price|level|lag0,4.027983896310898,3.3308,True,True
na,2Q25,bea_hotels_price|level|lag1,2.9000620524007488,3.3308,True,True
na,2Q25,bea_hotels_price|diff|lag0,1.3652206894976255,3.3308,True,True
na,2Q25,bea_hotels_price|diff|lag1,1.9373405997689326,3.3308,True,True
na,2Q25,mar_revpar|level|lag0,4.351545590614276,3.3308,True,False
na,2Q25,mar_revpar|level|lag1,2.7236098508688844,3.3308,True,False
na,2Q25,mar_revpar|diff|lag0,2.0316108002602475,3.3308,True,False
na,2Q25,mar_revpar|diff|lag1,2.032642427420564,3.3308,True,False
na,2Q25,hlt_revpar|level|lag0,4.399012969283277,3.3308,True,False
na,2Q25,hlt_revpar|level|lag1,2.767545519741823,3.3308,True,False
na,2Q25,hlt_revpar|diff|lag0,1.9020974856619102,3.3308,True,False
na,2Q25,hlt_revpar|diff|lag1,2.002289660997901,3.3308,True,False
na,3Q25,last_q,3.3308,5.0474,True,True
na,3Q25,persistence,3.1654,5.0474,True,True
na,3Q25,trailing_4q,3.28245,5.0474,True,True
na,3Q25,ar1,3.4494192611715,5.0474,True,True
na,3Q25,last_q_ex_size,2.9768847539935455,5.0474,True,True
na,3Q25,cpi_lodging_sa|level|lag0,3.9278906325689746,5.0474,True,True
na,3Q25,cpi_lodging_sa|level|lag1,4.1507273497286405,5.0474,True,True
na,3Q25,cpi_lodging_sa|diff|lag0,2.140359716368728,5.0474,True,True
na,3Q25,cpi_lodging_sa|diff|lag1,2.212906987685474,5.0474,True,True
na,3Q25,cpi_lodging_nsa|level|lag0,4.005792622380929,5.0474,True,True
na,3Q25,cpi_lodging_nsa|level|lag1,4.138982060082675,5.0474,True,True
na,3Q25,cpi_lodging_nsa|diff|lag0,2.1085058471833853,5.0474,True,True
na,3Q25,cpi_lodging_nsa|diff|lag1,2.2017338093129415,5.0474,True,True
na,3Q25,cpi_hotels_motels_nsa|level|lag0,2.3658139357365036,5.0474,True,True
na,3Q25,cpi_hotels_motels_nsa|level|lag1,2.310311528524474,5.0474,True,True
na,3Q25,cpi_hotels_motels_nsa|diff|lag0,1.9719560635135729,5.0474,True,True
na,3Q25,cpi_hotels_motels_nsa|diff|lag1,2.262205882117916,5.0474,True,True
na,3Q25,bea_hotels_price|level|lag0,4.165536792962817,5.0474,True,True
na,3Q25,bea_hotels_price|level|lag1,4.3569963480194245,5.0474,True,True
na,3Q25,bea_hotels_price|diff|lag0,2.1198341144087136,5.0474,True,True
na,3Q25,bea_hotels_price|diff|lag1,2.2069202333962403,5.0474,True,True
na,3Q25,mar_revpar|level|lag0,4.540491745050038,5.0474,True,False
na,3Q25,mar_revpar|level|lag1,3.2230292205528537,5.0474,True,False
na,3Q25,mar_revpar|diff|lag0,2.499378696425286,5.0474,True,False
na,3Q25,mar_revpar|diff|lag1,1.9882002807847754,5.0474,True,False
na,3Q25,hlt_revpar|level|lag0,4.347402371956763,5.0474,True,False
na,3Q25,hlt_revpar|level|lag1,3.3797860348450968,5.0474,True,False
na,3Q25,hlt_revpar|diff|lag0,2.618889175408501,5.0474,True,False
na,3Q25,hlt_revpar|diff|lag1,1.9052476389466622,5.0474,True,False
na,4Q25,last_q,5.0474,4.777,True,True
na,4Q25,persistence,4.1891,4.777,True,True
na,4Q25,trailing_4q,3.71145,4.777,True,True
na,4Q25,ar1,5.078899951614529,4.777,True,True
na,4Q25,last_q_ex_size,5.335754162571444,4.777,True,True
na,4Q25,cpi_lodging_sa|level|lag0,4.176429044359267,4.777,True,True
na,4Q25,cpi_lodging_sa|level|lag1,4.58789862019025,4.777,True,True
na,4Q25,cpi_lodging_sa|diff|lag0,2.5626727092843513,4.777,True,True
na,4Q25,cpi_lodging_sa|diff|lag1,2.2390808422534723,4.777,True,True
na,4Q25,cpi_lodging_nsa|level|lag0,5.659045550723704,4.777,True,True
na,4Q25,cpi_lodging_nsa|level|lag1,4.639114544945697,4.777,True,True
na,4Q25,cpi_lodging_nsa|diff|lag0,1.9889121511212486,4.777,True,True
na,4Q25,cpi_lodging_nsa|diff|lag1,2.2569885851625604,4.777,True,True
na,4Q25,cpi_hotels_motels_nsa|level|lag0,-0.07147405574121102,4.777,True,True
na,4Q25,cpi_hotels_motels_nsa|level|lag1,2.852944863272187,4.777,True,True
na,4Q25,cpi_hotels_motels_nsa|diff|lag0,2.7025902221279683,4.777,True,True
na,4Q25,cpi_hotels_motels_nsa|diff|lag1,2.2812331552760594,4.777,True,True
na,4Q25,bea_hotels_price|level|lag0,4.413629256229599,4.777,True,True
na,4Q25,bea_hotels_price|level|lag1,4.8353031230203865,4.777,True,True
na,4Q25,bea_hotels_price|diff|lag0,2.560782097143508,4.777,True,True
na,4Q25,bea_hotels_price|diff|lag1,2.253598920072277,4.777,True,True
na,4Q25,mar_revpar|level|lag0,3.975814992117175,4.777,True,False
na,4Q25,mar_revpar|level|lag1,3.690418881372791,4.777,True,False
na,4Q25,mar_revpar|diff|lag0,3.3120523438093272,4.777,True,False
na,4Q25,mar_revpar|diff|lag1,2.482772239142206,4.777,True,False
na,4Q25,hlt_revpar|level|lag0,3.7633191394713936,4.777,True,False
na,4Q25,hlt_revpar|level|lag1,3.7834971284352203,4.777,True,False
na,4Q25,hlt_revpar|diff|lag0,3.4722288557455694,4.777,True,False
na,4Q25,hlt_revpar|diff|lag1,2.51487160152057,4.777,True,False
na,1Q26,last_q,4.777,6.3048,True,True
na,1Q26,persistence,4.9122,6.3048,True,True
na,1Q26,trailing_4q,4.0388,6.3048,True,True
na,1Q26,ar1,4.785212427182733,6.3048,True,True
na,1Q26,last_q_ex_size,4.938389689551016,6.3048,True,True
na,1Q26,cpi_lodging_sa|level|lag0,3.5160238165447466,6.3048,True,True
na,1Q26,cpi_lodging_sa|level|lag1,4.628484712889527,6.3048,True,True
na,1Q26,cpi_lodging_sa|diff|lag0,3.151305492663443,6.3048,True,True
na,1Q26,cpi_lodging_sa|diff|lag1,2.39664141817952,6.3048,True,True
na,1Q26,cpi_lodging_nsa|level|lag0,1.022191587864328,6.3048,True,True
na,1Q26,cpi_lodging_nsa|level|lag1,5.937233129033743,6.3048,True,True
na,1Q26,cpi_lodging_nsa|diff|lag0,4.276061420208239,6.3048,True,True
na,1Q26,cpi_lodging_nsa|diff|lag1,2.7748273443073597,6.3048,True,True
na,1Q26,cpi_hotels_motels_nsa|level|lag0,1.3102936954277933,6.3048,True,True
na,1Q26,cpi_hotels_motels_nsa|level|lag1,0.6295527956496816,6.3048,True,True
na,1Q26,cpi_hotels_motels_nsa|diff|lag0,2.4563184444848223,6.3048,True,True
na,1Q26,cpi_hotels_motels_nsa|diff|lag1,4.292673430932554,6.3048,True,True
na,1Q26,bea_hotels_price|level|lag0,3.8491886299182614,6.3048,True,True
na,1Q26,bea_hotels_price|level|lag1,4.8504701596535105,6.3048,True,True
na,1Q26,bea_hotels_price|diff|lag0,3.1074445656803302,6.3048,True,True
na,1Q26,bea_hotels_price|diff|lag1,2.395879640724143,6.3048,True,True
na,1Q26,mar_revpar|level|lag0,2.9040081807129696,6.3048,True,False
na,1Q26,mar_revpar|level|lag1,3.60079174707277,6.3048,True,False
na,1Q26,mar_revpar|diff|lag0,3.72548506287987,6.3048,True,False
na,1Q26,mar_revpar|diff|lag1,3.0066875898456367,6.3048,True,False
na,1Q26,hlt_revpar|level|lag0,2.3604805437682623,6.3048,True,False
na,1Q26,hlt_revpar|level|lag1,3.615518926847732,6.3048,True,False
na,1Q26,hlt_revpar|diff|lag0,4.075661102198737,6.3048,True,False
na,1Q26,hlt_revpar|diff|lag1,3.034211241631605,6.3048,True,False
na,2Q26,last_q,6.3048,6.7506,True,True
na,2Q26,persistence,5.540900000000001,6.7506,True,True
na,2Q26,trailing_4q,4.865,6.7506,True,True
na,2Q26,ar1,6.378020613383088,6.7506,True,True
