variant,quarter,model_exfx_error_pp,last_q_rule_error_pp,naive_error_pp,within_error_pp,gap_pp,gap_term_used_pp,contrib_na_pp,actual_usable_na,contrib_emea_pp,actual_usable_emea,contrib_latam_pp,actual_usable_latam,contrib_apac_pp,actual_usable_apac
L_fixed_hicp,2Q25,0.45223138206147495,0.5040246927504572,0.0,0.23899103632292196,0.2132403457385532,0.0,-0.15344958922247579,True,0.24029126312783686,True,0.0,True,0.15214936241753246,True
L_fixed_hicp,3Q25,-0.9576501924792187,-0.7383946593464294,-1.0,-1.6779374386731272,0.7202872461939087,0.0,-0.8156915239659838,True,-0.5801554859277479,True,-0.08627101598674233,True,-0.19581941279265036,True
L_fixed_hicp,4Q25,-0.4025870536047611,-0.6982482023852357,-1.0,-0.05260018834316593,-0.3499868652615951,0.0,0.12636050976665295,True,-0.26231888596272773,True,0.0,True,0.08335818785292631,True
L_fixed_hicp,1Q26,-1.0095744933343829,-0.38406285918986693,-1.0,-0.6765301524514378,-0.3330443408829451,0.0,-0.6589093746149262,True,-0.017620777836508505,True,0.0,True,0.0,True
L_fixed_hicp,2Q26,-0.4051543540587419,-0.1710245164321793,0.0,-0.12411418224580473,-0.2810401718129371,0.0,-0.19568634634369397,True,-0.28883888015060616,True,0.089770138335233,True,0.27064090591328344,True
L_reg_lastq,1Q24,-1.263833255052325,-1.3647075854157764,-1.5,-1.0818025643504203,-0.1820306907019047,0.0,-1.389823021136517,True,0.36555692471936435,True,0.12824416262173585,False,-0.18578063055496874,False
L_reg_lastq,2Q24,-1.0131281875296299,-0.9214955923768571,-1.0,-0.6886906315188401,-0.3244375560107899,0.0,-0.6182803620037159,True,0.15240816726300938,True,-0.34647619126157325,False,0.12365775448346096,False
L_reg_lastq,3Q24,0.6224544594611876,1.208291827018395,1.0,0.3177031086111892,0.3047513508499984,0.0,0.3703835149318814,True,-0.0012394682395519348,True,-0.409989058188161,False,0.35854812010705195,False
L_reg_lastq,4Q24,-0.2681448517008782,-0.6199516802552836,0.0,-0.7584194801513844,0.4902746284505062,0.0,-0.06662960020990344,True,-0.4828685563489202,True,0.06188304940050741,True,-0.2708043729930939,True
L_reg_lastq,1Q25,1.4420198802158621,0.7071452466083235,1.0,1.0442868262044103,0.3977330540114518,0.0,0.20852520349257203,True,0.7553546198736296,True,0.171187911189227,True,-0.09078090835100974,True
L_reg_lastq,2Q25,0.5855217711935985,0.5040246927504572,0.0,0.3722814254550455,0.2132403457385532,0.0,-0.15344958922247579,True,0.3735816522599697,True,0.0,True,0.15214936241753246,True
L_reg_lastq,3Q25,-0.7181354195837859,-0.7383946593464294,-1.0,-1.4384226657776944,0.7202872461939087,0.0,-0.8156915239659838,True,-0.34064071303229776,True,-0.08627101598674233,True,-0.19581941279265036,True
L_reg_lastq,4Q25,-0.14026816764202987,-0.6982482023852357,-1.0,0.2097186976195653,-0.3499868652615951,0.0,0.12636050976665295,True,0.0,True,0.0,True,0.08335818785292631,True
L_reg_lastq,1Q26,-0.9919537154978695,-0.38406285918986693,-1.0,-0.6589093746149244,-0.3330443408829451,0.0,-0.6589093746149262,True,0.0,True,0.0,True,0.0,True
L_reg_lastq,2Q26,-0.5068232388428315,-0.1710245164321793,0.0,-0.22578306702989437,-0.2810401718129371,0.0,-0.19568634634369397,True,-0.3905077649347057,True,0.089770138335233,True,0.27064090591328344,True
L_wf_own,1Q24,-1.263833255052325,-1.3647075854157764,-1.5,-1.0818025643504203,-0.1820306907019047,0.0,-1.389823021136517,True,0.36555692471936435,True,0.12824416262173585,False,-0.18578063055496874,False
L_wf_own,2Q24,-0.8292053648551763,-0.9214955923768571,-1.0,-0.5047678088443863,-0.3244375560107899,0.0,-0.6182803620037159,True,0.33633098993747634,True,-0.34647619126157325,False,0.12365775448346096,False
L_wf_own,3Q24,0.69065871177816,1.208291827018395,1.0,0.3859073609281616,0.3047513508499984,0.0,0.3703835149318814,True,0.06696478407742552,True,-0.409989058188161,False,0.35854812010705195,False
L_wf_own,4Q24,-0.30960040181724313,-0.6199516802552836,0.0,-0.7998750302677493,0.4902746284505062,0.0,-0.06662960020990344,True,-0.5243241064652769,True,0.06188304940050741,True,-0.2708043729930939,True
L_wf_own,1Q25,1.2295449372455867,0.7071452466083235,1.0,0.8318118832341348,0.3977330540114518,0.0,0.20852520349257203,True,0.5428796769033356,True,0.171187911189227,True,-0.09078090835100974,True
L_wf_own,2Q25,0.9364269900985496,0.5040246927504572,0.0,0.7231866443599966,0.2132403457385532,0.0,-0.15344958922247579,True,0.7244868711649365,True,0.0,True,0.15214936241753246,True
L_wf_own,3Q25,-0.257227160188654,-0.7383946593464294,-1.0,-0.9775144063825625,0.7202872461939087,0.0,-0.8156915239659838,True,0.12026754636283722,True,-0.08627101598674233,True,-0.19581941279265036,True
L_wf_own,4Q25,0.044726067291070315,-0.6982482023852357,-1.0,0.3947129325526655,-0.3499868652615951,0.0,0.12636050976665295,True,0.184994234933105,True,0.0,True,0.08335818785292631,True
L_wf_own,1Q26,-0.7733501254810724,-0.38406285918986693,-1.0,-0.4403057845981273,-0.3330443408829451,0.0,-0.6589093746149262,True,0.17033273983904537,True,0.0,True,0.048270850177755065,True
L_wf_own,2Q26,-0.3524012059228774,-0.1710245164321793,0.0,-0.07136103410994021,-0.2810401718129371,0.0,-0.19568634634369397,True,-0.23608573201475344,True,0.089770138335233,True,0.27064090591328344,True
