asset_type,source_branch,logical_path,reason,bytes,sha256,tracked_replacement,rebuild_command,tracking_status
licensed_pdf,main,EARNING-TRANSCRIPTS/Airbnb-Q2-23-Earnings-Call-Transcript.pdf,licensed_factset_callstreet_transcript,290122,59ab0ac1f38165822f5a4a26cbe4197b6dc583017a2e9fc510b5f4322a8b09a0,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/Airbnb-Q2-24-Earnings-Call-Transcript.pdf,licensed_factset_callstreet_transcript,312080,b6f6548b169379cac3fc98d638c687b85ced2ac88128370dec72eee0945d13bc,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/Airbnb-Q2-25-Earnings-Call-Transcript.pdf,licensed_factset_callstreet_transcript,338815,9f7631b36c24fbb8daa083bea489449b26e19a19036cfa0c1409bc82cfaebb2d,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/Airbnb-Q3-23-Earnings-Call-Transcript.pdf,licensed_factset_callstreet_transcript,329154,7d9717cc6c43d557ea61e47d3adfe9a6b167f9d9714ec6d80f0c89d048f923a5,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/Airbnb-Q3-24-Earnings-Call-Transcript-1.pdf,licensed_factset_callstreet_transcript,309635,792db6a8a860717f4bd89c288297e4304910af49138fbf83c7f59d238ccc8ae6,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/Airbnb-Q4'22-Earnings-Call-Transcript.pdf,licensed_factset_callstreet_transcript,447104,ceb7c7668285dd7ef6453cd8f9790d36626aca69c25f697b1d3f3a4d4ff650b5,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/Airbnb-Q4-23-Earnings-Call-Transcript.pdf,licensed_factset_callstreet_transcript,326252,6c9b5acea34103e4a094cad9f516ff24e5c922fae72a4ccadd105bfbc6fa481a,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/Airbnb-Q4-24-Earnings-Call-Transcript.pdf,licensed_factset_callstreet_transcript,326344,f5a896454f8bb9f20884cd5b57d1fa0dade521ce5cc4c6487ce2e1123891c9ea,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/Airbnb-Q4-25-Earnings-Call-Transcript.pdf,licensed_factset_callstreet_transcript,313026,f50899a06ec0912e48898517dda0092bfc70ff91ae04e72b334cbcb7a6af9993,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,"EARNING-TRANSCRIPTS/CORRECTED-TRANSCRIPT-Airbnb,-Inc.(ABNB-US),-Q4-2021-Earnings-Call-15-Feb-22.pdf",licensed_factset_callstreet_transcript,327924,8a8bd7db8e22904cc256a062e069d3e65294bac1cbbb7228c9288861686113c2,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/CORRECTED-TRANSCRIPT_-Airbnb-Inc-ABNB-US-Q3-2025-Earnings-Call-6-November-2025-5_00-PM-ET.pdf,licensed_factset_callstreet_transcript,329907,4ec6ed6ebef37899a6760355e2fcc2e26e09a29c7d629a4269a9ee96ccdf44a7,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/Q2-2021_ABNB-Transcript_8.12.21.pdf,licensed_factset_callstreet_transcript,319687,7104e51df6ad16737f1cfa7617a88797150c6e4598a10cd03f96b192dcc09933,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_pdf,main,EARNING-TRANSCRIPTS/Q2-2022-Earnings-Call_2022-08-02-20-30-00_Transcript-(1).pdf,licensed_factset_callstreet_transcript,447484,1e5c5775765cf0f7583b1c54595f3422d8aa53ee08515ed2bbd17590d6b39560,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2020Q4.md,licensed_factset_callstreet_transcript,79453,891bf0882832123d17d4af6995dbf2dc8fbfe13e8acda106014080f5bfdeec0e,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2021Q1.md,licensed_factset_callstreet_transcript,89462,685b7019105ae7c00e7c0a153102abc6443600c37c369a63a8f382a8f1887a20,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2021Q2.md,licensed_factset_callstreet_transcript,83972,c25653c33016f2c2115ae4a95ab173458dc72dc855a0202914c754f325a3018d,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2021Q3.md,licensed_factset_callstreet_transcript,77970,c5b282c9eab7d33530a73b1ade8ce60aa1f66900ee6d6d64b22da0f9ea8f4d04,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2021Q4.md,licensed_factset_callstreet_transcript,87638,50b8640e6c0a76f00e25a3f5c32789d01f22c90ab656153dda4d0b37b2508f97,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2022Q1.md,licensed_factset_callstreet_transcript,85859,445ec9a48004bd5b0c54f3e439573dfe9ebc1ecd845b18ddfbda2ea7ba376e7e,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2022Q2.md,licensed_factset_callstreet_transcript,88649,3f27d8f1c8ea53d3e2d8401c3e2c633310c3d3b9913fabaff8d1140e63c03b93,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2022Q3.md,licensed_factset_callstreet_transcript,87553,ce2a5c9598d227f14bfbdf73510f39b8356b5e820e0e2291e5b0e7a807ea87bc,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2022Q4.md,licensed_factset_callstreet_transcript,92293,82f458699e60cc68faca912d21e9384263a47105cddad0a39f793945b04fc9b8,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2023Q1.md,licensed_factset_callstreet_transcript,86988,941c4595d2d46d6404f47a9cc0ae93fb23ceca2d1f74357344a509b9d43d01a4,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2023Q2.md,licensed_factset_callstreet_transcript,69224,b7deef51210f800342f97befd65c624b0473c355d0abffe2b48cfd052ea4871d,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2023Q3.md,licensed_factset_callstreet_transcript,78532,ed3bd5f91f69b7ee5380d711fc31339354adeff8d8680b00729dc65ab071b0e4,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2023Q4.md,licensed_factset_callstreet_transcript,74646,0ecf02087308ae5b62ed80188fc9fa6574a15d39c917e89ec5d53165f5e5cb57,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2024Q1.md,licensed_factset_callstreet_transcript,79768,5126dd8482e7a9c0cc91ba768d4be828355008b2efb529501e78ebcff70a3a9f,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2024Q2.md,licensed_factset_callstreet_transcript,73931,d44b91a3a03bb7cb0b57939635da500d50a27c31e19a0ff30ffc0088162d566c,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2024Q3.md,licensed_factset_callstreet_transcript,68539,9b6dffb03a7a2ddb0e7be0019eb8f9dd95f33dfd6c5c736ce08117c1e386db1e,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2024Q4.md,licensed_factset_callstreet_transcript,77267,1158c851c1cf94382c0eabd7f54b97a6bd7a0131e0560c11ba44b8a177a90952,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2025Q1.md,licensed_factset_callstreet_transcript,69163,a9007246e9ad618e0c0a5cf76df860c52bfca7e94e7b2a13dd7f22906148fe3e,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2025Q2.md,licensed_factset_callstreet_transcript,86936,830e524b0a47d20a58053557ad46781b8827a7f63cbda880b6864e4546a37621,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2025Q3.md,licensed_factset_callstreet_transcript,77479,2da147751e9c8bf2777f6cb11f4a887d98a850544b44e3d091737966c97cee09,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2025Q4.md,licensed_factset_callstreet_transcript,70748,2bc03c099108f3ea250100875aa47f8a4fca76968d7b5e37d8e013409e6cc5c6,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2026Q1.md,licensed_factset_callstreet_transcript,73489,d79f1784457704b9c58915362a9d28506ba0b33d20ae806be53eb74046deee91,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
licensed_markdown,main,data/licensed/earnings_transcripts/clean_md/ABNB-2026Q2.md,licensed_factset_callstreet_transcript,74121,22e4674a69e34bd651225b6dfab043e9428f4f4f3bc8ef35016e724932811685,research/transcripts/transcript_index.csv,"Obtain through an approved institutional or private team channel, then validate against research/transcripts/transcript_index.csv.",excluded_restricted
