asset_type,source_branch,logical_path,reason,bytes,sha256,tracked_replacement,rebuild_command,tracking_status
raw_global_lodging_download,main,outputs/01a06e7b-6c3c-7083-8038-ecfb7b421062/global-lodging-map/raw/inside-airbnb/paris-2026-06-16.csv,raw_global_lodging_download,14601706,315692e1fbad7912f1d61bea022e3ec43c4250970bee67ed8ce3b32c91f087db,outputs/reproducibility/global-lodging-map-inputs.csv,python scripts/build_global_lodging_map.py,excluded_raw
raw_global_lodging_download,main,outputs/01a06e7b-6c3c-7083-8038-ecfb7b421062/global-lodging-map/raw/inside-airbnb/rio-de-janeiro-2026-06-24.csv,raw_global_lodging_download,8759322,78abba14368797dc7dcbb103be95310edb9e243aab0aeea6919e5dafd5eeb898,outputs/reproducibility/global-lodging-map-inputs.csv,python scripts/build_global_lodging_map.py,excluded_raw
raw_global_lodging_download,main,outputs/01a06e7b-6c3c-7083-8038-ecfb7b421062/global-lodging-map/raw/inside-airbnb/rome-2026-06-20.csv,raw_global_lodging_download,7288107,d405f870961430dce7c1a90bb9377ccd4c78feee2f32d376900e7619a9d0fd09,outputs/reproducibility/global-lodging-map-inputs.csv,python scripts/build_global_lodging_map.py,excluded_raw
raw_global_lodging_download,main,outputs/01a06e7b-6c3c-7083-8038-ecfb7b421062/global-lodging-map/raw/inside-airbnb/sao-paulo-2026-06-14.csv,raw_global_lodging_download,8204446,156dfa045f752b4bd7ee16d56981c741d966571e2b07e3e732d4705dde525e60,outputs/reproducibility/global-lodging-map-inputs.csv,python scripts/build_global_lodging_map.py,excluded_raw
raw_global_lodging_download,main,outputs/01a06e7b-6c3c-7083-8038-ecfb7b421062/global-lodging-map/raw/inside-airbnb/singapore-2026-06-29.csv,raw_global_lodging_download,608770,d87a1ccd7a629974f72fd068b1d36f41ac4f20bd0b6cf16d29489b02a175ae95,outputs/reproducibility/global-lodging-map-inputs.csv,python scripts/build_global_lodging_map.py,excluded_raw
raw_global_lodging_download,main,outputs/01a06e7b-6c3c-7083-8038-ecfb7b421062/global-lodging-map/raw/inside-airbnb/sydney-2026-06-16.csv,raw_global_lodging_download,3874496,695ae7fec7fef9e24a0a9569071fa06d77fcb8517213b747f1e2700456f23372,outputs/reproducibility/global-lodging-map-inputs.csv,python scripts/build_global_lodging_map.py,excluded_raw
raw_global_lodging_download,main,outputs/01a06e7b-6c3c-7083-8038-ecfb7b421062/global-lodging-map/raw/inside-airbnb/tokyo-2026-06-30.csv,raw_global_lodging_download,8813809,13cc1e659051b98ca5e5fd7c392b6756f07c44823e672b4869d66e4638b2c4a7,outputs/reproducibility/global-lodging-map-inputs.csv,python scripts/build_global_lodging_map.py,excluded_raw
raw_global_lodging_download,main,outputs/01a06e7b-6c3c-7083-8038-ecfb7b421062/global-lodging-map/raw/overture/hotels-2026-08-19.0.part.csv,raw_global_lodging_download,1362025,a9fa0df3f836184a594cb253fba36ab19bc11d3cb0551ed9a581bb808b3e2dbd,outputs/reproducibility/global-lodging-map-inputs.csv,python scripts/build_global_lodging_map.py,excluded_raw
zip_source_payload,main,research/edge_discovery/20260903T204950Z_broad_scrape/raw/statcan_18100249-eng.zip,zip_source_payload,92395,6bf0c4866c1dbfdeafdae9d86a611a213aef3cefe33d8bfbc425ee1f347f56ee,research/edge-discovery/,Reacquire from the documented source manifest.,excluded_archive
zip_source_payload,main,research/edge_discovery/20260903T204950Z_broad_scrape/raw/statcan_24100054-eng.zip,zip_source_payload,1560801,523f3b3c26c33176f7eaf29a9aec25fdea4f99f135e9a47352952c91b93163a6,research/edge-discovery/,Reacquire from the documented source manifest.,excluded_archive
oversized_observation_panel,main,research/edge_discovery/20260903T211121Z_50_source_expansion/processed/new_observations.csv,over_50_mib,334408167,be4489aa2214ff7a2177a3f16a009ccc530e52d3a1215828d57ddce4c5905f14,research/edge_discovery/20260903T211121Z_50_source_expansion/processed/new_source_manifest.csv,python research/edge_discovery/20260903T211121Z_50_source_expansion/build_50_source_panel.py,excluded_oversized
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/manifests/source_documents.parquet,parquet_csv_twin_included,23816,11c25c5ee5921ebeaea7327c301bc2fab6b88b49f838b7956abda05d182076fd,research/guidance/data/manifests/source_documents.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/normalized/consensus_snapshots.parquet,parquet_csv_twin_included,14887,aa1af63ee1f02ef3360213a05e4306b76cda2369d425ceeffebae4af4d8ad726,research/guidance/data/normalized/consensus_snapshots.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/normalized/driver_observations.parquet,parquet_csv_twin_included,20298,25ae4120b3f8ed3d75559aec0c65b4519bf238a3a033d9fd1fe35f2f4e48b2ca,research/guidance/data/normalized/driver_observations.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/normalized/evidence_claims.parquet,parquet_csv_twin_included,16127,ef87f85b79a66e06c61840c15389e59b7a9b34b38583d2c8042dacf1c6c9ddf3,research/guidance/data/normalized/evidence_claims.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/normalized/guidance_events.parquet,parquet_csv_twin_included,11741,037e3164ef8dc4abc739969d97a565f9aeb19d7e1f8d02ebbdd4f41fd1dfde45,research/guidance/data/normalized/guidance_events.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/normalized/guidance_items.parquet,parquet_csv_twin_included,14110,3e5cbe75b3e190a9d42c12a4b0937109b31aa8066fae3b77451109264add4abf,research/guidance/data/normalized/guidance_items.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/normalized/market_returns.parquet,parquet_csv_twin_included,15430,229cc4241e898c471c9d28062c3885588671da4893d1d5f866ff844527c34abd,research/guidance/data/normalized/market_returns.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/normalized/model_results.parquet,parquet_csv_twin_included,11436,7ed0502e4a78a98b6198e7defeb3c7c86c27e9d3f105020e1052b580fd05df66,research/guidance/data/normalized/model_results.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/normalized/quarterly_actuals.parquet,parquet_csv_twin_included,12335,c49d1e1bf5a2c6eb622cfdba671a33103d878c9e6d270050db817d5b6eace7ab,research/guidance/data/normalized/quarterly_actuals.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/normalized/research_issues.parquet,parquet_csv_twin_included,11919,c8a18efcb5f4f2f59dddcf946892b6d997677f3b11ef1ba9c883470fdc1bf5dd,research/guidance/data/normalized/research_issues.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
guidance_parquet,abnb-guidance-intelligence,research/guidance/data/normalized/source_excerpts.parquet,parquet_csv_twin_included,19600,244fa0113880818b32b875320bcf8ba7ae09c9737efc1215b1871ef8ff67dc7c,research/guidance/data/normalized/source_excerpts.csv,Use the tracked CSV twin for the imported snapshot.,excluded_binary
