location,url,sha256
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://finance.yahoo.com/news/compared-estimates-airbnb-abnb-q1-213006095.html,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://roboforex.com/beginners/analysis/quarterly-reports-of-walt-disney-airbnb-and-palantir/,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.ainvest.com/news/airbnb-abnb-reports-q4-earnings-key-metrics-2602/,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.cnbc.com/2021/02/25/airbnb-abnb-earnings-q4-2020.html,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.cnbc.com/2021/05/13/airbnb-abnb-earnings-q1-2021.html,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.ksat.com/business/2021/05/13/airbnb-reports-1q-loss-of-nearly-12-billion-revenue-rises/,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.marketwatch.com/story/airbnb-lost-nearly-4-billion-during-holiday-quarter-but-sales-held-up-better-than-expected-11614289640,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.nasdaq.com/articles/airbnb-abnb-reports-q3-earnings-what-key-metrics-have-say,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.reuters.com/markets/technology/airbnb-forecasts-lower-third-quarter-revenue-economic-uncertainty-weighs-2024-08-06/,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.theglobeandmail.com/business/article-airbnb-forecasts-lower-third-quarter-revenue-as-economic-uncertainty/,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.wsj.com/articles/airbnb-revenue-nearly-quadrupled-in-second-quarter-11628800251,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.zacks.com/stock/news/2917455/airbnb-abnb-reports-q1-earnings-what-key-metrics-have-to-say,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/data/processed/overnight/16_consensus_additions.csv,https://www.zacks.com/stock/news/2966456/wall-streets-insights-into-key-metrics-ahead-of-airbnb-abnb-q2-earnings,dd1e780203b373cdaa828048460c9c54f1720de0b0ca0843e874a64a482422df
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://247wallst.com/investing/2026/04/22/wells-fargo-upgrades-airbnb-to-overweight-with-a-178-target-is-the-business-inflection-point-finally-here/,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://bytealchemist.substack.com/p/airbnb-abnb-the-future-of-travel,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://eremosnotes.substack.com/p/thesis-update-airbnb,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://finance.yahoo.com/news/airbnb-inc-abnb-bear-case-160035068.html,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://finance.yahoo.com/news/airbnb-inc-abnb-bull-case-023405459.html,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://finance.yahoo.com/news/airbnb-inc-abnb-bull-case-163820095.html,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://finance.yahoo.com/news/airbnb-inc-abnb-bull-case-220341307.html,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://getfinn.us/companies/abnb,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://hightechinvesting.substack.com/p/airbnb-stock-will-airbnb-become-a,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://longyield.substack.com/p/airbnb-is-reaccelerating-but-the,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://longyield.substack.com/p/airbnbs-illusion-of-strength-record,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://mbideepdives.substack.com/p/airbnb-model-update-2026,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://phaetrix.substack.com/p/abnb-abnb-airbnbs-ai-pivot-is-priced,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://reboundcapital.substack.com/p/deep-dive-airbnb-abnb,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://sanj2f3.substack.com/p/airbnb-abnb-bba,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://skift.com/2026/08/24/wall-street-is-starting-to-believe-airbnbs-growth-story/,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://speedwellresearch.com/2025/01/02/airbnb-deep-dive/,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://summitstocks.substack.com/p/airbnb-is-building-a-travel-ecosystem,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://summitstocks.substack.com/p/airbnb-stock-in-2025,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://thefinancecorner.substack.com/p/deep-dive-into-airbnb-abnb,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://uk.finance.yahoo.com/news/airbnb-upgraded-truist-stronger-2026-162608941.html,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.benzinga.com/analyst-stock-ratings/price-target/26/08/60988097/top-wall-street-forecasters-revamp-airbnb-expectations-ahead-of-q2-earnings,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.biz.uiowa.edu/henry/download/f24_ABNB.pdf,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.emergingmoats.com/p/my-first-reaction-to-airbnbs-new,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.fool.com/investing/2025/12/27/what-airbnb-stock-investors-need-watch-2026/,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.investing.com/news/analyst-ratings/phillip-securities-downgrades-airbnb-stock-rating-on-valuation-93CH-4851031,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.investing.com/news/analyst-ratings/rosenblatt-initiates-airbnb-stock-coverage-with-buy-rating-93CH-4883612,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.investing.com/news/stock-market-news/rnpl-hotel-push-and-world-cup-to-boost-airbnb-barclays-upgrades-stock-4439602,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.mbi-deepdives.com/abnb2q26/,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.morningstar.com/company-reports/1269663-airbnb-upgrading-moat-rating-to-wide-on-robust-network-and-ai-position,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.speedwellmemos.com/p/airbnb-4q25-business-update,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tikr.com/blog/airbnb-has-gone-sideways-for-years-heres-why-2026-could-be-the-turning-point,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tikr.com/blog/airbnb-just-broke-out-to-its-highest-level-in-years-in-2026-heres-where-the-stock-could-go-next,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tikr.com/blog/airbnb-reports-q1-2026-earnings-today-two-analyst-upgrades-suggest-the-market-is-still-underpricing-the-stock,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tikr.com/blog/airbnb-stock-looks-fully-valued-the-eps-trajectory-says-otherwise,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tipranks.com/news/4-star-bernstein-analyst-boosts-abnb-stock-as-airbnb-earnings-hit-a-clear-inflection-point,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.tipranks.com/news/the-fly/wedbush-upgrades-airbnb-on-broad-strength-new-initiative-positives-thefly-news,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
https://github.com/Kaenyne/Citadel-ABNB/blob/e3055e627f4b7952c592939a03849f5fc32b9235/research/notes/2026-09-04_abnb-pitch-catalogue.md,https://www.trefis.com/stock/abnb/articles/600083/is-airbnb-stock-set-up-for-a-re-rating/2026-05-21,df04643372e39dc2900c97d1745e6faaf3906ad11fac167604aca50763fafee9
