cik,ticker,title,year,mda_section,processed_timestamp
1075531,BKNG,Booking Holdings Inc.,2022,"Item 7. Management's Discussion and Analysis of Financial Condition and Results of Operations The following discussion should be read in conjunction with our Consolidated Financial Statements, including the notes to those statements, and the Section entitled ""Special Note Regarding Forward-Looking Statements,"" included elsewhere in this Annual Report on Form 10-K. Our actual results may differ materially from the results discussed in any forward-looking statements, which may be due to factors discussed in ""Risk Factors"" and elsewhere in this Annual Report on Form 10-K. We evaluate certain operating and financial measures on both an as-reported and constant-currency basis. We calculate constant currency by converting our current-year period operating and financial results for transactions recorded in currencies other than U.S. Dollars using the corresponding prior-year period monthly average exchange rates rather than the current-year period monthly average exchange rates.OverviewOur mission is to make it easier for everyone to experience the world. We connect consumers who wish to make travel reservations with travel service providers around the world through our online platforms. Consumers can also use our meta-search services to easily compare travel reservation information from hundreds of online travel platforms at once. We also offer various other services to consumers and partners, such as travel-related insurance products and restaurant management services to restaurants. We offer these services through six primary consumer-facing brands: Booking.com, Priceline, agoda, Rentalcars.com, KAYAK, and OpenTable. We continue to increase the collaboration, cooperation, and interdependency among our brands to provide consumers with the most comprehensive services. See Note 2 to the Consolidated Financial Statements - Segment Reporting for information on our operating segments. The results of our business outside of the U.S. consist of the results of Booking.com, agoda",2024-01-15 00:15:34.159177
1075531,BKNG,Booking Holdings Inc.,2023,"Item 7. Management's Discussion and Analysis of Financial Condition and Results of Operations The following discussion should be read in conjunction with our Consolidated Financial Statements, including the notes to those statements, and the Section entitled ""Special Note Regarding Forward-Looking Statements,"" included elsewhere in this Annual Report on Form 10-K. Our actual results may differ materially from the results discussed in any forward-looking statements, which may be due to factors discussed in ""Risk Factors"" and elsewhere in this Annual Report on Form 10-K. We evaluate certain operating and financial measures on both an as-reported and constant-currency basis. We calculate constant currency by converting our current-year period operating and financial results for transactions recorded in currencies other than U.S. Dollars using the corresponding prior-year period monthly average exchange rates rather than the current-year period monthly average exchange rates.OverviewOur mission is to make it easier for everyone to experience the world. We connect consumers who wish to make travel reservations with travel service providers around the world through our online platforms. We offer these services through six primary consumer-facing brands: Booking.com, Priceline, agoda, Rentalcars.com, KAYAK, and OpenTable. See Note 1 to our Consolidated Financial Statements for information on our operating segments. See Note 17 to our Consolidated Financial Statements for information related to revenue by geographic area.We derive substantially all of our revenues from enabling consumers to make travel service reservations. We also earn revenues from advertising services, restaurant reservations and restaurant management services, and various other services, such as travel-related insurance revenues.TrendsThe COVID-19 pandemic and the resulting implementation of travel restrictions by governments around the world resulted in a significant decline in travel activities and co",2024-01-15 00:14:58.892611
1075531,BKNG,Booking Holdings Inc.,2004,"Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations The following discussion should be read in conjunction with our financial statements, including the notes to those statements, included elsewhere in this Form 10-K, and the Section entitled “Special Note Regarding Forward Looking Statements” in this Form 10-K. As discussed in more detail in the Section entitled “Special Note Regarding Forward Looking Statements,” this discussion contains forward-looking statements which involve risks and uncertainties. Our actual results may differ materially from the results discussed in the forward-looking statements. Factors that might cause those differences include, but are not limited to, those discussed in “Factors That May Affect Future Results.” Overview General. We are a leading online travel company that offers our customers a broad range of travel products, including airline tickets, hotel rooms, car rentals, vacation packages and cruises. Our unique Name Your Own Price® system — which allows our customers to make offers for travel products at prices they set — enables our customers to use the Internet to save money on travel products and services while enabling sellers, which include many of the major domestic airline, hotel and rental car companies, to generate incremental revenue. In 2003, we complemented our Name Your Own Price® product offering by giving our customers the ability to purchase certain travel products in a more traditional, price-disclosed manner. At present, we derive substantially all of our revenues from the following sources: • Transaction revenues from the sale of Name Your Own Price® airline tickets, hotel rooms and rental cars; • Reservation booking fees from Worldspan, L.P. in connection with the sale of Name Your Own Price® airline tickets, hotel rooms and rental cars; • Customer processing fees charged in connection with the sale of Name Your Own Price® airline tickets, hotel rooms and rental cars; •",2024-01-15 00:18:11.653912
1075531,BKNG,Booking Holdings Inc.,2005,"Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations The following discussion should be read in conjunction with our financial statements, including the notes to those statements, included elsewhere in this Form 10-K, and the Section entitled “Special Note Regarding Forward Looking Statements” in this Form 10-K. As discussed in more detail in the Section entitled “Special Note Regarding Forward Looking Statements,” this discussion contains forward-looking statements which involve risks and uncertainties. Our actual results may differ materially from the results discussed in the forward-looking statements. Factors that might cause those differences include, but are not limited to, those discussed in “Factors That May Affect Future Results.” Overview General. We are a leading online travel company that offers our customers a broad range of travel services, including airline tickets, hotel rooms, car rentals, vacation packages and cruises. We offer our customers a unique choice: the ability to purchase certain travel services in a traditional, price-disclosed manner or the opportunity to use our unique Name Your Own Price® service, which allows our customers to make offers for travel services at discounted prices. At present, we derive substantially all of our revenues from the following sources: • Transaction revenues from our Name Your Own Price® airline ticket, hotel room and rental car services, as well as our vacation packages service; • Customer processing fees charged in connection with the sale of both Name Your Own Price® and price-disclosed airline tickets, hotel rooms and rental cars service; • Commissions primarily related to the sale of price-disclosed hotel rooms, including those sold in Europe by our subsidiary Active Hotels, rental cars, cruises and other travel services; • Worldspan reservation booking fees related to both our Name Your Own Price® airline ticket, hotel room and rental car service, and price-disc",2024-01-15 00:18:17.042475
1075531,BKNG,Booking Holdings Inc.,2006,"Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations The following discussion should be read in conjunction with our financial statements, including the notes to those statements, included elsewhere in this Form 10-K, and the Section entitled “Special Note Regarding Forward-Looking Statements” in this Form 10-K. As discussed in more detail in the Section entitled “Special Note Regarding Forward-Looking Statements,” this discussion contains forward-looking statements which involve risks and uncertainties. Our actual results may differ materially from the results discussed in the forward-looking statements. Factors that might cause those differences include, but are not limited to, those discussed in “Risk Factors.” Overview General. We are a leading online travel company that offers our customers a broad range of travel services, including airline tickets, hotel rooms, car rentals, vacation packages and cruises. We offer our customers a unique choice: the ability to purchase travel services in a traditional, price-disclosed manner or the opportunity to use our unique Name Your Own Price® service, which allows our customers to make offers for travel services at discounted prices. At present, we derive substantially all of our revenues from the following sources: • Transaction revenues from our Name Your Own Price® airline ticket, hotel room and rental car services, as well as our vacation packages service; • Commissions earned from the sale of price-disclosed hotel rooms, rental cars, cruises and other travel services; • Customer processing fees charged in connection with the sale of both Name Your Own Price® and price-disclosed airline tickets, hotel rooms and rental cars service; • Worldspan, L.P. reservation booking fees related to both our Name Your Own Price® airline ticket, hotel room and rental car service, and price-disclosed airline tickets and rental car service; • Transaction revenue from our price-disclosed hotel ro",2024-01-15 00:18:03.624662
1075531,BKNG,Booking Holdings Inc.,2007,"Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations The following discussion should be read in conjunction with our financial statements, including the notes to those statements, included elsewhere in this Form 10-K, and the Section entitled “Special Note Regarding Forward-Looking Statements” in this Form 10-K. As discussed in more detail in the Section entitled “Special Note Regarding Forward-Looking Statements,” this discussion contains forward-looking statements which involve risks and uncertainties. Our actual results may differ materially from the results discussed in the forward-looking statements. Factors that might cause those differences include, but are not limited to, those discussed in “Risk Factors.” Overview General. We are a leading online travel company that offers our customers a broad range of travel services, including airline tickets, hotel rooms, car rentals, vacation packages, cruises and destination services. We offer our customers a unique choice: the ability to purchase travel services in a traditional, price-disclosed manner or the opportunity to use our unique Name Your Own Price® service, which allows our customers to make offers for travel services at discounted prices. At present, we derive substantially all of our revenues from the following sources: · Transaction revenues from our Name Your Own Price® airline ticket, hotel room and rental car services, as well as our vacation packages service; · Commissions earned from the sale of price-disclosed hotel rooms, rental cars, cruises and other travel services; · Customer processing fees charged in connection with the sale of both Name Your Own Price® and price-disclosed airline tickets, hotel rooms and rental cars services; · Transaction revenue from our price-disclosed hotel room service; · Global distribution system (“GDS”) reservation booking fees related to both our Name Your Own Price® airline ticket, hotel room and rental car services, and p",2024-01-15 00:17:13.812064
1075531,BKNG,Booking Holdings Inc.,2008,"Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations The following discussion should be read in conjunction with our financial statements, including the notes to those statements, included elsewhere in this Form 10-K, and the Section entitled “Special Note Regarding Forward-Looking Statements” in this Form 10-K. As discussed in more detail in the Section entitled “Special Note Regarding Forward-Looking Statements,” this discussion contains forward-looking statements which involve risks and uncertainties. Our actual results may differ materially from the results discussed in the forward-looking statements. Factors that might cause those differences include, but are not limited to, those discussed in “Risk Factors.” Overview General. We are a leading online travel company that offers our customers a broad range of travel services, including airline tickets, hotel rooms, car rentals, vacation packages, cruises and destination services. In the United States, we offer our customers a unique choice: the ability to purchase travel services in a traditional, price-disclosed manner or the opportunity to use our unique Name Your Own Price® service, which allows our customers to make offers for travel services at discounted prices. Internationally, we offer our customers hotel room reservations in 60 countries and 22 languages. We launched our business in the United States in 1998 under the priceline.com brand and have since expanded our operations to include, among others, the brands Booking.com and Active Hotels in Europe and Agoda in Asia. Our goal is to be the leading worldwide online hotel reservation service and be the top online discount travel agent in the United States. At present, we derive substantially all of our revenues from the following sources: · Transaction revenues from our Name Your Own Price® airline ticket, hotel room and rental car services, as well as our vacation packages service; · Commissions earned from the s",2024-01-15 00:17:12.940721
1075531,BKNG,Booking Holdings Inc.,2009,"Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations The following discussion should be read in conjunction with our financial statements, including the notes to those statements, included elsewhere in this Form 10-K, and the Section entitled “Special Note Regarding Forward-Looking Statements” in this Form 10-K. As discussed in more detail in the Section entitled “Special Note Regarding Forward-Looking Statements,” this discussion contains forward-looking statements which involve risks and uncertainties. Our actual results may differ materially from the results discussed in the forward-looking statements. Factors that might cause those differences include, but are not limited to, those discussed in “Risk Factors.” Overview General. We are a leading online travel company that offers our customers a broad range of travel services, including hotel rooms, car rentals, airline tickets, vacation packages, cruises and destination services. In the United States, we offer our customers a unique choice: the ability to purchase travel services in a traditional, price-disclosed manner or the opportunity to use our unique Name Your Own Price® service, which allows our customers to make offers for travel services at discounted prices. Internationally, we offer our customers hotel room reservations in 75 countries and 27 languages. We launched our business in the United States in 1998 under the priceline.com brand and have since expanded our operations to include, among others, the brands Booking.com and Active Hotels in Europe and Agoda in Asia. Our principal goal is to be the leading worldwide online hotel reservation service. At present, we derive substantially all of our revenues from the following sources: · Transaction revenues from our Name Your Own Price® hotel room, rental car and airline ticket services, as well as our vacation packages service; · Commissions earned from the sale of price-disclosed hotel rooms, rental cars, cruise",2024-01-15 00:17:33.361439
1075531,BKNG,Booking Holdings Inc.,2010,"Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations The following discussion should be read in conjunction with our financial statements, including the notes to those statements, included elsewhere in this Form 10-K, and the Section entitled “Special Note Regarding Forward-Looking Statements” in this Form 10-K. As discussed in more detail in the Section entitled “Special Note Regarding Forward-Looking Statements,” this discussion contains forward-looking statements which involve risks and uncertainties. Our actual results may differ materially from the results discussed in the forward-looking statements. Factors that might cause those differences include, but are not limited to, those discussed in “Risk Factors.” Overview We are a leading online travel company that offers our customers a broad range of travel services, including hotel rooms, car rentals, airline tickets, vacation packages, cruises and destination services. Internationally, we offer our customers hotel room reservations in over 90 countries and 32 languages. In the United States, we offer our customers a unique choice: the ability to purchase travel services in a traditional, price-disclosed manner or the opportunity to use our unique Name Your Own Price® service, which allows our customers to make offers for travel services at discounted prices. We launched our business in the United States in 1998 under the priceline.com brand and have since expanded our operations to include, among others, the brands Booking.com worldwide and Agoda in Asia. Our principal goal is to be the leading worldwide online hotel reservation service. Our business is driven primarily by international results. During the year ended December 31, 2009, our international business — the significant majority of which is currently generated by Booking.com — represented approximately 61% of our gross bookings (an operating and statistical metric referring to the total dollar value, inclusive ",2024-01-15 00:18:51.200612
1075531,BKNG,Booking Holdings Inc.,2011,"Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations The following discussion should be read in conjunction with our financial statements, including the notes to those statements, included elsewhere in this Form 10-K, and the Section entitled “Special Note Regarding Forward-Looking Statements” in this Form 10-K. As discussed in more detail in the Section entitled “Special Note Regarding Forward-Looking Statements,” this discussion contains forward-looking statements which involve risks and uncertainties. Our actual results may differ materially from the results discussed in the forward-looking statements. Factors that might cause those differences include, but are not limited to, those discussed in “Risk Factors.” Overview We are a leading online travel company that offers our customers hotel room reservations at over 150,000 hotels worldwide through the Booking.com, priceline.com and Agoda brands. We offer international car rental reservation services through TravelJigsaw, which we acquired in May 2010. In the United States, we also offer our customers car rental reservations, airline tickets, vacation packages, cruises and destination services. We launched our business in the United States in 1998 under the priceline.com brand and have since expanded our operations to include, among others, the international brands Booking.com, Agoda and TravelJigsaw. Our principal goal is to maintain and grow our position as the leading worldwide online hotel reservation service, measured by room nights booked. Our business is driven primarily by international results. During the year ended December 31, 2010, our international business — the significant majority of which is currently generated by Booking.com — represented approximately 69% of our gross bookings (an operating and statistical metric referring to the total dollar value, generally inclusive of all taxes and fees, of all travel services purchased by our customers), and approxim",2024-01-15 00:17:07.278946
