date,EUR,GBP,AUD,NZD,CAD,MXN,BRL,JPY,KRW,INR,CNY,CHF,SEK,NOK,DKK,THB,SGD,TWD,HKD,MYR,ZAR,USD_BROAD,USD
2017-01-24,1.0749,1.2531,0.7584,0.7261,0.7603406326034063,0.046763935652824544,0.3155071777882947,0.008800492827598346,0.0008581849388543231,0.01467997651203758,0.14586828094230908,1.0002000400080016,0.11310809740869347,0.12008550087662415,0.1445567168278474,0.028392958546280524,0.7053180984624066,0.031938677738741615,0.12892080395013342,0.22558087074216107,0.07497656982193064,117.0516,1.0
2017-01-25,1.0743,1.262,0.7565,0.7268,0.764876854826373,0.046924123691990054,0.3154872700886519,0.008802816901408451,0.0008590105916005944,0.01469723691945914,0.14532349008893797,1.0004001600640255,0.11330931175924037,0.12017353057815484,0.14447944057560608,0.028392958546280524,0.7058159232072275,0.031938677738741615,0.12891249419893777,0.22537750732476897,0.07540056550424129,116.9355,1.0
2017-01-26,1.067,1.2579,0.7531,0.7232,0.7631257631257631,0.0469593801361822,0.3135582591245453,0.008718395815170008,0.0008549858499841828,0.014669209329617133,0.1454164727780363,0.9989012086704624,0.1128897518683254,0.11964155390450211,0.14348437455161134,0.028312570781426953,0.7017543859649122,0.031826861871419476,0.1289058471692276,0.225886604924328,0.07472445357743321,117.2766,1.0
2017-01-27,1.069,1.2531,0.7549,0.7257,0.7628928898382668,0.04756355680277771,0.3170878650474046,0.00868357068426537,0.0008505354120418804,0.014692918013517483,0.1454164727780363,1.00080064051241,0.11299562706923243,0.11998176277205864,0.1437442502299908,0.028344671201814057,0.7002310762551642,0.031746031746031744,0.12889920082495487,0.22573363431151244,0.07412898443291327,117.0735,1.0
2017-01-30,1.0681,1.2478,0.7556,0.7281,0.7638252367858235,0.048185804462005495,0.3210066769388803,0.008782715615668365,0.0008537741084463872,0.014749262536873156,0.1454164727780363,1.0024057738572574,0.11312729082763925,0.12021976172443227,0.14361831995289318,0.028401022436807723,0.7032348804500703,0.03186743148502231,0.12890750886239122,0.22573363431151244,0.07388252678241596,116.7325,1.0
2017-01-31,1.0794,1.2585,0.7582,0.7329,0.7674597083653109,0.047995008519114014,0.31769228325443977,0.008871540099361249,0.0008684701897607364,0.014819205690574985,0.1454164727780363,1.0113268608414239,0.11425307055127107,0.12129445441754402,0.14515052109037072,0.02849814762040467,0.7094714437743881,0.032061558191728116,0.1289008623467691,0.22583559168925024,0.07403294466037387,116.2241,1.0
2017-02-01,1.0758,1.2643,0.7564,0.7251,0.7640586797066015,0.04804112320146045,0.3171582619727244,0.008826904404625297,0.000866213348347698,0.014836795252225518,0.1454164727780363,1.0070493454179255,0.11409924352201545,0.12122387625466712,0.1446340757882557,0.028473804100227793,0.7066638400113066,0.032082130253448825,0.12887760493858982,0.22583559168925024,0.07448789571694599,116.3914,1.0
2017-02-02,1.0802,1.2541,0.7673,0.7306,0.7681671531725303,0.0484824978182876,0.32005120819331095,0.008890469416785205,0.0008772699359592946,0.01488095238095238,0.1454164727780363,1.0107135637760258,0.11471047077177206,0.1217181737405212,0.14524328249818447,0.028530670470756064,0.7099247479767145,0.03225806451612903,0.1288759440162899,0.22614201718679333,0.07480830372171311,115.903,1.0
2017-02-03,1.0792,1.2504,0.7686,0.7322,0.7690532953933708,0.049124358313069535,0.32095516256378986,0.00889521437466643,0.0008813290441986515,0.014885382554331646,0.14566642388929352,1.0090817356205852,0.11404979414012158,0.12186056713907947,0.14509786851231157,0.028563267637817767,0.7107320540156361,0.03247807729782397,0.12889587790982443,0.22593764121102575,0.07558578987150416,115.6259,1.0
2017-02-06,1.0731,1.245,0.7641,0.7304,0.7624275693809087,0.04874006921089828,0.3207081235367692,0.008903133903133903,0.0008811581943306282,0.01488095238095238,0.14577259475218657,1.00664384940608,0.11319515977496801,0.12113576896986142,0.14430222658335617,0.028563267637817767,0.7085665698292355,0.03237293622531563,0.1289008623467691,0.225886604924328,0.07462686567164178,116.0504,1.0
2017-02-07,1.069,1.2486,0.7636,0.7316,0.7595321282090233,0.04844609161155924,0.3201536737634064,0.008917424647761726,0.0008749748444732213,0.014847809948032666,0.1453044855494689,1.0030090270812437,0.11283497884344146,0.12030654106663781,0.14381040036815462,0.02855511136493432,0.7060650992021464,0.03219575016097875,0.12888923259350912,0.2255299954894001,0.07452953232718465,116.4082,1.0
2017-02-08,1.0708,1.2543,0.7648,0.7322,0.7601094557616296,0.048782867456949125,0.3206155819172812,0.008949346697691068,0.0008746993221080254,0.014916467780429593,0.14556040756914118,1.00664384940608,0.11321053763684324,0.12042824283150885,0.14402580942504897,0.028579594169762787,0.7067637288854336,0.032226877215597804,0.12888591019229778,0.22537750732476897,0.07469654528478058,116.1382,1.0
2017-02-09,1.0658,1.2516,0.7623,0.7182,0.7610929294466854,0.048982390830496436,0.31958071010833783,0.008830801836806783,0.0008696559641006018,0.014990256333383302,0.14564520827264785,0.9987016878058523,0.1123519762712626,0.11993283761093788,0.14335478876671875,0.028522532800912718,0.7044734061289186,0.03219575016097875,0.12890750886239122,0.22537750732476897,0.07466865783087549,116.306,1.0
2017-02-10,1.065,1.2502,0.7686,0.7207,0.7649353629618297,0.049228345681443374,0.3216261417728033,0.008832361773538244,0.0008720068365335984,0.014970059880239521,0.14540167211922936,0.997207818109294,0.11235955056179775,0.11953715214688725,0.1432480052715266,0.028522532800912718,0.7045230379033395,0.03232062055591467,0.12888591019229778,0.22512381809995496,0.07473841554559042,116.148,1.0
2017-02-13,1.0603,1.251,0.7644,0.7175,0.7649938800489596,0.04920049200492005,0.3214813862277374,0.008788118463836892,0.0008694442512346107,0.014927601134497688,0.1453995579853437,0.9946290033817385,0.11190438889013228,0.1192492069927735,0.142571998859424,0.02849814762040467,0.7024938531787847,0.03229974160206718,0.1288792659037014,0.22487069934787496,0.07511737089201878,116.3427,1.0
2017-02-14,1.0577,1.2465,0.7638,0.7154,0.7638252367858235,0.049152125829442124,0.32181244770547723,0.00874584572328144,0.0008777088288731097,0.014952153110047849,0.14566854579090738,0.9928514694201747,0.11185682326621925,0.11897821508881724,0.1422454872619166,0.028530670470756064,0.7040270346381301,0.03248862897985705,0.12887428313680005,0.22482014388489208,0.07597340930674264,116.3949,1.0
2017-02-15,1.0597,1.2465,0.7698,0.7202,0.7644091117566121,0.04928536224741252,0.32725725692967245,0.008758868354208636,0.0008799253823275786,0.014958863126402395,0.14559219625828054,0.9938382031405287,0.1121189357670617,0.11986814504045551,0.14253338844624353,0.028563267637817767,0.7041261794113506,0.03254149040026033,0.12885933714756972,0.22487069934787496,0.07714561234329798,116.2162,1.0
2017-02-16,1.066,1.2477,0.7694,0.7227,0.7659313725490196,0.0491629999262555,0.3252667187093417,0.008821453775582216,0.0008767546051535636,0.014898688915375446,0.14594918049535152,1.00080064051241,0.11285153252381167,0.1205327547761104,0.14340824023748405,0.028587764436821043,0.7049203440011278,0.032520325203252036,0.1288693007551741,0.22466861379465292,0.07662835249042145,116.0067,1.0
2017-02-17,1.0614,1.2428,0.7657,0.7182,0.7625438462711607,0.04887227231630135,0.3221857078420001,0.00886053517632465,0.0008690135826822973,0.014905351021016543,0.1456876456876457,0.9978048293753742,0.112139052425007,0.11992996090283274,0.14280614066404854,0.028587764436821043,0.7043741635556808,0.03236245954692557,0.12884937508053085,0.22466861379465292,0.07635044855888529,116.4035,1.0
2017-02-21,1.0551,1.2465,0.7672,0.7156,0.7605141075366948,0.048964402879106896,0.3232897969740075,0.008812125484666901,0.0008744086811293862,0.014925373134328358,0.14532771399505887,0.991768322919766,0.11151131282268585,0.1196845116273503,0.14195068633156843,0.02854695974878675,0.7040270346381301,0.032467532467532464,0.12885767669608916,0.22444170126809562,0.07621951219512195,116.5921,1.0
2017-02-22,1.0555,1.2456,0.7683,0.7161,0.7582650894752806,0.050212146318194366,0.3249074013906037,0.008813678829543451,0.0008755417414525237,0.014936519790888723,0.1454228168399622,0.9892175289346128,0.11133377866844801,0.11956287811760205,0.14201721248615332,0.02857142857142857,0.7063643427279791,0.032499187520311994,0.12886764004690782,0.22466861379465292,0.07654037504783774,116.2136,1.0
2017-02-23,1.0586,1.2548,0.7716,0.7235,0.7628346937218705,0.05067139599695972,0.32631750693424705,0.008874689385871494,0.0008850810734263259,0.014997000599880022,0.14572586051120634,0.9938382031405287,0.11128421989761851,0.12002352461082373,0.14242579616020054,0.02860411899313501,0.7113387395077536,0.032669062397909183,0.12887428313680005,0.22487069934787496,0.07753440589261484,115.6527,1.0
2017-02-24,1.058,1.2499,0.7681,0.7201,0.7630093087135663,0.050329659268206754,0.32130578671721877,0.008907892392659897,0.0008846347785316832,0.014997000599880022,0.14567703401558746,0.9945300845350571,0.11111851901237861,0.1199400299850075,0.1423224172039338,0.028694404591104734,0.7123014459719353,0.03263707571801566,0.12885103531806877,0.22537750732476897,0.07735447689035002,115.8143,1.0
2017-02-27,1.0624,1.2473,0.7693,0.7224,0.7633587786259541,0.050431186645821774,0.32169856844137046,0.008927774305865548,0.0008848461252588174,0.0149947518368571,0.1456133964324718,0.9949258780220872,0.11094592495617635,0.11990407673860912,0.1429388221841052,0.02871912693854107,0.7140816909454442,0.032552083333333336,0.1288477148857765,0.22537750732476897,0.07736943907156672,115.6764,1.0
2017-02-28,1.0618,1.2427,0.7686,0.7229,0.7548878991469766,0.05000625078134767,0.32169856844137046,0.00892379082634303,0.0008856062417527918,0.014999250037498125,0.1456346027816209,0.9978048293753742,0.11099025505560611,0.11952143616957701,0.14284693950432112,0.028661507595299514,0.7147962830593281,0.03263707571801566,0.12882115758692209,0.22532672374943669,0.07633587786259542,116.0032,1.0
2017-03-01,1.0564,1.2318,0.7664,0.7131,0.7493443237167479,0.0503056065598511,0.3222895449271626,0.008798169980644026,0.0008766162612316459,0.014963339817447255,0.14536151408553072,0.9928514694201747,0.11075055652154653,0.11905328825182153,0.1421201483734349,0.02860411899313501,0.7098239636570131,0.03250975292587776,0.1288128606760099,0.22494657518839276,0.07673124880107424,116.438,1.0
2017-03-02,1.0514,1.2267,0.7578,0.7071,0.7471607890017932,0.05018442777206233,0.31985670419651996,0.00873743993010048,0.0008719155985700583,0.0149812734082397,0.14520532032293662,0.9881422924901185,0.11029736168710845,0.11810977122137316,0.14145271942853102,0.02854695974878675,0.7085163667280714,0.032383419689119175,0.1288277958852402,0.22487069934787496,0.07633587786259542,116.8429,1.0
2017-03-03,1.0552,1.2249,0.7559,0.7012,0.7452120128176466,0.05107904482186183,0.3186235462800701,0.008726003490401396,0.0008644760842691287,0.014979029358897542,0.14502421904458043,0.9883376161296699,0.1106537423095649,0.11798853151473676,0.14196076204537067,0.028514399771884802,0.7064641469445426,0.032226877215597804,0.1288078830424422,0.22461814914645103,0.07639419404125286,116.6438,1.0
2017-03-06,1.0586,1.2243,0.7583,0.6999,0.7457121551081283,0.05118755118755118,0.3203280158882696,0.00877808988764045,0.0008662808829134759,0.015006002400960384,0.14502211587267058,0.9887284951552303,0.11096931698385397,0.11787587670183299,0.1424156543287238,0.028522532800912718,0.7082654578936186,0.03231017770597738,0.12880954221088697,0.2249212775528565,0.07692307692307693,116.4313,1.0
2017-03-07,1.0582,1.2209,0.7603,0.6983,0.7455453664355476,0.051268905408869525,0.32028697713150983,0.008772699359592948,0.0008696635271813336,0.015010507355148603,0.14492753623188406,0.987166831194472,0.11115310228308471,0.11835860289505143,0.1423649668289627,0.02849814762040467,0.7089181908407769,0.03234152652005175,0.12879461123346597,0.22497187851518557,0.0771902740254728,116.4303,1.0
2017-03-08,1.0547,1.2152,0.7544,0.6926,0.7418947993174567,0.05100869698283557,0.31718844165318616,0.008727526618956188,0.0008660333076410118,0.014979029358897542,0.14469057919638853,0.9856100926473488,0.11056565388527709,0.11751709873786637,0.14188824881523313,0.02832058906825262,0.7054673721340388,0.032331070158422244,0.1287415513356936,0.22461814914645103,0.07635044855888529,116.875,1.0
2017-03-09,1.0586,1.2166,0.7517,0.6907,0.740521327014218,0.05053440129368068,0.3156167150612296,0.00871763577717723,0.0008634683797879323,0.015006002400960384,0.14474712676953363,0.9870693909781859,0.11073583965450418,0.11670790345922226,0.14239131982514347,0.028272547356516825,0.7046223224351748,0.032247662044501774,0.12878631774160312,0.2242655303879794,0.07524454477050414,116.9959,1.0
2017-03-10,1.0667,1.2158,0.7531,0.6919,0.7425007425007425,0.05088022794342119,0.3169371196754564,0.00869414014953921,0.0008692855342194251,0.015015015015015017,0.1448225923244026,0.9897070467141726,0.11093977079843353,0.11623311713973544,0.1435090841250251,0.028288543140028287,0.7074136955291455,0.032268473701193935,0.128783000643915,0.22476961114857272,0.07567158531971245,116.616,1.0
2017-03-13,1.067,1.2234,0.7581,0.6927,0.7433286255853713,0.05112735824939925,0.317218627077782,0.008725242125468982,0.0008692855342194251,0.01511715797430083,0.1448225923244026,0.9932459276916965,0.11177430532269242,0.11701928477813144,0.14352968193822482,0.028288543140028287,0.7077140835102619,0.032268473701193935,0.12880290579355472,0.22497187851518557,0.07626310772163965,116.4004,1.0
2017-03-14,1.0645,1.2168,0.7575,0.6933,0.7428316743425939,0.050952817690818296,0.31655587211142766,0.008723719794120214,0.0008706705904887945,0.015206812652068125,0.14465499783017502,0.9922603691208572,0.11176805892412066,0.11631017597729626,0.14321107880905667,0.028336639274582034,0.7072135785007072,0.03232062055591467,0.12873326467559218,0.22482014388489208,0.076103500761035,116.5646,1.0
2017-03-15,1.063,1.2222,0.7593,0.6956,0.743439149505613,0.05141652527122217,0.31669622498099825,0.008721437292865864,0.0008740036358551251,0.015239256324291373,0.1446508129375687,0.9920634920634921,0.11164327740005135,0.11630205970947745,0.1430083230844035,0.028368794326241134,0.7081651441116069,0.032435939020434644,0.1287183513753556,0.2249212775528565,0.07676069852235655,116.3584,1.0
2017-03-16,1.0738,1.237,0.7673,0.6979,0.7509762691498949,0.05215803885773895,0.32057446944925305,0.008847991505928155,0.0008706705904887945,0.015290519877675839,0.14465499783017502,1.0047221943132725,0.11332600491834861,0.11741223435481977,0.14443353168871684,0.028336639274582034,0.7136739937196689,0.03232062055591467,0.1288477148857765,0.22482014388489208,0.07850834151128556,115.4456,1.0
2017-03-17,1.0742,1.2372,0.769,0.7008,0.7481669908723627,0.052268450763119374,0.32195750160978753,0.008875477056891809,0.0008859985646823251,0.015295197308045275,0.14492753623188406,1.0022048506714771,0.11342112128120498,0.11815721999692791,0.14449405406967503,0.02868617326448652,0.7132667617689016,0.0327653997378768,0.12884273455819825,0.2255299954894001,0.07847753580537571,115.2783,1.0
2017-03-20,1.0754,1.2365,0.7733,0.705,0.748671108781912,0.05257485344759602,0.32454887706088537,0.008881783462119193,0.0008990461120750884,0.015313935681470138,0.1448225923244026,1.0034115994380894,0.11331829977223022,0.11813628201493243,0.1446424438787318,0.02889338341519792,0.7164863509350147,0.032916392363396975,0.12878134215914797,0.22598870056497175,0.0791765637371338,115.0426,1.0
2017-03-21,1.081,1.2479,0.7717,0.7063,0.7506943923128894,0.052379331115941646,0.324254215304799,0.008936550491510277,0.0008942704094864205,0.015311590874291839,0.1452854859799506,1.0064412238325282,0.11377858686995108,0.11819073621009585,0.1453741931732279,0.02885170225043278,0.7152052639107424,0.03286230693394676,0.1287713921475205,0.22609088853719195,0.07927070947284978,114.8119,1.0
2017-03-22,1.08,1.2476,0.7674,0.7056,0.749232037161909,0.05245351307403814,0.32401257168778147,0.009004141905276427,0.0008945263930012254,0.015278838808250572,0.1453805335465581,1.0101010101010102,0.11365702855064556,0.11812093221039702,0.14521375464684014,0.028901734104046242,0.7151541157119359,0.03284072249589491,0.12875978574371652,0.22598870056497175,0.07961783439490445,114.7937,1.0
2017-03-23,1.0787,1.2526,0.7644,0.7043,0.7500750075007501,0.05265374894692502,0.3189996172004594,0.008999280057595392,0.0008945263930012254,0.015288182235132244,0.14525805092747265,1.0076582023377672,0.11345715290620496,0.1179092334720732,0.14506419090447523,0.02891844997108155,0.714847380084352,0.032829940906106365,0.12875315445228408,0.225886604924328,0.08003201280512205,114.7899,1.0
2017-03-24,1.0806,1.2491,0.7619,0.703,0.747775368279369,0.05304476978569913,0.32108913434369385,0.009006574799603711,0.0008955036760425901,0.015290519877675839,0.14534249960030812,1.0090817356205852,0.11349320743153522,0.11774957021406872,0.14530659691950015,0.028943560057887122,0.7147451933385748,0.032981530343007916,0.12875149673614955,0.22609088853719195,0.08045052292839903,114.6372,1.0
2017-03-27,1.0882,1.2583,0.7623,0.7055,0.7481110196753198,0.053133551180893177,0.3205436420168606,0.009051412020275162,0.0009022827754218173,0.015372790161414298,0.14558795696419993,1.017293997965412,0.11402378536162644,0.11811674659233186,0.1462651201567962,0.02911208151382824,0.7180812868016659,0.033178500331785,0.1287465238438562,0.22680880018144706,0.07847753580537571,114.2347,1.0
2017-03-28,1.0852,1.2503,0.7651,0.7037,0.7483349547257352,0.0530082162735224,0.3195092338168573,0.009044862518089725,0.0008996770159512735,0.015379883112888343,0.14539321595254365,1.015228426395939,0.11381225530365109,0.11776482364717658,0.14583849844681998,0.02910360884749709,0.7177720356014929,0.033145508783559825,0.12875315445228408,0.22655188038060717,0.07751937984496124,114.419,1.0
2017-03-29,1.0756,1.2411,0.766,0.7025,0.7478312892611427,0.053106744556558685,0.32076984763432237,0.0090049527239982,0.0008990541949868738,0.015415446277169722,0.14518213098331856,1.0034115994380894,0.11261134446684158,0.11735160889055789,0.14455880652249334,0.029052876234747237,0.7165890361877464,0.03310162197947699,0.12872000823808052,0.22639800769753227,0.07677543186180422,114.7167,1.0
2017-03-30,1.0726,1.2489,0.7666,0.7023,0.7531254707034192,0.05357621216180016,0.3204820049354229,0.008979885057471264,0.0008975774384935061,0.015420200462606014,0.14520110352838683,1.0031096398836392,0.11224352354869124,0.11698095550044452,0.14422938240978453,0.029069767441860465,0.7172572084349447,0.033014196104324864,0.12869681604077116,0.22629554197782306,0.0780792504391958,114.5245,1.0
2017-03-31,1.0698,1.2537,0.7638,0.7001,0.7506943923128894,0.053109565032662384,0.31617554066017456,0.008975854950184005,0.0008948706017109925,0.015420200462606014,0.14528126452812645,1.0002000400080016,0.1119206706286584,0.11660991650729978,0.14383729125613107,0.029137529137529136,0.7159733657907925,0.032916392363396975,0.12867694366523408,0.2260397830018083,0.07450176941702366,114.7938,1.0
2017-04-03,1.0655,1.2479,0.7601,0.6997,0.7469375560203168,0.05338315761377285,0.32068755411602473,0.009012256669069936,0.0008947344875408222,0.01537751806858373,0.14528126452812645,0.9971083856815237,0.11155858499090797,0.11639004632323845,0.14326647564469913,0.02911208151382824,0.7155635062611807,0.032970656116056714,0.1286868790858084,0.22593764121102575,0.07296607077708865,114.8734,1.0
2017-04-04,1.0664,1.2437,0.7567,0.6977,0.7455453664355476,0.05314061005420342,0.32105820785308375,0.009030160736861116,0.0008907813042819858,0.015360983102918589,0.14528126452812645,0.9978048293753742,0.1110938298486902,0.11639004632323845,0.1433938455361496,0.029027576197387515,0.7150518412584912,0.032819166393173616,0.12868853513840453,0.22573363431151244,0.07386888273314866,115.0038,1.0
2017-04-05,1.0661,1.2488,0.7575,0.6955,0.7457121551081283,0.05340881779581808,0.3232897969740075,0.008992805755395683,0.0008876422446697083,0.015415446277169722,0.14509576320371445,0.9950248756218907,0.11138338159946536,0.11630070710829922,0.1433712311287617,0.028943560057887122,0.7138268256121065,0.03289473684210526,0.12872166514346028,0.2257591150242691,0.07271405199054717,114.9494,1.0
2017-04-06,1.0651,1.2486,0.7549,0.6973,0.7457677679170707,0.05334755934915977,0.3216778717792003,0.009007386056566384,0.0008840091583348803,0.01548467017652524,0.14502211587267058,0.9954210631096955,0.11101736311559128,0.11605909729234125,0.14323159115974618,0.028868360277136258,0.7131141695785495,0.03277613897082923,0.1287166945552838,0.22547914317925594,0.07262164124909223,115.0181,1.0
2017-04-07,1.0616,1.2398,0.7516,0.6957,0.7464914899970141,0.053625053625053626,0.3199181009661527,0.009028530155290718,0.0008819197629399676,0.015561780267662619,0.14497375974948534,0.9934432743890325,0.11049357479862545,0.11591783743682478,0.1427633269565714,0.028926815157651144,0.7132158904500393,0.032722513089005235,0.12871503777786358,0.22555543024698319,0.07262164124909223,115.0547,1.0
2017-04-10,1.0606,1.2418,0.75,0.6965,0.749232037161909,0.05350168530308705,0.3180358108322997,0.009013068949977467,0.0008762398794293926,0.015491866769945779,0.14495274540499797,0.992358836955443,0.11033265294864016,0.11604293588627793,0.14262079981744538,0.02889338341519792,0.7119971520113919,0.03271180896303565,0.12870509800893212,0.22558087074216107,0.07192950908110052,115.11,1.0
2017-04-11,1.0614,1.2484,0.7497,0.6956,0.7500187504687618,0.05333760034136064,0.3179043743641913,0.00911244760342628,0.0008712546938846633,0.015491866769945779,0.14515262798832973,0.9928514694201747,0.11055831951354339,0.11633182489733716,0.1427633269565714,0.028943560057887122,0.712809180982251,0.0326477309826967,0.12868853513840453,0.22568269013766643,0.07231965286566625,115.009,1.0
2017-04-12,1.0611,1.25,0.7485,0.6925,0.7517666516313336,0.053286441265020114,0.31726894888797236,0.009129085265656381,0.0008780941843822169,0.015460729746444031,0.14515894904920887,0.9946290033817385,0.11090778018077968,0.11652702844424764,0.14269202779640702,0.029027576197387515,0.7143367383384528,0.03273322422258593,0.1286868790858084,0.22598870056497175,0.07340796476417691,114.9162,1.0
2017-04-13,1.063,1.2522,0.7585,0.7011,0.7538067239559777,0.05395198273536552,0.3193969785045833,0.009154994049253868,0.0008823633219214344,0.01552312946289972,0.14521164597400713,0.9953219866626855,0.11079718575148192,0.11695085724978364,0.14290818149339052,0.029146021568055958,0.7155635062611807,0.032981530343007916,0.12863887209436947,0.22675736961451246,0.07450176941702366,114.5059,1.0
2017-04-14,1.0625,1.2531,0.7575,0.7009,0.7509762691498949,0.05396857949301917,0.3180155827635554,0.009205560158335634,0.0008797628159448212,0.01552312946289972,0.1452749328103436,0.9962143853357243,0.11075546301321312,0.11663031688457098,0.14281429856757258,0.029120559114735,0.7158708568974157,0.032992411745298586,0.12865707742582919,0.22701475595913734,0.07454342154304883,114.5368,1.0
2017-04-17,1.066,1.2587,0.7604,0.7028,0.7531821947729155,0.05391416864351952,0.32220646990591567,0.009219988936013277,0.0008816398501212255,0.015496668216333487,0.14534883720930233,0.9978048293753742,0.11127926644707559,0.1171577529142991,0.14330753797649756,0.029197080291970802,0.7166403898523721,0.032981530343007916,0.1286636988240138,0.22711787417669774,0.07521624670928921,114.3283,1.0
2017-04-18,1.0706,1.2769,0.7553,0.7034,0.7473283013227711,0.054118411083450585,0.32261186566441913,0.00922509225092251,0.0008742099327732561,0.015489467162329615,0.14539532990200355,1.0022048506714771,0.11143675407022745,0.11738191379472251,0.1439449554490363,0.029120559114735,0.7159733657907925,0.03290556103981573,0.128628944084998,0.22680880018144706,0.07527286413248024,114.2575,1.0
