ymi,region,measure,n_markets,w_equal,w_reviews,w_median,reviews,reviews_lag12,ym,is_dump_month
24200,NAM,yoy_all,42.0,1.2913739598391138,0.8841754051477597,1.0893360752056402,35577.0,18882.0,2016-09,False
24201,APAC,yoy_all,17.0,1.5378347800092647,1.5484119642306506,1.3597122302158273,16529.0,6486.0,2016-10,False
24201,EMEA,yoy_all,57.0,0.9748911648704407,0.7192931423169224,0.877016129032258,94568.0,55004.0,2016-10,False
24201,LatAm,yoy_all,7.0,1.3309734853677126,1.1030110935023774,1.644144144144144,5308.0,2524.0,2016-10,False
24201,NAM,yoy_all,42.0,1.2460802197850176,0.848133072013669,0.89637552800109,36776.0,19899.0,2016-10,False
24202,APAC,yoy_all,17.0,1.318261320719176,1.4600081201786441,1.1851851851851851,18177.0,7389.0,2016-11,False
24202,EMEA,yoy_all,57.0,1.0208037827780598,0.8887195586576855,1.0344827586206895,61967.0,32809.0,2016-11,False
24202,LatAm,yoy_all,7.0,1.1965423975608969,0.968358602504944,1.1759656652360513,5972.0,3034.0,2016-11,False
24202,NAM,yoy_all,42.0,1.3249764268173685,0.9989382034402208,1.0751550003457258,28239.0,14127.0,2016-11,False
24203,APAC,yoy_all,17.0,1.168072488464914,1.1838124054462935,0.9870801033591732,20209.0,9254.0,2016-12,False
24203,EMEA,yoy_all,57.0,0.9644779865190428,0.7750249043992417,0.832116788321168,55237.0,31119.0,2016-12,False
24203,LatAm,yoy_all,7.0,0.8724157392148383,0.7119445319886544,0.9496402877697843,5432.0,3173.0,2016-12,False
24203,NAM,yoy_all,42.0,1.0776736055349108,0.765101166740511,0.9036741214057508,23903.0,13542.0,2016-12,False
24204,APAC,yoy_all,17.0,1.3627772483027911,1.3519733884743323,1.1,26161.0,11123.0,2017-01,False
24204,EMEA,yoy_all,57.0,0.9561098243391971,0.8274145775443524,0.8435754189944134,59846.0,32749.0,2017-01,False
24204,LatAm,yoy_all,7.0,1.0434386365833224,0.7761606022584693,1.3472222222222223,7078.0,3985.0,2017-01,False
24204,NAM,yoy_all,42.0,1.3742226658237835,0.8822849370962258,0.9360554584657962,27679.0,14705.0,2017-01,False
24205,APAC,yoy_all,17.0,1.0058833389614168,1.0228716645489198,0.9233082706766917,23880.0,11805.0,2017-02,False
24205,EMEA,yoy_all,57.0,0.9588839193828089,0.6867098088561328,0.6771452846219201,56299.0,33378.0,2017-02,False
24205,LatAm,yoy_all,7.0,0.8767737151500314,0.5693486590038315,0.7942857142857143,6144.0,3915.0,2017-02,False
24205,NAM,yoy_all,42.0,0.9948383535044943,0.6745158592292351,0.8033333333333333,26027.0,15543.0,2017-02,False
24206,APAC,yoy_all,17.0,1.0743650714463895,1.1198058583106265,0.95,24895.0,11744.0,2017-03,False
24206,EMEA,yoy_all,57.0,0.7163800400719549,0.6625389107268638,0.632183908045977,73170.0,44011.0,2017-03,False
24206,LatAm,yoy_all,7.0,1.0367987140482844,0.9706693406868889,0.9343434343434343,7861.0,3989.0,2017-03,False
24206,NAM,yoy_all,42.0,1.2667708386289873,0.9193945613134942,1.0996396593142608,37409.0,19490.0,2017-03,False
24207,APAC,yoy_all,17.0,1.2496641045578807,1.3779992617201922,1.2381703470031544,25768.0,10836.0,2017-04,False
24207,EMEA,yoy_all,57.0,1.057421634575545,0.8992831419446898,0.9823182711198428,111807.0,58868.0,2017-04,False
24207,LatAm,yoy_all,7.0,1.1364161464413987,1.0266453503863575,1.0989583333333335,7606.0,3753.0,2017-04,False
24207,NAM,yoy_all,42.0,1.3227416323626175,0.8762448606669713,1.1187357197258188,41071.0,21890.0,2017-04,False
24208,APAC,yoy_all,17.0,0.8418255432598967,0.9560698596378443,0.8508863399374349,18256.0,9333.0,2017-05,False
24208,EMEA,yoy_all,57.0,0.71992459162233,0.6548306327110442,0.6729377713458755,127556.0,77081.0,2017-05,False
24208,LatAm,yoy_all,7.0,0.9660213318174764,0.8907982261640799,0.8890356671070012,6822.0,3608.0,2017-05,False
24208,NAM,yoy_all,42.0,1.067607479113948,0.6807825569593673,0.7968962932679204,48025.0,28573.0,2017-05,False
24209,APAC,yoy_all,17.0,0.9619442654571074,1.1021468144044322,0.9667359667359667,18213.0,8664.0,2017-06,False
24209,EMEA,yoy_all,57.0,0.7966120527218764,0.6782920757673401,0.7399605003291638,132815.0,79137.0,2017-06,False
24209,LatAm,yoy_all,7.0,1.1116694340101683,1.0267211568689092,1.0407407407407407,6447.0,3181.0,2017-06,False
24209,NAM,yoy_all,42.0,0.9343916498394756,0.6728975277551166,0.8010483826527801,47164.0,28193.0,2017-06,False
24210,APAC,yoy_all,17.0,0.9033008720317147,0.9807794039851878,0.8571428571428572,22466.0,11342.0,2017-07,False
24210,EMEA,yoy_all,57.0,0.7215937194795984,0.6107479874180306,0.6461731493099121,151064.0,93785.0,2017-07,False
24210,LatAm,yoy_all,7.0,1.0370154258143411,0.9474875509280218,1.0753968253968256,8604.0,4418.0,2017-07,False
24210,NAM,yoy_all,42.0,0.9766202960964347,0.7578337147215866,0.892120894479385,57613.0,32775.0,2017-07,False
24211,APAC,yoy_all,17.0,0.7698098266730264,0.8739435353353713,0.8348837209302327,20842.0,11122.0,2017-08,False
24211,EMEA,yoy_all,57.0,0.6245423874564323,0.5529726582847339,0.5830388692579505,152050.0,97909.0,2017-08,False
24211,LatAm,yoy_all,7.0,0.8628379540103828,0.30003181673560286,1.0309477756286265,8172.0,6286.0,2017-08,False
24211,NAM,yoy_all,42.0,0.814213245047845,0.6098358822378169,0.7107106287590864,57579.0,35767.0,2017-08,False
24212,APAC,yoy_all,17.0,0.6462410918749896,0.754526542876955,0.7040169133192389,22772.0,12979.0,2017-09,False
24212,EMEA,yoy_all,57.0,0.5936845451054582,0.5202980916845434,0.5760000000000001,149535.0,98359.0,2017-09,False
24212,LatAm,yoy_all,7.0,1.0198249417866945,1.1141634766944382,1.0883977900552488,9389.0,4441.0,2017-09,False
24212,NAM,yoy_all,42.0,0.6958956754277233,0.5255642690502291,0.6003859561205696,54275.0,35577.0,2017-09,False
24213,APAC,yoy_all,17.0,0.6242160518597059,0.6884264020811905,0.5669761273209548,27908.0,16529.0,2017-10,False
24213,EMEA,yoy_all,57.0,0.5056946165743691,0.4146117079773284,0.516914749661705,133777.0,94568.0,2017-10,False
24213,LatAm,yoy_all,7.0,0.8716543788763075,0.7471740768651092,0.8737864077669903,9274.0,5308.0,2017-10,False
24213,NAM,yoy_all,42.0,0.7408679475406492,0.5497063302153578,0.675100632547441,56992.0,36776.0,2017-10,False
24214,APAC,yoy_all,17.0,0.6558616259877482,0.6689222644000661,0.5994694960212201,30336.0,18177.0,2017-11,False
24214,EMEA,yoy_all,57.0,0.5730982693023715,0.38497910177997974,0.48709677419354835,85823.0,61967.0,2017-11,False
24214,LatAm,yoy_all,7.0,0.6723900486196568,0.6162089752176825,0.7784055241682359,9652.0,5972.0,2017-11,False
24214,NAM,yoy_all,42.0,0.8188200735048092,0.49406848684443494,0.6101498210722472,42191.0,28239.0,2017-11,False
24215,APAC,yoy_all,17.0,0.6014171905949172,0.6934534118462072,0.5994809688581315,34223.0,20209.0,2017-12,False
24215,EMEA,yoy_all,57.0,0.5272287581528152,0.4580263229357133,0.5290519877675841,80537.0,55237.0,2017-12,False
24215,LatAm,yoy_all,7.0,0.8837135874058717,0.8273195876288659,0.8225108225108224,9926.0,5432.0,2017-12,False
24215,NAM,yoy_all,42.0,0.8742427693272089,0.6850186169100112,0.7565656565656566,40277.0,23903.0,2017-12,False
24216,APAC,yoy_all,17.0,0.5273905540433212,0.5875157677458813,0.4853587115666178,41531.0,26161.0,2018-01,False
24216,EMEA,yoy_all,57.0,0.5419534006548106,0.43637001637536343,0.5071283095723014,85961.0,59846.0,2018-01,False
24216,LatAm,yoy_all,7.0,0.7854446440142241,0.7033060186493361,0.8806818181818181,12056.0,7078.0,2018-01,False
24216,NAM,yoy_all,42.0,0.7910362012916339,0.6097041078073631,0.6810776787188377,44555.0,27679.0,2018-01,False
24217,APAC,yoy_all,17.0,0.6077380138258758,0.6510469011725293,0.5939922480620154,39427.0,23880.0,2018-02,False
24217,EMEA,yoy_all,57.0,0.5356343225515132,0.46334748396951997,0.5398601398601399,82385.0,56299.0,2018-02,False
24217,LatAm,yoy_all,7.0,0.91903064934261,0.8997395833333333,0.8183079056865465,11672.0,6144.0,2018-02,False
24217,NAM,yoy_all,42.0,0.8599896434559218,0.6718407807277058,0.7261705167759908,43513.0,26027.0,2018-02,False
24218,APAC,yoy_all,17.0,0.6104552168513323,0.6842739505924884,0.5792714212416623,41930.0,24895.0,2018-03,False
24218,EMEA,yoy_all,57.0,0.6385773746874006,0.5112887795544623,0.591796875,110581.0,73170.0,2018-03,False
24218,LatAm,yoy_all,7.0,0.8495948497524995,0.7119959292710851,1.0631578947368423,13458.0,7861.0,2018-03,False
24218,NAM,yoy_all,42.0,0.7485248911544701,0.5913817530540779,0.6698232050562202,59532.0,37409.0,2018-03,False
24219,APAC,yoy_all,17.0,0.5056130960767995,0.5295327538031667,0.47594501718213067,39413.0,25768.0,2018-04,False
24219,EMEA,yoy_all,57.0,0.43433578548200513,0.3549151663133794,0.38638638638638634,151489.0,111807.0,2018-04,False
24219,LatAm,yoy_all,7.0,0.6622769666040487,0.6146463318432815,0.7987711213517665,12281.0,7606.0,2018-04,False
24219,NAM,yoy_all,42.0,0.6232228986491064,0.5318107667210441,0.5726143539299443,62913.0,41071.0,2018-04,False
24220,APAC,yoy_all,17.0,0.5818158424321828,0.5640337423312884,0.552258064516129,28553.0,18256.0,2018-05,False
24220,EMEA,yoy_all,57.0,0.48051206376560895,0.40845589388190295,0.4381270903010033,179657.0,127556.0,2018-05,False
24220,LatAm,yoy_all,7.0,0.7273356275908424,0.7257402521254763,0.8447937131630647,11773.0,6822.0,2018-05,False
24220,NAM,yoy_all,42.0,0.5909069718317876,0.5280999479437793,0.5166708720884705,73387.0,48025.0,2018-05,False
24221,APAC,yoy_all,17.0,0.628408705152898,0.612584417723604,0.6005154639175259,29370.0,18213.0,2018-06,False
24221,EMEA,yoy_all,57.0,0.4590606569855367,0.4001355268606708,0.4098690835850958,185959.0,132815.0,2018-06,False
24221,LatAm,yoy_all,7.0,0.6772791237291058,0.7042035055064371,0.7274939172749393,10987.0,6447.0,2018-06,False
24221,NAM,yoy_all,42.0,0.7037985499435586,0.5713891951488423,0.5958269270326713,74113.0,47164.0,2018-06,False
24222,APAC,yoy_all,17.0,0.5696042754814312,0.5549274459182765,0.588235294117647,34933.0,22466.0,2018-07,False
24222,EMEA,yoy_all,57.0,0.47235808981359323,0.4085619340147222,0.46153846153846145,212783.0,151064.0,2018-07,False
24222,LatAm,yoy_all,7.0,0.6368993188008459,0.647489539748954,0.6385302879841113,14175.0,8604.0,2018-07,False
24222,NAM,yoy_all,42.0,0.5705390546785725,0.4696335896412267,0.48932584269662927,84670.0,57613.0,2018-07,False
24223,APAC,yoy_all,17.0,0.6820652992508414,0.6187985797908071,0.5884853168469861,33739.0,20842.0,2018-08,False
24223,EMEA,yoy_all,57.0,0.48204916003040615,0.421545544228872,0.46461949265687585,216146.0,152050.0,2018-08,False
24223,LatAm,yoy_all,7.0,0.706409468632622,0.7301762114537445,0.6446991404011462,14139.0,8172.0,2018-08,False
24223,NAM,yoy_all,42.0,0.625566782537099,0.5026832699421664,0.5504042983296096,86523.0,57579.0,2018-08,False
24224,APAC,yoy_all,17.0,0.634774304966549,0.6634463376075883,0.6193656093489148,37880.0,22772.0,2018-09,False
24224,EMEA,yoy_all,57.0,0.5102090938337465,0.4446316915772228,0.508843537414966,216023.0,149535.0,2018-09,False
24224,LatAm,yoy_all,7.0,0.6315338664448064,0.49792310150175734,0.6597510373443984,14064.0,9389.0,2018-09,False
24224,NAM,yoy_all,42.0,0.705071205683457,0.5438046982957163,0.597241254014639,83790.0,54275.0,2018-09,False
24225,APAC,yoy_all,17.0,0.5838156157950988,0.6355883617600688,0.6263190564866543,45646.0,27908.0,2018-10,False
24225,EMEA,yoy_all,57.0,0.5359129742338755,0.476920546880256,0.5032276995305165,197578.0,133777.0,2018-10,False
24225,LatAm,yoy_all,7.0,0.6752969354105388,0.7145783912012076,0.6188311688311687,15901.0,9274.0,2018-10,False
24225,NAM,yoy_all,42.0,0.5936471198806156,0.496297725996631,0.5270753599416803,85277.0,56992.0,2018-10,False
24226,APAC,yoy_all,17.0,0.7021115250810198,0.7401107594936709,0.6862745098039216,52788.0,30336.0,2018-11,False
24226,EMEA,yoy_all,57.0,0.6295190751907721,0.583608123696445,0.5876923076923077,135910.0,85823.0,2018-11,False
24226,LatAm,yoy_all,7.0,0.9045911037126277,0.9114173228346456,0.9118773946360152,18449.0,9652.0,2018-11,False
24226,NAM,yoy_all,42.0,0.7330547619282035,0.611694437202247,0.67124500998004,67999.0,42191.0,2018-11,False
24227,APAC,yoy_all,17.0,0.5949388949085201,0.6021096923121878,0.543968023255814,54829.0,34223.0,2018-12,False
24227,EMEA,yoy_all,57.0,0.5509910638646249,0.48043756285930694,0.5151515151515151,119230.0,80537.0,2018-12,False
24227,LatAm,yoy_all,7.0,0.6865452289575901,0.696151521257304,0.5451505016722409,16836.0,9926.0,2018-12,False
24227,NAM,yoy_all,42.0,0.7005943734039464,0.5415497678575862,0.6335560229780656,62089.0,40277.0,2018-12,False
24228,APAC,yoy_all,17.0,0.5812062584545721,0.5686113987142134,0.5442342892007321,65146.0,41531.0,2019-01,False
24228,EMEA,yoy_all,57.0,0.5087692891417702,0.4221798257349263,0.47767455798621516,122252.0,85961.0,2019-01,False
24228,LatAm,yoy_all,7.0,0.6864722443779311,0.6719475779694757,0.6775777414075286,20157.0,12056.0,2019-01,False
24228,NAM,yoy_all,42.0,0.6099184792864,0.4783077095724386,0.5262730664515478,65866.0,44555.0,2019-01,False
24229,APAC,yoy_all,17.0,0.596489008637849,0.5416085423694423,0.5674255691768826,60781.0,39427.0,2019-02,False
24229,EMEA,yoy_all,57.0,0.4866860731099585,0.43480002427626396,0.4464285714285714,118206.0,82385.0,2019-02,False
24229,LatAm,yoy_all,7.0,0.5966463618492702,0.5466929403701166,0.5668241178105029,18053.0,11672.0,2019-02,False
24229,NAM,yoy_all,42.0,0.6598993866210053,0.48305104221726847,0.5177029845056843,64532.0,43513.0,2019-02,False
24230,APAC,yoy_all,17.0,0.6034920468535376,0.5312663963749105,0.5197986577181208,64206.0,41930.0,2019-03,False
24230,EMEA,yoy_all,57.0,0.5080067646745046,0.4771796239860373,0.49142719149963776,163348.0,110581.0,2019-03,False
24230,LatAm,yoy_all,7.0,0.637097394008473,0.6749145489671571,0.6492094861660078,22541.0,13458.0,2019-03,False
24230,NAM,yoy_all,42.0,0.6932133998340043,0.49978163004770537,0.5295977607298361,89285.0,59532.0,2019-03,False
24231,APAC,yoy_all,17.0,0.5179278076452961,0.5637987466064496,0.4957599478147423,61634.0,39413.0,2019-04,False
24231,EMEA,yoy_all,57.0,0.4591350483121599,0.4102410075979115,0.4681372549019607,213636.0,151489.0,2019-04,False
24231,LatAm,yoy_all,7.0,0.7538118660796174,0.7610943734223596,0.7426229508196722,21628.0,12281.0,2019-04,False
24231,NAM,yoy_all,42.0,0.5739577867955321,0.45035207349832307,0.5068660931073306,91246.0,62913.0,2019-04,False
24232,APAC,yoy_all,17.0,0.5226334724285979,0.5538122088747242,0.523076923076923,44366.0,28553.0,2019-05,False
24232,EMEA,yoy_all,57.0,0.38105099185305774,0.3365412981403453,0.3623762376237625,240119.0,179657.0,2019-05,False
24232,LatAm,yoy_all,7.0,0.5868825498655915,0.6225261190860443,0.6031602708803612,19102.0,11773.0,2019-05,False
24232,NAM,yoy_all,42.0,0.574234593620177,0.40768801013803535,0.46502612330198534,103306.0,73387.0,2019-05,False
24233,APAC,yoy_all,17.0,0.47290054095727213,0.4938372488934286,0.45731707317073167,43874.0,29370.0,2019-06,False
24233,EMEA,yoy_all,57.0,0.52631865608998,0.4549766346345163,0.49963334148130034,270566.0,185959.0,2019-06,False
24233,LatAm,yoy_all,7.0,0.7858446754048467,0.8217893874579048,0.6845070422535211,20016.0,10987.0,2019-06,False
24233,NAM,yoy_all,42.0,0.5506594985996068,0.44174436333706635,0.4958380719266883,106852.0,74113.0,2019-06,False
24234,APAC,yoy_all,17.0,0.40492490529541086,0.42495634500329205,0.35756501182033107,49778.0,34933.0,2019-07,False
24234,EMEA,yoy_all,57.0,0.3470275943999791,0.3076373582476044,0.327459618208517,278243.0,212783.0,2019-07,False
24234,LatAm,yoy_all,7.0,0.5787821536543815,0.6655379188712522,0.6168087697929354,23609.0,14175.0,2019-07,False
24234,NAM,yoy_all,42.0,0.415027752946991,0.33291602692807376,0.3723254504504504,112858.0,84670.0,2019-07,False
24235,APAC,yoy_all,17.0,0.3804423217112229,0.4176175938824507,0.3971291866028708,47829.0,33739.0,2019-08,False
24235,EMEA,yoy_all,57.0,0.3636315140007456,0.3191731514809435,0.3543801652892562,285134.0,216146.0,2019-08,False
24235,LatAm,yoy_all,7.0,0.5010482628361341,0.5709739019732654,0.5079601990049751,22212.0,14139.0,2019-08,False
24235,NAM,yoy_all,42.0,0.3977614315705267,0.3435155970088879,0.3438681149777181,116245.0,86523.0,2019-08,False
24236,APAC,yoy_all,17.0,0.38565047964120575,0.3664730728616685,0.3957845433255269,51762.0,37880.0,2019-09,False
24236,EMEA,yoy_all,57.0,0.35814735228520894,0.3122167546974164,0.3402868318122556,283469.0,216023.0,2019-09,False
24236,LatAm,yoy_all,7.0,0.5783399409629953,0.6480375426621161,0.5821428571428571,23178.0,14064.0,2019-09,False
24236,NAM,yoy_all,42.0,0.40389767108612196,0.3669769662250866,0.3477431389969592,114539.0,83790.0,2019-09,False
24237,APAC,yoy_all,17.0,0.37775360255822177,0.38938789817289576,0.37417943107220997,63420.0,45646.0,2019-10,False
24237,EMEA,yoy_all,57.0,0.33762599904307655,0.28275921408253946,0.31316410861865407,253445.0,197578.0,2019-10,False
24237,LatAm,yoy_all,7.0,0.5831272610833229,0.6762467769322684,0.5220067713142504,26654.0,15901.0,2019-10,False
24237,NAM,yoy_all,42.0,0.3610395146102635,0.30289527070605193,0.3135947712418301,111107.0,85277.0,2019-10,False
24238,APAC,yoy_all,17.0,0.3515030724061785,0.34767371372281586,0.35509838998211096,71141.0,52788.0,2019-11,False
24238,EMEA,yoy_all,57.0,0.3486036262402501,0.2718195864910602,0.303921568627451,172853.0,135910.0,2019-11,False
24238,LatAm,yoy_all,7.0,0.4190364725985832,0.5101631524743888,0.42688039457459936,27861.0,18449.0,2019-11,False
24238,NAM,yoy_all,42.0,0.41847303943035435,0.37284371828997487,0.40048363095238093,93352.0,67999.0,2019-11,False
24239,APAC,yoy_all,17.0,0.325666085002569,0.3218916996479966,0.31413471390821335,72478.0,54829.0,2019-12,False
24239,EMEA,yoy_all,57.0,0.3654695882377273,0.3064748804830999,0.3269080489710863,155771.0,119230.0,2019-12,False
24239,LatAm,yoy_all,7.0,0.4999016535971816,0.5694345450225706,0.5758577924762298,26423.0,16836.0,2019-12,False
24239,NAM,yoy_all,42.0,0.4188244459806993,0.37153118909951854,0.32411700217392825,85157.0,62089.0,2019-12,False
24240,APAC,yoy_all,17.0,0.33962081189493654,0.34725079053203567,0.32832872382457534,87768.0,65146.0,2020-01,False
24240,EMEA,yoy_all,57.0,0.3183921546730314,0.2762572391453719,0.3031358885017421,156025.0,122252.0,2020-01,False
24240,LatAm,yoy_all,7.0,0.3792865566760505,0.43151262588678874,0.46443607356525596,28855.0,20157.0,2020-01,False
24240,NAM,yoy_all,42.0,0.37081527801810926,0.31122278565572525,0.3028738780330086,86365.0,65866.0,2020-01,False
24241,APAC,yoy_all,17.0,0.18679674237128338,0.23150326582320124,0.23470806302131608,74852.0,60781.0,2020-02,False
24241,EMEA,yoy_all,57.0,0.39825142907402894,0.32039828773497114,0.35507893952934166,156079.0,118206.0,2020-02,False
24241,LatAm,yoy_all,7.0,0.4882215484539237,0.5579128122749681,0.5184266477675408,28125.0,18053.0,2020-02,False
24241,NAM,yoy_all,42.0,0.3783647273190999,0.33270315502386416,0.35323012232415907,86002.0,64532.0,2020-02,False
24242,APAC,yoy_all,17.0,-0.1918817028369495,-0.18915677662523755,-0.1504326697642696,52061.0,64206.0,2020-03,False
24242,EMEA,yoy_all,57.0,-0.4454676337574315,-0.4945025344662928,-0.44710743801652897,82572.0,163348.0,2020-03,False
24242,LatAm,yoy_all,7.0,-0.11403732043832333,-0.07923339692116582,-0.17888703128731787,20755.0,22541.0,2020-03,False
24242,NAM,yoy_all,42.0,-0.23839229955610944,-0.2812678501428011,-0.2219387921348162,64172.0,89285.0,2020-03,False
24243,APAC,yoy_all,17.0,-0.8692028446102483,-0.9004121101989162,-0.8720518867924528,6138.0,61634.0,2020-04,False
24243,EMEA,yoy_all,57.0,-0.9572773448240539,-0.9760854912093467,-0.9801076877056536,5109.0,213636.0,2020-04,False
24243,LatAm,yoy_all,7.0,-0.8683535432357042,-0.8500554836323284,-0.844689378757515,3243.0,21628.0,2020-04,False
24243,NAM,yoy_all,42.0,-0.8269007427902411,-0.8679394165223682,-0.8426611987125974,12050.0,91246.0,2020-04,False
24244,APAC,yoy_all,17.0,-0.7403673795067749,-0.7248794121624668,-0.787792605556771,12206.0,44366.0,2020-05,False
24244,EMEA,yoy_all,56.0,-0.9278363452949557,-0.9590633521519051,-0.9625469200533912,9818.0,239834.0,2020-05,False
24244,LatAm,yoy_all,7.0,-0.8541777586074303,-0.8681289917286148,-0.8343974461292897,2519.0,19102.0,2020-05,False
24244,NAM,yoy_all,42.0,-0.7302480303468225,-0.7662478462044799,-0.7396371023768942,24148.0,103306.0,2020-05,False
24245,APAC,yoy_all,17.0,-0.2717090183981997,-0.3305602406892465,-0.43496801705756927,29371.0,43874.0,2020-06,False
24245,EMEA,yoy_all,57.0,-0.8203806661210027,-0.8770946829978638,-0.8467426528103699,33254.0,270566.0,2020-06,False
24245,LatAm,yoy_all,7.0,-0.7872937736149458,-0.7707334132693845,-0.7887542715128922,4589.0,20016.0,2020-06,False
24245,NAM,yoy_all,42.0,-0.5556706681754702,-0.6213641298244301,-0.5845154845154845,40458.0,106852.0,2020-06,False
24246,APAC,yoy_all,17.0,-0.20561382057425073,-0.19394109847723895,-0.29297994269340977,40124.0,49778.0,2020-07,False
24246,EMEA,yoy_all,57.0,-0.5201215623190708,-0.6118105397080968,-0.5561643835616439,108011.0,278243.0,2020-07,False
24246,LatAm,yoy_all,7.0,-0.7491538598174711,-0.7220551484603329,-0.7059643255295429,6562.0,23609.0,2020-07,False
24246,NAM,yoy_all,42.0,-0.3844846568020599,-0.4542079427244856,-0.3977886977886978,61597.0,112858.0,2020-07,False
24247,APAC,yoy_all,17.0,-0.3456727515277712,-0.38238307303100627,-0.5327586206896552,29540.0,47829.0,2020-08,False
24247,EMEA,yoy_all,57.0,-0.3380854411125467,-0.38722495388133293,-0.3729024238657551,174723.0,285134.0,2020-08,False
24247,LatAm,yoy_all,7.0,-0.6568601655445578,-0.5933729515577166,-0.6205007824726134,9032.0,22212.0,2020-08,False
24247,NAM,yoy_all,42.0,-0.30902925577992374,-0.4007828293690051,-0.31504221187333503,69656.0,116245.0,2020-08,False
24248,APAC,yoy_all,17.0,-0.3680228733792127,-0.3510490321084966,-0.49701735357917576,33591.0,51762.0,2020-09,False
24248,EMEA,yoy_all,57.0,-0.5240232086463019,-0.5773647206572853,-0.5685780067975003,119804.0,283469.0,2020-09,False
