ymi,measure,n_markets,n_regions,w_equal,w_reviews,w_median,w_nights,regions_weight_covered,reviews,reviews_lag12,ym
24218,yoy_all,123,4,0.684242751385445,0.5732444971570099,0.6470588235294117,0.7039402615835014,100.1,225501.0,143335.0,2018-03
24219,yoy_all,123,4,0.5216574220753716,0.42868801408843926,0.46714628297362104,0.537256498419363,100.1,266096.0,186252.0,2018-04
24220,yoy_all,123,4,0.5462560907809578,0.46203260257451695,0.5059790732436473,0.5683078097031053,100.1,293370.0,200659.0,2018-05
24221,yoy_all,123,4,0.5784544585325858,0.4680925923211119,0.5294117647058822,0.588083373447879,100.1,300429.0,204639.0,2018-06
24222,yoy_all,123,4,0.5286879620379276,0.44552799409377375,0.5,0.5414883334526056,100.1,346561.0,239747.0,2018-07
24223,yoy_all,123,4,0.5714681573657233,0.4689180072325607,0.5100872410032715,0.5873218548688719,100.1,350547.0,238643.0,2018-08
24224,yoy_all,123,4,0.6008683677786482,0.4906789393611928,0.565040650406504,0.6023016342135491,100.1,351757.0,235971.0,2018-09
24225,yoy_all,123,4,0.5701801835992455,0.5108597900425969,0.5190582959641257,0.5830463580307592,100.1,344402.0,227951.0,2018-10
24226,yoy_all,123,4,0.690560332839222,0.6377543124486613,0.6270009060706736,0.716899058995573,100.1,275146.0,168002.0,2018-11
24227,yoy_all,123,4,0.6158636759300596,0.5335802573910513,0.5505050505050506,0.6229266436545028,100.1,252984.0,164963.0,2018-12
24228,yoy_all,123,4,0.5634328269551457,0.485152333204782,0.5255319148936171,0.5780438116429466,100.1,273421.0,184103.0,2019-01
24229,yoy_all,123,4,0.5672660006921804,0.47783295762075073,0.5111336032388665,0.5688119676932687,100.1,261572.0,176997.0,2019-02
24230,yoy_all,123,4,0.5917918287320683,0.5050044123972843,0.5162224797219004,0.5951849765715473,100.1,339380.0,225501.0,2019-03
24231,yoy_all,123,4,0.5232388665994537,0.4586615356863688,0.4877742946708463,0.5515161619676493,100.1,388144.0,266096.0,2019-04
24232,yoy_all,123,4,0.4782984255936344,0.38696185704059727,0.4367855314792697,0.4898716245155249,100.1,406893.0,293370.0,2019-05
24233,yoy_all,123,4,0.5420169452229261,0.46892610234031995,0.4931506849315068,0.5730451173549774,100.1,441308.0,300429.0,2019-06
24234,yoy_all,123,4,0.3914385119526429,0.34027775773961877,0.3517543859649124,0.41480929291694263,100.1,464488.0,346561.0,2019-07
24235,yoy_all,123,4,0.38542954254429557,0.34481253583684923,0.35887323943661964,0.399919320256661,100.1,471420.0,350547.0,2019-08
24236,yoy_all,123,4,0.39010194314240243,0.34453045710533114,0.35541373239436624,0.41383636153472914,100.1,472948.0,351757.0,2019-09
24237,yoy_all,123,4,0.3651385660988575,0.3200445990441403,0.33684210526315783,0.3930769940911094,100.1,454626.0,344402.0,2019-10
24238,yoy_all,123,4,0.3768705844785712,0.32732076788323283,0.3415805022156573,0.38130807709874187,100.1,365207.0,275146.0,2019-11
24239,yoy_all,123,4,0.38583762830051843,0.34328257913543947,0.3269080489710863,0.39970228907956434,100.1,339829.0,252984.0,2019-12
24240,yoy_all,123,4,0.3426923105046312,0.3130410612206085,0.31543624161073835,0.3467108027284677,100.1,359013.0,273421.0,2020-01
24241,yoy_all,123,4,0.3673556541797653,0.3191702475800162,0.3522935779816514,0.3827347340769445,100.1,345058.0,261572.0,2020-02
24242,yoy_all,123,4,-0.3208486333075332,-0.3530555719252755,-0.35748875821515047,-0.29649718903583927,100.1,219560.0,339380.0,2020-03
24243,yoy_all,123,4,-0.8955249025462222,-0.9316233150583288,-0.920863309352518,-0.8936938259567394,100.1,26540.0,388144.0,2020-04
24244,yoy_all,122,4,-0.8294651014176332,-0.8802507574863259,-0.8806352285562836,-0.8357673513495659,100.1,48691.0,406608.0,2020-05
24245,yoy_all,123,4,-0.6522762256938286,-0.7560162063683413,-0.7627118644067796,-0.672206744195853,100.1,107672.0,441308.0,2020-06
24246,yoy_all,123,4,-0.4433723301329929,-0.5343388849658118,-0.5297675899395098,-0.48408468395372284,100.1,216294.0,464488.0,2020-07
24247,yoy_all,123,4,-0.34735412049557696,-0.3997899961817487,-0.3934010152284264,-0.3878067342247048,100.1,282951.0,471420.0,2020-08
24248,yoy_all,123,4,-0.44971550851118164,-0.521636628128251,-0.5019466073414905,-0.47180251809998947,100.1,226241.0,472948.0,2020-09
24249,yoy_all,123,4,-0.4635642742439982,-0.5463743824594283,-0.5121951219512195,-0.47658449714846196,100.1,206230.0,454626.0,2020-10
24250,yoy_all,123,4,-0.5121047614871435,-0.5852379609372219,-0.6209677419354839,-0.5101437631858226,100.1,151474.0,365207.0,2020-11
24251,yoy_all,123,4,-0.4843855659886615,-0.535913650689023,-0.5257731958762887,-0.4783890803520156,100.1,157710.0,339829.0,2020-12
24252,yoy_all,123,4,-0.4609994813836965,-0.5043661371593786,-0.5250198570293885,-0.4587488271941537,100.1,177939.0,359013.0,2021-01
24253,yoy_all,123,4,-0.4729833424249423,-0.5550719009557814,-0.5303643724696356,-0.47995485300720636,100.1,153526.0,345058.0,2021-02
24254,yoy_all,123,4,-0.041041150282230744,-0.13902805611222446,-0.03716568252865582,-0.07593736832740425,100.1,189035.0,219560.0,2021-03
24255,yoy_all,123,4,12.72781707754057,7.11706857573474,6.645714285714286,12.748762874231236,100.1,215427.0,26540.0,2021-04
24256,yoy_all,122,4,10.472197358081734,4.520486332176378,4.38812696186469,10.476409099117408,100.1,268798.0,48691.0,2021-05
24257,yoy_all,123,4,4.233871118630036,1.9406066572553682,1.8253012048192772,4.72845618392698,100.1,316621.0,107672.0,2021-06
24258,yoy_all,123,4,1.3445761579982443,1.0240459744606878,1.0884279475982535,1.8636443261431554,100.1,437789.0,216294.0,2021-07
24259,yoy_all,123,4,1.443067383493501,0.7751589497828246,0.8060528559249787,2.26033991707045,100.1,502283.0,282951.0,2021-08
24260,yoy_all,123,4,1.4947706001999022,0.8918321612793436,0.9113043478260869,2.158441637505916,100.1,428010.0,226241.0,2021-09
24261,yoy_all,123,4,1.8890801490898197,1.1969984968239342,1.1196105702364396,2.18554336387831,100.1,453087.0,206230.0,2021-10
24262,yoy_all,123,4,3.513915771466624,1.6930298269009865,1.542898341744773,3.5688077162044567,100.1,407924.0,151474.0,2021-11
24263,yoy_all,123,4,2.719765904294983,1.387242406949464,1.5304347826086957,2.704653593476127,100.1,376492.0,157710.0,2021-12
24264,yoy_all,123,4,2.4406139902769914,1.115016944008902,1.1738437001594897,2.4186952373445307,100.1,376344.0,177939.0,2022-01
24265,yoy_all,123,4,2.733057422275297,1.3733439287156575,1.2780656303972364,2.7009149312973864,100.1,364370.0,153526.0,2022-02
24266,yoy_all,123,4,3.4847314863472527,1.5192583384029414,1.4387291981845687,3.4027655006374076,100.1,476228.0,189035.0,2022-03
24267,yoy_all,123,4,4.8689911131290105,1.7657211027401392,1.6139130434782607,4.65519643884653,100.1,595811.0,215427.0,2022-04
24268,yoy_all,123,4,2.19163764917075,1.466415234556433,1.3157894736842106,2.2308062708384857,100.1,663774.0,269125.0,2022-05
24269,yoy_all,123,4,1.5458728660433299,1.166059737035762,1.1220095693779903,1.5829370776839118,100.1,685820.0,316621.0,2022-06
24270,yoy_all,123,4,1.0307864140918745,0.7904903960583751,0.6762617296474764,1.1257002474209954,100.1,783857.0,437789.0,2022-07
24271,yoy_all,123,4,0.8666103123981969,0.5470641052952221,0.49861495844875336,0.949102088434822,100.1,777064.0,502283.0,2022-08
24272,yoy_all,123,4,1.2682338096752455,0.7663886357795378,0.6027777777777779,1.3360907449963733,100.1,756032.0,428010.0,2022-09
24273,yoy_all,123,4,0.8183446658423499,0.6621487705451712,0.5043616177636796,0.8931178588469192,100.1,753098.0,453087.0,2022-10
24274,yoy_all,123,4,0.49021812494960193,0.48245506515919634,0.32402434658073753,0.5587042285066472,100.1,604729.0,407924.0,2022-11
24275,yoy_all,123,4,0.3828199106609882,0.3825499612209555,0.2588235294117647,0.4119152897343908,100.1,520519.0,376492.0,2022-12
24276,yoy_all,123,4,0.6171365746851404,0.5537035265608061,0.5018736616702355,0.635797345329058,100.1,584727.0,376344.0,2023-01
24277,yoy_all,123,4,0.5506004273772139,0.5391689765897303,0.4276729559748427,0.5942120288249296,100.1,560827.0,364370.0,2023-02
24278,yoy_all,123,4,0.5146546893409316,0.4687964588390434,0.36087866108786604,0.5427709578554153,100.1,699482.0,476228.0,2023-03
24279,yoy_all,123,4,0.48030314656941814,0.39100990079068687,0.3207697412076975,0.4931301467660673,100.1,828779.0,595811.0,2023-04
24280,yoy_all,123,4,0.42274405444876306,0.34826462018699145,0.32268670737435423,0.4421601652533075,100.1,894943.0,663774.0,2023-05
24281,yoy_all,123,4,0.41373570977714313,0.3180382607681316,0.2923076923076924,0.44327905564180076,100.1,903937.0,685820.0,2023-06
24282,yoy_all,123,4,0.3798550885544674,0.29267838393992784,0.26386466689919774,0.4063451691295161,100.1,1013275.0,783857.0,2023-07
24283,yoy_all,123,4,0.33634828999188504,0.26452647400986273,0.2240673339399455,0.3719142231451081,100.1,982618.0,777064.0,2023-08
24284,yoy_all,123,4,0.3598742287994895,0.28017200330144765,0.26973684210526305,0.3700193776603083,100.1,967851.0,756032.0,2023-09
24285,yoy_all,123,4,0.3876514155204247,0.3056043171008289,0.2897190848537503,0.4071019897681113,100.1,983248.0,753098.0,2023-10
24286,yoy_all,123,4,0.33080688221019117,0.27676529486761847,0.22671987837324203,0.3807046072545599,100.1,772097.0,604729.0,2023-11
24287,yoy_all,123,4,0.4066892894084052,0.35159523475608,0.35205992509363293,0.4383965384140524,100.1,703531.0,520519.0,2023-12
24288,yoy_all,123,4,0.26336321081499703,0.23386640261181713,0.21598173515981745,0.29190394500393885,100.1,721475.0,584727.0,2024-01
24289,yoy_all,123,4,0.30543544515744636,0.29838078409206403,0.2520325203252032,0.33412661623938716,100.1,728167.0,560827.0,2024-02
24290,yoy_all,123,4,0.3312496367405163,0.2961205577841888,0.30733944954128445,0.342892180532142,100.1,906613.0,699482.0,2024-03
24291,yoy_all,123,4,0.22719190262611536,0.2002331140147131,0.20245627093412732,0.25649404156088734,100.1,994728.0,828779.0,2024-04
24292,yoy_all,123,4,0.24819424378646107,0.2281832474246963,0.2447968285431119,0.269558387598347,100.1,1099154.0,894943.0,2024-05
24293,yoy_all,123,4,0.29086536972311344,0.2623302287659428,0.2706727400140154,0.32191143549899953,100.1,1141067.0,903937.0,2024-06
24294,yoy_all,123,4,0.20777301071631057,0.18013175100540324,0.1910806607540667,0.23946256929561527,100.1,1195798.0,1013275.0,2024-07
24295,yoy_all,123,4,0.2601020245433901,0.23451839880808212,0.2412040656763097,0.28578229984444264,100.1,1213060.0,982618.0,2024-08
24296,yoy_all,123,4,0.27297360712647006,0.26196697632176846,0.2440949977350677,0.31338090003901187,100.1,1221396.0,967851.0,2024-09
24297,yoy_all,123,4,0.1854952318976608,0.19975733487380598,0.1717401181281235,0.21455425864637775,100.1,1179659.0,983248.0,2024-10
24298,yoy_all,123,4,0.2711005557158237,0.2601577262960484,0.2456644323864241,0.2823835498919545,100.1,972964.0,772097.0,2024-11
24299,yoy_all,123,4,0.2855110430449129,0.31091593689546015,0.2578707916287535,0.31611053675525785,100.1,922270.0,703531.0,2024-12
24300,yoy_all,123,4,0.24363332115667619,0.2762022246093072,0.2016293279022403,0.2739630724724178,100.1,920748.0,721475.0,2025-01
24301,yoy_all,123,4,0.18827875753753154,0.18548904303545743,0.1705963938973647,0.21112177514714728,100.1,863234.0,728167.0,2025-02
24302,yoy_all,123,4,0.18203202435907967,0.20615632028219322,0.16513761467889898,0.230898678964738,100.1,1093517.0,906613.0,2025-03
24303,yoy_all,123,4,0.21865304749787287,0.2476928366347384,0.19747317410868814,0.25851408659874175,100.1,1241115.0,994728.0,2025-04
24304,yoy_all,123,4,0.1964063083839382,0.20171058832520283,0.15655577299412915,0.23632198851592023,100.1,1320865.0,1099154.0,2025-05
24305,yoy_all,123,4,0.24093200777849605,0.24101214039140562,0.22283863130188286,0.27060059526908614,100.1,1416078.0,1141067.0,2025-06
24306,yoy_all,123,4,0.22549937017282012,0.21329689462601542,0.18664850136239775,0.2498534735199385,100.1,1450858.0,1195798.0,2025-07
24307,yoy_all,123,4,0.2570457118630462,0.2388348474106805,0.23169437566324724,0.28599234200220675,100.1,1502781.0,1213060.0,2025-08
24308,yoy_all,123,4,0.18633093175883095,0.1955000671362932,0.17124814264487376,0.19959778268304218,100.1,1460179.0,1221396.0,2025-09
24309,yoy_all,123,4,0.3139780998270278,0.25423702951446137,0.2287365484256676,0.3260831230055294,100.1,1479572.0,1179659.0,2025-10
24310,yoy_all,123,4,0.28011770139949077,0.3016041703495711,0.24428862992955436,0.3010438371438601,100.1,1266414.0,972964.0,2025-11
24311,yoy_all,123,4,0.21602769506189073,0.25899031736910016,0.19087275149900074,0.24203877522991926,100.1,1161129.0,922270.0,2025-12
24312,yoy_all,123,4,0.239632804606269,0.26426123108602995,0.21271186440677958,0.25898634952062916,100.1,1164066.0,920748.0,2026-01
24313,yoy_all,123,4,0.272055109429663,0.337065036826631,0.2501643964302489,0.31116432999688703,100.1,1154200.0,863234.0,2026-02
24314,yoy_all,123,4,0.2656347347392573,0.28070436947939537,0.23908682507840529,0.2801769123350558,100.1,1400472.0,1093517.0,2026-03
24315,yoy_all,123,4,0.23792725163948517,0.24475491795683713,0.21065573770491808,0.2596039833809814,100.1,1544884.0,1241115.0,2026-04
24316,yoy_all,123,4,0.3199615324232027,0.32609085712771546,0.30289687137891086,0.3441267030614568,100.1,1751587.0,1320865.0,2026-05
24317,yoy_all,123,4,0.19610814398792,0.19122251740370233,0.1705739692805175,0.2089482141838212,100.1,1686864.0,1416078.0,2026-06
24318,yoy_all,123,4,0.25588518748229694,0.2747450129509572,0.22350702576112402,0.2838923541698523,100.1,1849474.0,1450858.0,2026-07
24192,yoy_mature,117,4,1.5748640919195955,1.2087232004715243,1.335766423357664,1.6158212050563507,100.1,29979.0,13573.0,2016-01
24193,yoy_mature,118,4,1.7855730285374483,1.411966344655656,1.469817140339282,1.7892335213947612,100.1,30960.0,12836.0,2016-02
24194,yoy_mature,120,4,1.58825494764904,1.1312052772808587,1.1958849818703094,1.5851526888408656,100.1,38123.0,17888.0,2016-03
24195,yoy_mature,119,4,1.6403213753015033,0.9873375541486171,1.0694789081885858,1.669202769209145,100.1,47712.0,24008.0,2016-04
24196,yoy_mature,120,4,1.6589272895919498,0.9907288687247262,1.1808532353541539,1.6492751109881165,100.1,60552.0,30417.0,2016-05
24197,yoy_mature,122,4,1.2845420833176908,0.8910499830199747,1.0522880720180046,1.2440443583754721,100.1,61253.0,32391.0,2016-06
24198,yoy_mature,122,4,1.6565461016063794,1.0085934089917066,1.2483206106870228,1.5957536271514143,100.1,73627.0,36656.0,2016-07
24199,yoy_mature,123,4,1.4553571615191643,0.9807335485346822,1.096330275229358,1.4203031675854385,100.1,77928.0,39343.0,2016-08
24200,yoy_mature,123,4,1.3481152806884869,0.9596785975164353,1.1582491582491583,1.3165197144585126,100.1,80484.0,41070.0,2016-09
24201,yoy_mature,122,4,1.4226983548934165,0.98764594738627,1.1676706827309236,1.3922837007214137,100.1,82054.0,41282.0,2016-10
24202,yoy_mature,123,4,1.4876492046596301,1.1590738019283844,1.2756410256410255,1.4368317691901793,100.1,60236.0,27899.0,2016-11
24203,yoy_mature,122,4,1.3251082213164285,1.0049099245460127,1.2263454861111112,1.2628751728772047,100.1,55534.0,27699.0,2016-12
24204,yoy_mature,122,4,1.5522306492882971,1.1629612346255125,1.3119343235089347,1.5154540511887378,100.1,64891.0,30001.0,2017-01
24205,yoy_mature,123,4,1.453206697602543,0.9661492787763399,1.020758768790265,1.4329962430099816,100.1,60929.0,30989.0,2017-02
24206,yoy_mature,121,4,1.3843547668697394,1.0933361307072986,1.1600000000000001,1.381310560247375,100.1,79821.0,38131.0,2017-03
24207,yoy_mature,122,4,1.7817632977931537,1.2174286552403304,1.3390591966173362,1.7450710147764306,100.1,105829.0,47726.0,2017-04
24208,yoy_mature,122,4,1.2046441911709638,0.9433454425363277,1.0308244496848713,1.2014082553730803,100.1,117689.0,60560.0,2017-05
24209,yoy_mature,123,4,1.3670389624018071,0.9730157693688988,1.0411334552102378,1.3821871345605385,100.1,120863.0,61258.0,2017-06
24210,yoy_mature,123,4,1.2366951004548477,0.9174223501303214,0.9818376068376069,1.2679017091357496,100.1,141245.0,73664.0,2017-07
24211,yoy_mature,123,4,1.3118589977141655,0.8064110460938303,0.9287749287749287,1.3056080347366823,100.1,140770.0,77928.0,2017-08
24212,yoy_mature,122,4,0.9894382883827354,0.7775334227921078,0.8630370432136082,1.0563578831408205,100.1,143063.0,80484.0,2017-09
24213,yoy_mature,122,4,0.9667338910577845,0.6879836223389346,0.7972327807290713,1.0107433495271598,100.1,138521.0,82063.0,2017-10
24214,yoy_mature,122,4,0.965924223936143,0.6754930606281957,0.7853798403783624,0.9657357098165609,100.1,100925.0,60236.0,2017-11
24215,yoy_mature,123,4,1.1438862655442372,0.7942743968311128,0.859504132231405,1.1395505793523544,100.1,99654.0,55540.0,2017-12
24216,yoy_mature,122,4,0.9145727079675217,0.7376384844142436,0.7652821692057105,0.9222546795545999,100.1,112771.0,64899.0,2018-01
24217,yoy_mature,123,4,0.9638103181634904,0.7816146662508823,0.8117839607201309,0.9806597949047339,100.1,108552.0,60929.0,2018-02
24218,yoy_mature,123,4,0.955878797517003,0.7596157459013313,0.8140116763969976,0.9601733087370737,100.1,140493.0,79843.0,2018-03
24219,yoy_mature,123,4,0.8026625210283316,0.6007293821981614,0.7322654462242564,0.8020154204159777,100.1,169426.0,105843.0,2018-04
24220,yoy_mature,123,4,0.7870572535757777,0.6055627293733858,0.7128129602356406,0.8032426082100796,100.1,188994.0,117712.0,2018-05
24221,yoy_mature,123,4,0.814773526796361,0.6158791358811215,0.7222536806342015,0.8210901873387559,100.1,195300.0,120863.0,2018-06
24222,yoy_mature,123,4,0.7214513370141175,0.5946971574215016,0.6467576791808873,0.7302577615913978,100.1,225243.0,141245.0,2018-07
24223,yoy_mature,123,4,0.7695161757328949,0.6259856503516374,0.6752029981261711,0.7819351640142757,100.1,228890.0,140770.0,2018-08
24224,yoy_mature,123,4,0.7813877969277229,0.6274344013137207,0.7153284671532847,0.7828808679821018,100.1,232894.0,143105.0,2018-09
24225,yoy_mature,123,4,0.73055253749033,0.6542768902166227,0.6923076923076923,0.7542998085951559,100.1,229253.0,138582.0,2018-10
24226,yoy_mature,123,4,0.8452763000342808,0.7906460782662956,0.7917466410748562,0.8849938829851453,100.1,180789.0,100963.0,2018-11
24227,yoy_mature,123,4,0.7338252868135942,0.6581271198346279,0.6768377253814146,0.7543805793727797,100.1,165239.0,99654.0,2018-12
24228,yoy_mature,123,4,0.7033421851318852,0.5947541506741245,0.6395173453996983,0.72638622782067,100.1,179909.0,112813.0,2019-01
24229,yoy_mature,123,4,0.7127133500052546,0.5880960277102218,0.6577777777777778,0.7148966017000342,100.1,172391.0,108552.0,2019-02
24230,yoy_mature,123,4,0.6823285995275644,0.6110624728634166,0.6277533039647578,0.6926319161865758,100.1,226343.0,140493.0,2019-03
24231,yoy_mature,123,4,0.6058333289546158,0.5456777590216377,0.5775444264943457,0.6374762895786815,100.1,261878.0,169426.0,2019-04
24232,yoy_mature,123,4,0.5659788956483963,0.4761791379620517,0.526246719160105,0.5777373796877625,100.1,278989.0,188994.0,2019-05
24233,yoy_mature,123,4,0.6395544829245593,0.554720942140297,0.5964993090741593,0.6671983095164298,100.1,303637.0,195300.0,2019-06
24234,yoy_mature,123,4,0.48022637288747305,0.42274787673756786,0.43485523385300673,0.5029312088124713,100.1,320464.0,225243.0,2019-07
24235,yoy_mature,123,4,0.4461192403339539,0.4170780724365415,0.44259699129057806,0.4589989485289726,100.1,324355.0,228890.0,2019-08
24236,yoy_mature,123,4,0.4574929216654964,0.413011928173332,0.43005571450082813,0.4709928628530529,100.1,329082.0,232894.0,2019-09
24237,yoy_mature,123,4,0.41996320601740134,0.378359279922182,0.3689320388349515,0.43781145296993834,100.1,315993.0,229253.0,2019-10
24238,yoy_mature,123,4,0.4373263232746298,0.3879494880772614,0.39762741652021094,0.43498027721722327,100.1,250926.0,180789.0,2019-11
24239,yoy_mature,123,4,0.4622048938066758,0.40937066915195564,0.44108761329305146,0.4666917406376339,100.1,232883.0,165239.0,2019-12
24240,yoy_mature,123,4,0.4244912186171811,0.38088144561973003,0.3826254826254827,0.41960578685585725,100.1,248433.0,179909.0,2020-01
24241,yoy_mature,123,4,0.4663860201112505,0.3956819091483894,0.4167872648335744,0.4770073742185645,100.1,240603.0,172391.0,2020-02
24242,yoy_mature,123,4,-0.27540224969423827,-0.32110999677480634,-0.31330309901738473,-0.25104110061682167,100.1,153662.0,226343.0,2020-03
24243,yoy_mature,123,4,-0.8902066155016254,-0.9341487257425213,-0.9204275534441805,-0.8897883876309733,100.1,17245.0,261878.0,2020-04
24244,yoy_mature,122,4,-0.8167684231725674,-0.8806637206232604,-0.8846784410164692,-0.8251674729900513,100.1,33270.0,278792.0,2020-05
24245,yoy_mature,123,4,-0.6214535865179814,-0.7427454493358846,-0.7611451942740286,-0.6442443760914321,100.1,78112.0,303637.0,2020-06
24246,yoy_mature,123,4,-0.3891305332509189,-0.49331594188426786,-0.4835355285961872,-0.4349941699784432,100.1,162374.0,320464.0,2020-07
24247,yoy_mature,123,4,-0.2767121756998604,-0.3342849655470087,-0.27182974989030273,-0.3210913854566487,100.1,215928.0,324355.0,2020-08
24248,yoy_mature,123,4,-0.3859402942846704,-0.47212548848007485,-0.44018151815181517,-0.4055250492703558,100.1,173714.0,329082.0,2020-09
24249,yoy_mature,123,4,-0.38903574921458706,-0.4991439683790464,-0.47269303201506596,-0.3962580697835917,100.1,158267.0,315993.0,2020-10
24250,yoy_mature,123,4,-0.44452811209653764,-0.5411157074197174,-0.5656279508970727,-0.4351360877823926,100.1,115146.0,250926.0,2020-11
24251,yoy_mature,123,4,-0.41462562397574393,-0.4849817290227282,-0.5077669902912622,-0.3995866323959716,100.1,119939.0,232883.0,2020-12
24252,yoy_mature,123,4,-0.3838965537211046,-0.45171132659509805,-0.48607108549471667,-0.37371017676657964,100.1,136213.0,248433.0,2021-01
24253,yoy_mature,123,4,-0.39921525882323855,-0.5073669073120451,-0.44768310911808673,-0.40088327473590885,100.1,118529.0,240603.0,2021-02
24254,yoy_mature,123,4,0.09456042378607514,-0.04541786518462598,0.05095541401273884,0.06427800566677039,100.1,146683.0,153662.0,2021-03
24255,yoy_mature,123,4,14.23764885792834,8.604117135401566,7.424242424242424,14.124535529921756,100.1,165623.0,17245.0,2021-04
24256,yoy_mature,122,4,12.01904539171646,5.184881274421401,4.961419753086419,12.071286836695702,100.1,205771.0,33270.0,2021-05
24257,yoy_mature,123,4,4.547264466855859,2.104145329782876,2.1056603773584905,5.12777996221591,100.1,242471.0,78112.0,2021-06
24258,yoy_mature,123,4,1.492402923507721,1.070245236306305,1.0909090909090908,2.184403305685403,100.1,336154.0,162374.0,2021-07
24259,yoy_mature,123,4,1.6675358315198765,0.7913332221851728,0.8189342990170718,2.71069640289424,100.1,386799.0,215928.0,2021-08
24260,yoy_mature,123,4,1.4691925231674725,0.9175656538908781,1.0013271400132715,1.9817808445888094,100.1,333108.0,173714.0,2021-09
24261,yoy_mature,123,4,1.9392468353673458,1.2209367714052837,1.2257142857142855,2.226699199242811,100.1,351501.0,158267.0,2021-10
24262,yoy_mature,123,4,3.632542199543862,1.722204852969274,1.5885769603097772,3.624525292907672,100.1,313451.0,115146.0,2021-11
24263,yoy_mature,123,4,2.7923551416966084,1.381819091371447,1.3541666666666665,2.7763450488740933,100.1,285673.0,119939.0,2021-12
24264,yoy_mature,123,4,2.409750355702271,1.0755140845587428,0.9875,2.366285725312551,100.1,282712.0,136213.0,2022-01
24265,yoy_mature,123,4,2.598897884418069,1.2940799298062076,1.1215469613259668,2.5533865104319684,100.1,271915.0,118529.0,2022-02
24266,yoy_mature,123,4,3.320404555300193,1.4203554604146356,1.3076142131979696,3.220000452226261,100.1,355025.0,146683.0,2022-03
