print_quarter,forecast,actual,sigma_pseudo_oos,n_sigma_train,pit,pit_edge,crps,task,target,model
2025Q3,0.006,1.404,1.3315103316660122,3,0.8427472513964788,False,0.8303472745331136,A_pre_earnings_forecast,nights_surprise_pct,f_guide_vs_street_lag1
2025Q4,0.131,3.656,1.0972034644950772,4,0.975,True,2.908377138971089,A_pre_earnings_forecast,nights_surprise_pct,f_guide_vs_street_lag1
2026Q1,0.3945,0.276,1.4165010667133295,5,0.4689700156479914,False,0.32815968231516773,A_pre_earnings_forecast,nights_surprise_pct,f_guide_vs_street_lag1
2026Q2,0.3851,1.966,1.4573815117074413,6,0.8513372636907791,False,0.9418253849435756,A_pre_earnings_forecast,nights_surprise_pct,f_guide_vs_street_lag1
2025Q3,0.3999,1.404,1.330514074834736,3,0.7699023130404254,False,0.5743708992663499,A_pre_earnings_forecast,nights_surprise_pct,f_prior_surprise
2025Q4,0.5403,3.656,1.112132337748825,4,0.975,True,2.4906871868468494,A_pre_earnings_forecast,nights_surprise_pct,f_prior_surprise
2026Q1,1.1084,0.276,1.4650854299323302,5,0.28925890402645404,False,0.5168740797853881,A_pre_earnings_forecast,nights_surprise_pct,f_prior_surprise
2026Q2,0.6247,1.966,1.538208960338831,6,0.7988457629940791,False,0.7813290937288614,A_pre_earnings_forecast,nights_surprise_pct,f_prior_surprise
2025Q1,-0.4195,-0.209,0.7670043437512811,3,0.6017968615835578,False,0.21427500046730122,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2025Q2,-0.3838,0.787,1.0945466987905694,4,0.8476151048000371,False,0.696611399509669,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2025Q3,-0.277,1.404,0.9635135219601229,5,0.975,True,1.1395102182260206,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2025Q4,-0.1438,3.656,0.8656990780095973,6,0.975,True,3.313281446653997,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2026Q1,0.1603,0.276,1.171062373598069,7,0.5366465794090928,False,0.27573225054766104,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2026Q2,0.1755,1.966,1.2438277530613773,8,0.9216953166766277,False,1.1298145199861662,A_pre_earnings_forecast,nights_surprise_pct,f_surprise_trail4
2024Q3,-0.3931,1.153,0.3206780368739545,3,0.975,True,1.365880546667022,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2024Q4,-0.1891,2.116,0.3153851124683387,4,0.975,True,2.127855143718356,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2025Q1,0.0508,-0.209,0.5327232977822539,5,0.3191087463897757,False,0.17722409862409894,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2025Q2,0.0089,0.787,0.8576365290727769,6,0.8075478937369848,False,0.4552973784467125,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2025Q3,0.0757,1.404,0.7986708348130364,7,0.975,True,0.8794509841892475,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2025Q4,0.1953,3.656,0.7425404500766272,8,0.975,True,3.0433959797591865,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2026Q1,0.469,0.276,1.0346518508657878,9,0.43081002364990284,False,0.2663080508292191,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2026Q2,0.4549,1.966,1.100169319746334,10,0.9126054891866315,False,0.9376121227965668,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy
2025Q1,0.1247,-0.209,0.7139867809233819,3,0.32664109798837604,False,0.23390128401350732,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy_pit
2025Q2,0.0726,0.787,1.083175080877202,4,0.74463742554911,False,0.40688456417027474,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy_pit
2025Q3,0.1323,1.404,0.9489966896675668,5,0.907995430306581,False,0.781778538565748,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy_pit
2025Q4,0.2542,3.656,0.8576151739951123,6,0.975,True,2.919824560290617,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy_pit
2026Q1,0.5384,0.276,1.192621693900419,7,0.4183904021263543,False,0.31695098509798286,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy_pit
2026Q2,0.5182,1.966,1.24450445875342,8,0.8707289335355799,False,0.8678371351246549,A_pre_earnings_forecast,nights_surprise_pct,pr_hotel_revpar_yoy_pit
2024Q4,1.4751,2.479,2.1760317307735506,3,0.6711218010182042,False,0.7095845674191797,A_pre_earnings_forecast,revenue_surprise_pct,bl_funds_yoy_lag1
2025Q1,1.4959,0.531,1.9176425840077707,4,0.3133642856825713,False,0.6453777627925577,A_pre_earnings_forecast,revenue_surprise_pct,bl_funds_yoy_lag1
2025Q2,1.3738,1.842,1.7073931181775333,5,0.6017133585572073,False,0.47689163662150613,A_pre_earnings_forecast,revenue_surprise_pct,bl_funds_yoy_lag1
2025Q3,1.4866,0.368,1.5554714857560072,6,0.23886376666924405,False,0.6355582804206876,A_pre_earnings_forecast,revenue_surprise_pct,bl_funds_yoy_lag1
2025Q4,1.4203,2.132,1.4678006516067306,7,0.67984981764128,False,0.48727132632937664,A_pre_earnings_forecast,revenue_surprise_pct,bl_funds_yoy_lag1
2026Q1,1.6632,2.214,1.4030311370132065,8,0.6456152078406955,False,0.4333958272812183,A_pre_earnings_forecast,revenue_surprise_pct,bl_funds_yoy_lag1
2026Q2,1.6444,0.782,1.3331686409744934,9,0.2600593834819265,False,0.49657195692857936,A_pre_earnings_forecast,revenue_surprise_pct,bl_funds_yoy_lag1
2023Q3,8.1006,0.801,1.0347770403972694,3,0.025,True,6.718060477181936,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2023Q4,7.9747,2.212,0.896032902576685,4,0.025,True,5.259133988916415,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2024Q1,7.0323,3.981,0.9162325103378504,5,0.025,True,2.53638191035268,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2024Q2,6.536,0.292,1.676623563494998,6,0.025,True,5.301745940433629,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2024Q3,6.6301,0.323,1.5325389972510446,7,0.025,True,5.445820746239899,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2024Q4,6.1008,2.479,1.4214012653515038,8,0.025,True,2.822979595878781,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2025Q1,5.8844,0.531,1.5647288471169691,9,0.025,True,4.474030211564499,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2025Q2,5.9801,1.842,1.4826536729046933,10,0.025,True,3.304856049095928,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2025Q3,5.2868,0.368,1.490628628038276,11,0.025,True,4.08107416418563,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2025Q4,5.2965,2.132,1.4358478708087636,12,0.025,True,2.357560675844829,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2026Q1,5.0798,2.214,1.5277089728640174,13,0.025,True,2.0072351957952863,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2026Q2,4.9687,0.782,1.614528554534293,14,0.025,True,3.2793430249944997,A_pre_earnings_forecast,revenue_surprise_pct,eu_platform_yoy_lag1
2025Q1,2.1354,0.531,1.3211564719340905,3,0.11667995077851334,False,0.9651165474090385,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_cushion_trail4
2025Q2,2.3171,1.842,1.1130771712539373,4,0.34167851056563914,False,0.35336157922762357,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_cushion_trail4
2025Q3,2.1014,0.368,1.0159808428312023,5,0.025,True,1.1624238462330785,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_cushion_trail4
2025Q4,1.8396,2.132,0.9506766761978894,6,0.6140839740883605,False,0.2734598628920862,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_cushion_trail4
2026Q1,1.8373,2.214,1.027552659524191,7,0.6359789379091616,False,0.3107368607580209,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_cushion_trail4
2026Q2,1.7595,0.782,1.0615128092054014,8,0.18909812844635812,False,0.5729102787423083,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_cushion_trail4
2024Q4,1.6576,2.479,2.134495589907211,3,0.642737980788096,False,0.6552056180508943,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_vs_street_lag1
2025Q1,1.5845,0.531,1.836743395251498,4,0.2872516672902021,False,0.6504778542662295,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_vs_street_lag1
2025Q2,1.5911,1.842,1.6529564201756803,5,0.5563014227620675,False,0.41109383033412555,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_vs_street_lag1
2025Q3,1.6962,0.368,1.4924918621777026,6,0.19672999173172245,False,0.775504316370153,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_vs_street_lag1
2025Q4,1.6485,2.132,1.4315110790782617,7,0.625280038158525,False,0.42257311747113907,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_vs_street_lag1
2026Q1,1.911,2.214,1.356325687223179,8,0.5828626377088699,False,0.36160242021072103,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_vs_street_lag1
2026Q2,1.9323,0.782,1.2811111268912017,9,0.19476337744897645,False,0.6723080157380872,A_pre_earnings_forecast,revenue_surprise_pct,f_guide_vs_street_lag1
2023Q4,2.2348,2.212,1.218128568747979,3,0.49305740501393813,False,0.26242668650648027,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2024Q1,2.9652,3.981,1.3264262386829757,4,0.7726522645076034,False,0.5822164479847004,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2024Q2,3.9751,0.292,1.5584479218119545,5,0.025,True,2.807260060181291,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2024Q3,1.7572,0.323,1.8065487192434087,6,0.22042200647345117,False,0.8259236406161217,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2024Q4,1.6174,2.479,1.6495520254790101,7,0.6937402184330222,False,0.5630513371298288,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2025Q1,2.8446,0.531,1.7159128910936674,8,0.09086498722946461,False,1.4256270406471767,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2025Q2,1.6374,1.842,1.6573728790703008,9,0.5457894591334835,False,0.4004496211284613,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2025Q3,2.3588,0.368,1.6255532590133395,10,0.11413880129287379,False,1.1983643184733601,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2025Q4,1.4285,2.132,1.5668966111973752,11,0.6665343677647706,False,0.5061062952929029,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2026Q1,2.4349,2.214,1.5873134718381205,12,0.44838057936625925,False,0.38975925075724305,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2026Q2,2.4674,0.782,1.5349992037916587,13,0.14539941803826542,False,1.0051829718528797,A_pre_earnings_forecast,revenue_surprise_pct,f_prior_surprise
2024Q1,1.5098,3.981,1.2651349071673477,3,0.975,True,1.7602005078464864,A_pre_earnings_forecast,revenue_surprise_pct,f_surprise_trail4
2024Q2,2.0349,0.292,1.4336822250763939,4,0.11636163687729285,False,1.0485199694653797,A_pre_earnings_forecast,revenue_surprise_pct,f_surprise_trail4
2024Q3,1.6568,0.323,1.7390626032434828,5,0.22706457712925648,False,0.7646348611121373,A_pre_earnings_forecast,revenue_surprise_pct,f_surprise_trail4
2024Q4,1.4704,2.479,1.7149709933407036,6,0.7181435101453896,False,0.61358871170152,A_pre_earnings_forecast,revenue_surprise_pct,f_surprise_trail4
2025Q1,1.5938,0.531,1.5995607912054812,7,0.25354881663825996,False,0.6028154345505112,A_pre_earnings_forecast,revenue_surprise_pct,f_surprise_trail4
2025Q2,1.2241,1.842,1.5534804776004472,8,0.6475341325259327,False,0.4818787780566822,A_pre_earnings_forecast,revenue_surprise_pct,f_surprise_trail4
2025Q3,1.4036,0.368,1.4634215062653684,9,0.24169654353263761,False,0.5870249614638143,A_pre_earnings_forecast,revenue_surprise_pct,f_surprise_trail4
2025Q4,1.322,2.132,1.4302829203032212,10,0.7100599116389309,False,0.5039392768685055,A_pre_earnings_forecast,revenue_surprise_pct,f_surprise_trail4
2026Q1,1.3563,2.214,1.3767511279028677,11,0.7310787881324989,False,0.5045821839611689,A_pre_earnings_forecast,revenue_surprise_pct,f_surprise_trail4
2026Q2,1.547,0.782,1.3304309547866606,12,0.28672045461817,False,0.4716449758760627,A_pre_earnings_forecast,revenue_surprise_pct,f_surprise_trail4
2023Q4,6.3026,2.212,0.7844325613673446,3,0.025,True,3.6497528226743587,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2024Q1,5.8345,3.981,1.198467533978288,4,0.06355945269077945,False,1.1976641022510148,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2024Q2,5.604,0.292,1.9747346411606796,5,0.025,True,4.2022090053409045,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2024Q3,5.0752,0.323,1.7759229413650428,6,0.025,True,3.754140186567553,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2024Q4,4.6072,2.479,1.6226485280905056,7,0.09592845135085402,False,1.297438164762108,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2025Q1,4.4307,0.531,1.7952567257219787,8,0.025,True,2.8907746964278767,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2025Q2,4.1294,1.842,1.693704322221299,9,0.09056048393352086,False,1.4103581809413468,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2025Q3,3.9565,0.368,1.7417973684929278,10,0.025,True,2.6096185878938174,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2025Q4,3.6996,2.132,1.6650414003588891,11,0.18401033925007074,False,0.9209606387958813,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2026Q1,3.5986,2.214,1.7607538747650107,12,0.2222777020562744,False,0.7963784382394528,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2026Q2,3.516,0.782,1.8336765790101197,13,0.07121300604300942,False,1.7458426268499545,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy
2024Q2,5.5282,0.292,2.30427011075814,3,0.025,True,3.941211719104479,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy_pit
2024Q3,5.0073,0.323,1.9693655922233768,4,0.025,True,3.577526383998423,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy_pit
2024Q4,4.538,2.479,1.7115506469281003,5,0.11948947258720831,False,1.2376338021815159,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy_pit
2025Q1,4.3696,0.531,1.8106644246426962,6,0.025,True,2.8210156466729277,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy_pit
2025Q2,4.0656,1.842,1.6545313119977365,7,0.09146755460482443,False,1.3684772765492732,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy_pit
2025Q3,3.8971,0.368,1.6562282865423041,8,0.025,True,2.598307984104657,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy_pit
2025Q4,3.6409,2.132,1.551557860220208,9,0.17635532084342592,False,0.8894835777153418,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy_pit
2026Q1,3.5392,2.214,1.6260358796096035,10,0.21521673526674492,False,0.7656959186643728,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy_pit
2026Q2,3.4595,0.782,1.6796985557479704,11,0.05701983200547289,False,1.746358428793231,A_pre_earnings_forecast,revenue_surprise_pct,pr_hotel_revpar_yoy_pit
2024Q3,-8.5247,-9.6108,13.296335135041286,3,0.4697017201360725,False,3.0737941113856264,B_post_release_drift,legacy_20d_pct,guide_vs_street_pct
2024Q4,-8.909,-2.3955,10.864430609102348,4,0.7223758182835768,False,3.9181080730213664,B_post_release_drift,legacy_20d_pct,guide_vs_street_pct
2025Q1,-7.9874,-3.7469,9.912270614596839,5,0.6586806714457858,False,3.1491855933793564,B_post_release_drift,legacy_20d_pct,guide_vs_street_pct
2025Q2,-7.5856,-5.3253,8.967940719697026,6,0.5934874832383434,False,2.455113346379747,B_post_release_drift,legacy_20d_pct,guide_vs_street_pct
2025Q3,-7.4123,0.8867,8.19180715404407,7,0.833655930652128,False,4.912303108020277,B_post_release_drift,legacy_20d_pct,guide_vs_street_pct
2025Q4,-6.8815,10.069,7.945753364522551,8,0.975,True,12.48502633790515,B_post_release_drift,legacy_20d_pct,guide_vs_street_pct
2026Q1,-5.7807,-6.3829,8.868881952099587,9,0.4748144181274872,False,2.0197112158147488,B_post_release_drift,legacy_20d_pct,guide_vs_street_pct
2026Q2,-5.8553,21.7418,8.489931704711568,10,0.975,True,22.82580083161062,B_post_release_drift,legacy_20d_pct,guide_vs_street_pct
2024Q3,-2.0714,-9.6108,9.5836144324571,3,0.22219648243233822,False,4.336662208722061,B_post_release_drift,legacy_20d_pct,nights_surprise_pct
2024Q4,-1.7876,-2.3955,8.605297210826983,4,0.4737972797078989,False,1.9655844136678409,B_post_release_drift,legacy_20d_pct,nights_surprise_pct
2025Q1,-4.3378,-3.7469,7.485014999116569,5,0.5292820465809848,False,1.7252293361388125,B_post_release_drift,legacy_20d_pct,nights_surprise_pct
2025Q2,-3.2395,-5.3253,6.768940551962324,6,0.3857037253484205,False,1.94803806602882,B_post_release_drift,legacy_20d_pct,nights_surprise_pct
2025Q3,-2.7435,0.8867,6.183862205465972,7,0.7177463385140651,False,2.210829879112981,B_post_release_drift,legacy_20d_pct,nights_surprise_pct
2025Q4,0.0256,10.069,6.009829706584276,8,0.975,True,6.665905754048169,B_post_release_drift,legacy_20d_pct,nights_surprise_pct
2026Q1,-3.2358,-6.3829,6.700262199720247,9,0.32577966001006464,False,2.1988887599020406,B_post_release_drift,legacy_20d_pct,nights_surprise_pct
2026Q2,-0.8049,21.7418,6.411608093667124,10,0.975,True,18.943408309399548,B_post_release_drift,legacy_20d_pct,nights_surprise_pct
2023Q3,-8.107,-3.1778,7.04162693014429,3,0.7564166160977756,False,2.789615463295659,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2023Q4,-6.8887,6.5127,6.934335840523348,4,0.975,True,9.50433792930508,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2024Q1,-5.0009,-12.2001,8.768621317060054,5,0.21372899751276525,False,4.163490478597602,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2024Q2,-6.7715,-16.4922,8.690701875395336,6,0.1403329142240424,False,5.807050648142361,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2024Q3,-7.8189,-9.6108,8.81464359134168,7,0.42459691325870097,False,2.305705210093216,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2024Q4,-7.0795,-2.3955,8.16546911091151,8,0.7127726772873266,False,2.891913442470155,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2025Q1,-7.5525,-3.7469,7.878219461432894,9,0.679174076986172,False,2.6117741425942897,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2025Q2,-6.7405,-5.3253,7.549333241706404,10,0.569532738748871,False,1.9448597273558332,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2025Q3,-7.2065,0.8867,7.175287465232823,11,0.8619885530976398,False,4.838350209108375,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2025Q4,-6.0348,10.069,7.220423309817406,12,0.975,True,12.045958201999168,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2026Q1,-5.1436,-6.3829,8.117595659074844,13,0.44337227077968716,False,2.020648873128319,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2026Q2,-5.6148,21.7418,7.845346639089475,14,0.975,True,22.947554415564912,B_post_release_drift,legacy_20d_pct,revenue_surprise_pct
2024Q3,-7.8467,-7.748,7.750791886209649,3,0.5047233615380646,False,1.6581931439781146,B_post_release_drift,legacy_5d_pct,guide_vs_street_pct
2024Q4,-8.4191,5.3988,6.442731702727759,4,0.975,True,10.197116996725514,B_post_release_drift,legacy_5d_pct,guide_vs_street_pct
2025Q1,-6.4597,0.5469,8.90920793589419,5,0.7777413087751075,False,4.030027659012306,B_post_release_drift,legacy_5d_pct,guide_vs_street_pct
2025Q2,-5.7687,-6.8544,8.291627456517006,6,0.4514320056894243,False,2.018926944598242,B_post_release_drift,legacy_5d_pct,guide_vs_street_pct
2025Q3,-5.8072,1.0822,7.678411428897813,7,0.8050763689258474,False,4.026273879466508,B_post_release_drift,legacy_5d_pct,guide_vs_street_pct
2025Q4,-5.2093,8.9278,7.32948370268037,8,0.975,True,10.017966806512144,B_post_release_drift,legacy_5d_pct,guide_vs_street_pct
2026Q1,-4.2901,-8.41,7.881981037150496,9,0.3061207186634443,False,2.691141913484653,B_post_release_drift,legacy_5d_pct,guide_vs_street_pct
2026Q2,-4.6025,19.6477,7.838675413614216,10,0.975,True,19.84490361092588,B_post_release_drift,legacy_5d_pct,guide_vs_street_pct
2024Q3,-4.0195,-7.748,5.4921206514423915,3,0.2487956424080283,False,2.100341160265873,B_post_release_drift,legacy_5d_pct,nights_surprise_pct
2024Q4,-5.3178,5.3988,4.503709521790528,4,0.975,True,8.185537767301332,B_post_release_drift,legacy_5d_pct,nights_surprise_pct
2025Q1,-2.4312,0.5469,7.307736613548685,5,0.6511598675393285,False,2.2846670299884537,B_post_release_drift,legacy_5d_pct,nights_surprise_pct
2025Q2,-2.8679,-6.8544,6.674985395464672,6,0.27847560418190404,False,2.4034115470211574,B_post_release_drift,legacy_5d_pct,nights_surprise_pct
2025Q3,-3.5772,1.0822,6.29688058985218,7,0.7662714684772735,False,2.6580700616901485,B_post_release_drift,legacy_5d_pct,nights_surprise_pct
2025Q4,-4.5992,8.9278,6.096547704058186,8,0.975,True,10.10077067305782,B_post_release_drift,legacy_5d_pct,nights_surprise_pct
2026Q1,-1.8876,-8.41,7.219644132696415,9,0.19339867672468408,False,3.81472004101148,B_post_release_drift,legacy_5d_pct,nights_surprise_pct
2026Q2,-2.2799,19.6477,7.288809866150227,10,0.975,True,17.831325299272905,B_post_release_drift,legacy_5d_pct,nights_surprise_pct
2023Q3,-5.4588,-5.9917,15.413693925532582,3,0.48717613015395694,False,3.3817380632756198,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2023Q4,-5.1075,-0.3616,12.604536500006654,4,0.639659928366862,False,3.8429440900589027,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2024Q1,-4.1548,-10.5809,11.078759187878397,5,0.28485241814208817,False,3.9414288926413117,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2024Q2,-5.7154,-15.6451,10.406456723207953,6,0.18087505340170631,False,5.841937054122828,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2024Q3,-6.7868,-7.748,10.222894889902761,7,0.4651245372518576,False,2.394826212521457,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2024Q4,-6.0637,5.3988,9.465639849240818,8,0.8824733914662028,False,6.893619423071423,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2025Q1,-5.9369,0.5469,9.825397847090525,9,0.7447707832127785,False,3.6917017232635634,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2025Q2,-5.0217,-6.8544,9.480557554747975,10,0.42829695273265883,False,2.4562499074509097,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2025Q3,-5.5834,1.0822,9.027507551840953,11,0.7658796429034808,False,3.8014163181119196,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2025Q4,-4.6329,8.9278,8.788979683202278,12,0.9359395109653846,False,8.755913099768899,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2026Q1,-3.8837,-8.41,9.105122236425846,13,0.31560987154712294,False,3.050525036937929,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2026Q2,-4.4503,19.6477,8.919395988731031,14,0.975,True,19.085344051313108,B_post_release_drift,legacy_5d_pct,revenue_surprise_pct
2024Q3,-2.4272,-0.9489,10.235324689687832,3,0.553572395322893,False,2.526720854975159,B_post_release_drift,open_20d_pct,guide_vs_street_pct
2024Q4,-1.0547,-11.8186,8.431189470205256,4,0.10131340631590678,False,6.500401655625772,B_post_release_drift,open_20d_pct,guide_vs_street_pct
2025Q1,-3.1713,-0.1707,9.593711537356123,5,0.6160116386147272,False,2.7720726750554903,B_post_release_drift,open_20d_pct,guide_vs_street_pct
2025Q2,-3.3653,3.5225,8.647914932205719,6,0.7802145010492282,False,3.968183445814355,B_post_release_drift,open_20d_pct,guide_vs_street_pct
