path,before,after,unchanged
analysis/src/forecast_methods/harness/score.py,56ea6d6d50363868e76c053ad42c60ffbf5eca49aaf994799b43af2080c6d461,56ea6d6d50363868e76c053ad42c60ffbf5eca49aaf994799b43af2080c6d461,True
analysis/src/forecast_methods/harness/spine.py,9bd588dd20bb51d49f07b4d3c78bbcec2a00eec16c93cab3bbca4204f0138ecd,9bd588dd20bb51d49f07b4d3c78bbcec2a00eec16c93cab3bbca4204f0138ecd,True
analysis/src/forecast_methods/harness/tests/conftest.py,6f6cd5c09dff2d3f7f2e4671ffb5a578a68ff7102ebd59babc26347bb57f6ee5,6f6cd5c09dff2d3f7f2e4671ffb5a578a68ff7102ebd59babc26347bb57f6ee5,True
analysis/src/forecast_methods/harness/tests/test_harness.py,a6e29cd187b866422873a5a41e2c89feba19be3941b1644dbd8964a8e47350ac,a6e29cd187b866422873a5a41e2c89feba19be3941b1644dbd8964a8e47350ac,True
analysis/src/forecast_methods/harness/windows.py,b51c040bfb8c05a387b6dd130308ec00f43696905d4959a1f407e5ae3ba9eac1,b51c040bfb8c05a387b6dd130308ec00f43696905d4959a1f407e5ae3ba9eac1,True
analysis/src/forecast_methods/harness_v1_1/__init__.py,859ae1180e02fe38fbaccddb2f80081cbdc5825a8594d93f7d861b7cf6f9fff3,859ae1180e02fe38fbaccddb2f80081cbdc5825a8594d93f7d861b7cf6f9fff3,True
analysis/src/forecast_methods/harness_v1_1/baselines.py,5b66248278175a565dc9b2c03424ef743042c0a88a21f3a6ba270bfce0d819e3,5b66248278175a565dc9b2c03424ef743042c0a88a21f3a6ba270bfce0d819e3,True
analysis/src/forecast_methods/harness_v1_1/loaders.py,22d1056689b0661e04180c78bfa894dbf92019ec9cd9ca18de580b29df82dbba,22d1056689b0661e04180c78bfa894dbf92019ec9cd9ca18de580b29df82dbba,True
analysis/src/forecast_methods/harness_v1_1/metrics.py,39944957194ceb9bb03e8e7facc9c8e0a641b1422f02d86cd3b71e06e7ca44ea,39944957194ceb9bb03e8e7facc9c8e0a641b1422f02d86cd3b71e06e7ca44ea,True
analysis/src/forecast_methods/harness_v1_1/paths.py,a4b86da8f3fa4352cb26310e637ff3da209861d5b5da3aebb5602c2eb134f8c8,a4b86da8f3fa4352cb26310e637ff3da209861d5b5da3aebb5602c2eb134f8c8,True
analysis/src/forecast_methods/harness_v1_1/quarters.py,27bacebf8498f61bd4cc0e802e26eb14267fe37720e26f313fb4bafd27c2c94f,27bacebf8498f61bd4cc0e802e26eb14267fe37720e26f313fb4bafd27c2c94f,True
analysis/src/forecast_methods/harness_v1_1/README.md,de0f639a229d7f3b9bb8c77b9c294bea6ccf06a3d7c96f7340bb5883731e2b16,de0f639a229d7f3b9bb8c77b9c294bea6ccf06a3d7c96f7340bb5883731e2b16,True
analysis/src/forecast_methods/harness_v1_1/registry.py,4901921589ceb3536261c3750326397771ab973814ebfc10310e572c996fdfea,4901921589ceb3536261c3750326397771ab973814ebfc10310e572c996fdfea,True
analysis/src/forecast_methods/harness_v1_1/score.py,557cec05a467c2dc6e16c3a68a2b37620e39a99468ace460eec3a27c968e7390,557cec05a467c2dc6e16c3a68a2b37620e39a99468ace460eec3a27c968e7390,True
analysis/src/forecast_methods/harness_v1_1/spine.py,9bd588dd20bb51d49f07b4d3c78bbcec2a00eec16c93cab3bbca4204f0138ecd,9bd588dd20bb51d49f07b4d3c78bbcec2a00eec16c93cab3bbca4204f0138ecd,True
analysis/src/forecast_methods/harness_v1_1/tests/conftest.py,6f6cd5c09dff2d3f7f2e4671ffb5a578a68ff7102ebd59babc26347bb57f6ee5,6f6cd5c09dff2d3f7f2e4671ffb5a578a68ff7102ebd59babc26347bb57f6ee5,True
analysis/src/forecast_methods/harness_v1_1/tests/test_harness.py,fcc855aeb1420f20db97e800c976a25186720b4b8069b59b42f301d6d16f77c9,fcc855aeb1420f20db97e800c976a25186720b4b8069b59b42f301d6d16f77c9,True
analysis/src/forecast_methods/harness_v1_1/tests/test_v1_1.py,ccbb53ff7cc0db789c5d05d1e6ae60642d58e2f607a74ac738dd499d05133c28,ccbb53ff7cc0db789c5d05d1e6ae60642d58e2f607a74ac738dd499d05133c28,True
analysis/src/forecast_methods/harness_v1_1/windows.py,99a88a6b5fe552aee4f64e339196d1221876a9bd94f097bdc75cc2720171a0f0,99a88a6b5fe552aee4f64e339196d1221876a9bd94f097bdc75cc2720171a0f0,True
data/processed/forecast_methods/harness/calendar.csv,8433249c908b2adf1a18e9d47aa8b81a0759471ef592aa926c4050a45880efe2,8433249c908b2adf1a18e9d47aa8b81a0759471ef592aa926c4050a45880efe2,True
data/processed/forecast_methods/harness/conformal_attainable_grid.csv,ef15adcf48b54823c518d6033158141cc181317a7ee06196e1c32076ad6f2fb8,ef15adcf48b54823c518d6033158141cc181317a7ee06196e1c32076ad6f2fb8,True
data/processed/forecast_methods/harness/live_objects.json,0adb88743a8ecc0ac285b62c73947f9c9e6c8a0e995aa8270d332525f1370708,0adb88743a8ecc0ac285b62c73947f9c9e6c8a0e995aa8270d332525f1370708,True
data/processed/forecast_methods/harness/scoreboard.csv,e8b29ba23863b84ee764eb15e96b8aef2147d9bffe4732b6d79d29b5d2ca35c0,e8b29ba23863b84ee764eb15e96b8aef2147d9bffe4732b6d79d29b5d2ca35c0,True
data/processed/forecast_methods/harness/scoreboard.md,5a34187a2b38bacbd7c9c097cd90847972da44a21f6f5db8c067e667484acd7a,5a34187a2b38bacbd7c9c097cd90847972da44a21f6f5db8c067e667484acd7a,True
data/processed/forecast_methods/harness/scoreboard_pre_rescore_1138.csv,f8ed621898de11346f0435eaa7774ffa81e9fbd439cf8584cbea93c3ee7ecef1,f8ed621898de11346f0435eaa7774ffa81e9fbd439cf8584cbea93c3ee7ecef1,True
data/processed/forecast_methods/harness/scoreboard_pre_v2_rescore.csv,9066d071ef49a1200dab69bad98c2d5effaca44139424c54004c8bcdb2dbc214,9066d071ef49a1200dab69bad98c2d5effaca44139424c54004c8bcdb2dbc214,True
data/processed/forecast_methods/harness/scoreboard_tracker_backlog_by_spec.csv,c957e41a4422659f95b53b4e2bc20fdd05a0a437085b4523f5f36c5514e461cf,c957e41a4422659f95b53b4e2bc20fdd05a0a437085b4523f5f36c5514e461cf,True
data/processed/forecast_methods/harness/targets.csv,6b7e98b22f1064b1b79d2899790e21f45f745aefb3ebe7a1016cfb213e4ee4d2,6b7e98b22f1064b1b79d2899790e21f45f745aefb3ebe7a1016cfb213e4ee4d2,True
data/processed/forecast_methods/harness/windows.csv,f551d27491d13fe68482c23cd74eefe38c5a3f557087551bf35827ee05a67386,f551d27491d13fe68482c23cd74eefe38c5a3f557087551bf35827ee05a67386,True
data/processed/forecast_methods/harness_v1_1/conformal_attainable_grid.csv,ef15adcf48b54823c518d6033158141cc181317a7ee06196e1c32076ad6f2fb8,ef15adcf48b54823c518d6033158141cc181317a7ee06196e1c32076ad6f2fb8,True
data/processed/forecast_methods/harness_v1_1/scoreboard_v1_1.csv,0ed4f213c641286e04251e81652f275d49afc21a4184e88428041ce472d148be,0ed4f213c641286e04251e81652f275d49afc21a4184e88428041ce472d148be,True
data/processed/forecast_methods/harness_v1_1/scoreboard_v1_1.md,9f94f1153135d9edb4b7ee169baf50aea8e8bb3542f73769df96f92a8cc4ae49,9f94f1153135d9edb4b7ee169baf50aea8e8bb3542f73769df96f92a8cc4ae49,True
data/processed/forecast_methods/registry/.gitattributes,9dcfa08cf823b5278695c4478a57e959851c652fb7150f3860f7437da7a93a77,9dcfa08cf823b5278695c4478a57e959851c652fb7150f3860f7437da7a93a77,True
data/processed/forecast_methods/registry/alpha-a2__guide_mid_next_q.csv,0db86bcbab4aebd4155f4a0c5f44638ff5afc642425733adf10b7d0cd61e6aa0,0db86bcbab4aebd4155f4a0c5f44638ff5afc642425733adf10b7d0cd61e6aa0,True
data/processed/forecast_methods/registry/alpha-b2__revenue_q_plus_2.csv,7a66db57458e244cda443486caa78cae3f8a4080cc5afd0aebd1427a9fa17172,7a66db57458e244cda443486caa78cae3f8a4080cc5afd0aebd1427a9fa17172,True
data/processed/forecast_methods/registry/baselines__ar1.csv,255189f7a401688519b59d04439a3ec2e53c160fc011a25b564564d983746a3e,255189f7a401688519b59d04439a3ec2e53c160fc011a25b564564d983746a3e,True
data/processed/forecast_methods/registry/baselines__guide_cushion.csv,bfa727d452fdc340198a8a8f6d3c2989696c1dc0f8aad25d2cb15b134acad58f,bfa727d452fdc340198a8a8f6d3c2989696c1dc0f8aad25d2cb15b134acad58f,True
data/processed/forecast_methods/registry/baselines__naive.csv,d8b840a9cbc7c5a9188eed1576788174c2b2d786145190695d5047f2f13f26ec,d8b840a9cbc7c5a9188eed1576788174c2b2d786145190695d5047f2f13f26ec,True
data/processed/forecast_methods/registry/baselines__naive_seasonal.csv,057db1500ff728d3414b901ec81360ceea8459dc5464cfb6856538b80abb2f0c,057db1500ff728d3414b901ec81360ceea8459dc5464cfb6856538b80abb2f0c,True
data/processed/forecast_methods/registry/baselines__street.csv,57a275653c09bb4149c96f043d715c2b5011b7a21f7b63dbeb64ac0b35fb4236,57a275653c09bb4149c96f043d715c2b5011b7a21f7b63dbeb64ac0b35fb4236,True
data/processed/forecast_methods/registry/baselines__trailing4.csv,dc6c07cf422725595007b0e0fa07cd78fd083e7faeb50d4e5512e4033015a8a8,dc6c07cf422725595007b0e0fa07cd78fd083e7faeb50d4e5512e4033015a8a8,True
data/processed/forecast_methods/registry/calibration-rail__gbm_revenue.csv,5398e236e06db7962e66f1dfce2d1ec0a0ae9b710b94a38b5855b72982f385d0,5398e236e06db7962e66f1dfce2d1ec0a0ae9b710b94a38b5855b72982f385d0,True
data/processed/forecast_methods/registry/calibration-rail__gbm_surprise_guide.csv,5a6b606e077b074c9bf6ec97457d3e678f97b2cf288d987c77e27fdcb40db477,5a6b606e077b074c9bf6ec97457d3e678f97b2cf288d987c77e27fdcb40db477,True
data/processed/forecast_methods/registry/calibration-rail__ref_ar1.csv,6a1c7cadf0c7f03c4e48dba1d775e4ed4a02e9f77da01619a39591daa303c588,6a1c7cadf0c7f03c4e48dba1d775e4ed4a02e9f77da01619a39591daa303c588,True
data/processed/forecast_methods/registry/calibration-rail__ref_naive.csv,9e340bcf45de9b81f997e1bc4de9bee5dc4dda5504e72a4a7707619472081904,9e340bcf45de9b81f997e1bc4de9bee5dc4dda5504e72a4a7707619472081904,True
data/processed/forecast_methods/registry/calibration-rail__ref_trailing4.csv,fa862374a0884860248a90946e3b8595910fbd12cf2175d626bd8154abf8f893,fa862374a0884860248a90946e3b8595910fbd12cf2175d626bd8154abf8f893,True
data/processed/forecast_methods/registry/fee-takerate__take_rate_kernel.csv,f3baf4a9a335667f097a2c0c801eb30cda99f4e68a9de3f89c345ffda7e1f646,f3baf4a9a335667f097a2c0c801eb30cda99f4e68a9de3f89c345ffda7e1f646,True
data/processed/forecast_methods/registry/fee-takerate__take_rate_lastyear.csv,6a9859d678a9bf9309fd2d667a613b7dc01fb0f290601db9e0fb36283611e1c0,6a9859d678a9bf9309fd2d667a613b7dc01fb0f290601db9e0fb36283611e1c0,True
data/processed/forecast_methods/registry/fee-takerate__take_rate_mechanism.csv,aee4b7da4880ab411fd62a3702829db8393d225f77e01c794b1db727ae80a277,aee4b7da4880ab411fd62a3702829db8393d225f77e01c794b1db727ae80a277,True
data/processed/forecast_methods/registry/fx-lag-v2__fx_pts_revenue_2026q4_v2.csv,900dbc98ccb96f2adad9df5b312b455c9dbc9f2c955e4e0ac921a28f94a8c5c5,900dbc98ccb96f2adad9df5b312b455c9dbc9f2c955e4e0ac921a28f94a8c5c5,True
data/processed/forecast_methods/registry/fx-lag-v2__fx_rev_next_q_h2_v2.csv,0513d78fc15578d496c6a52c0f1a070d54bafe041a54cf5652d6fd29fd6c6be3,0513d78fc15578d496c6a52c0f1a070d54bafe041a54cf5652d6fd29fd6c6be3,True
data/processed/forecast_methods/registry/fx-lag__fx_rev_next_q_h2.csv,280e249f43fc745687f49974d81b1afdc067e4b11b57fed6e6398fdf3051eb7a,280e249f43fc745687f49974d81b1afdc067e4b11b57fed6e6398fdf3051eb7a,True
data/processed/forecast_methods/registry/fx-lag__fx_rev_next_q_h3.csv,5cd6b072622fba634f8efce2391985d9b8c270ce7b6fba1b2abb503ed18d743f,5cd6b072622fba634f8efce2391985d9b8c270ce7b6fba1b2abb503ed18d743f,True
data/processed/forecast_methods/registry/fx-lag__live_fx_schedule.csv,01c091a796215303bfafde4dcc4cf318209fdee53c3c41c26f42734d27e3a4d8,01c091a796215303bfafde4dcc4cf318209fdee53c3c41c26f42734d27e3a4d8,True
data/processed/forecast_methods/registry/guidance-policy-v2__gbv_musd_live.csv,993c90476b875c4d27a059352eff7d2c568ce501136c7f5d91ff637ef56aa0a0,993c90476b875c4d27a059352eff7d2c568ce501136c7f5d91ff637ef56aa0a0,True
data/processed/forecast_methods/registry/guidance-policy-v2__q4_2026_guide_mid_v2.csv,606f7aeb79035267cfd7318f23dd268f88ba4258d5339db63164dfd18df81bba,606f7aeb79035267cfd7318f23dd268f88ba4258d5339db63164dfd18df81bba,True
data/processed/forecast_methods/registry/guidance-policy-v2__q4_2026_print_v2.csv,9edbb2de27bd9e3d427fe989e6aff46582a1038e74c5a662d83dc260f06bc605,9edbb2de27bd9e3d427fe989e6aff46582a1038e74c5a662d83dc260f06bc605,True
data/processed/forecast_methods/registry/guidance-policy__guide_mid_next_q.csv,54cbfbabf60fe4860f87bddb85512f83cc99338a2620bbbc00c2a60d34bea508,54cbfbabf60fe4860f87bddb85512f83cc99338a2620bbbc00c2a60d34bea508,True
data/processed/forecast_methods/registry/guidance-policy__print_from_guide.csv,d7ce24ff65c6ca9697bb40e0b612d074d7f9a46ca3523312633929f1e79e7797,d7ce24ff65c6ca9697bb40e0b612d074d7f9a46ca3523312633929f1e79e7797,True
data/processed/forecast_methods/registry/guidance-policy__print_kernel_policy.csv,5e91304a08dea50b2bbec371f69adcd2bcb30dd8ad1876c2e71d46f8ddb42e78,5e91304a08dea50b2bbec371f69adcd2bcb30dd8ad1876c2e71d46f8ddb42e78,True
data/processed/forecast_methods/registry/guidance-policy__q4_2026_guide_mid.csv,dce4d6d8f8926ede4c646380faf27c0cba779d6c705bf9358028113e8d1d9a11,dce4d6d8f8926ede4c646380faf27c0cba779d6c705bf9358028113e8d1d9a11,True
data/processed/forecast_methods/registry/guidance-policy__q4_2026_print.csv,a603955316508787f12249c650fef70253080c0d9e71850dd8979143d7cee32d,a603955316508787f12249c650fef70253080c0d9e71850dd8979143d7cee32d,True
data/processed/forecast_methods/registry/kernel-lambda__live_3q26_print.csv,a89fe734ea3676de777a406d7937b3140a5661857138a9d565fdc11f73d81d1a,a89fe734ea3676de777a406d7937b3140a5661857138a9d565fdc11f73d81d1a,True
data/processed/forecast_methods/registry/kernel-lambda__live_4q26_print.csv,8f4b1b9585f1c4fb6c845b670beecba5989b301910914ebbf4062d58344a796a,8f4b1b9585f1c4fb6c845b670beecba5989b301910914ebbf4062d58344a796a,True
data/processed/forecast_methods/registry/kernel-lambda__revenue_level_h1.csv,b407c2e811f222a24b49630f15ca78d7aa5e489a67289c654966e188af741906,b407c2e811f222a24b49630f15ca78d7aa5e489a67289c654966e188af741906,True
data/processed/forecast_methods/registry/kernel-lambda__revenue_level_next_q.csv,0da37a56432c01cc5073f938ff65e01a8c62f5ef9a42acd1168b8f762297ef82,0da37a56432c01cc5073f938ff65e01a8c62f5ef9a42acd1168b8f762297ef82,True
data/processed/forecast_methods/registry/kernel-lambda__revenue_level_next_q_ex_covid.csv,4972bc76d8bc43fd6f331b9ca03254bbfd22b16ad333979b0e5abaf90f08d47b,4972bc76d8bc43fd6f331b9ca03254bbfd22b16ad333979b0e5abaf90f08d47b,True
data/processed/forecast_methods/registry/kernel-lambda__revenue_level_next_q_last3.csv,d072e44282732313caf4f96cb56a7d5797dff0e2c937121f118271fc21d0c2ce,d072e44282732313caf4f96cb56a7d5797dff0e2c937121f118271fc21d0c2ce,True
data/processed/forecast_methods/registry/kernel-lambda__revenue_level_next_q_last3_ex_covid.csv,82de915a25ffa8ea0b86de62e6f6b545f7dbd4caa6f5264718e00745021270db,82de915a25ffa8ea0b86de62e6f6b545f7dbd4caa6f5264718e00745021270db,True
data/processed/forecast_methods/registry/kernel-lambda__revenue_level_next_q_w033.csv,38ccc773f070f2f66701fb9afeade5fdba1cafa2555dbb3f329cc2ede691421f,38ccc773f070f2f66701fb9afeade5fdba1cafa2555dbb3f329cc2ede691421f,True
data/processed/forecast_methods/registry/kernel-lambda__revenue_level_next_q_w038.csv,7143a6e5569c3623f8f15e76dbbb9c0f86d015e1d41587b2d95b2b3ecd3d623e,7143a6e5569c3623f8f15e76dbbb9c0f86d015e1d41587b2d95b2b3ecd3d623e,True
data/processed/forecast_methods/registry/kernel-lambda__revenue_yoy_next_q.csv,8000e2c47de085b7f5ff8ebb57419d9aa41446b94fccce7699401016211b956c,8000e2c47de085b7f5ff8ebb57419d9aa41446b94fccce7699401016211b956c,True
data/processed/forecast_methods/registry/l0-dolthub-v2__street_dolthub.csv,f9d7eafefa51dd3f1f19f7e2b53cb39f186839802d131db9125da3af9d333bcd,f9d7eafefa51dd3f1f19f7e2b53cb39f186839802d131db9125da3af9d333bcd,True
data/processed/forecast_methods/registry/l1-reconciliation-v2__fy27_growth_v2.csv,68e01f4dd8160fdd8e1b2adea5e09ce0b1546cb51c79deca99e7d4da097d2b3c,68e01f4dd8160fdd8e1b2adea5e09ce0b1546cb51c79deca99e7d4da097d2b3c,True
data/processed/forecast_methods/registry/l1-reconciliation-v2__fy27_revenue_v2.csv,48a7b910b299917fd195569fc99a41c4a83498e2b3207213edbd93eb444987f4,48a7b910b299917fd195569fc99a41c4a83498e2b3207213edbd93eb444987f4,True
data/processed/forecast_methods/registry/l1-reconciliation__fy27_growth.csv,c0f8c285f1901136c69b54b8b70676a9508b2cca9bbc6b537d2241c874e62f34,c0f8c285f1901136c69b54b8b70676a9508b2cca9bbc6b537d2241c874e62f34,True
data/processed/forecast_methods/registry/l1-reconciliation__fy27_revenue.csv,b1b6edf1fa4705f4893b30951e8a865df4fb271dccaad0ba2fc0c53fffee1dc6,b1b6edf1fa4705f4893b30951e8a865df4fb271dccaad0ba2fc0c53fffee1dc6,True
data/processed/forecast_methods/registry/l1-reconciliation__revenue_contemporaneous.csv,31a51026b1198f275f2e6bd5453fe2f0d2838eaa5a3f254002432ab91e88796c,31a51026b1198f275f2e6bd5453fe2f0d2838eaa5a3f254002432ab91e88796c,True
data/processed/forecast_methods/registry/l4-review-v1__adr-mean-reversion.csv,f06e33a302c29441436aaf35d3a0fdd2e9325f9a9990f58d892a2ec2aba4823a,f06e33a302c29441436aaf35d3a0fdd2e9325f9a9990f58d892a2ec2aba4823a,True
data/processed/forecast_methods/registry/l4-review-v1__nights-case-a.csv,76b6f31705382e0c896301d3733e73cdafc6e28ecd2f9952119b0366dcc27b3a,76b6f31705382e0c896301d3733e73cdafc6e28ecd2f9952119b0366dcc27b3a,True
data/processed/forecast_methods/registry/l4-review-v1__review-with-k.csv,b2b6cc8a752e46b96c47851263f20c172252341b4b8900adbe106dd25b592318,b2b6cc8a752e46b96c47851263f20c172252341b4b8900adbe106dd25b592318,True
data/processed/forecast_methods/registry/l4-review-v1__review-without-k.csv,9ae48948e6a633516a25fcd55ce63525da3017c3c7220db8b95ec9647f0a9b66,9ae48948e6a633516a25fcd55ce63525da3017c3c7220db8b95ec9647f0a9b66,True
data/processed/forecast_methods/registry/live-block-v2__adr.csv,77e87ea9c9bfacca3c3b65b83ff3473dd2d546615052295692b5d92d8e203cbb,77e87ea9c9bfacca3c3b65b83ff3473dd2d546615052295692b5d92d8e203cbb,True
data/processed/forecast_methods/registry/live-block-v2__gbv.csv,83c2bf6f963a5d128eafbe2966e748c38581ab4ea3c84518a7d712f207d8c329,83c2bf6f963a5d128eafbe2966e748c38581ab4ea3c84518a7d712f207d8c329,True
data/processed/forecast_methods/registry/live-block-v2__nights.csv,c6e18102cd2cd4ce4c5e2b4ec43fcb65bcd2655604515db6b807309bb5ea2fe2,c6e18102cd2cd4ce4c5e2b4ec43fcb65bcd2655604515db6b807309bb5ea2fe2,True
data/processed/forecast_methods/registry/live-block-v2__revenue.csv,c144f591511db3b38d9adbb174f8484d847343eeb8c942099f73320ff66f62b4,c144f591511db3b38d9adbb174f8484d847343eeb8c942099f73320ff66f62b4,True
data/processed/forecast_methods/registry/live-block-v2__take_rate.csv,5b8e38245c9af887153b210168317d437303ba72988e4a2adf9b628163ad0b5d,5b8e38245c9af887153b210168317d437303ba72988e4a2adf9b628163ad0b5d,True
data/processed/forecast_methods/registry/optimal-mix__live_combined.csv,765062946ba7166fb85841d67d6701344517a80c62045a503b9acab6273cb6a7,765062946ba7166fb85841d67d6701344517a80c62045a503b9acab6273cb6a7,True
data/processed/forecast_methods/registry/optimal-mix__live_q4_2026_guide_mid.csv,b666d9e30293bf120f0bafedf115e22ec8a791f3a70a59f8c58d4c172d91ce26,b666d9e30293bf120f0bafedf115e22ec8a791f3a70a59f8c58d4c172d91ce26,True
data/processed/forecast_methods/registry/optimal-mix__mix_adr_yoy_all.csv,822ee079cb477ac045cc1b10d590c209511e70663555e7f742a2330bbc6d3035,822ee079cb477ac045cc1b10d590c209511e70663555e7f742a2330bbc6d3035,True
data/processed/forecast_methods/registry/optimal-mix__mix_adr_yoy_parsimonious.csv,1818414a53c76180bc77c17143ef3dca3aaa0b98d0b1ea69bc702a2014811eb6,1818414a53c76180bc77c17143ef3dca3aaa0b98d0b1ea69bc702a2014811eb6,True
data/processed/forecast_methods/registry/optimal-mix__mix_gbv_musd_all.csv,14d3ab704e26a36073e367600a82f63f6fb6554f7cb0fb2819eda595f3ec08a3,14d3ab704e26a36073e367600a82f63f6fb6554f7cb0fb2819eda595f3ec08a3,True
data/processed/forecast_methods/registry/optimal-mix__mix_gbv_musd_parsimonious.csv,59737e635aca663cd5734c67b0f16e89217b488acf29f982285676b35b5a4075,59737e635aca663cd5734c67b0f16e89217b488acf29f982285676b35b5a4075,True
data/processed/forecast_methods/registry/optimal-mix__mix_gbv_yoy_all.csv,7635e03b7f71a04e1a54f953c083af09e8fbbc7dfec907d657b4c743117d19ee,7635e03b7f71a04e1a54f953c083af09e8fbbc7dfec907d657b4c743117d19ee,True
data/processed/forecast_methods/registry/optimal-mix__mix_gbv_yoy_parsimonious.csv,c3494a86f2d9d6aabb15edfaf313e1969e8c514e139757185d48420972381b90,c3494a86f2d9d6aabb15edfaf313e1969e8c514e139757185d48420972381b90,True
data/processed/forecast_methods/registry/optimal-mix__mix_nights_m_all.csv,4e2cc53e4e476ef8410548ced4d3aba93b73decd8d3f66b9bfcc7081f663bcd9,4e2cc53e4e476ef8410548ced4d3aba93b73decd8d3f66b9bfcc7081f663bcd9,True
data/processed/forecast_methods/registry/optimal-mix__mix_nights_m_parsimonious.csv,dbf45422ebe49b9a046907cda72b34f9205c9d09a15589040a26400ee3e9a8aa,dbf45422ebe49b9a046907cda72b34f9205c9d09a15589040a26400ee3e9a8aa,True
data/processed/forecast_methods/registry/optimal-mix__mix_nights_yoy_all.csv,72e7d5331b8c44e763a7824c91fbc05a347139b94a9d121d843a4fbc82ba20a2,72e7d5331b8c44e763a7824c91fbc05a347139b94a9d121d843a4fbc82ba20a2,True
data/processed/forecast_methods/registry/optimal-mix__mix_nights_yoy_parsimonious.csv,2fdcf5ffa0c34d16e54b01844ca3564c8a5b0cb9b50ac31466b27b64d330ca63,2fdcf5ffa0c34d16e54b01844ca3564c8a5b0cb9b50ac31466b27b64d330ca63,True
data/processed/forecast_methods/registry/optimal-mix__mix_revenue_musd_all.csv,bf8c29656a9886abad19019bdd3cebfcf597e007d08146655ca65a9bfe73810e,bf8c29656a9886abad19019bdd3cebfcf597e007d08146655ca65a9bfe73810e,True
data/processed/forecast_methods/registry/optimal-mix__mix_revenue_musd_noguide.csv,6a43e9c1990be6f44ec1a74cbdb464e61f82d6bec72b29ccaa014e94e005cac5,6a43e9c1990be6f44ec1a74cbdb464e61f82d6bec72b29ccaa014e94e005cac5,True
data/processed/forecast_methods/registry/optimal-mix__mix_revenue_musd_parsimonious.csv,f4ee1ad468ce10639bec2006d8c4d2edd4e2e98ed408574ac805c46950bb2c95,f4ee1ad468ce10639bec2006d8c4d2edd4e2e98ed408574ac805c46950bb2c95,True
data/processed/forecast_methods/registry/optimal-mix__mix_revenue_yoy_all.csv,4463bcfef22df90ba1d022640f493de116cd182f28d8007de6ff0323b1e5c461,4463bcfef22df90ba1d022640f493de116cd182f28d8007de6ff0323b1e5c461,True
data/processed/forecast_methods/registry/optimal-mix__mix_revenue_yoy_parsimonious.csv,3d391834bd3e0ce4e88ae977aa7b0a0c762d95f475a367b413477c1552e9ba77,3d391834bd3e0ce4e88ae977aa7b0a0c762d95f475a367b413477c1552e9ba77,True
data/processed/forecast_methods/registry/optimal-mix__mix_take_rate_pct_all.csv,56760ffe4854ea3e4133b75f9ec7ccbeb8f1c79c0b6cb8d37d91574fb2973958,56760ffe4854ea3e4133b75f9ec7ccbeb8f1c79c0b6cb8d37d91574fb2973958,True
data/processed/forecast_methods/registry/optimal-mix__mix_take_rate_pct_parsimonious.csv,411b4143e4ccb2af7139a0b4b8115d91480611861a2e9ac5707dab14b797d41e,411b4143e4ccb2af7139a0b4b8115d91480611861a2e9ac5707dab14b797d41e,True
