method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,2023Q1,2023-02-14,0,184.1346028257757,184.1346028257757,W1,PIT,7,12,140.81051753364181,150.37959361269145,166.36910017717602,201.90010547437535,217.88961203885995,227.45868811790956,26.339173639680983,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=122.7; rev=1845; sigma relative n=5 (PIT)",1.0
margin-ts,per_night_seasonal,total_cash_costs_musd,2023Q1,2023-02-14,0,1454.2849877902588,1454.2849877902588,W1,PIT,7,12,1065.5543666239787,1151.4140648291188,1294.8818559444442,1613.6881196360737,1757.1559107513988,1843.0156089565392,236.33143691134578,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=122.7; rev=1845; sigma relative n=5 (PIT)",1.0
margin-ts,per_night_seasonal,adj_ebitda_musd,2023Q1,2023-02-14,0,390.86175134017617,390.86175134017617,W1,PIT,7,12,276.79497550717855,301.9891290288926,344.08745490635687,437.6360477739955,479.73437365145975,504.9285271731738,69.34767566181918,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=122.7; rev=1845; sigma relative n=5 (PIT)",1.0
margin-ts,per_night_seasonal,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,21.183233997117117,21.183233997117117,W1,PIT,7,12,10.099786130413408,12.54780909822722,16.6383481419669,25.728119852267334,29.818658896007015,32.26668186382083,6.7382578517004434,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=122.7; rev=1845; sigma additive n=5 (PIT)",1.0
margin-ts,per_night_seasonal,cor_cash_per_night,2023Q2,2023-02-14,1,3.7375258110990095,3.7375258110990095,W1,PIT,7,12,3.172732964138846,3.297479873046952,3.5059264882068373,3.9691251339911817,4.177571749151067,4.302318658059173,0.3433696699243298,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,per_night_seasonal,cor_cash_musd,2023Q2,2023-02-14,1,465.7313600420615,465.7313600420615,W1,PIT,7,12,328.5290348670478,358.8331827554417,409.4700851679375,521.9926349161855,572.6295373286813,602.9336852170752,83.41309094432967,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,per_night_seasonal,ops_cash_per_night,2023Q2,2023-02-14,1,2.1995789294889043,2.1995789294889043,W1,PIT,7,12,1.7567973251192401,1.8545953704800795,2.0180116162464317,2.381146242731377,2.5445624884977294,2.6423605338585685,0.2691921014213913,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,per_night_seasonal,ops_cash_musd,2023Q2,2023-02-14,1,274.08851152508913,274.08851152508913,W1,PIT,7,12,205.7565017730727,220.84912740018842,246.0682430751515,302.1087799750267,327.3278956499898,342.42052127710554,41.54291216700002,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,per_night_seasonal,pd_cash_per_night,2023Q2,2023-02-14,1,1.8617682828817128,1.8617682828817128,W1,PIT,7,12,1.4593923177537969,1.548265889964891,1.6967697323985078,2.026766833364918,2.1752706757985347,2.2641442480096288,0.24462721699660825,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,per_night_seasonal,pd_cash_musd,2023Q2,2023-02-14,1,231.99408333041313,231.99408333041313,W1,PIT,7,12,191.71073668365486,200.60819882699406,215.47546795234354,248.51269870848276,263.3799678338322,272.2774299771714,24.490535806166736,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,per_night_seasonal,sm_cash_per_night,2023Q2,2023-02-14,1,3.359406235288761,3.359406235288761,W1,PIT,7,12,3.011707931661815,3.0885047410468904,3.2168288423133196,3.501983628264202,3.630307729530631,3.7071045389157065,0.21138555913413426,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,per_night_seasonal,sm_cash_musd,2023Q2,2023-02-14,1,418.61405485110356,418.61405485110356,W1,PIT,7,12,305.148508829131,330.20986753789293,372.0862991054064,465.1418105968007,507.0182421643142,532.0796008730762,68.98215389065746,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,per_night_seasonal,ga_cash_per_night,2023Q2,2023-02-14,1,1.6398551320045218,1.6398551320045218,W1,PIT,7,12,1.2701674590973302,1.3518211038005465,1.488260763931855,1.7914495000771886,1.927889160208497,2.0095428049117134,0.22475414641749059,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,per_night_seasonal,ga_cash_musd,2023Q2,2023-02-14,1,204.341588393164,204.341588393164,W1,PIT,7,12,155.5895782136067,166.35753075707305,184.35030732792393,224.33286945840408,242.32564602925495,253.09359857272128,29.639117658093966,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,2023Q2,2023-02-14,1,204.341588393164,204.341588393164,W1,PIT,7,12,153.09616846100576,164.4148453292443,183.32785809985174,225.35531868647627,244.26833145708366,255.58700832532222,31.155003151943145,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,per_night_seasonal,total_cash_costs_musd,2023Q2,2023-02-14,1,1589.5953583598146,1589.5953583598146,W1,PIT,7,12,1174.6377923114044,1266.2902875070836,1419.4375884038964,1759.753128315733,1912.9004292125455,2004.552924408225,252.27628723261023,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,per_night_seasonal,adj_ebitda_musd,2023Q2,2023-02-14,1,1022.5508557394021,1022.5508557394021,W1,PIT,7,12,794.7152160632271,845.0377226984936,929.1244248564542,1115.9772866223498,1200.0639887803104,1250.386495415577,138.51423369411873,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma relative n=4 (PIT)",1.0
margin-ts,per_night_seasonal,adj_ebitda_margin_pct,2023Q2,2023-02-14,1,39.14600378111004,39.14600378111004,W1,PIT,7,12,30.002787586483173,32.02226776208584,35.3967305898338,42.89527697238628,46.26973980013424,48.289219975736906,5.55868075116973,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=124.6; rev=2612; sigma additive n=4 (PIT)",1.0
margin-ts,per_night_seasonal,cor_cash_per_night,2023Q3,2023-02-14,2,3.997511936989695,3.997511936989695,W1,PIT,7,12,3.661183697782428,3.735469178636919,3.8595969600399007,4.135426913939489,4.259554695342471,4.333840176196962,0.20447305079091366,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,per_night_seasonal,cor_cash_musd,2023Q3,2023-02-14,2,478.9139116947733,478.9139116947733,W1,PIT,7,12,325.7750312827449,359.59911752581326,416.1176825945264,541.7101407950202,598.2287058637332,632.0527921068016,93.10182857781203,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,per_night_seasonal,ops_cash_per_night,2023Q3,2023-02-14,2,2.5691650086170164,2.5691650086170164,W1,PIT,7,12,2.4164879764600524,2.4502100533690543,2.5065581653132214,2.6317718519208113,2.6881199638649784,2.7218420407739803,0.0928210447758392,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,per_night_seasonal,ops_cash_musd,2023Q3,2023-02-14,2,307.79366852689475,307.79366852689475,W1,PIT,7,12,212.42119843737865,233.48630381651444,268.68517128906797,346.90216576472153,382.1010332372751,403.1661386164108,57.982344767222166,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,per_night_seasonal,pd_cash_per_night,2023Q3,2023-02-14,2,1.9378010975521531,1.9378010975521531,W1,PIT,7,12,1.79341295453734,1.8253042481700832,1.8785932015317428,1.9970089935725635,2.050297946934223,2.082189240566966,0.08778175799290919,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,per_night_seasonal,pd_cash_musd,2023Q3,2023-02-14,2,232.15437960992858,232.15437960992858,W1,PIT,7,12,175.61628136972928,188.10396252392275,208.97033020045575,255.33842901940145,276.2047966959344,288.6924778501279,34.37272308842793,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,per_night_seasonal,sm_cash_per_night,2023Q3,2023-02-14,2,3.5608184751618057,3.5608184751618057,W1,PIT,7,12,2.8988643226232296,3.045071440529411,3.2893771239854708,3.8322598263381407,4.076565509794201,4.222772627700381,0.4024395494481927,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,per_night_seasonal,sm_cash_musd,2023Q3,2023-02-14,2,426.5967260773071,426.5967260773071,W1,PIT,7,12,363.71032874222044,377.600171225428,400.80948900388603,452.38396315072816,475.59328092918616,489.48312341239375,38.23221489418401,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,per_night_seasonal,ga_cash_per_night,2023Q3,2023-02-14,2,1.664647530689529,1.664647530689529,W1,PIT,7,12,1.2540199701124062,1.3447160884683194,1.4962653255989715,1.8330297357800864,1.9845789729107386,2.0752750912666516,0.2496438308241256,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,per_night_seasonal,ga_cash_musd,2023Q3,2023-02-14,2,199.42976358337327,199.42976358337327,W1,PIT,7,12,173.98208755722618,179.60276590016682,188.99467296819287,209.8648541985537,219.25676126657973,224.8774396095204,15.471088496373461,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,2023Q3,2023-02-14,2,199.42976358337327,199.42976358337327,W1,PIT,7,12,171.0078337992965,177.28544142986357,187.77504853393617,211.08447863281037,221.574085736883,227.85169336745005,17.27930638834606,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,per_night_seasonal,total_cash_costs_musd,2023Q3,2023-02-14,2,1629.1434276939121,1629.1434276939121,W1,PIT,7,12,1251.0500225044548,1334.5602578585006,1474.10219956368,1784.1846558241443,1923.7265975293237,2007.2368328833693,229.86446878571536,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,per_night_seasonal,adj_ebitda_musd,2023Q3,2023-02-14,2,1951.3839874496907,1951.3839874496907,W1,PIT,7,12,1633.2894480826978,1703.5476157279745,1820.9459333390496,2081.822041560332,2199.220359171407,2269.478526816684,193.38774840199056,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma relative n=3 (PIT)",1.0
margin-ts,per_night_seasonal,adj_ebitda_margin_pct,2023Q3,2023-02-14,2,54.499903539250724,54.499903539250724,W1,PIT,7,12,53.19735398146425,53.48505066867981,53.96577921873127,55.03402785977018,55.514756409821636,55.802453097037194,0.7918939025599404,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q3] x (1+g) cor -0.6%, ops -5.5%, pd -16.1%, sm -0.4%, ga -8.5%; nights=119.8; rev=3581; sigma additive n=3 (PIT)",1.0
margin-ts,per_night_seasonal,cor_cash_per_night,2023Q1,2023-02-14,0,3.7506795808290074,3.7506795808290074,W1,full_sample,7,12,3.4018547088833864,3.4789003456326624,3.6076402265146412,3.8937189351433736,4.0224588160253525,4.099504452774628,0.2120704640400883,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,cor_cash_musd,2023Q1,2023-02-14,0,460.1593293579426,460.1593293579426,W1,full_sample,7,12,395.90590852560075,410.09768818206607,433.8115297383668,486.5071289775185,510.2209705338192,524.4127501902844,39.06330616872421,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,ops_cash_per_night,2023Q1,2023-02-14,0,2.101051722407838,2.101051722407838,W1,full_sample,7,12,1.7361641415368585,1.8167575804545115,1.951425683203694,2.250677761611982,2.3853458643611645,2.4659393032788177,0.22183589767027015,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,ops_cash_musd,2023Q1,2023-02-14,0,257.77156664388974,257.77156664388974,W1,full_sample,7,12,221.4074374966573,229.4392543489206,242.86006814777556,272.683065140004,286.1038789388589,294.13569579112215,22.107820751581844,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,pd_cash_per_night,2023Q1,2023-02-14,0,2.445960733878412,2.445960733878412,W1,full_sample,7,12,2.0895863688829697,2.1682994770367743,2.2998256295241357,2.5920958382326886,2.72362199072005,2.8023350988738547,0.2166602299171977,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,pd_cash_musd,2023Q1,2023-02-14,0,300.08739127978953,300.08739127978953,W1,full_sample,7,12,269.0249158262593,275.88574598145266,287.3498923523293,312.8248902072498,324.28903657812634,331.14986673331975,18.884644168065332,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,sm_cash_per_night,2023Q1,2023-02-14,0,3.7005675714720523,3.7005675714720523,W1,full_sample,7,12,3.014362900110942,3.165926277889767,3.4191820367436208,3.981953106200484,4.235208865054338,4.386772242833162,0.41718281804375734,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,sm_cash_musd,2023Q1,2023-02-14,0,454.01124122577045,454.01124122577045,W1,full_sample,7,12,364.4557743625185,384.23606677794464,417.2880681217662,490.7344143297747,523.7864156735963,543.5667080890223,54.44585791456204,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,ga_cash_per_night,2023Q1,2023-02-14,0,1.5608931269005042,1.5608931269005042,W1,full_sample,7,12,-1.9465288850413465,-1.17183767466053,0.12263737094520999,2.999148882855798,4.293623928461538,5.068315138842355,2.132361174557771,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,ga_cash_musd,2023Q1,2023-02-14,0,191.5011717197133,191.5011717197133,W1,full_sample,7,12,-97.6703804192239,-33.80048994938939,72.92329660051932,310.0790468389073,416.802833388816,480.67272385865056,175.80382071739726,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,ga_cash_ex_reserves_musd,2023Q1,2023-02-14,0,191.5011717197133,191.5011717197133,W1,full_sample,7,12,150.69824875734045,159.71047074522022,174.76949853906208,208.2328449003645,223.29187269420638,232.30409468208617,24.806415776944185,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,total_cash_costs_musd,2023Q1,2023-02-14,0,1615.5590326521735,1615.5590326521735,W1,full_sample,7,12,1367.730081998966,1422.468550622149,1513.9341316406194,1717.1839336637277,1808.649514682198,1863.387983305381,150.6693036951423,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,adj_ebitda_musd,2023Q1,2023-02-14,0,214.3614971491511,214.3614971491511,W1,full_sample,7,12,149.16679864721945,163.56648015714754,187.6277165949656,241.09527770333656,265.1565141411547,279.55619565108276,39.63556235867732,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma relative n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,11.71425172067032,11.71425172067032,W1,full_sample,7,12,3.4828123075302884,5.300906548950453,8.338862310602892,15.08964113073775,18.127596892390187,19.945691133810353,5.004359827686287,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q1] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=122.7; rev=1830; sigma additive n=19 (full_sample)",1.0
margin-ts,per_night_seasonal,cor_cash_per_night,2023Q2,2023-02-14,1,3.972696123218187,3.972696123218187,W1,full_sample,7,12,3.559498019752853,3.6507618989811745,3.8032598396357025,4.1421324068006715,4.2946303474551994,4.385894226683521,0.2512066099347359,,,,,,,,2023-02-14,g_k4_rw,"per-night[2022Q2] x (1+g) cor +5.6%, ops -3.1%, pd +1.9%, sm +16.8%, ga -4.8%; nights=124.6; rev=2612; sigma additive n=18 (full_sample)",1.0
