window,origin,variant,n,rmse_pp,rmse_naive_pp,ratio_vs_naive,ratio_boot90_lo,ratio_boot90_hi,interval_rmse_pp,interval_rmse_naive_pp,interval_ratio,bias_pp,mean_obs_frac,pass_line_0.75
W1,O2,V2_eur_ols,14,0.568561671876424,2.1057743740215176,0.27000123037427287,0.19487245782145723,0.3890330185367578,0.27409100350151855,1.753058551707354,0.15635017052600636,-0.3307856155137531,0.58661911005661,True
W1,O2,V3_usd_broad_ols,14,1.1206023290764813,2.1057743740215176,0.5321568839003407,0.3877242591075724,0.7412732325594156,0.7373613325268997,1.753058551707354,0.42061420698627683,-0.516081414511328,0.58661911005661,True
W1,O2,naive_last_disclosed,14,2.1057743740215176,2.1057743740215176,1.0,1.0,1.0,1.753058551707354,1.753058551707354,1.0,-0.4857142857142857,0.58661911005661,False
W1,O2,zero,14,2.271720556255607,2.1057743740215176,1.0788053004544702,0.797135924572744,1.3771054762737531,1.902535901669889,1.753058551707354,1.085266604368094,-0.8071428571428572,0.58661911005661,False
W1,O3,M_card_midpoint,14,0.4188072063804519,2.1057743740215176,0.19888512822037616,0.15107494456916742,0.2544551473564345,0.09609434339594494,1.753058551707354,0.054815250353364355,-0.06361220538414188,1.0,True
W1,O3,V0_translation,14,0.637486508829489,2.1057743740215176,0.30273257984996965,0.2513339780785353,0.36878305961301855,0.26486876136380766,1.753058551707354,0.15108951215910293,0.1452455535226849,1.0,True
W1,O3,V1_passthrough,14,0.7102242314692337,2.1057743740215176,0.33727461034340445,0.27262547871653087,0.4159465759373237,0.41799687008072955,1.753058551707354,0.2384386246960379,0.3358323806980859,1.0,True
W1,O3,V2_eur_ols,14,0.5923977244899254,2.1057743740215176,0.2813206067080158,0.2078902063849423,0.38011905771261195,0.293883200062222,1.753058551707354,0.16764026493924047,-0.2724699642909686,1.0,True
W1,O3,V3_usd_broad_ols,14,1.0883520247642169,2.1057743740215176,0.5168417083002719,0.3855409216156487,0.7158819276963025,0.695598760098241,1.753058551707354,0.39679151584570715,-0.5020457509302763,1.0,True
W1,O3,naive_last_disclosed,14,2.1057743740215176,2.1057743740215176,1.0,1.0,1.0,1.753058551707354,1.753058551707354,1.0,-0.4857142857142857,1.0,False
W1,O3,zero,14,2.271720556255607,2.1057743740215176,1.0788053004544702,0.797135924572744,1.3771054762737531,1.902535901669889,1.753058551707354,1.085266604368094,-0.8071428571428572,1.0,False
W2,O1,M_card_midpoint,10,1.3039905534882132,2.3577531677425436,0.5530649142279526,0.28947847021178646,0.7948687089617315,0.9492186736746263,1.94164878389476,0.4888724889630066,-0.28031433432169434,0.0,True
W2,O1,V0_translation,10,1.4731303352492542,2.3577531677425436,0.6248026109788748,0.3581331476454623,0.8812356482548186,1.087668956615581,1.94164878389476,0.5601780124383886,-0.13943347356071673,0.0,True
W2,O1,V1_passthrough,10,1.5854637746177993,2.3577531677425436,0.6724468855812498,0.4297204675358643,0.9832592971744559,1.1915510198905277,1.94164878389476,0.6136799970076933,0.09349918734312515,0.0,True
W2,O1,V2_eur_ols,10,1.2381026740130547,2.3577531677425436,0.5251197160720983,0.3483893557796571,0.733185074162,0.8572284662641791,1.94164878389476,0.44149512176175426,-0.4211951950826721,0.0,True
W2,O1,V3_usd_broad_ols,10,1.7897148565703653,2.3577531677425436,0.7590764296518567,0.4347383780937598,1.12199797531276,1.4074016942222332,1.94164878389476,0.7248487501427118,-0.47458054887219125,0.0,False
W2,O1,naive_last_disclosed,10,2.3577531677425436,2.3577531677425436,1.0,1.0,1.0,1.94164878389476,1.94164878389476,1.0,-0.14999999999999997,0.0,False
W2,O1,zero,10,2.28801223772951,2.3577531677425436,0.9704205974708506,0.5717345148254709,1.3280989904745415,1.896048522585854,1.94164878389476,0.9765146705793845,-0.99,0.0,False
W2,O2,M_card_midpoint,10,0.48546355553990733,1.9672315572906003,0.24677499389472962,0.11243652734640316,0.3768399394057173,0.18173468701529874,1.6084153692376855,0.11298989706958133,-0.20798046684200172,0.5904975233100233,True
W2,O2,V0_translation,10,0.7536197241548405,1.9672315572906003,0.38308643502688355,0.2896910035232244,0.5091329559946483,0.3862655269956638,1.6084153692376855,0.24015284508176254,-0.07177067665309214,0.5904975233100233,True
W2,O2,V1_passthrough,10,0.6816721087586284,1.9672315572906003,0.3465134067376754,0.2603400936376821,0.47187902640650015,0.3594613608936029,1.6084153692376855,0.2234878923495807,0.12077715673631677,0.5904975233100233,True
W2,O2,V2_eur_ols,10,0.5268100878831594,1.9672315572906003,0.2677926174632521,0.21989988475407163,0.3497244319825722,0.16871391114312242,1.6084153692376855,0.10489449079505192,-0.3441902570309115,0.5904975233100233,True
W2,O2,V3_usd_broad_ols,10,1.178082715930832,1.9672315572906003,0.598853099710013,0.41585497568406826,0.9111292477627467,0.7598438919940195,1.6084153692376855,0.4724177016252651,-0.46505360013676195,0.5904975233100233,True
W2,O2,naive_last_disclosed,10,1.9672315572906003,1.9672315572906003,1.0,1.0,1.0,1.6084153692376855,1.6084153692376855,1.0,0.08000000000000003,0.5904975233100233,False
W2,O2,zero,10,2.28801223772951,1.9672315572906003,1.163061983857513,0.6700968508805194,1.5334529117362277,1.896048522585854,1.6084153692376855,1.1788301447806318,-0.99,0.5904975233100233,False
W2,O3,M_card_midpoint,10,0.39490325143036714,1.9672315572906003,0.20074060420942702,0.10888581355198103,0.2933795379027487,0.06290756686624065,1.6084153692376855,0.03911151812485846,-0.15613065856823444,1.0,True
W2,O3,V0_translation,10,0.6241311690958131,1.9672315572906003,0.31726370329042874,0.23298335161208608,0.4176042008283345,0.2466656094451401,1.6084153692376855,0.15335939593890363,-0.04384170002498824,1.0,True
W2,O3,V1_passthrough,10,0.5703756372113122,1.9672315572906003,0.28993823075757835,0.2166958999605942,0.4027569989588249,0.2276214836318618,1.6084153692376855,0.14151909263323184,0.17114694837112784,1.0,True
W2,O3,V2_eur_ols,10,0.535757489756706,1.9672315572906003,0.2723408374429425,0.18086251735454673,0.3568851158698711,0.17494664102912622,1.6084153692376855,0.10876956560794544,-0.2684196171114806,1.0,True
W2,O3,V3_usd_broad_ols,10,1.1179571806556075,1.9672315572906003,0.5682895724768319,0.3803834425341445,0.8822268225967157,0.6855499572951397,1.6084153692376855,0.4262269376473682,-0.4642926751836331,1.0,True
W2,O3,naive_last_disclosed,10,1.9672315572906003,1.9672315572906003,1.0,1.0,1.0,1.6084153692376855,1.6084153692376855,1.0,0.08000000000000003,1.0,False
W2,O3,zero,10,2.28801223772951,1.9672315572906003,1.163061983857513,0.6700968508805194,1.5334529117362277,1.896048522585854,1.6084153692376855,1.1788301447806318,-0.99,1.0,False
