target,object,spec_id,window,prior_basis,n,rmse,mae,bias,rmse_naive,ratio_vs_naive,rmse_ar1,ratio_vs_ar1,beats_naive,beats_ar1
nights_yoy,nights_yoy_next_q,funds_rnpl_scenario_k1.5,W2,full_sample,10,6.857807616071935,4.967902004344764,2.361015299574137,2.159321712148015,3.175908238911763,2.3964942357908146,2.8615998793791966,False,False
nights_yoy,nights_yoy_next_q,unearned_raw,W1,PIT,14,2.601650186945719,2.0597885845856183,0.1234245868926438,2.8766590944900514,0.9043998963689914,6.673169173887837,0.3898672608400213,True,True
nights_yoy,nights_yoy_next_q,unearned_raw,W1,full_sample,14,2.3055652487527754,1.9219608374157315,0.23927552930145835,2.8766590944900514,0.80147322745641,2.769126126336515,0.8325966906400832,True,True
nights_yoy,nights_yoy_next_q,unearned_raw,W2,PIT,10,2.555354781921057,2.0990898494107304,-0.33863346052430554,2.159321712148015,1.1834062370350005,3.623924690146273,0.7051346262435478,False,True
nights_yoy,nights_yoy_next_q,unearned_raw,W2,full_sample,10,2.3884228890475905,1.9546494851262932,0.1979037204128594,2.159321712148015,1.1060986770107886,2.3964942357908146,0.996632019129159,False,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k0.5,W1,PIT,14,2.1574675086811865,1.6834737569500189,0.6085961584197648,2.8766590944900514,0.7499906794008357,6.673169173887837,0.32330478254970274,True,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k0.5,W1,full_sample,14,1.8067968150790947,1.5502075456012645,0.21492189084819735,2.8766590944900514,0.628088611034874,2.769126126336515,0.6524790611359556,True,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k0.5,W2,PIT,10,1.8895378693159997,1.572249090720891,0.34060673961366383,2.159321712148015,0.8750608390985685,3.623924690146273,0.5214064945813572,True,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k0.5,W2,full_sample,10,1.699957683376575,1.4395746370679068,0.3376589046041545,2.159321712148015,0.7872646645531659,2.3964942357908146,0.709351876582173,True,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k1.0,W1,PIT,14,2.2927795089804244,1.837044757368542,1.1022053429423646,2.8766590944900514,0.7970285785243065,6.673169173887837,0.34358180487197726,True,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k1.0,W1,full_sample,14,1.9024108085173719,1.5604045387063596,0.2640246641351228,2.8766590944900514,0.6613264714478149,2.769126126336515,0.6870076413002589,True,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k1.0,W2,PIT,10,2.1008079197487244,1.7872484913068234,1.0316595979453036,2.159321712148015,0.9729017718526605,3.623924690146273,0.5797051813634485,True,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k1.0,W2,full_sample,10,1.8131515269083964,1.4547072335741702,0.5773869587705919,2.159321712148015,0.8396856831049686,2.3964942357908146,0.756584973095117,True,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k1.5,W1,PIT,14,2.9497569284348524,2.334755844098208,1.5999164296720305,2.8766590944900514,1.0254106696496683,6.673169173887837,0.4420323914426258,False,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k1.5,W1,full_sample,14,2.569632710538265,2.0362591141265933,0.39133315776878813,2.8766590944900514,0.8932698057479719,2.769126126336515,0.92795798865898,True,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k1.5,W2,PIT,10,3.038965810888208,2.4840440127283565,1.7284551193668363,2.159321712148015,1.4073705616867784,3.623924690146273,0.8385841513625786,False,True
nights_yoy,nights_yoy_next_q,unearned_rnpl_scenario_k1.5,W2,full_sample,10,2.689963420607554,2.041693928020904,0.9143989437618163,2.159321712148015,1.2457446268771482,2.3964942357908146,1.1224577052737612,False,False
revenue_yoy,revenue_yoy_next_q,funds_raw,W1,PIT,14,6.466834390923603,4.949250760102653,0.8668179223746612,3.824504979434827,1.6908944884886123,4.351176114354626,1.4862267628261183,False,False
revenue_yoy,revenue_yoy_next_q,funds_raw,W1,full_sample,14,4.830741153149732,4.03054900328111,1.6446670770203988,3.824504979434827,1.2631023306612619,3.4278510258996384,1.4092622802596577,False,False
revenue_yoy,revenue_yoy_next_q,funds_raw,W2,PIT,10,4.225477067735529,3.1734170697922157,-2.541988903026972,4.289342864763187,0.9851105870896184,4.434796057416734,0.9528007631081161,True,True
revenue_yoy,revenue_yoy_next_q,funds_raw,W2,full_sample,10,3.324659907019339,2.7679750619659282,-0.572259634799067,4.289342864763187,0.7750977275170312,4.010479948872797,0.8289930256237241,True,True
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k0.5,W1,PIT,14,6.891016366352859,5.632878387871906,2.06579333655877,3.824504979434827,1.8018060908293525,4.351176114354626,1.5837135030272032,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k0.5,W1,full_sample,14,5.033122903864849,4.4528247837649975,1.9122106236368963,3.824504979434827,1.3160194406672279,3.4278510258996384,1.4683026963063273,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k0.5,W2,PIT,10,5.078117739906571,4.130495748669171,-0.8634233231692192,4.289342864763187,1.1838917755032232,4.434796057416734,1.1450622924167952,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k0.5,W2,full_sample,10,4.357154493077957,3.742280623221265,0.1854207990419244,4.289342864763187,1.015809328014284,4.010479948872797,1.0864421587003812,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k1.0,W1,PIT,14,8.335860727637296,6.8280477545143645,3.2609627032012285,3.824504979434827,2.1795920707283645,4.351176114354626,1.9157718530714278,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k1.0,W1,full_sample,14,6.174842788013749,5.014040823279712,2.420237067200961,3.824504979434827,1.6145469338429905,3.4278510258996384,1.8013743133405757,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k1.0,W2,PIT,10,7.522495217231169,5.803732861968611,0.809813790130222,4.289342864763187,1.7537640273591149,4.434796057416734,1.6962437775803874,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k1.0,W2,full_sample,10,6.476244598081415,4.962255525289099,1.330930266778848,4.289342864763187,1.509845401094782,4.010479948872797,1.6148303147361842,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k1.5,W1,PIT,14,10.293316161491914,7.986474049034409,4.4193889977212715,3.824504979434827,2.691411363520574,4.351176114354626,2.3656399766339122,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k1.5,W1,full_sample,14,7.4540597716316475,5.316646542893066,3.076909084495462,3.824504979434827,1.9490260338824776,3.4278510258996384,2.174557679231504,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k1.5,W2,PIT,10,10.374971384783505,7.425529674296672,2.431610602458283,4.289342864763187,2.4187787528046685,4.434796057416734,2.3394472373611066,False,False
revenue_yoy,revenue_yoy_next_q,funds_rnpl_scenario_k1.5,W2,full_sample,10,8.389858018140202,5.8057960208189545,2.670163579062309,4.289342864763187,1.9559774731608925,4.010479948872797,2.091983534414202,False,False
revenue_yoy,revenue_yoy_next_q,unearned_raw,W1,PIT,14,4.47928724708538,3.1698934874737565,-0.27251174545466544,3.824504979434827,1.1712070637040495,4.351176114354626,1.029442874607652,False,False
revenue_yoy,revenue_yoy_next_q,unearned_raw,W1,full_sample,14,4.112880922518587,2.911468406823271,0.38733264671128304,3.824504979434827,1.075402161752807,3.4278510258996384,1.1998423768836812,False,False
revenue_yoy,revenue_yoy_next_q,unearned_raw,W2,PIT,10,5.007604229512512,3.5073119187150716,-1.0158093379786397,4.289342864763187,1.1674525416584949,4.434796057416734,1.129162235349654,False,False
revenue_yoy,revenue_yoy_next_q,unearned_raw,W2,full_sample,10,4.7335844046984725,3.4189803673736825,0.11263884093260756,4.289342864763187,1.1035686709926398,4.010479948872797,1.1803037205132803,False,False
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k0.5,W1,PIT,14,3.261872895999195,2.4682398607188785,0.4291418813002127,3.824504979434827,0.8528876059879582,4.351176114354626,0.7496531536009781,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k0.5,W1,full_sample,14,2.8729832416887606,2.110827493796109,0.3059586540356082,3.824504979434827,0.7512039485207628,3.4278510258996384,0.8381295511332051,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k0.5,W2,PIT,10,3.447059745099442,2.5249968412582424,-0.03349426052181013,4.289342864763187,0.8036335293727453,4.434796057416734,0.7772758206850559,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k0.5,W2,full_sample,10,3.2503057910724187,2.4056103698675924,0.2537468533539274,4.289342864763187,0.7577631104693392,4.010479948872797,0.8104530710809222,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k1.0,W1,PIT,14,2.6014796196172267,1.9022829118010187,1.1460340105116713,3.824504979434827,0.680213422026101,4.351176114354626,0.5978796424798546,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k1.0,W1,full_sample,14,2.055164901023295,1.4187204688179733,0.32884047200922767,3.824504979434827,0.5373675579125539,3.4278510258996384,0.5995490718514868,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k1.0,W2,PIT,10,2.5418998557312382,1.7326571127732389,0.970154720374232,4.289342864763187,0.5926082236542254,4.434796057416734,0.5731717587058317,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k1.0,W2,full_sample,10,2.2175766953624225,1.470386513676443,0.5404989075360285,4.289342864763187,0.5169968373430214,4.010479948872797,0.5529454637931064,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k1.5,W1,PIT,14,2.9747868281119603,2.3030208501808134,1.8720514899350889,3.824504979434827,0.7778227101567441,4.351176114354626,0.6836741951901402,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k1.5,W1,full_sample,14,2.38771011755462,1.7583059320742749,0.4651966348493079,3.824504979434827,0.6243187367760907,3.4278510258996384,0.6965618107420425,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k1.5,W2,PIT,10,3.061956812654445,2.293690226504951,1.9865791915670166,4.289342864763187,0.713852193492929,4.434796057416734,0.6904391482746183,True,True
revenue_yoy,revenue_yoy_next_q,unearned_rnpl_scenario_k1.5,W2,full_sample,10,2.5941595826207537,1.9125969104090572,0.9722857642416951,4.289342864763187,0.6047918444411826,4.010479948872797,0.6468451695787382,True,True
