region,quarter,price_basis,scope,n_markets,markets,variant,n_new,n_old,median_new,median_old,mean_new,mean_old,raw_median_premium_pct,raw_mean_premium_pct,raw_logmean_premium_pct,hedonic_premium_logpts,hedonic_se,hedonic_premium_l30d_weighted_logpts,hedonic_se_l30d_weighted,n_weighted_new,n_weighted_old
NAM,3Q25,listed_nightly,full_scope_only,5,chicago;los-angeles;nashville;new-orleans;san-diego,entire_home,11267,33478,177.0,170.0,229.61666814591285,232.85139494593466,4.117647058823537,-1.3891807694658032,1.474682706276198,-4.926213424457219,0.49265941330036994,-2.6584691732676196,0.749879854792708,7186,16882
NAM,3Q26,quote_per_night,all_scope,7,austin;chicago;los-angeles;nashville;new-orleans;new-york-city;san-diego,all_rooms,34416,124411,254.525,214.33,327.0974166085542,291.32949562337734,18.75379088321747,12.277480146197295,12.941662253411845,3.833974454634654,0.31845878901948543,1.2954103215976354,0.4820542389603395,21056,57042
NAM,3Q26,quote_per_night,full_scope_only,7,austin;chicago;los-angeles;nashville;new-orleans;new-york-city;san-diego,all_rooms,34416,124411,254.525,214.33,327.0974166085542,291.32949562337734,18.75379088321747,12.277480146197295,12.941662253411845,3.833974454634654,0.31845878901948543,1.2954103215976354,0.4820542389603395,21056,57042
NAM,3Q26,quote_per_night,all_scope,7,austin;chicago;los-angeles;nashville;new-orleans;new-york-city;san-diego,entire_home,26714,96363,292.0,249.16,370.5616803923037,331.5267708560339,17.193771070797894,11.774285809703366,13.3245480251162,3.758043092689374,0.33887542176960594,1.4189176592863557,0.46089419020058514,17278,47487
NAM,3Q26,quote_per_night,full_scope_only,7,austin;chicago;los-angeles;nashville;new-orleans;new-york-city;san-diego,entire_home,26714,96363,292.0,249.16,370.5616803923037,331.5267708560339,17.193771070797894,11.774285809703366,13.3245480251162,3.758043092689374,0.33887542176960594,1.4189176592863557,0.46089419020058514,17278,47487
NAM,4Q24,listed_nightly,all_scope,2,austin;nashville,all_rooms,4347,11037,120.0,136.0,166.58615136876006,188.83845247802844,-11.764705882352944,-11.783776459329687,-11.969966680079391,-15.438617073203325,0.9150507104155872,-11.82015816909969,1.2768636902272246,2464,5389
NAM,4Q24,listed_nightly,full_scope_only,2,austin;nashville,all_rooms,4347,11037,120.0,136.0,166.58615136876006,188.83845247802844,-11.764705882352944,-11.783776459329687,-11.969966680079391,-15.438617073203325,0.9150507104155872,-11.82015816909969,1.2768636902272246,2464,5389
NAM,4Q24,listed_nightly,all_scope,2,austin;nashville,entire_home,3904,9848,128.0,145.0,174.0732581967213,201.02061332250204,-11.724137931034484,-13.405269579268708,-14.207185668675137,-16.490687599990125,0.959342758775438,-11.191447455023546,1.26456469154962,2323,5067
NAM,4Q24,listed_nightly,full_scope_only,2,austin;nashville,entire_home,3904,9848,128.0,145.0,174.0732581967213,201.02061332250204,-11.724137931034484,-13.405269579268708,-14.207185668675137,-16.490687599990125,0.959342758775438,-11.191447455023546,1.26456469154962,2323,5067
NAM,4Q25,listed_nightly,all_scope,1,new-york-city,all_rooms,1849,12818,152.0,150.0,205.56787452677122,193.42058043376502,1.333333333333342,6.280249012677275,1.607269845820003,1.885135084816549,1.4274351918041148,6.778642820990785,3.8337213818751623,674,2907
NAM,4Q25,listed_nightly,full_scope_only,1,new-york-city,all_rooms,1849,12818,152.0,150.0,205.56787452677122,193.42058043376502,1.333333333333342,6.280249012677275,1.607269845820003,1.885135084816549,1.4274351918041148,6.778642820990785,3.8337213818751623,674,2907
NAM,4Q25,listed_nightly,all_scope,1,new-york-city,entire_home,1071,7233,190.0,186.0,241.96918767507003,237.19881100511543,2.1505376344086002,2.0111300936713983,-1.3908318319665547,0.1762928331130429,1.7203815344280873,5.580872610932348,3.9044601720018037,322,1249
NAM,4Q25,listed_nightly,full_scope_only,1,new-york-city,entire_home,1071,7233,190.0,186.0,241.96918767507003,237.19881100511543,2.1505376344086002,2.0111300936713983,-1.3908318319665547,0.1762928331130429,1.7203815344280873,5.580872610932348,3.9044601720018037,322,1249
APAC,1Q25,listed_nightly,all_scope,10,bangkok;hong-kong;mid-north-coast;mornington-peninsula;northern-rivers;sunshine-coast;taipei;tasmania;tokyo;western-australia,all_rooms,22454,49764,1472.0,638.0,8706.35436893204,5589.591150229081,130.72100313479623,55.76012869161679,66.4630689442629,-1.8054909585489758,0.3619411092195972,-0.20654051011598468,0.5803353189017072,12866,23631
APAC,1Q25,listed_nightly,full_scope_only,10,bangkok;hong-kong;mid-north-coast;mornington-peninsula;northern-rivers;sunshine-coast;taipei;tasmania;tokyo;western-australia,all_rooms,22454,49764,1472.0,638.0,8706.35436893204,5589.591150229081,130.72100313479623,55.76012869161679,66.4630689442629,-1.8054909585489758,0.3619411092195972,-0.20654051011598468,0.5803353189017072,12866,23631
APAC,1Q25,listed_nightly,all_scope,10,bangkok;hong-kong;mid-north-coast;mornington-peninsula;northern-rivers;sunshine-coast;taipei;tasmania;tokyo;western-australia,entire_home,19103,41462,1705.0,589.0,9490.594775689682,5842.545776855916,189.47368421052633,62.439373830578894,78.2147234000302,-1.4576210650527395,0.3824582899631152,0.28731996236281443,0.6122189615947228,11285,20611
APAC,1Q25,listed_nightly,full_scope_only,10,bangkok;hong-kong;mid-north-coast;mornington-peninsula;northern-rivers;sunshine-coast;taipei;tasmania;tokyo;western-australia,entire_home,19103,41462,1705.0,589.0,9490.594775689682,5842.545776855916,189.47368421052633,62.439373830578894,78.2147234000302,-1.4576210650527395,0.3824582899631152,0.28731996236281443,0.6122189615947228,11285,20611
APAC,1Q26,quote_per_night,all_scope,12,bangkok;barwon-south-west-vic;brisbane;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sydney;tasmania;tokyo;western-australia,all_rooms,29018,68316,560.72,461.5,9644.024625060307,7079.561860618303,21.499458288190688,36.22346714289508,37.15695463116404,-1.463094334018158,0.2829521816281825,0.7577547056107714,0.46406482061065624,19034,36734
APAC,1Q26,quote_per_night,all_scope,12,bangkok;barwon-south-west-vic;brisbane;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sydney;tasmania;tokyo;western-australia,entire_home,24301,57741,599.5,478.0,10483.731564956175,7549.266909648257,25.418410041841,38.87085581194061,45.22162715050069,-0.41042457197711224,0.2978481882088056,1.3360932628546018,0.4955977750746147,16266,32172
APAC,2Q25,listed_nightly,all_scope,12,bangkok;barwon-south-west-vic;hong-kong;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;taipei;tasmania;tokyo;western-australia,all_rooms,24394,58215,1274.0,515.0,6730.149667951136,4084.7573134071977,147.37864077669906,64.76253426026308,66.62582281375569,-1.8337466118903607,0.3434039588485398,-0.16132485351883294,0.5846600090561533,12395,23300
APAC,2Q25,listed_nightly,full_scope_only,12,bangkok;barwon-south-west-vic;hong-kong;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;taipei;tasmania;tokyo;western-australia,all_rooms,24394,58215,1274.0,515.0,6730.149667951136,4084.7573134071977,147.37864077669906,64.76253426026308,66.62582281375569,-1.8337466118903607,0.3434039588485398,-0.16132485351883294,0.5846600090561533,12395,23300
APAC,2Q25,listed_nightly,all_scope,12,bangkok;barwon-south-west-vic;hong-kong;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;taipei;tasmania;tokyo;western-australia,entire_home,20842,48404,1455.0,493.0,7299.826264274062,4247.2957813403855,195.131845841785,71.8699765706061,75.77921067313156,-1.2624646241149342,0.3646284259708532,0.6049155302256434,0.6132605655946575,10982,20564
APAC,2Q25,listed_nightly,full_scope_only,12,bangkok;barwon-south-west-vic;hong-kong;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;taipei;tasmania;tokyo;western-australia,entire_home,20842,48404,1455.0,493.0,7299.826264274062,4247.2957813403855,195.131845841785,71.8699765706061,75.77921067313156,-1.2624646241149342,0.3646284259708532,0.6049155302256434,0.6132605655946575,10982,20564
APAC,2Q26,quote_per_night,all_scope,15,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;sydney;taipei;tasmania;tokyo;western-australia,all_rooms,45663,110646,481.58,449.68,6103.330715239909,4609.047353090035,7.093933463796476,32.420655456014444,21.574266689675348,-0.8506859013718374,0.24749001233340417,0.22685614800138032,0.39979747706810725,23716,45517
APAC,2Q26,quote_per_night,full_scope_only,15,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;sydney;taipei;tasmania;tokyo;western-australia,all_rooms,36970,94629,653.04,511.86,7448.52719610495,5321.178065920595,27.581760637674346,39.97891263607454,33.4953730684024,-0.002266995748422193,0.27557747648360204,1.060441871368214,0.45900702110994995,18727,37530
APAC,2Q26,quote_per_night,all_scope,15,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;sydney;taipei;tasmania;tokyo;western-australia,entire_home,37057,90294,525.0,473.0,6635.467123890224,4971.488721398986,10.993657505285404,33.470424972079414,27.56946608916726,-0.6452225664169374,0.26278870738125554,0.2653677528529502,0.4233269024054471,20280,39906
APAC,2Q26,quote_per_night,full_scope_only,15,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;sydney;taipei;tasmania;tokyo;western-australia,entire_home,30091,77150,720.5,527.0,8069.449486889767,5741.002562281271,36.717267552182165,40.558193440054026,39.15527261942948,0.04493095792619286,0.2911127293518733,0.8409667580578116,0.48346079798282554,16081,33087
APAC,3Q25,listed_nightly,all_scope,14,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;taipei;tasmania;tokyo;western-australia,all_rooms,32031,77616,662.0,386.0,6081.068777122163,3851.3528911564626,71.50259067357514,57.89435424330003,49.57052399327271,-3.1341499881622186,0.29287104136141934,-1.1576246211217849,0.4782658403123399,16984,31958
APAC,3Q25,listed_nightly,full_scope_only,14,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;taipei;tasmania;tokyo;western-australia,all_rooms,32031,77616,662.0,386.0,6081.068777122163,3851.3528911564626,71.50259067357514,57.89435424330003,49.57052399327271,-3.1341499881622186,0.29287104136141934,-1.1576246211217849,0.4782658403123399,16984,31958
APAC,3Q25,listed_nightly,all_scope,14,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;taipei;tasmania;tokyo;western-australia,entire_home,27188,65005,750.0,390.0,6621.129947035457,4027.106637950927,92.3076923076923,64.41407050508157,58.54496716370549,-2.511328261209712,0.3086241528881747,-0.2264785179608775,0.5017805477314994,14842,28319
APAC,3Q25,listed_nightly,full_scope_only,14,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;taipei;tasmania;tokyo;western-australia,entire_home,27188,65005,750.0,390.0,6621.129947035457,4027.106637950927,92.3076923076923,64.41407050508157,58.54496716370549,-2.511328261209712,0.3086241528881747,-0.2264785179608775,0.5017805477314994,14842,28319
APAC,3Q26,quote_per_night,all_scope,15,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;sydney;taipei;tasmania;tokyo;western-australia,all_rooms,72680,191586,665.0,523.0,6944.802721794165,5061.687281325358,27.15105162523901,37.203314543282694,32.03053217128415,0.2850150731129953,0.19507052322026114,1.0791920104519803,0.32745034817678914,36392,74291
APAC,3Q26,quote_per_night,full_scope_only,15,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;sydney;taipei;tasmania;tokyo;western-australia,all_rooms,72680,191586,665.0,523.0,6944.802721794165,5061.687281325358,27.15105162523901,37.203314543282694,32.03053217128415,0.2850150731129953,0.19507052322026114,1.0791920104519803,0.32745034817678914,36392,74291
APAC,3Q26,quote_per_night,all_scope,15,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;sydney;taipei;tasmania;tokyo;western-australia,entire_home,59298,156125,733.67,540.0,7488.487885594791,5433.77129652522,35.86481481481481,37.81382168924772,37.22738735444375,0.7701595414914958,0.20456810582617982,1.348735100376733,0.3441033711899586,31280,65498
APAC,3Q26,quote_per_night,full_scope_only,15,bangkok;barwon-south-west-vic;brisbane;hong-kong;melbourne;mid-north-coast;mornington-peninsula;northern-rivers;singapore;sunshine-coast;sydney;taipei;tasmania;tokyo;western-australia,entire_home,59298,156125,733.67,540.0,7488.487885594791,5433.77129652522,35.86481481481481,37.81382168924772,37.22738735444375,0.7701595414914958,0.20456810582617982,1.348735100376733,0.3441033711899586,31280,65498
APAC,4Q24,listed_nightly,all_scope,6,bangkok;barwon-south-west-vic;singapore;taipei;tokyo;western-australia,all_rooms,17473,33888,3200.0,1329.0,11746.112115835862,8155.988875118036,140.78254326561327,44.0182459256465,66.52556377717164,0.8991906839858711,0.46961818276319367,-0.5174802553704103,0.7923502119254879,10710,16494
APAC,4Q24,listed_nightly,full_scope_only,6,bangkok;barwon-south-west-vic;singapore;taipei;tokyo;western-australia,all_rooms,17473,33888,3200.0,1329.0,11746.112115835862,8155.988875118036,140.78254326561327,44.0182459256465,66.52556377717164,0.8991906839858711,0.46961818276319367,-0.5174802553704103,0.7923502119254879,10710,16494
APAC,4Q24,listed_nightly,all_scope,6,bangkok;barwon-south-west-vic;singapore;taipei;tokyo;western-australia,entire_home,14713,27132,4107.0,1420.0,12921.293278053423,8866.149712516586,189.22535211267606,45.73736849730927,74.53990243578792,0.9976714864722581,0.5028605483248149,-0.399483693311214,0.8587428506979671,9257,14112
APAC,4Q24,listed_nightly,full_scope_only,6,bangkok;barwon-south-west-vic;singapore;taipei;tokyo;western-australia,entire_home,14713,27132,4107.0,1420.0,12921.293278053423,8866.149712516586,189.22535211267606,45.73736849730927,74.53990243578792,0.9976714864722581,0.5028605483248149,-0.399483693311214,0.8587428506979671,9257,14112
APAC,4Q25,listed_nightly,all_scope,2,brisbane;mid-north-coast,all_rooms,2646,6144,203.0,214.0,234.75925925925927,255.41227213541666,-5.1401869158878455,-8.08614742881556,-8.697882927106892,-0.2922910664541317,0.8612652353615993,4.230088556277531,1.1440220242823325,1672,3061
APAC,4Q25,listed_nightly,full_scope_only,2,brisbane;mid-north-coast,all_rooms,2646,6144,203.0,214.0,234.75925925925927,255.41227213541666,-5.1401869158878455,-8.08614742881556,-8.697882927106892,-0.2922910664541317,0.8612652353615993,4.230088556277531,1.1440220242823325,1672,3061
APAC,4Q25,listed_nightly,all_scope,2,brisbane;mid-north-coast,entire_home,2194,5394,225.0,225.0,261.68505013673655,272.2628846866889,0.0,-3.885154806217883,-2.1980015170284695,1.4978430886419782,0.9135867700566547,6.026402299052677,1.2381203996369101,1411,2743
APAC,4Q25,listed_nightly,full_scope_only,2,brisbane;mid-north-coast,entire_home,2194,5394,225.0,225.0,261.68505013673655,272.2628846866889,0.0,-3.885154806217883,-2.1980015170284695,1.4978430886419782,0.9135867700566547,6.026402299052677,1.2381203996369101,1411,2743
EMEA,1Q23,listed_nightly,all_scope,1,rome,all_rooms,5095,15636,108.0,100.0,135.89852796859665,133.80851880276285,8.000000000000007,1.561940289403041,5.17666594704469,8.405560095673627,0.7811479220957169,0.36540050294179094,1.1061233135968904,2586,6287
EMEA,1Q23,listed_nightly,full_scope_only,1,rome,all_rooms,5095,15636,108.0,100.0,135.89852796859665,133.80851880276285,8.000000000000007,1.561940289403041,5.17666594704469,8.405560095673627,0.7811479220957169,0.36540050294179094,1.1061233135968904,2586,6287
EMEA,1Q23,listed_nightly,all_scope,1,rome,entire_home,3741,11155,120.0,115.0,149.8532477947073,148.84616763783058,4.347826086956519,0.6765912571744082,4.232793805623825,8.31096014026726,0.8825869618227314,-0.14818021331900313,1.2269702964840665,2057,4984
EMEA,1Q23,listed_nightly,full_scope_only,1,rome,entire_home,3741,11155,120.0,115.0,149.8532477947073,148.84616763783058,4.347826086956519,0.6765912571744082,4.232793805623825,8.31096014026726,0.8825869618227314,-0.14818021331900313,1.2269702964840665,2057,4984
EMEA,1Q24,listed_nightly,all_scope,2,paris;rome,all_rooms,23483,39929,130.0,138.0,166.90265298300898,178.1682736857923,-5.797101449275366,-6.323022875919393,-4.534140569640677,-6.023944980966722,0.3812937773895588,-6.902047654909546,0.663082385404763,10640,13997
EMEA,1Q24,listed_nightly,full_scope_only,2,paris;rome,all_rooms,23483,39929,130.0,138.0,166.90265298300898,178.1682736857923,-5.797101449275366,-6.323022875919393,-4.534140569640677,-6.023944980966722,0.3812937773895588,-6.902047654909546,0.663082385404763,10640,13997
EMEA,1Q24,listed_nightly,all_scope,2,paris;rome,entire_home,20832,33197,137.0,146.0,174.64496927803378,187.84113022261047,-6.164383561643838,-7.025171179995526,-5.437931180120614,-5.326942798944009,0.403508927608687,-6.983274959551768,0.6637152570280112,9495,11773
EMEA,1Q24,listed_nightly,full_scope_only,2,paris;rome,entire_home,20832,33197,137.0,146.0,174.64496927803378,187.84113022261047,-6.164383561643838,-7.025171179995526,-5.437931180120614,-5.326942798944009,0.403508927608687,-6.983274959551768,0.6637152570280112,9495,11773
EMEA,1Q25,listed_nightly,all_scope,2,paris;rome,all_rooms,22540,44492,119.0,129.0,156.16259982253771,166.94603524229075,-7.751937984496127,-6.459234209487463,-6.352640094287665,-8.713217129603452,0.3699459810811222,-8.439268035209539,0.6380612191864403,9815,15112
EMEA,1Q25,listed_nightly,full_scope_only,2,paris;rome,all_rooms,22540,44492,119.0,129.0,156.16259982253771,166.94603524229075,-7.751937984496127,-6.459234209487463,-6.352640094287665,-8.713217129603452,0.3699459810811222,-8.439268035209539,0.6380612191864403,9815,15112
EMEA,1Q25,listed_nightly,all_scope,2,paris;rome,entire_home,20290,37602,124.0,135.0,162.44711680630851,174.46675708738897,-8.148148148148149,-6.889358455295824,-7.245314459220786,-8.097128782386104,0.38969926755267936,-8.320559016182646,0.6713375913981494,8864,12916
EMEA,1Q25,listed_nightly,full_scope_only,2,paris;rome,entire_home,20290,37602,124.0,135.0,162.44711680630851,174.46675708738897,-8.148148148148149,-6.889358455295824,-7.245314459220786,-8.097128782386104,0.38969926755267936,-8.320559016182646,0.6713375913981494,8864,12916
EMEA,1Q26,quote_per_night,all_scope,4,barcelona;london;paris;rome,all_rooms,28091,77607,177.0,186.0,214.07925954932188,228.492679397477,-4.8387096774193505,-6.308044479220309,-5.438402328884084,-6.741384126755358,0.3021343397024139,-3.773258077612174,0.5430887544447651,13845,29154
EMEA,1Q26,quote_per_night,all_scope,4,barcelona;london;paris;rome,entire_home,22586,60802,199.5,214.05,240.4801036040025,259.20309299036217,-6.797477224947446,-7.223289340554217,-7.023728218308545,-7.697921225520214,0.3331164055267348,-5.124470329056404,0.581992200839929,11274,23672
EMEA,2Q23,listed_nightly,all_scope,1,rome,all_rooms,5779,16584,142.0,130.0,178.00501816923344,169.23781958514232,9.23076923076922,5.18040152347885,9.949778849778301,12.873986659369432,0.8085025042946316,6.458039475244546,1.0059646592009646,4261,9030
EMEA,2Q23,listed_nightly,full_scope_only,1,rome,all_rooms,5779,16584,142.0,130.0,178.00501816923344,169.23781958514232,9.23076923076922,5.18040152347885,9.949778849778301,12.873986659369432,0.8085025042946316,6.458039475244546,1.0059646592009646,4261,9030
EMEA,2Q23,listed_nightly,all_scope,1,rome,entire_home,4424,11826,154.0,142.0,193.2368896925859,186.19820733975985,8.450704225352123,3.7802095161863836,8.729887099900502,13.330702122962613,0.9009665053973659,5.989401042311041,1.1169069922775616,3415,7081
