variant,quarter,region,premium_logpts,premium_basis,premium_source,d_share_pp,share_construction,n_share_markets,term_pp,weight,regions_covered
entire_home_premium,1Q25,GLOBAL_NW,,listed_nightly,measured,-0.8284446255735949,mixed_lag;within_vintage_deep,123,0.009224340490953912,100.1,4.0
entire_home_premium,2Q25,GLOBAL_NW,,listed_nightly,measured,-0.9728960678288292,mixed_lag,123,0.05703027677963496,100.1,4.0
entire_home_premium,3Q25,GLOBAL_NW,,listed_nightly,measured,-2.3426502368399476,mixed_lag;vintage_matched,123,0.17625228293138548,100.1,4.0
entire_home_premium,4Q25,GLOBAL_NW,,none,carried,-1.7332653062262904,mixed_lag;vintage_matched,123,0.08879769702929348,100.1,4.0
entire_home_premium,1Q26,GLOBAL_NW,,quote_per_night,measured,-0.8548218901281588,mixed_lag;vintage_matched,123,0.03722029728179304,100.1,4.0
entire_home_premium,2Q26,GLOBAL_NW,,quote_per_night,measured,-1.5366775237891581,vintage_matched,123,0.07378535091730738,100.1,4.0
entire_home_premium,3Q26,GLOBAL_NW,,quote_per_night,measured,-1.806075689281582,vintage_matched,120,0.07087288099502335,100.1,4.0
entire_home_premium,1Q23,LatAm,4.4691751159851005,listed_nightly,carried_back_from_4Q24,8.510796862822184,within_vintage_deep,7,0.38036241556528966,17.0,
entire_home_premium,2Q23,LatAm,4.4691751159851005,listed_nightly,carried_back_from_4Q24,8.305811532727436,within_vintage_deep,7,0.3712012622012752,17.0,
entire_home_premium,3Q23,LatAm,4.4691751159851005,listed_nightly,carried_back_from_4Q24,7.040334698800538,within_vintage_deep,7,0.3146448864408582,17.0,
entire_home_premium,4Q23,LatAm,4.4691751159851005,listed_nightly,carried_back_from_4Q24,4.804226183563687,within_vintage_deep,7,0.21470928111146895,17.0,
entire_home_premium,1Q24,LatAm,4.4691751159851005,listed_nightly,carried_back_from_4Q24,2.4304979820167327,within_vintage_deep,7,0.10862321100681184,17.0,
entire_home_premium,2Q24,LatAm,4.4691751159851005,listed_nightly,carried_back_from_4Q24,0.1716576450280782,within_vintage_deep,7,0.007671680756280906,17.0,
entire_home_premium,3Q24,LatAm,4.4691751159851005,listed_nightly,carried_back_from_4Q24,-2.1269121432608062,mixed_lag;within_vintage_deep,7,-0.09505542824547732,17.0,
entire_home_premium,4Q24,LatAm,4.4691751159851005,listed_nightly,measured,-2.892365973802802,mixed_lag;within_vintage_deep,7,-0.12926490036441493,17.0,
entire_home_premium,1Q25,LatAm,-0.8163792616055049,listed_nightly,measured,-3.711032459719399,mixed_lag;within_vintage_deep,7,0.030296099392597833,17.0,
entire_home_premium,2Q25,LatAm,-4.917676976298436,listed_nightly,measured,-2.574863801084204,mixed_lag,7,0.12662348431696066,17.0,
entire_home_premium,3Q25,LatAm,-5.922790219007418,listed_nightly,measured,-1.6509890073632183,mixed_lag;vintage_matched,7,0.09778461544499636,17.0,
entire_home_premium,4Q25,LatAm,-5.006780783692443,listed_nightly,carried_from_4Q25,-0.5525805509435711,mixed_lag;vintage_matched,7,0.027666496839064546,17.0,
entire_home_premium,1Q26,LatAm,-4.088470367990956,quote_per_night,measured,2.01563825019514,mixed_lag;vintage_matched,7,-0.08240877258511972,17.0,
entire_home_premium,2Q26,LatAm,-2.2251560033253166,quote_per_night,measured,1.181089790368406,vintage_matched,7,-0.02628109037504498,17.0,
entire_home_premium,3Q26,LatAm,-2.093106098701929,quote_per_night,measured,0.5887300068037338,vintage_matched,5,-0.012322743677297233,17.0,
entire_home_premium,1Q23,NAM,-9.81565301462718,listed_nightly,carried_back_from_2Q24,2.350222495666082,within_vintage_deep,42,-0.23068968524629394,31.4,
entire_home_premium,2Q23,NAM,-9.81565301462718,listed_nightly,carried_back_from_2Q24,0.6227110485954535,within_vintage_deep,42,-0.06112315581387615,31.4,
entire_home_premium,3Q23,NAM,-9.81565301462718,listed_nightly,carried_back_from_2Q24,-1.0774289598671438,within_vintage_deep,42,0.10575668817966558,31.4,
entire_home_premium,4Q23,NAM,-9.81565301462718,listed_nightly,carried_back_from_2Q24,-2.7162843331662687,within_vintage_deep,42,0.2666210450342807,31.4,
entire_home_premium,1Q24,NAM,-9.81565301462718,listed_nightly,carried_back_from_2Q24,-3.208577757618958,within_vintage_deep,42,0.3149428593923824,31.4,
entire_home_premium,2Q24,NAM,-9.81565301462718,listed_nightly,measured,-2.238472234882372,within_vintage_deep,42,0.21972066740482396,31.4,
entire_home_premium,3Q24,NAM,-11.46494465292629,listed_nightly,measured,-1.581856628797923,mixed_lag,42,0.18135898698032754,31.4,
entire_home_premium,4Q24,NAM,-16.490687599990125,listed_nightly,measured,-0.9156000795836172,mixed_lag,42,0.15098874878939528,31.4,
entire_home_premium,1Q25,NAM,-6.638057574237736,listed_nightly,measured,-0.4718902633705057,mixed_lag,42,0.031324347369756256,31.4,
entire_home_premium,2Q25,NAM,-5.640731375340162,listed_nightly,measured,-0.4832787573985142,mixed_lag,42,0.027260456498932058,31.4,
entire_home_premium,3Q25,NAM,-6.598941437514048,listed_nightly,measured,-2.4132793301727737,vintage_matched,42,0.15925088972173262,31.4,
entire_home_premium,4Q25,NAM,0.1762928331130429,listed_nightly,carried_from_4Q25,-1.7612905395116063,vintage_matched,42,-0.0031050289914570086,31.4,
entire_home_premium,1Q26,NAM,3.9338753684347423,quote_per_night,measured,-0.8414892549457209,vintage_matched,42,-0.03310313852833475,31.4,
entire_home_premium,2Q26,NAM,2.9194426188420173,quote_per_night,measured,-0.3754272213387533,vintage_matched,42,-0.010960382302497917,31.4,
entire_home_premium,3Q26,NAM,3.758043092689374,quote_per_night,measured,-0.6846508509125881,vintage_matched,42,-0.025729474011759543,31.4,
equal_weighted_share,1Q23,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,4.612411764705882,within_vintage_deep,17,0.041474376895303616,14.9,
equal_weighted_share,2Q23,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,5.795823529411765,within_vintage_deep,17,0.0521155052367317,14.9,
equal_weighted_share,3Q23,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,6.75864705882353,within_vintage_deep,17,0.06077312471642626,14.9,
equal_weighted_share,4Q23,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,5.923470588235294,within_vintage_deep,17,0.053263295698054845,14.9,
equal_weighted_share,1Q24,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,4.622588235294118,within_vintage_deep,17,0.04156588277079159,14.9,
equal_weighted_share,2Q24,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,1.9950000000000003,within_vintage_deep,17,0.017938854145518133,14.9,
equal_weighted_share,3Q24,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,0.1819999999999999,mixed_lag,17,0.0016365270448542846,14.9,
equal_weighted_share,4Q24,APAC,0.8991906839858711,listed_nightly,measured,-2.496,mixed_lag,17,-0.02244379947228734,14.9,
equal_weighted_share,1Q25,APAC,-1.805490958548976,listed_nightly,measured,-3.035823529411765,mixed_lag,17,0.05481151934103183,14.9,
equal_weighted_share,2Q25,APAC,-1.8337466118903607,listed_nightly,measured,-1.4432352941176472,mixed_lag,17,0.026465278307488235,14.9,
equal_weighted_share,3Q25,APAC,-3.1341499881622186,listed_nightly,measured,-1.7806470588235292,vintage_matched,17,0.05580814958332854,14.9,
equal_weighted_share,4Q25,APAC,-0.2922910664541317,listed_nightly,carried_from_4Q25,-0.5147647058823528,vintage_matched,17,0.0015046112485530036,14.9,
equal_weighted_share,1Q26,APAC,-1.463094334018158,quote_per_night,measured,0.5141764705882352,vintage_matched,17,-0.0075228868080310105,14.9,
equal_weighted_share,2Q26,APAC,-0.8506859013718374,quote_per_night,measured,-1.127529411764706,vintage_matched,17,0.009591733739703165,14.9,
equal_weighted_share,3Q26,APAC,0.2850150731129953,quote_per_night,measured,-2.7704705882352942,vintage_matched,17,-0.007896258772632853,14.9,
equal_weighted_share,1Q23,EMEA,8.405560095673627,listed_nightly,measured,2.856385964912281,within_vintage_deep,57,0.2400952388450888,36.8,
equal_weighted_share,2Q23,EMEA,12.873986659369432,listed_nightly,measured,1.669877192982456,within_vintage_deep,57,0.21497976705241414,36.8,
equal_weighted_share,3Q23,EMEA,6.368986286517902,listed_nightly,measured,1.212842105263158,within_vintage_deep,57,0.07724574736132556,36.8,
equal_weighted_share,4Q23,EMEA,5.8682891152800725,listed_nightly,measured,1.650350877192983,within_vintage_deep,57,0.09684736089024501,36.8,
equal_weighted_share,1Q24,EMEA,-6.023944980966722,listed_nightly,measured,1.4649473684210526,within_vintage_deep,57,-0.08824762347380408,36.8,
equal_weighted_share,2Q24,EMEA,-6.591010455654689,listed_nightly,measured,0.9250350877192982,within_vintage_deep,57,-0.06096915935005347,36.8,
equal_weighted_share,3Q24,EMEA,-8.553604808133983,listed_nightly,measured,0.4411228070175439,mixed_lag;within_vintage_deep,57,-0.03773190163082823,36.8,
equal_weighted_share,4Q24,EMEA,-7.246663666548413,listed_nightly,measured,0.5279473684210527,mixed_lag;within_vintage_deep,57,-0.03825857012586691,36.8,
equal_weighted_share,1Q25,EMEA,-8.713217129603452,listed_nightly,measured,0.0590877192982455,mixed_lag;within_vintage_deep,57,-0.005148441279386731,36.8,
equal_weighted_share,2Q25,EMEA,-8.754421418826668,listed_nightly,measured,-0.7772982456140352,mixed_lag,57,0.06804796410219902,36.8,
equal_weighted_share,3Q25,EMEA,-8.791313097962279,listed_nightly,measured,-2.469157894736842,mixed_lag;vintage_matched,57,0.21707140140936965,36.8,
equal_weighted_share,4Q25,EMEA,-8.791313097962279,listed_nightly,carried_from_3Q25,-2.1693684210526314,mixed_lag;vintage_matched,57,0.19071597014305747,36.8,
equal_weighted_share,1Q26,EMEA,-6.741384126755358,quote_per_night,measured,-2.037719298245614,mixed_lag;vintage_matched,57,0.13737048531976048,36.8,
equal_weighted_share,2Q26,EMEA,-4.90622833132358,quote_per_night,measured,-3.19459649122807,vintage_matched,57,0.15673419812410055,36.8,
equal_weighted_share,3Q26,EMEA,-4.692389449629222,quote_per_night,measured,-3.7783214285714286,vintage_matched,56,0.17729355608736583,36.8,
equal_weighted_share,1Q23,GLOBAL_NW,,listed_nightly,carried_back;measured,4.000056093839818,within_vintage_deep,123,0.10387661630552077,100.1,4.0
equal_weighted_share,2Q23,GLOBAL_NW,,listed_nightly,carried_back;measured,3.0630346211359036,within_vintage_deep,123,0.15519040985653243,100.1,4.0
equal_weighted_share,3Q23,GLOBAL_NW,,listed_nightly,carried_back;measured,2.08930695193057,within_vintage_deep,123,0.15787353990748645,100.1,4.0
equal_weighted_share,4Q23,GLOBAL_NW,,listed_nightly,carried_back;measured,1.3948153774575713,within_vintage_deep,123,0.19106317504408835,100.1,4.0
equal_weighted_share,1Q24,GLOBAL_NW,,listed_nightly,carried_back;measured,0.5541564555155885,within_vintage_deep,123,0.10702068249224518,100.1,4.0
equal_weighted_share,2Q24,GLOBAL_NW,,listed_nightly,carried_back;measured,-0.2598239304555092,within_vintage_deep,123,0.06054729924151908,100.1,4.0
equal_weighted_share,3Q24,GLOBAL_NW,,listed_nightly,carried_back;measured,-0.731569237779764,mixed_lag;within_vintage_deep,123,0.026763802964786962,100.1,4.0
equal_weighted_share,4Q24,GLOBAL_NW,,listed_nightly,measured,-1.263940951279297,mixed_lag;within_vintage_deep,123,0.051519925564633716,100.1,4.0
equal_weighted_share,1Q25,GLOBAL_NW,,listed_nightly,measured,-1.4656381203935385,mixed_lag;within_vintage_deep,123,0.033533781078118476,100.1,4.0
equal_weighted_share,2Q25,GLOBAL_NW,,listed_nightly,measured,-1.2507460195708757,mixed_lag,123,0.0671616489413704,100.1,4.0
equal_weighted_share,3Q25,GLOBAL_NW,,listed_nightly,measured,-2.3070364805473162,mixed_lag;vintage_matched,123,0.15927476871571083,100.1,4.0
equal_weighted_share,4Q25,GLOBAL_NW,,none,carried,-1.6826140013605735,mixed_lag;vintage_matched,123,0.06318091643180973,100.1,4.0
equal_weighted_share,1Q26,GLOBAL_NW,,quote_per_night,measured,-1.058473029844989,mixed_lag;vintage_matched,123,0.024914702312143044,100.1,4.0
equal_weighted_share,2Q26,GLOBAL_NW,,quote_per_night,measured,-1.7154120267172015,vintage_matched,123,0.04503372988996779,100.1,4.0
equal_weighted_share,3Q26,GLOBAL_NW,,quote_per_night,measured,-2.190620639864337,vintage_matched,120,0.041520922914438686,100.1,4.0
equal_weighted_share,1Q23,LatAm,7.295998107194217,listed_nightly,carried_back_from_4Q24,7.883142857142857,within_vintage_deep,7,0.5751539536445589,17.0,
equal_weighted_share,2Q23,LatAm,7.295998107194217,listed_nightly,carried_back_from_4Q24,7.685714285714285,within_vintage_deep,7,0.5607495688100698,17.0,
equal_weighted_share,3Q23,LatAm,7.295998107194217,listed_nightly,carried_back_from_4Q24,6.338,within_vintage_deep,7,0.46242036003396947,17.0,
equal_weighted_share,4Q23,LatAm,7.295998107194217,listed_nightly,carried_back_from_4Q24,4.846142857142857,within_vintage_deep,7,0.3535744911290706,17.0,
equal_weighted_share,1Q24,LatAm,7.295998107194217,listed_nightly,carried_back_from_4Q24,2.416,within_vintage_deep,7,0.17627131426981227,17.0,
equal_weighted_share,2Q24,LatAm,7.295998107194217,listed_nightly,carried_back_from_4Q24,-0.1854285714285713,within_vintage_deep,7,-0.01352886506162584,17.0,
equal_weighted_share,3Q24,LatAm,7.295998107194217,listed_nightly,carried_back_from_4Q24,-1.913714285714286,mixed_lag;within_vintage_deep,7,-0.13962455806281962,17.0,
equal_weighted_share,4Q24,LatAm,7.295998107194217,listed_nightly,measured,-2.559285714285714,mixed_lag;within_vintage_deep,7,-0.18672543727197768,17.0,
equal_weighted_share,1Q25,LatAm,0.1568280878122895,listed_nightly,measured,-3.542857142857143,mixed_lag;within_vintage_deep,7,-0.005556195111063971,17.0,
equal_weighted_share,2Q25,LatAm,-4.063588407754171,listed_nightly,measured,-2.1037142857142856,mixed_lag,7,0.08548628984655418,17.0,
equal_weighted_share,3Q25,LatAm,-5.458084614186797,listed_nightly,measured,-1.5732857142857142,mixed_lag;vintage_matched,7,0.08587126550862742,17.0,
equal_weighted_share,4Q25,LatAm,-5.128341004589943,listed_nightly,carried_from_4Q25,-0.6787142857142857,mixed_lag;vintage_matched,7,0.034806783018295456,17.0,
equal_weighted_share,1Q26,LatAm,-4.016797244870431,quote_per_night,measured,0.6068571428571428,mixed_lag;vintage_matched,7,-0.024376220994585127,17.0,
equal_weighted_share,2Q26,LatAm,-2.2866943564657087,quote_per_night,measured,0.3344285714285714,vintage_matched,7,-0.007647359269266033,17.0,
equal_weighted_share,3Q26,LatAm,-1.9962299831022,quote_per_night,measured,0.7636000000000001,vintage_matched,5,-0.0152432121509684,17.0,
equal_weighted_share,1Q23,NAM,-9.543842696691344,listed_nightly,carried_back_from_2Q24,2.947523809523809,within_vintage_deep,42,-0.28130703582847655,31.4,
equal_weighted_share,2Q23,NAM,-9.543842696691344,listed_nightly,carried_back_from_2Q24,0.8962857142857142,within_vintage_deep,42,-0.08554009868434499,31.4,
equal_weighted_share,3Q23,NAM,-9.543842696691344,listed_nightly,carried_back_from_2Q24,-1.399452380952381,within_vintage_deep,42,0.13356153385319694,31.4,
equal_weighted_share,4Q23,NAM,-9.543842696691344,listed_nightly,carried_back_from_2Q24,-2.922166666666667,within_vintage_deep,42,0.2788869900018156,31.4,
equal_weighted_share,1Q24,NAM,-9.543842696691344,listed_nightly,carried_back_from_2Q24,-3.451833333333334,within_vintage_deep,42,0.3294375434852908,31.4,
equal_weighted_share,2Q24,NAM,-9.543842696691344,listed_nightly,measured,-2.758690476190476,within_vintage_deep,42,0.26328507953622443,31.4,
equal_weighted_share,3Q24,NAM,-10.75889095427982,listed_nightly,measured,-1.899428571428571,mixed_lag,42,0.20435744875443496,31.4,
equal_weighted_share,4Q24,NAM,-15.438617073203323,listed_nightly,measured,-2.0780476190476187,mixed_lag,42,0.3208218145035808,31.4,
equal_weighted_share,1Q25,NAM,-6.503449320541903,listed_nightly,measured,-1.3828809523809522,mixed_lag,42,0.08993496190152243,31.4,
equal_weighted_share,2Q25,NAM,-6.029117512054063,listed_nightly,measured,-1.2524761904761903,mixed_lag,42,0.0755132613343076,31.4,
equal_weighted_share,3Q25,NAM,-6.525755932457959,listed_nightly,measured,-2.7640714285714285,vintage_matched,42,0.18037655522737545,31.4,
equal_weighted_share,4Q25,NAM,1.885135084816549,listed_nightly,carried_from_4Q25,-2.209833333333333,vintage_matched,42,-0.0416583434826377,31.4,
equal_weighted_share,1Q26,NAM,4.1574695816411085,quote_per_night,measured,-1.5586904761904758,vintage_matched,42,-0.06480208241955598,31.4,
equal_weighted_share,2Q26,NAM,2.9576016186220704,quote_per_night,measured,-1.370595238095238,vintage_matched,42,-0.040536746946661775,31.4,
equal_weighted_share,3Q26,NAM,3.833974454634654,quote_per_night,measured,-1.654142857142857,vintage_matched,42,-0.06341941458602093,31.4,
full_scope_premium,1Q23,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,5.396813761269273,within_vintage_deep,17,0.04852764657340079,14.9,
full_scope_premium,2Q23,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,6.965244363401347,within_vintage_deep,17,0.06263082843255591,14.9,
full_scope_premium,3Q23,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,8.053521106770207,within_vintage_deep,17,0.07241651152491352,14.9,
full_scope_premium,4Q23,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,6.618715279787654,within_vintage_deep,17,0.05951487119539997,14.9,
full_scope_premium,1Q24,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,4.709662990829694,within_vintage_deep,17,0.04234885086067096,14.9,
full_scope_premium,2Q24,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,3.916069904301528,within_vintage_deep,17,0.03521293575785376,14.9,
full_scope_premium,3Q24,APAC,0.8991906839858711,listed_nightly,carried_back_from_4Q24,1.6840201343872596,mixed_lag,17,0.015142552164856585,14.9,
full_scope_premium,4Q24,APAC,0.8991906839858711,listed_nightly,measured,0.0746979629769106,mixed_lag,17,0.0006716771242155952,14.9,
full_scope_premium,1Q25,APAC,-1.805490958548976,listed_nightly,measured,-0.9925656893472744,mixed_lag,17,0.01792068377882436,14.9,
full_scope_premium,2Q25,APAC,-1.8337466118903607,listed_nightly,measured,-0.4725260921834229,mixed_lag,17,0.00866493120571144,14.9,
full_scope_premium,3Q25,APAC,-3.1341499881622186,listed_nightly,measured,-1.8307280472860232,vintage_matched,17,0.05737776287729732,14.9,
full_scope_premium,4Q25,APAC,-0.2922910664541317,listed_nightly,carried_from_4Q25,-1.3586999541233102,vintage_matched,17,0.003971358585818822,14.9,
full_scope_premium,1Q26,APAC,-0.0022669957484221,quote_per_night,carried_back_from_2Q26,-0.9435552384729596,vintage_matched,17,2.1390357140196e-05,14.9,
full_scope_premium,2Q26,APAC,-0.0022669957484221,quote_per_night,measured,-1.031807292996978,vintage_matched,17,2.3391027464150647e-05,14.9,
full_scope_premium,3Q26,APAC,0.2850150731129953,quote_per_night,measured,-2.0464808321870365,vintage_matched,17,-0.005832778840101316,14.9,
full_scope_premium,1Q23,EMEA,8.405560095673627,listed_nightly,measured,3.258156426268405,within_vintage_deep,57,0.273866296421043,36.8,
full_scope_premium,2Q23,EMEA,12.873986659369432,listed_nightly,measured,2.0059398511639515,within_vintage_deep,57,0.25824442883382215,36.8,
full_scope_premium,3Q23,EMEA,6.368986286517902,listed_nightly,measured,1.2438632371603695,within_vintage_deep,57,0.07922147899778159,36.8,
full_scope_premium,4Q23,EMEA,5.8682891152800725,listed_nightly,measured,2.1626777089846563,within_vintage_deep,57,0.12691218059493503,36.8,
full_scope_premium,1Q24,EMEA,-6.023944980966722,listed_nightly,measured,2.5993173874519657,within_vintage_deep,57,-0.15658144930080803,36.8,
full_scope_premium,2Q24,EMEA,-6.591010455654689,listed_nightly,measured,1.6816318591879598,within_vintage_deep,57,-0.11083653166469877,36.8,
full_scope_premium,3Q24,EMEA,-8.553604808133983,listed_nightly,measured,1.082740274936128,mixed_lag;within_vintage_deep,57,-0.09261332421653974,36.8,
full_scope_premium,4Q24,EMEA,-7.246663666548413,listed_nightly,measured,1.050226634675111,mixed_lag;within_vintage_deep,57,-0.0761063919514154,36.8,
full_scope_premium,1Q25,EMEA,-8.713217129603452,listed_nightly,measured,0.2654029303375327,mixed_lag;within_vintage_deep,57,-0.023125133588639414,36.8,
full_scope_premium,2Q25,EMEA,-8.754421418826668,listed_nightly,measured,-0.8532233699833691,mixed_lag,57,0.07469476945225878,36.8,
full_scope_premium,3Q25,EMEA,-8.791313097962279,listed_nightly,measured,-2.8091754540901404,mixed_lag;vintage_matched,57,0.24696340964016783,36.8,
full_scope_premium,4Q25,EMEA,-8.791313097962279,listed_nightly,carried_from_3Q25,-2.406435748100794,mixed_lag;vintage_matched,57,0.21155730111683166,36.8,
full_scope_premium,1Q26,EMEA,-3.0158598046452907,quote_per_night,carried_back_from_2Q26,-2.1562985270816126,mixed_lag;vintage_matched,57,0.0650309405464128,36.8,
full_scope_premium,2Q26,EMEA,-3.0158598046452907,quote_per_night,measured,-3.9874348682572234,vintage_matched,57,0.1202554454281805,36.8,
full_scope_premium,3Q26,EMEA,-4.692389449629222,quote_per_night,measured,-3.771901779742057,vintage_matched,56,0.17699232116299315,36.8,
full_scope_premium,1Q23,GLOBAL_NW,,listed_nightly,carried_back;measured,4.183748397217599,within_vintage_deep,123,0.14300082092991329,100.1,4.0
full_scope_premium,2Q23,GLOBAL_NW,,listed_nightly,carried_back;measured,3.380146358838932,within_vintage_deep,123,0.18853482653637585,100.1,4.0
full_scope_premium,3Q23,GLOBAL_NW,,listed_nightly,carried_back;measured,2.5137467748067786,within_vintage_deep,123,0.15939485759366015,100.1,4.0
full_scope_premium,4Q23,GLOBAL_NW,,listed_nightly,carried_back;measured,1.7441150291571754,within_vintage_deep,123,0.1963634993497936,100.1,4.0
