prior_basis,weight,window,threshold_pp,horizon,n,mean_pp,sd_pp,iid_t95_lo_pp,iid_t95_hi_pp,iid_mde80_standardized,iid_mde80_pp,leave_one_out_positive,leave_one_out_negative,leave_one_out_min_pp,leave_one_out_max_pp
PIT,0.5,W2,0.5,60,8,-0.7014875235269569,7.992486570659401,-7.383373512442719,5.980398465388805,0.9781560855355952,7.817899377652013,2,6,-2.7154270920176393,0.6878166410789708
PIT,0.5,W2,1.0,1,8,-1.16178788445475,2.2704014290321055,-3.0598909796235843,0.736315210714084,0.9781560855355952,2.220806974416466,0,8,-1.5628754701033785,-0.7145076375903274
PIT,0.5,W2,1.0,5,8,-0.1766308820732282,4.176055024690533,-3.6679002525913935,3.3146384884449374,0.9781560855355952,4.0848336359325454,3,5,-1.0681832848941117,0.6275892716499865
PIT,0.5,W2,1.0,20,8,0.7729792290229588,6.603006366594422,-4.74727223910416,6.293230697150078,0.9781560855355952,6.458770860314613,7,1,-0.6367646458633068,2.5717735843453258
PIT,0.5,W2,1.0,60,8,-0.7014875235269569,7.992486570659401,-7.383373512442719,5.980398465388805,0.9781560855355952,7.817899377652013,2,6,-2.7154270920176393,0.6878166410789708
PIT,0.5,W2,1.5,1,7,-1.3647528566457692,2.3726269149830923,-3.5590667713128403,0.829561058021302,1.0666533234015663,2.530770384058721,0,7,-1.866515868601006,-0.8767533973357794
PIT,0.5,W2,1.5,5,7,-0.09240661078507705,4.5033098979853365,-4.257273623295382,4.072460401725228,1.0666533234015663,4.803470468993227,3,4,-1.1185137021947493,0.8598876137733652
PIT,0.5,W2,1.5,20,7,0.7478436019059825,7.1316486027072035,-5.847831286806097,7.343518490618062,1.0666533234015663,7.606996683409775,6,1,-0.90104685664749,2.842247745262581
PIT,0.5,W2,1.5,60,7,-1.4855827013663376,8.29387120300468,-9.15613422056268,6.184968817830006,1.0666533234015663,8.846685282549489,1,6,-3.965861394245364,0.0045896277006812385
PIT,0.6666666666666666,W1,0.5,1,9,0.16332009061291616,3.411009111521884,-2.458613614849935,2.785253796075767,0.9089478795453391,3.1004294990276478,6,3,-0.597203835679387,0.7203288035027442
PIT,0.6666666666666666,W1,0.5,5,9,-1.645518278414462,4.496844540911359,-5.1020989806517525,1.8110624238228288,0.9089478795453391,4.087397310106414,0,9,-2.7402125001534174,-1.09317857100715
PIT,0.6666666666666666,W1,0.5,20,9,-0.44253850835649466,6.179465544706088,-5.192496208171129,4.3074191914581395,0.9089478795453391,5.616812103584082,2,7,-1.8280041160544087,0.9794668353781446
PIT,0.6666666666666666,W1,0.5,60,9,-0.03297494950286693,7.5397776168258295,-5.828561070476258,5.762611171470525,0.9089478795453391,6.8532648770572475,4,5,-1.6391746361719126,1.2662302662803309
PIT,0.6666666666666666,W1,1.0,1,8,-0.15699104172017253,3.4988308521425946,-3.0820868353548923,2.7681047519145467,0.9781560855355952,3.422402690282971,3,5,-1.0719199763875316,0.4338316112491897
PIT,0.6666666666666666,W1,1.0,5,8,-1.2287333764787869,4.617757518201172,-5.089275272707859,2.6318085197502845,0.9781560855355952,4.516887617956224,0,8,-2.420271786761068,-0.5379472963081912
PIT,0.6666666666666666,W1,1.0,20,8,-0.30767985383700214,6.591952904471195,-5.818690396372662,5.2033306886986574,0.9781560855355952,6.447958849072541,3,5,-1.8718035977032623,1.3367346325053704
PIT,0.6666666666666666,W1,1.0,60,8,-1.6391746361719128,6.199479204862857,-6.822068954645587,3.543719682301761,0.9781560855355952,6.064058311387976,0,8,-2.604828725059061,-0.3838257733724075
PIT,0.6666666666666666,W1,1.5,1,6,-0.6404999005363771,3.9958419810666137,-4.833878886860257,3.5528790857875023,1.185790581784699,4.738231787448704,2,4,-2.0181021808339206,0.08995004185748919
PIT,0.6666666666666666,W1,1.5,5,6,-1.2401826877764217,4.62007566316416,-6.088654747716967,3.6082893721641236,1.185790581784699,5.478442208512758,0,6,-2.9106263244311426,-0.2753720377971147
PIT,0.6666666666666666,W1,1.5,20,6,-0.21400732094820438,3.2170089226153187,-3.590051138204103,3.162036496307694,1.185790581784699,3.8146988819545866,2,4,-1.14120656064147,0.5539579403305472
PIT,0.6666666666666666,W1,1.5,60,6,-0.25942041064048577,6.153486326283819,-6.717108271055335,6.198267449774364,1.185790581784699,7.2967461308482795,2,4,-1.3353852899762078,1.7740188423851073
PIT,0.6666666666666666,W2,0.5,1,7,-1.0719199763875316,2.5434688850664626,-3.4242363607204864,1.2803964079454233,1.0666533234015663,2.7129995392246187,0,7,-1.5248775082997286,-0.5351150370345023
PIT,0.6666666666666666,W2,0.5,5,7,-2.420271786761068,3.4097658673373914,-5.573779251928044,0.733235678405908,1.0666533234015663,3.6370380944166527,0,7,-3.393217263381907,-1.8129444282757532
PIT,0.6666666666666666,W2,0.5,20,7,-0.9833468154591628,6.814340937241731,-7.285561058856776,5.318867427938451,1.0666533234015663,7.268539407500236,1,6,-2.9207690102401593,0.8225255916699115
PIT,0.6666666666666666,W2,0.5,60,7,-1.2524545245781755,6.591153919925161,-7.348255203930774,4.843346154774422,1.0666533234015663,7.030476233739434,2,5,-2.314597609680892,0.2765725006202035
PIT,0.6666666666666666,W2,1.0,1,7,-1.0719199763875316,2.5434688850664626,-3.4242363607204864,1.2803964079454233,1.0666533234015663,2.7129995392246187,0,7,-1.5248775082997286,-0.5351150370345023
PIT,0.6666666666666666,W2,1.0,5,7,-2.420271786761068,3.4097658673373914,-5.573779251928044,0.733235678405908,1.0666533234015663,3.6370380944166527,0,7,-3.393217263381907,-1.8129444282757532
PIT,0.6666666666666666,W2,1.0,20,7,-0.9833468154591628,6.814340937241731,-7.285561058856776,5.318867427938451,1.0666533234015663,7.268539407500236,1,6,-2.9207690102401593,0.8225255916699115
PIT,0.6666666666666666,W2,1.0,60,7,-1.2524545245781755,6.591153919925161,-7.348255203930774,4.843346154774422,1.0666533234015663,7.030476233739434,2,5,-2.314597609680892,0.2765725006202035
PIT,0.6666666666666666,W2,1.5,1,5,-2.018102180833921,2.392703722143741,-4.9890362509879465,0.9528318893201044,1.3594179588549473,3.252684410101279,0,5,-2.727703831404874,-1.4494403229159742
PIT,0.6666666666666666,W2,1.5,5,5,-2.910626324431143,2.3986473985144885,-5.8889404435517,0.0676877946894141,1.3594179588549473,3.2607643505012955,0,5,-3.571065193307696,-2.122223921120689
PIT,0.6666666666666666,W2,1.5,20,5,-1.14120656064147,2.5472916567552573,-4.304086903759293,2.021673782476353,1.3594179588549473,3.462834024634469,0,5,-1.673275833809648,-0.4130497939663469
PIT,0.6666666666666666,W2,1.5,60,5,0.5579385906970314,6.505472652443973,-7.519672593141798,8.63554977453586,1.3594179588549473,8.843656354572065,2,3,-0.5826777581382419,3.304077407313402
full_sample,0.33,W1,0.5,1,13,-1.0663576219300448,2.8180276212786595,-2.769274670255319,0.6365594263952294,0.7320951142857439,2.063064253460383,0,13,-1.4897873083961233,-0.63459479867827
full_sample,0.33,W1,0.5,5,13,-0.0012831293820022656,4.133160200283079,-2.4989268413793764,2.4963605826153716,0.7320951142857439,3.025866389187529,6,7,-0.5067430516365822,0.5912795677942627
full_sample,0.33,W1,0.5,20,13,-0.9777788706497312,6.4160187896960945,-4.854940221676945,2.899382480377483,0.7320951142857439,4.697136009102043,0,13,-1.9460259726394435,-0.07437867168440808
full_sample,0.33,W1,0.5,60,13,-4.64186809087446,8.892764360274834,-10.015711811036471,0.731975629287553,0.7320951142857439,6.510349340651595,0,13,-6.145031219772984,-3.2414034343031015
full_sample,0.33,W1,1.0,1,13,-1.0663576219300448,2.8180276212786595,-2.769274670255319,0.6365594263952294,0.7320951142857439,2.063064253460383,0,13,-1.4897873083961233,-0.63459479867827
full_sample,0.33,W1,1.0,5,13,-0.0012831293820022656,4.133160200283079,-2.4989268413793764,2.4963605826153716,0.7320951142857439,3.025866389187529,6,7,-0.5067430516365822,0.5912795677942627
full_sample,0.33,W1,1.0,20,13,-0.9777788706497312,6.4160187896960945,-4.854940221676945,2.899382480377483,0.7320951142857439,4.697136009102043,0,13,-1.9460259726394435,-0.07437867168440808
full_sample,0.33,W1,1.0,60,13,-4.64186809087446,8.892764360274834,-10.015711811036471,0.731975629287553,0.7320951142857439,6.510349340651595,0,13,-6.145031219772984,-3.2414034343031015
full_sample,0.33,W1,1.5,1,12,-1.1664144595150248,2.919115405468245,-3.0211319019694365,0.6883029829393872,0.7664045742343618,2.237223399468857,0,12,-1.637433829985745,-0.7044965466571779
full_sample,0.33,W1,1.5,5,12,-0.16367493187005025,4.273408982853462,-2.878869461141601,2.5515195974015,0.7664045742343618,3.2751601920331046,4,8,-0.7298486472830509,0.46799421027787075
full_sample,0.33,W1,1.5,20,12,-1.3528000279989711,6.5508055704283645,-5.514983315045854,2.8093832590479115,0.7664045742343618,5.020567354096237,0,12,-2.4431624262922247,-0.4013653707049131
full_sample,0.33,W1,1.5,60,12,-4.648565912900798,9.288155200530637,-10.549978178540403,1.2528463527388078,0.7664045742343618,7.118484631885356,0,12,-6.288989128247036,-3.1213951804617106
full_sample,0.33,W2,0.5,1,9,-1.0753236098125616,2.135773352624622,-2.717024337482976,0.5663771178578529,0.9089478795453391,1.9413066600575897,0,9,-1.4154672129248382,-0.6731453594759184
full_sample,0.33,W2,0.5,5,9,0.2296414451188136,3.9630079928140036,-2.816596161306604,3.2758790515442318,0.9089478795453391,3.602167711689519,6,3,-0.49968286645045434,0.9841181205256316
full_sample,0.33,W2,0.5,20,9,0.8676057346712482,6.281032951480833,-3.9604235851515606,5.6956350544940575,0.9089478795453391,5.709131582602906,8,1,-0.35409184264819793,2.4533791087843553
full_sample,0.33,W2,0.5,60,9,-2.1941946508301635,7.319258732343123,-7.820274951967644,3.4318856503073167,0.9089478795453391,6.652824704606988,0,9,-4.142980164172411,-1.1651418977128776
full_sample,0.33,W2,1.0,1,9,-1.0753236098125616,2.135773352624622,-2.717024337482976,0.5663771178578529,0.9089478795453391,1.9413066600575897,0,9,-1.4154672129248382,-0.6731453594759184
full_sample,0.33,W2,1.0,5,9,0.2296414451188136,3.9630079928140036,-2.816596161306604,3.2758790515442318,0.9089478795453391,3.602167711689519,6,3,-0.49968286645045434,0.9841181205256316
full_sample,0.33,W2,1.0,20,9,0.8676057346712482,6.281032951480833,-3.9604235851515606,5.6956350544940575,0.9089478795453391,5.709131582602906,8,1,-0.35409184264819793,2.4533791087843553
full_sample,0.33,W2,1.0,60,9,-2.1941946508301635,7.319258732343123,-7.820274951967644,3.4318856503073167,0.9089478795453391,6.652824704606988,0,9,-4.142980164172411,-1.1651418977128776
full_sample,0.33,W2,1.5,1,8,-1.2265296146753466,2.231145384421537,-3.091813835249316,0.6387546058986229,0.9781560855355952,2.182408435486581,0,8,-1.6368660189269175,-0.7884981864138664
full_sample,0.33,W2,1.5,5,8,0.014919313199343587,4.18029144652903,-3.4798917946086547,3.509730421007342,0.9781560855355952,4.088977517734767,4,4,-0.8492687760111727,0.8465037805329256
full_sample,0.33,W2,1.5,20,8,0.5357470743125107,6.629820372786854,-5.006921463984191,6.078415612609212,0.9781560855355952,6.48499914364933,6,2,-0.9078871083895332,2.3006511218190995
full_sample,0.33,W2,1.5,60,8,-1.8982822038641334,7.766850496422507,-8.391531714043458,4.594967306315191,0.9781560855355952,7.597192078520834,0,8,-4.083192440974413,-0.6799487078778024
full_sample,0.5,W1,0.5,1,12,-1.1664144595150248,2.919115405468245,-3.0211319019694365,0.6883029829393872,0.7664045742343618,2.237223399468857,0,12,-1.637433829985745,-0.7044965466571779
full_sample,0.5,W1,0.5,5,12,-0.16367493187005025,4.273408982853462,-2.878869461141601,2.5515195974015,0.7664045742343618,3.2751601920331046,4,8,-0.7298486472830509,0.46799421027787075
full_sample,0.5,W1,0.5,20,12,-1.3528000279989711,6.5508055704283645,-5.514983315045854,2.8093832590479115,0.7664045742343618,5.020567354096237,0,12,-2.4431624262922247,-0.4013653707049131
full_sample,0.5,W1,0.5,60,12,-4.648565912900798,9.288155200530637,-10.549978178540403,1.2528463527388078,0.7664045742343618,7.118484631885356,0,12,-6.288989128247036,-3.1213951804617106
full_sample,0.5,W1,1.0,1,11,-1.24890969029981,3.046887938952914,-3.2958368598039294,0.7980174792043093,0.8061161202347619,2.456145484138813,0,11,-1.775280520896081,-0.749049509234657
full_sample,0.5,W1,1.0,5,11,-0.2482090875937173,4.471453819309585,-3.2521726377179663,2.7557544625305317,0.8061161202347619,3.6045110046307505,4,7,-0.8794535901203847,0.43817355319662915
full_sample,0.5,W1,1.0,20,11,-1.3895156106496236,6.869247770665072,-6.004339055932634,3.225307834633387,0.8061161202347619,5.537411361819815,0,11,-2.592585807037268,-0.346609045891225
full_sample,0.5,W1,1.0,60,11,-4.635964748496442,9.74139177493203,-11.180320790597824,1.9083912936049394,0.8061161202347619,7.852692943295028,0,11,-6.439170168936869,-2.9548168263730106
full_sample,0.5,W1,1.5,1,10,-0.7490495092346572,2.6946580706149743,-2.6766917692786656,1.1785927508093514,0.8528375122385506,2.2981054852768072,0,10,-1.2783659675566075,-0.3553050533156516
full_sample,0.5,W1,1.5,5,10,0.4381735531966292,4.056759357042493,-2.4638572687248312,3.34020437511809,0.8528375122385506,3.459756557810582,8,2,-0.18694448952296275,1.131989721122447
full_sample,0.5,W1,1.5,20,10,-1.0862682839627733,7.162790935120279,-6.210220245425139,4.037683677499594,0.8528375122385506,6.108696801792821,1,9,-2.389318799206061,0.10621093540065275
full_sample,0.5,W1,1.5,60,10,-5.534182765078894,9.776386633918085,-12.527788459091497,1.4594229289337086,0.8528375122385506,8.337669255552917,0,10,-7.637546345188529,-3.766042631228686
full_sample,0.5,W2,0.5,1,8,-1.2265296146753466,2.231145384421537,-3.091813835249316,0.6387546058986229,0.9781560855355952,2.182408435486581,0,8,-1.6368660189269175,-0.7884981864138664
full_sample,0.5,W2,0.5,5,8,0.014919313199343587,4.18029144652903,-3.4798917946086547,3.509730421007342,0.9781560855355952,4.088977517734767,4,4,-0.8492687760111727,0.8465037805329256
full_sample,0.5,W2,0.5,20,8,0.5357470743125107,6.629820372786854,-5.006921463984191,6.078415612609212,0.9781560855355952,6.48499914364933,6,2,-0.9078871083895332,2.3006511218190995
full_sample,0.5,W2,0.5,60,8,-1.8982822038641334,7.766850496422507,-8.391531714043458,4.594967306315191,0.9781560855355952,7.597192078520834,0,8,-4.083192440974413,-0.6799487078778024
full_sample,0.5,W2,1.0,1,7,-1.3647528566457692,2.3726269149830923,-3.5590667713128403,0.829561058021302,1.0666533234015663,2.530770384058721,0,7,-1.866515868601006,-0.8767533973357794
full_sample,0.5,W2,1.0,5,7,-0.09240661078507705,4.5033098979853365,-4.257273623295382,4.072460401725228,1.0666533234015663,4.803470468993227,3,4,-1.1185137021947493,0.8598876137733652
full_sample,0.5,W2,1.0,20,7,0.7478436019059825,7.1316486027072035,-5.847831286806097,7.343518490618062,1.0666533234015663,7.606996683409775,6,1,-0.90104685664749,2.842247745262581
full_sample,0.5,W2,1.0,60,7,-1.4855827013663376,8.29387120300468,-9.15613422056268,6.184968817830006,1.0666533234015663,8.846685282549489,1,6,-3.965861394245364,0.0045896277006812385
full_sample,0.5,W2,1.5,1,7,-1.3647528566457692,2.3726269149830923,-3.5590667713128403,0.829561058021302,1.0666533234015663,2.530770384058721,0,7,-1.866515868601006,-0.8767533973357794
full_sample,0.5,W2,1.5,5,7,-0.09240661078507705,4.5033098979853365,-4.257273623295382,4.072460401725228,1.0666533234015663,4.803470468993227,3,4,-1.1185137021947493,0.8598876137733652
full_sample,0.5,W2,1.5,20,7,0.7478436019059825,7.1316486027072035,-5.847831286806097,7.343518490618062,1.0666533234015663,7.606996683409775,6,1,-0.90104685664749,2.842247745262581
full_sample,0.5,W2,1.5,60,7,-1.4855827013663376,8.29387120300468,-9.15613422056268,6.184968817830006,1.0666533234015663,8.846685282549489,1,6,-3.965861394245364,0.0045896277006812385
full_sample,0.6666666666666666,W1,0.5,1,10,-0.7991095870877539,3.348271340470955,-3.1943186135573063,1.5960994393817982,0.8528375122385506,2.8555314003068863,0,10,-1.3339882762822706,-0.19373159665846648
full_sample,0.6666666666666666,W1,0.5,5,10,-2.5812962019332275,3.3378992764311617,-4.969085500762743,-0.19350690310371155,0.8528375122385506,2.8466857150144103,0,10,-3.247818121366249,-2.0778807248705657
full_sample,0.6666666666666666,W1,0.5,20,10,-2.4535761774048823,5.707935176009517,-6.536787024396171,1.6296346695864066,0.8528375122385506,4.86794123552687,0,10,-3.908549791919515,-1.5403348237745742
full_sample,0.6666666666666666,W1,0.5,60,10,-3.2011073227305773,10.460652972816858,-10.68420766779768,4.2819930223365255,0.8528375122385506,8.921237257727928,0,10,-4.980855085683919,-1.173736584175001
full_sample,0.6666666666666666,W1,1.0,1,8,0.15261628906461522,2.9100311470126217,-2.2802306324320423,2.5854632105612723,0.9781560855355952,2.8464646755485243,6,2,-0.3991240433065677,0.7876685607175186
full_sample,0.6666666666666666,W1,1.0,5,8,-1.836539711841105,3.2353411500001577,-4.541352601850766,0.8682731781685564,0.9781560855355952,3.164668634656385,0,8,-2.5871026810989726,-1.2325831081508407
full_sample,0.6666666666666666,W1,1.0,20,8,-2.5355550602633348,6.351711215754071,-7.845718524783827,2.7746084042571577,0.9781560855355952,6.212964979254539,0,8,-4.417946690761928,-1.3730988745755748
full_sample,0.6666666666666666,W1,1.0,60,8,-4.993798371525175,11.058249054288734,-14.238725937502524,4.251129194452174,0.9781560855355952,10.816693607820765,0,8,-7.5381442165787,-2.64327757178152
full_sample,0.6666666666666666,W1,1.5,1,6,0.021571676686699126,3.4220751196804695,-3.5696759163073013,3.6128192696807,1.185790581784699,4.057864447076847,2,4,-0.7770737111085402,0.8844359345251807
full_sample,0.6666666666666666,W1,1.5,5,6,-2.451555865382845,2.861924383475955,-5.454961312089855,0.5518495813241651,1.185790581784699,3.393642979705769,0,6,-3.2112254435423955,-1.729019850924822
full_sample,0.6666666666666666,W1,1.5,20,6,-4.327672091603268,4.089916048276079,-8.619775756846732,-0.03556842635980484,1.185790581784699,4.849783930335868,0,6,-5.39062061633017,-3.0586568379083907
full_sample,0.6666666666666666,W1,1.5,60,6,-4.150014624826113,12.409439402710039,-17.172922605159567,8.87289335550734,1.185790581784699,14.714996368961504,0,6,-7.543342058561235,-0.6905287558451831
full_sample,0.6666666666666666,W2,0.5,1,6,-1.5429962621092106,2.4421399614421335,-4.105864975260791,1.0198724510423693,1.185790581784699,2.89586656567813,0,6,-2.039844685405299,-0.9930455920299112
full_sample,0.6666666666666666,W2,0.5,5,6,-2.294985557249533,3.359321004025317,-5.820376744724863,1.2304056302257966,1.185790581784699,3.9834512077647397,0,6,-3.4374628832922327,-1.541135481164848
full_sample,0.6666666666666666,W2,0.5,20,6,-0.16222822575603532,5.817913546702,-6.267754051498764,5.943297599986694,1.185790581784699,6.898827089316846,3,3,-2.322911141552606,0.7972449862355349
full_sample,0.6666666666666666,W2,0.5,60,6,-2.841297498518045,7.505703015522595,-10.71804974548222,5.03545474844613,1.185790581784699,8.900191945479708,0,6,-4.433637795429279,-0.7303391070400895
full_sample,0.6666666666666666,W2,1.0,1,5,-1.2586925780424285,2.6170298246841113,-4.508164293578198,1.990779137493341,1.3594179588549473,3.557637342534595,0,5,-1.8086771861458435,-0.5001783194266087
full_sample,0.6666666666666666,W2,1.0,5,5,-1.952260902878189,3.636666824820827,-6.4677791727202045,2.5632573669638266,1.3594179588549473,4.9437501920334315,0,5,-3.2946763968387276,-0.924267144179497
full_sample,0.6666666666666666,W2,1.0,20,5,-0.2288073880224381,6.502069029144692,-8.302192415347102,7.8445776393022255,1.3594179588549473,8.839029407933845,3,2,-2.946305823334752,0.953889336400424
full_sample,0.6666666666666666,W2,1.0,60,5,-4.128176663735165,7.615709901414765,-13.584329469085816,5.327976141615486,1.3594179588549473,10.352932809412671,0,5,-6.440321826178487,-1.811198465692001
full_sample,0.6666666666666666,W2,1.5,1,3,-2.4616543808696227,2.848610927116866,-9.5379962110247,4.614687449285455,2.2972747673051686,6.544042004735358,0,3,-4.10263378202938,-1.5461067650515803
full_sample,0.6666666666666666,W2,1.5,5,3,-3.2594406706530576,2.902145459285706,-10.468769651049662,3.9498883097435464,2.2972747673051686,6.667025534666322,0,3,-4.754725581517121,-1.8570430371431077
