date,index_z,weight_covered,n_countries,region,global_z,relative_z
2018-09-30,0.1321123770926636,1.0,14.0,emea,0.07545345461019341,0.05665892248247019
2018-09-30,-0.3689666034319629,0.92,5.0,latam,0.07545345461019341,-0.44442005804215634
2018-09-30,0.23126965454027545,1.0,2.0,na,0.07545345461019341,0.15581619993008206
2018-10-31,-0.03249857756251534,1.0,7.0,apac,0.05452394275414939,-0.08702252031666473
2018-10-31,0.16323364031112814,1.0,14.0,emea,0.05452394275414939,0.10870969755697875
2018-10-31,-0.13487955679206498,0.92,5.0,latam,0.05452394275414939,-0.18940349954621438
2018-10-31,0.05316966393432122,1.0,2.0,na,0.05452394275414939,-0.001354278819828171
2018-11-30,-0.05432135574073368,1.0,7.0,apac,0.09624578768904024,-0.15056714342977393
2018-11-30,0.07948233125998314,1.0,14.0,emea,0.09624578768904024,-0.016763456429057105
2018-11-30,0.22766718625958748,0.92,5.0,latam,0.09624578768904024,0.13142139857054724
2018-11-30,0.11067062678291836,1.0,2.0,na,0.09624578768904024,0.014424839093878122
2018-12-31,0.046213302563006216,1.0,7.0,apac,-0.030091686884068294,0.0763049894470745
2018-12-31,0.0029253675691670294,1.0,14.0,emea,-0.030091686884068294,0.03301705445323532
2018-12-31,0.047730143150278265,0.92,5.0,latam,-0.030091686884068294,0.07782183003434656
2018-12-31,-0.15324613228280198,1.0,2.0,na,-0.030091686884068294,-0.12315444539873369
2019-01-31,-0.11818216475716814,1.0,7.0,apac,0.03634693605758504,-0.15452910081475318
2019-01-31,0.14201197839566815,1.0,14.0,emea,0.03634693605758504,0.1056650423380831
2019-01-31,0.18074523152021446,0.92,5.0,latam,0.03634693605758504,0.14439829546262942
2019-01-31,-0.12156864430964201,1.0,2.0,na,0.03634693605758504,-0.15791558036722705
2019-02-28,-0.016972674571260525,1.0,7.0,apac,0.16818496955800177,-0.1851576441292623
2019-02-28,0.25177863736606004,1.0,14.0,emea,0.16818496955800177,0.08359366780805827
2019-02-28,0.2466469805466345,0.92,5.0,latam,0.16818496955800177,0.07846201098863273
2019-02-28,0.09152052157559284,1.0,2.0,na,0.16818496955800177,-0.07666444798240893
2019-03-31,0.0024218947760066625,1.0,7.0,apac,0.1475785062602358,-0.14515661148422915
2019-03-31,0.2721389000841611,1.0,14.0,emea,0.1475785062602358,0.12456039382392528
2019-03-31,-0.05753891241740911,0.92,5.0,latam,0.1475785062602358,-0.2051174186776449
2019-03-31,0.15934378041535127,1.0,2.0,na,0.1475785062602358,0.011765274155115468
2019-04-30,-0.002784877525016237,1.0,7.0,apac,0.1724401452596297,-0.17522502278464594
2019-04-30,0.33717787922526127,1.0,14.0,emea,0.1724401452596297,0.16473773396563157
2019-04-30,-0.20960281669637174,0.92,5.0,latam,0.1724401452596297,-0.3820429619560014
2019-04-30,0.24382673906774915,1.0,2.0,na,0.1724401452596297,0.07138659380811946
2019-05-31,0.09813933477602468,1.0,7.0,apac,0.1557458106740595,-0.057606475898034804
2019-05-31,0.2543861186491396,1.0,14.0,emea,0.1557458106740595,0.09864030797508014
2019-05-31,-0.21777675560404866,0.92,5.0,latam,0.1557458106740595,-0.37352256627810815
2019-05-31,0.26020431719326753,1.0,2.0,na,0.1557458106740595,0.10445850651920804
2019-06-30,-0.09992570507057301,1.0,7.0,apac,0.2382945057893918,-0.3382202108599648
2019-06-30,0.3492401035538973,1.0,14.0,emea,0.2382945057893918,0.1109455977645055
2019-06-30,0.05747641036144892,0.92,5.0,latam,0.2382945057893918,-0.18081809542794286
2019-06-30,0.34016622825858794,1.0,2.0,na,0.2382945057893918,0.10187172246919615
2019-07-31,-0.07703634297444276,1.0,7.0,apac,0.2768841285688233,-0.353920471543266
2019-07-31,0.392714199263716,1.0,14.0,emea,0.2768841285688233,0.1158300706948927
2019-07-31,0.11324456078157069,0.92,5.0,latam,0.2768841285688233,-0.16363956778725258
2019-07-31,0.36924612261670103,1.0,2.0,na,0.2768841285688233,0.09236199404787776
2019-08-31,0.020557124329149863,1.0,7.0,apac,0.21992130604033897,-0.1993641817111891
2019-08-31,0.32784105228047716,1.0,14.0,emea,0.21992130604033897,0.1079197462401382
2019-08-31,-0.07913121345434693,0.92,5.0,latam,0.21992130604033897,-0.2990525194946859
2019-08-31,0.3319649744997714,1.0,2.0,na,0.21992130604033897,0.11204366845943245
2019-09-30,0.12051750722994667,1.0,7.0,apac,0.3315367920762955,-0.21101928484634883
2019-09-30,0.4282804488207456,1.0,14.0,emea,0.3315367920762955,0.09674365674445012
2019-09-30,0.22063310911725892,0.92,5.0,latam,0.3315367920762955,-0.11090368295903658
2019-09-30,0.3565319105456721,1.0,2.0,na,0.3315367920762955,0.02499511846937663
2019-10-31,-0.1414872248559248,1.0,7.0,apac,0.24740452160068827,-0.38889174645661306
2019-10-31,0.3829666680966025,1.0,14.0,emea,0.24740452160068827,0.13556214649591425
2019-10-31,0.16049084846728046,0.92,5.0,latam,0.24740452160068827,-0.08691367313340781
2019-10-31,0.2845723746665964,1.0,2.0,na,0.24740452160068827,0.03716785306590814
2019-11-30,0.11986731233356757,1.0,7.0,apac,0.2948565985935311,-0.17498928625996352
2019-11-30,0.44505802954414836,1.0,14.0,emea,0.2948565985935311,0.15020143095061728
2019-11-30,0.039369099136972056,0.92,5.0,latam,0.2948565985935311,-0.255487499456559
2019-11-30,0.31367351492837875,1.0,2.0,na,0.2948565985935311,0.018816916334847666
2019-12-31,0.07769256770498609,1.0,7.0,apac,0.4538400912343898,-0.3761475235294037
2019-12-31,0.49714729064122515,1.0,14.0,emea,0.4538400912343898,0.04330719940683536
2019-12-31,0.3962196519496844,0.92,5.0,latam,0.4538400912343898,-0.057620439284705394
2019-12-31,0.5942467752226078,1.0,2.0,na,0.4538400912343898,0.14040668398821804
2020-01-31,0.04359040968164721,1.0,7.0,apac,0.12420875292963143,-0.08061834324798423
2020-01-31,0.08795430304191788,1.0,14.0,emea,0.12420875292963143,-0.03625444988771355
2020-01-31,0.04542591189686745,0.92,5.0,latam,0.12420875292963143,-0.07878284103276398
2020-01-31,0.25422850429710314,1.0,2.0,na,0.12420875292963143,0.1300197513674717
2020-02-29,-0.02700214753045023,1.0,7.0,apac,0.08318110042261723,-0.11018324795306746
2020-02-29,0.07433791614523165,1.0,14.0,emea,0.08318110042261723,-0.008843184277385577
2020-02-29,-0.04760923438009214,0.92,5.0,latam,0.08318110042261723,-0.13079033480270935
2020-02-29,0.2186587197715906,1.0,2.0,na,0.08318110042261723,0.13547761934897337
2020-03-31,-1.084385489681121,1.0,7.0,apac,-0.9621811739335764,-0.12220431574754453
2020-03-31,-0.9312635848298962,1.0,14.0,emea,-0.9621811739335764,0.030917589103680143
2020-03-31,-0.906163762733156,0.92,5.0,latam,-0.9621811739335764,0.056017411200420364
2020-03-31,-0.9821743007535961,1.0,2.0,na,-0.9621811739335764,-0.019993126820019747
2020-04-30,-1.7038931240749058,1.0,7.0,apac,-4.184883881080264,2.480990757005358
2020-04-30,-3.065159021946434,1.0,14.0,emea,-4.184883881080264,1.11972485913383
2020-04-30,-3.748695737350699,0.92,5.0,latam,-4.184883881080264,0.43618814372956516
2020-04-30,-7.056420042191521,1.0,2.0,na,-4.184883881080264,-2.8715361611112566
2020-05-31,-1.6192683734113495,1.0,7.0,apac,-3.1202200650019867,1.5009516915906371
2020-05-31,-2.063068281854868,1.0,14.0,emea,-3.1202200650019867,1.0571517831471189
2020-05-31,-2.897828280964922,0.92,5.0,latam,-3.1202200650019867,0.2223917840370646
2020-05-31,-5.350764158613224,1.0,2.0,na,-3.1202200650019867,-2.230544093611237
2020-06-30,-1.175643985566443,1.0,7.0,apac,-2.38048209006831,1.204838104501867
2020-06-30,-1.6941197821811413,1.0,14.0,emea,-2.38048209006831,0.6863623078871686
2020-06-30,-2.1515886802342767,0.92,5.0,latam,-2.38048209006831,0.22889340983403317
2020-06-30,-3.978863130710963,1.0,2.0,na,-2.38048209006831,-1.598381040642653
2020-07-31,-1.317573576320762,1.0,7.0,apac,-1.54709548348944,0.22952190716867782
2020-07-31,-0.7810307299436215,1.0,14.0,emea,-1.54709548348944,0.7660647535458184
2020-07-31,-1.2857050591836485,0.92,5.0,latam,-1.54709548348944,0.2613904243057914
2020-07-31,-2.840901048441266,1.0,2.0,na,-1.54709548348944,-1.2938055649518259
2020-08-31,-1.1258304148927172,1.0,7.0,apac,-1.1677487319956228,0.04191831710290561
2020-08-31,-0.6086357366632513,1.0,14.0,emea,-1.1677487319956228,0.5591129953323715
2020-08-31,-0.8966199693620637,0.92,5.0,latam,-1.1677487319956228,0.2711287626335591
2020-08-31,-2.1023250750513593,1.0,2.0,na,-1.1677487319956228,-0.9345763430557366
2020-09-30,-1.1799637848147044,1.0,7.0,apac,-1.0608159078040476,-0.11914787701065688
2020-09-30,-0.6821352482146028,1.0,14.0,emea,-1.0608159078040476,0.37868065958944475
2020-09-30,-0.8986527989693134,0.92,5.0,latam,-1.0608159078040476,0.16216310883473417
2020-09-30,-1.6162398919906031,1.0,2.0,na,-1.0608159078040476,-0.5554239841865556
2020-10-31,-0.5947936457138525,1.0,7.0,apac,-0.8599793251370385,0.26518567942318594
2020-10-31,-0.7978985699231327,1.0,14.0,emea,-0.8599793251370385,0.06208075521390577
2020-10-31,-0.8441966888475013,0.92,5.0,latam,-0.8599793251370385,0.015782636289537133
2020-10-31,-1.0708750477335696,1.0,2.0,na,-0.8599793251370385,-0.2108957225965311
2020-11-30,-0.46261086128988094,1.0,7.0,apac,-0.9300802281917402,0.46746936690185925
2020-11-30,-1.031431117507604,1.0,14.0,emea,-0.9300802281917402,-0.10135088931586389
2020-11-30,-0.8087176771886304,0.92,5.0,latam,-0.9300802281917402,0.12136255100310978
2020-11-30,-1.0682705991017944,1.0,2.0,na,-0.9300802281917402,-0.13819037091005426
2020-12-31,-0.3493040169634516,1.0,7.0,apac,-0.810530223354145,0.46122620639069345
2020-12-31,-0.7096847129250721,1.0,14.0,emea,-0.810530223354145,0.10084551042907297
2020-12-31,-1.0261006215534068,0.92,5.0,latam,-0.810530223354145,-0.21557039819926171
2020-12-31,-1.0288747383690846,1.0,2.0,na,-0.810530223354145,-0.21834451501493957
2021-01-31,-0.1723152744386972,1.0,7.0,apac,-0.9700005272126965,0.7976852527739993
2021-01-31,-1.169953059919104,1.0,14.0,emea,-0.9700005272126965,-0.19995253270640745
2021-01-31,-1.085367869296072,0.92,5.0,latam,-0.9700005272126965,-0.11536734208337551
2021-01-31,-0.9849289617418223,1.0,2.0,na,-0.9700005272126965,-0.014928434529125845
2021-02-28,0.061031460537086954,1.0,7.0,apac,-0.8545563175348356,0.9155877780719226
2021-02-28,-1.0417828582970703,1.0,14.0,emea,-0.8545563175348356,-0.18722654076223466
2021-02-28,-0.8719739810798975,0.92,5.0,latam,-0.8545563175348356,-0.017417663545061912
2021-02-28,-0.9949148238224231,1.0,2.0,na,-0.8545563175348356,-0.1403585062875875
2021-03-31,0.9578431305509303,1.0,7.0,apac,0.34655109553302027,0.6112920350179101
2021-03-31,0.2905643866739396,1.0,14.0,emea,0.34655109553302027,-0.05598670885908069
2021-03-31,-0.47649456168020293,0.92,5.0,latam,0.34655109553302027,-0.8230456572132232
2021-03-31,0.6221527953705136,1.0,2.0,na,0.34655109553302027,0.27560169983749333
2021-04-30,1.0379735429746573,1.0,7.0,apac,1.7585989757328413,-0.720625432758184
2021-04-30,1.9842777210233107,1.0,14.0,emea,1.7585989757328413,0.22567874529046938
2021-04-30,1.667523197592212,0.92,5.0,latam,1.7585989757328413,-0.09107577814062928
2021-04-30,1.8222652049390222,1.0,2.0,na,1.7585989757328413,0.06366622920618092
2021-05-31,0.7970425668214788,1.0,7.0,apac,0.7444373730164694,0.05260519380500939
2021-05-31,0.9792238297893855,1.0,14.0,emea,0.7444373730164694,0.2347864567729161
2021-05-31,1.3077230213271585,0.92,5.0,latam,0.7444373730164694,0.5632856483106891
2021-05-31,0.07989177493387546,1.0,2.0,na,0.7444373730164694,-0.664545598082594
2021-06-30,0.5315279175795969,1.0,7.0,apac,0.22765033307737262,0.30387758450222435
2021-06-30,0.626830415476395,1.0,14.0,emea,0.22765033307737262,0.39918008239902236
2021-06-30,0.3806805902029336,0.92,5.0,latam,0.22765033307737262,0.15303025712556098
2021-06-30,-0.5376863231078206,1.0,2.0,na,0.22765033307737262,-0.7653366561851932
2021-07-31,0.18166691768973728,1.0,7.0,apac,0.0995482050372496,0.08211871265248767
2021-07-31,0.41467245691509025,1.0,14.0,emea,0.0995482050372496,0.31512425187784066
2021-07-31,0.0939574572510241,0.92,5.0,latam,0.0995482050372496,-0.005590747786225508
2021-07-31,-0.362640269585634,1.0,2.0,na,0.0995482050372496,-0.4621884746228836
2021-08-31,-0.04718076813736545,1.0,7.0,apac,-0.060812760871827874,0.013631992734462424
2021-08-31,0.2922075963626904,1.0,14.0,emea,-0.060812760871827874,0.35302035723451825
2021-08-31,-0.5297253849925871,0.92,5.0,latam,-0.060812760871827874,-0.4689126241207593
2021-08-31,-0.27975452282222363,1.0,2.0,na,-0.060812760871827874,-0.21894176195039575
2021-09-30,0.3433415927088517,1.0,7.0,apac,-0.0339130664578354,0.3772546591666871
2021-09-30,0.3631783670241951,1.0,14.0,emea,-0.0339130664578354,0.39709143348203046
2021-09-30,-0.8585354445688604,0.92,5.0,latam,-0.0339130664578354,-0.824622378111025
2021-09-30,-0.27069356018530527,1.0,2.0,na,-0.0339130664578354,-0.23678049372746987
2021-10-31,0.5726317932155113,1.0,7.0,apac,0.039879834770155095,0.5327519584453562
2021-10-31,0.30089878125064184,1.0,14.0,emea,0.039879834770155095,0.26101894648048674
2021-10-31,-0.9379441306872898,0.92,5.0,latam,0.039879834770155095,-0.9778239654574449
2021-10-31,0.007011956980730691,1.0,2.0,na,0.039879834770155095,-0.032867877789424405
2021-11-30,0.3549574511910742,1.0,7.0,apac,0.07454476976499624,0.28041268142607795
2021-11-30,0.46715714637595884,1.0,14.0,emea,0.07454476976499624,0.3926123766109626
2021-11-30,-1.067346371713734,0.92,5.0,latam,0.07454476976499624,-1.1418911414787303
2021-11-30,0.06786488418685863,1.0,2.0,na,0.07454476976499624,-0.006679885578137618
2021-12-31,0.15373579786478592,1.0,7.0,apac,-0.11115960578339111,0.26489540364817704
2021-12-31,0.1171119878407192,1.0,14.0,emea,-0.11115960578339111,0.2282715936241103
2021-12-31,-0.9173233060219655,0.92,5.0,latam,-0.11115960578339111,-0.8061637002385744
2021-12-31,-0.07890651378375788,1.0,2.0,na,-0.11115960578339111,0.032253091999633235
2022-01-31,0.0325701388156439,1.0,7.0,apac,-0.08918248035680167,0.12175261917244556
2022-01-31,0.4660238105473683,1.0,14.0,emea,-0.08918248035680167,0.55520629090417
2022-01-31,-0.8581334811231206,0.92,5.0,latam,-0.08918248035680167,-0.768951000766319
2022-01-31,-0.45994264662863604,1.0,2.0,na,-0.08918248035680167,-0.3707601662718344
2022-02-28,-0.1282493842691984,1.0,7.0,apac,-0.15227856154204253,0.02402917727284412
2022-02-28,0.2674085643393087,1.0,14.0,emea,-0.15227856154204253,0.41968712588135126
2022-02-28,-0.6663986551448292,0.92,5.0,latam,-0.15227856154204253,-0.5141200936027867
2022-02-28,-0.4407766633462865,1.0,2.0,na,-0.15227856154204253,-0.28849810180424396
2022-03-31,-0.1688009875757876,1.0,7.0,apac,-0.5239747851930532,0.3551737976172656
2022-03-31,-0.2949802758344341,1.0,14.0,emea,-0.5239747851930532,0.2289945093586191
2022-03-31,-0.43404732271000107,0.92,5.0,latam,-0.5239747851930532,0.08992746248305211
2022-03-31,-1.0442798389735302,1.0,2.0,na,-0.5239747851930532,-0.520305053780477
2022-04-30,-0.2572011024243622,1.0,7.0,apac,-0.37684081653006024,0.11963971410569801
2022-04-30,-0.292680326819169,1.0,14.0,emea,-0.37684081653006024,0.08416048971089124
2022-04-30,-0.3798908866726033,0.92,5.0,latam,-0.37684081653006024,-0.0030500701425430488
