quarter,origin,origin_date,variant,pred_pp,disclosed_pp,half_width,err_pp,interval_err_pp,obs_frac,n_train,naive_pp,beta_na,beta_emea,beta_latam,beta_apac,sigma_map,shares_fy
2Q23,O1,2023-03-31,V2_eur_ols,-0.3139602058917553,-0.6,0.5,0.2860397941082447,0.0,0.0,3,-5.5,1.0232857583810315,1.4256175292801545,0.9568655494741118,1.0801374240432324,0.2783100767033427,2022
2Q23,O1,2023-03-31,V3_usd_broad_ols,-3.4278696616674087,-0.6,0.5,-2.8278696616674086,-2.3278696616674086,0.0,3,-5.5,1.0232857583810315,1.4256175292801545,0.9568655494741118,1.0801374240432324,0.2783100767033427,2022
2Q23,O1,2023-03-31,naive_last_disclosed,-5.5,-0.6,0.5,-4.9,-4.4,0.0,3,-5.5,1.0232857583810315,1.4256175292801545,0.9568655494741118,1.0801374240432324,0.2783100767033427,2022
2Q23,O1,2023-03-31,zero,0.0,-0.6,0.5,0.6,0.09999999999999998,0.0,3,-5.5,1.0232857583810315,1.4256175292801545,0.9568655494741118,1.0801374240432324,0.2783100767033427,2022
2Q23,O2,2023-05-30,V0_translation,0.20433001304775883,-0.6,0.5,0.8043300130477589,0.30433001304775886,0.5692307692307692,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O2,2023-05-30,V1_passthrough,0.3436021369958981,-0.6,0.5,0.943602136995898,0.443602136995898,0.5692307692307692,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O2,2023-05-30,V2_eur_ols,-0.09798758708546706,-0.6,0.5,0.5020124129145329,0.002012412914532913,0.5692307692307692,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O2,2023-05-30,V3_usd_broad_ols,-0.506110815053209,-0.6,0.5,0.093889184946791,0.0,0.5692307692307692,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O2,2023-05-30,naive_last_disclosed,-2.8,-0.6,0.5,-2.1999999999999997,-1.6999999999999997,0.5692307692307692,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O2,2023-05-30,zero,0.0,-0.6,0.5,0.6,0.09999999999999998,0.5692307692307692,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O3,2023-08-02,V0_translation,0.40911247938747664,-0.6,0.5,1.0091124793874766,0.5091124793874766,1.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O3,2023-08-02,V1_passthrough,0.5842953059780299,-0.6,0.5,1.18429530597803,0.6842953059780299,1.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O3,2023-08-02,V2_eur_ols,-0.021844944479752826,-0.6,0.5,0.5781550555202472,0.07815505552024715,1.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O3,2023-08-02,V3_usd_broad_ols,-0.30346263933373646,-0.6,0.5,0.2965373606662635,0.0,1.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O3,2023-08-02,naive_last_disclosed,-2.8,-0.6,0.5,-2.1999999999999997,-1.6999999999999997,1.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
2Q23,O3,2023-08-02,zero,0.0,-0.6,0.5,0.6,0.09999999999999998,1.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
3Q23,O1,2023-06-30,V0_translation,3.5353449303043454,2.7,0.25,0.8353449303043452,0.5853449303043452,0.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
3Q23,O1,2023-06-30,V1_passthrough,4.593094044007178,2.7,0.25,1.893094044007178,1.643094044007178,0.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
3Q23,O1,2023-06-30,V2_eur_ols,2.402643129381941,2.7,0.25,-0.29735687061805915,-0.047356870618059155,0.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
3Q23,O1,2023-06-30,V3_usd_broad_ols,2.5539547261626288,2.7,0.25,-0.14604527383737143,0.0,0.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
3Q23,O1,2023-06-30,naive_last_disclosed,-2.8,2.7,0.25,-5.5,-5.25,0.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
3Q23,O1,2023-06-30,zero,0.0,2.7,0.25,-2.7,-2.45,0.0,4,-2.8,1.0193072900598354,1.4210416824108865,0.9662985217731958,1.0703226149737641,0.2318988271691096,2022
3Q23,O2,2023-08-29,V0_translation,3.5119260755468833,2.7,0.25,0.8119260755468831,0.5619260755468831,0.5692307692307692,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O2,2023-08-29,V1_passthrough,4.413815198783952,2.7,0.25,1.7138151987839514,1.4638151987839514,0.5692307692307692,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O2,2023-08-29,V2_eur_ols,1.9727212265556053,2.7,0.25,-0.7272787734443948,-0.47727877344439484,0.5692307692307692,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O2,2023-08-29,V3_usd_broad_ols,2.0229131466842327,2.7,0.25,-0.6770868533157675,-0.42708685331576746,0.5692307692307692,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O2,2023-08-29,naive_last_disclosed,-0.6,2.7,0.25,-3.3000000000000003,-3.0500000000000003,0.5692307692307692,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O2,2023-08-29,zero,0.0,2.7,0.25,-2.7,-2.45,0.5692307692307692,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O3,2023-10-31,V0_translation,3.2682860430383243,2.7,0.25,0.5682860430383241,0.3182860430383241,1.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O3,2023-10-31,V1_passthrough,4.092027662678266,2.7,0.25,1.3920276626782657,1.1420276626782657,1.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O3,2023-10-31,V2_eur_ols,1.7638704624272283,2.7,0.25,-0.9361295375727718,-0.6861295375727718,1.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O3,2023-10-31,V3_usd_broad_ols,1.8018063717932582,2.7,0.25,-0.898193628206742,-0.648193628206742,1.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O3,2023-10-31,naive_last_disclosed,-0.6,2.7,0.25,-3.3000000000000003,-3.0500000000000003,1.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
3Q23,O3,2023-10-31,zero,0.0,2.7,0.25,-2.7,-2.45,1.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
4Q23,O1,2023-09-30,V0_translation,2.15455850553312,2.1,0.25,0.054558505533119916,0.0,0.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
4Q23,O1,2023-09-30,V1_passthrough,2.5794201074002805,2.1,0.25,0.4794201074002804,0.2294201074002804,0.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
4Q23,O1,2023-09-30,V2_eur_ols,0.3225531750767756,2.1,0.25,-1.7774468249232245,-1.5274468249232245,0.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
4Q23,O1,2023-09-30,V3_usd_broad_ols,1.5606251741299189,2.1,0.25,-0.5393748258700812,-0.28937482587008123,0.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
4Q23,O1,2023-09-30,naive_last_disclosed,-0.6,2.1,0.25,-2.7,-2.45,0.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
4Q23,O1,2023-09-30,zero,0.0,2.1,0.25,-2.1,-1.85,0.0,5,-0.6,1.0338260216650357,1.3656220431224138,0.9051048618961575,1.154026871440506,0.5442034313693374,2022
4Q23,O2,2023-11-29,V0_translation,2.1950863900864332,2.1,0.25,0.09508639008643316,0.0,0.5846153846153846,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O2,2023-11-29,V1_passthrough,2.515348051606496,2.1,0.25,0.4153480516064958,0.1653480516064958,0.5846153846153846,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O2,2023-11-29,V2_eur_ols,1.1156163269188575,2.1,0.25,-0.9843836730811426,-0.7343836730811426,0.5846153846153846,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O2,2023-11-29,V3_usd_broad_ols,1.895370344292947,2.1,0.25,-0.20462965570705305,0.0,0.5846153846153846,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O2,2023-11-29,naive_last_disclosed,2.7,2.1,0.25,0.6000000000000001,0.3500000000000001,0.5846153846153846,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O2,2023-11-29,zero,0.0,2.1,0.25,-2.1,-1.85,0.5846153846153846,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O3,2024-02-12,V0_translation,2.38479885376595,2.1,0.25,0.2847988537659498,0.03479885376594982,1.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O3,2024-02-12,V1_passthrough,2.7443306115787363,2.1,0.25,0.6443306115787362,0.39433061157873617,1.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O3,2024-02-12,V2_eur_ols,1.1971619903862627,2.1,0.25,-0.9028380096137374,-0.6528380096137374,1.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O3,2024-02-12,V3_usd_broad_ols,2.102046884535931,2.1,0.25,0.0020468845359307153,0.0,1.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O3,2024-02-12,naive_last_disclosed,2.7,2.1,0.25,0.6000000000000001,0.3500000000000001,1.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
4Q23,O3,2024-02-12,zero,0.0,2.1,0.25,-2.1,-1.85,1.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
1Q24,O1,2023-12-31,V0_translation,1.6292969544530866,0.6,0.5,1.0292969544530868,0.5292969544530868,0.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
1Q24,O1,2023-12-31,V1_passthrough,1.7853662736931109,0.6,0.5,1.185366273693111,0.685366273693111,0.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
1Q24,O1,2023-12-31,V2_eur_ols,0.06378809444914513,0.6,0.5,-0.5362119055508549,-0.03621190555085485,0.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
1Q24,O1,2023-12-31,V3_usd_broad_ols,0.9025285912542148,0.6,0.5,0.30252859125421483,0.0,0.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
1Q24,O1,2023-12-31,naive_last_disclosed,2.7,0.6,0.5,2.1,1.6,0.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
1Q24,O1,2023-12-31,zero,0.0,0.6,0.5,-0.6,-0.09999999999999998,0.0,6,2.7,1.0285157864768575,1.2746827376986218,0.8241602526184263,1.1824314055015122,0.7416719136324267,2022
1Q24,O2,2024-02-29,V0_translation,0.8685677578010339,0.6,0.5,0.2685677578010339,0.0,0.6,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O2,2024-02-29,V1_passthrough,0.8294775388315042,0.6,0.5,0.22947753883150424,0.0,0.6,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O2,2024-02-29,V2_eur_ols,-0.38354199743044687,0.6,0.5,-0.9835419974304469,-0.4835419974304469,0.6,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O2,2024-02-29,V3_usd_broad_ols,-0.1677103722715643,0.6,0.5,-0.7677103722715642,-0.26771037227156425,0.6,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O2,2024-02-29,naive_last_disclosed,2.1,0.6,0.5,1.5,1.0,0.6,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O2,2024-02-29,zero,0.0,0.6,0.5,-0.6,-0.09999999999999998,0.6,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O3,2024-05-07,V0_translation,0.9478895746041727,0.6,0.5,0.3478895746041727,0.0,1.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O3,2024-05-07,V1_passthrough,0.9230039410612584,0.6,0.5,0.3230039410612584,0.0,1.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O3,2024-05-07,V2_eur_ols,-0.30467290084854903,0.6,0.5,-0.904672900848549,-0.404672900848549,1.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O3,2024-05-07,V3_usd_broad_ols,-0.0753776504831552,0.6,0.5,-0.6753776504831552,-0.17537765048315523,1.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O3,2024-05-07,naive_last_disclosed,2.1,0.6,0.5,1.5,1.0,1.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
1Q24,O3,2024-05-07,zero,0.0,0.6,0.5,-0.6,-0.09999999999999998,1.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
2Q24,O1,2024-03-31,V0_translation,-0.2349295201584347,-0.9,0.5,0.6650704798415653,0.1650704798415653,0.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
2Q24,O1,2024-03-31,V1_passthrough,-0.3540245318771021,-0.9,0.5,0.5459754681228979,0.04597546812289788,0.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
2Q24,O1,2024-03-31,V2_eur_ols,-1.0972261704798743,-0.9,0.5,-0.19722617047987423,0.0,0.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
2Q24,O1,2024-03-31,V3_usd_broad_ols,-1.0346966521695442,-0.9,0.5,-0.13469665216954418,0.0,0.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
2Q24,O1,2024-03-31,naive_last_disclosed,2.1,-0.9,0.5,3.0,2.5,0.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
2Q24,O1,2024-03-31,zero,0.0,-0.9,0.5,0.9,0.4,0.0,7,2.1,1.0263595836068282,1.2560922964182961,0.7697404642286254,1.2131924095562234,0.6957518841413174,2023
2Q24,O2,2024-05-30,V0_translation,-0.46945187676587347,-0.9,0.5,0.43054812323412656,0.0,0.6,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O2,2024-05-30,V1_passthrough,-0.5888140370626868,-0.9,0.5,0.31118596293731327,0.0,0.6,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O2,2024-05-30,V2_eur_ols,-1.0949343183519045,-0.9,0.5,-0.19493431835190445,0.0,0.6,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O2,2024-05-30,V3_usd_broad_ols,-1.4065589357484518,-0.9,0.5,-0.5065589357484518,-0.0065589357484517885,0.6,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O2,2024-05-30,naive_last_disclosed,0.6,-0.9,0.5,1.5,1.0,0.6,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O2,2024-05-30,zero,0.0,-0.9,0.5,0.9,0.4,0.6,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O3,2024-08-05,V0_translation,-0.6857710258327901,-0.9,0.5,0.21422897416720987,0.0,1.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O3,2024-08-05,V1_passthrough,-0.7747908146630746,-0.9,0.5,0.12520918533692538,0.0,1.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O3,2024-08-05,V2_eur_ols,-1.1684477778135107,-0.9,0.5,-0.2684477778135107,0.0,1.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O3,2024-08-05,V3_usd_broad_ols,-1.8053459047436171,-0.9,0.5,-0.9053459047436171,-0.4053459047436171,1.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O3,2024-08-05,naive_last_disclosed,0.6,-0.9,0.5,1.5,1.0,1.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
2Q24,O3,2024-08-05,zero,0.0,-0.9,0.5,0.9,0.4,1.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
3Q24,O1,2024-06-30,V0_translation,-1.40669923777884,-0.6,0.5,-0.8066992377788401,-0.3066992377788401,0.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
3Q24,O1,2024-06-30,V1_passthrough,-1.3675276676150792,-0.6,0.5,-0.7675276676150792,-0.2675276676150792,0.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
3Q24,O1,2024-06-30,V2_eur_ols,-1.4506004274888302,-0.6,0.5,-0.8506004274888302,-0.35060042748883025,0.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
3Q24,O1,2024-06-30,V3_usd_broad_ols,-2.528696679607147,-0.6,0.5,-1.928696679607147,-1.428696679607147,0.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
3Q24,O1,2024-06-30,naive_last_disclosed,0.6,-0.6,0.5,1.2,0.7,0.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
3Q24,O1,2024-06-30,zero,0.0,-0.6,0.5,0.6,0.09999999999999998,0.0,8,0.6,1.025212342889135,1.2534242828439026,0.7152936048987436,1.2577349734543228,0.6180748794558257,2023
3Q24,O2,2024-08-29,V0_translation,-0.5775143444570356,-0.6,0.5,0.022485655542964333,0.0,0.5909090909090909,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O2,2024-08-29,V1_passthrough,-0.1963384774274105,-0.6,0.5,0.40366152257258947,0.0,0.5909090909090909,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O2,2024-08-29,V2_eur_ols,-0.23261441067028554,-0.6,0.5,0.36738558932971443,0.0,0.5909090909090909,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O2,2024-08-29,V3_usd_broad_ols,-1.6122067881652573,-0.6,0.5,-1.0122067881652574,-0.5122067881652574,0.5909090909090909,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O2,2024-08-29,naive_last_disclosed,-0.9,-0.6,0.5,-0.30000000000000004,0.0,0.5909090909090909,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O2,2024-08-29,zero,0.0,-0.6,0.5,0.6,0.09999999999999998,0.5909090909090909,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O3,2024-11-06,V0_translation,-0.5113373960015996,-0.6,0.5,0.08866260399840042,0.0,1.0,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O3,2024-11-06,V1_passthrough,-0.1129695825310062,-0.6,0.5,0.4870304174689938,0.0,1.0,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O3,2024-11-06,V2_eur_ols,-0.2424211154647269,-0.6,0.5,0.3575788845352731,0.0,1.0,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O3,2024-11-06,V3_usd_broad_ols,-1.491466574992873,-0.6,0.5,-0.8914665749928731,-0.3914665749928731,1.0,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O3,2024-11-06,naive_last_disclosed,-0.9,-0.6,0.5,-0.30000000000000004,0.0,1.0,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
3Q24,O3,2024-11-06,zero,0.0,-0.6,0.5,0.6,0.09999999999999998,1.0,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
4Q24,O1,2024-09-30,V0_translation,0.9530669714810713,-1.1,0.5,2.0530669714810714,1.5530669714810714,0.0,9,-0.9,1.0275406035558619,1.253101384955672,0.6763447269207462,1.2948559800414496,0.5520878033155775,2023
