window,origin,variant,n,rmse_pp,rmse_naive_pp,ratio_vs_naive,ratio_boot90_lo,ratio_boot90_hi,interval_rmse_pp,interval_rmse_naive_pp,interval_ratio,bias_pp,mean_obs_frac,pass_line_0.75
W1,O3,V0_translation,14,0.637486508829489,2.1057743740215176,0.30273257984996965,0.2513339780785353,0.36878305961301855,0.2648687613638077,1.753058551707354,0.15108951215910296,0.14524555352268478,1.0,True
W1,O3,V1_passthrough,14,0.7102242267584322,2.1057743740215176,0.33727460810631693,0.2726254891312445,0.4159465730335815,0.4179968511980279,1.753058551707354,0.2384386139247481,0.33583232448182104,1.0,True
W1,O3,V2_eur_ols,14,0.5923977244899253,2.1057743740215176,0.28132060670801573,0.2078902063849424,0.38011905771261173,0.2938832000622216,1.753058551707354,0.16764026493924022,-0.2724699642909681,1.0,True
W1,O3,V3_usd_broad_ols,14,1.0883520247642164,2.1057743740215176,0.5168417083002718,0.3855409216156483,0.7158819276963031,0.6955987600982406,1.753058551707354,0.39679151584570693,-0.502045750930275,1.0,True
W1,O3,naive_last_disclosed,14,2.1057743740215176,2.1057743740215176,1.0,1.0,1.0,1.753058551707354,1.753058551707354,1.0,-0.4857142857142857,1.0,False
W1,O3,zero,14,2.271720556255607,2.1057743740215176,1.0788053004544702,0.797135924572744,1.3771054762737531,1.902535901669889,1.753058551707354,1.085266604368094,-0.8071428571428572,1.0,False
W2,O1,V0_translation,10,1.4731303352492542,2.3577531677425436,0.6248026109788748,0.3581331476454622,0.8812356482548186,1.087668956615581,1.94164878389476,0.5601780124383886,-0.13943347356071692,0.0,True
W2,O1,V1_passthrough,10,1.5854636629247638,2.3577531677425436,0.6724468382085913,0.4297203627634311,0.9832592322238544,1.1915509227935326,1.94164878389476,0.6136799470001967,0.0934990744615866,0.0,True
W2,O1,V2_eur_ols,10,1.2381026740130547,2.3577531677425436,0.5251197160720983,0.348389355779657,0.733185074162,0.8572284662641793,1.94164878389476,0.4414951217617543,-0.4211951950826719,0.0,True
W2,O1,V3_usd_broad_ols,10,1.7897148565703662,2.3577531677425436,0.7590764296518572,0.43473837809376104,1.1219979753127598,1.4074016942222336,1.94164878389476,0.724848750142712,-0.4745805488721901,0.0,False
W2,O1,naive_last_disclosed,10,2.3577531677425436,2.3577531677425436,1.0,1.0,1.0,1.94164878389476,1.94164878389476,1.0,-0.14999999999999997,0.0,False
W2,O1,zero,10,2.28801223772951,2.3577531677425436,0.9704205974708506,0.5717345148254709,1.3280989904745415,1.896048522585854,1.94164878389476,0.9765146705793845,-0.99,0.0,False
W2,O2,V0_translation,10,0.7536197241548406,1.9672315572906003,0.3830864350268836,0.2896910035232244,0.5091329559946483,0.3862655269956639,1.6084153692376855,0.24015284508176263,-0.07177067665309231,0.5904975233100233,True
W2,O2,V1_passthrough,10,0.6816720961132104,1.9672315572906003,0.3465134003096482,0.26034012910500265,0.4718789951867771,0.35946131380991486,1.6084153692376855,0.22348786307624188,0.12077708167264012,0.5904975233100233,True
W2,O2,V2_eur_ols,10,0.5268100878831595,1.9672315572906003,0.26779261746325217,0.21989988475407185,0.3497244319825722,0.1687139111431223,1.6084153692376855,0.10489449079505185,-0.3441902570309112,0.5904975233100233,True
W2,O2,V3_usd_broad_ols,10,1.178082715930833,1.9672315572906003,0.5988530997100134,0.41585497568406854,0.911129247762748,0.7598438919940206,1.6084153692376855,0.4724177016252658,-0.4650536001367612,0.5904975233100233,True
W2,O2,naive_last_disclosed,10,1.9672315572906003,1.9672315572906003,1.0,1.0,1.0,1.6084153692376855,1.6084153692376855,1.0,0.08000000000000003,0.5904975233100233,False
W2,O2,zero,10,2.28801223772951,1.9672315572906003,1.163061983857513,0.6700968508805194,1.5334529117362277,1.896048522585854,1.6084153692376855,1.1788301447806318,-0.99,0.5904975233100233,False
W2,O3,V0_translation,10,0.6241311690958131,1.9672315572906003,0.31726370329042874,0.232983351612086,0.4176042008283344,0.24666560944514015,1.6084153692376855,0.1533593959389037,-0.04384170002498837,1.0,True
W2,O3,V1_passthrough,10,0.5703756387807043,1.9672315572906003,0.28993823155534515,0.21669588849887744,0.4027570108363716,0.2276214548821177,1.6084153692376855,0.14151907475865502,0.17114687354939884,1.0,True
W2,O3,V2_eur_ols,10,0.5357574897567062,1.9672315572906003,0.27234083744294263,0.18086251735454692,0.35688511586987126,0.17494664102912624,1.6084153692376855,0.10876956560794546,-0.2684196171114804,1.0,True
W2,O3,V3_usd_broad_ols,10,1.1179571806556081,1.9672315572906003,0.5682895724768322,0.3803834425341448,0.8822268225967165,0.6855499572951405,1.6084153692376855,0.4262269376473687,-0.4642926751836324,1.0,True
W2,O3,naive_last_disclosed,10,1.9672315572906003,1.9672315572906003,1.0,1.0,1.0,1.6084153692376855,1.6084153692376855,1.0,0.08000000000000003,1.0,False
W2,O3,zero,10,2.28801223772951,1.9672315572906003,1.163061983857513,0.6700968508805194,1.5334529117362277,1.896048522585854,1.6084153692376855,1.1788301447806318,-0.99,1.0,False
