region,quarter,country,series,share_base,cpi_yoy_pct
EMEA,1Q24,hungary,hicp_CP112_HU_RCH_A,0.0352904044555204,6.866666666666667
EMEA,1Q24,ireland,hicp_CP112_IE_RCH_A,0.0516895601685943,6.1000000000000005
EMEA,1Q24,italy,hicp_CP112_IT_RCH_A,0.2069850934699272,6.0
EMEA,1Q24,norway,hicp_CP112_NO_RCH_A,0.0053502190718542,5.066666666666666
EMEA,1Q24,portugal,hicp_CP112_PT_RCH_A,0.0899564486468833,5.8999999999999995
EMEA,1Q24,spain,hicp_CP112_ES_RCH_A,0.1642578625863849,8.566666666666666
EMEA,1Q24,sweden,hicp_CP112_SE_RCH_A,0.0047836350365923,4.566666666666666
EMEA,1Q24,switzerland,hicp_CP112_CH_RCH_A,0.0096439835789261,3.8
EMEA,1Q24,the-netherlands,hicp_CP112_NL_RCH_A,0.0199860600600995,11.133333333333333
EMEA,1Q24,united-kingdom,ons_cpi_112_accommodation_index,0.0947795363435713,5.295476875443192
EMEA,1Q25,austria,hicp_CP112_AT_RCH_A,0.0189940081938339,5.266666666666667
EMEA,1Q25,belgium,hicp_CP112_BE_RCH_A,0.0209782625670889,0.7666666666666666
EMEA,1Q25,czech-republic,hicp_CP112_CZ_RCH_A,0.0297082877108107,9.4
EMEA,1Q25,denmark,hicp_CP112_DK_RCH_A,0.0101806912180909,3.5666666666666664
EMEA,1Q25,france,hicp_CP112_FR_RCH_A,0.1043707388853123,5.733333333333333
EMEA,1Q25,germany,hicp_CP112_DE_RCH_A,0.0238119201023101,2.966666666666667
EMEA,1Q25,greece,hicp_CP112_EL_RCH_A,0.0356844766583317,14.733333333333334
EMEA,1Q25,hungary,hicp_CP112_HU_RCH_A,0.0363317236029964,5.7
EMEA,1Q25,ireland,hicp_CP112_IE_RCH_A,0.0493729686770654,-2.466666666666667
EMEA,1Q25,italy,hicp_CP112_IT_RCH_A,0.2032520254664776,2.9333333333333336
EMEA,1Q25,norway,hicp_CP112_NO_RCH_A,0.0071249221308132,1.9666666666666668
EMEA,1Q25,portugal,hicp_CP112_PT_RCH_A,0.0813743846382097,5.133333333333334
EMEA,1Q25,spain,hicp_CP112_ES_RCH_A,0.1742560564440981,5.466666666666666
EMEA,1Q25,sweden,hicp_CP112_SE_RCH_A,0.0049931718050207,4.133333333333334
EMEA,1Q25,switzerland,hicp_CP112_CH_RCH_A,0.0090909564158136,2.1
EMEA,1Q25,the-netherlands,hicp_CP112_NL_RCH_A,0.0164596806799389,-0.3
EMEA,1Q25,united-kingdom,ons_cpi_112_accommodation_index,0.0952841205857498,1.209843479177893
EMEA,1Q26,austria,hicp_CP112_AT_RCH_A,0.0184794473278357,2.2666666666666666
EMEA,1Q26,belgium,hicp_CP112_BE_RCH_A,0.0232244843346173,7.966666666666666
EMEA,1Q26,czech-republic,hicp_CP112_CZ_RCH_A,0.029507538679305,6.8999999999999995
EMEA,1Q26,denmark,hicp_CP112_DK_RCH_A,0.009885141653932,2.2333333333333334
EMEA,1Q26,france,hicp_CP112_FR_RCH_A,0.1151597523961098,1.1
EMEA,1Q26,germany,hicp_CP112_DE_RCH_A,0.0245033485679678,2.6999999999999997
EMEA,1Q26,greece,hicp_CP112_EL_RCH_A,0.0351659495355666,-3.3333333333333335
EMEA,1Q26,hungary,hicp_CP112_HU_RCH_A,0.0366321363934056,9.366666666666667
EMEA,1Q26,ireland,hicp_CP112_IE_RCH_A,0.0447215160456616,1.6666666666666667
EMEA,1Q26,italy,hicp_CP112_IT_RCH_A,0.2005014049196836,7.266666666666667
EMEA,1Q26,norway,hicp_CP112_NO_RCH_A,0.0080837458891134,3.633333333333333
EMEA,1Q26,portugal,hicp_CP112_PT_RCH_A,0.0708171069217822,0.2
EMEA,1Q26,spain,hicp_CP112_ES_RCH_A,0.171511468229097,7.6
EMEA,1Q26,sweden,hicp_CP112_SE_RCH_A,0.0057217906916148,0.7333333333333333
EMEA,1Q26,switzerland,hicp_CP112_CH_RCH_A,0.0096773966380518,-5.433333333333334
EMEA,1Q26,the-netherlands,hicp_CP112_NL_RCH_A,0.0151139780705769,9.533333333333331
EMEA,1Q26,united-kingdom,ons_cpi_112_accommodation_index,0.1000626756149604,1.294834568984508
EMEA,2Q22,austria,hicp_CP112_AT_RCH_A,0.0125990122691088,10.466666666666669
EMEA,2Q22,belgium,hicp_CP112_BE_RCH_A,0.0152646320422012,16.400000000000002
EMEA,2Q22,czech-republic,hicp_CP112_CZ_RCH_A,0.0134699573434855,20.666666666666668
EMEA,2Q22,denmark,hicp_CP112_DK_RCH_A,0.0056413487772129,14.366666666666667
EMEA,2Q22,france,hicp_CP112_FR_RCH_A,0.1348810203253507,7.733333333333334
EMEA,2Q22,germany,hicp_CP112_DE_RCH_A,0.0253167897756326,7.566666666666666
EMEA,2Q22,greece,hicp_CP112_EL_RCH_A,0.0952464213724642,21.366666666666664
EMEA,2Q22,hungary,hicp_CP112_HU_RCH_A,0.0151557639079041,7.866666666666667
EMEA,2Q22,ireland,hicp_CP112_IE_RCH_A,0.0873056456375219,17.766666666666666
EMEA,2Q22,italy,hicp_CP112_IT_RCH_A,0.1495353310086137,10.966666666666669
EMEA,2Q22,norway,hicp_CP112_NO_RCH_A,0.0017880766299704,24.733333333333334
EMEA,2Q22,portugal,hicp_CP112_PT_RCH_A,0.0700483968342466,33.53333333333333
EMEA,2Q22,spain,hicp_CP112_ES_RCH_A,0.1930858837618229,28.733333333333334
EMEA,2Q22,sweden,hicp_CP112_SE_RCH_A,0.0037641982191812,27.433333333333337
EMEA,2Q22,switzerland,hicp_CP112_CH_RCH_A,0.0166205351693559,0.0666666666666666
EMEA,2Q22,the-netherlands,hicp_CP112_NL_RCH_A,0.0160959887041063,15.133333333333333
EMEA,2Q22,united-kingdom,ons_cpi_112_accommodation_index,0.0843596079427551,10.54195973212267
EMEA,2Q23,austria,hicp_CP112_AT_RCH_A,0.0156552746722944,13.466666666666669
EMEA,2Q23,belgium,hicp_CP112_BE_RCH_A,0.0136647698845804,15.8
EMEA,2Q23,czech-republic,hicp_CP112_CZ_RCH_A,0.0204334785208242,16.733333333333334
EMEA,2Q23,denmark,hicp_CP112_DK_RCH_A,0.0117867323387149,7.166666666666667
EMEA,2Q23,france,hicp_CP112_FR_RCH_A,0.098651964331345,5.633333333333333
EMEA,2Q23,germany,hicp_CP112_DE_RCH_A,0.0227531153839474,9.0
EMEA,2Q23,greece,hicp_CP112_EL_RCH_A,0.0818207454097239,13.766666666666666
EMEA,2Q23,hungary,hicp_CP112_HU_RCH_A,0.026445514169632,25.566666666666663
EMEA,2Q23,ireland,hicp_CP112_IE_RCH_A,0.0679525421318,12.966666666666669
EMEA,2Q23,italy,hicp_CP112_IT_RCH_A,0.2342733995952833,13.933333333333332
EMEA,2Q23,norway,hicp_CP112_NO_RCH_A,0.0048377453295083,0.2999999999999998
EMEA,2Q23,portugal,hicp_CP112_PT_RCH_A,0.0910844074919722,24.333333333333332
EMEA,2Q23,spain,hicp_CP112_ES_RCH_A,0.159470279290894,10.033333333333331
EMEA,2Q23,sweden,hicp_CP112_SE_RCH_A,0.0039495849049114,7.1000000000000005
EMEA,2Q23,switzerland,hicp_CP112_CH_RCH_A,0.007923151795217,4.066666666666666
EMEA,2Q23,the-netherlands,hicp_CP112_NL_RCH_A,0.0194882575102895,3.1333333333333333
EMEA,2Q23,united-kingdom,ons_cpi_112_accommodation_index,0.0791438596607293,13.099258627440902
EMEA,2Q24,austria,hicp_CP112_AT_RCH_A,0.017096314059496,5.866666666666667
EMEA,2Q24,belgium,hicp_CP112_BE_RCH_A,0.0151318179267655,1.6
EMEA,2Q24,czech-republic,hicp_CP112_CZ_RCH_A,0.0215055033652184,9.533333333333331
EMEA,2Q24,denmark,hicp_CP112_DK_RCH_A,0.0127391018011818,-0.2000000000000001
EMEA,2Q24,france,hicp_CP112_FR_RCH_A,0.0992820670326717,2.566666666666667
EMEA,2Q24,germany,hicp_CP112_DE_RCH_A,0.0212964138790529,4.7
EMEA,2Q24,greece,hicp_CP112_EL_RCH_A,0.0724955775211082,7.866666666666667
EMEA,2Q24,hungary,hicp_CP112_HU_RCH_A,0.0276204848631615,3.6666666666666665
EMEA,2Q24,ireland,hicp_CP112_IE_RCH_A,0.0678589886329741,4.1000000000000005
EMEA,2Q24,italy,hicp_CP112_IT_RCH_A,0.2463174557235293,6.033333333333334
EMEA,2Q24,norway,hicp_CP112_NO_RCH_A,0.0066837757781052,2.5
EMEA,2Q24,portugal,hicp_CP112_PT_RCH_A,0.0824332345966315,5.8
EMEA,2Q24,spain,hicp_CP112_ES_RCH_A,0.148982756023874,5.933333333333334
EMEA,2Q24,sweden,hicp_CP112_SE_RCH_A,0.0041918307438328,6.733333333333334
EMEA,2Q24,switzerland,hicp_CP112_CH_RCH_A,0.0083559010191635,6.866666666666667
EMEA,2Q24,the-netherlands,hicp_CP112_NL_RCH_A,0.0173071754904595,8.533333333333333
EMEA,2Q24,united-kingdom,ons_cpi_112_accommodation_index,0.0865364681005637,7.965410153657245
EMEA,2Q25,austria,hicp_CP112_AT_RCH_A,0.0166064108557044,4.733333333333333
EMEA,2Q25,belgium,hicp_CP112_BE_RCH_A,0.0157127713093882,4.2
EMEA,2Q25,czech-republic,hicp_CP112_CZ_RCH_A,0.0234142000542935,8.700000000000001
EMEA,2Q25,denmark,hicp_CP112_DK_RCH_A,0.0140741195704716,12.333333333333334
EMEA,2Q25,france,hicp_CP112_FR_RCH_A,0.0940051602291955,2.8000000000000003
EMEA,2Q25,germany,hicp_CP112_DE_RCH_A,0.0218590046843403,2.8333333333333335
EMEA,2Q25,greece,hicp_CP112_EL_RCH_A,0.0705858027588425,5.133333333333334
EMEA,2Q25,hungary,hicp_CP112_HU_RCH_A,0.0284633103765804,7.766666666666667
EMEA,2Q25,ireland,hicp_CP112_IE_RCH_A,0.0672086329518564,0.3333333333333333
EMEA,2Q25,italy,hicp_CP112_IT_RCH_A,0.2488261017764485,3.8333333333333335
EMEA,2Q25,norway,hicp_CP112_NO_RCH_A,0.0079138205153571,2.4
EMEA,2Q25,portugal,hicp_CP112_PT_RCH_A,0.0740698717350626,-1.5
EMEA,2Q25,spain,hicp_CP112_ES_RCH_A,0.1543023868052667,7.3
EMEA,2Q25,sweden,hicp_CP112_SE_RCH_A,0.005059425154406,3.0666666666666664
EMEA,2Q25,switzerland,hicp_CP112_CH_RCH_A,0.0083906470728616,1.6
EMEA,2Q25,the-netherlands,hicp_CP112_NL_RCH_A,0.0149579131406741,5.666666666666667
EMEA,2Q25,united-kingdom,ons_cpi_112_accommodation_index,0.0882527658987899,-1.3683669890359926
EMEA,2Q26,austria,hicp_CP112_AT_RCH_A,0.0171196906418942,1.7
EMEA,2Q26,belgium,hicp_CP112_BE_RCH_A,0.0187910760547617,10.733333333333334
EMEA,2Q26,czech-republic,hicp_CP112_CZ_RCH_A,0.0252018325670735,6.733333333333333
EMEA,2Q26,denmark,hicp_CP112_DK_RCH_A,0.0137911394667169,-0.1666666666666663
EMEA,2Q26,france,hicp_CP112_FR_RCH_A,0.1043411055893603,6.0
EMEA,2Q26,germany,hicp_CP112_DE_RCH_A,0.0218452264056604,3.266666666666667
EMEA,2Q26,greece,hicp_CP112_EL_RCH_A,0.0648116299831708,3.433333333333333
EMEA,2Q26,hungary,hicp_CP112_HU_RCH_A,0.0278439973666744,5.066666666666666
EMEA,2Q26,ireland,hicp_CP112_IE_RCH_A,0.0634031159481836,1.0666666666666669
EMEA,2Q26,italy,hicp_CP112_IT_RCH_A,0.2430645575978475,2.566666666666667
EMEA,2Q26,norway,hicp_CP112_NO_RCH_A,0.0098788139889079,4.2
EMEA,2Q26,portugal,hicp_CP112_PT_RCH_A,0.0689487796657459,-1.2333333333333332
EMEA,2Q26,spain,hicp_CP112_ES_RCH_A,0.1528381846041153,8.566666666666668
EMEA,2Q26,sweden,hicp_CP112_SE_RCH_A,0.0047943281272758,2.2333333333333334
EMEA,2Q26,switzerland,hicp_CP112_CH_RCH_A,0.0092673690149202,-6.633333333333334
EMEA,2Q26,the-netherlands,hicp_CP112_NL_RCH_A,0.0141385601181845,9.166666666666666
EMEA,2Q26,united-kingdom,ons_cpi_112_accommodation_index,0.0897667323973216,3.5618816491229666
EMEA,3Q22,austria,hicp_CP112_AT_RCH_A,0.0150787160089961,10.633333333333333
EMEA,3Q22,belgium,hicp_CP112_BE_RCH_A,0.0109736704604829,13.133333333333333
EMEA,3Q22,czech-republic,hicp_CP112_CZ_RCH_A,0.0168858901837842,22.96666666666667
EMEA,3Q22,denmark,hicp_CP112_DK_RCH_A,0.0106715282037302,18.266666666666666
EMEA,3Q22,france,hicp_CP112_FR_RCH_A,0.1035337013562325,9.033333333333331
EMEA,3Q22,germany,hicp_CP112_DE_RCH_A,0.0231911220154933,8.866666666666665
EMEA,3Q22,greece,hicp_CP112_EL_RCH_A,0.1434630500465708,20.333333333333332
EMEA,3Q22,hungary,hicp_CP112_HU_RCH_A,0.020157204843363,10.4
EMEA,3Q22,ireland,hicp_CP112_IE_RCH_A,0.0733274267929757,18.1
EMEA,3Q22,italy,hicp_CP112_IT_RCH_A,0.2386446761625661,13.766666666666666
EMEA,3Q22,norway,hicp_CP112_NO_RCH_A,0.003451918489743,18.233333333333334
EMEA,3Q22,portugal,hicp_CP112_PT_RCH_A,0.0687714396056248,42.1
EMEA,3Q22,spain,hicp_CP112_ES_RCH_A,0.1492764488061973,20.8
EMEA,3Q22,sweden,hicp_CP112_SE_RCH_A,0.0034019400713328,21.0
EMEA,3Q22,switzerland,hicp_CP112_CH_RCH_A,0.0093016651900315,4.2
EMEA,3Q22,the-netherlands,hicp_CP112_NL_RCH_A,0.0162532088416365,13.8
EMEA,3Q22,united-kingdom,ons_cpi_112_accommodation_index,0.0579931393262,12.839763387775802
EMEA,3Q23,austria,hicp_CP112_AT_RCH_A,0.0151564172929595,11.933333333333332
EMEA,3Q23,belgium,hicp_CP112_BE_RCH_A,0.012620710803422,20.533333333333335
EMEA,3Q23,czech-republic,hicp_CP112_CZ_RCH_A,0.0197691552062868,14.366666666666667
EMEA,3Q23,denmark,hicp_CP112_DK_RCH_A,0.0141013347054604,15.1
EMEA,3Q23,france,hicp_CP112_FR_RCH_A,0.0953082608288895,3.5666666666666664
EMEA,3Q23,germany,hicp_CP112_DE_RCH_A,0.0220144541117036,6.666666666666667
EMEA,3Q23,greece,hicp_CP112_EL_RCH_A,0.1143881040737622,6.833333333333333
EMEA,3Q23,hungary,hicp_CP112_HU_RCH_A,0.0261178418103761,22.433333333333337
EMEA,3Q23,ireland,hicp_CP112_IE_RCH_A,0.0729033481980436,6.866666666666667
EMEA,3Q23,italy,hicp_CP112_IT_RCH_A,0.2341848057712497,12.7
EMEA,3Q23,norway,hicp_CP112_NO_RCH_A,0.0063045082691448,-0.7999999999999999
EMEA,3Q23,portugal,hicp_CP112_PT_RCH_A,0.0858092691344164,13.533333333333331
EMEA,3Q23,spain,hicp_CP112_ES_RCH_A,0.1387706468747726,8.733333333333333
EMEA,3Q23,sweden,hicp_CP112_SE_RCH_A,0.0044561646968326,7.366666666666667
EMEA,3Q23,switzerland,hicp_CP112_CH_RCH_A,0.0084517052837288,4.466666666666667
EMEA,3Q23,the-netherlands,hicp_CP112_NL_RCH_A,0.0166870666625087,7.133333333333333
EMEA,3Q23,united-kingdom,ons_cpi_112_accommodation_index,0.0749881757985883,9.177636945262568
EMEA,3Q24,austria,hicp_CP112_AT_RCH_A,0.0161153830319608,5.3999999999999995
EMEA,3Q24,belgium,hicp_CP112_BE_RCH_A,0.0136589650109097,-0.0333333333333333
EMEA,3Q24,czech-republic,hicp_CP112_CZ_RCH_A,0.020987558316421,9.266666666666666
EMEA,3Q24,denmark,hicp_CP112_DK_RCH_A,0.0157535022889465,1.8
EMEA,3Q24,france,hicp_CP112_FR_RCH_A,0.0943619285194045,2.8000000000000003
EMEA,3Q24,germany,hicp_CP112_DE_RCH_A,0.0206089050108792,4.066666666666666
EMEA,3Q24,greece,hicp_CP112_EL_RCH_A,0.1021159350017458,8.233333333333333
EMEA,3Q24,hungary,hicp_CP112_HU_RCH_A,0.027032288199384,4.1000000000000005
EMEA,3Q24,ireland,hicp_CP112_IE_RCH_A,0.0774628093838929,2.766666666666667
EMEA,3Q24,italy,hicp_CP112_IT_RCH_A,0.2388773768118814,4.8999999999999995
EMEA,3Q24,norway,hicp_CP112_NO_RCH_A,0.0090002587040704,0.9666666666666668
EMEA,3Q24,portugal,hicp_CP112_PT_RCH_A,0.0768996578905504,2.4
EMEA,3Q24,spain,hicp_CP112_ES_RCH_A,0.1354277689594759,6.0
EMEA,3Q24,sweden,hicp_CP112_SE_RCH_A,0.0048467623109338,6.1000000000000005
EMEA,3Q24,switzerland,hicp_CP112_CH_RCH_A,0.0084345659133753,4.633333333333334
EMEA,3Q24,the-netherlands,hicp_CP112_NL_RCH_A,0.0149743405206305,8.933333333333334
EMEA,3Q24,united-kingdom,ons_cpi_112_accommodation_index,0.0804473089948203,3.553434037210327
EMEA,3Q25,austria,hicp_CP112_AT_RCH_A,0.0155631757419977,4.1000000000000005
EMEA,3Q25,belgium,hicp_CP112_BE_RCH_A,0.0146940924282754,4.666666666666667
EMEA,3Q25,czech-republic,hicp_CP112_CZ_RCH_A,0.0218744703499622,6.766666666666667
EMEA,3Q25,denmark,hicp_CP112_DK_RCH_A,0.0169532213086669,6.766666666666667
EMEA,3Q25,france,hicp_CP112_FR_RCH_A,0.0863818820973105,4.266666666666667
EMEA,3Q25,germany,hicp_CP112_DE_RCH_A,0.0226080547043897,3.1333333333333333
EMEA,3Q25,greece,hicp_CP112_EL_RCH_A,0.0965205269492035,-1.866666666666667
EMEA,3Q25,hungary,hicp_CP112_HU_RCH_A,0.0269745048572337,4.133333333333333
EMEA,3Q25,ireland,hicp_CP112_IE_RCH_A,0.0807704876255461,1.9333333333333331
EMEA,3Q25,italy,hicp_CP112_IT_RCH_A,0.2363139954421137,2.3666666666666667
EMEA,3Q25,norway,hicp_CP112_NO_RCH_A,0.0099822647256428,6.266666666666667
EMEA,3Q25,portugal,hicp_CP112_PT_RCH_A,0.0710435218389571,-1.0666666666666669
EMEA,3Q25,spain,hicp_CP112_ES_RCH_A,0.1372874236237024,5.833333333333333
EMEA,3Q25,sweden,hicp_CP112_SE_RCH_A,0.0055446357044177,2.866666666666667
EMEA,3Q25,switzerland,hicp_CP112_CH_RCH_A,0.0086644649482939,2.9333333333333336
EMEA,3Q25,the-netherlands,hicp_CP112_NL_RCH_A,0.0135968404508137,0.3333333333333336
EMEA,3Q25,united-kingdom,ons_cpi_112_accommodation_index,0.0891714231018257,1.9798469865349424
EMEA,4Q22,austria,hicp_CP112_AT_RCH_A,0.0159782608695652,12.933333333333332
EMEA,4Q22,belgium,hicp_CP112_BE_RCH_A,0.0164042303172737,8.666666666666666
EMEA,4Q22,czech-republic,hicp_CP112_CZ_RCH_A,0.0219873678025851,23.03333333333333
EMEA,4Q22,denmark,hicp_CP112_DK_RCH_A,0.0106742068155111,6.933333333333334
EMEA,4Q22,france,hicp_CP112_FR_RCH_A,0.1223780846063454,6.166666666666667
EMEA,4Q22,germany,hicp_CP112_DE_RCH_A,0.0283842538190364,8.1
EMEA,4Q22,greece,hicp_CP112_EL_RCH_A,0.0673810223266745,15.366666666666667
EMEA,4Q22,hungary,hicp_CP112_HU_RCH_A,0.0346856639247943,15.0
EMEA,4Q22,ireland,hicp_CP112_IE_RCH_A,0.0519242068155111,15.266666666666666
EMEA,4Q22,italy,hicp_CP112_IT_RCH_A,0.2002129847238543,11.866666666666667
EMEA,4Q22,norway,hicp_CP112_NO_RCH_A,0.0036824324324324,6.733333333333333
EMEA,4Q22,portugal,hicp_CP112_PT_RCH_A,0.0846210340775558,30.266666666666666
EMEA,4Q22,spain,hicp_CP112_ES_RCH_A,0.1684048178613396,12.366666666666667
EMEA,4Q22,sweden,hicp_CP112_SE_RCH_A,0.0040995887191539,14.8
EMEA,4Q22,switzerland,hicp_CP112_CH_RCH_A,0.0093199177438307,1.1
EMEA,4Q22,the-netherlands,hicp_CP112_NL_RCH_A,0.0189659224441833,12.433333333333332
