market_key,dump_date,period,lang,n_reviews,n_priced,n_listings,price_mean_local,price_median_local,pp_mean_local,pp_median_local,entire_share,country,region,currency,usd_per_unit,en_price_median_local,en_pp_median_local,en_n_reviews,rel_price_vs_en,rel_pp_vs_en,price_median_usd,market_reviews_ltm,lang_share_pct
united-kingdom_england_london,2026-06-19,ltm0,es,52415,47861,18354,190.6382990326153,151.0,56.23672550856395,48.875,0.6185355174466615,united-kingdom,EMEA,GBP,1.3458416666666666,170.0,56.5,419013,0.888235294117647,0.8650442477876106,203.22209166666667,572867,9.149593186551154
united-kingdom_england_london,2026-06-19,ltm0,fr,20593,18760,11215,207.3949530916844,165.0,59.85821782413496,51.6675,0.696269202633504,united-kingdom,EMEA,GBP,1.3458416666666666,170.0,56.5,419013,0.9705882352941176,0.9144690265486725,222.063875,572867,3.5947261755346354
united-kingdom_england_london,2026-06-19,ltm0,it,3377,3078,2877,197.5220012995451,158.67,56.07591840372103,49.42303571428572,0.646690518783542,united-kingdom,EMEA,GBP,1.3458416666666666,170.0,56.5,419013,0.9333529411764705,0.8747439949431101,213.54469724999998,572867,0.5894911035196652
united-kingdom_england_london,2026-06-19,ltm0,other,41774,38058,18732,209.48455252509328,157.5,61.0726588696362,51.416666666666664,0.6165693943283366,united-kingdom,EMEA,GBP,1.3458416666666666,170.0,56.5,419013,0.9264705882352942,0.9100294985250738,211.97006249999998,572867,7.292093976437812
united-kingdom_england_london,2026-06-19,ltm0,pt,2845,2607,2402,187.04503644035287,144.0,57.00456573329602,48.375,0.6222932197373092,united-kingdom,EMEA,GBP,1.3458416666666666,170.0,56.5,419013,0.8470588235294118,0.8561946902654868,193.8012,572867,0.4966248710433661
united-kingdom_england_london,2026-06-19,ltm0,zh_ja_ko,12015,10986,7729,188.4962133624613,125.0,60.80234010059287,52.5,0.4467356820838203,united-kingdom,EMEA,GBP,1.3458416666666666,170.0,56.5,419013,0.7352941176470589,0.9292035398230089,168.23020833333334,572867,2.0973454571479944
italy_lazio_rome,2026-06-20,ltm0,de,23532,22930,11717,186.69061098996943,153.0,54.43698206646893,47.5,0.8456795373362817,italy,EMEA,EUR,1.1621366666666666,179.0,51.5,285511,0.8547486033519553,0.9223300970873787,177.80691,565705,4.159765248672011
italy_lazio_rome,2026-06-20,ltm0,en,285511,278463,24715,228.00457935165537,179.0,59.6951895599101,51.5,0.8632528979866619,italy,EMEA,EUR,1.1621366666666666,179.0,51.5,285511,1.0,1.0,208.02246333333332,565705,50.4699445824237
italy_lazio_rome,2026-06-20,ltm0,es,126793,123507,22002,173.74490992413385,141.22,50.70046574316414,44.2,0.765078412482825,italy,EMEA,EUR,1.1621366666666666,179.0,51.5,285511,0.7889385474860335,0.858252427184466,164.11694006666664,565705,22.413271935019136
italy_lazio_rome,2026-06-20,ltm0,fr,27794,27101,12880,181.74747610789268,149.0,52.62957263497933,45.835,0.8838967491089751,italy,EMEA,EUR,1.1621366666666666,179.0,51.5,285511,0.8324022346368715,0.89,173.1583633333333,565705,4.913161453407695
italy_lazio_rome,2026-06-20,ltm0,it,16359,15959,9529,164.56783131775174,133.0,48.01554500314628,40.75,0.7991424196018376,italy,EMEA,EUR,1.1621366666666666,179.0,51.5,285511,0.7430167597765364,0.7912621359223301,154.56417666666667,565705,2.8917898904906267
italy_lazio_rome,2026-06-20,ltm0,other,59323,57664,18599,183.17248612652608,148.35,52.59238140219136,45.5,0.7628418438877722,italy,EMEA,EUR,1.1621366666666666,179.0,51.5,285511,0.8287709497206703,0.883495145631068,172.40297449999997,565705,10.486561016784366
italy_lazio_rome,2026-06-20,ltm0,pt,8886,8649,6153,184.99697074806335,149.0,52.19753944372068,44.875,0.7732807215332582,italy,EMEA,EUR,1.1621366666666666,179.0,51.5,285511,0.8324022346368715,0.8713592233009708,173.1583633333333,565705,1.5707833588177584
italy_lazio_rome,2026-06-20,ltm0,zh_ja_ko,17507,17092,8275,190.32347589515564,155.885,54.84620733005098,48.125,0.7071497971080757,italy,EMEA,EUR,1.1621366666666666,179.0,51.5,285511,0.8708659217877095,0.9344660194174758,181.15967428333332,565705,3.094722514384706
france_ile-de-france_paris,2026-06-16,ltm0,de,26416,23263,14028,229.84189485448996,183.0,72.72822674739609,64.5,0.8344942459115687,france,EMEA,EUR,1.1621366666666666,241.36,77.5,269848,0.758203513423931,0.832258064516129,212.67101,559415,4.722075739835364
france_ile-de-france_paris,2026-06-16,ltm0,en,269848,240645,36450,324.7066172162314,241.36,89.21514655575655,77.5,0.8724615339005662,france,EMEA,EUR,1.1621366666666666,241.36,77.5,269848,1.0,1.0,280.4933058666667,559415,48.23753385232788
france_ile-de-france_paris,2026-06-16,ltm0,es,103432,92338,26213,228.4213454915636,179.0,70.31531747515507,61.64833333333333,0.8197559749400573,france,EMEA,EUR,1.1621366666666666,241.36,77.5,269848,0.7416307590321511,0.7954623655913978,208.02246333333332,559415,18.489314730566754
france_ile-de-france_paris,2026-06-16,ltm0,fr,84307,75018,23968,217.326434589032,173.33,69.30016113032048,61.5,0.8413654856654845,france,EMEA,EUR,1.1621366666666666,241.36,77.5,269848,0.7181388796818031,0.7935483870967742,201.43314843333334,559415,15.07056478642868
france_ile-de-france_paris,2026-06-16,ltm0,it,4899,4300,4052,240.15850930232557,183.0,69.18038750931238,61.333333333333336,0.8607879159012043,france,EMEA,EUR,1.1621366666666666,241.36,77.5,269848,0.758203513423931,0.7913978494623656,212.67101,559415,0.8757362602003879
france_ile-de-france_paris,2026-06-16,ltm0,other,49551,44596,19518,260.8775515741322,198.0,78.18774350739702,68.5,0.8213759560856492,france,EMEA,EUR,1.1621366666666666,241.36,77.5,269848,0.8203513423931057,0.8838709677419355,230.10306,559415,8.857645933698596
france_ile-de-france_paris,2026-06-16,ltm0,pt,5642,5085,4343,261.74073746312683,196.0,74.75058497809958,65.83333333333333,0.8505848989719957,france,EMEA,EUR,1.1621366666666666,241.36,77.5,269848,0.8120649651972157,0.8494623655913978,227.77878666666666,559415,1.0085535782916082
france_ile-de-france_paris,2026-06-16,ltm0,zh_ja_ko,15320,13701,8674,267.7567279760602,201.0,81.1768583608385,71.605,0.6945822454308094,france,EMEA,EUR,1.1621366666666666,241.36,77.5,269848,0.8327809081869406,0.9239354838709678,233.58946999999998,559415,2.738575118650733
mexico_df_mexico-city,2026-06-15,ltm0,de,2008,1981,1667,1976.946017163049,1669.87,741.128481368637,638.75,0.7061752988047809,mexico,LatAm,MXN,0.0575228413589469,2333.5,743.09,132405,0.715607456610242,0.8595863219798409,96.05566710006465,487670,0.41175384993950825
mexico_df_mexico-city,2026-06-15,ltm0,en,132405,130604,16260,3107.7135132155217,2333.5,876.4676603416776,743.09,0.892337902647181,mexico,LatAm,MXN,0.0575228413589469,2333.5,743.09,132405,1.0,1.0,134.2295503111026,487670,27.150532122131768
mexico_df_mexico-city,2026-06-15,ltm0,es,286944,282592,20994,1863.78659279102,1484.0,593.6933871473734,486.14,0.7090268484442958,mexico,LatAm,MXN,0.0575228413589469,2333.5,743.09,132405,0.6359545746732376,0.654214159792219,85.36389657667719,487670,58.839789201714275
mexico_df_mexico-city,2026-06-15,ltm0,fr,7362,7249,5097,1875.612062353428,1500.65,624.0594138596322,513.75,0.7017114914425427,mexico,LatAm,MXN,0.0575228413589469,2333.5,743.09,132405,0.6430897793014785,0.6913698206139229,86.32165188530367,487670,1.5096274119794124
mexico_df_mexico-city,2026-06-15,ltm0,it,857,847,809,2033.1328571428571,1530.0,681.5788688531886,499.265,0.6697782963827305,mexico,LatAm,MXN,0.0575228413589469,2333.5,743.09,132405,0.6556674523248339,0.6718768924356403,88.00994727918875,487670,0.17573359033772837
mexico_df_mexico-city,2026-06-15,ltm0,other,55170,54307,14506,1971.547576187232,1567.0,640.7679216242994,524.945,0.7126518035164039,mexico,LatAm,MXN,0.0575228413589469,2333.5,743.09,132405,0.6715234626098135,0.7064352904762546,90.13829240946978,487670,11.312978038427625
mexico_df_mexico-city,2026-06-15,ltm0,pt,859,850,794,2225.370329411765,1877.12,751.1501448482727,614.8020833333333,0.8474970896391153,mexico,LatAm,MXN,0.0575228413589469,2333.5,743.09,132405,0.8044225412470537,0.827358843926487,107.97727597170639,487670,0.17614370373408247
mexico_df_mexico-city,2026-06-15,ltm0,zh_ja_ko,2065,2019,1688,2062.216339772164,1764.4,708.8834940800559,610.4,0.689588377723971,mexico,LatAm,MXN,0.0575228413589469,2333.5,743.09,132405,0.7561174201842726,0.8214348194700507,101.4933012937259,487670,0.4234420817355999
japan_kantō_tokyo,2026-06-30,ltm0,de,12017,11660,7648,21793.97400943396,17417.75,6470.597525829827,5496.666666666667,0.8256636431721728,japan,APAC,JPY,0.0063082698637684,20904.0,5260.0,260154,0.8332256984309223,1.0449936628643854,109.87586741965204,463013,2.5953914900877515
japan_kantō_tokyo,2026-06-30,ltm0,en,260154,253138,26298,27118.15548297766,20904.0,6313.754873217938,5260.0,0.8676591557308363,japan,APAC,JPY,0.0063082698637684,20904.0,5260.0,260154,1.0,1.0,131.86807323221464,463013,56.187191288365554
japan_kantō_tokyo,2026-06-30,ltm0,es,23359,22571,12068,21230.275936821585,16706.0,6066.221021748541,5012.666666666667,0.8032878119782525,japan,APAC,JPY,0.0063082698637684,20904.0,5260.0,260154,0.7991771909682357,0.9529784537389101,105.38595634411489,463013,5.044998736536555
japan_kantō_tokyo,2026-06-30,ltm0,fr,10555,10235,7088,20937.88140889106,16875.0,6073.979639531927,5197.5,0.8187588820464234,japan,APAC,JPY,0.0063082698637684,20904.0,5260.0,260154,0.8072617680826636,0.9881178707224335,106.45205395109174,463013,2.279633617198653
japan_kantō_tokyo,2026-06-30,ltm0,it,986,965,927,23546.114476683935,17688.0,6976.135373384646,5200.0,0.8488843813387424,japan,APAC,JPY,0.0063082698637684,20904.0,5260.0,260154,0.8461538461538461,0.9885931558935361,111.58067735033545,463013,0.2129529840414848
japan_kantō_tokyo,2026-06-30,ltm0,other,28418,27626,14320,23233.91070296098,18245.25,5927.748218360541,4929.25,0.8108945034837075,japan,APAC,JPY,0.0063082698637684,20904.0,5260.0,260154,0.8728114236509759,0.9371197718631179,115.0959607319204,463013,6.137624645528311
japan_kantō_tokyo,2026-06-30,ltm0,pt,985,952,923,19798.492457983193,16009.0,5806.08035961156,4950.0,0.8010152284263959,japan,APAC,JPY,0.0063082698637684,20904.0,5260.0,260154,0.7658342900880214,0.94106463878327,100.9890922490683,463013,0.21273700738424192
japan_kantō_tokyo,2026-06-30,ltm0,zh_ja_ko,126539,123065,23288,24933.89994003169,19409.0,5773.537759594022,4765.75,0.8228293253463359,japan,APAC,JPY,0.0063082698637684,20904.0,5260.0,260154,0.9284825870646766,0.9060361216730038,122.43720978588087,463013,27.32947023085745
brazil_rj_rio-de-janeiro,2026-06-24,ltm0,de,7057,6811,5490,522.0013243282925,407.0,157.6476665043121,127.815,0.8757446808510638,brazil,LatAm,BRL,0.1945338371507536,510.0,152.16666666666666,58132,0.7980392156862746,0.8399671412924425,79.17527172035672,458968,1.537579962001708
brazil_rj_rio-de-janeiro,2026-06-24,ltm0,en,58132,56184,17586,732.3158422326642,510.0,191.681710210637,152.16666666666666,0.9118659233257622,brazil,LatAm,BRL,0.1945338371507536,510.0,152.16666666666666,58132,1.0,1.0,99.21225694688434,458968,12.66580676648481
brazil_rj_rio-de-janeiro,2026-06-24,ltm0,es,172255,166369,27474,522.0647311698694,393.0,139.17711488328703,114.25,0.9011749127381914,brazil,LatAm,BRL,0.1945338371507536,510.0,152.16666666666666,58132,0.7705882352941177,0.7508214676889376,76.45179800024616,458968,37.53093897613777
brazil_rj_rio-de-janeiro,2026-06-24,ltm0,fr,6323,6108,4874,563.2456450556647,423.0,156.2084076931627,128.385,0.8816642936244266,brazil,LatAm,BRL,0.1945338371507536,510.0,152.16666666666666,58132,0.8294117647058824,0.8437130339539978,82.28781311476877,458968,1.377655958585348
brazil_rj_rio-de-janeiro,2026-06-24,ltm0,it,16863,16244,9717,469.0085157596651,317.90999999999997,120.77060264037245,99.66666666666669,0.7957512461428911,brazil,LatAm,BRL,0.1945338371507536,510.0,152.16666666666666,58132,0.6233529411764706,0.6549835706462214,61.84425216859607,458968,3.6741123564170053
brazil_rj_rio-de-janeiro,2026-06-24,ltm0,other,47594,45978,17494,449.0261672974031,338.0,129.25059810977498,106.66666666666669,0.889982129717229,brazil,LatAm,BRL,0.1945338371507536,510.0,152.16666666666666,58132,0.6627450980392157,0.7009857612267253,65.75243695695471,458968,10.369786128880445
brazil_rj_rio-de-janeiro,2026-06-24,ltm0,pt,150145,145022,25526,433.1368251713533,342.35,125.33969308224754,105.0,0.9102980289163372,brazil,LatAm,BRL,0.1945338371507536,510.0,152.16666666666666,58132,0.6712745098039216,0.6900328587075576,66.5986591485605,458968,32.7136096634188
brazil_rj_rio-de-janeiro,2026-06-24,ltm0,zh_ja_ko,599,574,546,495.7305923344947,376.63,138.6756657471932,117.0,0.7128547579298832,brazil,LatAm,BRL,0.1945338371507536,510.0,152.16666666666666,58132,0.7384901960784314,0.7688937568455642,73.26727908608832,458968,0.1305101880741141
united-states_ca_los-angeles,2026-06-15,ltm0,de,3136,3051,2238,328.24361520812846,264.5,89.6453886099652,79.2825,0.7980769230769231,united-states,NAM,USD,1.0,279.7,74.32,329013,0.9456560600643547,1.0667720667384284,264.5,377706,0.8302753993847066
united-states_ca_los-angeles,2026-06-15,ltm0,en,329013,317371,23682,363.6507071849665,279.7,87.42101547995634,74.32,0.8324980434882686,united-states,NAM,USD,1.0,279.7,74.32,329013,1.0,1.0,279.7,377706,87.10822703372465
united-states_ca_los-angeles,2026-06-15,ltm0,es,15265,14645,6806,296.6427688630932,245.67,71.36114029737001,60.82,0.731650614413816,united-states,NAM,USD,1.0,279.7,74.32,329013,0.8783339292098677,0.8183530678148547,245.67,377706,4.041503179721794
united-states_ca_los-angeles,2026-06-15,ltm0,fr,2000,1930,1601,291.46312953367874,250.0,78.67469855407977,68.15,0.7744702320887992,united-states,NAM,USD,1.0,279.7,74.32,329013,0.8938148015731141,0.9169806243272337,250.0,377706,0.5295123720565731
united-states_ca_los-angeles,2026-06-15,ltm0,it,507,493,478,330.1341379310345,270.33,73.1526359506788,62.666666666666664,0.7964426877470355,united-states,NAM,USD,1.0,279.7,74.32,329013,0.9664998212370397,0.843200574094008,270.33,377706,0.1342313863163413
united-states_ca_los-angeles,2026-06-15,ltm0,other,18687,17687,8938,321.2886300672811,241.67,79.6994470832427,65.25,0.7185937929140346,united-states,NAM,USD,1.0,279.7,74.32,329013,0.8640328923846978,0.8779601722282024,241.67,377706,4.947498848310591
united-states_ca_los-angeles,2026-06-15,ltm0,pt,580,550,500,284.2140545454546,250.0,79.0876909043734,67.018,0.7548500881834215,united-states,NAM,USD,1.0,279.7,74.32,329013,0.8938148015731141,0.9017491926803015,250.0,377706,0.1535585878964062
united-states_ca_los-angeles,2026-06-15,ltm0,zh_ja_ko,8518,8281,4736,292.5188165680473,242.5,71.14326210254578,61.396,0.6838823529411765,united-states,NAM,USD,1.0,279.7,74.32,329013,0.8670003575259206,0.826103336921421,242.5,377706,2.255193192588945
spain_comunidad-de-madrid_madrid,2026-06-20,ltm0,de,7337,7092,4688,154.91207557811617,127.8,48.92078629952097,43.4725,0.7579652673321482,spain,EMEA,EUR,1.1621366666666666,145.0,45.875,116301,0.8813793103448275,0.9476294277929155,148.521066,374906,1.9570238939894267
spain_comunidad-de-madrid_madrid,2026-06-20,ltm0,en,116301,112360,13468,180.53823264506943,145.0,52.374615029762026,45.875,0.8119942184024442,spain,EMEA,EUR,1.1621366666666666,145.0,45.875,116301,1.0,1.0,168.50981666666667,374906,31.02137602492358
spain_comunidad-de-madrid_madrid,2026-06-20,ltm0,es,171191,164785,14413,139.28117352914404,116.4,43.56120327483435,38.166666666666664,0.7057651387794929,spain,EMEA,EUR,1.1621366666666666,145.0,45.875,116301,0.8027586206896552,0.8319709355131698,135.272708,374906,45.66237936976202
spain_comunidad-de-madrid_madrid,2026-06-20,ltm0,fr,17143,16550,7589,152.91712265861025,127.0,45.56097926521448,40.0,0.8072437437730763,spain,EMEA,EUR,1.1621366666666666,145.0,45.875,116301,0.8758620689655172,0.8719346049046321,147.59135666666666,374906,4.572612868292318
spain_comunidad-de-madrid_madrid,2026-06-20,ltm0,it,4695,4541,3370,150.61794318432064,122.68,44.684640997405175,39.375,0.753152382987818,spain,EMEA,EUR,1.1621366666666666,145.0,45.875,116301,0.8460689655172414,0.8583106267029973,142.57092626666667,374906,1.2523139133542809
spain_comunidad-de-madrid_madrid,2026-06-20,ltm0,other,43623,41659,10727,143.724104755275,119.0,44.37710963105423,38.6425,0.7029337297623749,spain,EMEA,EUR,1.1621366666666666,145.0,45.875,116301,0.8206896551724138,0.8423433242506811,138.29426333333333,374906,11.635716686316037
spain_comunidad-de-madrid_madrid,2026-06-20,ltm0,pt,8578,8232,4894,147.42706632653062,123.0,43.79164963097958,38.0,0.7581159249203163,spain,EMEA,EUR,1.1621366666666666,145.0,45.875,116301,0.8482758620689655,0.8283378746594006,142.94280999999998,374906,2.2880402020773207
spain_comunidad-de-madrid_madrid,2026-06-20,ltm0,zh_ja_ko,6038,5826,3456,149.69069344318572,122.68,46.66899102327803,42.212500000000006,0.6237968801858612,spain,EMEA,EUR,1.1621366666666666,145.0,45.875,116301,0.8460689655172414,0.9201634877384197,142.57092626666667,374906,1.6105370412850155
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2026-06-29,ltm0,de,3176,3083,2541,127784.71496918586,99316.77,47103.64471065894,40793.636666666665,0.9033375314861462,argentina,LatAm,ARS,,115589.0,44743.0,52547,0.8592233690057013,0.9117322635198056,,374229,0.8486782157449049
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2026-06-29,ltm0,en,52547,51043,14398,166330.47671061652,115589.0,54857.142292942066,44743.0,0.955144917883038,argentina,LatAm,ARS,,115589.0,44743.0,52547,1.0,1.0,,374229,14.041402456784482
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2026-06-29,ltm0,es,247660,240055,21188,147287.8680149549,96344.5,49670.75956464304,36281.125,0.9548534280868932,argentina,LatAm,ARS,,115589.0,44743.0,52547,0.8335092439592002,0.8108782379366605,,374229,66.17873013582593
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2026-06-29,ltm0,fr,5382,5228,4156,159676.22840283092,96505.705,52591.73364076212,37238.60333333333,0.9433296172426608,argentina,LatAm,ARS,,115589.0,44743.0,52547,0.8349038835875386,0.8322777492196172,,374229,1.4381568504845963
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2026-06-29,ltm0,it,1930,1873,1714,126191.1486385478,95909.0,40674.96710737513,37124.0,0.9072538860103628,argentina,LatAm,ARS,,115589.0,44743.0,52547,0.8297415844068207,0.8297163802158997,,374229,0.5157270013815071
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2026-06-29,ltm0,other,47056,45710,14104,154340.07801028222,99316.77,52462.21527734588,37486.85,0.9552873172390344,argentina,LatAm,ARS,,115589.0,44743.0,52547,0.8592233690057013,0.8378260286525266,,374229,12.57411905544466
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2026-06-29,ltm0,pt,14946,14494,6980,150817.5646674486,98545.05,48147.71631299413,37969.925,0.9686203666532852,argentina,LatAm,ARS,,115589.0,44743.0,52547,0.8525469551600932,0.8486226895827281,,374229,3.993811275983422
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2026-06-29,ltm0,zh_ja_ko,1532,1488,1315,128118.49141129032,100415.0,44575.34321229347,39471.28333333333,0.8694516971279374,argentina,LatAm,ARS,,115589.0,44743.0,52547,0.8687245326112346,0.8821778453240358,,374229,0.40937500835050195
portugal_lisbon_lisbon,2026-06-23,ltm0,de,22516,21783,9190,150.25355736124502,128.67,45.59320417761349,41.795,0.822094882729211,portugal,EMEA,EUR,1.1621366666666666,148.15,44.0,175548,0.8685116436044549,0.9498863636363637,149.53212489999999,337612,6.66919422295416
portugal_lisbon_lisbon,2026-06-23,ltm0,en,175548,170093,16764,179.4758488591535,148.15,48.711882240436566,44.0,0.859687510684126,portugal,EMEA,EUR,1.1621366666666666,148.15,44.0,175548,1.0,1.0,172.17054716666667,337612,51.99696693245501
portugal_lisbon_lisbon,2026-06-23,ltm0,es,59287,57404,13619,141.92252735001043,123.0,40.39015396261463,36.975,0.8135132855335302,portugal,EMEA,EUR,1.1621366666666666,148.15,44.0,175548,0.8302396220047249,0.8403409090909091,142.94280999999998,337612,17.560690970700094
portugal_lisbon_lisbon,2026-06-23,ltm0,fr,23246,22506,9190,146.40976495156846,126.95,41.67312167033945,38.333333333333336,0.8722085968762101,portugal,EMEA,EUR,1.1621366666666666,148.15,44.0,175548,0.8569017887276409,0.8712121212121212,147.53324983333331,337612,6.88541876473585
portugal_lisbon_lisbon,2026-06-23,ltm0,it,4988,4826,3683,141.98206382096973,117.835,39.912111087090025,35.5,0.7752808988764045,portugal,EMEA,EUR,1.1621366666666666,148.15,44.0,175548,0.7953763077961524,0.8068181818181818,136.94037411666665,337612,1.4774356361740697
portugal_lisbon_lisbon,2026-06-23,ltm0,other,30907,29853,11382,144.63851371721435,121.54,42.238639028671294,38.00333333333334,0.7534739092410845,portugal,EMEA,EUR,1.1621366666666666,148.15,44.0,175548,0.8203847451906852,0.8637121212121213,141.24609046666666,337612,9.154591661433836
portugal_lisbon_lisbon,2026-06-23,ltm0,pt,14990,14463,6956,130.7481753439812,115.0,39.241210484210875,35.09,0.7326031788433285,portugal,EMEA,EUR,1.1621366666666666,148.15,44.0,175548,0.7762402969962875,0.7975000000000001,133.64571666666666,337612,4.4400080565856666
portugal_lisbon_lisbon,2026-06-23,ltm0,zh_ja_ko,6130,5967,3523,146.62666499078264,131.5,45.24250759494124,40.833333333333336,0.7068515497553018,portugal,EMEA,EUR,1.1621366666666666,148.15,44.0,175548,0.8876139048261896,0.9280303030303031,152.82097166666665,337612,1.8156937549613166
italy_lombardy_milan,2026-06-25,ltm0,de,17376,16472,7723,168.37445726080622,130.0,49.97680288406281,41.25,0.9379354021532617,italy,EMEA,EUR,1.1621366666666666,135.0,42.795,144467,0.9629629629629629,0.9638976515948124,151.07776666666666,313816,5.5370025747571825
italy_lombardy_milan,2026-06-25,ltm0,en,144467,137347,15569,176.5957680910395,135.0,51.75839807024551,42.795,0.929504133375798,italy,EMEA,EUR,1.1621366666666666,135.0,42.795,144467,1.0,1.0,156.88844999999998,313816,46.03557498661636
italy_lombardy_milan,2026-06-25,ltm0,es,59987,57069,12897,154.0296376316389,120.0,47.87264312086878,39.75,0.9010939532401694,italy,EMEA,EUR,1.1621366666666666,135.0,42.795,144467,0.8888888888888888,0.9288468279004556,139.4564,313816,19.115341473984756
italy_lombardy_milan,2026-06-25,ltm0,fr,17981,17085,7741,155.04150541410596,123.0,47.70994747313542,39.625,0.9458843159065627,italy,EMEA,EUR,1.1621366666666666,135.0,42.795,144467,0.9111111111111111,0.9259259259259259,142.94280999999998,313816,5.729790705381498
italy_lombardy_milan,2026-06-25,ltm0,it,13463,12779,6901,146.66729086783005,117.0,47.2334748245707,38.7,0.925694754049636,italy,EMEA,EUR,1.1621366666666666,135.0,42.795,144467,0.8666666666666667,0.9043112513144059,135.96999,313816,4.290093558008515
italy_lombardy_milan,2026-06-25,ltm0,other,45390,43008,11885,157.52098702566963,125.0,47.20490490092429,39.8125,0.9223138309598342,italy,EMEA,EUR,1.1621366666666666,135.0,42.795,144467,0.9259259259259259,0.9303072788877205,145.26708333333332,313816,14.46388966783083
italy_lombardy_milan,2026-06-25,ltm0,pt,5155,4913,3459,167.10805821290455,126.0,49.25661313808317,40.2,0.9270327964292644,italy,EMEA,EUR,1.1621366666666666,135.0,42.795,144467,0.9333333333333333,0.9393620750087628,146.42922,313816,1.6426823361460219
italy_lombardy_milan,2026-06-25,ltm0,zh_ja_ko,9997,9536,4704,162.441677852349,127.81,48.926960165924974,40.891666666666666,0.8370533480132119,italy,EMEA,EUR,1.1621366666666666,135.0,42.795,144467,0.9467407407407408,0.9555243992678272,148.53268736666666,313816,3.1856246972748363
united-states_hi_hawaii,2026-06-21,ltm0,de,4663,4515,3108,285.35996677740866,251.63,94.58566073342186,87.125,0.8662516101331044,united-states,NAM,USD,1.0,326.0,88.6875,276610,0.7718711656441718,0.9823819591261451,251.63,306152,1.5230996367817293
united-states_hi_hawaii,2026-06-21,ltm0,en,276610,265424,23676,413.2672692748207,326.0,100.57672715047444,88.6875,0.9322082400585368,united-states,NAM,USD,1.0,326.0,88.6875,276610,1.0,1.0,326.0,306152,90.350544827406
