region,quarter,q,mix_pp,region_growth_pct,n_countries,n_imputed,share_imputed
EMEA,1Q17,2017Q1,-0.32346600199006925,55.378558100921424,21,2,0.015740717908251753
EMEA,2Q17,2017Q2,-0.30476122791458504,55.74379507626842,21,2,0.016342634087501362
EMEA,3Q17,2017Q3,-0.6121836918481671,39.84614623528247,21,2,0.016792198476303553
EMEA,4Q17,2017Q4,-1.3836832970727575,27.63304111618718,21,2,0.016098198585606568
EMEA,1Q18,2018Q1,-0.8452573909712546,32.587795528677894,21,2,0.016890074045856053
EMEA,2Q18,2018Q2,0.06043374239554922,24.82451668088252,21,2,0.016759412067453253
EMEA,3Q18,2018Q3,0.2779805611763386,27.504270695801754,21,2,0.017880507614012237
EMEA,4Q18,2018Q4,0.5683566412739038,35.35455193525391,21,2,0.018432986479281613
EMEA,1Q19,2019Q1,0.46470488399923404,29.68522207597022,21,2,0.019895277848400686
EMEA,2Q19,2019Q2,-0.6869754887836921,25.4946111025339,21,2,0.019257090220881477
EMEA,3Q19,2019Q3,-0.8089656862246497,17.524660012840716,21,2,0.019652967122762256
EMEA,4Q19,2019Q4,-1.0873830875448465,15.150643746182341,21,2,0.01940162939575913
EMEA,1Q20,2020Q1,-0.939934934042852,-12.470421676153249,21,2,0.0191905723336101
EMEA,2Q20,2020Q2,-0.9171632524631157,-94.06240375157722,21,2,0.019157782833752274
EMEA,3Q20,2020Q3,-0.053575175570863554,-57.483010111932764,21,2,0.02009583958032887
EMEA,4Q20,2020Q4,-2.664427853168516,-76.97039167165487,21,2,0.01911767428370431
EMEA,1Q21,2021Q1,-2.141805707284883,-74.97846537072519,21,2,0.019714129216866785
EMEA,2Q21,2021Q2,3.2586770303772106,407.54546990258456,21,2,0.0383655235842859
EMEA,3Q21,2021Q3,-0.5702692561900813,76.40215198386014,21,2,0.022506164537099305
EMEA,4Q21,2021Q4,2.9319585815861915,266.06161772034847,21,2,0.027938730538059238
EMEA,1Q22,2022Q1,1.778272125424718,324.38396825268796,21,2,0.03512691665524
EMEA,2Q22,2022Q2,-2.6243922154647215,256.4863964317644,21,2,0.02464378676361429
EMEA,3Q22,2022Q3,0.22821901112020093,55.2370567255049,21,2,0.020292373747699856
EMEA,4Q22,2022Q4,-0.32981242217094975,34.48633960047003,21,2,0.01938454759106933
EMEA,1Q23,2023Q1,0.1921625618296785,36.69319171549211,21,2,0.018358140790454378
EMEA,2Q23,2023Q2,-0.21613860393941975,23.20108233180979,21,2,0.017857482503487725
EMEA,3Q23,2023Q3,0.1891313770869818,11.821017972786144,21,2,0.018888187232980948
EMEA,4Q23,2023Q4,-0.14931889710337876,14.612667373858592,21,2,0.01740098265510276
EMEA,1Q24,2024Q1,-0.5527288744967218,9.23531977476915,21,2,0.017976166209673357
EMEA,2Q24,2024Q2,-0.18495384399456194,8.828124307834065,21,2,0.01936499404921872
EMEA,3Q24,2024Q3,0.21051534674090266,5.526000267344484,21,2,0.01958476217776985
EMEA,4Q24,2024Q4,-0.6165684150288397,6.760109636489727,21,2,0.018391631228053436
EMEA,1Q25,2025Q1,-0.20095630990023539,4.252915647932365,21,2,0.01887167331555284
EMEA,2Q25,2025Q2,-0.5089050635321835,2.9855343856650065,21,2,0.019873868357423934
EMEA,3Q25,2025Q3,0.1720687118009101,2.3270460190436224,21,2,0.020679976149744487
EMEA,4Q25,2025Q4,-0.06285334450757407,5.519095608761539,21,2,0.018774224451994427
EMEA,1Q26,2026Q1,-0.28406550805084585,4.730741332807513,21,2,0.02047591214146379
EMEA,2Q26,2026Q2,0.43137165218911644,1.4823409234241063,21,2,0.021579664823620608
EMEA,3Q26,2026Q3,0.1363998398279609,5.344153938813637,2,0,0.0
LatAm,1Q16,2016Q1,2.8347543193562696,82.63212795549374,5,2,0.3864742698191933
LatAm,2Q16,2016Q2,5.062864818233015,67.93994678829343,5,2,0.386735081717978
LatAm,3Q16,2016Q3,1.5090204217554692,84.52483491243181,5,2,0.38013207005455063
LatAm,4Q16,2016Q4,3.4269880780676276,61.83782527881041,5,2,0.4103159851301115
LatAm,1Q17,2017Q1,4.1601623257647935,50.00845737483086,5,2,0.3308525033829499
LatAm,2Q17,2017Q2,4.073410925876764,67.85319255907491,5,2,0.3553544494720965
LatAm,3Q17,2017Q3,6.14088644064712,44.634429929553384,5,2,0.3340400793379386
LatAm,4Q17,2017Q4,2.5507348393519758,49.03574183594753,5,2,0.3985600411416817
LatAm,1Q18,2018Q1,3.590008258043609,51.45969065499577,5,2,0.3212314119460884
LatAm,2Q18,2018Q2,2.9996159792260446,45.377972065252166,5,2,0.358193837296087
LatAm,3Q18,2018Q3,4.113794946076466,37.62534760259544,5,2,0.3758742731945732
LatAm,4Q18,2018Q4,1.4411775867292365,56.98391630231106,5,2,0.40373204247345407
LatAm,1Q19,2019Q1,1.2423386953685611,44.77714013856263,5,2,0.31277690226279325
LatAm,2Q19,2019Q2,-0.8768931001217339,52.333955721525726,5,2,0.3424579887970125
LatAm,3Q19,2019Q3,-0.9555650276282468,47.498071200264526,5,2,0.37809985671773394
LatAm,4Q19,2019Q4,-1.723972465874235,43.04640215198386,5,2,0.3751625196144362
LatAm,1Q20,2020Q1,-0.946441558440303,14.015998226524538,5,2,0.3210175315438473
LatAm,2Q20,2020Q2,-3.6817823772682057,-86.96772417048561,5,2,0.3547194304033987
LatAm,3Q20,2020Q3,-4.272363084972364,-68.47703519194843,5,2,0.38175942911961225
LatAm,4Q20,2020Q4,-5.810962814982257,-55.881810834952006,5,2,0.33779472855907333
LatAm,1Q21,2021Q1,-5.722218546240798,-50.55968243312269,5,2,0.2980692050612221
LatAm,2Q21,2021Q2,2.87156761988967,384.87717853712087,5,2,0.2735007547687663
LatAm,3Q21,2021Q3,2.5789198093742804,131.73399445821786,5,2,0.14797530504107725
LatAm,4Q21,2021Q4,4.796764834110978,101.51506373117034,5,2,0.18351680185399769
LatAm,1Q22,2022Q1,4.534531645161555,128.20254506892894,5,2,0.22879109225874866
LatAm,2Q22,2022Q2,-0.49141219337982545,134.69878298712143,5,2,0.18862434531791616
LatAm,3Q22,2022Q3,-0.8140291188200588,102.44056463595841,5,2,0.21853640416047548
LatAm,4Q22,2022Q4,1.3665510569192518,67.42090713627522,5,2,0.23840483259957
LatAm,1Q23,2023Q1,-0.40705454796422513,50.23458238162849,5,2,0.2652427104553779
LatAm,2Q23,2023Q2,-1.2614545689110024,35.12309361969499,5,2,0.30284076845452296
LatAm,3Q23,2023Q3,1.3082193287213828,33.38088330109606,5,2,0.340707607994842
LatAm,4Q23,2023Q4,-1.202412118452434,38.08397120527635,5,2,0.36274917221872194
LatAm,1Q24,2024Q1,1.8975986729285355,24.186324633001462,5,2,0.3230842825963465
LatAm,2Q24,2024Q2,0.4804808400888483,16.542043410776312,5,2,0.3739252014092488
LatAm,3Q24,2024Q3,-1.1254454316780849,24.111262583892618,5,2,0.4143036912751678
LatAm,4Q24,2024Q4,0.49821720293614646,13.355909700134868,5,2,0.40178650207766997
LatAm,1Q25,2025Q1,-2.668846237692024,27.15945010598911,5,2,0.36971251754338474
LatAm,2Q25,2025Q2,-2.5418404012203633,34.00557184349595,5,2,0.37727581537226934
LatAm,3Q25,2025Q3,-0.24398234826975562,20.24001408287995,5,2,0.40009681979964906
LatAm,4Q25,2025Q4,-0.6774182944747187,24.824747877361478,5,2,0.4058162193625125
LatAm,1Q26,2026Q1,-0.4717219504396075,18.22158041627904,5,2,0.34748885710715227
LatAm,2Q26,2026Q2,0.443084951229622,20.395825360331717,5,2,0.3755362892667332
NAM,1Q16,2016Q1,-0.6931515573927349,84.0900088168773,2,0,0.0
NAM,2Q16,2016Q2,-0.15028585290272067,76.6897787472733,2,0,0.0
NAM,3Q16,2016Q3,-0.28225745955212656,70.94600725952812,2,0,0.0
NAM,4Q16,2016Q4,-0.29393547396528996,69.67231593464885,2,0,0.0
NAM,1Q17,2017Q1,-0.21063197193700312,65.22488774219157,2,0,0.0
NAM,2Q17,2017Q2,-0.5958153225463003,56.933270982111026,2,0,0.0
NAM,3Q17,2017Q3,-0.42637593936351026,46.97725500467282,2,0,0.0
NAM,4Q17,2017Q4,-0.5281449893633106,40.57725075633758,2,0,0.0
NAM,1Q18,2018Q1,-0.3745446668494967,44.286395449255934,2,0,0.0
NAM,2Q18,2018Q2,-0.20035908830114968,38.40378913354485,2,0,0.0
NAM,3Q18,2018Q3,-0.11538536691938495,34.40111395491874,2,0,0.0
NAM,4Q18,2018Q4,-0.2875104313312171,37.51691296631464,2,0,0.0
NAM,1Q19,2019Q1,-0.2998832376700511,31.94787927137348,2,0,0.0
NAM,2Q19,2019Q2,-0.32842776121398964,27.15753642368796,2,0,0.0
NAM,3Q19,2019Q3,-0.20433189947507424,19.732134349690334,2,0,0.0
NAM,4Q19,2019Q4,-0.15633032123524293,19.15822571144858,2,0,0.0
NAM,1Q20,2020Q1,-0.40578756307602104,-4.59990528678201,2,0,0.0
NAM,2Q20,2020Q2,1.4478779175229883,-77.19784556389057,2,0,0.0
NAM,3Q20,2020Q3,1.2138608497397785,-49.54388797521238,2,0,0.0
NAM,4Q20,2020Q4,1.357870600143385,-45.54370622037667,2,0,0.0
NAM,1Q21,2021Q1,1.444113952708448,-29.826013754094692,2,0,0.0
NAM,2Q21,2021Q2,1.0456601530316245,254.71738040002506,2,0,0.0
NAM,3Q21,2021Q3,0.39404708724044557,83.52779202716758,2,0,0.0
NAM,4Q21,2021Q4,-0.6905752591871761,85.08821816554718,2,0,0.0
NAM,1Q22,2022Q1,-0.631611241968566,67.25532078420322,2,0,0.0
NAM,2Q22,2022Q2,-2.132732720376862,46.01751008058616,2,0,0.0
NAM,3Q22,2022Q3,-1.4243553889850546,22.30984381166168,2,0,0.0
NAM,4Q22,2022Q4,-0.5468872558445637,10.783467096008252,2,0,0.0
NAM,1Q23,2023Q1,-0.5758773688200991,9.358326084031736,2,0,0.0
NAM,2Q23,2023Q2,-0.7509145457677446,3.41824488866308,2,0,0.0
NAM,3Q23,2023Q3,-0.81723212543241,4.26399118768029,2,0,0.0
NAM,4Q23,2023Q4,-0.5150352254082446,2.834855706303142,2,0,0.0
NAM,1Q24,2024Q1,-0.3739238578297388,2.3829979830300885,2,0,0.0
NAM,2Q24,2024Q2,-0.3926155877923443,1.3284875904558153,2,0,0.0
NAM,3Q24,2024Q3,-0.4044243620166865,3.415315403734293,2,0,0.0
NAM,4Q24,2024Q4,-0.547989655863057,2.5373156476631276,2,0,0.0
NAM,1Q25,2025Q1,-0.07433789693118698,-2.881665717842347,2,0,0.0
NAM,2Q25,2025Q2,-0.29319862998273827,-0.9731773966862693,2,0,0.0
NAM,3Q25,2025Q3,-0.6221063960479722,0.010592581543037577,2,0,0.0
NAM,4Q25,2025Q4,0.2028410878854192,0.18313980930803392,2,0,0.0
NAM,1Q26,2026Q1,-0.023615361747331143,5.61084898247133,2,0,0.0
NAM,2Q26,2026Q2,-0.5200541597073505,6.953112736070224,2,0,0.0
