market_key,country,region,q,n_cur,n_prior,months,stays_yoy_pct,quarter
australia_nsw_sydney,australia,APAC,2023Q1,73683.0,49287.0,3,49.497839186803816,1Q23
australia_nsw_sydney,australia,APAC,2023Q2,64092.0,56907.0,3,12.625863250566717,2Q23
australia_nsw_sydney,australia,APAC,2023Q3,75450.0,60969.0,3,23.751414653348423,3Q23
australia_nsw_sydney,australia,APAC,2023Q4,92250.0,75321.0,3,22.475803560759957,4Q23
australia_nsw_sydney,australia,APAC,2024Q1,107487.0,85146.0,3,26.238460996406165,1Q24
australia_nsw_sydney,australia,APAC,2024Q2,82443.0,73956.0,3,11.475742333279237,2Q24
australia_nsw_sydney,australia,APAC,2024Q3,92577.0,87264.0,3,6.088421342134209,3Q24
australia_nsw_sydney,australia,APAC,2024Q4,128418.0,108324.0,3,18.549905838041436,4Q24
australia_nsw_sydney,australia,APAC,2025Q1,134832.0,126816.0,3,6.320968962906881,1Q25
australia_nsw_sydney,australia,APAC,2025Q2,111744.0,98328.0,3,13.644129851110565,2Q25
australia_nsw_sydney,australia,APAC,2025Q3,116153.0,97999.0,3,18.524678823253304,3Q25
australia_nsw_sydney,australia,APAC,2025Q4,118224.0,104658.0,3,12.96221980163963,4Q25
australia_nsw_sydney,australia,APAC,2026Q1,126696.0,111814.0,3,13.309603448584252,1Q26
australia_nsw_sydney,australia,APAC,2026Q2,99930.0,93156.0,3,7.27167332216927,2Q26
australia_qld_brisbane,australia,APAC,2016Q1,903.0,720.0,3,25.416666666666664,1Q16
australia_qld_brisbane,australia,APAC,2016Q2,1302.0,900.0,3,44.66666666666668,2Q16
australia_qld_brisbane,australia,APAC,2016Q3,1995.0,1203.0,3,65.8354114713217,3Q16
australia_qld_brisbane,australia,APAC,2016Q4,2475.0,1326.0,3,86.65158371040724,4Q16
australia_qld_brisbane,australia,APAC,2017Q1,2871.0,1338.0,3,114.57399103139014,1Q17
australia_qld_brisbane,australia,APAC,2017Q2,3168.0,1692.0,3,87.2340425531915,2Q17
australia_qld_brisbane,australia,APAC,2017Q3,4185.0,2550.0,3,64.11764705882352,3Q17
australia_qld_brisbane,australia,APAC,2017Q4,5064.0,2955.0,3,71.3705583756345,4Q17
australia_qld_brisbane,australia,APAC,2018Q1,5517.0,3306.0,3,66.87840290381126,1Q18
australia_qld_brisbane,australia,APAC,2018Q2,5610.0,3717.0,3,50.92816787732042,2Q18
australia_qld_brisbane,australia,APAC,2018Q3,7461.0,4971.0,3,50.090525045262524,3Q18
australia_qld_brisbane,australia,APAC,2018Q4,7887.0,5652.0,3,39.54352441613589,4Q18
australia_qld_brisbane,australia,APAC,2019Q1,8382.0,6207.0,3,35.04108264862251,1Q19
australia_qld_brisbane,australia,APAC,2019Q2,8697.0,6588.0,3,32.01275045537339,2Q19
australia_qld_brisbane,australia,APAC,2019Q3,10818.0,8574.0,3,26.172148355493352,3Q19
australia_qld_brisbane,australia,APAC,2019Q4,12612.0,8943.0,3,41.02650117410265,4Q19
australia_qld_brisbane,australia,APAC,2020Q1,12321.0,9657.0,3,27.586206896551737,1Q20
australia_qld_brisbane,australia,APAC,2020Q2,3609.0,10170.0,3,-64.51327433628319,2Q20
australia_qld_brisbane,australia,APAC,2020Q3,7533.0,12363.0,3,-39.06818733317156,3Q20
australia_qld_brisbane,australia,APAC,2020Q4,10719.0,14352.0,3,-25.31354515050167,4Q20
australia_qld_brisbane,australia,APAC,2021Q1,11601.0,14121.0,3,-17.84576163161249,1Q21
australia_qld_brisbane,australia,APAC,2021Q2,15357.0,3957.0,3,288.0970432145565,2Q21
australia_qld_brisbane,australia,APAC,2021Q3,10818.0,8511.0,3,27.106097990835387,3Q21
australia_qld_brisbane,australia,APAC,2021Q4,14037.0,12417.0,3,13.046629620681326,4Q21
australia_qld_brisbane,australia,APAC,2022Q1,16563.0,13434.0,3,23.291648057168366,1Q22
australia_qld_brisbane,australia,APAC,2022Q2,21894.0,17691.0,3,23.75784297100221,2Q22
australia_qld_brisbane,australia,APAC,2022Q3,23961.0,12561.0,3,90.75710532600907,3Q22
australia_qld_brisbane,australia,APAC,2022Q4,26283.0,16248.0,3,61.76144756277695,4Q22
australia_qld_brisbane,australia,APAC,2023Q1,27888.0,19185.0,3,45.363565285379195,1Q23
australia_qld_brisbane,australia,APAC,2023Q2,28857.0,25266.0,3,14.212776062692956,2Q23
australia_qld_brisbane,australia,APAC,2023Q3,32991.0,27738.0,3,18.93791910015141,3Q23
australia_qld_brisbane,australia,APAC,2023Q4,34695.0,31047.0,3,11.749927529229875,4Q23
australia_qld_brisbane,australia,APAC,2024Q1,37509.0,32370.0,3,15.875810936051904,1Q24
australia_qld_brisbane,australia,APAC,2024Q2,38238.0,33987.0,3,12.507723541354054,2Q24
australia_qld_brisbane,australia,APAC,2024Q3,47109.0,38898.0,3,21.109054450100274,3Q24
australia_qld_brisbane,australia,APAC,2024Q4,50067.0,40617.0,3,23.266120097496113,4Q24
australia_qld_brisbane,australia,APAC,2025Q1,49662.0,44409.0,3,11.828683374991567,1Q25
australia_qld_brisbane,australia,APAC,2025Q2,54957.0,45567.0,3,20.607018236881956,2Q25
australia_qld_brisbane,australia,APAC,2025Q3,58149.0,49606.0,3,17.221707051566337,3Q25
australia_qld_brisbane,australia,APAC,2025Q4,49246.0,40924.0,3,20.33525559573843,4Q25
australia_qld_brisbane,australia,APAC,2026Q1,45950.0,41816.0,3,9.886167973981252,1Q26
australia_qld_brisbane,australia,APAC,2026Q2,47524.0,47150.0,3,0.793213149522809,2Q26
australia_qld_sunshine-coast,australia,APAC,2016Q1,1818.0,867.0,3,109.6885813148789,1Q16
australia_qld_sunshine-coast,australia,APAC,2016Q2,2052.0,939.0,3,118.53035143769968,2Q16
australia_qld_sunshine-coast,australia,APAC,2016Q3,2859.0,1485.0,3,92.52525252525253,3Q16
australia_qld_sunshine-coast,australia,APAC,2016Q4,3942.0,1944.0,3,102.77777777777777,4Q16
australia_qld_sunshine-coast,australia,APAC,2017Q1,4245.0,2235.0,3,89.93288590604027,1Q17
australia_qld_sunshine-coast,australia,APAC,2017Q2,4365.0,2478.0,3,76.15012106537532,2Q17
australia_qld_sunshine-coast,australia,APAC,2017Q3,5940.0,3480.0,3,70.6896551724138,3Q17
australia_qld_sunshine-coast,australia,APAC,2017Q4,7164.0,4728.0,3,51.522842639593904,4Q17
australia_qld_sunshine-coast,australia,APAC,2018Q1,7806.0,5082.0,3,53.60094451003541,1Q18
australia_qld_sunshine-coast,australia,APAC,2018Q2,8562.0,5187.0,3,65.06651243493349,2Q18
australia_qld_sunshine-coast,australia,APAC,2018Q3,11259.0,7173.0,3,56.96361355081556,3Q18
australia_qld_sunshine-coast,australia,APAC,2018Q4,11877.0,8511.0,3,39.548819175185045,4Q18
australia_qld_sunshine-coast,australia,APAC,2019Q1,12717.0,9237.0,3,37.6745696654758,1Q19
australia_qld_sunshine-coast,australia,APAC,2019Q2,13050.0,10269.0,3,27.081507449605603,2Q19
australia_qld_sunshine-coast,australia,APAC,2019Q3,16041.0,13656.0,3,17.464850615114223,3Q19
australia_qld_sunshine-coast,australia,APAC,2019Q4,17967.0,14079.0,3,27.61559769870019,4Q19
australia_qld_sunshine-coast,australia,APAC,2020Q1,16725.0,14808.0,3,12.945705024311183,1Q20
australia_qld_sunshine-coast,australia,APAC,2020Q2,6933.0,15189.0,3,-54.355125419711634,2Q20
australia_qld_sunshine-coast,australia,APAC,2020Q3,22815.0,18408.0,3,23.94067796610169,3Q20
australia_qld_sunshine-coast,australia,APAC,2020Q4,24429.0,20586.0,3,18.668026814339832,4Q20
australia_qld_sunshine-coast,australia,APAC,2021Q1,25278.0,19170.0,3,31.862284820031306,1Q21
australia_qld_sunshine-coast,australia,APAC,2021Q2,26649.0,7974.0,3,234.19864559819413,2Q21
australia_qld_sunshine-coast,australia,APAC,2021Q3,25575.0,26499.0,3,-3.486924034869243,3Q21
australia_qld_sunshine-coast,australia,APAC,2021Q4,31221.0,28425.0,3,9.836411609498686,4Q21
australia_qld_sunshine-coast,australia,APAC,2022Q1,32457.0,29064.0,3,11.67423616845582,1Q22
australia_qld_sunshine-coast,australia,APAC,2022Q2,33981.0,30705.0,3,10.669272105520268,2Q22
australia_qld_sunshine-coast,australia,APAC,2022Q3,38361.0,29313.0,3,30.866850885272747,3Q22
australia_qld_sunshine-coast,australia,APAC,2022Q4,38784.0,35841.0,3,8.211266426718012,4Q22
australia_qld_sunshine-coast,australia,APAC,2023Q1,36720.0,37512.0,3,-2.111324376199619,1Q23
australia_qld_sunshine-coast,australia,APAC,2023Q2,37860.0,39387.0,3,-3.8769137024906697,2Q23
australia_qld_sunshine-coast,australia,APAC,2023Q3,43440.0,44892.0,3,-3.234429296979413,3Q23
australia_qld_sunshine-coast,australia,APAC,2023Q4,44994.0,45135.0,3,-0.3123961448986412,4Q23
australia_qld_sunshine-coast,australia,APAC,2024Q1,44307.0,42819.0,3,3.4750928326210406,1Q24
australia_qld_sunshine-coast,australia,APAC,2024Q2,44061.0,44406.0,3,-0.7769220375624886,2Q24
australia_qld_sunshine-coast,australia,APAC,2024Q3,51492.0,50934.0,3,1.095535398751335,3Q24
australia_qld_sunshine-coast,australia,APAC,2024Q4,54501.0,53244.0,3,2.3608293892269483,4Q24
australia_qld_sunshine-coast,australia,APAC,2025Q1,50367.0,52767.0,3,-4.548297231224064,1Q25
australia_qld_sunshine-coast,australia,APAC,2025Q2,50544.0,52413.0,3,-3.5659092209947896,2Q25
australia_qld_sunshine-coast,australia,APAC,2025Q3,55394.0,54207.0,3,2.189754090800089,3Q25
australia_qld_sunshine-coast,australia,APAC,2025Q4,44910.0,43620.0,3,2.957359009628613,4Q25
australia_qld_sunshine-coast,australia,APAC,2026Q1,42574.0,40568.0,3,4.944784066259111,1Q26
australia_qld_sunshine-coast,australia,APAC,2026Q2,40348.0,40868.0,3,-1.2723891553293565,2Q26
australia_sa_barossa-valley,australia,APAC,2016Q1,132.0,51.0,3,158.82352941176472,1Q16
australia_sa_barossa-valley,australia,APAC,2016Q2,276.0,66.0,3,318.1818181818182,2Q16
australia_sa_barossa-valley,australia,APAC,2016Q3,309.0,96.0,3,221.875,3Q16
australia_sa_barossa-valley,australia,APAC,2016Q4,315.0,117.0,3,169.23076923076925,4Q16
