base_quarter,country,share_panel,share_eurostat,delta
2021Q2,latvia,0.0037872914597897197,0.0023617920078767983,-0.0014254994519129214
2021Q2,malta,0.00802325159425836,0.0032429686464510244,-0.0047802829478073355
2021Q2,norway,0.0017880766299704076,0.00693869505358069,0.005150618423610282
2021Q2,portugal,0.07004839683424662,0.04606471038597481,-0.023983686448271806
2021Q2,south-africa,0.030648029321817503,0.030648029321817503,0.0
2021Q2,spain,0.19308588376182292,0.189908001910867,-0.0031778818509559104
2021Q2,sweden,0.0037641982191812455,0.011692157263675111,0.007927959044493865
2021Q2,switzerland,0.01662053516935593,0.022342310369209528,0.005721775199853597
2021Q2,the-netherlands,0.016095988704106307,0.028506746019298704,0.012410757315192398
2021Q2,turkey,0.017362817903199733,0.017362817903199733,0.0
2021Q2,united-kingdom,0.08435960794275515,0.08435960794275515,0.0
2021Q3,austria,0.015078716008996115,0.021506029891575063,0.006427313882578948
2021Q3,belgium,0.010973670460482973,0.013122717471802287,0.0021490470113193147
2021Q3,czech-republic,0.016885890183784277,0.008736026985726031,-0.008149863198058245
2021Q3,denmark,0.010671528203730208,0.008901679874410033,-0.0017698483293201745
2021Q3,france,0.10353370135623254,0.2657800583397496,0.16224635698351708
2021Q3,germany,0.02319112201549331,0.07211517016860755,0.04892404815311424
2021Q3,greece,0.1434630500465708,0.06622475098498426,-0.07723829906158655
2021Q3,hungary,0.020157204843363093,0.00907863125657436,-0.011078573586788733
2021Q3,ireland,0.07332742679297576,0.011230421383215854,-0.0620970054097599
2021Q3,italy,0.23864467616256616,0.15514223968451252,-0.08350243647805364
2021Q3,latvia,0.004051659510665849,0.0018407526795966335,-0.0022109068310692155
2021Q3,malta,0.01099070855766828,0.003383320611539399,-0.00760738794612888
2021Q3,norway,0.0034519184897430655,0.007631814078534535,0.00417989558879147
2021Q3,portugal,0.06877143960562485,0.047371925630010435,-0.02139951397561441
2021Q3,south-africa,0.009467502669301893,0.009467502669301893,0.0
2021Q3,spain,0.14927644880619734,0.19316961632242652,0.04389316751622918
2021Q3,sweden,0.0034019400713328337,0.0098921970495559,0.006490256978223066
2021Q3,switzerland,0.009301665190031578,0.012109735921121606,0.002808070731090028
2021Q3,the-netherlands,0.016253208841636568,0.014188886813153003,-0.002064322028483565
2021Q3,turkey,0.011113382857402486,0.011113382857402486,0.0
2021Q3,united-kingdom,0.05799313932620005,0.05799313932620005,0.0
2021Q4,austria,0.015978260869565216,0.020322522568835426,0.00434426169927021
2021Q4,belgium,0.016404230317273796,0.020505733699499765,0.004101503382225969
2021Q4,czech-republic,0.021987367802585193,0.010471548718104474,-0.01151581908448072
2021Q4,denmark,0.010674206815511164,0.008380260690033496,-0.002293946125477668
2021Q4,france,0.12237808460634547,0.24122540016141747,0.118847315555072
2021Q4,germany,0.028384253819036427,0.09049116581603249,0.06210691199699606
2021Q4,greece,0.0673810223266745,0.03077845546677187,-0.03660256685990264
2021Q4,hungary,0.03468566392479436,0.013195935670404542,-0.021489728254389814
2021Q4,ireland,0.051924206815511166,0.008525609797320595,-0.04339859701819057
2021Q4,italy,0.2002129847238543,0.10968800876352112,-0.09052497596033317
2021Q4,latvia,0.003867508813160987,0.0017082113073364946,-0.0021592975058244922
2021Q4,malta,0.010064629847238543,0.004531522608434953,-0.00553310723880359
2021Q4,norway,0.0036824324324324326,0.007072372345658821,0.003389939913226389
2021Q4,portugal,0.08462103407755582,0.05264920266872425,-0.03197183140883157
2021Q4,south-africa,0.02450499412455934,0.02450499412455934,0.0
2021Q4,spain,0.1684048178613396,0.21210001150477623,0.04369519364343663
2021Q4,sweden,0.004099588719153936,0.007428987920230778,0.003329399201076841
2021Q4,switzerland,0.009319917743830787,0.01635692549578612,0.007037007751955331
2021Q4,the-netherlands,0.018965922444183315,0.01760425875715809,-0.001361663687025224
2021Q4,turkey,0.01660252643948296,0.01660252643948296,0.0
2021Q4,united-kingdom,0.08585634547591069,0.08585634547591069,0.0
2022Q1,austria,0.015991429585248292,0.052358788970941116,0.03636735938569283
2022Q1,belgium,0.01800669945653927,0.01785184177072519,-0.00015485768581408044
2022Q1,czech-republic,0.02322908372283333,0.01305958078876436,-0.010169502934068968
2022Q1,denmark,0.008701144136787079,0.005934628366556762,-0.002766515770230317
2022Q1,france,0.12256813632528188,0.258027907605784,0.1354597712805021
2022Q1,germany,0.024986290392408867,0.07205574333988031,0.047069452947471446
2022Q1,greece,0.039648354931978276,0.01676239832066442,-0.022885956611313856
2022Q1,hungary,0.04000658740278063,0.013873812038052437,-0.026132775364728196
2022Q1,ireland,0.057502253808554456,0.007647585952229646,-0.04985466785632481
2022Q1,italy,0.18909581105698953,0.08913313067510872,-0.0999626803818808
2022Q1,latvia,0.004954134359247746,0.0017367875483950798,-0.003217346810852666
2022Q1,malta,0.007767362814790417,0.0033697657410441985,-0.004397597073746219
2022Q1,norway,0.0038064322253027576,0.008895633480116056,0.005089201254813299
2022Q1,portugal,0.09260564037874171,0.046604194876081986,-0.04600144550265972
2022Q1,south-africa,0.03750065789138595,0.03750065789138595,0.0
2022Q1,spain,0.17958821941484168,0.20480898212980733,0.02522076271496565
2022Q1,sweden,0.004079775485014508,0.008681641188989718,0.004601865703975211
2022Q1,switzerland,0.01059077797566396,0.025382638972244864,0.014791860996580903
2022Q1,the-netherlands,0.01614253238098957,0.013085604088607712,-0.0030569282923818587
2022Q1,turkey,0.0207163630745514,0.0207163630745514,0.0
2022Q1,united-kingdom,0.08251231318006869,0.08251231318006869,0.0
2022Q2,austria,0.01565527467229444,0.020409142267577635,0.004753867595283196
2022Q2,belgium,0.013664769884580492,0.016905502735399775,0.0032407328508192827
2022Q2,czech-republic,0.02043347852082422,0.01098275269100843,-0.009450725829815789
2022Q2,denmark,0.011786732338714946,0.008420536636723099,-0.0033661957019918472
2022Q2,france,0.09865196433134503,0.21689634562832794,0.1182443812969829
2022Q2,germany,0.02275311538394745,0.08021395737694333,0.05746084199299588
2022Q2,greece,0.08182074540972395,0.052148758952929676,-0.029671986456794273
2022Q2,hungary,0.026445514169632027,0.012189496846116334,-0.014256017323515693
2022Q2,ireland,0.06795254213180003,0.010645191235343323,-0.05730735089645671
2022Q2,italy,0.23427339959528332,0.15143977200077283,-0.08283362759451049
2022Q2,latvia,0.003809000852600929,0.001938825740817532,-0.001870175111783397
2022Q2,malta,0.009934330708270725,0.005244395583087188,-0.004689935125183537
2022Q2,norway,0.004837745329508344,0.007396531420464224,0.0025587860909558795
2022Q2,portugal,0.09108440749197223,0.060776093939275536,-0.030308313552696697
2022Q2,south-africa,0.01403607717568293,0.01403607717568293,0.0
2022Q2,spain,0.15947027929089405,0.20141975784613703,0.041949478555242975
2022Q2,sweden,0.003949584904911428,0.0077846162488402065,0.0038350313439287787
2022Q2,switzerland,0.007923151795217,0.011364409167285712,0.0034412573720687123
2022Q2,the-netherlands,0.01948825751028951,0.017758208004760388,-0.001730049505529123
2022Q2,turkey,0.012885768841777612,0.012885768841777612,0.0
2022Q2,united-kingdom,0.07914385966072933,0.07914385966072933,0.0
2022Q3,austria,0.015156417292959532,0.02268292554723123,0.007526508254271697
2022Q3,belgium,0.012620710803422001,0.012782779798109763,0.0001620689946877623
2022Q3,czech-republic,0.01976915520628684,0.009704658149370719,-0.01006449705691612
2022Q3,denmark,0.014101334705460442,0.00890652363384847,-0.005194811071611972
2022Q3,france,0.09530826082888952,0.23522282254836507,0.13991456171947556
2022Q3,germany,0.02201445411170362,0.06135933409045379,0.03934487997875017
2022Q3,greece,0.11438810407376222,0.07508400938947823,-0.03930409468428399
2022Q3,hungary,0.026117841810376193,0.011661244851630725,-0.014456596958745467
2022Q3,ireland,0.07290334819804369,0.009599482630993476,-0.06330386556705021
2022Q3,italy,0.23418480577124978,0.1589315267231625,-0.07525327904808729
2022Q3,latvia,0.004392495920000831,0.0020905198240061497,-0.0023019760959946817
2022Q3,malta,0.010436481949252088,0.004774947681492438,-0.00566153426775965
2022Q3,norway,0.006304508269144812,0.008276806649644575,0.0019722983804997636
2022Q3,portugal,0.08580926913441649,0.05651347518690373,-0.029295793947512756
2022Q3,south-africa,0.01001743744867517,0.01001743744867517,0.0
2022Q3,spain,0.1387706468747726,0.19170830540506514,0.05293765853029253
2022Q3,sweden,0.0044561646968326735,0.009416638027540539,0.004960473330707866
2022Q3,switzerland,0.00845170528372886,0.010266012591283808,0.001814307307554948
2022Q3,the-netherlands,0.016687066662508705,0.012890758864230504,-0.003796307798278201
2022Q3,turkey,0.013121615159925572,0.013121615159925572,0.0
2022Q3,united-kingdom,0.07498817579858837,0.07498817579858837,0.0
2022Q4,austria,0.0217679088940827,0.02944739181405669,0.007679482919973991
2022Q4,belgium,0.018459836559372694,0.020553611864799412,0.0020937753054267177
2022Q4,czech-republic,0.025514994628371288,0.013950589683940882,-0.011564404944430406
2022Q4,denmark,0.01007506742336847,0.00696238118171123,-0.00311268624165724
2022Q4,france,0.10546281585515266,0.21837820880362105,0.11291539294846839
2022Q4,germany,0.026458776738478556,0.0825309324104254,0.056072155671946844
2022Q4,greece,0.05644126455198876,0.02942699677601058,-0.02701426777597818
2022Q4,hungary,0.03482614005687834,0.015078464062420903,-0.01974767599445744
2022Q4,ireland,0.05124852896666496,0.008229794591337873,-0.043018734375327085
2022Q4,italy,0.21225137481784329,0.12425100131062407,-0.08800037350721922
2022Q4,latvia,0.004868793979907885,0.0019552031514134655,-0.002913590828494419
2022Q4,malta,0.008737720437427536,0.0049741221990738166,-0.0037635982383537195
2022Q4,norway,0.005379364629638046,0.007168223705505416,0.00178885907586737
2022Q4,portugal,0.0873510956478687,0.05408688229704857,-0.03326421335082014
2022Q4,south-africa,0.02453736787292206,0.02453736787292206,0.0
2022Q4,spain,0.15680417584904127,0.20449464633535375,0.047690470486312475
2022Q4,sweden,0.004319543735501196,0.006606771589306509,0.002287227853805313
2022Q4,switzerland,0.008663262217675221,0.013324229203819246,0.004660966986144025
2022Q4,the-netherlands,0.01917444207102154,0.01638565607981427,-0.0027887859912072675
2022Q4,turkey,0.01906033726672578,0.01906033726672578,0.0
2022Q4,united-kingdom,0.09859718780006904,0.09859718780006904,0.0
2023Q1,austria,0.019697836459956646,0.05791077874180692,0.03821294228185027
2023Q1,belgium,0.01962441067588982,0.01595500812373273,-0.003669402552157093
2023Q1,czech-republic,0.025919301775588887,0.014865344636097634,-0.011053957139491253
2023Q1,denmark,0.009568365980409563,0.005556055721857792,-0.004012310258551771
2023Q1,france,0.11108444403530575,0.23125665763828693,0.12017221360298118
2023Q1,germany,0.025075453212432847,0.06725568345925924,0.04218023024682639
2023Q1,greece,0.03574520595384477,0.017812039859873206,-0.017933166093971564
2023Q1,hungary,0.03529040445552041,0.01358535979875147,-0.02170504465676894
2023Q1,ireland,0.05168956016859437,0.007135517927636478,-0.044554042240957895
2023Q1,italy,0.20698509346992722,0.10869647140366384,-0.09828862206626338
2023Q1,latvia,0.005413781690897176,0.0017667756581770317,-0.003647006032720144
2023Q1,malta,0.008332182630747212,0.004212627241511,-0.004119555389236212
2023Q1,norway,0.005350219071854253,0.010055391137158424,0.004705172065304171
2023Q1,portugal,0.08995644864688335,0.05054756107173878,-0.03940888757514457
2023Q1,south-africa,0.03731783282154466,0.03731783282154466,0.0
2023Q1,spain,0.1642578625863849,0.20254710160730877,0.038289239020923876
2023Q1,sweden,0.0047836350365923425,0.007764676168409258,0.0029810411318169153
2023Q1,switzerland,0.009643983578926143,0.01906607439842899,0.009422090819502847
2023Q1,the-netherlands,0.019986060060099554,0.012415124896156648,-0.007570935163942905
2023Q1,turkey,0.019498381345028855,0.019498381345028855,0.0
2023Q1,united-kingdom,0.0947795363435713,0.0947795363435713,0.0
2023Q2,austria,0.017096314059496,0.02180815723271123,0.004711843173215231
2023Q2,belgium,0.01513181792676552,0.016762801059503632,0.0016309831327381112
2023Q2,czech-republic,0.021505503365218497,0.011840576682958749,-0.009664926682259748
2023Q2,denmark,0.012739101801181887,0.00859375667156595,-0.004145345129615938
2023Q2,france,0.09928206703267171,0.21672309591643332,0.11744102888376161
2023Q2,germany,0.021296413879052956,0.07524896874346364,0.05395255486441068
2023Q2,greece,0.07249557752110829,0.05165559299009739,-0.020839984531010894
2023Q2,hungary,0.027620484863161564,0.013107644897375027,-0.014512839965786537
2023Q2,ireland,0.06785898863297413,0.01012031260543245,-0.05773867602754168
2023Q2,italy,0.24631745572352937,0.1622588613636103,-0.08405859435991905
2023Q2,latvia,0.004631863702006137,0.0021281271522027327,-0.0025037365498034045
2023Q2,malta,0.011009093030055137,0.006124789220354161,-0.004884303809700975
2023Q2,norway,0.006683775778105259,0.007760631224820118,0.0010768554467148585
2023Q2,portugal,0.08243323459663153,0.058367464099248395,-0.024065770497383135
2023Q2,south-africa,0.012804073110442366,0.012804073110442366,0.0
2023Q2,spain,0.148982756023874,0.18635964419596002,0.03737688817208601
2023Q2,sweden,0.004191830743832893,0.0076421696790225984,0.003450338935189705
2023Q2,switzerland,0.008355901019163583,0.011486528760478143,0.0031306277413145605
2023Q2,the-netherlands,0.017307175490459552,0.01695023269405013,-0.0003569427964094235
2023Q2,turkey,0.015720103599705857,0.015720103599705857,0.0
2023Q2,united-kingdom,0.08653646810056377,0.08653646810056377,0.0
2023Q3,austria,0.01611538303196088,0.02309507926509368,0.006979696233132802
2023Q3,belgium,0.013658965010909789,0.012600586204751806,-0.0010583788061579828
2023Q3,czech-republic,0.020987558316421,0.010493774955661114,-0.010493783360759887
2023Q3,denmark,0.015753502288946526,0.00975230658739606,-0.006001195701550466
2023Q3,france,0.09436192851940459,0.2222150964088098,0.1278531678894052
2023Q3,germany,0.020608905010879294,0.05808217095526668,0.037473265944387386
2023Q3,greece,0.10211593500174587,0.07704889675309863,-0.02506703824864724
2023Q3,hungary,0.02703228819938409,0.012865775857729396,-0.014166512341654695
2023Q3,ireland,0.07746280938389295,0.00941401859785355,-0.0680487907860394
2023Q3,italy,0.23887737681188148,0.16271715004727355,-0.07616022676460793
2023Q3,latvia,0.005263535076764969,0.002366363948893456,-0.0028971711278715133
2023Q3,malta,0.011150196264394544,0.005813370929449128,-0.005336825334945416
2023Q3,norway,0.009000258704070497,0.00947419779293167,0.00047393908886117324
2023Q3,portugal,0.0768996578905504,0.05508701364531858,-0.021812644245231813
2023Q3,south-africa,0.010198226276099759,0.010198226276099759,0.0
2023Q3,spain,0.13542776895947597,0.18869648496281424,0.05326871600333827
2023Q3,sweden,0.00484676231093383,0.01085586491255665,0.00600910260162282
2023Q3,switzerland,0.008434565913375306,0.01029301581232711,0.0018584498989518035
2023Q3,the-netherlands,0.014974340520630507,0.01210056957839739,-0.0028737709422331174
2023Q3,turkey,0.01638272751345744,0.01638272751345744,0.0
2023Q3,united-kingdom,0.08044730899482033,0.08044730899482033,0.0
2023Q4,austria,0.0221812084230765,0.028438565931015406,0.006257357507938908
2023Q4,belgium,0.019702278956618736,0.018453761232683535,-0.001248517723935201
2023Q4,czech-republic,0.02881003313311587,0.014484821355902946,-0.014325211777212925
2023Q4,denmark,0.0106150724488785,0.007617049289503099,-0.0029980231593754007
2023Q4,france,0.10429849891941277,0.2085939825249901,0.10429548360557732
2023Q4,germany,0.02426826449252762,0.07982306815191222,0.055554803659384595
2023Q4,greece,0.05249855982857374,0.03054129634570655,-0.02195726348286719
2023Q4,hungary,0.03474830940386076,0.015031300024421953,-0.019717009379438807
2023Q4,ireland,0.04985965208393723,0.007719805902106455,-0.042139846181830774
2023Q4,italy,0.2161952322070031,0.12775309574311358,-0.08844213646388951
2023Q4,latvia,0.004707617681268966,0.0018597533283292692,-0.0028478643529396964
2023Q4,malta,0.01003827003305973,0.006095701456023484,-0.0039425685770362465
2023Q4,norway,0.006923096680450728,0.008131155862490434,0.0012080591820397063
2023Q4,portugal,0.07728418526658766,0.051318456957125815,-0.025965728309461845
2023Q4,south-africa,0.02532867096944635,0.02532867096944635,0.0
2023Q4,spain,0.1596091539864312,0.21143336624110745,0.05182421225467626
2023Q4,sweden,0.004554244010904942,0.006754775659945936,0.002200531649040994
2023Q4,switzerland,0.008353361194993707,0.012343396335603449,0.003990035140609742
2023Q4,the-netherlands,0.01635447663986908,0.01460816304858912,-0.0017463135912799618
2023Q4,turkey,0.02102760359143896,0.02102760359143896,0.0
2023Q4,united-kingdom,0.10264221004854386,0.10264221004854386,0.0
2024Q1,austria,0.018994008193833976,0.05182165298132541,0.032827644787491436
2024Q1,belgium,0.020978262567088967,0.014549606428612553,-0.006428656138476414
2024Q1,czech-republic,0.02970828771081076,0.014676318910608494,-0.015031968800202267
2024Q1,denmark,0.010180691218090987,0.006012423766865434,-0.004168267451225552
2024Q1,france,0.10437073888531236,0.22671498366184262,0.12234424477653026
2024Q1,germany,0.023811920102310133,0.06754686107620583,0.0437349409738957
2024Q1,greece,0.0356844766583317,0.017993900802926552,-0.01769057585540515
2024Q1,hungary,0.03633172360299643,0.013027901569490066,-0.02330382203350636
2024Q1,ireland,0.04937296867706542,0.0066087662705328,-0.04276420240653262
2024Q1,italy,0.20325202546647764,0.1077695361179672,-0.09548248934851043
2024Q1,latvia,0.005034817721031361,0.001640854173755493,-0.0033939635472758677
2024Q1,malta,0.009780716899739193,0.004839970967943223,-0.00494074593179597
2024Q1,norway,0.007124922130813293,0.01210269371453555,0.004977771583722257
2024Q1,portugal,0.08137438463820978,0.04574717151338376,-0.03562721312482602
2024Q1,south-africa,0.03911766185945544,0.03911766185945544,0.0
2024Q1,spain,0.17425605644409817,0.21247882196312354,0.03822276551902537
2024Q1,sweden,0.004993171805020762,0.0083514215598534,0.003358249754832637
2024Q1,switzerland,0.009090956415813648,0.017269028597089467,0.008178072181275819
2024Q1,the-netherlands,0.016459680679938988,0.011647895740922178,-0.00481178493901681
2024Q1,turkey,0.024798407737811196,0.024798407737811196,0.0
2024Q1,united-kingdom,0.09528412058574981,0.09528412058574981,0.0
2024Q2,austria,0.01660641085570441,0.02038388949614942,0.0037774786404450103
2024Q2,belgium,0.01571277130938823,0.015089862365841733,-0.000622908943546498
2024Q2,czech-republic,0.023414200054293524,0.012302474705740052,-0.011111725348553472
2024Q2,denmark,0.014074119570471636,0.008359382734431037,-0.005714736836040599
2024Q2,france,0.09400516022919557,0.21098039783522304,0.11697523760602747
2024Q2,germany,0.02185900468434035,0.07597223406760373,0.05411322938326338
2024Q2,greece,0.0705858027588425,0.05373140938366725,-0.016854393375175254
2024Q2,hungary,0.028463310376580456,0.013055005602962822,-0.015408304773617635
2024Q2,ireland,0.06720863295185646,0.009899440696805133,-0.05730919225505132
2024Q2,italy,0.2488261017764485,0.16333287446613493,-0.08549322731031359
2024Q2,latvia,0.004075765255050634,0.001952336799603085,-0.0021234284554475487
2024Q2,malta,0.011483221284562306,0.007389143008343853,-0.004094078276218453
2024Q2,norway,0.007913820515357144,0.00801715759672021,0.00010333708136306581
2024Q2,portugal,0.0740698717350626,0.05584345691187333,-0.01822641482318927
2024Q2,south-africa,0.012841965988247656,0.012841965988247656,0.0
2024Q2,spain,0.15430238680526676,0.19023682287965143,0.03593443607438468
2024Q2,sweden,0.005059425154406004,0.008102939274595258,0.003043514120189254
2024Q2,switzerland,0.00839064707286163,0.010937289016531467,0.0025466419436698372
2024Q2,the-netherlands,0.01495791314067415,0.015422448688485104,0.0004645355478109549
2024Q2,turkey,0.017896702582599535,0.017896702582599535,0.0
2024Q2,united-kingdom,0.08825276589878993,0.08825276589878993,0.0
2024Q3,austria,0.015563175741997788,0.02067422892321222,0.005111053181214433
2024Q3,belgium,0.014694092428275478,0.011524257768268674,-0.0031698346600068043
2024Q3,czech-republic,0.02187447034996226,0.009928196128544167,-0.011946274221418094
2024Q3,denmark,0.016953221308666933,0.009668433762163819,-0.0072847875465031145
2024Q3,france,0.0863818820973105,0.2280736133011845,0.14169173120387402
2024Q3,germany,0.02260805470438974,0.06065378862740322,0.03804573392301348
2024Q3,greece,0.09652052694920359,0.07302623469664692,-0.02349429225255667
2024Q3,hungary,0.026974504857233784,0.011878043400581151,-0.015096461456652633
2024Q3,ireland,0.08077048762554612,0.00903014662358083,-0.07174034100196529
2024Q3,italy,0.23631399544211373,0.15576162728473114,-0.08055236815738259
2024Q3,latvia,0.005638981998909912,0.0022619919930305507,-0.003376990005879361
2024Q3,malta,0.012015511201450524,0.006788558621195201,-0.005226952580255323
2024Q3,norway,0.009982264725642804,0.00954810891377022,-0.00043415581187258336
2024Q3,portugal,0.07104352183895712,0.05285709677911451,-0.018186425059842616
2024Q3,south-africa,0.010696644503162354,0.010696644503162354,0.0
2024Q3,spain,0.13728742362370247,0.18810336396587546,0.05081594034217299
2024Q3,sweden,0.0055446357044177845,0.0112181895233932,0.005673553818975416
2024Q3,switzerland,0.008664464948293963,0.009864015795230644,0.0011995508469366811
2024Q3,the-netherlands,0.013596840450813726,0.011568159888961798,-0.0020286805618519275
2024Q3,turkey,0.017703876398123684,0.017703876398123684,0.0
2024Q3,united-kingdom,0.08917142310182571,0.08917142310182571,0.0
2024Q4,austria,0.021054620126085586,0.02654469621058603,0.005490076084500445
2024Q4,belgium,0.022015556287288914,0.017793290598988733,-0.00422226568830018
2024Q4,czech-republic,0.030653454135622423,0.015070337288248142,-0.015583116847374281
2024Q4,denmark,0.010459757947023935,0.007394999966073481,-0.003064757980950454
2024Q4,france,0.10789739798606965,0.2104655281838158,0.10256813019774616
2024Q4,germany,0.02482525642022914,0.08020405820671435,0.05537880178648521
2024Q4,greece,0.05235493694843405,0.0323095872490925,-0.020045349699341554
2024Q4,hungary,0.03650329192281396,0.016017452780221812,-0.020485839142592145
2024Q4,ireland,0.04558042474197139,0.007244784722632928,-0.03833564001933846
2024Q4,italy,0.21745815716657768,0.12976437379658606,-0.08769378336999162
2024Q4,latvia,0.004990083583315153,0.0019363322974609827,-0.0030537512858541706
2024Q4,malta,0.010608898982390246,0.00705100652166416,-0.0035578924607260858
2024Q4,norway,0.007730184566417767,0.00925610234098848,0.0015259177745707122
2024Q4,portugal,0.07014307596659475,0.04736167486778726,-0.02278140109880749
2024Q4,south-africa,0.026705018332650016,0.026705018332650016,0.0
2024Q4,spain,0.15496923308170413,0.20350070496596603,0.048531471884261906
2024Q4,sweden,0.004749118459507624,0.006918169927262183,0.002169051467754559
2024Q4,switzerland,0.00816532546960418,0.011917976829601726,0.0037526513599975466
2024Q4,the-netherlands,0.014068971002888658,0.013476668040848523,-0.0005923029620401345
2024Q4,turkey,0.022042460160335387,0.022042460160335387,0.0
2024Q4,united-kingdom,0.10702477671247539,0.10702477671247539,0.0
2025Q1,austria,0.01847944732783572,0.050184855857030086,0.031705408529194366
2025Q1,belgium,0.02322448433461736,0.013548684221912707,-0.009675800112704655
2025Q1,czech-republic,0.029507538679305074,0.014465577392843525,-0.015041961286461548
2025Q1,denmark,0.009885141653932015,0.005663889806382801,-0.004221251847549214
2025Q1,france,0.11515975239610989,0.22685457331230524,0.11169482091619536
2025Q1,germany,0.02450334856796783,0.06451002469508443,0.0400066761271166
2025Q1,greece,0.03516594953556665,0.0196062365575767,-0.01555971297798995
2025Q1,hungary,0.03663213639340568,0.013657723074047981,-0.0229744133193577
2025Q1,ireland,0.04472151604566165,0.006390999379437647,-0.038330516666224
2025Q1,italy,0.20050140491968366,0.10750700521541683,-0.09299439970426683
2025Q1,latvia,0.005050668657262977,0.0017259404900691025,-0.0033247281671938745
2025Q1,malta,0.010798515503411947,0.006469075390307591,-0.004329440113104356
2025Q1,norway,0.008083745889113456,0.013534457865224428,0.005450711976110972
2025Q1,portugal,0.07081710692178224,0.04370180236444079,-0.02711530455734145
2025Q1,south-africa,0.040033520890697956,0.040033520890697956,0.0
2025Q1,spain,0.171511468229097,0.2104900634837396,0.03897859525464262
2025Q1,sweden,0.005721790691614848,0.008660596332053457,0.0029388056404386093
2025Q1,switzerland,0.009677396638051845,0.017463042473645406,0.00778564583559356
2025Q1,the-netherlands,0.015113978070576968,0.010120842543478495,-0.0049931355270984735
2025Q1,turkey,0.025348413039344795,0.025348413039344795,0.0
2025Q1,united-kingdom,0.10006267561496046,0.10006267561496046,0.0
2025Q2,austria,0.017119690641894243,0.01959675503924411,0.002477064397349866
2025Q2,belgium,0.018791076054761796,0.01520680701196814,-0.003584269042793657
2025Q2,czech-republic,0.025201832567073514,0.01239479994704619,-0.012807032620027324
2025Q2,denmark,0.013791139466716987,0.008505712867975027,-0.00528542659874196
2025Q2,france,0.10434110558936031,0.2105409743828881,0.10619986879352779
2025Q2,germany,0.021845226405660497,0.07617379403798391,0.05432856763232341
2025Q2,greece,0.06481162998317085,0.053792572932198454,-0.011019057050972392
2025Q2,hungary,0.027843997366674443,0.012938051335010336,-0.014905946031664107
2025Q2,ireland,0.0634031159481836,0.009754336697922607,-0.053648779250260986
2025Q2,italy,0.24306455759784754,0.15873653225659728,-0.08432802534125025
2025Q2,latvia,0.004479958555483347,0.0019821206983098062,-0.0024978378571735406
2025Q2,malta,0.01231229580870035,0.008618829966228017,-0.003693465842472333
2025Q2,norway,0.009878813988907904,0.008498124307916298,-0.001380689680991606
2025Q2,portugal,0.06894877966574597,0.05458723383439897,-0.014361545831347002
2025Q2,south-africa,0.014264615398805473,0.014264615398805473,0.0
2025Q2,spain,0.15283818460411533,0.19189917109422563,0.039060986490110305
2025Q2,sweden,0.004794328127275865,0.008194801690087024,0.003400473562811159
2025Q2,switzerland,0.009267369014920257,0.010519150862324989,0.0012517818474047319
2025Q2,the-netherlands,0.014138560118184512,0.014931892542352398,0.0007933324241678856
