market_key,country,region,dump_date,period,lang,reviews,tot,share_pct,reviews_lag4,share_pct_lag4,yoy_pct,share_chg_pp
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2021Q4,other,1034,9353,11.055276381909549,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2021Q4,pt,204,9353,2.1811183577461777,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2021Q4,zh_ja_ko,3,9353,0.03207526996685556,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q1,de,79,14490,0.5452035886818496,4.0,0.11344299489506524,1875.0,0.43176059378678433
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q1,en,4590,14490,31.677018633540374,550.0,15.598411798071469,734.5454545454546,16.078606835468904
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q1,es,7607,14490,52.49827467218772,2429.0,68.88825865002836,213.17414573898725,-16.389983977840643
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q1,fr,220,14490,1.518288474810214,37.0,1.0493477027793534,494.5945945945946,0.4689407720308605
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q1,it,66,14490,0.4554865424430642,6.0,0.17016449234259784,1000.0,0.28532205010046635
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q1,other,1253,14490,8.647342995169081,471.0,13.357912648893931,166.02972399150744,-4.71056965372485
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q1,pt,666,14490,4.596273291925466,28.0,0.7941009642654566,2278.5714285714284,3.8021723276600095
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q1,zh_ja_ko,9,14490,0.062111801242236024,1.0,0.02836074872376631,800.0,0.033751052518469715
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q2,de,76,19220,0.39542143600416235,2.0,0.07189072609633357,3700.0,0.3235307099078288
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q2,en,4186,19220,21.77939646201873,385.0,13.838964773544213,987.2727272727273,7.9404316884745185
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q2,es,11560,19220,60.14568158168574,1961.0,70.48885693745507,489.49515553289143,-10.343175355769326
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q2,fr,256,19220,1.331945889698231,21.0,0.7548526240115025,1119.047619047619,0.5770932656867285
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q2,it,103,19220,0.5359001040582726,5.0,0.17972681524083392,1960.0000000000002,0.3561732888174387
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q2,other,1850,19220,9.625390218522373,396.0,14.234363767074047,367.1717171717172,-4.608973548551674
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q2,pt,1166,19220,6.066597294484912,11.0,0.39539899352983465,10500.0,5.671198300955077
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q2,zh_ja_ko,23,19220,0.11966701352757544,1.0,0.035945363048166784,2200.0,0.08372165047940866
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q3,de,106,24792,0.4275572765408196,2.0,0.04841442749939482,5200.0,0.37914284904142476
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q3,en,3895,24792,15.710713133268797,355.0,8.593560881142581,997.1830985915492,7.117152252126216
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q3,es,15797,24792,63.71813488222007,3174.0,76.83369644153957,397.7000630119723,-13.115561559319502
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q3,fr,265,24792,1.068893191352049,35.0,0.8472524812394093,657.1428571428571,0.22164071011263964
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q3,it,143,24792,0.5767989674088415,5.0,0.12103606874848705,2760.0,0.45576289866035447
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q3,other,2582,24792,10.414649887060342,545.0,13.192931493585089,373.76146788990826,-2.7782816065247466
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q3,pt,1984,24792,8.002581477896095,14.0,0.3389009924957637,14071.428571428572,7.663680485400332
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q3,zh_ja_ko,20,24792,0.08067118425298483,1.0,0.02420721374969741,1900.0,0.05646397050328743
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q4,de,277,34556,0.8015974071073041,22.0,0.2352186464236074,1159.0909090909092,0.5663787606836967
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q4,en,7770,34556,22.485241347378167,1931.0,20.64578210199936,302.3821853961678,1.8394592453788086
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q4,es,20441,34556,59.15325847899062,6048.0,64.6637442531808,237.97949735449734,-5.5104857741901725
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q4,fr,477,34556,1.3803680981595092,89.0,0.9515663423500481,435.9550561797753,0.4288017558094611
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q4,it,171,34556,0.4948489408496354,22.0,0.2352186464236074,677.2727272727273,0.259630294426028
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q4,other,3492,34556,10.105336265771502,1034.0,11.055276381909549,237.7176015473888,-0.9499401161380465
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q4,pt,1878,34556,5.434656788980206,204.0,2.1811183577461777,820.5882352941176,3.2535384312340283
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2022Q4,zh_ja_ko,50,34556,0.14469267276305128,3.0,0.03207526996685556,1566.6666666666667,0.11261740279619573
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q1,de,436,33225,1.3122648607975922,79.0,0.5452035886818496,451.8987341772152,0.7670612721157426
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q1,en,10340,33225,31.12114371708051,4590.0,31.677018633540374,125.27233115468408,-0.5558749164598638
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q1,es,16658,33225,50.136945071482316,7607.0,52.49827467218772,118.98251610358881,-2.361329600705403
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q1,fr,586,33225,1.763732129420617,220.0,1.518288474810214,166.36363636363635,0.24544365461040307
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q1,it,236,33225,0.710308502633559,66.0,0.4554865424430642,257.57575757575756,0.25482196019049486
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q1,other,3034,33225,9.131677953348381,1253.0,8.647342995169081,142.13886671987234,0.48433495817929995
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q1,pt,1833,33225,5.516930022573363,666.0,4.596273291925466,175.22522522522524,0.920656730647897
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q1,zh_ja_ko,102,33225,0.30699774266365687,9.0,0.062111801242236024,1033.3333333333335,0.24488594142142084
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q2,de,252,39090,0.6446661550268611,76.0,0.39542143600416235,231.57894736842107,0.24924471902269874
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q2,en,6954,39090,17.789716039907905,4186.0,21.77939646201873,66.12517916865744,-3.989680422110826
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q2,es,24320,39090,62.21540035814786,11560.0,60.14568158168574,110.38062283737023,2.0697187764621177
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q2,fr,477,39090,1.2202609363008443,256.0,1.331945889698231,86.328125,-0.11168495339738671
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q2,it,324,39090,0.8288564850345357,103.0,0.5359001040582726,214.5631067961165,0.2929563809762631
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q2,other,3871,39090,9.902788436940394,1850.0,9.625390218522373,109.24324324324326,0.27739821841802126
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q2,pt,2808,39090,7.183422870299309,1166.0,6.066597294484912,140.8233276157804,1.1168255758143975
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q2,zh_ja_ko,84,39090,0.21488871834228704,23.0,0.11966701352757544,265.2173913043478,0.0952217048147116
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q3,de,244,49551,0.49242194910294446,106.0,0.4275572765408196,130.18867924528303,0.06486467256212486
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q3,en,5981,49551,12.070392121248814,3895.0,15.710713133268797,53.5558408215661,-3.6403210120199834
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q3,es,32577,49551,65.74438457346976,15797.0,63.71813488222007,106.22270051275558,2.0262496912496886
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q3,fr,510,49551,1.0292425985348428,265.0,1.068893191352049,92.45283018867924,-0.039650592817206176
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q3,it,529,49551,1.0675869306371213,143.0,0.5767989674088415,269.9300699300699,0.4907879632282798
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q3,other,4741,49551,9.567919920889588,2582.0,10.414649887060342,83.61735089078235,-0.8467299661707539
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q3,pt,4879,49551,9.846420859316664,1984.0,8.002581477896095,145.9173387096774,1.843839381420569
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q3,zh_ja_ko,90,49551,0.1816310468002664,20.0,0.08067118425298483,350.0,0.10095986254728156
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q4,de,578,61462,0.9404184699489115,277.0,0.8015974071073041,108.66425992779783,0.13882106284160745
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q4,en,11699,61462,19.034525397806775,7770.0,22.485241347378167,50.56628056628056,-3.450715949571393
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q4,es,37408,61462,60.86362305164167,20441.0,59.15325847899062,83.00474536470819,1.710364572651045
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q4,fr,808,61462,1.314633432039309,477.0,1.3803680981595092,69.39203354297693,-0.06573466612020029
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q4,it,504,61462,0.8200188734502619,171.0,0.4948489408496354,194.73684210526315,0.32516993260062654
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q4,other,5684,61462,9.247990628355732,3492.0,10.105336265771502,62.77205040091638,-0.8573456374157704
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q4,pt,4614,61462,7.507077543848231,1878.0,5.434656788980206,145.68690095846642,2.072420754868025
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2023Q4,zh_ja_ko,167,61462,0.2717126029091146,50.0,0.14469267276305128,234.0,0.1270199301460633
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q1,de,764,54291,1.4072314011530456,436.0,1.3122648607975922,75.22935779816513,0.09496654035545338
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q1,en,14191,54291,26.1387706986425,10340.0,31.12114371708051,37.243713733075445,-4.982373018438011
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q1,es,28164,54291,51.87600154721777,16658.0,50.136945071482316,69.07191739704646,1.7390564757354525
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q1,fr,930,54291,1.7129911034978174,586.0,1.763732129420617,58.70307167235496,-0.05074102592279961
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q1,it,478,54291,0.8804405886795234,236.0,0.710308502633559,102.54237288135593,0.1701320860459643
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q1,other,5030,54291,9.26488736623013,3034.0,9.131677953348381,65.78773895847067,0.13320941288174915
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q1,pt,4469,54291,8.231566926378221,1833.0,5.516930022573363,143.8079650845608,2.714636903804858
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q1,zh_ja_ko,265,54291,0.48811036820099096,102.0,0.30699774266365687,159.80392156862746,0.1811126255373341
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q2,de,311,44886,0.6928663725883349,252.0,0.6446661550268611,23.41269841269842,0.04820021756147386
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q2,en,8240,44886,18.35761707436617,6954.0,17.789716039907905,18.492953695714686,0.5679010344582665
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q2,es,26599,44886,59.25901171857595,24320.0,62.21540035814786,9.37088815789473,-2.9563886395719123
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q2,fr,592,44886,1.3188967606826183,477.0,1.2202609363008443,24.10901467505242,0.09863582438177398
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q2,it,403,44886,0.8978300583700931,324.0,0.8288564850345357,24.382716049382715,0.06897357333555743
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q2,other,4786,44886,10.662567392951031,3871.0,9.902788436940394,23.63730302247482,0.7597789560106367
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q2,pt,3780,44886,8.421334046250502,2808.0,7.183422870299309,34.61538461538463,1.2379111759511927
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q2,zh_ja_ko,175,44886,0.389876576215301,84.0,0.21488871834228704,108.33333333333334,0.17498785787301394
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q3,de,273,57124,0.4779077095441496,244.0,0.49242194910294446,11.885245901639351,-0.014514239558794884
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q3,en,6927,57124,12.126251663048807,5981.0,12.070392121248814,15.816753051329213,0.055859541799993195
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q3,es,36749,57124,64.33197955325258,32577.0,65.74438457346976,12.806581330386479,-1.4124050202171787
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q3,fr,684,57124,1.1973951403963308,510.0,1.0292425985348428,34.11764705882352,0.16815254186148798
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q3,it,512,57124,0.8962957776066102,529.0,1.0675869306371213,-3.2136105860113395,-0.17129115303051112
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q3,other,6620,57124,11.588824312022968,4741.0,9.567919920889588,39.632988820923856,2.0209043911333797
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q3,pt,5188,57124,9.08199705902948,4879.0,9.846420859316664,6.333265013322409,-0.7644238002871848
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q3,zh_ja_ko,171,57124,0.2993487850990827,90.0,0.1816310468002664,89.99999999999999,0.1177177382988163
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q4,de,686,71356,0.9613767587869275,578.0,0.9404184699489115,18.685121107266433,0.02095828883801598
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q4,en,14415,71356,20.201524749145133,11699.0,19.034525397806775,23.215659458073333,1.166999351338358
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q4,es,41486,71356,58.139469701216434,37408.0,60.86362305164167,10.901411462788712,-2.724153350425233
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q4,fr,1079,71356,1.5121363305118,808.0,1.314633432039309,33.539603960396036,0.19750289847249114
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q4,it,544,71356,0.7623745725657268,504.0,0.8200188734502619,7.9365079365079305,-0.057644300884535093
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q4,other,8117,71356,11.37535736308089,5684.0,9.247990628355732,42.804363124560176,2.1273667347251592
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q4,pt,4790,71356,6.712820225348954,4614.0,7.507077543848231,3.8144776766363186,-0.7942573184992767
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2024Q4,zh_ja_ko,239,71356,0.33494029934413366,167.0,0.2717126029091146,43.11377245508983,0.06322769643501908
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q1,de,880,65370,1.3461832644944165,764.0,1.4072314011530456,15.18324607329844,-0.06104813665862907
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q1,en,15642,65370,23.928407526388252,14191.0,26.1387706986425,10.224790360087388,-2.2103631722542474
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q1,es,36992,65370,56.58864922747438,28164.0,51.87600154721777,31.344979406334318,4.712647680256609
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q1,fr,1142,65370,1.746978736423436,930.0,1.7129911034978174,22.79569892473119,0.03398763292561857
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q1,it,360,65370,0.5507113354749885,478.0,0.8804405886795234,-24.68619246861925,-0.32972925320453483
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q1,other,7758,65370,11.867829279486003,5030.0,9.26488736623013,54.23459244532802,2.602941913255872
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q1,pt,2314,65370,3.539850084136454,4469.0,8.231566926378221,-48.221078541060635,-4.691716842241767
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q1,zh_ja_ko,282,65370,0.43139054612207434,265.0,0.48811036820099096,6.41509433962264,-0.056719822078916626
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q2,de,400,68758,0.5817504872160331,311.0,0.6928663725883349,28.617363344051448,-0.11111588537230188
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q2,en,9097,68758,13.23046045551063,8240.0,18.35761707436617,10.400485436893202,-5.12715661885554
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q2,es,45750,68758,66.53771197533378,26599.0,59.25901171857595,71.99894732884695,7.27870025675783
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q2,fr,964,68758,1.4020186741906395,592.0,1.3188967606826183,62.83783783783783,0.08312191350802123
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q2,it,376,68758,0.546845457983071,403.0,0.8978300583700931,-6.699751861042181,-0.35098460038702206
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q2,other,9205,68758,13.38753308705896,4786.0,10.662567392951031,92.3318010865023,2.7249656941079294
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q2,pt,2761,68758,4.015532738008668,3780.0,8.421334046250502,-26.95767195767196,-4.405801308241834
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q2,zh_ja_ko,205,68758,0.2981471246982169,175.0,0.389876576215301,17.14285714285715,-0.09172945151708406
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q3,de,313,81377,0.38462956363591677,273.0,0.4779077095441496,14.652014652014644,-0.0932781459082328
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q3,en,7454,81377,9.159836317386977,6927.0,12.126251663048807,7.607911072614404,-2.9664153456618294
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q3,es,57283,81377,70.39212553915725,36749.0,64.33197955325258,55.876350376881014,6.0601459859046685
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,argentina,LatAm,2026-06-29,2025Q3,fr,1062,81377,1.3050370497806505,684.0,1.1973951403963308,55.263157894736835,0.10764190938431972
