market_key,dump_date,n_listed,n_quote,median_listed_local,median_quote_local,rw_mean_listed_local,rw_mean_quote_local,mean_accommodates_eh,country,region,currency,fx_available,usd_per_unit,median_listed_usd,median_quote_usd,rw_mean_listed_usd,rw_mean_quote_usd
australia_vic_mornington-peninsula,2026-06-22,2964,2963,490.25,490.5,478.84266664934796,479.1216918987936,7.428754402817804,australia,APAC,AUD,True,0.7040833333333333,345.17685416666666,345.352875,337.14514087669505,337.3415979044089
australia_wa_western-australia,2026-06-28,8923,8923,347.5,347.5,356.33516856673646,356.33516856673646,5.264034410499614,australia,APAC,AUD,True,0.7040833333333333,244.6689583333333,244.6689583333333,250.88965326836302,250.88965326836302
austria_vienna_vienna,2026-06-20,7133,7132,125.0,125.0,144.55241764530825,144.5333509911533,3.853655318025864,austria,EMEA,EUR,True,1.1621366666666666,145.26708333333332,145.26708333333332,167.98966480092636,167.96750674302226
belgium_bru_brussels,2026-06-27,2639,2638,137.0,137.0,159.77730220629041,159.79992242013174,3.4829931972789114,belgium,EMEA,EUR,True,1.1621366666666666,159.21272333333332,159.21272333333332,185.68306139501098,185.70934917492383
belgium_vlg_antwerp,2026-06-29,1418,1418,147.16500000000002,147.16500000000002,167.83801054432456,167.83801054432456,4.152821813570069,belgium,EMEA,EUR,True,1.1621366666666666,171.02584255000002,171.02584255000002,195.05070611394618,195.05070611394618
belgium_vlg_ghent,2026-06-29,752,752,171.5,171.5,184.8789195006457,184.8789195006457,3.6771844660194173,belgium,EMEA,EUR,True,1.1621366666666666,199.30643833333332,199.30643833333332,214.8545712454154,214.8545712454154
belize_bz_belize,2026-06-29,1685,1685,405.17,405.17,474.9932013685239,474.9932013685239,4.838407494145199,belize,LatAm,BZD,False,,,,,
brazil_rj_rio-de-janeiro,2026-06-24,26632,26632,445.0,445.0,541.2298851203363,541.2298851203363,4.086186708299329,brazil,LatAm,BRL,True,0.1945338371507536,86.56755753208535,86.56755753208535,105.28752633312058,105.28752633312058
brazil_sp_são-paulo,2026-06-14,29945,29944,340.5,340.5,363.7923390351791,363.7983439948515,3.016184664367206,brazil,LatAm,BRL,True,0.1945338371507536,66.2387715498316,66.2387715498316,70.76991963856128,70.77108780640827
canada_bc_vancouver,2026-06-15,3604,3604,382.0,382.0,455.3284410331451,455.3284410331451,4.437064809855383,canada,NAM,CAD,True,0.7227644635290046,276.09602506807977,276.09602506807977,329.0952164128191,329.0952164128191
canada_bc_victoria,2026-06-29,2057,2057,296.71,296.71,367.45460296207796,367.45460296207796,4.161930536761389,canada,NAM,CAD,True,0.7227644635290046,214.45144397369094,214.45144397369094,265.5831289811496,265.5831289811496
canada_mb_winnipeg,2026-06-22,1056,1056,160.0,160.0,194.87848202291585,194.87848202291585,4.177389705882353,canada,NAM,CAD,True,0.7227644635290046,115.64231416464074,115.64231416464074,140.85124151263955,140.85124151263955
canada_nb_new-brunswick,2026-06-30,2947,2947,247.8,247.8,264.5392501471873,264.5392501471873,4.918001281229981,canada,NAM,CAD,True,0.7227644635290046,179.10103406248734,179.10103406248734,191.19956921499698,191.19956921499698
canada_on_ottawa,2026-06-24,1068,1067,177.5,177.5,279.1999664207131,279.2230017236045,4.37225636523266,canada,NAM,CAD,True,0.7227644635290046,128.29069227639832,128.29069227639832,201.7958139473828,201.81246304571934
canada_on_toronto,2026-06-15,8164,8162,296.0,296.0,402.76319977750825,402.81216267506045,4.060228452751817,canada,NAM,CAD,True,0.7227644635290046,213.93828120458537,213.93828120458537,291.10292801641606,291.1383166587982
canada_qc_montreal,2026-06-15,5582,5582,216.0,216.0,299.3978169048243,299.3978169048243,4.440100671140939,canada,NAM,CAD,True,0.7227644635290046,156.11712412226498,156.11712412226498,216.3941025169705,216.3941025169705
canada_qc_quebec-city,2026-06-19,1476,1476,253.8,253.8,321.0858565146114,321.0858565146114,4.442,canada,NAM,CAD,True,0.7227644635290046,183.43762084366136,183.43762084366136,232.06944683053405,232.06944683053405
chile_rm_santiago,2026-06-29,11469,11468,64547.0,64547.0,79084.00440641477,79080.8640445538,3.3708912233141306,chile,LatAm,CLP,False,,,,,
china_hk_hong-kong,2026-06-27,1165,1165,1068.99,1068.99,1200.7595422484526,1200.7595422484526,4.312259059367772,china,APAC,CNY,True,0.14651817551445184,156.62646444319387,156.62646444319387,175.93309736181163,175.93309736181163
colombia_dc_bogotá,2026-06-21,9897,9897,179900.0,179900.0,258432.85072477956,258432.85072477956,3.433269636930504,colombia,LatAm,COP,False,,,,,
czech-republic_prague_prague,2026-06-27,7688,7688,2605.645,2605.645,3070.050963142882,3070.050963142882,4.471721566190181,czech-republic,EMEA,CZK,False,,,,,
denmark_hovedstaden_copenhagen,2026-06-30,9661,9661,1752.0,1752.0,2134.3399614839104,2134.3399614839104,3.496601180249496,denmark,EMEA,DKK,True,0.15551570429039965,272.4635139167802,272.4635139167802,331.9233823053148,331.9233823053148
france_auvergne-rhone-alpes_lyon,2026-06-22,3616,3616,114.5,114.5,133.49233091142946,133.49233091142946,3.4802439024390246,france,EMEA,EUR,True,1.1621366666666666,133.06464833333334,133.06464833333334,155.13633247097226,155.13633247097226
france_ile-de-france_paris,2026-06-16,31069,31069,211.67,211.67,301.88145751557283,301.88145751557283,3.474147150037429,france,EMEA,EUR,True,1.1621366666666666,245.9894682333333,245.9894682333333,350.8275107656227,350.8275107656227
france_nouvelle-aquitaine_bordeaux,2026-06-22,5002,5002,122.235,122.235,137.0345306934709,137.0345306934709,3.9802920992433575,france,EMEA,EUR,True,1.1621366666666666,142.05377545,142.05377545,159.2528527183413,159.2528527183413
france_pyrénées-atlantiques_pays-basque,2026-06-23,6273,6273,154.33,154.33,174.74367147262274,174.74367147262274,4.513237468082247,france,EMEA,EUR,True,1.1621366666666666,179.35255176666666,179.35255176666666,203.07602788628887,203.07602788628887
germany_be_berlin,2026-06-26,4405,4405,178.0,178.0,210.46100779985613,210.46100779985613,4.002610966057441,germany,EMEA,EUR,True,1.1621366666666666,206.86032666666665,206.86032666666665,244.58445406783213,244.58445406783213
germany_bv_munich,2026-06-29,2018,2018,188.33499999999998,188.33499999999998,240.92406805253177,240.92406805253177,3.4740829346092506,germany,EMEA,EUR,True,1.1621366666666666,218.87100911666664,218.87100911666664,279.9866933663424,279.9866933663424
greece_attica_athens,2026-06-28,10195,10195,103.0,103.0,129.72883556758728,129.72883556758728,3.916413820103749,greece,EMEA,EUR,True,1.1621366666666666,119.70007666666666,119.70007666666666,150.76263653706397,150.76263653706397
greece_central-macedonia_thessaloniki,2026-06-29,3588,3588,74.065,74.065,76.69256677350427,76.69256677350427,3.8186500406614257,greece,EMEA,EUR,True,1.1621366666666666,86.07365221666666,86.07365221666666,89.127243908271,89.127243908271
greece_crete_crete,2026-06-29,16040,16039,148.5,148.5,212.02031127790542,212.02357435987372,4.8827710843373495,greece,EMEA,EUR,True,1.1621366666666666,172.577295,172.577295,246.39657781413408,246.40036996133577
greece_south-aegean_south-aegean,2026-06-28,19309,19305,196.33,196.33,266.8799837985333,266.8819572139304,4.435433031470456,greece,EMEA,EUR,True,1.1621366666666666,228.16229176666667,228.16229176666667,310.1510147716815,310.153308150073
hungary_közép-magyarország_budapest,2026-06-28,8476,8476,32497.25,32497.25,39884.89322870299,39884.89322870299,4.1976744186046515,hungary,EMEA,HUF,False,,,,,
ireland_leinster_dublin,2026-06-21,2470,2470,256.815,256.815,290.12394385504825,290.12394385504825,4.255026455026455,ireland,EMEA,EUR,True,1.1621366666666666,298.45412804999995,298.45412804999995,337.1636730318929,337.1636730318929
italy_campania_naples,2026-06-25,4650,4650,115.0,115.0,142.19802700790186,142.19802700790186,4.398497809305237,italy,EMEA,EUR,True,1.1621366666666666,133.64571666666666,133.64571666666666,165.25354111353968,165.25354111353968
italy_emilia-romagna_bologna,2026-06-26,2956,2956,136.0,136.0,171.76431471443442,171.76431471443442,4.030625402965828,italy,EMEA,EUR,True,1.1621366666666666,158.05058666666665,158.05058666666665,199.6136081545171,199.6136081545171
italy_lazio_rome,2026-06-20,21290,21290,178.01,178.01,224.00514519976545,224.00514519976545,4.306074555465295,italy,EMEA,EUR,True,1.1621366666666666,206.8719480333333,206.8719480333333,260.32459275863806,260.32459275863806
italy_lombardia_bergamo,2026-06-30,2424,2424,128.0,128.0,147.2264490591316,147.2264490591316,4.30188679245283,italy,EMEA,EUR,True,1.1621366666666666,148.75349333333332,148.75349333333332,171.09725475474897,171.09725475474897
italy_lombardy_milan,2026-06-25,15272,15272,138.0,138.0,173.1699932358717,173.1699932358717,3.6641069053089854,italy,EMEA,EUR,True,1.1621366666666666,160.37485999999998,160.37485999999998,201.24719870582513,201.24719870582513
italy_puglia_puglia,2026-06-30,18785,18781,148.35,148.35,191.36791223414144,191.3913658873918,4.644665506093012,italy,EMEA,EUR,True,1.1621366666666666,172.40297449999997,172.40297449999997,222.39566763074436,222.42292398115387
italy_sicilia_sicily,2026-06-30,23594,23593,135.5,135.5,167.9719920014589,167.9773623894068,4.653433389816832,italy,EMEA,EUR,True,1.1621366666666666,157.46951833333333,157.46951833333333,195.2064108779354,195.2126520026839
italy_toscana_florence,2026-06-26,8578,8578,174.0,174.0,207.7191111288818,207.7191111288818,4.174741062479118,italy,EMEA,EUR,True,1.1621366666666666,202.21177999999998,202.21177999999998,241.39799541028157,241.39799541028157
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,4966,4966,168.33,168.33,216.69389163722025,216.69389163722025,4.73397212543554,italy,EMEA,EUR,True,1.1621366666666666,195.6224651,195.6224651,251.827916914307,251.827916914307
italy_veneto_venice,2026-06-15,5572,5572,222.6,222.6,247.92278363318198,247.92278363318198,4.167856520982065,italy,EMEA,EUR,True,1.1621366666666666,258.691622,258.691622,288.1201573621873,288.1201573621873
japan_kantō_tokyo,2026-06-30,23121,23120,20700.0,20700.0,27261.936510433345,27262.381751751436,4.786910323727622,japan,APAC,JPY,True,0.006308269863768464,130.5811861800072,130.5811861800072,171.97565251673586,171.97846121912488
kenya_nairobi_nairobi,2026-06-15,5723,5723,6207.0,6207.0,7344.626638946192,7344.626638946192,3.073056183684119,kenya,EMEA,KES,False,,,,,
latvia_riga_riga,2026-06-30,2404,2404,84.0,84.0,96.95850230693044,96.95850230693044,3.861111111111111,latvia,EMEA,EUR,True,1.1621366666666666,97.61948,97.61948,112.67903067596845,112.67903067596845
mexico_df_mexico-city,2026-06-15,15830,15826,2100.0,2100.0,2586.2222097739846,2586.317753315701,4.076352853965901,mexico,LatAm,MXN,True,0.05752284135894696,120.79796685378862,120.79796685378862,148.76684989181416,148.7723458278072
norway_oslo_oslo,2026-06-30,5959,5959,1898.0,1898.0,2185.3320213476823,2185.3320213476823,3.647916380140283,norway,EMEA,NOK,True,0.10475095838519202,198.81731901509445,198.81731901509445,228.91562362601863,228.91562362601863
portugal_lisbon_lisbon,2026-06-23,13972,13972,155.225,155.225,182.01403399445996,182.01403399445996,4.360824041338048,portugal,EMEA,EUR,True,1.1621366666666666,180.39266408333333,180.39266408333333,211.52518275287505,211.52518275287505
portugal_norte_porto,2026-06-23,9569,9569,123.0,123.0,148.2078473259475,148.2078473259475,3.994980694980695,portugal,EMEA,EUR,True,1.1621366666666666,142.94280999999998,142.94280999999998,172.23777366521887,172.23777366521887
singapore_sg_singapore,2026-06-29,319,319,262.32,262.32,249.19195148842334,249.19195148842334,3.6859756097560976,singapore,APAC,SGD,True,0.7822295021291343,205.19444299851452,205.19444299851452,194.9252961473768,194.9252961473768
south-africa_wc_cape-town,2026-06-29,15405,15404,1769.0,1769.0,2272.3580158433647,2272.6144351730745,3.8101366672795245,south-africa,EMEA,ZAR,True,0.06109386184222822,108.07504159890172,108.07504159890172,138.82712667601436,138.84279232311732
spain_andalucía_malaga,2026-06-30,6406,6406,174.0,174.0,194.50454197999179,194.50454197999179,4.142182890855457,spain,EMEA,EUR,True,1.1621366666666666,202.21177999999998,202.21177999999998,226.04086006815436,226.04086006815436
spain_andalucía_sevilla,2026-06-30,5698,5697,110.4,110.47,129.1018860828347,129.11048458423684,4.168918918918919,spain,EMEA,EUR,True,1.1621366666666666,128.299888,128.38123756666667,150.03403555268525,150.04402818644306
spain_catalonia_barcelona,2026-06-24,7454,7454,240.1,240.1,293.54665720276313,293.54665720276313,4.360993181525794,spain,EMEA,EUR,True,1.1621366666666666,279.02901366666663,279.02901366666663,341.14133371276176,341.14133371276176
spain_catalonia_girona,2026-06-30,11180,11180,218.38,218.38,258.87293240204974,258.87293240204974,5.540894220283533,spain,EMEA,EUR,True,1.1621366666666666,253.78740526666664,253.78740526666664,300.8457267519434,300.8457267519434
spain_comunidad-de-madrid_madrid,2026-06-20,11472,11472,146.0,146.0,182.83112280870668,182.83112280870668,3.8898312131038497,spain,EMEA,EUR,True,1.1621366666666666,169.67195333333333,169.67195333333333,212.47475162383435,212.47475162383435
spain_islas-baleares_mallorca,2026-06-23,7606,7606,391.0,391.0,452.50767318175775,452.50767318175775,5.863120269133725,spain,EMEA,EUR,True,1.1621366666666666,454.3954366666666,454.3954366666666,525.8757589525374,525.8757589525374
spain_islas-baleares_menorca,2026-06-30,2420,2420,310.985,310.985,346.6512838167525,346.6512838167525,5.374297489696516,spain,EMEA,EUR,True,1.1621366666666666,361.4070712833333,361.4070712833333,402.8561674705213,402.8561674705213
spain_pv_euskadi,2026-06-30,3614,3614,229.0,229.0,284.98093901258466,284.98093901258466,4.590488431876607,spain,EMEA,EUR,True,1.1621366666666666,266.1292966666667,266.1292966666667,331.18679852762176,331.18679852762176
spain_vc_valencia,2026-06-26,4858,4858,165.525,165.525,193.05432624035282,193.05432624035282,4.073185011709602,spain,EMEA,EUR,True,1.1621366666666666,192.36267175,192.36267175,224.3555111825428,224.3555111825428
sweden_stockholms-län_stockholm,2026-06-30,1886,1886,2285.75,2285.75,2505.697494923389,2505.697494923389,4.003466204506066,sweden,EMEA,SEK,True,0.10685514716704103,244.24415263706405,244.24415263706405,267.7466745761248,267.7466745761248
switzerland_geneva_geneva,2026-06-29,717,717,0.16,0.16,0.19825379755343459,0.19825379755343459,3.067005076142132,switzerland,EMEA,CHF,True,1.2595772919711887,0.2015323667153902,0.2015323667153902,0.24971598144535942,0.24971598144535942
switzerland_vd_vaud,2026-08-10,1570,1570,0.16,0.16,0.21037588702311527,0.21037588702311527,4.411572561829211,switzerland,EMEA,CHF,True,1.2595772919711887,0.2015323667153902,0.2015323667153902,0.2649846900726123,0.2649846900726123
switzerland_zürich_zurich,2026-06-30,862,862,0.18,0.18,0.2355316965921583,0.2355316965921583,3.500337154416723,switzerland,EMEA,CHF,True,1.2595772919711887,0.22672391255481397,0.22672391255481397,0.2966703765669304,0.2966703765669304
taiwan_northern-taiwan_taipei,2026-06-30,3416,3416,2977.3450000000003,2977.3450000000003,3613.665544106951,3613.665544106951,4.948403648802737,taiwan,APAC,TWD,True,0.03150538636859242,93.8024045775968,93.8024045775968,113.84992917395924,113.84992917395924
thailand_central-thailand_bangkok,2026-06-29,11633,11633,1742.1,1742.1,3038.177056067298,3038.177056067298,3.506503128086928,thailand,APAC,THB,True,0.030838170613051646,53.72317702499727,53.72317702499727,93.69182240766231,93.69182240766231
the-netherlands_north-holland_amsterdam,2026-06-15,3638,3638,331.0,331.0,332.41404185417304,332.41404185417304,3.1046743907311227,the-netherlands,EMEA,EUR,True,1.1621366666666666,384.66723666666667,384.66723666666667,386.3105465536024,386.3105465536024
the-netherlands_south-holland_rotterdam,2026-06-28,559,559,195.0,195.0,202.24138306789607,202.24138306789607,3.6570188133140378,the-netherlands,EMEA,EUR,True,1.1621366666666666,226.61665,226.61665,235.03212678058117,235.03212678058117
the-netherlands_south-holland_the-hague,2026-06-28,688,688,235.75,235.75,220.14874010279203,220.14874010279203,4.018270401948842,the-netherlands,EMEA,EUR,True,1.1621366666666666,273.9737191666666,273.9737191666666,255.84292299392504,255.84292299392504
turkey_marmara_istanbul,2026-06-30,8771,8771,4565.0,4565.0,5497.276017426683,5497.276017426683,4.1847657117477235,turkey,EMEA,TRY,False,,,,,
united-kingdom_england_bristol,2026-06-29,1441,1441,154.5,154.5,170.0943229799068,170.0943229799068,4.343984962406015,united-kingdom,EMEA,GBP,True,1.3458416666666666,207.9325375,207.9325375,228.92002712981605,228.92002712981605
united-kingdom_england_greater-manchester,2026-06-28,3561,3561,141.0,141.0,152.37089872255677,152.37089872255677,5.05939226519337,united-kingdom,EMEA,GBP,True,1.3458416666666666,189.76367499999998,189.76367499999998,205.06710428826366,205.06710428826366
united-kingdom_england_london,2026-06-19,28704,28704,235.67,235.67,288.9043164568804,288.9043164568804,4.2171872664773575,united-kingdom,EMEA,GBP,True,1.3458416666666666,317.1745055833333,317.1745055833333,388.819466767522,388.819466767522
united-kingdom_scotland_edinburgh,2026-06-23,3408,3408,276.9,276.9,308.05918673897474,308.05918673897474,4.11048839071257,united-kingdom,EMEA,GBP,True,1.3458416666666666,372.66355749999997,372.66355749999997,414.59888931275964,414.59888931275964
united-states_ca_los-angeles,2026-06-15,18149,18146,294.0,294.0,403.35430021167144,403.4165870949801,4.872399663794915,united-states,NAM,USD,True,1.0,294.0,294.0,403.35430021167144,403.4165870949801
united-states_ca_oakland,2026-06-27,1075,1075,201.5,201.5,246.2490426210496,246.2490426210496,3.769296740994854,united-states,NAM,USD,True,1.0,201.5,201.5,246.2490426210496,246.2490426210496
united-states_ca_pacific-grove,2026-06-14,139,139,580.0,580.0,698.1479225614297,698.1479225614297,4.718120805369128,united-states,NAM,USD,True,1.0,580.0,580.0,698.1479225614297,698.1479225614297
united-states_ca_san-diego,2026-06-27,7942,7941,389.0,389.0,472.4610100212243,472.67854895737804,5.7489950342870655,united-states,NAM,USD,True,1.0,389.0,389.0,472.4610100212243,472.67854895737804
united-states_ca_san-francisco,2026-06-14,2498,2498,288.145,288.145,410.1788359662981,410.1788359662981,3.877594090749209,united-states,NAM,USD,True,1.0,288.145,288.145,410.1788359662981,410.1788359662981
united-states_ca_san-mateo-county,2026-06-27,1451,1451,356.0,356.0,434.95804414631726,434.95804414631726,5.474415666456096,united-states,NAM,USD,True,1.0,356.0,356.0,434.95804414631726,434.95804414631726
united-states_ca_santa-clara-county,2026-06-28,2328,2328,289.32,289.32,358.8968413118298,358.8968413118298,4.748912613681297,united-states,NAM,USD,True,1.0,289.32,289.32,358.8968413118298,358.8968413118298
united-states_ca_santa-cruz-county,2026-06-30,1123,1123,562.0,562.0,597.9877332741148,597.9877332741148,5.598184818481848,united-states,NAM,USD,True,1.0,562.0,562.0,597.9877332741148,597.9877332741148
united-states_co_denver,2026-06-30,2820,2820,217.0,217.0,312.59651436820855,312.59651436820855,4.550994227068633,united-states,NAM,USD,True,1.0,217.0,217.0,312.59651436820855,312.59651436820855
united-states_dc_washington-dc,2026-06-24,3533,3533,237.58,237.58,284.8387113871636,284.8387113871636,4.567538990219402,united-states,NAM,USD,True,1.0,237.58,237.58,284.8387113871636,284.8387113871636
united-states_fl_broward-county,2026-06-29,10381,10380,286.0,286.0,335.2033176410325,335.202031600644,5.49359450427033,united-states,NAM,USD,True,1.0,286.0,286.0,335.2033176410325,335.202031600644
united-states_hi_hawaii,2026-06-21,20590,20590,369.5,369.5,418.4220770032137,418.4220770032137,4.7997490702155305,united-states,NAM,USD,True,1.0,369.5,369.5,418.4220770032137,418.4220770032137
united-states_il_chicago,2026-06-24,4655,4655,264.5,264.5,338.02109546598257,338.02109546598257,5.6104425861717315,united-states,NAM,USD,True,1.0,264.5,264.5,338.02109546598257,338.02109546598257
united-states_la_new-orleans,2026-06-16,3618,3618,215.725,215.725,284.36074120100557,284.36074120100557,5.268046709129512,united-states,NAM,USD,True,1.0,215.725,215.725,284.36074120100557,284.36074120100557
united-states_ma_boston,2026-06-15,1860,1860,350.0,350.0,419.01564590163935,419.01564590163935,4.361296963458569,united-states,NAM,USD,True,1.0,350.0,350.0,419.01564590163935,419.01564590163935
united-states_ma_cambridge,2026-06-29,411,411,378.0,378.0,477.040158830203,477.040158830203,5.008639308855291,united-states,NAM,USD,True,1.0,378.0,378.0,477.040158830203,477.040158830203
united-states_mn_twin-cities-msa,2026-06-27,3275,3275,263.97,263.97,312.0573638745668,312.0573638745668,6.19193083573487,united-states,NAM,USD,True,1.0,263.97,263.97,312.0573638745668,312.0573638745668
united-states_mt_bozeman,2026-06-19,376,376,339.33500000000004,339.33500000000004,371.661144125262,371.661144125262,4.722222222222222,united-states,NAM,USD,True,1.0,339.33500000000004,339.33500000000004,371.661144125262,371.661144125262
united-states_nc_asheville,2026-06-25,2004,2004,246.0,246.0,285.41186801829537,285.41186801829537,5.459990416866315,united-states,NAM,USD,True,1.0,246.0,246.0,285.41186801829537,285.41186801829537
united-states_nj_jersey-city,2026-06-27,1037,1037,338.5,338.5,393.1111657427076,393.1111657427076,6.085343228200371,united-states,NAM,USD,True,1.0,338.5,338.5,393.1111657427076,393.1111657427076
united-states_nj_newark,2026-06-30,764,764,286.5,286.5,303.1726215976533,303.1726215976533,5.927664974619289,united-states,NAM,USD,True,1.0,286.5,286.5,303.1726215976533,303.1726215976533
united-states_nv_clark-county-nv,2026-06-27,8155,8155,245.0,245.0,302.9915062251989,302.9915062251989,6.767266063452067,united-states,NAM,USD,True,1.0,245.0,245.0,302.9915062251989,302.9915062251989
united-states_ny_albany,2026-06-16,278,278,177.0,177.0,212.68754805806202,212.68754805806202,4.131944444444445,united-states,NAM,USD,True,1.0,177.0,177.0,212.68754805806202,212.68754805806202
united-states_ny_new-york-city,2026-06-14,5345,5345,207.69,207.69,432.7862973486704,432.7862973486704,3.5554398750650704,united-states,NAM,USD,True,1.0,207.69,207.69,432.7862973486704,432.7862973486704
united-states_ny_rochester,2026-06-27,526,526,197.0,197.0,213.08640057312454,213.08640057312454,4.521739130434782,united-states,NAM,USD,True,1.0,197.0,197.0,213.08640057312454,213.08640057312454
united-states_oh_columbus,2026-06-29,1861,1861,204.22,204.22,244.81527109709603,244.81527109709603,5.7475,united-states,NAM,USD,True,1.0,204.22,204.22,244.81527109709603,244.81527109709603
united-states_or_portland,2026-06-15,2471,2471,180.0,180.0,221.48420198626897,221.48420198626897,3.795739825028528,united-states,NAM,USD,True,1.0,180.0,180.0,221.48420198626897,221.48420198626897
united-states_or_salem-or,2026-06-28,175,175,214.36,214.36,232.09086499845532,232.09086499845532,4.699481865284974,united-states,NAM,USD,True,1.0,214.36,214.36,232.09086499845532,232.09086499845532
united-states_ri_rhode-island,2026-06-30,3347,3347,485.0,485.0,504.48128583752975,504.48128583752975,6.0076880834706206,united-states,NAM,USD,True,1.0,485.0,485.0,504.48128583752975,504.48128583752975
united-states_tn_nashville,2026-06-26,7252,7251,296.03,296.06,318.98852755078354,318.99781064655036,7.55070739124686,united-states,NAM,USD,True,1.0,296.03,296.06,318.98852755078354,318.99781064655036
united-states_tx_austin,2026-06-22,6779,6779,231.5,231.5,300.6540056302216,300.6540056302216,6.0329037565122015,united-states,NAM,USD,True,1.0,231.5,231.5,300.6540056302216,300.6540056302216
united-states_tx_dallas,2026-06-15,4086,4084,267.375,267.375,322.25935290219473,322.5003194314277,5.759780534351145,united-states,NAM,USD,True,1.0,267.375,267.375,322.25935290219473,322.5003194314277
united-states_tx_fort-worth,2026-06-21,1332,1332,239.39499999999998,239.39499999999998,291.8828898717029,291.8828898717029,5.707122093023256,united-states,NAM,USD,True,1.0,239.39499999999998,239.39499999999998,291.8828898717029,291.8828898717029
united-states_wa_seattle,2026-06-15,4561,4561,314.0,314.0,352.9105324062675,352.9105324062675,4.642945800579231,united-states,NAM,USD,True,1.0,314.0,314.0,352.9105324062675,352.9105324062675
