window_start,value_musd,value_ex_gebbia_musd
2023-04-04,570.8056967808,32.7663186545
2023-04-05,570.4710767808,32.431698654499996
2023-04-06,570.4710767808,32.431698654499996
2023-04-07,570.4710767808,32.431698654499996
2023-04-08,571.5808777807999,33.541499654499994
2023-04-09,572.8498777807999,34.8104996545
2023-04-10,572.8498777807999,34.8104996545
2023-04-11,572.8498777807999,34.8104996545
2023-04-12,532.812379533,34.4982096545
2023-04-13,532.812379533,34.4982096545
2023-04-14,554.8022796483999,34.4982096545
2023-04-15,555.0622796483999,34.7582096545
2023-04-16,560.2964349792001,39.9923649853
2023-04-17,560.2964349792001,39.9923649853
2023-04-18,564.9334308502999,44.6293608564
2023-04-19,564.3638983502999,44.0598283564
2023-04-20,564.3638983502999,44.0598283564
2023-04-21,564.3638983502999,44.0598283564
2023-04-22,567.5029159336,47.1988459397
2023-04-23,567.5029159336,47.1988459397
2023-04-24,567.5029159336,47.1988459397
2023-04-25,567.5029159336,47.1988459397
2023-04-26,567.5029159336,47.1988459397
2023-04-27,567.5029159336,47.1988459397
2023-04-28,527.7554597285999,47.1988459397
2023-04-29,550.5647597286,70.00814593970001
2023-04-30,583.4919682364,78.7212666677
2023-05-01,583.4919682364,78.7212666677
2023-05-02,583.4919682364,78.7212666677
2023-05-03,583.4919682364,78.7212666677
2023-05-04,583.4919682364,78.7212666677
2023-05-05,583.4919682364,78.7212666677
2023-05-06,583.4919682364,78.7212666677
2023-05-07,583.4919682364,78.7212666677
2023-05-08,583.4919682364,78.7212666677
2023-05-09,541.7573600004,78.7212666677
2023-05-10,541.7573600004,78.7212666677
2023-05-11,541.7573600004,78.7212666677
2023-05-12,542.1170600004001,79.08096666770001
2023-05-13,503.69402408750005,78.5331868277
2023-05-14,509.0228310328,83.86199377300001
2023-05-15,509.0228310328,83.86199377300001
2023-05-16,532.3607266262001,84.16801338159999
2023-05-17,532.3607266262001,84.16801338159999
2023-05-18,532.3607266262001,84.16801338159999
2023-05-19,541.0289274027999,92.8362141582
2023-05-20,541.0289274027999,92.8362141582
2023-05-21,541.0289274027999,92.8362141582
2023-05-22,541.0289274027999,92.8362141582
2023-05-23,540.0708855227999,91.8781722782
2023-05-24,539.2037324428,91.0110191982
2023-05-25,539.2037324428,91.0110191982
2023-05-26,539.4916824428,91.2989691982
2023-05-27,539.4916824428,91.2989691982
2023-05-28,544.7031374131,96.51042416850001
2023-05-29,544.7031374131,96.51042416850001
2023-05-30,544.7031374131,96.51042416850001
2023-05-31,544.7031374131,96.51042416850001
2023-06-01,507.66154061580005,96.51042416850001
2023-06-02,504.1065473434,92.9554308961
2023-06-03,504.5270005234,93.3758840761
2023-06-04,504.5270005234,93.3758840761
2023-06-05,504.5270005234,93.3758840761
2023-06-06,504.5270005234,93.3758840761
2023-06-07,504.5270005234,93.3758840761
2023-06-08,504.5270005234,93.3758840761
2023-06-09,504.5270005234,93.3758840761
2023-06-10,504.5270005234,93.3758840761
2023-06-11,507.64479114089994,96.4936746936
2023-06-12,507.64479114089994,96.4936746936
2023-06-13,507.64479114089994,96.4936746936
2023-06-14,498.4601835329,96.4936746936
2023-06-15,421.35256962809996,96.4936746936
2023-06-16,397.90091995299997,93.9389719726
2023-06-17,397.90091995299997,93.9389719726
2023-06-18,399.3482999529999,95.3863519726
2023-06-19,399.62983995299993,95.6678919726
2023-06-20,401.29434867919997,97.3324006988
2023-06-21,401.29434867919997,97.3324006988
2023-06-22,401.29434867919997,97.3324006988
2023-06-23,404.85200879679996,100.8900608164
2023-06-24,404.85200879679996,100.8900608164
2023-06-25,407.52530755789996,103.5633595775
2023-06-26,407.52530755789996,103.5633595775
2023-06-27,407.18705755789995,103.2251095775
2023-06-28,342.44374753679995,102.8829820775
2023-06-29,342.44374753679995,102.8829820775
2023-06-30,342.44374753679995,102.8829820775
2023-07-01,407.3052912257,105.0696966707
2023-07-02,407.5652912257,105.3296966707
2023-07-03,407.5652912257,105.3296966707
2023-07-04,399.943663802,97.70806924700001
2023-07-05,399.943663802,97.70806924700001
2023-07-06,399.581048802,97.345454247
2023-07-07,399.66737686199997,97.431782307
2023-07-08,399.975856862,97.74026230700001
2023-07-09,405.1301041375,102.8945095825
2023-07-10,405.1301041375,102.8945095825
2023-07-11,404.77210913749997,102.5365145825
2023-07-12,401.66595828749996,99.4303637325
2023-07-13,401.66595828749996,99.4303637325
2023-07-14,352.1680991388,99.4303637325
2023-07-15,374.7192327633,121.98149735700001
2023-07-16,376.1272817633,123.38954635700001
2023-07-17,376.1272817633,123.38954635700001
2023-07-18,379.7792817633,127.041546357
2023-07-19,379.3832817633,126.64554635700001
2023-07-20,379.3832817633,126.64554635700001
2023-07-21,379.3832817633,126.64554635700001
2023-07-22,390.68869217440005,137.9509567681
2023-07-23,396.1634315973,143.42569619100001
2023-07-24,419.5495688329,166.8118334266
2023-07-25,421.3901356989,168.6524002926
2023-07-26,420.3851356989,167.6474002926
2023-07-27,420.3851356989,167.6474002926
2023-07-28,342.66958073679996,167.6474002926
2023-07-29,375.2415370467,200.21935660250003
2023-07-30,398.9562396936,200.21935660250003
2023-07-31,398.9562396936,200.21935660250003
2023-08-01,398.9562396936,200.21935660250003
2023-08-02,398.22035729360005,199.48347420250002
2023-08-03,398.22035729360005,199.48347420250002
2023-08-04,398.22035729360005,199.48347420250002
2023-08-05,409.47316447640003,210.7362813853
2023-08-06,418.0739450138,219.3370619227
2023-08-07,418.0739450138,219.3370619227
2023-08-08,418.0739450138,219.3370619227
2023-08-09,413.913777426,215.17689433490003
2023-08-10,413.913777426,215.17689433490003
2023-08-11,413.913777426,215.17689433490003
2023-08-12,441.6403493851,242.903466294
2023-08-13,464.44302196419994,242.903466294
2023-08-14,464.44302196419994,242.903466294
2023-08-15,464.44302196419994,242.903466294
2023-08-16,464.44302196419994,242.903466294
2023-08-17,464.44302196419994,242.903466294
2023-08-18,464.44302196419994,242.903466294
2023-08-19,460.00298338339996,259.3463861457
2023-08-20,465.3158338714,264.6592366337
2023-08-21,465.3158338714,264.6592366337
2023-08-22,465.3158338714,264.6592366337
2023-08-23,464.2060328714,263.5494356337
2023-08-24,462.9370328714,262.2804356337
2023-08-25,471.1536158893,270.4970186516
2023-08-26,498.6940606779,298.03746344020004
2023-08-27,502.7974259307,302.140828693
2023-08-28,502.89566092070004,302.23906368300004
2023-08-29,481.04611180530003,302.37941468300005
2023-08-30,480.78611180530004,302.119414683
2023-08-31,475.55195647450006,296.8852593522
2023-09-01,475.55195647450006,296.8852593522
2023-09-02,482.326614687,303.6599175647
2023-09-03,487.6622491428,308.9955520205
2023-09-04,487.6622491428,308.9955520205
2023-09-05,489.87048809080005,311.2037909685
2023-09-06,486.73147050750003,308.0647733852
2023-09-07,486.73147050750003,308.0647733852
2023-09-08,488.402205512,309.7355083897
2023-09-09,510.1875095738,331.5208124515
2023-09-10,510.1875095738,331.5208124515
2023-09-11,510.1875095738,331.5208124515
2023-09-12,511.3875095738,332.7208124515
2023-09-13,488.57820957380005,309.9115124515
2023-09-14,455.651001066,301.19839172350004
2023-09-15,455.651001066,301.19839172350004
2023-09-16,455.651001066,301.19839172350004
2023-09-17,464.4459404325,309.99333109
2023-09-18,470.0830004325,315.63039109000005
2023-09-19,470.0830004325,315.63039109000005
2023-09-20,470.0830004325,315.63039109000005
2023-09-21,470.0830004325,315.63039109000005
2023-09-22,470.0830004325,315.63039109000005
2023-09-23,492.2154425963,337.7628332538
2023-09-24,492.2154425963,337.7628332538
2023-09-25,492.51544259630003,338.0628332538
2023-09-26,492.1557425963,337.70313325380005
2023-09-27,492.1557425963,337.70313325380005
2023-09-28,486.82693565100004,332.3743263085
2023-09-29,486.82693565100004,332.3743263085
2023-09-30,463.4890400576,332.0683066999
2023-10-01,472.2540397826,340.8333064249
2023-10-02,472.2540397826,340.8333064249
2023-10-03,463.58583900599996,332.16510564829997
2023-10-04,463.58583900599996,332.16510564829997
2023-10-05,463.58583900599996,332.16510564829997
2023-10-06,463.58583900599996,332.16510564829997
2023-10-07,474.9526577986,343.5319244409
2023-10-08,476.09684903860006,344.6761156809
2023-10-09,476.09684903860006,344.6761156809
2023-10-10,475.75584903860005,344.33511568090006
2023-10-11,475.75584903860005,344.33511568090006
2023-10-12,470.5443940683,339.1236607106
2023-10-13,470.5443940683,339.1236607106
2023-10-14,470.5443940683,339.1236607106
2023-10-15,479.7588301567,348.338096799
2023-10-16,491.48453015670003,360.06379679900004
2023-10-17,517.6723227901,386.2515894324
2023-10-18,517.2518696101,385.8311362524
2023-10-19,517.2518696101,385.8311362524
2023-10-20,525.1273839402,393.7066505825
2023-10-21,526.6630049002,395.2422715425
2023-10-22,536.359806091,404.93907273329995
2023-10-23,536.359806091,404.93907273329995
2023-10-24,548.546798091,417.1260647333
2023-10-25,548.546798091,417.1260647333
2023-10-26,545.4290074735001,414.00827411579996
2023-10-27,545.4290074735001,414.00827411579996
2023-10-28,545.5268074735,414.10607411579997
2023-10-29,545.5268074735,414.10607411579997
2023-10-30,545.5268074735,414.10607411579997
2023-10-31,545.5268074735,414.10607411579997
2023-11-01,545.5268074735,414.10607411579997
2023-11-02,544.0794274735,412.65869411579996
2023-11-03,543.7978874735,412.37715411579995
2023-11-04,542.2302727473,410.8095393896
2023-11-05,542.2302727473,410.8095393896
2023-11-06,555.5510016359,424.13026827820005
2023-11-07,551.9933415183001,420.5726081606
2023-11-08,551.9933415183001,420.5726081606
2023-11-09,549.3200427572,417.8993093995
2023-11-10,549.5735717071999,418.1528383495
2023-11-11,553.3242045502,421.9034711925
2023-11-12,553.3242045502,421.9034711925
2023-11-13,553.3242045502,421.9034711925
2023-11-14,553.3242045502,421.9034711925
2023-11-15,488.46266086130004,419.7167565993
2023-11-16,488.20266086130005,419.45675659930004
2023-11-17,488.20266086130005,419.45675659930004
2023-11-18,488.29908686130005,419.55318259930004
2023-11-19,488.29908686130005,419.55318259930004
2023-11-20,488.29908686130005,419.55318259930004
2023-11-21,488.2127588013,419.4668545393
2023-11-22,487.90427880130005,419.15837453930004
2023-11-23,482.75003152580007,414.0041272638
2023-11-24,482.75003152580007,414.0041272638
2023-11-25,482.84696152580005,414.10105726380004
2023-11-26,482.84696152580005,414.10105726380004
2023-11-27,482.84696152580005,414.10105726380004
2023-11-28,460.61843248980006,414.10105726380004
2023-11-29,434.8237317657,388.3063565397
2023-11-30,433.41568276570007,386.89830753970006
2023-12-01,433.41568276570007,386.89830753970006
2023-12-02,428.85668076570005,382.33930553970004
2023-12-03,428.85668076570005,382.33930553970004
2023-12-04,428.85668076570005,382.33930553970004
2023-12-05,428.85668076570005,382.33930553970004
2023-12-06,417.55127035460004,371.0338951286
2023-12-07,412.07653093170006,365.55915570570005
2023-12-08,388.69039369610005,342.17301847010003
2023-12-09,386.94417083010006,340.42679560410005
2023-12-10,386.94417083010006,340.42679560410005
2023-12-11,386.94417083010006,340.42679560410005
2023-12-12,386.94417083010006,340.42679560410005
2023-12-13,354.37221452020003,307.8548392942
2023-12-14,330.6575118733,307.8548392942
2023-12-15,330.6575118733,307.8548392942
2023-12-16,330.7541238733,307.9514512942
2023-12-17,330.7541238733,307.9514512942
2023-12-18,330.7541238733,307.9514512942
2023-12-19,330.7541238733,307.9514512942
2023-12-20,319.5013166905,296.69864411140003
2023-12-21,310.9005361531,288.097863574
2023-12-22,310.9005361531,288.097863574
2023-12-23,310.9977361531,288.195063574
2023-12-24,310.9977361531,288.195063574
2023-12-25,310.9977361531,288.195063574
2023-12-26,310.9977361531,288.195063574
2023-12-27,283.271164194,260.4684916149
2023-12-28,260.4684916149,260.4684916149
2023-12-29,260.4684916149,260.4684916149
2023-12-30,260.55813161490005,260.55813161490005
2023-12-31,260.55813161490005,260.55813161490005
2024-01-01,260.55813161490005,260.55813161490005
2024-01-02,260.55813161490005,260.55813161490005
2024-01-03,244.11521176320002,244.11521176320002
2024-01-04,238.80236127520004,238.8023612752
2024-01-05,238.80236127520004,238.8023612752
2024-01-06,238.88978727520004,238.8897872752
2024-01-07,238.88978727520004,238.8897872752
2024-01-08,238.88978727520004,238.8897872752
2024-01-09,230.67320425730003,230.67320425730003
2024-01-10,203.13275946870002,203.13275946870002
2024-01-11,199.02939421590003,199.0293942159
2024-01-12,198.93115922590002,198.93115922590002
2024-01-13,198.87840822590002,198.87840822590002
2024-01-14,198.87840822590002,198.87840822590002
2024-01-15,224.24001155060003,224.24001155060003
2024-01-16,224.24001155060003,224.24001155060003
2024-01-17,212.82835746700002,212.82835746700002
2024-01-18,207.4927230112,207.4927230112
2024-01-19,208.5971407312,208.5971407312
2024-01-20,207.35839378320003,207.3583937832
2024-01-21,207.35839378320003,207.3583937832
2024-01-22,207.35839378320003,207.3583937832
2024-01-23,205.6876587787,205.68765877869998
2024-01-24,183.90235471690002,183.9023547169
2024-01-25,183.90235471690002,183.9023547169
2024-01-26,200.8922414921,200.8922414921
2024-01-27,199.7810234921,199.7810234921
2024-01-28,233.65730673770003,199.7810234921
2024-01-29,233.65730673770003,199.7810234921
2024-01-30,233.94830673770002,200.0720234921
2024-01-31,233.94830673770002,200.0720234921
2024-02-01,225.15336737120003,191.2770841256
2024-02-02,226.01792082220004,185.6400241256
2024-02-03,234.53831115820003,185.72996412560002
2024-02-04,234.53831115820003,185.72996412560002
2024-02-05,234.53831115820003,185.72996412560002
2024-02-06,234.76331115820003,185.72996412560002
2024-02-07,212.63086899440003,163.5975219618
2024-02-08,212.63086899440003,163.5975219618
2024-02-09,233.0114035597,180.4526743181
2024-02-10,333.76965713050004,180.5420563181
2024-02-11,333.76965713050004,180.5420563181
2024-02-12,335.51518055300005,180.5420563181
2024-02-13,335.51518055300005,180.5420563181
2024-02-14,335.51518055300005,180.5420563181
2024-02-15,326.750180828,171.7770565931
2024-02-16,326.750180828,171.7770565931
2024-02-17,326.840954828,171.86783059310002
2024-02-18,326.840954828,171.86783059310002
2024-02-19,326.840954828,171.86783059310002
2024-02-20,326.840954828,171.86783059310002
2024-02-21,315.4741360354,160.5010118005
2024-02-22,314.3299447954,159.3568205605
2024-02-23,331.86289403530003,176.88976980040002
2024-02-24,331.9546460353,176.98152180040003
2024-02-25,331.9546460353,176.98152180040003
2024-02-26,331.9546460353,176.98152180040003
2024-02-27,331.9546460353,176.98152180040003
2024-02-28,331.9546460353,176.98152180040003
2024-02-29,322.7402099469,167.767085712
2024-03-01,311.1603899469,156.187265712
2024-03-02,284.71740681349996,129.7442825786
2024-03-03,284.71740681349996,129.7442825786
2024-03-04,284.71740681349996,129.7442825786
2024-03-05,276.8418924834,121.8687682485
2024-03-06,275.3062715234,120.33314728850002
2024-03-07,265.6094703326,110.6363460977
2024-03-08,294.7435333031,139.7704090682
2024-03-09,282.6466913031,127.67356706819999
2024-03-10,282.6466913031,127.67356706819999
2024-03-11,282.6466913031,127.67356706819999
2024-03-12,282.6466913031,127.67356706819999
2024-03-13,282.5488913031,127.5757670682
2024-03-14,282.5488913031,127.5757670682
2024-03-15,282.5488913031,127.5757670682
2024-03-16,282.6332813031,127.6601570682
2024-03-17,282.6332813031,127.6601570682
2024-03-18,282.6332813031,127.6601570682
2024-03-19,282.6332813031,127.6601570682
2024-03-20,282.5363873031,127.56326306819999
2024-03-21,282.5363873031,127.56326306819999
2024-03-22,278.7464181145,123.7732938796
2024-03-23,278.8223601145,123.8492358796
2024-03-24,278.8223601145,123.8492358796
2024-03-25,278.8223601145,123.8492358796
2024-03-26,278.5688311645,123.5957069296
2024-03-27,274.8181983215,119.8450740866
2024-03-28,274.8181983215,119.8450740866
2024-03-29,274.8181983215,119.8450740866
2024-03-30,274.8868323215,119.9137080866
2024-03-31,274.8868323215,119.9137080866
2024-04-01,274.8868323215,119.9137080866
2024-04-02,274.8868323215,119.9137080866
2024-04-03,274.79040632150003,119.81728208659999
2024-04-04,274.79040632150003,119.81728208659999
2024-04-05,274.79040632150003,119.81728208659999
2024-04-06,274.8617703215,119.88864608659999
2024-04-07,274.8617703215,119.88864608659999
2024-04-08,274.8617703215,119.88864608659999
2024-04-09,274.8617703215,119.88864608659999
2024-04-10,274.7648403215,119.79171608659999
2024-04-11,274.7648403215,119.79171608659999
2024-04-12,274.7648403215,119.79171608659999
2024-04-13,274.8340203215,119.8608960866
2024-04-14,274.8340203215,119.8608960866
2024-04-15,275.96880683150005,120.99568259659999
2024-04-16,275.96880683150005,120.99568259659999
2024-04-17,275.87530883150004,120.9021845966
2024-04-18,275.87530883150004,120.9021845966
2024-04-19,275.87530883150004,120.9021845966
2024-04-20,276.82804583150005,121.8549215966
2024-04-21,277.16194277150004,122.1888185366
2024-04-22,277.16194277150004,122.1888185366
2024-04-23,277.16194277150004,122.1888185366
2024-04-24,277.06759877150006,122.09447453659999
2024-04-25,277.06759877150006,122.09447453659999
2024-04-26,277.06759877150006,122.09447453659999
2024-04-27,277.13780477150004,122.16468053659999
2024-04-28,277.13780477150004,122.16468053659999
2024-04-29,277.13780477150004,122.16468053659999
2024-04-30,277.13780477150004,122.16468053659999
2024-05-01,277.04119277150005,122.0680685366
2024-05-02,277.04119277150005,122.0680685366
2024-05-03,277.04119277150005,122.0680685366
2024-05-04,305.55547277150004,150.5823485366
2024-05-05,305.55547277150004,150.5823485366
2024-05-06,305.55547277150004,150.5823485366
2024-05-07,305.55547277150004,150.5823485366
2024-05-08,305.45827277150005,150.4851485366
2024-05-09,305.45827277150005,150.4851485366
2024-05-10,305.45827277150005,150.4851485366
2024-05-11,305.53662077150005,150.56349653659998
2024-05-12,305.53662077150005,150.56349653659998
2024-05-13,305.53662077150005,150.56349653659998
2024-05-14,305.53662077150005,150.56349653659998
2024-05-15,305.4469807715,150.47385653659998
2024-05-16,305.4469807715,150.47385653659998
2024-05-17,315.2408171315,160.2676928966
2024-05-18,320.72015103110004,160.34410289660002
2024-05-19,320.72015103110004,160.34410289660002
2024-05-20,320.72015103110004,160.34410289660002
2024-05-21,321.5227760311,161.14672789659997
2024-05-22,321.43535003110003,161.05930189659998
2024-05-23,321.43535003110003,161.05930189659998
2024-05-24,321.43535003110003,161.05930189659998
2024-05-25,321.51344003110006,161.13739189659998
2024-05-26,321.51344003110006,161.13739189659998
2024-05-27,321.51344003110006,161.13739189659998
2024-05-28,321.51344003110006,161.13739189659998
2024-05-29,321.42584003110005,161.04979189659997
2024-05-30,321.42584003110005,161.04979189659997
2024-05-31,301.21672290640004,140.8406747719
2024-06-01,301.29682890640004,140.92078077189998
2024-06-02,301.29682890640004,140.92078077189998
2024-06-03,301.29682890640004,140.92078077189998
2024-06-04,300.1924111864,139.8163630519
2024-06-05,299.2229191864,138.8468710519
2024-06-06,299.2229191864,138.8468710519
2024-06-07,299.2229191864,138.8468710519
2024-06-08,299.3045851864,138.9285370519
2024-06-09,299.3045851864,138.9285370519
2024-06-10,299.3045851864,138.9285370519
2024-06-11,282.31469841119997,121.9386502767
2024-06-12,282.2259164112,121.84986827670001
2024-06-13,248.3496331656,121.84986827670001
2024-06-14,248.3496331656,121.84986827670001
2024-06-15,249.7361502651,121.64006627670001
2024-06-16,249.7361502651,121.64006627670001
2024-06-17,249.7361502651,121.64006627670001
2024-06-18,243.2345368141,121.64006627670001
2024-06-19,234.7141464781,121.5501262767
2024-06-20,234.7141464781,121.5501262767
2024-06-21,235.5655839781,122.4015637767
2024-06-22,235.3405839781,122.4015637767
2024-06-23,235.3405839781,122.4015637767
2024-06-24,258.0945639781,145.1555437767
2024-06-25,237.4140294128,128.0003914204
2024-06-26,136.655775842,127.91100942039999
2024-06-27,136.655775842,127.91100942039999
2024-06-28,134.91025241949998,127.91100942039999
2024-06-29,134.91025241949998,127.91100942039999
2024-06-30,134.91025241949998,127.91100942039999
2024-07-01,134.91025241949998,127.91100942039999
2024-07-02,134.91025241949998,127.91100942039999
2024-07-03,134.8194784195,127.8202354204
2024-07-04,134.8194784195,127.8202354204
2024-07-05,134.8194784195,127.8202354204
2024-07-06,162.908344468,127.8202354204
2024-07-07,164.158847128,129.0707380804
2024-07-08,164.158847128,129.0707380804
2024-07-09,146.62589788809998,111.5377888405
2024-07-10,146.5341458881,111.4460368405
2024-07-11,146.5341458881,111.4460368405
2024-07-12,161.6519807577,126.56387171009999
2024-07-13,161.6519807577,126.56387171009999
2024-07-14,161.6519807577,126.56387171009999
2024-07-15,161.6519807577,126.56387171009999
2024-07-16,161.50610075769998,126.4179917101
2024-07-17,161.4170187577,126.32890971009999
2024-07-18,161.4170187577,126.32890971009999
2024-07-19,161.4850237577,126.39691471009999
2024-07-20,194.9740287161,127.8350997101
2024-07-21,195.82746621610002,128.6885372101
2024-07-22,195.82746621610002,128.6885372101
2024-07-23,166.6934032456,99.5544742396
2024-07-24,166.60325324559997,99.4643242396
2024-07-25,166.60325324559997,99.4643242396
2024-07-26,172.0283255698,104.8893965638
2024-07-27,172.02832556980002,104.8893965638
2024-07-28,172.3096450362,105.1707160302
2024-07-29,172.30964503619998,105.1707160302
2024-07-30,172.30964503619998,105.1707160302
2024-07-31,172.2252550362,105.0863260302
2024-08-01,172.2252550362,105.0863260302
2024-08-02,172.2252550362,105.0863260302
2024-08-03,200.48539626239997,105.0863260302
2024-08-04,200.48539626239997,105.0863260302
2024-08-05,200.48539626239997,105.0863260302
2024-08-06,190.9546365624,95.55556633020001
2024-08-07,190.87869456239997,95.4796243302
2024-08-08,190.87869456239997,95.4796243302
2024-08-09,196.0163216403,100.6172514081
2024-08-10,196.0163216403,100.6172514081
2024-08-11,196.0163216403,100.6172514081
2024-08-12,196.0163216403,100.6172514081
2024-08-13,196.0163216403,100.6172514081
2024-08-14,195.94768764030002,100.54861740810001
2024-08-15,195.94768764030002,100.54861740810001
2024-08-16,195.94768764030002,100.54861740810001
2024-08-17,195.94768764030002,100.54861740810001
2024-08-18,195.94768764030002,100.54861740810001
2024-08-19,198.5850876403,103.18601740810001
2024-08-20,198.5850876403,103.18601740810001
2024-08-21,198.51372364030001,103.11465340810001
2024-08-22,198.51372364030001,103.11465340810001
2024-08-23,233.7246504473,109.19480047920001
2024-08-24,233.81939544730002,109.2895454792
2024-08-25,233.81939544730002,109.2895454792
2024-08-26,233.81939544730002,109.2895454792
2024-08-27,233.81939544730002,109.2895454792
2024-08-28,233.7502154473,109.22036547920001
2024-08-29,233.7502154473,109.22036547920001
2024-08-30,232.61542893730004,108.0855789692
2024-08-31,260.3379809231,108.1764529692
2024-09-01,260.3379809231,108.1764529692
2024-09-02,260.3379809231,108.1764529692
2024-09-03,260.3379809231,108.1764529692
2024-09-04,259.3852439231,107.2237159692
2024-09-05,259.0513469831,106.8898190292
2024-09-06,259.0513469831,106.8898190292
2024-09-07,264.2689485075,112.1074205536
2024-09-08,264.2689485075,112.1074205536
2024-09-09,264.2689485075,112.1074205536
2024-09-10,264.2689485075,112.1074205536
2024-09-11,264.1987425075,112.0372145536
2024-09-12,264.1987425075,112.0372145536
2024-09-13,264.1987425075,112.0372145536
2024-09-14,291.9755012561,112.1269195536
2024-09-15,291.9755012561,112.1269195536
2024-09-16,291.9755012561,112.1269195536
2024-09-17,291.9755012561,112.1269195536
2024-09-18,263.4612212561,83.6126395536
2024-09-19,263.4612212561,83.6126395536
2024-09-20,268.4562142927,88.60763259020001
2024-09-21,269.3567952927,89.5082135902
2024-09-22,269.3567952927,89.5082135902
2024-09-23,269.3567952927,89.5082135902
2024-09-24,269.3567952927,89.5082135902
2024-09-25,269.2784472927,89.42986559020001
2024-09-26,269.2784472927,89.42986559020001
2024-09-27,269.2784472927,89.42986559020001
2024-09-28,298.3092862669,89.52453359020001
2024-09-29,325.0483846115,116.2636319348
2024-09-30,325.0483846115,116.2636319348
2024-10-01,387.1861302679,178.4013775912
2024-10-02,381.70679636830005,178.3249675912
2024-10-03,381.70679636830005,178.3249675912
2024-10-04,381.70679636830005,178.3249675912
2024-10-05,399.5149696733,196.1331408962
