vintage,demand_cur,demand_cmp,supply_cur,supply_cmp,adr_cur,adr_cmp,occ_cur,occ_cmp,demand_yoy,supply_yoy,adr_yoy,occ_pts
2025-08,427217.0,431029.0,908358.0,865038.0,433.309666984226,488.067863113619,0.470317870267009,0.498277532316499,-0.8843952495075746,5.00787248652661,-11.219381620429624,-2.7959662049490017
2025-09,379004.0,381092.0,889063.0,845571.0,405.924887336281,460.834059256033,0.426295999271143,0.450691899320104,-0.5478991949450562,5.14350657721232,-11.91517224408216,-2.439590004896103
2025-10,404175.0,395299.0,891877.0,836205.0,439.489483515804,473.267346084863,0.453173475714701,0.472729773201548,2.245388933440262,6.657697574159438,-7.137163138020974,-1.9556297486847007
2025-11,387890.0,388760.0,860614.0,803057.0,460.087627935755,478.961061014508,0.450713095534119,0.484100132369184,-0.223788455602425,7.167237194869114,-3.940494252033011,-3.3387036835065
2025-12,447700.0,413086.0,859196.0,794681.0,514.858548134912,541.751648906039,0.521068533838612,0.519813610744437,8.37936894496545,8.118351892142893,-4.964101323075321,0.12549230941749645
2026-01,458569.0,437132.0,812792.0,742045.0,533.630221406157,569.052144821244,0.564189854230849,0.589090958095533,4.90401068784716,9.534057907539296,-6.224723645706332,-2.4901103864684027
2026-02,432762.0,410286.0,706802.0,647650.0,537.151542880382,575.27262009915,0.612281798863048,0.633499575387941,5.4781298898817,9.133328186520506,-6.626610738435246,-2.1217776524892984
2026-03,444118.0,464065.0,798291.0,807133.0,537.011170454699,561.932649456434,0.556335972721727,0.574954809182625,-4.298320278409273,-1.095482405006365,-4.434958357703877,-1.8618836460898014
2026-04,414851.0,425499.0,768827.0,839145.0,506.471651267564,545.065028730972,0.539589530544583,0.507062545805552,-2.5024735663303543,-8.379719833878529,-7.080508825389442,3.252698473903104
2026-05,452383.0,418057.0,903415.0,896414.0,495.587506603918,424.553568609441,0.500747718379704,0.466365987144333,8.210842062206837,0.7810007429602805,16.731442919473636,3.438173123537097
2026-06,472341.8645362468,437497.2757544508,949217.6293041668,943276.0773453438,533.7823701513378,465.9822295237867,0.4976117698978069,0.4638061817338746,7.964527029730073,0.6298847285032716,14.549941249227416,3.380558816393231
2026-07,471894.3628796084,461217.3751863333,859335.7797018806,921806.0658526036,543.233165597838,474.5777176488756,0.5491385021153399,0.5003410069337533,2.314957819826624,-6.776944572711452,14.466639582045925,4.87974951815866
