market,m,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
australia_qld_sunshine-coast_2026-07-26,2015-08,105,0.14285714285714285,3,6.0,0.009523809523809525,0.02857142857142857,0.0380952380952381,0.06666666666666667,0.06666666666666667,0.2,0.26666666666666666,0.4666666666666667
australia_qld_sunshine-coast_2026-07-26,2015-09,168,0.16071428571428573,5,5.4,0.0,0.06547619047619048,0.05357142857142857,0.05952380952380952,0.0,0.4074074074074074,0.3333333333333333,0.37037037037037035
australia_qld_sunshine-coast_2026-07-26,2015-10,167,0.17365269461077845,4,5.5,0.005988023952095809,0.07784431137724551,0.08383233532934131,0.023952095808383235,0.034482758620689655,0.4482758620689655,0.4827586206896552,0.13793103448275862
australia_qld_sunshine-coast_2026-07-26,2015-11,147,0.09523809523809523,0,,0.0,0.034013605442176874,0.047619047619047616,0.027210884353741496,0.0,0.35714285714285715,0.5,0.2857142857142857
australia_qld_sunshine-coast_2026-07-26,2015-12,197,0.116751269035533,3,4.666666666666667,0.005076142131979695,0.03553299492385787,0.06598984771573604,0.01015228426395939,0.043478260869565216,0.30434782608695654,0.5652173913043478,0.08695652173913043
australia_qld_sunshine-coast_2026-07-26,2016-01,229,0.22270742358078602,7,4.0,0.008733624454148471,0.05240174672489083,0.13100436681222707,0.034934497816593885,0.0392156862745098,0.23529411764705882,0.5882352941176471,0.1568627450980392
australia_qld_sunshine-coast_2026-07-26,2016-02,170,0.09411764705882353,1,6.0,0.0,0.047058823529411764,0.023529411764705882,0.023529411764705882,0.0,0.5,0.25,0.25
australia_qld_sunshine-coast_2026-07-26,2016-03,208,0.10096153846153846,4,6.75,0.0,0.02403846153846154,0.04326923076923077,0.038461538461538464,0.0,0.23809523809523808,0.42857142857142855,0.38095238095238093
australia_qld_sunshine-coast_2026-07-26,2016-04,288,0.16319444444444445,13,5.769230769230769,0.0,0.04513888888888889,0.0798611111111111,0.041666666666666664,0.0,0.2765957446808511,0.48936170212765956,0.2553191489361702
australia_qld_sunshine-coast_2026-07-26,2016-05,230,0.15217391304347827,6,5.5,0.0,0.06086956521739131,0.06086956521739131,0.030434782608695653,0.0,0.4,0.4,0.2
australia_qld_sunshine-coast_2026-07-26,2016-06,166,0.1566265060240964,6,5.0,0.0,0.03614457831325301,0.07228915662650602,0.05421686746987952,0.0,0.23076923076923078,0.46153846153846156,0.34615384615384615
australia_qld_sunshine-coast_2026-07-26,2016-07,287,0.14982578397212543,10,4.3,0.0,0.0313588850174216,0.09407665505226481,0.027874564459930314,0.0,0.20930232558139536,0.627906976744186,0.18604651162790697
australia_qld_sunshine-coast_2026-07-26,2016-08,277,0.11191335740072202,4,4.75,0.0,0.04332129963898917,0.032490974729241874,0.04332129963898917,0.0,0.3870967741935484,0.2903225806451613,0.3870967741935484
australia_qld_sunshine-coast_2026-07-26,2016-09,391,0.09462915601023018,7,6.857142857142857,0.0,0.028132992327365727,0.043478260869565216,0.023017902813299233,0.0,0.2972972972972973,0.4594594594594595,0.24324324324324326
australia_qld_sunshine-coast_2026-07-26,2016-10,487,0.08624229979466119,10,6.1,0.0,0.028747433264887063,0.030800821355236138,0.030800821355236138,0.0,0.3333333333333333,0.35714285714285715,0.35714285714285715
australia_qld_sunshine-coast_2026-07-26,2016-11,385,0.08571428571428572,6,3.3333333333333335,0.0,0.023376623376623377,0.04935064935064935,0.012987012987012988,0.0,0.2727272727272727,0.5757575757575758,0.15151515151515152
australia_qld_sunshine-coast_2026-07-26,2016-12,454,0.0947136563876652,7,5.285714285714286,0.0022026431718061676,0.03303964757709251,0.037444933920704845,0.02643171806167401,0.023255813953488372,0.3488372093023256,0.3953488372093023,0.27906976744186046
australia_qld_sunshine-coast_2026-07-26,2017-01,610,0.12131147540983607,11,4.7272727272727275,0.0,0.040983606557377046,0.060655737704918035,0.019672131147540985,0.0,0.33783783783783783,0.5,0.16216216216216217
australia_qld_sunshine-coast_2026-07-26,2017-02,414,0.07004830917874397,2,5.5,0.0,0.024154589371980676,0.024154589371980676,0.021739130434782608,0.0,0.3448275862068966,0.3448275862068966,0.3103448275862069
australia_qld_sunshine-coast_2026-07-26,2017-03,416,0.07932692307692307,3,7.333333333333333,0.004807692307692308,0.028846153846153848,0.028846153846153848,0.019230769230769232,0.06060606060606061,0.36363636363636365,0.36363636363636365,0.24242424242424243
australia_qld_sunshine-coast_2026-07-26,2017-04,631,0.09508716323296355,21,5.190476190476191,0.003169572107765452,0.02377179080824089,0.04120443740095087,0.030110935023771792,0.03333333333333333,0.25,0.43333333333333335,0.31666666666666665
australia_qld_sunshine-coast_2026-07-26,2017-05,443,0.06997742663656885,5,5.4,0.0,0.024830699774266364,0.03160270880361174,0.022573363431151242,0.0,0.3548387096774194,0.45161290322580644,0.3225806451612903
australia_qld_sunshine-coast_2026-07-26,2017-06,411,0.09245742092457421,5,7.2,0.0,0.0340632603406326,0.038929440389294405,0.019464720194647202,0.0,0.3684210526315789,0.42105263157894735,0.21052631578947367
australia_qld_sunshine-coast_2026-07-26,2017-07,668,0.1062874251497006,15,6.533333333333333,0.0029940119760479044,0.0374251497005988,0.05089820359281437,0.019461077844311378,0.028169014084507043,0.352112676056338,0.4788732394366197,0.18309859154929578
australia_qld_sunshine-coast_2026-07-26,2017-08,624,0.08333333333333333,5,4.4,0.0016025641025641025,0.030448717948717948,0.038461538461538464,0.014423076923076924,0.019230769230769232,0.36538461538461536,0.46153846153846156,0.17307692307692307
australia_qld_sunshine-coast_2026-07-26,2017-09,745,0.0953020134228188,11,4.7272727272727275,0.0013422818791946308,0.036241610738255034,0.04429530201342282,0.016107382550335572,0.014084507042253521,0.38028169014084506,0.4647887323943662,0.16901408450704225
australia_qld_sunshine-coast_2026-07-26,2017-10,868,0.07603686635944701,14,4.428571428571429,0.001152073732718894,0.024193548387096774,0.04032258064516129,0.014976958525345621,0.015151515151515152,0.3181818181818182,0.5303030303030303,0.19696969696969696
australia_qld_sunshine-coast_2026-07-26,2017-11,760,0.07894736842105263,8,6.0,0.0,0.03289473684210526,0.02631578947368421,0.021052631578947368,0.0,0.4166666666666667,0.3333333333333333,0.26666666666666666
australia_qld_sunshine-coast_2026-07-26,2017-12,817,0.07343941248470012,14,5.357142857142857,0.0,0.01591187270501836,0.03916768665850673,0.01835985312117503,0.0,0.21666666666666667,0.5333333333333333,0.25
australia_qld_sunshine-coast_2026-07-26,2018-01,1085,0.0847926267281106,17,4.647058823529412,0.0,0.027649769585253458,0.04423963133640553,0.01566820276497696,0.0,0.32608695652173914,0.5217391304347826,0.18478260869565216
australia_qld_sunshine-coast_2026-07-26,2018-02,706,0.08356940509915015,13,5.384615384615385,0.00424929178470255,0.0226628895184136,0.04107648725212465,0.018413597733711047,0.05084745762711865,0.2711864406779661,0.4915254237288136,0.22033898305084745
australia_qld_sunshine-coast_2026-07-26,2018-03,864,0.06365740740740741,10,4.4,0.0011574074074074073,0.023148148148148147,0.024305555555555556,0.018518518518518517,0.01818181818181818,0.36363636363636365,0.38181818181818183,0.2909090909090909
australia_qld_sunshine-coast_2026-07-26,2018-04,1147,0.08456843940714909,20,4.55,0.0,0.02877070619006103,0.044463818657367045,0.017436791630340016,0.0,0.3402061855670103,0.5257731958762887,0.20618556701030927
australia_qld_sunshine-coast_2026-07-26,2018-05,931,0.07626208378088077,12,4.333333333333333,0.0,0.02900107411385607,0.02577873254564984,0.022556390977443608,0.0,0.38028169014084506,0.3380281690140845,0.29577464788732394
australia_qld_sunshine-coast_2026-07-26,2018-06,849,0.05418138987043581,4,9.75,0.0,0.024734982332155476,0.02120141342756184,0.009422850412249705,0.0,0.45652173913043476,0.391304347826087,0.17391304347826086
australia_qld_sunshine-coast_2026-07-26,2018-07,1295,0.07644787644787644,22,4.2272727272727275,0.0007722007722007722,0.01776061776061776,0.044787644787644784,0.016216216216216217,0.010101010101010102,0.23232323232323232,0.5858585858585859,0.21212121212121213
australia_qld_sunshine-coast_2026-07-26,2018-08,1245,0.08032128514056225,18,5.111111111111111,0.0024096385542168677,0.023293172690763052,0.040160642570281124,0.01606425702811245,0.03,0.29,0.5,0.2
australia_qld_sunshine-coast_2026-07-26,2018-09,1328,0.06475903614457831,22,5.5,0.002259036144578313,0.018072289156626505,0.03463855421686747,0.01355421686746988,0.03488372093023256,0.27906976744186046,0.5348837209302325,0.20930232558139536
australia_qld_sunshine-coast_2026-07-26,2018-10,1411,0.07654145995747696,22,5.318181818181818,0.001417434443656981,0.019844082211197732,0.04394046775336641,0.012048192771084338,0.018518518518518517,0.25925925925925924,0.5740740740740741,0.1574074074074074
australia_qld_sunshine-coast_2026-07-26,2018-11,1317,0.06909643128321943,21,5.238095238095238,0.002277904328018223,0.025056947608200455,0.032649962034927864,0.012908124525436599,0.03296703296703297,0.3626373626373626,0.4725274725274725,0.18681318681318682
australia_qld_sunshine-coast_2026-07-26,2018-12,1312,0.07926829268292683,22,5.681818181818182,0.001524390243902439,0.028963414634146343,0.041920731707317076,0.012957317073170731,0.019230769230769232,0.36538461538461536,0.5288461538461539,0.16346153846153846
australia_qld_sunshine-coast_2026-07-26,2019-01,1738,0.08400460299194476,32,5.3125,0.0017261219792865361,0.019562715765247412,0.048906789413118525,0.014959723820483314,0.02054794520547945,0.2328767123287671,0.5821917808219178,0.1780821917808219
australia_qld_sunshine-coast_2026-07-26,2019-02,1134,0.05731922398589065,15,4.333333333333333,0.003527336860670194,0.02204585537918871,0.01675485008818342,0.018518518518518517,0.06153846153846154,0.38461538461538464,0.2923076923076923,0.3230769230769231
australia_qld_sunshine-coast_2026-07-26,2019-03,1461,0.0650239561943874,20,5.5,0.002053388090349076,0.02327173169062286,0.026694045174537988,0.01642710472279261,0.031578947368421054,0.35789473684210527,0.4105263157894737,0.25263157894736843
australia_qld_sunshine-coast_2026-07-26,2019-04,1789,0.08552263834544438,36,5.472222222222222,0.0016769144773616546,0.03018446059250978,0.042481833426495245,0.01621017328116266,0.0196078431372549,0.35294117647058826,0.49673202614379086,0.1895424836601307
australia_qld_sunshine-coast_2026-07-26,2019-05,1421,0.05629838142153413,19,5.052631578947368,0.0014074595355383533,0.0211118930330753,0.02322308233638283,0.013370865587614356,0.025,0.375,0.4125,0.2375
australia_qld_sunshine-coast_2026-07-26,2019-06,1221,0.06633906633906633,19,5.315789473684211,0.001638001638001638,0.029484029484029485,0.029484029484029485,0.009009009009009009,0.024691358024691357,0.4444444444444444,0.4444444444444444,0.13580246913580246
australia_qld_sunshine-coast_2026-07-26,2019-07,1811,0.078961899503037,35,5.0285714285714285,0.0,0.025952512424075095,0.040861402540033134,0.016565433462175594,0.0,0.32867132867132864,0.5174825174825175,0.2097902097902098
australia_qld_sunshine-coast_2026-07-26,2019-08,1734,0.06747404844290658,27,4.851851851851852,0.002306805074971165,0.02306805074971165,0.030565167243367934,0.016724336793540944,0.03418803418803419,0.3418803418803419,0.452991452991453,0.24786324786324787
australia_qld_sunshine-coast_2026-07-26,2019-09,1886,0.06945917285259809,24,5.125,0.0015906680805938495,0.026511134676564158,0.03128313891834571,0.015906680805938492,0.022900763358778626,0.3816793893129771,0.45038167938931295,0.22900763358778625
australia_qld_sunshine-coast_2026-07-26,2019-10,2227,0.06870229007633588,35,4.628571428571429,0.000449034575662326,0.020655590480466997,0.03906600808262236,0.01122586439155815,0.006535947712418301,0.3006535947712418,0.5686274509803921,0.16339869281045752
australia_qld_sunshine-coast_2026-07-26,2019-11,1965,0.06005089058524173,22,5.636363636363637,0.0015267175572519084,0.022391857506361322,0.024427480916030534,0.013740458015267175,0.025423728813559324,0.3728813559322034,0.4067796610169492,0.2288135593220339
australia_qld_sunshine-coast_2026-07-26,2019-12,1889,0.07623080995235575,31,5.290322580645161,0.0021175224986765486,0.024880889359449446,0.04076230809952356,0.01111699311805188,0.027777777777777776,0.3263888888888889,0.5347222222222222,0.14583333333333334
australia_qld_sunshine-coast_2026-07-26,2020-01,2435,0.07597535934291581,35,5.114285714285714,0.0,0.02915811088295688,0.03983572895277208,0.010677618069815195,0.0,0.3837837837837838,0.5243243243243243,0.14054054054054055
australia_qld_sunshine-coast_2026-07-26,2020-02,1616,0.06188118811881188,13,4.846153846153846,0.0006188118811881188,0.03094059405940594,0.022277227722772276,0.009900990099009901,0.01,0.5,0.36,0.16
australia_qld_sunshine-coast_2026-07-26,2020-03,1627,0.055931161647203444,8,5.5,0.001229256299938537,0.023355869698832205,0.022126613398893668,0.011063306699446834,0.02197802197802198,0.4175824175824176,0.3956043956043956,0.1978021978021978
australia_qld_sunshine-coast_2026-07-26,2020-04,297,0.06397306397306397,2,3.0,0.0,0.04377104377104377,0.013468013468013467,0.010101010101010102,0.0,0.6842105263157895,0.21052631578947367,0.15789473684210525
australia_qld_sunshine-coast_2026-07-26,2020-05,494,0.06275303643724696,3,3.3333333333333335,0.0020242914979757085,0.024291497975708502,0.024291497975708502,0.016194331983805668,0.03225806451612903,0.3870967741935484,0.3870967741935484,0.25806451612903225
australia_qld_sunshine-coast_2026-07-26,2020-06,1557,0.07385998715478484,19,6.0,0.0012845215157353885,0.028901734104046242,0.029543994861913937,0.01605651894669236,0.017391304347826087,0.391304347826087,0.4,0.21739130434782608
australia_qld_sunshine-coast_2026-07-26,2020-07,2488,0.07154340836012862,39,5.333333333333333,0.0008038585209003215,0.023311897106109324,0.03536977491961415,0.014067524115755627,0.011235955056179775,0.3258426966292135,0.4943820224719101,0.19662921348314608
australia_qld_sunshine-coast_2026-07-26,2020-08,2582,0.06622773044151821,26,4.846153846153846,0.0003872966692486445,0.030209140201394268,0.022075910147172733,0.015104570100697134,0.005847953216374269,0.45614035087719296,0.3333333333333333,0.22807017543859648
australia_qld_sunshine-coast_2026-07-26,2020-09,2675,0.07588785046728971,42,5.690476190476191,0.001869158878504673,0.024672897196261683,0.03626168224299065,0.014579439252336448,0.024630541871921183,0.3251231527093596,0.47783251231527096,0.1921182266009852
australia_qld_sunshine-coast_2026-07-26,2020-10,2880,0.06458333333333334,38,5.684210526315789,0.0,0.023958333333333335,0.027430555555555555,0.015277777777777777,0.0,0.3709677419354839,0.42473118279569894,0.23655913978494625
australia_qld_sunshine-coast_2026-07-26,2020-11,2722,0.059147685525349006,26,5.615384615384615,0.0014695077149155032,0.0213078618662748,0.02094048493754592,0.01763409257898604,0.024844720496894408,0.36024844720496896,0.35403726708074534,0.2981366459627329
australia_qld_sunshine-coast_2026-07-26,2020-12,2683,0.0667163622810287,34,6.823529411764706,0.0,0.024599329109206113,0.032053671263511,0.012299664554603056,0.0,0.3687150837988827,0.48044692737430167,0.18435754189944134
australia_qld_sunshine-coast_2026-07-26,2021-01,3415,0.08199121522693997,70,5.3,0.00029282576866764275,0.026939970717423132,0.0404099560761347,0.016105417276720352,0.0035714285714285713,0.32857142857142857,0.4928571428571429,0.19642857142857142
australia_qld_sunshine-coast_2026-07-26,2021-02,2413,0.060920016576875256,23,6.391304347826087,0.0016576875259013675,0.0256941566514712,0.023207625362619146,0.014090343970161625,0.027210884353741496,0.4217687074829932,0.38095238095238093,0.23129251700680273
australia_qld_sunshine-coast_2026-07-26,2021-03,2742,0.07768052516411379,41,4.560975609756097,0.002552881108679796,0.030269876002917577,0.028081692195477754,0.01787016776075857,0.03286384976525822,0.38967136150234744,0.3615023474178404,0.2300469483568075
australia_qld_sunshine-coast_2026-07-26,2021-04,3281,0.07071014934471198,46,4.956521739130435,0.0006095702529716549,0.024992380371837854,0.03535507467235599,0.013105760438890583,0.008620689655172414,0.35344827586206895,0.5,0.1853448275862069
australia_qld_sunshine-coast_2026-07-26,2021-05,3064,0.057767624020887726,35,5.6571428571428575,0.0006527415143603133,0.0195822454308094,0.02251958224543081,0.01762402088772846,0.011299435028248588,0.3389830508474576,0.3898305084745763,0.3050847457627119
australia_qld_sunshine-coast_2026-07-26,2021-06,2709,0.0664451827242525,35,4.885714285714286,0.0011074197120708748,0.022886674049464747,0.025101513473606497,0.019195275009228498,0.016666666666666666,0.34444444444444444,0.37777777777777777,0.28888888888888886
australia_qld_sunshine-coast_2026-07-26,2021-07,3006,0.06254158349966733,42,4.904761904761905,0.0006653359946773121,0.021956087824351298,0.029940119760479042,0.012308715901530274,0.010638297872340425,0.35106382978723405,0.4787234042553192,0.19680851063829788
australia_qld_sunshine-coast_2026-07-26,2021-08,2208,0.06114130434782609,12,5.25,0.0009057971014492754,0.028985507246376812,0.019021739130434784,0.01358695652173913,0.014814814814814815,0.4740740740740741,0.3111111111111111,0.2222222222222222
australia_qld_sunshine-coast_2026-07-26,2021-09,3461,0.06414331118173938,37,4.837837837837838,0.0,0.02195897139555042,0.030049118751805836,0.013868824039295001,0.0,0.34234234234234234,0.46846846846846846,0.21621621621621623
australia_qld_sunshine-coast_2026-07-26,2021-10,3919,0.07017096198009697,48,5.104166666666667,0.0010206685378923194,0.029089053329931103,0.026282214850727226,0.01633069660627711,0.014545454545454545,0.41454545454545455,0.37454545454545457,0.23272727272727273
australia_qld_sunshine-coast_2026-07-26,2021-11,3216,0.06436567164179105,40,6.0,0.0012437810945273632,0.022388059701492536,0.02643034825870647,0.017412935323383085,0.01932367149758454,0.34782608695652173,0.4106280193236715,0.27053140096618356
australia_qld_sunshine-coast_2026-07-26,2021-12,3481,0.07181844297615628,54,5.2407407407407405,0.0005745475438092502,0.020970985349037633,0.037920137891410514,0.01465096236713588,0.008,0.292,0.528,0.204
australia_qld_sunshine-coast_2026-07-26,2022-01,4464,0.08960573476702509,85,5.035294117647059,0.0011200716845878136,0.030689964157706095,0.04592293906810036,0.014336917562724014,0.0125,0.3425,0.5125,0.16
australia_qld_sunshine-coast_2026-07-26,2022-02,3210,0.0616822429906542,32,4.59375,0.0009345794392523365,0.02679127725856698,0.024610591900311528,0.011838006230529595,0.015151515151515152,0.43434343434343436,0.398989898989899,0.1919191919191919
australia_qld_sunshine-coast_2026-07-26,2022-03,3390,0.0607669616519174,42,6.0,0.0011799410029498525,0.02271386430678466,0.026253687315634218,0.012979351032448377,0.019417475728155338,0.3737864077669903,0.4320388349514563,0.21359223300970873
australia_qld_sunshine-coast_2026-07-26,2022-04,4641,0.0784313725490196,84,4.809523809523809,0.0006464124111182935,0.024132730015082957,0.04330963154492566,0.012928248222365869,0.008241758241758242,0.3076923076923077,0.5521978021978022,0.16483516483516483
australia_qld_sunshine-coast_2026-07-26,2022-05,3573,0.06521130702490904,40,5.1,0.0008396305625524769,0.02518891687657431,0.02714805485586342,0.014553596417576267,0.012875536480686695,0.38626609442060084,0.41630901287553645,0.22317596566523606
australia_qld_sunshine-coast_2026-07-26,2022-06,3327,0.07093477607454163,47,5.468085106382978,0.0018034265103697023,0.029155395250976854,0.033363390441839495,0.010820559062218215,0.025423728813559324,0.4110169491525424,0.4703389830508475,0.15254237288135594
australia_qld_sunshine-coast_2026-07-26,2022-07,4521,0.0747622207476222,76,4.671052631578948,0.0015483300154833,0.025658040256580403,0.038708250387082505,0.012829020128290201,0.020710059171597635,0.3431952662721893,0.5177514792899408,0.17159763313609466
australia_qld_sunshine-coast_2026-07-26,2022-08,4019,0.06270216471759144,41,4.926829268292683,0.0007464543418760885,0.02736999253545658,0.025877083851704404,0.01169445135605872,0.011904761904761904,0.4365079365079365,0.4126984126984127,0.1865079365079365
australia_qld_sunshine-coast_2026-07-26,2022-09,4513,0.0678041214269887,74,4.945945945945946,0.0006647462884998893,0.020828717039663196,0.038112120540660314,0.011079104808331486,0.00980392156862745,0.30718954248366015,0.5620915032679739,0.16339869281045752
australia_qld_sunshine-coast_2026-07-26,2022-10,5072,0.0776813880126183,105,4.876190476190477,0.0009858044164037854,0.02425078864353312,0.039037854889589906,0.016758675078864353,0.012690355329949238,0.31218274111675126,0.5025380710659898,0.21573604060913706
australia_qld_sunshine-coast_2026-07-26,2022-11,4345,0.06904487917146145,53,4.39622641509434,0.0018411967779056386,0.02140391254315305,0.029459148446490217,0.01818181818181818,0.02666666666666667,0.31,0.4266666666666667,0.2633333333333333
australia_qld_sunshine-coast_2026-07-26,2022-12,3752,0.08875266524520256,80,5.1375,0.0010660980810234541,0.0255863539445629,0.052505330490405115,0.013059701492537313,0.012012012012012012,0.2882882882882883,0.5915915915915916,0.14714714714714713
australia_qld_sunshine-coast_2026-07-26,2023-01,5102,0.09702077616620933,117,5.273504273504273,0.0017640141121128968,0.023324186593492748,0.058604468835750684,0.01528812230497844,0.01818181818181818,0.2404040404040404,0.604040404040404,0.15757575757575756
australia_qld_sunshine-coast_2026-07-26,2023-02,3474,0.08261370178468624,46,5.282608695652174,0.0017271157167530224,0.03051237766263673,0.03137593552101324,0.021013241220495107,0.020905923344947737,0.3693379790940767,0.3797909407665505,0.25435540069686413
australia_qld_sunshine-coast_2026-07-26,2023-03,3961,0.05907599091138602,34,5.5,0.0025246149962130774,0.02019691996970462,0.026255995960616008,0.012875536480686695,0.042735042735042736,0.3418803418803419,0.4444444444444444,0.21794871794871795
australia_qld_sunshine-coast_2026-07-26,2023-04,5121,0.08963093145869948,102,5.176470588235294,0.0013669205233352861,0.025385666861941027,0.051357156805311464,0.015621948838117555,0.015250544662309368,0.28322440087145967,0.5729847494553377,0.17429193899782136
australia_qld_sunshine-coast_2026-07-26,2023-05,3929,0.06897429371341308,39,6.076923076923077,0.0017816238228556885,0.02443369814202087,0.02570628658691779,0.019088826673453806,0.025830258302583026,0.35424354243542433,0.3726937269372694,0.2767527675276753
australia_qld_sunshine-coast_2026-07-26,2023-06,3849,0.07846193816575733,51,4.372549019607843,0.003117692907248636,0.026240581969342685,0.03793193037152507,0.01610808002078462,0.039735099337748346,0.3344370860927152,0.48344370860927155,0.2052980132450331
australia_qld_sunshine-coast_2026-07-26,2023-07,5050,0.07821782178217822,76,5.2105263157894735,0.0025742574257425744,0.022376237623762375,0.0403960396039604,0.015445544554455445,0.03291139240506329,0.28607594936708863,0.5164556962025316,0.19746835443037974
australia_qld_sunshine-coast_2026-07-26,2023-08,4548,0.07145998240985048,47,5.042553191489362,0.0013192612137203166,0.023526824978012312,0.03386103781882146,0.016270888302550572,0.018461538461538463,0.3292307692307692,0.47384615384615386,0.2276923076923077
australia_qld_sunshine-coast_2026-07-26,2023-09,5209,0.08523708965252448,84,5.130952380952381,0.0003839508542906508,0.02207717412171242,0.05298521789210981,0.012862353618736801,0.0045045045045045045,0.25900900900900903,0.6216216216216216,0.15090090090090091
australia_qld_sunshine-coast_2026-07-26,2023-10,5460,0.0858974358974359,97,5.278350515463917,0.0007326007326007326,0.02435897435897436,0.045787545787545784,0.018864468864468863,0.008528784648187633,0.2835820895522388,0.5330490405117271,0.21961620469083157
australia_qld_sunshine-coast_2026-07-26,2023-11,4903,0.07852335304915357,69,4.811594202898551,0.002039567611666327,0.022639200489496226,0.039363654905160105,0.017336324699163776,0.025974025974025976,0.2883116883116883,0.5012987012987012,0.22077922077922077
australia_qld_sunshine-coast_2026-07-26,2023-12,4951,0.0957382347000606,100,5.31,0.000605938194304181,0.026661280549383964,0.05796808725509998,0.014542516663300344,0.006329113924050633,0.27848101265822783,0.6054852320675106,0.1518987341772152
