listing_id,side,crawl,timestamp,url,is_superhost,room_type,person_capacity,localized_location,lat,lng,visible_review_count,rating_count,review_count,reviews_count,rating_value,star_rating,home_tier,picture_count,host_reviews,host_years,host_months,instant_book,property_type,guest_favorite,og_title,canonical,price_present,reviews,rating,bedrooms,html_bytes,ts,year,region,parsed_ok
4454407,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.fr/rooms/4454407?previous_page_section_name=1000&federated_search_id=fe080131-5820-4959-a3c9-e88c9641e62c,True,Private room,4.0,Paestum-Giungano,40.37715,15.10256,44.0,,44.0,,,4.86,1.0,22.0,,,,,Chambre privée dans : gîte à la ferme,,"Agriturismo,B&amp;B,Hotel,Villa and other Paestum  x 4 - Gîtes à la ferme à louer à Paestum-Giungano, Campanie, Italie",https://www.airbnb.fr/rooms/4454407,False,44.0,4.86,,610705,2021-03-08 00:00:00,2021,Europe,True
4454407,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.fr/rooms/4454407?previous_page_section_name=1000&translate_ugc=false&federated_search_id=e1cba31b-9992-4ed0-8edb-867740f03f66,True,Private room,4.0,Paestum-Giungano,40.37715,15.10256,52.0,,52.0,,,4.85,1.0,22.0,,,,,Chambre privée dans : gîte à la ferme,,"Agriturismo,B&amp;B,Hotel,Villa and other Paestum  x 4 - Gîtes à la ferme à louer à Paestum-Giungano, Campanie, Italie",https://www.airbnb.fr/rooms/4454407,False,52.0,4.85,,624435,2021-12-06 00:00:00,2021,Europe,True
23745326,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.es/rooms/23745326?previous_page_section_name=1000&federated_search_id=3c1437c5-33a8-4515-afaa-84bef7bff15a,True,Entire home/apt,4.0,Pirka,47.0057,15.40112,102.0,,102.0,,,4.92,1.0,18.0,,,,,Adosado entero,,"Holzblock-Reihenhaus, Nähe SCS Seiersberg - Adosados en alquiler en Pirka, Steiermark, Austria",https://www.airbnb.es/rooms/23745326,False,102.0,4.92,,599075,2021-01-25 00:00:00,2021,Europe,True
23745326,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.it/rooms/23745326,True,Entire home/apt,4.0,Pirka,47.0057,15.40112,102.0,,102.0,,,4.92,1.0,18.0,,,,,Intero alloggio: casa a schiera,,"Holzblock-Reihenhaus, Nähe SCS Seiersberg - Townhouses in affitto a Pirka, Steiermark, Austria",https://www.airbnb.it/rooms/23745326,False,102.0,4.92,,598866,2021-10-25 00:00:00,2021,Europe,True
34365358,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.com.au/rooms/34365358?previous_page_section_name=1000&federated_search_id=e303f373-6c47-4315-ba86-b26b718c6a41,True,Entire home/apt,3.0,Kutaisi,42.27082,42.71107,28.0,,28.0,,,4.86,1.0,26.0,,,,,Entire apartment,,,https://www.airbnb.com.au/rooms/34365358,False,28.0,4.86,,579412,2021-01-25 00:00:00,2021,Europe,True
34365358,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.co.uk/rooms/34365358,True,Entire home/apt,3.0,Kutaisi,42.27082,42.71107,49.0,,49.0,,,4.9,1.0,26.0,,,,,Entire rental unit,,"Cozy Apartment #2 - Flats for Rent in Kutaisi, Imereti, Georgia",https://www.airbnb.co.uk/rooms/34365358,False,49.0,4.9,,613866,2021-10-25 00:00:00,2021,Europe,True
36933728,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.com.br/rooms/36933728,True,Entire home/apt,2.0,Riveira,42.56376,-8.99184,9.0,,9.0,,,5.0,1.0,11.0,,,,,Microcasa,,,https://www.airbnb.com.br/rooms/36933728,False,9.0,5.0,,596569,2021-01-25 00:00:00,2021,Europe,True
36933728,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.co.uk/rooms/36933728?previous_page_section_name=1000&translate_ugc=false&federated_search_id=67bfc34c-12b0-4dab-9bc9-740a574b99d3,False,Entire home/apt,2.0,Riveira,42.56376,-8.99184,15.0,,15.0,,,4.73,1.0,11.0,,,,,Tiny house,,"Loft en Riveira - Tiny houses for Rent in Riveira, Galicia, Spain",https://www.airbnb.co.uk/rooms/36933728,False,15.0,4.73,,587879,2021-10-25 00:00:00,2021,Europe,True
35544737,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.com/rooms/35544737,False,Private room,2.0,Riede,52.95863,8.9341,3.0,,3.0,,,5.0,1.0,11.0,,,,,Private room in house,,,https://www.airbnb.com/rooms/35544737,False,3.0,5.0,,586213,2021-01-25 00:00:00,2021,Europe,True
35544737,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.com/rooms/35544737,False,Private room,2.0,Riede,52.95863,8.9341,3.0,,3.0,,,5.0,1.0,11.0,,,,,Private room in residential home,,"Ruhepol Heiligenbruch / Cosy private room in Riede - Houses for Rent in Riede, Niedersachsen, Germany",https://www.airbnb.com/rooms/35544737,False,3.0,5.0,,581375,2021-10-25 00:00:00,2021,Europe,True
42663103,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.com.br/rooms/42663103,False,Entire home/apt,6.0,NO,64.8249,11.5784,4.0,,4.0,,,4.5,1.0,20.0,,,,,Casa inteira,,"Koslig lite hus i landlige omgivelser - Casas para Alugar em NO, Noruega",https://www.airbnb.com.br/rooms/42663103,False,4.0,4.5,,606042,2021-03-08 00:00:00,2021,Europe,True
42663103,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.de/rooms/42663103,False,Entire home/apt,6.0,NO,64.8249,11.5784,7.0,,7.0,,,4.71,1.0,20.0,,,,,Gesamte Unterkunft: wohnhaus,,"Koslig lite hus i landlige omgivelser - Häuser zur Miete in NO, Norwegen",https://www.airbnb.de/rooms/42663103,False,7.0,4.71,,620904,2021-12-06 00:00:00,2021,Europe,True
40690030,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.com.au/rooms/40690030?previous_page_section_name=1000&federated_search_id=5be29b81-c694-4d95-b1a3-1705017630ab,False,Private room,2.0,Newcastle upon Tyne ,54.98643,-1.66362,21.0,,21.0,,,4.52,1.0,34.0,,,,,Private room in apartment,,,https://www.airbnb.com.au/rooms/40690030,False,21.0,4.52,,590045,2021-01-25 00:00:00,2021,Europe,True
40690030,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.fr/rooms/40690030,False,Private room,2.0,Newcastle upon Tyne ,54.98643,-1.66362,22.0,,22.0,,,4.55,1.0,34.0,,,,,Chambre privée dans : appartement,,"ECO pink room in cactus 🌵 flat NEWCASTLE - Appartements à louer à Newcastle upon Tyne , Angleterre, Royaume-Uni",https://www.airbnb.fr/rooms/40690030,False,22.0,4.55,,615742,2021-10-25 00:00:00,2021,Europe,True
21202064,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.co.uk/rooms/plus/21202064?previous_page_section_name=1000&federated_search_id=dc319c65-ec06-449e-9e25-ecc69a122045,False,Entire home/apt,3.0,Greater London,51.53334,-0.06624,4.0,,4.0,,,5.0,2.0,11.0,,,,,Entire apartment,,"Music-Themed Flat with Balconies Close to Trendy Shoreditch - Apartments for Rent in Greater London, England, United Kingdom",https://www.airbnb.co.uk/rooms/21202064,False,4.0,5.0,,586392,2021-03-08 00:00:00,2021,Europe,True
21202064,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.com.au/rooms/plus/21202064/safety?photoId=641679690,False,Entire home/apt,3.0,Greater London,51.53309,-0.06528,6.0,,6.0,,,5.0,2.0,11.0,,,,,Entire condominium (condo),,"Music-Themed Flat with Balconies Close to Trendy Shoreditch - Condominiums for Rent in Greater London, England, United Kingdom",https://www.airbnb.com.au/rooms/plus/21202064,False,6.0,5.0,,605732,2021-12-06 00:00:00,2021,Europe,True
26395402,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.fr/rooms/plus/26395402?previous_page_section_name=1000&federated_search_id=687b3bdf-2256-41a2-9a5a-17c5a16c8717,True,Entire home/apt,4.0,Estoril,38.702,-9.386,52.0,,52.0,,,4.9,2.0,29.0,,,,,Logement entier,,,https://www.airbnb.fr/rooms/26395402,False,52.0,4.9,,617677,2021-01-25 00:00:00,2021,Europe,True
26395402,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.de/rooms/plus/26395402,True,Entire home/apt,4.0,Estoril,38.7016,-9.386,64.0,,64.0,,,4.88,2.0,29.0,,,,,Gesamte Unterkunft: apartment,,"Apartamento com decoração sofisticada perto da praia - Wohnungen zur Miete in Estoril, Lisboa, Portugal",https://www.airbnb.de/rooms/plus/26395402,False,64.0,4.88,,629416,2021-10-25 00:00:00,2021,Europe,True
21714602,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.ca/rooms/21714602?previous_page_section_name=1000&federated_search_id=eaee3205-3eca-4a80-97e8-457d8ad10092,False,Entire home/apt,6.0,Miramar Beach,30.38381,-86.33903,9.0,,9.0,,,4.89,1.0,38.0,,,,,Entire villa,,"Linkside 430, Right on The Green! Free Golf, Bright, Views of Bay, Golf Cart! - Villas for Rent in Miramar Beach, Florida, United States",https://www.airbnb.ca/rooms/21714602,False,9.0,4.89,,613883,2021-01-25 00:00:00,2021,NA,True
21714602,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.co.uk/rooms/21714602?previous_page_section_name=1000&translate_ugc=false&federated_search_id=846a98fb-43fe-4caf-ab48-21366d4fd986,False,Entire home/apt,6.0,Miramar Beach,30.38384,-86.33906,9.0,,9.0,,,4.89,1.0,38.0,,,,,Entire villa,,"Linkside 430, Right on The Green! Free Golf, Bright, Views of Bay, Golf Cart! - Villas for Rent in Miramar Beach, Florida, United States",https://www.airbnb.co.uk/rooms/21714602,False,9.0,4.89,,646182,2021-10-25 00:00:00,2021,NA,True
30581590,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.it/rooms/30581590?previous_page_section_name=1000&federated_search_id=9a82200f-0ca7-46c3-946e-c00096f13b51,False,Private room,2.0,Bérig-Vintrange,48.97041,6.69664,1.0,,1.0,,,5.0,1.0,10.0,,,,,Stanza privata in bed and breakfast,,"Les 2 Granges, Chambre Coton - Pernottamento e colazione in affitto a Bérig-Vintrange, Grand Est, Francia",https://www.airbnb.it/rooms/30581590,False,1.0,5.0,,593105,2021-01-25 00:00:00,2021,Europe,True
30581590,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.fr/rooms/30581590,False,Private room,2.0,Bérig-Vintrange,48.97041,6.69664,2.0,,2.0,,,5.0,1.0,10.0,,,,,Chambre privée dans : chambre d'hôtes,,"Les 2 Granges, Chambre Coton - Chambres d&#x27;hôtes à louer à Bérig-Vintrange, Grand Est, France",https://www.airbnb.fr/rooms/30581590,False,2.0,5.0,,588656,2021-10-25 00:00:00,2021,Europe,True
35474981,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.ca/rooms/35474981,False,Entire home/apt,3.0,Rionero In Vulture,40.92818,15.67088,,,0.0,,,0.0,1.0,4.0,,,,,Entire apartment,,,https://www.airbnb.ca/rooms/35474981,False,0.0,0.0,,562459,2021-01-25 00:00:00,2021,Europe,True
35474981,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.fr/rooms/35474981,False,Entire home/apt,3.0,Rionero In Vulture,40.92818,15.67088,1.0,,1.0,,,5.0,1.0,4.0,,,,,Logement entier : appartement,,"Monte Vulture appartamentino - Appartements à louer à Rionero In Vulture, Basilicate, Italie",https://www.airbnb.fr/rooms/35474981,False,1.0,5.0,,561226,2021-10-25 00:00:00,2021,Europe,True
4267808,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.co.uk/rooms/4267808?previous_page_section_name=1000&federated_search_id=066ef782-2038-4cee-b4a6-95b338157663,True,Entire home/apt,2.0,Le Lavandou,43.14718,6.39437,193.0,,193.0,,,4.79,1.0,11.0,,,,,Entire flat,,,https://www.airbnb.co.uk/rooms/4267808,False,193.0,4.79,,595469,2021-01-25 00:00:00,2021,Europe,True
4267808,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.com/rooms/4267808,True,Entire home/apt,2.0,Le Lavandou,43.14718,6.39437,276.0,,276.0,,,4.82,1.0,10.0,,,,,Entire rental unit,,"Studio à 100 mètres de la plage climatisé - Apartments for Rent in Le Lavandou, Provence-Alpes-Côte d&#x27;Azur, France",https://www.airbnb.com/rooms/4267808,False,276.0,4.82,0.0,595667,2021-12-06 00:00:00,2021,Europe,True
38184975,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.es/rooms/38184975?previous_page_section_name=1000&federated_search_id=9e399747-a438-4437-8d2b-2a45dd671198,True,Entire home/apt,4.0,Brownstown,38.999,-89.031,83.0,,83.0,,,4.98,1.0,13.0,,,,,Alojamiento entero,,"Peaceful Country Farm Home - Casas en alquiler en Brownstown, Illinois, Estados Unidos",https://www.airbnb.es/rooms/38184975,False,83.0,4.98,,606145,2021-01-25 00:00:00,2021,NA,True
38184975,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.es/rooms/38184975,True,Entire home/apt,4.0,Brownstown,38.9993,-89.0309,95.0,,95.0,,,4.98,1.0,13.0,,,,,Alojamiento entero: alojamiento residencial,,"Peaceful Country Farm Home - Casas en alquiler en Brownstown, Illinois, Estados Unidos",https://www.airbnb.es/rooms/38184975,False,95.0,4.98,,626975,2021-12-06 00:00:00,2021,NA,True
45098512,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.de/rooms/45098512?previous_page_section_name=1000&federated_search_id=27df4a75-7b90-4b25-a3ee-c4047dae761e,False,Private room,3.0,Fairfield,53.41845,-2.93677,2.0,,2.0,,,5.0,1.0,13.0,,,,,Privatzimmer in Villa,,"Victorian villa near Park and Anfield. - Villen zur Miete in Fairfield, England, Vereinigtes Königreich",https://www.airbnb.de/rooms/45098512,False,2.0,5.0,,596539,2021-01-25 00:00:00,2021,Europe,True
45098512,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.co.uk/rooms/45098512?previous_page_section_name=1000&translate_ugc=false&federated_search_id=7a1b384c-48fa-4d2f-9804-9b26402b7d90,True,Private room,3.0,Fairfield,53.41845,-2.93677,16.0,,16.0,,,5.0,1.0,11.0,,,,,Private room in villa,,"Victorian villa near Park and Anfield. - Villas for Rent in Fairfield, England, United Kingdom",https://www.airbnb.co.uk/rooms/45098512,False,16.0,5.0,,600025,2021-12-06 00:00:00,2021,Europe,True
26213460,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.co.uk/rooms/26213460,False,Entire home/apt,3.0,Benimantell,38.676,-0.21,,,0.0,,,0.0,1.0,7.0,,,,,Entire loft,,,https://www.airbnb.co.uk/rooms/26213460,False,0.0,0.0,,573852,2021-01-25 00:00:00,2021,Europe,True
26213460,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.co.uk/rooms/26213460?previous_page_section_name=1000&translate_ugc=false&federated_search_id=e8978f82-ed37-4fb4-a949-9616d1dd0b58,False,Entire home/apt,3.0,Benimantell,38.6765,-0.2104,,,0.0,,,0.0,1.0,7.0,,,,,Entire loft,,"Loft en Benimantell- Guadalest -Casa La Muntanya 2 - Lofts for Rent in Benimantell, Comunidad Valenciana, Spain",https://www.airbnb.co.uk/rooms/26213460,False,0.0,0.0,,564560,2021-10-25 00:00:00,2021,Europe,True
15406173,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.fr/rooms/15406173?previous_page_section_name=1000&federated_search_id=536a259a-b2ea-4104-bb98-d310729a883e,True,Entire home/apt,4.0,Mandrem,15.65285,73.7186,71.0,,71.0,,,4.93,1.0,25.0,,,,,Maison entière,,"Britto&#x27;s  Villa   2 bedroom house on Ashvem, Beach - Maisons à louer à Mandrem, Inde",https://www.airbnb.fr/rooms/15406173,False,71.0,4.93,2.0,614093,2021-03-08 00:00:00,2021,APAC,True
15406173,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.fr/rooms/15406173,True,Entire home/apt,4.0,Mandrem,15.65285,73.7186,86.0,,86.0,,,4.92,1.0,30.0,,,,,Logement entier : logement résidentiel,,"Britto&#x27;s  Villa   2 bedroom house on Ashvem, Beach - Maisons à louer à Mandrem, Inde",https://www.airbnb.fr/rooms/15406173,False,86.0,4.92,2.0,648953,2021-12-06 00:00:00,2021,APAC,True
28069991,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.ca/rooms/28069991,False,Hotel room,2.0,Salerno,40.678627,14.7666,22.0,,22.0,,,4.91,1.0,11.0,,,,,Room in bed and breakfast,,"B&amp;B Villa Italia - Room Madelaine - Bed and breakfasts for Rent in Salerno, Campania, Italy",https://www.airbnb.ca/rooms/28069991,False,22.0,4.91,,566485,2021-01-25 00:00:00,2021,Europe,True
28069991,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.co.uk/rooms/28069991?previous_page_section_name=1000&translate_ugc=false&federated_search_id=086485c8-5a48-42ea-9de6-955b781ea871,True,Hotel room,2.0,Salerno,40.678627,14.7666,33.0,,33.0,,,4.91,1.0,11.0,,,,,Room in bed and breakfast,,"B&amp;B Villa Italia - Room Madelaine - Salerno, Italy | Airbnb",https://www.airbnb.co.uk/hotels/28069991,False,33.0,4.91,,570506,2021-10-25 00:00:00,2021,Europe,True
783928,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.com.au/rooms/783928,True,Entire home/apt,4.0,Potts Point,-33.8726,151.224,246.0,,246.0,,,4.79,1.0,50.0,,,,,Entire apartment,,"Potts Point Apt - Regents Court A - Apartments for Rent in Potts Point, New South Wales, Australia",https://www.airbnb.com.au/rooms/783928,False,246.0,4.79,,619642,2021-03-08 00:00:00,2021,APAC,True
783928,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.com/rooms/783928?source_impression_id=p3_1583066540_vsBGbARopF8sk1z0,True,Entire home/apt,4.0,Potts Point,-33.8726,151.224,258.0,,258.0,,,4.8,1.0,50.0,,,,,Entire rental unit,,"Potts Point Apt - Regents Court A - Apartments for Rent in Potts Point, New South Wales, Australia",https://www.airbnb.com/rooms/783928,False,258.0,4.8,,720647,2021-12-06 00:00:00,2021,APAC,True
35910817,a,CC-MAIN-2021-10,20210308000000,https://www.airbnb.fr/rooms/35910817,False,Entire home/apt,8.0,Piratuba,-27.44957,-51.76928,21.0,,21.0,,,5.0,1.0,21.0,,,,,Maison entière,,"Maravilhosa casa com vista inesquecível - Maisons à louer à Piratuba, Santa Catarina, Brésil",https://www.airbnb.fr/rooms/35910817,False,21.0,5.0,,604199,2021-03-08 00:00:00,2021,LatAm,True
35910817,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.co.uk/rooms/35910817,True,Entire home/apt,8.0,Piratuba,-27.44957,-51.76928,31.0,,31.0,,,5.0,1.0,21.0,,,,,Entire residential home,,"Maravilhosa casa com vista inesquecível - Houses for Rent in Piratuba, State of Santa Catarina, Brazil",https://www.airbnb.co.uk/rooms/35910817,False,31.0,5.0,,625573,2021-12-06 00:00:00,2021,LatAm,True
16344023,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.es/rooms/16344023?previous_page_section_name=1000&federated_search_id=10b4ae09-5808-45a1-b923-19a976ed03bb,False,Entire home/apt,7.0,Coronel,-37.00133,-73.18657,17.0,,17.0,,,4.69,1.0,9.0,,,,,Alojamiento entero,,"Hermosa Casa de diseño frente al mar - Maule - Casas en alquiler en Coronel, Región del Bío Bío, Chile",https://www.airbnb.es/rooms/16344023,False,17.0,4.69,,598245,2021-01-25 00:00:00,2021,LatAm,True
16344023,b,CC-MAIN-2021-43,20211025000000,https://www.airbnb.com/rooms/16344023/photos?previous_page_section_name=1000&translate_ugc=false&federated_search_id=b8329b66-46b2-452e-aa2d-5d85ef4ec56a&heroPhotoId=242899499,False,Entire home/apt,7.0,Coronel,-37.00133,-73.18657,19.0,,19.0,,,4.72,1.0,9.0,,,,,Entire residential home,,"Hermosa Casa de diseño frente al mar - Maule - Houses for Rent in Coronel, Región del Bío Bío, Chile",https://www.airbnb.com/rooms/16344023,False,19.0,4.72,,591561,2021-10-25 00:00:00,2021,LatAm,True
14108206,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.de/rooms/14108206?previous_page_section_name=1000&federated_search_id=3ca9caca-186d-4e39-ab26-4834047369c0,True,Entire home/apt,6.0,Narcastet,43.25246,-0.31562,23.0,,23.0,,,4.96,1.0,17.0,,,,,Ganzes Haus,,"maison avec piscine et terrain de petanque - Häuser zur Miete in Narcastet, Aquitaine-Limousin-Poitou-Charentes, Frankreich",https://www.airbnb.de/rooms/14108206,False,23.0,4.96,,600448,2021-01-25 00:00:00,2021,Europe,True
14108206,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.fr/rooms/14108206?previous_page_section_name=1000&translate_ugc=false&federated_search_id=ac0757aa-4c65-493e-b1fb-917924b9d151,True,Entire home/apt,6.0,Narcastet,43.25246,-0.31562,32.0,,32.0,,,4.94,1.0,17.0,,,,,Logement entier : logement résidentiel,,"maison avec piscine et terrain de petanque - Maisons à louer à Narcastet, Aquitaine-Limousin-Poitou-Charentes, France",https://www.airbnb.fr/rooms/14108206,False,32.0,4.94,,618659,2021-12-06 00:00:00,2021,Europe,True
28838398,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.es/rooms/28838398?previous_page_section_name=1000&federated_search_id=75cd68ec-0ce9-4b35-9e47-34e363f84a3e,True,Entire home/apt,2.0,Luddesdown,51.34536,0.39043,47.0,,47.0,,,4.74,1.0,14.0,,,,,Casa rural entera,,"Hillview Cottage - Remote Retreat - Casas rurales en alquiler en Luddesdown, Inglaterra, Reino Unido",https://www.airbnb.es/rooms/28838398,False,47.0,4.74,,616476,2021-01-25 00:00:00,2021,Europe,True
28838398,b,CC-MAIN-2021-49,20211206000000,https://www.airbnb.co.uk/rooms/28838398?source_impression_id=p3_1603131163_tn4dA%2BfnrY8aKN1j,False,Entire home/apt,2.0,Luddesdown,51.34536,0.39043,51.0,,51.0,,,4.63,1.0,14.0,,,,,Entire cottage,,"Hillview Cottage - Remote Retreat - Cottages for Rent in Luddesdown, England, United Kingdom",https://www.airbnb.co.uk/rooms/28838398,False,51.0,4.63,,620982,2021-12-06 00:00:00,2021,Europe,True
28415714,a,CC-MAIN-2021-04,20210125000000,https://www.airbnb.com/rooms/plus/28415714?location=San+Diego+Bay%2C+CA&adults=1&guests=1&s=67&c=.pi115.pk0_9&a4ptk=13565_0_9_83718&af=115,True,Entire home/apt,6.0,San Diego,32.79859,-117.23365,193.0,,193.0,,,4.88,2.0,38.0,,,,,Entire house,,"Standalone Cottage in Prime Pacific Beach - Houses for Rent in San Diego, California, United States",https://www.airbnb.com/rooms/28415714,False,193.0,4.88,,603735,2021-01-25 00:00:00,2021,NA,True
