accommodation_country,accommodation_type,couple,family,group,solo,reviews
Ireland,Apartment,0.3014705882352941,0.3792016806722689,0.24684873949579833,0.07247899159663866,952
Ireland,Bed and Breakfast,0.5098039215686274,0.19757033248081843,0.1344842284739983,0.15814151747655583,4692
Ireland,Guest house,0.43953147877013177,0.20790629575402636,0.1513909224011713,0.20117130307467057,3415
Ireland,Hostel,0.08220108695652174,0.06182065217391304,0.15760869565217392,0.6983695652173914,1472
Ireland,Hotel,0.48930188973918476,0.25175698891144777,0.1279868811494612,0.13095424019990629,12806
Israel,Hotel,0.44,0.19441860465116279,0.12651162790697673,0.23906976744186045,2150
Italy,ApartHotel,0.4281026252983294,0.360381861575179,0.1351431980906921,0.07637231503579953,3352
Italy,Apartment,0.3645507886916102,0.38177246056541947,0.19660138687800047,0.0570753638649699,13123
Italy,Bed and Breakfast,0.5575463541166299,0.20342972427706793,0.11826304159861659,0.12076088000768566,20818
Italy,Country house,0.5799319727891157,0.25510204081632654,0.11734693877551021,0.047619047619047616,588
Italy,Farm stay,0.555494805904866,0.2859486057955167,0.1131765992345544,0.045379989065062874,1829
Italy,Guest house,0.5421452009844134,0.20349671862182117,0.1292042657916325,0.1251538146021329,19504
Italy,Holiday home,0.4004559270516717,0.3518237082066869,0.18541033434650456,0.06231003039513678,1316
Italy,Hostel,0.12190706095353047,0.09203379601689801,0.12100181050090525,0.6650573325286663,3314
Italy,Hotel,0.4956502614730463,0.2515272958310933,0.11930013195835981,0.13352231073750062,40922
Japan,ApartHotel,0.22836879432624113,0.5127659574468085,0.1673758865248227,0.09148936170212765,1410
Japan,Apartment,0.2208872458410351,0.4676524953789279,0.2199630314232902,0.09149722735674677,1082
Japan,Capsule Hotel,0.08961038961038961,0.06233766233766234,0.14675324675324675,0.7012987012987013,770
Japan,Guest house,0.24743230625583568,0.14285714285714285,0.13071895424836602,0.4789915966386555,2142
Japan,Hostel,0.1530214424951267,0.08723196881091617,0.12914230019493178,0.6306042884990254,2052
Japan,Hotel,0.3419662281156117,0.34023964915915605,0.1261438585586519,0.19165026416658035,28959
Japan,Ryokan,0.41551642075202283,0.2934316991908615,0.15849595430747263,0.13255592574964303,4202
Jordan,Hotel,0.4197080291970803,0.2518248175182482,0.1711273317112733,0.1573398215733982,2466
Kenya,Hotel,0.3628571428571429,0.20857142857142857,0.11571428571428571,0.31285714285714283,700
"Korea, South",Guest house,0.21621621621621623,0.13745173745173744,0.1806949806949807,0.46563706563706564,1295
"Korea, South",Hostel,0.1671957671957672,0.12698412698412698,0.20634920634920634,0.49947089947089945,945
"Korea, South",Hotel,0.2955593302596457,0.2902208201892745,0.19145838388740596,0.22276146566367386,4121
Laos,Guest house,0.5279034690799397,0.07239819004524888,0.10256410256410256,0.2971342383107089,663
Laos,Hotel,0.559322033898305,0.0724191063174114,0.10939907550077041,0.2588597842835131,649
Latvia,Hotel,0.39186571981923823,0.2879276952872821,0.14912846998063267,0.171078114912847,1549
Lithuania,Hotel,0.31241830065359477,0.30196078431372547,0.10196078431372549,0.28366013071895424,1530
Luxembourg,Hotel,0.42650103519668736,0.18944099378881987,0.12111801242236025,0.2629399585921325,966
Macedonia,Apartment,0.35121951219512193,0.28536585365853656,0.1902439024390244,0.17317073170731706,820
Macedonia,Hotel,0.30066225165562915,0.32847682119205296,0.14966887417218544,0.22119205298013245,755
Malaysia,ApartHotel,0.3634907926341073,0.388310648518815,0.14571657325860687,0.10248198558847077,1249
Malaysia,Apartment,0.20371031038173384,0.5444166963967177,0.18712094184801997,0.06475205137352837,5606
Malaysia,Guest house,0.37216494845360826,0.17628865979381445,0.14329896907216494,0.3082474226804124,970
Malaysia,Hostel,0.28,0.0375,0.09416666666666666,0.5883333333333334,1200
Malaysia,Hotel,0.32307142857142856,0.42414285714285715,0.11257142857142857,0.1402142857142857,14000
Malaysia,Resort,0.2756385817765917,0.584064048799085,0.09111704155547083,0.04918032786885246,2623
Malta,Guest house,0.5838323353293413,0.12724550898203593,0.11676646706586827,0.1721556886227545,668
Malta,Hotel,0.49072512647554806,0.25744800449690836,0.12197863968521641,0.12984822934232715,1779
Mexico,Hostel,0.2728613569321534,0.051622418879056046,0.12389380530973451,0.551622418879056,678
Mexico,Hotel,0.46689429928741094,0.208729216152019,0.12574228028503562,0.19863420427553444,6736
Mexico,Resort,0.4235159817351598,0.3664383561643836,0.13356164383561644,0.07648401826484018,876
Montenegro,Apartment,0.4632610216934919,0.2330300909727082,0.17704688593421974,0.12666200139958012,1429
Montenegro,Hotel,0.3965827338129496,0.2329136690647482,0.11151079136690648,0.2589928057553957,1112
Morocco,ApartHotel,0.3667262969588551,0.37209302325581395,0.1592128801431127,0.10196779964221825,559
Morocco,Bed and Breakfast,0.4653558052434457,0.1797752808988764,0.14138576779026218,0.21348314606741572,1068
Morocco,Guest house,0.3926417370325694,0.18154402895054284,0.2020506634499397,0.22376357056694812,1658
Morocco,Hostel,0.17096774193548386,0.06935483870967742,0.1338709677419355,0.6258064516129033,620
Morocco,Hotel,0.3552908199018921,0.2547302032235459,0.1590749824807288,0.23090399439383322,2854
Morocco,Riad,0.47537414965986396,0.20816326530612245,0.18448979591836734,0.13197278911564625,3675
Nepal,Hotel,0.3533007334963325,0.17481662591687042,0.16992665036674817,0.3019559902200489,818
Netherlands,ApartHotel,0.3805147058823529,0.33088235294117646,0.16911764705882354,0.11948529411764706,544
Netherlands,Bed and Breakfast,0.5390898483080513,0.20186697782963828,0.1516919486581097,0.1073512252042007,857
Netherlands,Hostel,0.15630885122410546,0.07909604519774012,0.17702448210922786,0.5875706214689266,531
Netherlands,Hotel,0.39817178621427984,0.22309149304125833,0.1552334678415548,0.223503252902907,12143
New Zealand,ApartHotel,0.32028112449799195,0.36010709504685406,0.1823962516733601,0.13721552878179386,2988
New Zealand,Apartment,0.4563758389261745,0.3098434004474273,0.14093959731543623,0.09284116331096197,1788
New Zealand,Bed and Breakfast,0.6671604938271605,0.11012345679012346,0.06222222222222222,0.16049382716049382,2025
New Zealand,Guest house,0.6140350877192983,0.09250398724082935,0.07177033492822966,0.22169059011164274,627
New Zealand,Holiday Park,0.3041825095057034,0.4550063371356147,0.11406844106463879,0.1267427122940431,789
New Zealand,Holiday home,0.3083219645293315,0.3683492496589359,0.26193724420190995,0.061391541609822645,733
New Zealand,Homestay,0.4385245901639344,0.18169398907103826,0.09699453551912568,0.2827868852459016,732
New Zealand,Hostel,0.20254110612855009,0.09566517189835576,0.15246636771300448,0.5493273542600897,1338
New Zealand,Hotel,0.4668061950606949,0.2971954792800335,0.08271243197990791,0.15328589367936374,11945
New Zealand,Lodge,0.45846817691477887,0.2599784250269687,0.12944983818770225,0.15210355987055016,927
New Zealand,Motel,0.4278,0.342,0.1103,0.1199,10000
Norway,Apartment,0.3121761658031088,0.27979274611398963,0.18911917098445596,0.2189119170984456,772
Norway,Hotel,0.4501758499413834,0.20867526377491208,0.1160609613130129,0.2250879249706917,3412
Oman,Hotel,0.2632869991823385,0.36140637775960754,0.11774325429272281,0.25756336876533115,1223
Pakistan,Hotel,0.2670807453416149,0.37732919254658387,0.11801242236024845,0.2375776397515528,644
Panama,Hotel,0.44768439108061747,0.23241852487135506,0.12178387650085763,0.19811320754716982,1166
Peru,Hotel,0.46325016857720835,0.1712744436952124,0.1341874578556979,0.23128792987188132,1483
Philippines,Apartment,0.27902439024390246,0.424390243902439,0.16195121951219513,0.13463414634146342,1025
Philippines,Hostel,0.32833787465940056,0.0681198910081744,0.12670299727520437,0.4768392370572207,734
Philippines,Hotel,0.39706946454413894,0.2997467438494935,0.12445730824891461,0.17872648335745298,5528
Philippines,Inn,0.4852941176470588,0.167420814479638,0.13800904977375567,0.20927601809954752,884
Philippines,Resort,0.4319045035268584,0.3185024416711883,0.149755832881172,0.09983722192078133,1843
Poland,ApartHotel,0.35569201700519604,0.2786962683042041,0.16060462919225318,0.20500708549834673,2117
Poland,Apartment,0.3512864493996569,0.3169811320754717,0.15643224699828473,0.1753001715265866,2915
Poland,Hostel,0.12347684809098294,0.10316815597075549,0.11941510966693746,0.6539398862713242,1231
Poland,Hotel,0.3658129175946548,0.2646158129175947,0.12096325167037862,0.24860801781737193,7184
Portugal,ApartHotel,0.4443676572218383,0.3178991015894955,0.15272978576364893,0.08500345542501728,1447
Portugal,Apartment,0.42954545454545456,0.28078512396694216,0.1962809917355372,0.09338842975206611,4840
Portugal,Bed and Breakfast,0.5301906779661016,0.1371822033898305,0.1340042372881356,0.1986228813559322,1888
Portugal,Guest house,0.512962962962963,0.1443019943019943,0.12763532763532764,0.2150997150997151,7020
Portugal,Hostel,0.2075763432547352,0.057209122535755705,0.11751063007344414,0.6177039041360649,2587
Portugal,Hotel,0.5148558758314856,0.2056910569105691,0.11855136733185513,0.16090169992609016,13530
Qatar,Hotel,0.25946969696969696,0.3939393939393939,0.08001893939393939,0.2665719696969697,2112
Romania,Apartment,0.3521248915871639,0.2810060711188205,0.17346053772766695,0.19340849956634865,1153
Romania,Guest house,0.4544405997693195,0.28027681660899656,0.11995386389850057,0.1453287197231834,867
Romania,Hotel,0.3647098515519568,0.2975708502024291,0.10323886639676114,0.2344804318488529,2964
Saudi Arabia,ApartHotel,0.1626865671641791,0.5268656716417911,0.10298507462686567,0.20746268656716418,670
Saudi Arabia,Hotel,0.1869846878680801,0.5447585394581861,0.11484098939929328,0.15341578327444053,6792
Serbia,Apartment,0.32805429864253394,0.3269230769230769,0.1414027149321267,0.20361990950226244,884
Serbia,Hotel,0.3375,0.2846153846153846,0.12307692307692308,0.2548076923076923,1040
Singapore,ApartHotel,0.33568406205923834,0.29619181946403383,0.1001410437235543,0.2679830747531735,709
Singapore,Hostel,0.043478260869565216,0.01932367149758454,0.08856682769726248,0.8486312399355878,621
Singapore,Hotel,0.4141481978956794,0.3234833221401388,0.09021714797403178,0.17215133199014998,4467
Slovakia,Hotel,0.42685851318944845,0.23741007194244604,0.12709832134292565,0.20863309352517986,1251
Slovenia,Apartment,0.40808823529411764,0.36519607843137253,0.17034313725490197,0.056372549019607844,816
Slovenia,Guest house,0.4595404595404595,0.2217782217782218,0.14385614385614387,0.17482517482517482,1001
Slovenia,Hostel,0.2231139646869984,0.06741573033707865,0.14285714285714285,0.5666131621187801,623
Slovenia,Hotel,0.4634448574969021,0.24535315985130113,0.11193721602643536,0.17926476662536142,2421
South Africa,Apartment,0.39714593430263867,0.3333333333333333,0.16639741518578352,0.10312331717824448,3714
South Africa,Bed and Breakfast,0.5649978965082036,0.19394194362641987,0.09297433740008414,0.1480858224652924,2377
South Africa,Farm stay,0.4637404580152672,0.31297709923664124,0.12786259541984732,0.09541984732824428,524
South Africa,Guest house,0.5217743241055529,0.21466731423020885,0.09130645944633317,0.17225190221790512,6177
South Africa,Hotel,0.4749790994864445,0.2634659023050281,0.1053385883195987,0.1562164098889287,8373
South Africa,Lodge,0.5477207977207977,0.2670940170940171,0.10612535612535613,0.07905982905982906,1404
South Africa,Resort,0.4088291746641075,0.4126679462571977,0.11324376199616124,0.06525911708253358,521
Spain,ApartHotel,0.39446768944676897,0.3621571362157136,0.16248256624825663,0.08089260808926081,4302
Spain,Apartment,0.37874914792092707,0.3255794137695978,0.2120824812542604,0.08358895705521473,11736
Spain,Bed and Breakfast,0.5105795768169273,0.1297148114075437,0.11039558417663294,0.24931002759889603,1087
Spain,Country house,0.5719360568383659,0.14031971580817051,0.11190053285968028,0.17584369449378331,563
Spain,Guest house,0.41542718782428223,0.15392597717052922,0.1289057996079788,0.30174103539720976,8673
Spain,Hostel,0.12633125229526257,0.06279838413514506,0.11659933896437752,0.6942710246052148,5446
Spain,Hotel,0.5254249530505128,0.19865652236721723,0.1255116290268214,0.15040689555544856,41534
Sri Lanka,Bed and Breakfast,0.5961754780652418,0.15073115860517436,0.08548931383577053,0.16760404949381327,889
Sri Lanka,Guest house,0.4763796909492274,0.15011037527593818,0.1315673289183223,0.24194260485651214,2265
Sri Lanka,Homestay,0.4831730769230769,0.11057692307692307,0.14302884615384615,0.26322115384615385,832
Sri Lanka,Hostel,0.24385964912280703,0.07017543859649122,0.10526315789473684,0.5807017543859649,570
Sri Lanka,Hotel,0.4941824862216779,0.21830985915492956,0.1157379056950398,0.17176974892835273,3266
Sweden,ApartHotel,0.3021702838063439,0.28046744574290483,0.12020033388981637,0.29716193656093487,599
Sweden,Hostel,0.11993097497842968,0.14926660914581535,0.1622088006902502,0.5685936151855048,1159
Sweden,Hotel,0.3455028211085297,0.2550614005974112,0.1384002655160969,0.26103551277796216,6026
Switzerland,Apartment,0.2231686541737649,0.46592844974446335,0.23594548551959113,0.07495741056218058,1174
Switzerland,Hostel,0.2512980269989616,0.14641744548286603,0.122533748701973,0.4797507788161994,963
Switzerland,Hotel,0.41397257531778603,0.28265438895005507,0.1072965669102192,0.19607646882193974,9991
Taiwan,Hostel,0.1033434650455927,0.025835866261398176,0.10486322188449848,0.7659574468085106,658
Taiwan,Hotel,0.2836407620199577,0.3456304807983066,0.15603265799818566,0.21469609918355004,3307
Taiwan,Inn,0.2381818181818182,0.33090909090909093,0.1781818181818182,0.25272727272727274,550
Tanzania,Hotel,0.46355036171396774,0.18363939899833054,0.14746800222593212,0.20534223706176963,1797
Thailand,ApartHotel,0.3050847457627119,0.25310734463276835,0.14576271186440679,0.296045197740113,885
Thailand,Apartment,0.39316239316239315,0.18974358974358974,0.1282051282051282,0.28888888888888886,585
Thailand,Guest house,0.47900650502661146,0.13719692489651095,0.09875813128326434,0.28503843879361324,1691
Thailand,Hostel,0.20573984345881477,0.04286246738725308,0.11815132314573239,0.6332463660081997,2683
Thailand,Hotel,0.39151834258570367,0.25857036570709097,0.12482115263549476,0.22509013907171063,17473
Thailand,Resort,0.4911668729605041,0.2654439068302014,0.11815010689771577,0.12523911331157872,8887
Turkey,ApartHotel,0.34,0.38689655172413795,0.13724137931034483,0.13586206896551725,1450
Turkey,Apartment,0.36406067677946324,0.3500583430571762,0.14002333722287047,0.14585764294049008,857
Turkey,Bed and Breakfast,0.4454022988505747,0.2959770114942529,0.13936781609195403,0.11925287356321838,696
Turkey,Hotel,0.373937038914231,0.3207185898518894,0.14636481387621783,0.15897955735766175,17757
United Arab Emirates,ApartHotel,0.20812020460358055,0.5182225063938619,0.12276214833759591,0.15089514066496162,3128
United Arab Emirates,Apartment,0.16822429906542055,0.43613707165109034,0.19470404984423675,0.20093457943925233,642
United Arab Emirates,Hotel,0.3209295891547932,0.3299211509199059,0.1062387605477936,0.24291049937750725,7229
United Arab Emirates,Resort,0.3958673191952148,0.4214246873300707,0.0989668297988037,0.08374116367591082,1839
United Kingdom,ApartHotel,0.4598228408731414,0.22382157545080672,0.14536539069914584,0.17099019297690604,6322
United Kingdom,Apartment,0.3879299536088937,0.3032975299870439,0.19350524512057507,0.11526727128348728,23927
United Kingdom,Bed and Breakfast,0.5974188610985494,0.1383100845305597,0.08616551292308762,0.17810554144780325,28747
United Kingdom,Camping,0.43664921465968587,0.4167539267015707,0.07958115183246073,0.06701570680628273,955
United Kingdom,Capsule Hotel,0.35812133072407043,0.10567514677103718,0.11545988258317025,0.4207436399217221,511
United Kingdom,Chalet,0.4752623688155922,0.3493253373313343,0.10344827586206896,0.07196401799100449,667
United Kingdom,Country house,0.5968726163234173,0.16704805491990846,0.08924485125858124,0.14683447749809306,2622
United Kingdom,Guest house,0.5426034172661871,0.15167865707434053,0.08977817745803357,0.21593974820143885,26688
United Kingdom,Holiday Park,0.25137614678899084,0.5669724770642202,0.11192660550458716,0.06972477064220184,545
United Kingdom,Holiday home,0.3666507633587786,0.36474236641221375,0.20014312977099236,0.06846374045801527,8384
United Kingdom,Homestay,0.3647622852576908,0.10067918497802637,0.07950459448661606,0.4550539352776668,2503
United Kingdom,Hostel,0.1344762925261184,0.12670774176265737,0.18912402893115457,0.5496919367800697,3733
United Kingdom,Hotel,0.49887709434023236,0.22126357854146134,0.10658178900144874,0.1732775381168576,185679
United Kingdom,Inn,0.6138507828038146,0.1274924779438013,0.09169259013718191,0.16696414911520222,19609
United Kingdom,Lodge,0.48508098891730606,0.26768968456947995,0.1184995737425405,0.1287297527706735,1173
United Kingdom,Motel,0.5627376425855514,0.13688212927756654,0.0817490494296578,0.21863117870722434,526
United Kingdom,Resort,0.4444444444444444,0.392904953145917,0.09772423025435073,0.06492637215528782,1494
United States of America,ApartHotel,0.35880616595605114,0.3732371269268613,0.15710068875040997,0.1108560183666776,3049
United States of America,Apartment,0.3883617963314358,0.3314358001265022,0.14800759013282733,0.13219481340923467,1581
United States of America,Bed and Breakfast,0.6665523156089194,0.14168096054888507,0.08439108061749571,0.10737564322469983,2915
United States of America,Guest house,0.5103578154425612,0.12052730696798493,0.08286252354048965,0.2862523540489642,531
United States of America,Holiday home,0.3407534246575342,0.4434931506849315,0.14726027397260275,0.0684931506849315,584
