market,m,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
australia_nsw_mid-north-coast_2026-07-16,2016-11,375,0.09066666666666667,7,8.142857142857142,0.0,0.021333333333333333,0.048,0.024,0.0,0.23529411764705882,0.5294117647058824,0.2647058823529412
australia_nsw_mid-north-coast_2026-07-16,2016-12,601,0.09816971713810316,9,5.222222222222222,0.0,0.019966722129783693,0.0632279534109817,0.016638935108153077,0.0,0.2033898305084746,0.6440677966101694,0.1694915254237288
australia_nsw_mid-north-coast_2026-07-16,2017-01,792,0.08838383838383838,17,4.529411764705882,0.0,0.01893939393939394,0.045454545454545456,0.027777777777777776,0.0,0.21428571428571427,0.5142857142857142,0.3142857142857143
australia_nsw_mid-north-coast_2026-07-16,2017-02,453,0.059602649006622516,2,6.0,0.002207505518763797,0.02869757174392936,0.017660044150110375,0.013245033112582781,0.037037037037037035,0.48148148148148145,0.2962962962962963,0.2222222222222222
australia_nsw_mid-north-coast_2026-07-16,2017-03,410,0.05609756097560976,2,7.0,0.0024390243902439024,0.01951219512195122,0.026829268292682926,0.00975609756097561,0.043478260869565216,0.34782608695652173,0.4782608695652174,0.17391304347826086
australia_nsw_mid-north-coast_2026-07-16,2017-04,676,0.07988165680473373,7,5.0,0.0014792899408284023,0.02514792899408284,0.042899408284023666,0.019230769230769232,0.018518518518518517,0.3148148148148148,0.5370370370370371,0.24074074074074073
australia_nsw_mid-north-coast_2026-07-16,2017-05,356,0.06460674157303371,1,6.0,0.0,0.028089887640449437,0.025280898876404494,0.011235955056179775,0.0,0.43478260869565216,0.391304347826087,0.17391304347826086
australia_nsw_mid-north-coast_2026-07-16,2017-06,367,0.09536784741144415,7,4.142857142857143,0.0027247956403269754,0.027247956403269755,0.05449591280653951,0.01634877384196185,0.02857142857142857,0.2857142857142857,0.5714285714285714,0.17142857142857143
australia_nsw_mid-north-coast_2026-07-16,2017-07,592,0.07432432432432433,10,5.6,0.0016891891891891893,0.030405405405405407,0.02364864864864865,0.018581081081081082,0.022727272727272728,0.4090909090909091,0.3181818181818182,0.25
australia_nsw_mid-north-coast_2026-07-16,2017-08,372,0.06451612903225806,5,4.6,0.0,0.024193548387096774,0.02956989247311828,0.013440860215053764,0.0,0.375,0.4583333333333333,0.20833333333333334
australia_nsw_mid-north-coast_2026-07-16,2017-09,610,0.08688524590163935,11,5.636363636363637,0.001639344262295082,0.02622950819672131,0.04426229508196721,0.01639344262295082,0.018867924528301886,0.3018867924528302,0.5094339622641509,0.18867924528301888
australia_nsw_mid-north-coast_2026-07-16,2017-10,704,0.07386363636363637,9,6.111111111111111,0.0,0.018465909090909092,0.028409090909090908,0.026988636363636364,0.0,0.25,0.38461538461538464,0.36538461538461536
australia_nsw_mid-north-coast_2026-07-16,2017-11,602,0.07641196013289037,8,4.625,0.0016611295681063123,0.026578073089700997,0.03488372093023256,0.013289036544850499,0.021739130434782608,0.34782608695652173,0.45652173913043476,0.17391304347826086
australia_nsw_mid-north-coast_2026-07-16,2017-12,927,0.07335490830636461,11,5.2727272727272725,0.0,0.028047464940668825,0.037756202804746494,0.010787486515641856,0.0,0.38235294117647056,0.5147058823529411,0.14705882352941177
australia_nsw_mid-north-coast_2026-07-16,2018-01,1193,0.08717518860016764,27,4.851851851851852,0.0016764459346186086,0.025146689019279127,0.04694048616932104,0.014249790444258172,0.019230769230769232,0.28846153846153844,0.5384615384615384,0.16346153846153846
australia_nsw_mid-north-coast_2026-07-16,2018-02,685,0.05547445255474453,8,5.625,0.0,0.020437956204379562,0.024817518248175182,0.01167883211678832,0.0,0.3684210526315789,0.4473684210526316,0.21052631578947367
australia_nsw_mid-north-coast_2026-07-16,2018-03,802,0.048628428927680795,8,7.375,0.0,0.017456359102244388,0.0199501246882793,0.012468827930174564,0.0,0.358974358974359,0.41025641025641024,0.2564102564102564
australia_nsw_mid-north-coast_2026-07-16,2018-04,1092,0.06868131868131869,16,5.25,0.0,0.015567765567765568,0.04120879120879121,0.013736263736263736,0.0,0.22666666666666666,0.6,0.2
australia_nsw_mid-north-coast_2026-07-16,2018-05,589,0.05602716468590832,5,5.2,0.003395585738539898,0.025466893039049237,0.01697792869269949,0.011884550084889643,0.06060606060606061,0.45454545454545453,0.30303030303030304,0.21212121212121213
australia_nsw_mid-north-coast_2026-07-16,2018-06,677,0.053175775480059084,6,5.833333333333333,0.0029542097488921715,0.013293943870014771,0.019202363367799114,0.019202363367799114,0.05555555555555555,0.25,0.3611111111111111,0.3611111111111111
australia_nsw_mid-north-coast_2026-07-16,2018-07,1059,0.07932011331444759,17,5.117647058823529,0.0018885741265344666,0.021718602455146365,0.04060434372049103,0.0169971671388102,0.023809523809523808,0.27380952380952384,0.5119047619047619,0.21428571428571427
australia_nsw_mid-north-coast_2026-07-16,2018-08,807,0.057001239157372985,10,4.9,0.0,0.024783147459727387,0.02973977695167286,0.007434944237918215,0.0,0.43478260869565216,0.5217391304347826,0.13043478260869565
australia_nsw_mid-north-coast_2026-07-16,2018-09,978,0.06441717791411043,10,5.8,0.0,0.02044989775051125,0.02965235173824131,0.017382413087934562,0.0,0.31746031746031744,0.4603174603174603,0.2698412698412698
australia_nsw_mid-north-coast_2026-07-16,2018-10,1381,0.07096307023895727,25,5.8,0.001448225923244026,0.01955104996379435,0.03765387400434468,0.013034033309196235,0.02040816326530612,0.2755102040816326,0.5306122448979592,0.1836734693877551
australia_nsw_mid-north-coast_2026-07-16,2018-11,1081,0.05920444033302498,10,5.9,0.0009250693802035153,0.025901942645698426,0.01757631822386679,0.016651248843663275,0.015625,0.4375,0.296875,0.28125
australia_nsw_mid-north-coast_2026-07-16,2018-12,1550,0.06516129032258064,21,5.761904761904762,0.0,0.02064516129032258,0.032903225806451615,0.013548387096774193,0.0,0.31683168316831684,0.504950495049505,0.2079207920792079
australia_nsw_mid-north-coast_2026-07-16,2019-01,1939,0.07839092315626611,29,5.241379310344827,0.0005157297576070139,0.02320783909231563,0.040226921093347086,0.017534811758638472,0.006578947368421052,0.29605263157894735,0.5131578947368421,0.2236842105263158
australia_nsw_mid-north-coast_2026-07-16,2019-02,1013,0.060217176702862786,15,4.866666666666666,0.0009871668311944718,0.01678183613030602,0.029615004935834157,0.01579466929911155,0.01639344262295082,0.2786885245901639,0.4918032786885246,0.26229508196721313
australia_nsw_mid-north-coast_2026-07-16,2019-03,1206,0.0472636815920398,9,7.333333333333333,0.0024875621890547263,0.014925373134328358,0.014925373134328358,0.01658374792703151,0.05263157894736842,0.3157894736842105,0.3157894736842105,0.3508771929824561
australia_nsw_mid-north-coast_2026-07-16,2019-04,1784,0.06670403587443946,28,6.035714285714286,0.0011210762331838565,0.017937219730941704,0.033632286995515695,0.015134529147982063,0.01680672268907563,0.2689075630252101,0.5042016806722689,0.226890756302521
australia_nsw_mid-north-coast_2026-07-16,2019-05,990,0.048484848484848485,14,4.714285714285714,0.00202020202020202,0.01616161616161616,0.021212121212121213,0.011111111111111112,0.041666666666666664,0.3333333333333333,0.4375,0.22916666666666666
australia_nsw_mid-north-coast_2026-07-16,2019-06,1000,0.057,9,4.333333333333333,0.0,0.02,0.026,0.013,0.0,0.3508771929824561,0.45614035087719296,0.22807017543859648
australia_nsw_mid-north-coast_2026-07-16,2019-07,1366,0.07027818448023426,20,4.85,0.0021961932650073207,0.018301610541727673,0.038799414348462666,0.013177159590043924,0.03125,0.2604166666666667,0.5520833333333334,0.1875
australia_nsw_mid-north-coast_2026-07-16,2019-08,1070,0.037383177570093455,8,4.875,0.0,0.019626168224299065,0.011214953271028037,0.009345794392523364,0.0,0.525,0.3,0.25
australia_nsw_mid-north-coast_2026-07-16,2019-09,1340,0.06044776119402985,14,4.571428571428571,0.0014925373134328358,0.023134328358208955,0.024626865671641792,0.011194029850746268,0.024691358024691357,0.38271604938271603,0.4074074074074074,0.18518518518518517
australia_nsw_mid-north-coast_2026-07-16,2019-10,1910,0.07068062827225131,23,4.3478260869565215,0.0005235602094240838,0.018848167539267015,0.04031413612565445,0.014136125654450262,0.007407407407407408,0.26666666666666666,0.5703703703703704,0.2
australia_nsw_mid-north-coast_2026-07-16,2019-11,1228,0.06188925081433225,15,5.4,0.0,0.021172638436482084,0.026058631921824105,0.018729641693811076,0.0,0.34210526315789475,0.42105263157894735,0.3026315789473684
australia_nsw_mid-north-coast_2026-07-16,2019-12,1910,0.05602094240837696,23,4.478260869565218,0.0010471204188481676,0.016230366492146597,0.028795811518324606,0.012041884816753926,0.018691588785046728,0.2897196261682243,0.514018691588785,0.21495327102803738
australia_nsw_mid-north-coast_2026-07-16,2020-01,2437,0.08411981945014362,46,5.369565217391305,0.0004103405826836274,0.02051702913418137,0.04759950759130078,0.021337710299548625,0.004878048780487805,0.24390243902439024,0.5658536585365853,0.25365853658536586
australia_nsw_mid-north-coast_2026-07-16,2020-02,1484,0.04649595687331536,15,5.333333333333333,0.0013477088948787063,0.01549865229110512,0.018194070080862535,0.012129380053908356,0.028985507246376812,0.3333333333333333,0.391304347826087,0.2608695652173913
australia_nsw_mid-north-coast_2026-07-16,2020-03,1181,0.05249788314987299,17,5.352941176470588,0.001693480101608806,0.014394580863674851,0.021168501270110076,0.01693480101608806,0.03225806451612903,0.27419354838709675,0.4032258064516129,0.3225806451612903
australia_nsw_mid-north-coast_2026-07-16,2020-04,166,0.060240963855421686,2,3.0,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.2,0.2,0.2,0.4
australia_nsw_mid-north-coast_2026-07-16,2020-05,363,0.03305785123966942,1,4.0,0.0,0.01652892561983471,0.01652892561983471,0.0027548209366391185,0.0,0.5,0.5,0.08333333333333333
australia_nsw_mid-north-coast_2026-07-16,2020-06,1635,0.0856269113149847,30,4.866666666666666,0.001834862385321101,0.025688073394495414,0.029357798165137616,0.031804281345565746,0.02142857142857143,0.3,0.34285714285714286,0.37142857142857144
australia_nsw_mid-north-coast_2026-07-16,2020-07,2525,0.0700990099009901,46,5.021739130434782,0.0019801980198019802,0.015841584158415842,0.043168316831683165,0.013069306930693069,0.02824858757062147,0.22598870056497175,0.615819209039548,0.1864406779661017
australia_nsw_mid-north-coast_2026-07-16,2020-08,1924,0.06860706860706861,15,5.0,0.002079002079002079,0.029625779625779627,0.02234927234927235,0.017151767151767153,0.030303030303030304,0.4318181818181818,0.32575757575757575,0.25
australia_nsw_mid-north-coast_2026-07-16,2020-09,2154,0.06731662024141133,25,5.16,0.00046425255338904364,0.026462395543175487,0.028783658310120707,0.01532033426183844,0.006896551724137931,0.3931034482758621,0.42758620689655175,0.22758620689655173
australia_nsw_mid-north-coast_2026-07-16,2020-10,2988,0.07095046854082998,30,5.033333333333333,0.0006693440428380187,0.020749665327978582,0.03781793842034806,0.013386880856760375,0.009433962264150943,0.29245283018867924,0.5330188679245284,0.18867924528301888
australia_nsw_mid-north-coast_2026-07-16,2020-11,2671,0.06514414077124672,27,5.925925925925926,0.00037439161362785476,0.02920254586297267,0.020217147135904157,0.01684762261325346,0.005747126436781609,0.4482758620689655,0.3103448275862069,0.25862068965517243
australia_nsw_mid-north-coast_2026-07-16,2020-12,2722,0.07347538574577517,45,4.466666666666667,0.0003673769287288758,0.02645113886847906,0.03416605437178545,0.015429831006612785,0.005,0.36,0.465,0.21
australia_nsw_mid-north-coast_2026-07-16,2021-01,3358,0.08129839189994044,69,5.072463768115942,0.0002977963073257892,0.027099463966646812,0.043478260869565216,0.015783204288266826,0.003663003663003663,0.3333333333333333,0.5347985347985348,0.19413919413919414
australia_nsw_mid-north-coast_2026-07-16,2021-02,2313,0.06874189364461739,20,5.3,0.0012970168612191958,0.029831387808041506,0.018158236057068743,0.020319930825767402,0.018867924528301886,0.4339622641509434,0.2641509433962264,0.29559748427672955
australia_nsw_mid-north-coast_2026-07-16,2021-03,2074,0.062198649951783994,21,5.238095238095238,0.0009643201542912247,0.021697203471552556,0.02700096432015429,0.01446480231436837,0.015503875968992248,0.3488372093023256,0.43410852713178294,0.23255813953488372
australia_nsw_mid-north-coast_2026-07-16,2021-04,2881,0.06699062825407845,50,5.48,0.0010413051023950017,0.018396390142311696,0.03436306837903506,0.015272474835126693,0.015544041450777202,0.27461139896373055,0.5129533678756477,0.22797927461139897
australia_nsw_mid-north-coast_2026-07-16,2021-05,2255,0.04878048780487805,19,5.157894736842105,0.0,0.01729490022172949,0.014634146341463415,0.017738359201773836,0.0,0.35454545454545455,0.3,0.36363636363636365
australia_nsw_mid-north-coast_2026-07-16,2021-06,2320,0.0603448275862069,33,6.121212121212121,0.001293103448275862,0.022413793103448276,0.022413793103448276,0.016379310344827588,0.02142857142857143,0.37142857142857144,0.37142857142857144,0.2714285714285714
australia_nsw_mid-north-coast_2026-07-16,2021-07,1297,0.07864302235929067,17,4.235294117647059,0.0015420200462606013,0.027756360832690823,0.040863531225905934,0.009252120277563608,0.0196078431372549,0.35294117647058826,0.5196078431372549,0.11764705882352941
australia_nsw_mid-north-coast_2026-07-16,2021-08,450,0.057777777777777775,6,3.8333333333333335,0.0022222222222222222,0.03111111111111111,0.02,0.006666666666666667,0.038461538461538464,0.5384615384615384,0.34615384615384615,0.11538461538461539
australia_nsw_mid-north-coast_2026-07-16,2021-09,480,0.06875,5,4.4,0.0020833333333333333,0.025,0.035416666666666666,0.0125,0.030303030303030304,0.36363636363636365,0.5151515151515151,0.18181818181818182
australia_nsw_mid-north-coast_2026-07-16,2021-10,1046,0.04206500956022945,9,3.7777777777777777,0.0,0.020076481835564052,0.018164435946462717,0.0076481835564053535,0.0,0.4772727272727273,0.4318181818181818,0.18181818181818182
australia_nsw_mid-north-coast_2026-07-16,2021-11,2587,0.05914186316196367,20,4.9,0.0007730962504831851,0.02551217626594511,0.021260146888287593,0.014688828759180518,0.013071895424836602,0.43137254901960786,0.35947712418300654,0.24836601307189543
australia_nsw_mid-north-coast_2026-07-16,2021-12,3188,0.08124215809284818,50,4.66,0.0003136762860727729,0.022271016311166875,0.043914680050188205,0.01819322459222083,0.003861003861003861,0.27413127413127414,0.5405405405405406,0.22393822393822393
australia_nsw_mid-north-coast_2026-07-16,2022-01,3946,0.09401926001013684,98,4.724489795918367,0.0010136847440446021,0.02027369488089204,0.06183476938672073,0.013938165230613279,0.01078167115902965,0.215633423180593,0.6576819407008087,0.14824797843665768
australia_nsw_mid-north-coast_2026-07-16,2022-02,2634,0.06719817767653759,32,5.09375,0.002277904328018223,0.023917995444191344,0.025816249050873197,0.018982536066818528,0.03389830508474576,0.3559322033898305,0.384180790960452,0.2824858757062147
australia_nsw_mid-north-coast_2026-07-16,2022-03,1958,0.05669050051072523,15,5.133333333333334,0.0010214504596527069,0.02093973442288049,0.020429009193054137,0.016853932584269662,0.018018018018018018,0.36936936936936937,0.36036036036036034,0.2972972972972973
australia_nsw_mid-north-coast_2026-07-16,2022-04,3303,0.06206478958522555,61,4.918032786885246,0.0006055101422948834,0.014834998486224644,0.03905540417801998,0.009990917347865577,0.00975609756097561,0.23902439024390243,0.6292682926829268,0.16097560975609757
australia_nsw_mid-north-coast_2026-07-16,2022-05,2252,0.05017761989342807,22,5.454545454545454,0.0008880994671403197,0.017317939609236235,0.018650088809946713,0.014653641207815276,0.017699115044247787,0.34513274336283184,0.37168141592920356,0.2920353982300885
australia_nsw_mid-north-coast_2026-07-16,2022-06,2289,0.062035823503713415,24,5.375,0.001310615989515072,0.018785495849716033,0.027522935779816515,0.015727391874180863,0.02112676056338028,0.3028169014084507,0.44366197183098594,0.2535211267605634
australia_nsw_mid-north-coast_2026-07-16,2022-07,2645,0.07637051039697543,53,5.09433962264151,0.001890359168241966,0.01776937618147448,0.04574669187145557,0.014744801512287334,0.024752475247524754,0.23267326732673269,0.599009900990099,0.19306930693069307
australia_nsw_mid-north-coast_2026-07-16,2022-08,2128,0.0643796992481203,32,5.1875,0.0018796992481203006,0.025845864661654134,0.021616541353383457,0.017857142857142856,0.029197080291970802,0.40145985401459855,0.3357664233576642,0.2773722627737226
australia_nsw_mid-north-coast_2026-07-16,2022-09,3021,0.05561072492552135,40,5.375,0.0009930486593843098,0.013571665011585568,0.030784508440913606,0.011585567692816948,0.017857142857142856,0.24404761904761904,0.5535714285714286,0.20833333333333334
australia_nsw_mid-north-coast_2026-07-16,2022-10,3508,0.06812998859749145,39,5.538461538461538,0.0011402508551881414,0.01966932725199544,0.034492588369441274,0.01539338654503991,0.016736401673640166,0.28870292887029286,0.5062761506276151,0.22594142259414227
australia_nsw_mid-north-coast_2026-07-16,2022-11,2800,0.054642857142857146,26,6.038461538461538,0.0017857142857142857,0.019642857142857142,0.024642857142857143,0.008928571428571428,0.032679738562091505,0.35947712418300654,0.45098039215686275,0.16339869281045752
australia_nsw_mid-north-coast_2026-07-16,2022-12,3318,0.07775768535262206,41,4.609756097560975,0.0018083182640144665,0.023508137432188065,0.045207956600361664,0.0108499095840868,0.023255813953488372,0.3023255813953488,0.5813953488372093,0.13953488372093023
australia_nsw_mid-north-coast_2026-07-16,2023-01,4575,0.08830601092896175,99,4.848484848484849,0.0013114754098360656,0.018579234972677595,0.058360655737704915,0.013551912568306011,0.01485148514851485,0.2103960396039604,0.6608910891089109,0.15346534653465346
australia_nsw_mid-north-coast_2026-07-16,2023-02,2670,0.06329588014981273,31,5.645161290322581,0.000749063670411985,0.017977528089887642,0.031086142322097377,0.01647940074906367,0.011834319526627219,0.28402366863905326,0.4911242603550296,0.2603550295857988
australia_nsw_mid-north-coast_2026-07-16,2023-03,2819,0.06314295849592054,23,5.478260869565218,0.001064207165661582,0.018800993260021284,0.02908832919474991,0.015608371763036538,0.016853932584269662,0.29775280898876405,0.4606741573033708,0.24719101123595505
australia_nsw_mid-north-coast_2026-07-16,2023-04,3939,0.08504696623508505,56,5.214285714285714,0.0010154861640010156,0.021832952526021833,0.04950495049504951,0.01624777862401625,0.011940298507462687,0.25671641791044775,0.582089552238806,0.191044776119403
australia_nsw_mid-north-coast_2026-07-16,2023-05,2366,0.06170752324598478,21,5.904761904761905,0.0029585798816568047,0.021555367709213864,0.027049873203719356,0.011834319526627219,0.04794520547945205,0.3493150684931507,0.4383561643835616,0.1917808219178082
australia_nsw_mid-north-coast_2026-07-16,2023-06,2380,0.07184873949579831,31,5.193548387096774,0.0004201680672268908,0.024369747899159664,0.034453781512605045,0.017226890756302522,0.005847953216374269,0.3391812865497076,0.47953216374269003,0.23976608187134502
