segment,year,report_year,visitors,visitor_days,party_1,party_2,party_3plus,avg_party_size,los_statewide,first_time_visitors,repeat_visitors,parties,share_visitors_1,share_visitors_2,share_visitors_3plus,share_parties_1,share_parties_2,share_parties_3plus,avg_party_size_3plus
all_air,2009,2010,6420447.946511422,60255060.50146967,1073226.3827846937,2776805.5691561117,2570415.9945706166,2.104635065991296,9.384868626527938,2185039.489649835,4235408.456861587,3050622.9085788573,0.16715755531790205,0.43249405528860346,0.40034838939349443,0.3518056524674365,0.4551210772965866,0.19307327023597695,4.364080319874749
all_air,2010,2010,6982425.022102886,65598077.69565369,1177364.575487046,2948367.954141312,2856692.492486597,2.1198123265152042,9.394741438405717,2365930.5480910316,4616494.474008469,3293888.3007541588,0.16861829117535745,0.42225558381339506,0.409126125012976,0.3574391321094526,0.44755129575375435,0.19500957213679304,4.447323243669003
all_air,2011,2012,7174397.439188827,67825871.18240348,1160970.3777224417,3052002.593727504,2961424.4677315857,2.139442484813953,9.453877033897944,2441553.5739587345,4732843.865223577,3353395.798257562,0.1618213080001471,0.42540194066424325,0.4127767513345928,0.3462073812836787,0.45506149248969313,0.19873112622662822,4.443753403488653
all_air,2012,2013,7867142.679334235,73663903.18951096,1229838.6725792228,3327524.010119166,3309779.9966630004,2.1580424060480667,9.363488904683825,2753422.6584613686,5113720.0208963975,3645499.5774346283,0.15632596518299058,0.4229647466366736,0.42070928818378744,0.33735806203128726,0.45638792975265896,0.20625400821605377,4.4018949855649065
all_air,2013,2014,8003473.548994723,74049771.93609439,1179407.0441576038,3397423.923863519,3426642.580930479,2.160354392683273,9.252204243917994,2775393.6016779854,5228079.947316738,3704703.994909831,0.14736189692358556,0.42449367803436455,0.42814442503666206,0.3183539213330077,0.45852839100390924,0.22311768766308304,4.145541749820886
all_air,2014,2015,8196341.93426195,75269196.74455248,1195984.652148149,3491291.570810078,3509065.711296146,2.1623960559266715,9.183267041351197,2886564.4420355493,5309777.4922263995,3790398.114997253,0.14591688118192728,0.4259572866544221,0.42812583216272615,0.31553008836092034,0.46054417832737454,0.22392573331170515,4.134306482856611
all_air,2015,2015,8563017.776401324,78086080.96207151,1224856.1818311762,3542066.151612792,3796095.442946276,2.1905085372070134,9.118990874603533,2944886.0669271965,5618131.709474127,3909146.04118344,0.14304024747055138,0.41364694598372925,0.4433128065444254,0.3133308832484467,0.45304858328348363,0.23362053346806957,4.156657263696767
bnb,2013,2014,21762.797756165983,216004.7492785067,6166.146359307165,11779.508992426312,3817.142404431701,1.6781926367749311,9.925412701926469,9645.668841576902,12117.12891458908,12967.997403437943,0.28333426742249307,0.5412681367720225,0.1753975958054475,0.47548948133444713,0.4541761008258472,0.07033441783970563,4.185020120015249
bnb,2014,2015,23219.243021804505,237482.13682623397,5568.392175542277,13582.604865903628,4068.2459803584125,1.7339028299826496,10.227815635644173,10221.46467936003,12997.778342444475,13391.317333530651,0.2398179893424245,0.584971906842467,0.17521010381510038,0.4158210904015787,0.5071422223672503,0.07703668723117103,3.943540483963492
bnb,2015,2016,28939.37733319198,286900.28989212454,7332.07164887638,15794.846791987819,5812.458892329604,1.7330378641705089,9.913837695570065,13280.64013772827,15658.73719546502,16698.64111540538,0.2533596892724734,0.5457908306089205,0.20084948011866904,0.4390819347636711,0.4729380876811658,0.08797997755516317,3.9563519304874837
bnb,2016,2017,32592.981295553665,312674.8936820683,7239.959668235844,16952.91489239237,8400.106734926047,1.837164904089245,9.5933198269507,14558.291168634672,18034.690126919104,17740.912219151764,0.2221324770073586,0.5201400491309179,0.2577274738617418,0.4080939908163304,0.477791521737289,0.11411448744638057,4.149235389773361
bnb,2017,2018,36646.89054927541,329490.94575637695,7181.336772443552,19126.356208295212,10339.197568538735,1.9000212655958675,8.990965967858676,17857.169315481864,18789.721233795368,19287.621256061335,0.1959603301892019,0.5219093877167535,0.2821302820941015,0.37232879457267143,0.4958194676879752,0.13185173773935338,4.065578086707003
bnb,2018,2019,44258.6938016288,394376.6495021875,9757.216211385117,20935.975850769664,13565.5017394726,1.8730345604514234,8.910715966219358,19529.50559421148,24729.188207416722,23629.40585087866,0.22045874772350454,0.473036460240026,0.3065047920364375,0.41292685363996556,0.4430068191915871,0.14406632716844736,3.984928884575317
bnb,2019,2020,52252.820264873946,458538.2926403228,10128.17695390703,24165.250119943656,17959.39319102406,1.9578916051156747,8.775378827706401,21248.501966091095,31004.318298783903,26688.311103814547,0.19383024500048893,0.46246786292965564,0.3437018920698708,0.37949860950397174,0.45273097323287964,0.16777041726314862,4.011023278856596
bnb,2020,2021,15933.371858977096,152996.90673568353,4143.631646584883,7552.422519151267,4237.317693240878,1.7752420272684024,9.602293104675319,,,8975.323710364197,0.260059934787143,0.47400026723760424,0.26593979797524847,0.4616693258428163,0.42073259766832455,0.11759807648885919,4.014585273711132
bnb,2021,2022,34134.425966129136,315697.9539975028,7166.5063704855675,15635.5302311921,11332.3893644514,1.9178849986274777,9.248667439457256,14719.310029257518,19415.115936872095,17797.95242705231,0.20994952068614656,0.45805751198824624,0.3319929673256052,0.4026590361929898,0.43925081537544175,0.1580901484315684,4.027602845595505
bnb,2022,2023,46583.572500410584,408274.69834047335,8057.700025789172,20777.76515525279,17748.585897758752,2.05,8.764349242147,18933.773090691706,27649.799409717754,22723.693902639312,0.1729729944116706,0.44603202459557295,0.3810052545369361,0.3545946385439247,0.4571828252104622,0.18822253624561308,4.149666598804654
bnb,2023,2024,46409.111781487176,406913.5797193625,7769.996517117037,19584.4528399408,19054.16242443562,2.087960982539435,8.767967411987453,18645.4848677349,27763.626913757365,22227.00144762435,0.16742394367945063,0.4219958557309243,0.41056942684338166,0.34957466194557274,0.4405554407797551,0.20986989727467215,4.084687489748041
bnb,2024,2024,43289.049302389765,369299.6166174572,7060.03960665754,17802.030264253637,18426.979431478983,2.117800350511987,8.531017025524514,15845.3975518381,27443.651750552566,20440.57141265675,0.1630906596571478,0.41123634154910577,0.42567299879375553,0.34539345618713874,0.4354582341379817,0.21914830967487953,4.113608849579185
canada,2006,2007,280920.0,3554372.558037244,32431.52478025025,138666.57022797572,109821.90499177537,2.1837122303321728,12.652614829977374,110423.110776223,170496.88922377836,128643.32401402,0.1154475465621894,0.4936158700981622,0.3909365833396532,0.252104219389696,0.538957506309707,0.2089382743005971,4.08586220586313
canada,2007,2008,333397.0,4206656.422034628,37724.0,165499.0,130174.0,2.19,12.62,129680.0,203717.0,152236.07305936073,0.11315038827583931,0.4964021871822482,0.3904474245419125,0.2477993503240881,0.5435603949645618,0.20864025471135011,4.098345551436252
canada,2008,2009,359580.0,4632068.222863436,43307.0,170936.0,145337.0,2.189817147783525,12.88188504050124,139243.0,220337.0,164205.49102191356,0.12043773291061795,0.47537682852216473,0.40418543856721734,0.2637366127678434,0.5204941653783923,0.21576922185376426,4.102031775684674
canada,2009,2010,346582.91105745034,4396325.258300598,44510.64576464388,161720.653790745,140351.24403613555,2.1592575614473284,12.684785568788252,130060.30578524311,216522.2378062595,160510.22223821198,0.1284271218936865,0.4666146212960218,0.4049571965562683,0.2773072340438603,0.5037705746576584,0.21892219129848134,3.9941446024284337
canada,2010,2010,406451.6230853682,5159936.631217543,50684.253048704835,189003.40111342608,166763.9689231655,2.1786684600852135,12.695081869887838,149950.50520364422,256501.11788167863,186559.64894698607,0.12469934961499582,0.4650083561696816,0.41029229421514596,0.2716785399993306,0.5065495196314784,0.22177194036919104,4.030676195259201
canada,2011,2012,477564.28070673987,6040316.456074905,58722.56200784634,218288.76954644776,200552.94915247234,2.1946671550716013,12.648174706733691,176254.04734249954,301310.2333642903,217602.14509209222,0.12296263430955041,0.4570877227740015,0.4199496429165037,0.2698620548202507,0.5015777060792874,0.22856023910046191,4.032414787979785
canada,2012,2013,499143.6629539522,6497798.998339139,64093.52370585581,230799.0130683924,204251.1261797051,2.142114258632378,13.017893405447557,177673.27961001114,321470.3833439565,233014.4906801694,0.12840696669681784,0.462389949423608,0.4092030838795764,0.2750623942689864,0.4952460518543074,0.22969155387670626,3.816247249236256
canada,2013,2014,517010.55481600284,6600895.759618279,64788.84814398108,236424.69446533022,215797.01220673398,2.1713013934878695,12.767429403771938,179541.14758984235,337469.40722616046,238110.91190131972,0.12531436261884163,0.4572918139929863,0.41739382338825415,0.272095250178335,0.4964591764767834,0.2314455733448816,3.9157706810217046
canada,2014,2015,522761.3032884073,6753350.432511406,68264.39046684973,238107.95614552125,216388.9566759859,2.156078155739023,12.918611974585243,180395.61048508564,342365.69280332164,242459.34772676375,0.13058424569193539,0.45548121991377993,0.41393453439418826,0.28154983962003954,0.4910265543027315,0.22742360607722895,3.924285710298007
canada,2015,2015,512323.3901025573,6520761.149002804,63007.98557250923,231327.2764582959,217988.12807190945,2.194807868839916,12.727822455456256,173218.19426574768,339105.19583686587,233425.16553549177,0.12298479200782973,0.45152589346347943,0.4254893145289978,0.26992798924642514,0.4955062919793091,0.2345657187742657,3.9812607763637167
condo,1999,2000,1115262.3990012442,11765003.498437133,141892.5451867891,445377.07284085784,527992.7809735973,2.252079735018138,10.549090069720899,292284.83298576355,822977.5660154807,495214.4374196689,0.12722794681669422,0.3993473403565908,0.473424712826715,0.28652748075384243,0.4496810262252346,0.2637914930209229,4.041791452801931
condo,2000,2001,969033.9733413447,10705820.920410175,131540.50241653298,390006.3328308979,447487.1380939138,2.245423630184959,11.04793146054026,254258.60158220894,714775.3717591359,431559.53304968285,0.13574395329295386,0.40246920496100824,0.4617868417460378,0.304802680378722,0.45185693162060075,0.24334038800067734,4.261138461578146
condo,2001,2002,872161.8532437587,9941475.728913315,120913.72397410084,337168.0,414080.1292696578,2.258369828906797,11.39865919604121,213059.64843583008,659102.2048079285,386190.8895877978,0.13863679490727154,0.38658879512558275,0.4747744099671456,0.31309315479492156,0.43653023555252357,0.25037660965255487,4.282413618807012
condo,2002,2002,821834.0026298069,9385671.27525537,105799.29960478026,316249.60539871856,399785.0976263081,2.2986794562622532,11.420397848253941,191332.74716551712,630501.2554642898,357524.4040185327,0.12873560751469332,0.38480958975504015,0.4864548027302666,0.29592189628346605,0.4422769492713082,0.2618011544452257,4.271194540015378
condo,2003,2004,863569.8596271878,9809074.749679506,105068.21381195079,326930.4367917156,431571.2090235214,2.3281346551878026,11.358750702478416,208639.5876283157,654930.2719988722,370927.7973689742,0.12166730072921933,0.37858018450627134,0.49975251476450927,0.2832578592308517,0.4406928236582214,0.276049317110927,4.214794518665567
condo,2004,2005,883050.2494658558,9922471.38258718,105323.6607643769,338787.1562466839,438939.432454795,2.3245132956711325,11.23658748592069,211476.50409026112,671573.7453755947,379886.0824372707,0.11927255649164432,0.38365558070065814,0.4970718628076976,0.2772506433735135,0.4459062491485545,0.27684310747793195,4.173664154136888
condo,2005,2005,945666.7069691111,10654600.453635562,111338.8928761869,364244.5153383257,470083.2987545986,2.3299894699776305,11.266760662203984,216470.28148541044,729196.4254837007,405867.3737174401,0.11773587042419124,0.385172188736283,0.49709194083952585,0.27432333832701633,0.4487235719418879,0.27695308973109567,4.182004211945776
condo,2006,2007,982722.8013681078,10831976.334004395,112740.27772175093,383056.1006211199,486926.42302523705,2.3355563461218494,11.022412748462278,223173.40606838424,759549.3952997235,420766.04274604714,0.11472235870053933,0.38979059007061234,0.4954870512288484,0.26794053290511183,0.4551889431489995,0.27687052394588874,4.179707938664168
condo,2007,2008,1014850.0,11245928.646940257,117273.0,397844.0,499733.0,2.33,11.081366134815344,227537.0,787313.0,435557.9399141631,0.1155569788638715,0.392022466374341,0.4924205547617875,0.26924776075282064,0.4567061733261073,0.27404606592107206,4.186667992254302
condo,2008,2009,919443.0,10639558.173307888,107468.0,367525.0,444450.0,2.3124369319250895,11.5717430806563,203256.0,716187.0,397607.81680414063,0.11688380900175432,0.3997257034965735,0.4833904875016722,0.2702864366797349,0.4621702397026072,0.26754332361765787,4.178052364474568
condo,2009,2010,862732.183004762,9972513.491776427,100630.33632616255,352983.239712184,409118.6069662933,2.297457555505484,11.559222767190292,176596.216482902,686135.9665217181,375516.0485717634,0.11664145410187753,0.40914578900116866,0.4742127568968122,0.2679787900115046,0.46999754212199374,0.2620236678665016,4.157959050495954
condo,2010,2011,961865.5926534187,11016822.513559194,110347.67033141459,386028.28507709864,465489.6372446009,2.3171568362219572,11.453598712443807,197039.75535296867,764825.8373002344,415105.95123190136,0.11472254665748843,0.40133287646998006,0.4839445768722149,0.26583013325619176,0.4649756091565183,0.2691942575872898,4.165673869504346
condo,2011,2012,1031992.3466946317,11873840.409935195,113479.4115319892,408918.53343350475,509594.4017298976,2.346872051438273,11.50574463848101,210303.1409768904,821689.2057180908,439730.97982149414,0.10996148556280713,0.39624182751280074,0.49379668692512835,0.2580655372019852,0.4649644353003085,0.2769700274977064,4.184126542887372
condo,2012,2013,1087395.443686206,12664364.936107488,122373.55836801897,435271.5264617825,529750.3588565309,2.3151019698266118,11.646512783956538,223847.10252919246,863548.3411570531,469696.5653602056,0.1125382298395328,0.4002881647050478,0.4871736054555357,0.26053747758230233,0.4633539593034677,0.27610856311423004,4.0848301150697495
condo,2013,2014,1138756.95604869,13039621.95120302,122401.05858414693,451789.71680285694,564566.1806612376,2.3419417707864847,11.450750646958491,230061.25880094367,908695.6972477463,486244.77783931664,0.10748655183530963,0.3967393695407115,0.49577407862358497,0.2517272455409183,0.46457025082144365,0.2837025036376381,4.0925758804185595
condo,2014,2015,1117196.5493929423,12838027.574138135,118896.76198064463,441816.8831990172,556482.9042131078,2.345125189387155,11.491288243876165,227750.79776673618,889445.7516262061,476391.0065222983,0.10642421160828885,0.3954692515288289,0.49810653686272766,0.24957809940326708,0.46371245169417064,0.28670944890256217,4.074236796402789
condo,2015,2016,1180113.8817726413,13274438.401360024,120257.90939281839,456190.175077124,603665.7973019072,2.3859315366623126,11.248438482412034,239655.9342492452,940457.9475234253,494613.47219690407,0.10190364781759856,0.38656453595129625,0.5115318162304343,0.24313512702893805,0.461158258640715,0.2957066143303469,4.12733375989653
condo,2016,2017,1181576.268611696,13121679.86767549,119430.44764384818,463327.3127005098,598818.5082675882,2.3794434908703783,11.10523308249321,233313.77410084323,948262.4945104009,496576.7302922947,0.10107722270368047,0.3921264543040463,0.5067963229924849,0.24050753963752813,0.46652136964592195,0.2929710907165499,4.116082610718114
condo,2017,2018,1209120.168335333,13151585.90759082,115391.8264464408,465289.99141559337,628438.3504720905,2.4222908123758558,10.876988286199364,237058.69360967504,972061.4747249865,499163.9163050747,0.09543453948444804,0.3848169963587536,0.519748464155799,0.2311702081764993,0.4660693373629409,0.30276045446055977,4.158343373193277
condo,2018,2019,1287471.9847942954,13733774.659900906,122468.8200274233,493706.5527663543,671296.6120045552,2.423275270734298,10.667241557178587,261907.06816133182,1025564.9166359237,531294.1539671501,0.09512348344184797,0.3834697442719391,0.5214067722893488,0.23051038509073363,0.46462637418449754,0.3048632407247688,4.144521111428024
condo,2019,2020,1335851.723149995,13878098.018489355,119950.40124595455,506957.06028886396,708944.2616150777,2.452999161418622,10.388950942672148,267689.42929995456,1068162.2938500035,544578.9563080989,0.08979320022367933,0.37950099663264847,0.5307058031435982,0.22026264484977984,0.46545781324870905,0.3142795419015111,4.142238728600437
condo,2020,2021,377812.4490356582,4940930.794899531,47889.89772296071,162632.2876584538,167290.26365416075,2.229145578893506,13.077734223715858,,,169487.56178732624,0.12675574308151194,0.43045772597901993,0.4427865309392486,0.2825570042895134,0.4797764683833423,0.23766652732714427,4.153027558980484
condo,2021,2022,1084786.3589241176,11384255.103652343,130764.63927788853,390445.92590805644,563575.7937379832,2.3437696686595375,10.494467422085908,238727.1956762966,846059.1632478979,462838.29568651045,0.12054414051406384,0.3599288677406467,0.5195269917451149,0.28252770027149615,0.42179518154274903,0.2956771181857549,4.118180036296086
condo,2022,2023,1283267.3802029646,13364052.02647841,127768.2489137564,478439.6761325543,677059.4551583951,2.42,10.414082234650676,257411.08251449373,1025856.2976899854,530275.7769433738,0.09956479131694929,0.3728292977079205,0.527605910976487,0.24094679498701727,0.4511234502265838,0.30792975478639895,4.1464206843173645
condo,2023,2024,1181757.1672580955,12229704.914598653,111720.68710790893,439888.448886228,630148.031265665,2.4411473389803535,10.348746132823486,220679.3350162865,961077.832243068,484099.07439331594,0.09453776985937176,0.3722325204143708,0.5332297097277015,0.23078062532534246,0.4543372133457457,0.3148821613289118,4.133902922520134
condo,2024,2024,1081688.6296986246,11068088.174207062,100712.03444365879,404208.41173246,576768.183522954,2.443577979434431,10.232231226550661,189372.73072827095,892315.8989703155,442665.8935390238,0.09310630774746957,0.37368277768166874,0.5332109145712761,0.22751252335816197,0.4565615034184088,0.31592597322342925,4.1242017424094355
europe,2006,2007,106032.0,1320830.13786457,24479.01734700777,56498.96681034307,25054.015842649154,1.7883225566182277,12.456901104049438,73203.40689624757,32828.59310375243,59291.3172221625,0.23086443099260384,0.5328482609999158,0.23628730800748032,0.4128600694649057,0.47645228220047303,0.11068764833462123,3.8175706965508533
europe,2007,2008,108022.0,1327041.945967364,25236.0,55057.0,27729.0,1.81,12.28,75636.0,32386.0,59680.66298342541,0.23361907759530465,0.5096832126788987,0.2566977097257966,0.4228505304475014,0.46126330747440336,0.11588616207809518,4.009304012420262
europe,2008,2009,115172.0,1474584.3562977137,26900.0,60075.0,28197.0,1.7849463411245792,12.803323345064024,81104.0,34068.0,64524.0685092178,0.23356371340256313,0.5216111554891814,0.2448251311082555,0.4168986956573749,0.46552396174008914,0.11757734260253595,3.7167001083217257
europe,2009,2010,104403.11398898267,1366674.3549981005,26959.827934857356,53788.59512628159,23654.690927866955,1.7374303853470503,13.090360074339557,73520.9032896749,30882.21069931515,60090.53074556897,0.2582281974626,0.5152010612629593,0.22657074127466312,0.44865351662491937,0.44756298920065635,0.10378349417442427,3.793000933844195
europe,2010,2011,112765.10128032224,1437409.1301430964,26763.002599022504,58430.15546817291,27571.864957670987,1.7834956540987106,12.746940028298646,80297.28283575676,32467.740189126704,63227.012087847266,0.23733408913891257,0.5181581429428388,0.24450707394950336,0.42328431654872656,0.4620663980372058,0.11464928541406766,3.803576291037431
europe,2011,2012,119824.5953724086,1525705.0550745744,29841.585603498082,61539.928038368605,28443.081730514827,1.759689559493712,12.732820422491415,83721.50125726208,36103.09411512358,68094.16736375015,0.24904390881314467,0.513583441255159,0.23737264993147034,0.4382399661939947,0.4518737097527777,0.10988632405322764,3.8012207378184217
europe,2012,2013,129251.74375047183,1669268.9461308033,32714.216526015753,65680.11694591357,30857.4102785897,1.8145371056364257,12.914865963846147,91565.46917571063,37686.27457479018,71231.24864682138,0.2531046435177888,0.508156524934108,0.23873883154846845,0.4592677672719077,0.4610344349821002,0.07969779774599207,5.435538755809164
europe,2013,2014,136805.31863321803,1818056.4459580134,34607.49890273231,66454.4207793075,35743.39895118173,1.7705257383444515,13.2893696248193,97039.69154330101,39765.62708991702,77268.18970795604,0.2529689579943654,0.4857590438970809,0.26127199810857926,0.4478880511312004,0.43002444492668707,0.12208750394211253,3.7889938152823386
europe,2014,2015,142365.9551956561,1868643.3821815252,36156.696410921955,69328.69920232144,36880.55958242425,1.7707268941488223,13.125633720599948,98261.70984777293,44104.245347883174,80399.72491866995,0.2539701037458791,0.48697526811829245,0.2590546281359095,0.4497116930125946,0.43115010202119697,0.11913820496620839,3.850276216802865
europe,2015,2015,145018.865875573,1897156.589988598,34389.87661337205,71333.31524155432,39295.67402061746,1.8048593311639387,13.082136441588013,99885.73628936717,45133.12958618354,80349.12381900231,0.23714070859496827,0.49188989867538124,0.27096939272944914,0.4280056207064569,0.4438960367647731,0.12809834252876995,3.817860772224532
family,2011,2012,1426523.025146801,13080368.894199528,1043.7207282258967,112178.35165614827,1313300.9527625223,3.5800156273444,9.169406075905048,399978.10919831047,1026544.915948642,398468.37936988944,0.0007316536149975492,0.0786376032343426,0.9206307431507267,0.002619331375494249,0.1407619242379275,0.8566187443865781,3.8475371559297984
family,2012,2013,1569112.0200329765,13808279.801483726,,119130.41512593589,1437865.4747989634,3.58641228835685,8.800059922550036,452740.89691563183,1116371.1231173563,,,,,,,,
family,2013,2014,1989775.4133195851,17558465.51732713,11763.899924757627,118273.70246670993,1859737.8109277969,3.845206896930964,8.824345400888216,562225.4299107983,1427549.9834087868,517469.01185153815,0.005912174733897058,0.059440729679834256,0.9346470955861075,0.022733535062641953,0.11428095186175385,0.8629855130756043,4.164509604959428
family,2014,2015,1955912.5024233153,17144284.651726417,13020.231850638604,118338.8381331147,1824553.4324395764,3.8225792065644373,8.76536380358793,577776.2111987686,1378136.2912245467,511673.5054343587,0.006656858031485017,0.06050313497485011,0.9328400069936722,0.025446367092206098,0.1156390128434118,0.8589146200643821,4.151582393041753
family,2015,2016,2228798.6070862743,19444782.146697067,14549.20603123982,128295.95864578523,2085953.4424088513,3.8539716691119112,8.724333407636763,647364.9580284472,1581433.6490564928,578312.1409400154,0.006527824445412818,0.05756283149041785,0.9359093440639908,0.025158050473557177,0.11092276087896669,0.8639191886474761,4.175122099703197
family,2016,2017,2308935.8438737425,20055996.024024744,15417.568057519002,133960.29658349694,2159557.9792323145,3.8538190955325815,8.686250887931319,675705.7537603284,1633230.0901165297,599129.2758267516,0.006677347964615888,0.05801819783729867,0.935304454197907,0.025733291093552324,0.11179581935688436,0.8624708895495632,4.179264725800853
family,2017,2018,2466758.380519971,21418469.874460533,15432.835355294774,134427.97900125175,2316897.566161963,3.8829582061927836,8.68284062338757,722486.9321637392,1744271.4483573134,635278.1177468846,0.00625632225562427,0.054495803100470475,0.9392478746433129,0.024293037843062804,0.10580246292601897,0.8699044992309183,4.192483480335767
family,2018,2019,2662518.34666021,23186863.053398866,17280.04854166214,146124.31752503692,2499113.9805939263,3.896813349965342,8.70862094996785,770588.291307939,1891930.0553537945,683255.2928622795,0.0064901143548316805,0.05488199460046211,0.9386278910448623,0.025290764260709794,0.10693244461590326,0.8677767911233869,4.214975249267021
family,2019,2020,1728245.9498997373,14438824.960289616,0.0,67382.90054050657,1660863.0493600636,3.990640887207974,8.354612351978764,487973.2192201956,1240272.7306790107,433074.78641830216,0.0,0.038989184695856355,0.9610108153046256,0.0,0.07779591730309389,0.9222040826969061,4.158568720915267
family,2020,2021,609244.3518102098,5920643.64046853,0.0,35499.87065431064,573744.4811558378,3.936804487511703,9.71801153818971,,,154756.06008447954,0.0,0.05826869063099573,0.9417313093689035,0.0,0.11469622137876756,0.8853037786212324,4.187728703166359
family,2021,2022,2089894.61623903,19081934.828773785,0.0,109369.53507853954,1980525.081160841,2.9476677272487,9.130572747784573,522256.4202970623,1567638.1959414363,708999.388540207,0.0,0.05233255984713753,0.9476674401530303,0.0,0.07712949887285922,0.9228705011271408,3.0268696703294427
family,2022,2023,2543358.1031696224,22355152.841446478,0.0,123473.61270976184,2419884.490463262,2.904873332395975,8.789620625419087,659902.3695501182,1883455.733623073,875548.7114723276,0.0,0.0485474745203535,0.9514525254809839,0.0,0.07051213204467398,0.929487867955326,2.9735181744656733
family,2023,2024,2576574.7031598245,22074044.254559625,0.0,121159.546267751,2455415.35689157,2.9069086007618092,8.567205223077274,697472.6054426973,1879102.0977139103,886362.4754093009,0.0,0.04702349445531892,0.9529765831669198,0.0,0.06834650023502091,0.9316534997649791,2.9734400467892206
family,2024,2024,2409337.796928307,19993510.13330893,0.0,116113.98405903249,2293223.812867981,2.9043615761010666,8.298342456918615,629421.4261877008,1779916.3707386244,829558.487742666,0.0,0.04819331859860729,0.9518066814008558,0.0,0.06998541138129596,0.930014588618704,2.972416548263724
first_time,1999,2000,2769507.4568477855,22491224.641322404,497952.7622804972,1268241.1704491684,1003313.5241181199,2.074627371823828,8.121019709014108,2769507.4568477855,0.0,1334942.1175394405,0.17979831072462973,0.4579302241318616,0.36227146514350866,0.3730144968370026,0.47501728868469034,0.15196821447830705,4.945628269684844
first_time,2000,2001,2850357.178704254,22461258.921735357,502945.94441171107,1251660.0,1095751.2342925428,2.1237381011572984,7.880155893987307,2850357.178704254,0.0,1342141.5649843996,0.17645014743041632,0.4391239137857779,0.38442593878380577,0.3747339010527977,0.46629209341808464,0.1589740055291176,5.135556662556359
first_time,2001,2002,2451968.4083562028,20544583.940059632,467939.0,1059534.172026815,924495.2363293881,2.0637138740311114,8.378812659267785,2451968.6309862137,,1188133.8974412682,0.19084218149193277,0.43211575174295397,0.37704206676511337,0.3938436576952651,0.44588163602965875,0.16027470627507617,4.854833069798799
