market,q,bucket,room,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
australia_qld_sunshine-coast_2026-07-26,2014Q2,3-4,entire,9,0.1111111111111111,1,4.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0
australia_qld_sunshine-coast_2026-07-26,2014Q2,5-6,entire,3,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2014Q2,7+,entire,11,0.18181818181818182,1,3.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.5,0.5
australia_qld_sunshine-coast_2026-07-26,2014Q3,1-2,entire,33,0.06060606060606061,0,,0.030303030303030304,0.0,0.030303030303030304,0.0,0.5,0.0,0.5,0.0
australia_qld_sunshine-coast_2026-07-26,2014Q3,1-2,room,15,0.26666666666666666,1,7.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.5,0.0,0.5
australia_qld_sunshine-coast_2026-07-26,2014Q3,3-4,entire,12,0.08333333333333333,0,,0.0,0.08333333333333333,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_sunshine-coast_2026-07-26,2014Q3,7+,entire,12,0.25,0,,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0
australia_qld_sunshine-coast_2026-07-26,2014Q4,1-2,entire,46,0.06521739130434782,0,,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
australia_qld_sunshine-coast_2026-07-26,2014Q4,1-2,room,29,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2014Q4,3-4,entire,19,0.05263157894736842,1,4.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,1.0
australia_qld_sunshine-coast_2026-07-26,2014Q4,3-4,room,5,0.2,0,,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_sunshine-coast_2026-07-26,2014Q4,5-6,entire,13,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2014Q4,7+,entire,29,0.3448275862068966,1,8.0,0.0,0.06896551724137931,0.20689655172413793,0.06896551724137931,0.0,0.2,0.6,0.2
australia_qld_sunshine-coast_2026-07-26,2015Q1,1-2,entire,84,0.09523809523809523,0,,0.0,0.08333333333333333,0.011904761904761904,0.0,0.0,0.875,0.125,0.0
australia_qld_sunshine-coast_2026-07-26,2015Q1,1-2,room,37,0.08108108108108109,1,2.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
australia_qld_sunshine-coast_2026-07-26,2015Q1,3-4,entire,13,0.07692307692307693,1,4.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,1.0,1.0,1.0
australia_qld_sunshine-coast_2026-07-26,2015Q1,3-4,room,7,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2015Q1,5-6,entire,36,0.05555555555555555,0,,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.5,0.5
australia_qld_sunshine-coast_2026-07-26,2015Q1,7+,entire,52,0.23076923076923078,5,8.0,0.0,0.019230769230769232,0.057692307692307696,0.15384615384615385,0.0,0.08333333333333333,0.25,0.6666666666666666
australia_qld_sunshine-coast_2026-07-26,2015Q2,1-2,entire,91,0.07692307692307693,0,,0.0,0.06593406593406594,0.01098901098901099,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
australia_qld_sunshine-coast_2026-07-26,2015Q2,1-2,room,12,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2015Q2,3-4,entire,41,0.0975609756097561,1,4.0,0.0,0.07317073170731707,0.0,0.04878048780487805,0.0,0.75,0.0,0.5
australia_qld_sunshine-coast_2026-07-26,2015Q2,3-4,room,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2015Q2,5-6,entire,36,0.1111111111111111,0,,0.0,0.027777777777777776,0.08333333333333333,0.0,0.0,0.25,0.75,0.0
australia_qld_sunshine-coast_2026-07-26,2015Q2,7+,entire,55,0.3090909090909091,6,8.0,0.0,0.05454545454545454,0.07272727272727272,0.18181818181818182,0.0,0.17647058823529413,0.23529411764705882,0.5882352941176471
australia_qld_sunshine-coast_2026-07-26,2015Q3,1-2,entire,130,0.06923076923076923,0,,0.0,0.05384615384615385,0.015384615384615385,0.007692307692307693,0.0,0.7777777777777778,0.2222222222222222,0.1111111111111111
australia_qld_sunshine-coast_2026-07-26,2015Q3,1-2,room,25,0.08,0,,0.0,0.04,0.04,0.0,0.0,0.5,0.5,0.0
australia_qld_sunshine-coast_2026-07-26,2015Q3,3-4,entire,71,0.1267605633802817,1,4.0,0.0,0.04225352112676056,0.056338028169014086,0.056338028169014086,0.0,0.3333333333333333,0.4444444444444444,0.4444444444444444
australia_qld_sunshine-coast_2026-07-26,2015Q3,5-6,entire,78,0.21794871794871795,2,4.0,0.01282051282051282,0.05128205128205128,0.14102564102564102,0.02564102564102564,0.058823529411764705,0.23529411764705882,0.6470588235294118,0.11764705882352941
australia_qld_sunshine-coast_2026-07-26,2015Q3,7+,entire,76,0.27631578947368424,10,6.1,0.0,0.0,0.09210526315789473,0.18421052631578946,0.0,0.0,0.3333333333333333,0.6666666666666666
australia_qld_sunshine-coast_2026-07-26,2015Q4,1-2,entire,174,0.09195402298850575,1,6.0,0.011494252873563218,0.06321839080459771,0.011494252873563218,0.011494252873563218,0.125,0.6875,0.125,0.125
australia_qld_sunshine-coast_2026-07-26,2015Q4,1-2,room,66,0.10606060606060606,0,,0.0,0.09090909090909091,0.015151515151515152,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
australia_qld_sunshine-coast_2026-07-26,2015Q4,3-4,entire,94,0.1276595744680851,2,4.0,0.0,0.05319148936170213,0.07446808510638298,0.02127659574468085,0.0,0.4166666666666667,0.5833333333333334,0.16666666666666666
australia_qld_sunshine-coast_2026-07-26,2015Q4,5-6,entire,80,0.125,1,3.0,0.0,0.0125,0.1,0.025,0.0,0.1,0.8,0.2
australia_qld_sunshine-coast_2026-07-26,2015Q4,7+,entire,97,0.21649484536082475,3,6.333333333333333,0.0,0.020618556701030927,0.16494845360824742,0.041237113402061855,0.0,0.09523809523809523,0.7619047619047619,0.19047619047619047
australia_qld_sunshine-coast_2026-07-26,2016Q1,1-2,entire,206,0.07766990291262135,1,2.0,0.0,0.05825242718446602,0.014563106796116505,0.0048543689320388345,0.0,0.75,0.1875,0.0625
australia_qld_sunshine-coast_2026-07-26,2016Q1,1-2,room,81,0.1111111111111111,0,,0.024691358024691357,0.04938271604938271,0.024691358024691357,0.012345679012345678,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111
australia_qld_sunshine-coast_2026-07-26,2016Q1,3-4,entire,108,0.17592592592592593,4,3.75,0.0,0.06481481481481481,0.10185185185185185,0.027777777777777776,0.0,0.3684210526315789,0.5789473684210527,0.15789473684210525
australia_qld_sunshine-coast_2026-07-26,2016Q1,3-4,room,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2016Q1,5-6,entire,105,0.1523809523809524,1,9.0,0.0,0.009523809523809525,0.09523809523809523,0.047619047619047616,0.0,0.0625,0.625,0.3125
australia_qld_sunshine-coast_2026-07-26,2016Q1,5-6,room,1,1.0,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
australia_qld_sunshine-coast_2026-07-26,2016Q1,7+,entire,105,0.2571428571428571,5,6.2,0.0,0.009523809523809525,0.1523809523809524,0.09523809523809523,0.0,0.037037037037037035,0.5925925925925926,0.37037037037037035
australia_qld_sunshine-coast_2026-07-26,2016Q2,1-2,entire,204,0.08823529411764706,0,,0.0,0.07352941176470588,0.00980392156862745,0.004901960784313725,0.0,0.8333333333333334,0.1111111111111111,0.05555555555555555
australia_qld_sunshine-coast_2026-07-26,2016Q2,1-2,room,75,0.12,0,,0.0,0.08,0.02666666666666667,0.02666666666666667,0.0,0.6666666666666666,0.2222222222222222,0.2222222222222222
australia_qld_sunshine-coast_2026-07-26,2016Q2,3-4,entire,165,0.12121212121212122,3,3.6666666666666665,0.0,0.030303030303030304,0.07878787878787878,0.012121212121212121,0.0,0.25,0.65,0.1
australia_qld_sunshine-coast_2026-07-26,2016Q2,3-4,room,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2016Q2,5-6,entire,128,0.2109375,13,4.923076923076923,0.0,0.0390625,0.109375,0.0703125,0.0,0.18518518518518517,0.5185185185185185,0.3333333333333333
australia_qld_sunshine-coast_2026-07-26,2016Q2,7+,entire,110,0.3090909090909091,9,7.0,0.0,0.01818181818181818,0.16363636363636364,0.12727272727272726,0.0,0.058823529411764705,0.5294117647058824,0.4117647058823529
australia_qld_sunshine-coast_2026-07-26,2016Q3,1-2,entire,265,0.07169811320754717,1,3.0,0.0,0.052830188679245285,0.007547169811320755,0.011320754716981131,0.0,0.7368421052631579,0.10526315789473684,0.15789473684210525
australia_qld_sunshine-coast_2026-07-26,2016Q3,1-2,room,123,0.008130081300813009,0,,0.0,0.008130081300813009,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_sunshine-coast_2026-07-26,2016Q3,3-4,entire,203,0.1625615763546798,8,3.875,0.0,0.054187192118226604,0.09359605911330049,0.019704433497536946,0.0,0.3333333333333333,0.5757575757575758,0.12121212121212122
australia_qld_sunshine-coast_2026-07-26,2016Q3,3-4,room,5,0.4,0,,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_sunshine-coast_2026-07-26,2016Q3,5-6,entire,199,0.12060301507537688,4,6.25,0.0,0.01507537688442211,0.07537688442211055,0.035175879396984924,0.0,0.125,0.625,0.2916666666666667
australia_qld_sunshine-coast_2026-07-26,2016Q3,7+,entire,160,0.2,8,6.375,0.0,0.00625,0.10625,0.09375,0.0,0.03125,0.53125,0.46875
australia_qld_sunshine-coast_2026-07-26,2016Q4,1-2,entire,358,0.06983240223463687,0,,0.0,0.06424581005586592,0.00558659217877095,0.0,0.0,0.92,0.08,0.0
australia_qld_sunshine-coast_2026-07-26,2016Q4,1-2,room,176,0.017045454545454544,0,,0.0,0.017045454545454544,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_sunshine-coast_2026-07-26,2016Q4,3-4,entire,345,0.06956521739130435,6,3.8333333333333335,0.002898550724637681,0.028985507246376812,0.03768115942028986,0.008695652173913044,0.041666666666666664,0.4166666666666667,0.5416666666666666,0.125
australia_qld_sunshine-coast_2026-07-26,2016Q4,3-4,room,7,0.42857142857142855,1,4.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.6666666666666666,0.3333333333333333
australia_qld_sunshine-coast_2026-07-26,2016Q4,5-6,entire,236,0.11440677966101695,5,3.4,0.0,0.00847457627118644,0.07627118644067797,0.03389830508474576,0.0,0.07407407407407407,0.6666666666666666,0.2962962962962963
australia_qld_sunshine-coast_2026-07-26,2016Q4,7+,entire,204,0.17647058823529413,11,6.7272727272727275,0.0,0.0,0.0784313725490196,0.09803921568627451,0.0,0.0,0.4444444444444444,0.5555555555555556
australia_qld_sunshine-coast_2026-07-26,2017Q1,1-2,entire,429,0.07459207459207459,0,,0.002331002331002331,0.06526806526806526,0.006993006993006993,0.0,0.03125,0.875,0.09375,0.0
australia_qld_sunshine-coast_2026-07-26,2017Q1,1-2,room,162,0.037037037037037035,0,,0.006172839506172839,0.030864197530864196,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
australia_qld_sunshine-coast_2026-07-26,2017Q1,3-4,entire,412,0.05825242718446602,6,3.6666666666666665,0.0,0.012135922330097087,0.03640776699029126,0.009708737864077669,0.0,0.20833333333333334,0.625,0.16666666666666666
australia_qld_sunshine-coast_2026-07-26,2017Q1,3-4,room,8,0.125,0,,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0
australia_qld_sunshine-coast_2026-07-26,2017Q1,5-6,entire,250,0.144,3,4.0,0.0,0.008,0.1,0.036,0.0,0.05555555555555555,0.6944444444444444,0.25
australia_qld_sunshine-coast_2026-07-26,2017Q1,5-6,room,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2017Q1,7+,entire,178,0.20786516853932585,7,7.285714285714286,0.0,0.033707865168539325,0.0898876404494382,0.0898876404494382,0.0,0.16216216216216217,0.43243243243243246,0.43243243243243246
australia_qld_sunshine-coast_2026-07-26,2017Q2,1-2,entire,452,0.05752212389380531,1,3.0,0.0,0.04424778761061947,0.01327433628318584,0.0022123893805309734,0.0,0.7692307692307693,0.23076923076923078,0.038461538461538464
australia_qld_sunshine-coast_2026-07-26,2017Q2,1-2,room,111,0.036036036036036036,0,,0.009009009009009009,0.018018018018018018,0.0,0.009009009009009009,0.25,0.5,0.0,0.25
australia_qld_sunshine-coast_2026-07-26,2017Q2,3-4,entire,426,0.08450704225352113,9,3.5555555555555554,0.002347417840375587,0.018779342723004695,0.04929577464788732,0.014084507042253521,0.027777777777777776,0.2222222222222222,0.5833333333333334,0.16666666666666666
australia_qld_sunshine-coast_2026-07-26,2017Q2,3-4,room,15,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2017Q2,5-6,entire,274,0.10218978102189781,7,5.142857142857143,0.0,0.021897810218978103,0.06569343065693431,0.01824817518248175,0.0,0.21428571428571427,0.6428571428571429,0.17857142857142858
australia_qld_sunshine-coast_2026-07-26,2017Q2,7+,entire,207,0.16908212560386474,14,7.214285714285714,0.0,0.01932367149758454,0.05314009661835749,0.11594202898550725,0.0,0.11428571428571428,0.3142857142857143,0.6857142857142857
australia_qld_sunshine-coast_2026-07-26,2017Q3,1-2,entire,681,0.07929515418502203,1,3.0,0.004405286343612335,0.05873715124816446,0.010279001468428781,0.005873715124816446,0.05555555555555555,0.7407407407407407,0.12962962962962962,0.07407407407407407
australia_qld_sunshine-coast_2026-07-26,2017Q3,1-2,room,146,0.0136986301369863,1,2.0,0.00684931506849315,0.00684931506849315,0.0,0.00684931506849315,0.5,0.5,0.0,0.5
australia_qld_sunshine-coast_2026-07-26,2017Q3,3-4,entire,577,0.09012131715771231,10,4.0,0.0,0.03466204506065858,0.05025996533795494,0.008665511265164644,0.0,0.38461538461538464,0.5576923076923077,0.09615384615384616
australia_qld_sunshine-coast_2026-07-26,2017Q3,3-4,room,28,0.03571428571428571,0,,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0
australia_qld_sunshine-coast_2026-07-26,2017Q3,5-6,entire,381,0.13910761154855644,10,5.0,0.0,0.02099737532808399,0.10236220472440945,0.01837270341207349,0.0,0.1509433962264151,0.7358490566037735,0.1320754716981132
australia_qld_sunshine-coast_2026-07-26,2017Q3,7+,entire,224,0.14285714285714285,9,8.555555555555555,0.0,0.008928571428571428,0.06696428571428571,0.07589285714285714,0.0,0.0625,0.46875,0.53125
australia_qld_sunshine-coast_2026-07-26,2017Q4,1-2,entire,760,0.06842105263157895,5,3.2,0.0013157894736842105,0.04736842105263158,0.017105263157894738,0.003947368421052632,0.019230769230769232,0.6923076923076923,0.25,0.057692307692307696
australia_qld_sunshine-coast_2026-07-26,2017Q4,1-2,room,258,0.023255813953488372,0,,0.0,0.015503875968992248,0.003875968992248062,0.003875968992248062,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
australia_qld_sunshine-coast_2026-07-26,2017Q4,3-4,entire,668,0.06437125748502993,8,4.0,0.0,0.014970059880239521,0.03592814371257485,0.014970059880239521,0.0,0.23255813953488372,0.5581395348837209,0.23255813953488372
australia_qld_sunshine-coast_2026-07-26,2017Q4,3-4,room,37,0.02702702702702703,0,,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,1.0,0.0
australia_qld_sunshine-coast_2026-07-26,2017Q4,5-6,entire,422,0.0924170616113744,13,5.0,0.0,0.018957345971563982,0.05924170616113744,0.016587677725118485,0.0,0.20512820512820512,0.6410256410256411,0.1794871794871795
australia_qld_sunshine-coast_2026-07-26,2017Q4,7+,entire,300,0.15,10,7.2,0.0,0.0033333333333333335,0.07666666666666666,0.07666666666666666,0.0,0.022222222222222223,0.5111111111111111,0.5111111111111111
australia_qld_sunshine-coast_2026-07-26,2018Q1,1-2,entire,817,0.05507955936352509,0,,0.0024479804161566705,0.037943696450428395,0.006119951040391677,0.008567931456548347,0.044444444444444446,0.6888888888888889,0.1111111111111111,0.15555555555555556
australia_qld_sunshine-coast_2026-07-26,2018Q1,1-2,room,318,0.02830188679245283,0,,0.0,0.015723270440251572,0.0031446540880503146,0.009433962264150943,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333
australia_qld_sunshine-coast_2026-07-26,2018Q1,3-4,entire,751,0.07057256990679095,16,4.0,0.002663115845539281,0.02130492676431425,0.03861517976031957,0.011984021304926764,0.03773584905660377,0.3018867924528302,0.5471698113207547,0.16981132075471697
australia_qld_sunshine-coast_2026-07-26,2018Q1,3-4,room,40,0.025,0,,0.0,0.0,0.025,0.0,0.0,0.0,1.0,0.0
australia_qld_sunshine-coast_2026-07-26,2018Q1,5-6,entire,448,0.125,14,4.5,0.0,0.024553571428571428,0.09151785714285714,0.017857142857142856,0.0,0.19642857142857142,0.7321428571428571,0.14285714285714285
australia_qld_sunshine-coast_2026-07-26,2018Q1,5-6,room,4,0.25,0,,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0
australia_qld_sunshine-coast_2026-07-26,2018Q1,7+,entire,277,0.148014440433213,10,6.6,0.0,0.010830324909747292,0.07581227436823104,0.06498194945848375,0.0,0.07317073170731707,0.5121951219512195,0.43902439024390244
australia_qld_sunshine-coast_2026-07-26,2018Q2,1-2,entire,920,0.04891304347826087,1,2.0,0.0,0.041304347826086954,0.006521739130434782,0.003260869565217391,0.0,0.8444444444444444,0.13333333333333333,0.06666666666666667
australia_qld_sunshine-coast_2026-07-26,2018Q2,1-2,room,266,0.041353383458646614,0,,0.0,0.03759398496240601,0.0037593984962406013,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0
australia_qld_sunshine-coast_2026-07-26,2018Q2,3-4,entire,857,0.060676779463243874,13,3.8461538461538463,0.0,0.022170361726954493,0.03267211201866978,0.010501750291715286,0.0,0.36538461538461536,0.5384615384615384,0.17307692307692307
australia_qld_sunshine-coast_2026-07-26,2018Q2,3-4,room,34,0.058823529411764705,0,,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.5,0.0,0.5
australia_qld_sunshine-coast_2026-07-26,2018Q2,5-6,entire,486,0.10699588477366255,11,4.090909090909091,0.0,0.0205761316872428,0.053497942386831275,0.037037037037037035,0.0,0.19230769230769232,0.5,0.34615384615384615
australia_qld_sunshine-coast_2026-07-26,2018Q2,5-6,room,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2018Q2,7+,entire,360,0.14444444444444443,11,7.7272727272727275,0.0,0.008333333333333333,0.08888888888888889,0.05,0.0,0.057692307692307696,0.6153846153846154,0.34615384615384615
australia_qld_sunshine-coast_2026-07-26,2018Q3,1-2,entire,1210,0.04297520661157025,3,3.0,0.001652892561983471,0.03305785123966942,0.005785123966942148,0.0049586776859504135,0.038461538461538464,0.7692307692307693,0.1346153846153846,0.11538461538461539
australia_qld_sunshine-coast_2026-07-26,2018Q3,1-2,room,342,0.03508771929824561,1,4.0,0.005847953216374269,0.023391812865497075,0.0,0.005847953216374269,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666
australia_qld_sunshine-coast_2026-07-26,2018Q3,3-4,entire,1134,0.07936507936507936,21,3.761904761904762,0.0008818342151675485,0.018518518518518517,0.05291005291005291,0.007936507936507936,0.011111111111111112,0.23333333333333334,0.6666666666666666,0.1
australia_qld_sunshine-coast_2026-07-26,2018Q3,3-4,room,25,0.08,1,3.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0,0.0
australia_qld_sunshine-coast_2026-07-26,2018Q3,5-6,entire,667,0.08395802098950525,17,5.294117647058823,0.0029985007496251873,0.0074962518740629685,0.05547226386806597,0.022488755622188907,0.03571428571428571,0.08928571428571429,0.6607142857142857,0.26785714285714285
australia_qld_sunshine-coast_2026-07-26,2018Q3,5-6,room,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2018Q3,7+,entire,484,0.15082644628099173,19,6.368421052631579,0.0,0.004132231404958678,0.09917355371900827,0.05578512396694215,0.0,0.0273972602739726,0.6575342465753424,0.3698630136986301
australia_qld_sunshine-coast_2026-07-26,2018Q4,1-2,entire,1203,0.06234413965087282,6,3.0,0.0033250207813798837,0.04405652535328346,0.013300083125519535,0.0033250207813798837,0.05333333333333334,0.7066666666666667,0.21333333333333335,0.05333333333333334
australia_qld_sunshine-coast_2026-07-26,2018Q4,1-2,room,379,0.03430079155672823,0,,0.005277044854881266,0.018469656992084433,0.0079155672823219,0.002638522427440633,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.07692307692307693
australia_qld_sunshine-coast_2026-07-26,2018Q4,3-4,entire,1176,0.06377551020408163,21,3.761904761904762,0.0008503401360544217,0.017006802721088437,0.0391156462585034,0.01020408163265306,0.013333333333333334,0.26666666666666666,0.6133333333333333,0.16
australia_qld_sunshine-coast_2026-07-26,2018Q4,3-4,room,39,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2018Q4,5-6,entire,690,0.1,17,4.882352941176471,0.0,0.017391304347826087,0.07246376811594203,0.014492753623188406,0.0,0.17391304347826086,0.7246376811594203,0.14492753623188406
australia_qld_sunshine-coast_2026-07-26,2018Q4,5-6,room,15,0.06666666666666667,0,,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0
australia_qld_sunshine-coast_2026-07-26,2018Q4,7+,entire,538,0.13011152416356878,21,8.19047619047619,0.0,0.013011152416356878,0.08178438661710037,0.04460966542750929,0.0,0.1,0.6285714285714286,0.34285714285714286
australia_qld_sunshine-coast_2026-07-26,2019Q1,1-2,entire,1420,0.05352112676056338,5,2.4,0.0028169014084507044,0.038028169014084505,0.01056338028169014,0.004929577464788733,0.05263157894736842,0.7105263157894737,0.19736842105263158,0.09210526315789473
australia_qld_sunshine-coast_2026-07-26,2019Q1,1-2,room,426,0.028169014084507043,0,,0.007042253521126761,0.009389671361502348,0.007042253521126761,0.004694835680751174,0.25,0.3333333333333333,0.25,0.16666666666666666
australia_qld_sunshine-coast_2026-07-26,2019Q1,3-4,entire,1211,0.0685383980181668,20,3.6,0.002477291494632535,0.018992568125516102,0.037159372419488024,0.013212221304706853,0.03614457831325301,0.27710843373493976,0.5421686746987951,0.1927710843373494
australia_qld_sunshine-coast_2026-07-26,2019Q1,3-4,room,33,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_qld_sunshine-coast_2026-07-26,2019Q1,5-6,entire,715,0.08951048951048951,23,4.608695652173913,0.0,0.013986013986013986,0.055944055944055944,0.022377622377622378,0.0,0.15625,0.625,0.25
australia_qld_sunshine-coast_2026-07-26,2019Q1,5-6,room,14,0.14285714285714285,0,,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0
australia_qld_sunshine-coast_2026-07-26,2019Q1,7+,entire,514,0.13424124513618677,19,8.157894736842104,0.0,0.0038910505836575876,0.07392996108949416,0.058365758754863814,0.0,0.028985507246376812,0.5507246376811594,0.43478260869565216
australia_qld_sunshine-coast_2026-07-26,2019Q2,1-2,entire,1487,0.0605245460659045,5,6.4,0.0020174848688634837,0.04976462676529926,0.008742434431741762,0.004707464694014795,0.03333333333333333,0.8222222222222222,0.14444444444444443,0.07777777777777778
australia_qld_sunshine-coast_2026-07-26,2019Q2,1-2,room,414,0.024154589371980676,0,,0.0024154589371980675,0.012077294685990338,0.004830917874396135,0.004830917874396135,0.1,0.5,0.2,0.2
australia_qld_sunshine-coast_2026-07-26,2019Q2,3-4,entire,1180,0.061016949152542375,13,4.153846153846154,0.0,0.025423728813559324,0.03135593220338983,0.00847457627118644,0.0,0.4166666666666667,0.5138888888888888,0.1388888888888889
australia_qld_sunshine-coast_2026-07-26,2019Q2,3-4,room,52,0.038461538461538464,2,4.5,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,1.0,0.0
australia_qld_sunshine-coast_2026-07-26,2019Q2,5-6,entire,730,0.09178082191780822,26,4.538461538461538,0.0027397260273972603,0.00821917808219178,0.06986301369863014,0.012328767123287671,0.029850746268656716,0.08955223880597014,0.7611940298507462,0.13432835820895522
australia_qld_sunshine-coast_2026-07-26,2019Q2,5-6,room,20,0.1,0,,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0
