market,year,lang,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2014,de,55,0.05454545454545454,1,3.0,0.01818181818181818,0.03636363636363636,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2014,en,2869,0.10003485535029627,55,4.072727272727272,0.0055768560474032764,0.050191704426629485,0.02056465667479958,0.02858138724294179,0.05574912891986063,0.5017421602787456,0.20557491289198607,0.2857142857142857
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2014,es,1283,0.05222135619641465,4,4.5,0.001558846453624318,0.028059236165237724,0.014029618082618862,0.010911925175370226,0.029850746268656716,0.5373134328358209,0.26865671641791045,0.208955223880597
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2014,fr,57,0.017543859649122806,0,,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,1.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2014,it,24,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2014,other,48,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2014,pt,113,0.02654867256637168,0,,0.0,0.017699115044247787,0.008849557522123894,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2015,de,107,0.06542056074766354,2,3.5,0.009345794392523364,0.018691588785046728,0.009345794392523364,0.028037383177570093,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2015,en,4331,0.08935580697298545,87,4.390804597701149,0.005310551835603787,0.0441006695913184,0.023089355806972984,0.022858462248903255,0.059431524547803614,0.4935400516795866,0.25839793281653745,0.2558139534883721
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2015,es,2919,0.046933881466255566,16,5.4375,0.0017129153819801302,0.017471736896197326,0.020212401507365536,0.008907159986296678,0.0364963503649635,0.3722627737226277,0.4306569343065693,0.1897810218978102
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2015,fr,105,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2015,it,54,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2015,other,120,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2015,pt,208,0.019230769230769232,0,,0.0,0.009615384615384616,0.009615384615384616,0.0,0.0,0.5,0.5,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2015,zh_ja_ko,12,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2016,de,128,0.0,1,4.0,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2016,en,6093,0.0869850648284917,91,4.076923076923077,0.006072542261611686,0.04037419990152634,0.024290169046446743,0.0218283275890366,0.06981132075471698,0.4641509433962264,0.2792452830188679,0.2509433962264151
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2016,es,5324,0.03512396694214876,22,5.0,0.0015026296018031556,0.014087152516904584,0.014462809917355372,0.006010518407212622,0.0427807486631016,0.40106951871657753,0.4117647058823529,0.1711229946524064
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2016,fr,193,0.010362694300518135,0,,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,1.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2016,it,65,0.046153846153846156,0,,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2016,other,310,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2016,pt,349,0.022922636103151862,0,,0.0028653295128939827,0.014326647564469915,0.0057306590257879654,0.0,0.125,0.625,0.25,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2016,zh_ja_ko,19,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2017,de,182,0.01098901098901099,0,,0.005494505494505495,0.0,0.0,0.005494505494505495,0.5,0.0,0.0,0.5
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2017,en,7471,0.06746084861464328,107,4.364485981308412,0.007629500736179896,0.030651853834828,0.018203721054745013,0.015660554142685048,0.1130952380952381,0.45436507936507936,0.2698412698412698,0.23214285714285715
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2017,es,10189,0.02600844047502208,32,5.09375,0.001177740700755717,0.010992246540386691,0.010403376190008832,0.004514672686230248,0.045283018867924525,0.4226415094339623,0.4,0.17358490566037735
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2017,fr,318,0.015723270440251572,0,,0.0031446540880503146,0.0,0.006289308176100629,0.006289308176100629,0.2,0.0,0.4,0.4
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2017,it,132,0.007575757575757576,0,,0.0,0.0,0.007575757575757576,0.0,0.0,0.0,1.0,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2017,other,1097,0.0009115770282588879,0,,0.0009115770282588879,0.0,0.0,0.0,1.0,0.0,0.0,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2017,pt,816,0.00857843137254902,1,7.0,0.0,0.007352941176470588,0.0,0.0012254901960784314,0.0,0.8571428571428571,0.0,0.14285714285714285
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2017,zh_ja_ko,49,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2018,de,298,0.030201342281879196,4,3.5,0.003355704697986577,0.006711409395973154,0.006711409395973154,0.013422818791946308,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2018,en,10653,0.05998310335116869,128,4.109375,0.005726086548390125,0.02834882192809537,0.01689664883131512,0.01192152445320567,0.09546165884194054,0.4726134585289515,0.28169014084507044,0.19874804381846636
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2018,es,16249,0.022155209551357007,30,4.766666666666667,0.0008615914825527725,0.009292879561819189,0.009723675303095576,0.0031386546864422427,0.03888888888888889,0.41944444444444445,0.4388888888888889,0.14166666666666666
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2018,fr,512,0.005859375,2,4.5,0.0,0.0,0.001953125,0.00390625,0.0,0.0,0.3333333333333333,0.6666666666666666
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2018,it,168,0.011904761904761904,1,9.0,0.0,0.005952380952380952,0.0,0.005952380952380952,0.0,0.5,0.0,0.5
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2018,other,2497,0.0016019223067681217,0,,0.0,0.0012014417300760913,0.00040048057669203043,0.0,0.0,0.75,0.25,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2018,pt,1424,0.0175561797752809,3,3.6666666666666665,0.0007022471910112359,0.009831460674157303,0.0049157303370786515,0.002106741573033708,0.04,0.56,0.28,0.12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2018,zh_ja_ko,72,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2019,de,319,0.03134796238244514,5,2.6,0.003134796238244514,0.01567398119122257,0.009404388714733543,0.006269592476489028,0.1,0.5,0.3,0.2
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2019,en,15506,0.05623629562749903,169,4.544378698224852,0.008190377918225203,0.023281310460466918,0.016896685154133884,0.011221462659615633,0.14564220183486237,0.4139908256880734,0.30045871559633025,0.19954128440366972
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2019,es,28347,0.01996683952446467,64,4.484375,0.0009524817440999048,0.007831516562599217,0.008149010477299184,0.0038452040780329487,0.04770318021201413,0.392226148409894,0.4081272084805654,0.19257950530035337
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2019,fr,795,0.005031446540880503,2,4.5,0.0,0.0012578616352201257,0.0,0.0037735849056603774,0.0,0.25,0.0,0.75
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2019,it,304,0.02631578947368421,1,3.0,0.0,0.009868421052631578,0.006578947368421052,0.009868421052631578,0.0,0.375,0.25,0.375
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2019,other,4899,0.0008164931618697694,0,,0.0,0.00020412329046744235,0.000612369871402327,0.0,0.0,0.25,0.75,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2019,pt,2723,0.013220712449504223,1,9.0,0.0014689680499449136,0.0058758721997796545,0.005508630187293426,0.0007344840249724568,0.1111111111111111,0.4444444444444444,0.4166666666666667,0.05555555555555555
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2019,zh_ja_ko,130,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2020,de,147,0.02040816326530612,0,,0.006802721088435374,0.013605442176870748,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2020,en,5934,0.051061678463094035,64,3.9375,0.004887091338051905,0.022076171216717223,0.014661274014155713,0.012301988540613415,0.09570957095709572,0.43234323432343236,0.2871287128712871,0.24092409240924093
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2020,es,7773,0.018782966679531714,16,4.875,0.00038595137012736397,0.0096487842531841,0.006947124662292551,0.002444358677473305,0.02054794520547945,0.5136986301369864,0.3698630136986301,0.13013698630136986
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2020,fr,300,0.013333333333333334,1,2.0,0.0,0.006666666666666667,0.006666666666666667,0.0033333333333333335,0.0,0.5,0.5,0.25
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2020,it,76,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2020,other,1615,0.002476780185758514,0,,0.0006191950464396285,0.0006191950464396285,0.001238390092879257,0.0,0.25,0.25,0.5,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2020,pt,805,0.007453416149068323,0,,0.0,0.0037267080745341614,0.0037267080745341614,0.0,0.0,0.5,0.5,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2020,zh_ja_ko,67,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2021,de,30,0.03333333333333333,0,,0.03333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2021,en,3171,0.041627246925260174,19,3.6842105263157894,0.005676442762535478,0.01923683380637023,0.013875748975086723,0.005676442762535478,0.13636363636363635,0.4621212121212121,0.3333333333333333,0.13636363636363635
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2021,es,13422,0.013932349873342274,23,4.739130434782608,0.0004470272686633885,0.004619281776188347,0.006258381761287439,0.0028311727015347937,0.03208556149732621,0.3315508021390374,0.44919786096256686,0.20320855614973263
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2021,fr,180,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2021,it,40,0.025,0,,0.0,0.025,0.0,0.0,0.0,1.0,0.0,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2021,other,2424,0.00041254125412541255,0,,0.0,0.00041254125412541255,0.0,0.0,0.0,1.0,0.0,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2021,pt,253,0.003952569169960474,0,,0.0,0.0,0.003952569169960474,0.0,0.0,0.0,1.0,0.0
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2021,zh_ja_ko,7,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2022,de,533,0.009380863039399626,3,3.3333333333333335,0.0,0.0075046904315197,0.0,0.005628517823639775,0.0,0.8,0.0,0.6
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2022,en,20146,0.049885833416062744,199,4.28140703517588,0.008041298520798172,0.020599622753896554,0.015586220589695225,0.008587312617889408,0.16119402985074627,0.4129353233830846,0.3124378109452736,0.17213930348258707
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2022,es,54763,0.02023263882548436,159,4.559748427672956,0.0010956302613078174,0.007231159724631594,0.008363310994649672,0.0041633949929697055,0.05415162454873646,0.3574007220216607,0.41335740072202165,0.20577617328519857
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2022,fr,1202,0.0074875207986688855,0,,0.0,0.004159733777038269,0.0016638935108153079,0.0024958402662229617,0.0,0.5555555555555556,0.2222222222222222,0.3333333333333333
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2022,it,480,0.025,2,4.5,0.00625,0.0020833333333333333,0.010416666666666666,0.00625,0.25,0.08333333333333333,0.4166666666666667,0.25
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2022,other,9040,0.0011061946902654867,0,,0.0,0.00011061946902654867,0.0008849557522123894,0.00011061946902654867,0.0,0.1,0.8,0.1
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2022,pt,5632,0.009055397727272728,2,5.0,0.0008877840909090909,0.004438920454545455,0.0031960227272727275,0.0005326704545454545,0.09803921568627451,0.49019607843137253,0.35294117647058826,0.058823529411764705
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2022,zh_ja_ko,100,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2023,de,1498,0.01602136181575434,17,3.5294117647058822,0.0020026702269692926,0.00801068090787717,0.0013351134846461949,0.006008010680907877,0.125,0.5,0.08333333333333333,0.375
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2023,en,34419,0.046689328568523196,320,4.425,0.006769516836630931,0.018361951247857288,0.01446875272378628,0.009297190505244196,0.1449906658369633,0.39327940261356564,0.3098942128189172,0.19912881144990666
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2023,es,109946,0.026076437523875357,406,4.684729064039409,0.0011823986320557364,0.009195423207756535,0.01096902115584014,0.005393556836992706,0.04534356470177886,0.3526334147192187,0.420648761771887,0.20683641437042205
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2023,fr,2368,0.0071790540540540545,4,4.75,0.0,0.0016891891891891893,0.0033783783783783786,0.002533783783783784,0.0,0.23529411764705882,0.47058823529411764,0.35294117647058826
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2023,it,1579,0.025965801139962,2,4.5,0.005699810006333122,0.006966434452184927,0.007599746675110829,0.005699810006333122,0.21951219512195122,0.2682926829268293,0.2926829268292683,0.21951219512195122
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2023,other,17102,0.00146181733130628,1,4.0,0.0001754180797567536,0.0003508361595135072,0.0009940357852882703,5.84726932522512e-05,0.12,0.24,0.68,0.04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2023,pt,14004,0.013996001142530705,6,6.0,0.0018566123964581548,0.005926878034847187,0.005427020851185376,0.0009283061982290774,0.1326530612244898,0.42346938775510207,0.3877551020408163,0.0663265306122449
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2023,zh_ja_ko,437,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2024,de,2003,0.016475287069395907,20,2.8,0.000998502246630055,0.008487269096355467,0.003494757863205192,0.005991013479780329,0.06060606060606061,0.5151515151515151,0.21212121212121213,0.36363636363636365
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2024,en,43107,0.046651355928271514,448,4.417410714285714,0.0062170877119725335,0.017908924304637298,0.015565917368408844,0.00937202774491382,0.13326703132769765,0.3838886126305321,0.3336648433615117,0.20089507707608156
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2024,es,131303,0.02505654859371073,481,4.8087318087318085,0.0011576277769738696,0.008392801383060554,0.011553429853087896,0.0046305111078954785,0.046200607902735565,0.33495440729483283,0.46109422492401214,0.18480243161094226
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2024,fr,3241,0.008639308855291577,9,4.333333333333333,0.000308546744831842,0.0009256402344955261,0.0018512804689910522,0.005862388151804999,0.03571428571428571,0.10714285714285714,0.21428571428571427,0.6785714285714286
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2024,it,1928,0.021784232365145227,8,6.5,0.0031120331950207467,0.0036307053941908715,0.00933609958506224,0.005705394190871369,0.14285714285714285,0.16666666666666666,0.42857142857142855,0.2619047619047619
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2024,other,24209,0.0010326737990003717,3,4.666666666666667,0.00012392085588004462,0.0002891486637201041,0.0004956834235201785,0.00012392085588004462,0.12,0.28,0.48,0.12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2024,pt,18041,0.016129926279031096,14,5.642857142857143,0.0014411617981264896,0.006263510891857436,0.0073166675904883325,0.0012748738983426639,0.08934707903780069,0.38831615120274915,0.4536082474226804,0.07903780068728522
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2024,zh_ja_ko,833,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2025,de,2546,0.016889238020424194,25,3.0,0.004713275726630008,0.0054988216810683424,0.003927729772191673,0.004713275726630008,0.27906976744186046,0.32558139534883723,0.23255813953488372,0.27906976744186046
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2025,en,48041,0.04727212172935617,524,4.3034351145038165,0.007243812576757353,0.01681896713224121,0.015320247288774172,0.01055348556441373,0.15323645970937913,0.35579040070453544,0.3240863055922501,0.22324966974900926
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2025,es,203281,0.02452270502407997,856,4.526869158878505,0.0008116843187508916,0.008284099350160615,0.010271496106374919,0.005878562187317063,0.033099297893681046,0.3378134403209629,0.4188565697091274,0.23971915747241726
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2025,fr,4613,0.0058530240624322565,6,3.8333333333333335,0.00021677866897897247,0.0006503360069369175,0.0030349013657056147,0.00260134402774767,0.037037037037037035,0.1111111111111111,0.5185185185185185,0.4444444444444444
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2025,it,1639,0.023794996949359364,4,4.25,0.003050640634533252,0.009151921903599756,0.010372178157413058,0.0018303843807199512,0.1282051282051282,0.38461538461538464,0.4358974358974359,0.07692307692307693
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2025,other,39698,0.0009068466925285909,3,7.0,2.519018590357197e-05,0.0001511411154214318,0.0005038037180714394,0.00022671167313214772,0.027777777777777776,0.16666666666666666,0.5555555555555556,0.25
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2025,pt,12341,0.016044080706587797,17,7.352941176470588,0.0017016449234259785,0.005834211166031926,0.006644518272425249,0.0019447370553439753,0.10606060606060606,0.36363636363636365,0.41414141414141414,0.12121212121212122
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2025,zh_ja_ko,1139,0.0,0,,0.0,0.0,0.0,0.0,,,,
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2026,de,1963,0.01935812531839022,15,3.6,0.003565970453387672,0.006622516556291391,0.005094243504839531,0.005094243504839531,0.18421052631578946,0.34210526315789475,0.2631578947368421,0.2631578947368421
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2026,en,30516,0.04604142089395727,363,4.319559228650138,0.00675055708480797,0.01543452615021628,0.015139598898938261,0.010551841656835759,0.14661921708185052,0.33523131672597867,0.3288256227758007,0.2291814946619217
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2026,es,142075,0.025782157311279252,684,4.428362573099415,0.0008516628541263417,0.008812247052613057,0.010466303008974134,0.006398029209924336,0.03303303303303303,0.3417963417963418,0.40595140595140594,0.24815724815724816
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2026,fr,3061,0.005227049983665469,8,4.5,0.0003266906239790918,0.0006533812479581836,0.0006533812479581836,0.0035935968637700096,0.0625,0.125,0.125,0.6875
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2026,it,1131,0.02475685234305924,5,6.2,0.0035366931918656055,0.007957559681697613,0.007957559681697613,0.005305039787798408,0.14285714285714285,0.32142857142857145,0.32142857142857145,0.21428571428571427
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2026,other,26877,0.001004576403616475,2,4.0,7.44130669345537e-05,0.00044647840160732226,0.00044647840160732226,7.44130669345537e-05,0.07407407407407407,0.4444444444444444,0.4444444444444444,0.07407407407407407
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2026,pt,8949,0.014750251424740195,11,6.636363636363637,0.00223488657950609,0.004134540172086267,0.007039892725444184,0.001564420605654263,0.15151515151515152,0.2803030303030303,0.4772727272727273,0.10606060606060606
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires_2026-07-24,2026,zh_ja_ko,946,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_sa_barossa-valley_2026-06-29,2013,en,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_sa_barossa-valley_2026-06-29,2014,en,68,0.014705882352941176,0,,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,1.0,0.0
australia_sa_barossa-valley_2026-06-29,2014,other,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_sa_barossa-valley_2026-06-29,2015,en,109,0.08256880733944955,3,3.6666666666666665,0.0,0.03669724770642202,0.027522935779816515,0.027522935779816515,0.0,0.4444444444444444,0.3333333333333333,0.3333333333333333
australia_sa_barossa-valley_2026-06-29,2015,es,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_sa_barossa-valley_2026-06-29,2016,en,348,0.10057471264367816,10,6.7,0.0,0.028735632183908046,0.020114942528735632,0.05747126436781609,0.0,0.2857142857142857,0.2,0.5714285714285714
australia_sa_barossa-valley_2026-06-29,2016,other,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_sa_barossa-valley_2026-06-29,2017,en,476,0.10084033613445378,10,6.5,0.0021008403361344537,0.0273109243697479,0.025210084033613446,0.04831932773109244,0.020833333333333332,0.2708333333333333,0.25,0.4791666666666667
australia_sa_barossa-valley_2026-06-29,2017,es,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
