year,lang,cond_solo,cond_couple,cond_family,cond_group,implied_party_size,reviews,mentions,headcount_mean,mention_rate
2013,es,0.017944535073409453,0.3050570962479609,0.32952691680261015,0.3964110929853181,3.776345840130506,8694.0,612.9999999999995,4.724137931034483,0.07050839659535306
2013,fr,0.008130081300813014,0.21951219512195125,0.33333333333333337,0.5365853658536586,4.269105691056911,2712.0,122.99999999999991,4.564102564102564,0.04535398230088492
2013,it,0.21428571428571416,0.42857142857142877,0.21428571428571427,0.28571428571428575,3.2500000000000004,444.0,13.999999999999993,2.75,0.031531531531531515
2013,other,0.0,0.0,0.0,1.0,4.7,1467.0,1.999999999999999,5.5,0.001363326516700749
2013,pt,0.12499999999999994,0.43750000000000006,0.37499999999999994,0.12499999999999997,3.0499999999999994,406.0,15.999999999999996,6.0,0.039408866995073885
2013,zh_ja_ko,,,,,,84.0,0.0,,0.0
2014,de,0.11214953271028036,0.3862928348909658,0.22741433021806848,0.3613707165109034,3.470093457943925,6736.0,320.9999999999997,3.6346153846153846,0.04765439429928737
2014,en,0.031663069867817605,0.42851362287564065,0.33450229295926626,0.277380631238198,3.4969382249797683,248775.0,29655.99999999999,4.453822359699514,0.11920811978695604
2014,es,0.017039403620873243,0.2752928647497337,0.3194888178913738,0.4323748668796592,3.845793397231097,30362.0,1877.9999999999986,4.955602536997886,0.061853632830511776
2014,fr,0.004987531172069827,0.1446384039900249,0.31670822942643384,0.5910224438902743,4.3072319201995,9470.0,400.99999999999966,4.635135135135135,0.04234424498416047
2014,it,0.11111111111111123,0.5555555555555556,0.1111111111111111,0.29629629629629617,3.0481481481481474,1429.0,26.99999999999995,3.3636363636363638,0.01889433170048982
2014,other,0.07142857142857187,0.4285714285714279,0.2857142857142846,0.21428571428571552,3.0500000000000003,4912.0,13.999999999999915,,0.002850162866449494
2014,pt,0.07407407407407406,0.2962962962962962,0.5925925925925927,0.03703703703703705,3.151851851851852,1046.0,26.999999999999964,4.0,0.025812619502868034
2014,zh_ja_ko,,,,,,1224.0,0.0,,0.0
2015,de,0.11605937921727394,0.38191632928475033,0.24426450742240216,0.31983805668016196,3.335762483130904,18239.0,740.9999999999991,3.7916666666666665,0.04062722736992155
2015,en,0.02950246541004959,0.4002539619716684,0.3549860650736325,0.281947261663286,3.5396081729579976,558694.0,60638.99999999998,4.638415731893089,0.10853705248311236
2015,es,0.018196856906534286,0.2566170388751033,0.32630272952853595,0.4406534325889164,3.875082712985938,85935.0,4835.999999999996,4.995061728395061,0.056275091639029454
2015,fr,0.0044692737430167525,0.15195530726256978,0.2994413407821229,0.6089385474860335,4.338212290502793,25427.0,894.9999999999987,4.755485893416928,0.035198804420497845
2015,it,0.05747126436781614,0.42528735632183906,0.2528735632183911,0.28735632183908016,3.2448275862068963,4520.0,86.9999999999998,4.454545454545454,0.019247787610619425
2015,other,0.07692307692307769,0.3076923076923077,0.46153846153846184,0.1538461538461528,3.2153846153846124,14033.0,25.999999999999652,5.0,0.0018527756003705303
2015,pt,0.027027027027027063,0.41891891891891886,0.4324324324324325,0.13513513513513511,3.1864864864864866,3181.0,73.99999999999989,5.428571428571429,0.02326312480352087
2015,zh_ja_ko,,,,,,8139.0,0.0,,0.0
2016,de,0.12456445993031356,0.37891986062717764,0.24128919860627177,0.33013937282229966,3.375087108013937,30870.0,1147.9999999999986,3.7633053221288515,0.03718820861678
2016,en,0.03385232248476441,0.3820903859005176,0.36447600714150347,0.2823985876579659,3.5467628841301027,1046927.0,100258.99999999996,4.8170804032873,0.09576503423829928
2016,es,0.02030217186024548,0.2528328611898017,0.34537299338999056,0.4300047214353163,3.893944759206799,167214.0,8471.999999999993,5.006728778467909,0.05066561412321931
2016,fr,0.006548788474132263,0.14538310412573668,0.3575638506876228,0.5435494433529797,4.2464963981663395,53045.0,1526.9999999999977,4.794310722100657,0.028786879064944815
2016,it,0.08333333333333329,0.3269230769230769,0.21153846153846168,0.4038461538461538,3.4602564102564104,9631.0,155.9999999999995,5.2727272727272725,0.016197694943411847
2016,other,0.06796116504854349,0.33009708737864096,0.38834951456310723,0.23300970873786392,3.337864077669904,36632.0,102.99999999999886,5.333333333333333,0.002811749290238012
2016,pt,0.05421686746987954,0.41566265060240953,0.43373493975903615,0.1024096385542169,3.058433734939759,7887.0,165.9999999999996,4.571428571428571,0.02104729301382016
2016,zh_ja_ko,0.499999999999962,0.0,0.500000000000038,0.0,2.45000000000011,21769.0,1.9999999999998321,,9.18737654462691e-05
2017,de,0.11167512690355327,0.37225042301184436,0.25549915397631134,0.341229554427524,3.4564015792442193,50960.0,1772.9999999999968,3.612701252236136,0.03479199372056509
2017,en,0.04437203965755636,0.36950222117619363,0.3666779441616898,0.27786767085404956,3.519398517254567,1684333.0,135963.99999999994,4.903177799177099,0.08072275494216402
2017,es,0.02344827586206893,0.26013793103448274,0.41048275862068967,0.359264367816092,3.833149425287356,252975.0,10874.999999999989,5.092314297981966,0.04298843759264745
2017,fr,0.010997963340122173,0.1519348268839104,0.4382892057026477,0.48879837067209786,4.321547861507129,93634.0,2454.999999999997,4.815508021390374,0.026219108443514074
2017,it,0.08298755186721991,0.3734439834024895,0.22821576763485504,0.34024896265560134,3.3190871369294603,18445.0,240.99999999999915,5.144736842105263,0.013065871509894234
2017,other,0.08206686930091182,0.33738601823708203,0.33130699088145954,0.2613981762917929,3.2775075987841946,98611.0,328.9999999999957,4.9655172413793105,0.003336341787427322
2017,pt,0.039062499999999944,0.34765625000000006,0.4921875,0.14843749999999992,3.3515624999999996,18977.0,255.99999999999972,6.214285714285714,0.013490014227749366
2017,zh_ja_ko,0.0,1.0,0.0,0.0,2.0,53330.0,1.9999999999996356,,3.75023438964867e-05
2018,de,0.1244334569427276,0.3485784919653893,0.26699629171817063,0.3246806757313556,3.388875154511743,76389.0,2426.9999999999964,3.6170780520346897,0.03177159015041428
2018,en,0.04858010263023557,0.35910373176432653,0.37283254076999534,0.2759356277370302,3.5177319255259123,2504823.0,186104.99999999988,4.958379083884067,0.07429866301930312
2018,es,0.023640136356899325,0.2476656291685193,0.41433229583518605,0.3637172076478435,3.8443382243960276,362314.0,13493.999999999985,5.037447085639856,0.037243937579006015
2018,fr,0.008432229856339768,0.14522173641474073,0.4319175515302936,0.49937539038101186,4.330418488444723,137191.0,3201.9999999999936,4.8397565922920895,0.023339723451246755
2018,it,0.061403508771929745,0.36257309941520455,0.22807017543859653,0.38304093567251457,3.476315789473684,26946.0,341.9999999999987,5.009174311926605,0.012692050768203024
2018,other,0.09549549549549509,0.3621621621621612,0.3099099099099103,0.2504504504504509,3.2055855855855873,185263.0,554.999999999992,4.776315789473684,0.002995741189552107
2018,pt,0.07522123893805309,0.3672566371681416,0.4535398230088493,0.11725663716814157,3.1296460176991143,32143.0,451.99999999999903,5.323529411764706,0.014062159723734532
2018,zh_ja_ko,0.0,0.0,1.0,0.0,3.9,87294.0,0.9999999999999449,,1.1455541045202934e-05
2019,de,0.1361313868613138,0.31788321167883204,0.268978102189781,0.34343065693430647,3.435036496350364,95856.0,2739.9999999999964,3.7737226277372264,0.028584543481889463
2019,en,0.054078724083993335,0.33850028420995854,0.38372078549823874,0.2777706321908231,3.5331123272439102,3465586.0,241018.99999999985,5.014262902500659,0.06954639128851509
2019,es,0.02914866427310894,0.23014665611878535,0.4298058784153837,0.3586685328302805,3.8514270066329948,480953.0,16432.999999999978,5.0679637526652455,0.0341675797843032
2019,fr,0.009674134419551917,0.1367107942973523,0.42897148676171076,0.49338085539714865,4.2749745417515275,184048.0,3927.999999999991,4.891156462585034,0.021342258541250058
2019,it,0.06263498920086391,0.2894168466522678,0.2786177105831534,0.38876889848812085,3.5552915766738655,36838.0,462.9999999999985,5.134228187919463,0.012568543351973466
2019,other,0.12881355932203406,0.3785310734463272,0.27231638418079085,0.23502824858757085,3.052542372881356,295612.0,884.9999999999866,5.084033613445378,0.002993789156055866
2019,pt,0.07589285714285711,0.3407738095238097,0.4687499999999999,0.12351190476190471,3.1660714285714286,56540.0,671.9999999999972,5.43859649122807,0.011885390873717672
2019,zh_ja_ko,0.0,0.0,1.0,0.0,3.9,122794.0,2.0,,1.6287440754434257e-05
2020,de,0.15331278890600922,0.35593220338983045,0.26810477657935283,0.2889060092449922,3.2686440677966093,52308.0,1297.9999999999975,3.464769647696477,0.0248145599143534
2020,en,0.04547191084523704,0.386585786300655,0.36829452380286803,0.2498625592858673,3.4293461549213085,1690059.0,107318.99999999994,5.007115313991921,0.06350014999476346
2020,es,0.030119018702939003,0.26463444255525864,0.4148651931017731,0.34515423852319654,3.799587077969395,246247.0,8233.999999999989,5.166774821544451,0.03343797081791855
2020,fr,0.013705851344227714,0.17132314180284647,0.4370057986294149,0.45651027938850813,4.206273062730627,101987.0,1896.9999999999957,4.83402489626556,0.018600409856158094
2020,it,0.0833333333333333,0.2743055555555554,0.3229166666666671,0.35069444444444403,3.5395833333333324,25211.0,287.9999999999989,5.5625,0.011423584943080359
2020,other,0.0991735537190084,0.4111570247933885,0.2727272727272725,0.23347107438016498,3.0824380165289234,182531.0,483.99999999999227,4.82,0.0026516043850085317
2020,pt,0.06306306306306303,0.28828828828828823,0.5427927927927928,0.11036036036036036,3.275225225225225,35889.0,443.9999999999984,5.870967741935484,0.012371478726072012
2020,zh_ja_ko,0.0,0.0,1.0,0.0,3.9,42980.0,0.9999999999997874,,2.3266635644480862e-05
2021,de,0.15826702033598583,0.3461538461538461,0.2966401414677277,0.2860300618921308,3.351812555260831,81775.0,2261.9999999999973,3.4575059571088165,0.027661265667991406
2021,en,0.05074040793854428,0.36293753148876273,0.3847524269071153,0.2538007261243761,3.4700133486383873,2861524.0,192528.99999999988,4.99270454599463,0.067281979812156
2021,es,0.03017902813299229,0.2625502374862988,0.41366459627329194,0.3492144683960541,3.8098794300328827,431211.0,13684.999999999978,4.863387978142076,0.03173620338998768
2021,fr,0.014547570555717156,0.16322374163514683,0.4544661041606052,0.4419551934826883,4.1906022694210066,187893.0,3436.999999999991,4.576923076923077,0.018292325951472333
2021,it,0.09447004608294922,0.32027649769585254,0.2926267281105992,0.3156682027649767,3.359907834101382,40536.0,433.9999999999986,5.273684210526316,0.010706532464969375
2021,other,0.11842105263157886,0.3934210526315769,0.2500000000000004,0.25526315789473847,3.080000000000005,283784.0,759.9999999999854,4.9361702127659575,0.0026780931976432268
2021,pt,0.08298171589310831,0.33333333333333337,0.5218002812939522,0.07735583684950771,3.1482419127988748,59778.0,710.9999999999992,5.394736842105263,0.011894007828967166
2021,zh_ja_ko,,,,,,36876.0,0.0,,0.0
2022,de,0.13205828779599268,0.3306010928961748,0.28324225865209474,0.32677595628415296,3.4337522768670308,197916.0,5489.999999999987,3.5321925754060324,0.027739040805190015
2022,en,0.061224545556384284,0.3114943565111189,0.414396839318355,0.26354041153342783,3.539000866127317,5317988.0,365996.99999999977,4.974094273470977,0.06882245691415621
2022,es,0.03375089477451679,0.22158196134574085,0.4263063707945598,0.3622047244094488,3.841871868289191,849877.0,27939.999999999964,4.890122086570477,0.032875345491171035
2022,fr,0.012175443743582192,0.12248789790230302,0.46736100924160184,0.4619334017896436,4.2509461640017605,320822.0,6816.999999999982,4.798289738430584,0.021248542805667885
2022,it,0.09239766081871341,0.28070175438596484,0.272514619883041,0.3742690058479532,3.475672514619883,66589.0,854.9999999999975,4.78125,0.012839958551712707
2022,other,0.12403100775193776,0.3495419309372795,0.3009161381254401,0.2403100775193806,3.126145172656802,504491.0,1418.9999999999754,5.113207547169812,0.0028127360052012332
2022,pt,0.08017402113113725,0.33312616532007433,0.5027967681789932,0.09322560596643878,3.145494095711622,132973.0,1608.9999999999957,5.226086956521739,0.012100200792642082
2022,zh_ja_ko,1.0,0.0,0.0,0.0,1.0,83359.0,0.9999999999999765,,1.1996305138017208e-05
2023,de,0.13251764705882346,0.33110588235294114,0.26992941176470586,0.3423058823529411,3.456291764705882,350592.0,10624.999999999985,3.594976218787158,0.03030588262139463
2023,en,0.05800327870135251,0.28236739452793347,0.44281052783961755,0.26626732762364574,3.6011555661628627,6673190.0,511177.9999999997,5.017654903939732,0.07660174519232926
2023,es,0.03534358432694843,0.22420832402348106,0.42800268123743174,0.35020617090857387,3.7989396924701913,1351843.0,49230.99999999992,4.870395510905964,0.036417690515836466
2023,fr,0.011795281887245075,0.11325469812075165,0.4443222710915634,0.48440623750499795,4.247870851659336,425748.0,10003.999999999978,4.72416153319644,0.023497467985756783
2023,it,0.1116306253652835,0.26417299824663937,0.3097603740502631,0.3360607831677379,3.4275277615429562,102816.0,1710.9999999999955,4.988913525498892,0.01664137877373167
2023,other,0.12135665076841527,0.3010068892421828,0.37095919448860676,0.2199258081611025,3.2037625861155288,735167.0,1886.9999999999613,4.896946564885496,0.0025667637421156846
2023,pt,0.10110420979986198,0.326432022084196,0.49999999999999994,0.08661145617667351,3.1110420979986193,215608.0,2897.9999999999914,5.119170984455959,0.013441059700938701
2023,zh_ja_ko,0.0,0.0,1.0,0.0,3.9,210325.0,0.9999999999998287,,4.754546535123398e-06
2024,de,0.1285494474751713,0.3233319345362987,0.2808085046859701,0.3430549727234578,3.482724856623304,474601.0,14297.99999999998,3.5644254553631662,0.03012635877294818
2024,en,0.058346910417159246,0.2633651949431706,0.4598744538125424,0.2670366759411915,3.633660047096016,7906845.0,617461.9999999995,5.0432647979468745,0.07809208350486187
2024,es,0.03616137734533656,0.22266678791185468,0.44487890636840344,0.3326664847988845,3.780055166560577,1803469.0,65981.99999999994,4.900421711331791,0.03658615701184769
2024,fr,0.013664313368253215,0.11144006680330974,0.46086692477036356,0.4609428376224094,4.200356790404615,543492.0,13172.99999999997,4.784329784329785,0.02423770727076014
2024,it,0.10460611278519155,0.24967714162720614,0.33620318553594514,0.33275936289281083,3.4791218252260006,134437.0,2322.999999999993,5.184848484848485,0.017279469193748693
2024,other,0.12332545311268685,0.29117415287628007,0.38810086682427125,0.20882584712371993,3.2007486209613885,1036848.0,2537.9999999999454,5.076294277929155,0.0024478033424377974
2024,pt,0.10801080108010795,0.324032403240324,0.49774977497749784,0.08438343834383435,3.093901890189019,325753.0,4443.999999999992,5.210884353741497,0.01364223813748451
2024,zh_ja_ko,1.0,0.0,0.0,0.0,1.0,314765.0,1.0,,3.176973297539434e-06
2025,de,0.12602622880904144,0.3039236592387248,0.2878771724064399,0.35936667022070584,3.545617869708924,610810.0,18757.99999999997,3.615829295247811,0.03071004076554079
2025,en,0.060874746491884964,0.2474334865770528,0.46740883274204215,0.27229778115484904,3.6584357387677455,9285319.0,731731.9999999997,5.081034316560633,0.07880526237170739
2025,es,0.03883430988149252,0.22246574738975278,0.44476628926384415,0.3299484558791136,3.769112075421824,2474624.0,90795.9999999999,4.873268172328715,0.036690826565975235
2025,fr,0.01473105134474324,0.11124694376528112,0.45366748166259163,0.46803178484107577,4.206277506112469,660623.0,16359.999999999967,4.7146,0.024764502598304886
2025,it,0.11030860144451742,0.252790544977019,0.3276428102429417,0.3282994090610634,3.436703873933026,170693.0,3045.9999999999923,5.240490797546013,0.01784490283725749
2025,other,0.1458465440710207,0.2701331642358907,0.3902980342422322,0.2025998731769184,3.160494610019024,1442628.0,3153.9999999999354,5.160676532769556,0.002186287802538101
2025,pt,0.10497835497835492,0.34461966604823735,0.4800556586270874,0.08333333333333331,3.058101422387137,473018.0,6467.999999999971,5.12933025404157,0.013673898244887026
2025,zh_ja_ko,0.0,0.0,1.0,0.0,3.9,410477.0,1.999999999999438,,4.872380182079478e-06
2026,de,0.12201798983183411,0.3033828705514274,0.27297614391865455,0.3822839264763394,3.590125146656237,329889.0,10227.999999999985,3.6930473372781063,0.031004368135948715
2026,en,0.06479231354781663,0.24107532901018353,0.4573208853127134,0.28354648257965953,3.663162892412166,4923293.0,382282.9999999998,5.096823093949371,0.07764782636337099
2026,es,0.04386388319053936,0.23890833031655997,0.42146333614898834,0.33043723100438444,3.718442540525321,1380365.0,49721.99999999993,4.878523257824659,0.03602090751359237
2026,fr,0.016938750460292088,0.10924266601202892,0.42960598993494536,0.4936786547195286,4.231177120412422,341553.0,8146.999999999985,4.7980845969672785,0.023852813472579615
2026,it,0.11605080831408769,0.2517321016166281,0.30196304849884525,0.34237875288683595,3.4063510392609695,88670.0,1731.9999999999957,5.223360655737705,0.019533100259388696
2026,other,0.16930917327293263,0.2684031710079271,0.38448471121177874,0.19139297848244652,3.1051528878822223,830326.0,1765.999999999956,5.202898550724638,0.0021268754681895495
2026,pt,0.11736496718828869,0.3197879858657243,0.4765270065623424,0.09944472488642102,3.0827864714790514,292861.0,3961.999999999983,5.428571428571429,0.01352860230621347
2026,zh_ja_ko,0.33333333333332427,0.0,0.6666666666666758,0.0,2.9333333333333598,237367.0,2.999999999999953,,1.2638656595061456e-05
