market,q,bucket,room,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
australia_nsw_northern-rivers_2026-06-24,2013Q1,7+,entire,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2013Q2,1-2,entire,3,0.3333333333333333,0,,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2013Q2,1-2,room,29,0.10344827586206896,0,,0.0,0.06896551724137931,0.034482758620689655,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
australia_nsw_northern-rivers_2026-06-24,2013Q2,3-4,entire,9,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2013Q2,7+,entire,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2013Q3,1-2,entire,9,0.1111111111111111,0,,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2013Q3,1-2,room,36,0.027777777777777776,0,,0.0,0.027777777777777776,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2013Q3,3-4,entire,16,0.25,1,3.0,0.0,0.0,0.0625,0.1875,0.0,0.0,0.25,0.75
australia_nsw_northern-rivers_2026-06-24,2013Q3,5-6,entire,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2013Q3,7+,entire,1,1.0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2013Q4,1-2,entire,22,0.045454545454545456,0,,0.0,0.045454545454545456,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2013Q4,1-2,room,52,0.07692307692307693,1,2.0,0.0,0.07692307692307693,0.0,0.019230769230769232,0.0,1.0,0.0,0.25
australia_nsw_northern-rivers_2026-06-24,2013Q4,3-4,entire,9,0.2222222222222222,0,,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,1.0,0.0
australia_nsw_northern-rivers_2026-06-24,2013Q4,5-6,entire,4,0.25,0,,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2013Q4,7+,entire,4,0.5,2,5.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2014Q1,1-2,entire,59,0.1016949152542373,0,,0.01694915254237288,0.05084745762711865,0.05084745762711865,0.0,0.16666666666666666,0.5,0.5,0.0
australia_nsw_northern-rivers_2026-06-24,2014Q1,1-2,room,51,0.19607843137254902,1,2.0,0.0,0.1568627450980392,0.0392156862745098,0.0196078431372549,0.0,0.8,0.2,0.1
australia_nsw_northern-rivers_2026-06-24,2014Q1,3-4,entire,51,0.13725490196078433,0,,0.0,0.0392156862745098,0.0784313725490196,0.0196078431372549,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285
australia_nsw_northern-rivers_2026-06-24,2014Q1,5-6,entire,7,0.2857142857142857,0,,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2014Q1,7+,entire,7,0.2857142857142857,0,,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2014Q2,1-2,entire,60,0.1,0,,0.0,0.1,0.016666666666666666,0.0,0.0,1.0,0.16666666666666666,0.0
australia_nsw_northern-rivers_2026-06-24,2014Q2,1-2,room,49,0.061224489795918366,0,,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
australia_nsw_northern-rivers_2026-06-24,2014Q2,3-4,entire,38,0.15789473684210525,0,,0.0,0.02631578947368421,0.02631578947368421,0.10526315789473684,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
australia_nsw_northern-rivers_2026-06-24,2014Q2,3-4,room,11,0.09090909090909091,0,,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2014Q2,5-6,entire,21,0.14285714285714285,0,,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.3333333333333333,0.6666666666666666
australia_nsw_northern-rivers_2026-06-24,2014Q2,7+,entire,7,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2014Q3,1-2,entire,97,0.10309278350515463,1,2.0,0.0,0.07216494845360824,0.020618556701030927,0.020618556701030927,0.0,0.7,0.2,0.2
australia_nsw_northern-rivers_2026-06-24,2014Q3,1-2,room,46,0.06521739130434782,0,,0.0,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
australia_nsw_northern-rivers_2026-06-24,2014Q3,3-4,entire,68,0.11764705882352941,0,,0.0,0.058823529411764705,0.04411764705882353,0.014705882352941176,0.0,0.5,0.375,0.125
australia_nsw_northern-rivers_2026-06-24,2014Q3,3-4,room,11,0.09090909090909091,1,3.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2014Q3,5-6,entire,37,0.13513513513513514,1,5.0,0.0,0.0,0.13513513513513514,0.0,0.0,0.0,1.0,0.0
australia_nsw_northern-rivers_2026-06-24,2014Q3,7+,entire,15,0.06666666666666667,0,,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2014Q4,1-2,entire,151,0.12582781456953643,0,,0.0,0.11258278145695365,0.019867549668874173,0.0,0.0,0.8947368421052632,0.15789473684210525,0.0
australia_nsw_northern-rivers_2026-06-24,2014Q4,1-2,room,103,0.04854368932038835,1,3.0,0.0,0.038834951456310676,0.0,0.019417475728155338,0.0,0.8,0.0,0.4
australia_nsw_northern-rivers_2026-06-24,2014Q4,3-4,entire,102,0.058823529411764705,1,2.0,0.0,0.00980392156862745,0.00980392156862745,0.0392156862745098,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
australia_nsw_northern-rivers_2026-06-24,2014Q4,3-4,room,16,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2014Q4,5-6,entire,57,0.12280701754385964,0,,0.0,0.0,0.10526315789473684,0.017543859649122806,0.0,0.0,0.8571428571428571,0.14285714285714285
australia_nsw_northern-rivers_2026-06-24,2014Q4,7+,entire,21,0.23809523809523808,1,4.0,0.0,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.0,0.2,0.4,0.6
australia_nsw_northern-rivers_2026-06-24,2015Q1,1-2,entire,186,0.08064516129032258,1,4.0,0.0,0.04838709677419355,0.026881720430107527,0.005376344086021506,0.0,0.6,0.3333333333333333,0.06666666666666667
australia_nsw_northern-rivers_2026-06-24,2015Q1,1-2,room,120,0.075,0,,0.0,0.058333333333333334,0.016666666666666666,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0
australia_nsw_northern-rivers_2026-06-24,2015Q1,3-4,entire,175,0.09142857142857143,3,4.0,0.0,0.02857142857142857,0.045714285714285714,0.017142857142857144,0.0,0.3125,0.5,0.1875
australia_nsw_northern-rivers_2026-06-24,2015Q1,3-4,room,19,0.15789473684210525,1,4.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
australia_nsw_northern-rivers_2026-06-24,2015Q1,5-6,entire,59,0.22033898305084745,5,5.8,0.0,0.01694915254237288,0.1016949152542373,0.11864406779661017,0.0,0.07692307692307693,0.46153846153846156,0.5384615384615384
australia_nsw_northern-rivers_2026-06-24,2015Q1,7+,entire,38,0.2631578947368421,2,4.5,0.0,0.02631578947368421,0.05263157894736842,0.18421052631578946,0.0,0.1,0.2,0.7
australia_nsw_northern-rivers_2026-06-24,2015Q2,1-2,entire,269,0.10780669144981413,0,,0.0037174721189591076,0.09293680297397769,0.011152416356877323,0.007434944237918215,0.034482758620689655,0.8620689655172413,0.10344827586206896,0.06896551724137931
australia_nsw_northern-rivers_2026-06-24,2015Q2,1-2,room,124,0.07258064516129033,2,2.5,0.0,0.04838709677419355,0.008064516129032258,0.016129032258064516,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222
australia_nsw_northern-rivers_2026-06-24,2015Q2,3-4,entire,162,0.14814814814814814,8,3.25,0.006172839506172839,0.037037037037037035,0.05555555555555555,0.05555555555555555,0.041666666666666664,0.25,0.375,0.375
australia_nsw_northern-rivers_2026-06-24,2015Q2,3-4,room,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2015Q2,5-6,entire,58,0.1896551724137931,4,4.5,0.0,0.017241379310344827,0.1206896551724138,0.06896551724137931,0.0,0.09090909090909091,0.6363636363636364,0.36363636363636365
australia_nsw_northern-rivers_2026-06-24,2015Q2,5-6,room,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2015Q2,7+,entire,46,0.2391304347826087,3,10.0,0.0,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.0,0.18181818181818182,0.18181818181818182,0.7272727272727273
australia_nsw_northern-rivers_2026-06-24,2015Q3,1-2,entire,343,0.08454810495626822,1,2.0,0.0,0.07871720116618076,0.0,0.011661807580174927,0.0,0.9310344827586207,0.0,0.13793103448275862
australia_nsw_northern-rivers_2026-06-24,2015Q3,1-2,room,145,0.05517241379310345,2,2.5,0.0,0.034482758620689655,0.013793103448275862,0.013793103448275862,0.0,0.625,0.25,0.25
australia_nsw_northern-rivers_2026-06-24,2015Q3,3-4,entire,206,0.10679611650485436,4,3.25,0.0,0.038834951456310676,0.043689320388349516,0.024271844660194174,0.0,0.36363636363636365,0.4090909090909091,0.22727272727272727
australia_nsw_northern-rivers_2026-06-24,2015Q3,3-4,room,12,0.3333333333333333,1,4.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.25,0.5,0.25
australia_nsw_northern-rivers_2026-06-24,2015Q3,5-6,entire,96,0.19791666666666666,8,4.875,0.0,0.03125,0.10416666666666667,0.0625,0.0,0.15789473684210525,0.5263157894736842,0.3157894736842105
australia_nsw_northern-rivers_2026-06-24,2015Q3,5-6,room,10,0.1,0,,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0
australia_nsw_northern-rivers_2026-06-24,2015Q3,7+,entire,78,0.1794871794871795,5,7.6,0.0,0.01282051282051282,0.07692307692307693,0.08974358974358974,0.0,0.07142857142857142,0.42857142857142855,0.5
australia_nsw_northern-rivers_2026-06-24,2015Q4,1-2,entire,425,0.1223529411764706,3,3.0,0.002352941176470588,0.09176470588235294,0.021176470588235293,0.009411764705882352,0.019230769230769232,0.75,0.17307692307692307,0.07692307692307693
australia_nsw_northern-rivers_2026-06-24,2015Q4,1-2,room,231,0.07792207792207792,4,3.25,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.017316017316017316,0.16666666666666666,0.5,0.16666666666666666,0.2222222222222222
australia_nsw_northern-rivers_2026-06-24,2015Q4,3-4,entire,276,0.10869565217391304,5,3.8,0.0,0.04710144927536232,0.04710144927536232,0.018115942028985508,0.0,0.43333333333333335,0.43333333333333335,0.16666666666666666
australia_nsw_northern-rivers_2026-06-24,2015Q4,3-4,room,20,0.1,1,4.0,0.0,0.05,0.0,0.05,0.0,0.5,0.0,0.5
australia_nsw_northern-rivers_2026-06-24,2015Q4,5-6,entire,129,0.17829457364341086,8,4.75,0.0,0.031007751937984496,0.07751937984496124,0.06976744186046512,0.0,0.17391304347826086,0.43478260869565216,0.391304347826087
australia_nsw_northern-rivers_2026-06-24,2015Q4,5-6,room,10,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2015Q4,7+,entire,87,0.1839080459770115,7,6.428571428571429,0.0,0.022988505747126436,0.05747126436781609,0.12643678160919541,0.0,0.125,0.3125,0.6875
australia_nsw_northern-rivers_2026-06-24,2016Q1,1-2,entire,511,0.0958904109589041,7,2.857142857142857,0.003913894324853229,0.060665362035225046,0.019569471624266144,0.011741682974559686,0.04081632653061224,0.6326530612244898,0.20408163265306123,0.12244897959183673
australia_nsw_northern-rivers_2026-06-24,2016Q1,1-2,room,317,0.05362776025236593,0,,0.012618296529968454,0.022082018927444796,0.00946372239747634,0.012618296529968454,0.23529411764705882,0.4117647058823529,0.17647058823529413,0.23529411764705882
australia_nsw_northern-rivers_2026-06-24,2016Q1,3-4,entire,328,0.125,5,3.6,0.0,0.0701219512195122,0.03353658536585366,0.024390243902439025,0.0,0.5609756097560976,0.2682926829268293,0.1951219512195122
australia_nsw_northern-rivers_2026-06-24,2016Q1,3-4,room,47,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2016Q1,5-6,entire,193,0.11917098445595854,6,5.0,0.0,0.010362694300518135,0.06217616580310881,0.046632124352331605,0.0,0.08695652173913043,0.5217391304347826,0.391304347826087
australia_nsw_northern-rivers_2026-06-24,2016Q1,5-6,room,9,0.2222222222222222,1,3.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.5,0.5,0.0,0.5
australia_nsw_northern-rivers_2026-06-24,2016Q1,7+,entire,123,0.24390243902439024,11,7.090909090909091,0.0,0.016260162601626018,0.10569105691056911,0.13821138211382114,0.0,0.06666666666666667,0.43333333333333335,0.5666666666666667
australia_nsw_northern-rivers_2026-06-24,2016Q2,1-2,entire,524,0.10114503816793893,6,3.5,0.003816793893129771,0.07442748091603053,0.013358778625954198,0.009541984732824428,0.03773584905660377,0.7358490566037735,0.1320754716981132,0.09433962264150944
australia_nsw_northern-rivers_2026-06-24,2016Q2,1-2,room,276,0.05434782608695652,2,3.0,0.014492753623188406,0.025362318840579712,0.010869565217391304,0.007246376811594203,0.26666666666666666,0.4666666666666667,0.2,0.13333333333333333
australia_nsw_northern-rivers_2026-06-24,2016Q2,3-4,entire,364,0.10714285714285714,5,3.0,0.0,0.07142857142857142,0.019230769230769232,0.016483516483516484,0.0,0.6666666666666666,0.1794871794871795,0.15384615384615385
australia_nsw_northern-rivers_2026-06-24,2016Q2,3-4,room,32,0.03125,0,,0.03125,0.0,0.0,0.0,1.0,0.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2016Q2,5-6,entire,192,0.15625,7,4.571428571428571,0.0,0.020833333333333332,0.078125,0.0625,0.0,0.13333333333333333,0.5,0.4
australia_nsw_northern-rivers_2026-06-24,2016Q2,5-6,room,7,0.2857142857142857,0,,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2016Q2,7+,entire,76,0.25,6,5.833333333333333,0.0,0.013157894736842105,0.10526315789473684,0.14473684210526316,0.0,0.05263157894736842,0.42105263157894735,0.5789473684210527
australia_nsw_northern-rivers_2026-06-24,2016Q3,1-2,entire,779,0.06803594351732992,1,4.0,0.0025673940949935813,0.05391527599486521,0.011553273427471117,0.0038510911424903724,0.03773584905660377,0.7924528301886793,0.16981132075471697,0.05660377358490566
australia_nsw_northern-rivers_2026-06-24,2016Q3,1-2,room,351,0.05128205128205128,3,2.6666666666666665,0.008547008547008548,0.022792022792022793,0.002849002849002849,0.019943019943019943,0.16666666666666666,0.4444444444444444,0.05555555555555555,0.3888888888888889
australia_nsw_northern-rivers_2026-06-24,2016Q3,3-4,entire,479,0.09394572025052192,2,3.5,0.0,0.04801670146137787,0.03549060542797495,0.010438413361169102,0.0,0.5111111111111111,0.37777777777777777,0.1111111111111111
australia_nsw_northern-rivers_2026-06-24,2016Q3,3-4,room,33,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2016Q3,5-6,entire,274,0.09854014598540146,8,5.125,0.0,0.010948905109489052,0.058394160583941604,0.032846715328467155,0.0,0.1111111111111111,0.5925925925925926,0.3333333333333333
australia_nsw_northern-rivers_2026-06-24,2016Q3,5-6,room,10,0.3,0,,0.0,0.2,0.1,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
australia_nsw_northern-rivers_2026-06-24,2016Q3,7+,entire,147,0.20408163265306123,13,8.692307692307692,0.0,0.006802721088435374,0.06802721088435375,0.1292517006802721,0.0,0.03333333333333333,0.3333333333333333,0.6333333333333333
australia_nsw_northern-rivers_2026-06-24,2016Q3,7+,room,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2016Q4,1-2,entire,881,0.0771850170261067,5,2.8,0.0011350737797956867,0.06696935300794551,0.009080590238365494,0.0056753688989784334,0.014705882352941176,0.8676470588235294,0.11764705882352941,0.07352941176470588
australia_nsw_northern-rivers_2026-06-24,2016Q4,1-2,room,453,0.04194260485651214,1,3.0,0.006622516556291391,0.019867549668874173,0.008830022075055188,0.006622516556291391,0.15789473684210525,0.47368421052631576,0.21052631578947367,0.15789473684210525
australia_nsw_northern-rivers_2026-06-24,2016Q4,3-4,entire,583,0.06689536878216124,8,3.5,0.0017152658662092624,0.030874785591766724,0.02058319039451115,0.02058319039451115,0.02564102564102564,0.46153846153846156,0.3076923076923077,0.3076923076923077
australia_nsw_northern-rivers_2026-06-24,2016Q4,3-4,room,48,0.08333333333333333,0,,0.0,0.0625,0.020833333333333332,0.0,0.0,0.75,0.25,0.0
australia_nsw_northern-rivers_2026-06-24,2016Q4,5-6,entire,323,0.12074303405572756,11,4.363636363636363,0.0,0.030959752321981424,0.06501547987616099,0.034055727554179564,0.0,0.2564102564102564,0.5384615384615384,0.28205128205128205
australia_nsw_northern-rivers_2026-06-24,2016Q4,5-6,room,12,0.08333333333333333,0,,0.0,0.08333333333333333,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2016Q4,7+,entire,191,0.16753926701570682,9,8.333333333333334,0.0,0.005235602094240838,0.05759162303664921,0.10471204188481675,0.0,0.03125,0.34375,0.625
australia_nsw_northern-rivers_2026-06-24,2016Q4,7+,room,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2017Q1,1-2,entire,985,0.0700507614213198,6,2.6666666666666665,0.0,0.05685279187817259,0.007106598984771574,0.009137055837563452,0.0,0.8115942028985508,0.10144927536231885,0.13043478260869565
australia_nsw_northern-rivers_2026-06-24,2017Q1,1-2,room,526,0.04182509505703422,1,2.0,0.0,0.030418250950570342,0.0076045627376425855,0.005703422053231939,0.0,0.7272727272727273,0.18181818181818182,0.13636363636363635
australia_nsw_northern-rivers_2026-06-24,2017Q1,3-4,entire,649,0.0724191063174114,10,3.7,0.0015408320493066256,0.02773497688751926,0.023112480739599383,0.023112480739599383,0.02127659574468085,0.3829787234042553,0.3191489361702128,0.3191489361702128
australia_nsw_northern-rivers_2026-06-24,2017Q1,3-4,room,76,0.05263157894736842,0,,0.013157894736842105,0.02631578947368421,0.0,0.013157894736842105,0.25,0.5,0.0,0.25
australia_nsw_northern-rivers_2026-06-24,2017Q1,5-6,entire,446,0.09865470852017937,16,5.0,0.0,0.01569506726457399,0.04035874439461883,0.04708520179372197,0.0,0.1590909090909091,0.4090909090909091,0.4772727272727273
australia_nsw_northern-rivers_2026-06-24,2017Q1,5-6,room,9,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2017Q1,7+,entire,213,0.19248826291079812,11,7.454545454545454,0.0,0.014084507042253521,0.0892018779342723,0.09389671361502347,0.0,0.07317073170731707,0.4634146341463415,0.4878048780487805
australia_nsw_northern-rivers_2026-06-24,2017Q1,7+,room,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2017Q2,1-2,entire,834,0.0683453237410072,7,3.142857142857143,0.004796163069544364,0.0539568345323741,0.008393285371702638,0.005995203836930456,0.07017543859649122,0.7894736842105263,0.12280701754385964,0.08771929824561403
australia_nsw_northern-rivers_2026-06-24,2017Q2,1-2,room,489,0.032719836400818,0,,0.010224948875255624,0.016359918200409,0.00408997955010225,0.002044989775051125,0.3125,0.5,0.125,0.0625
australia_nsw_northern-rivers_2026-06-24,2017Q2,3-4,entire,606,0.06930693069306931,13,3.3846153846153846,0.0016501650165016502,0.028052805280528052,0.024752475247524754,0.02145214521452145,0.023809523809523808,0.40476190476190477,0.35714285714285715,0.30952380952380953
australia_nsw_northern-rivers_2026-06-24,2017Q2,3-4,room,65,0.06153846153846154,0,,0.0,0.06153846153846154,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2017Q2,5-6,entire,427,0.09601873536299765,10,4.2,0.00234192037470726,0.01639344262295082,0.05152224824355972,0.03044496487119438,0.024390243902439025,0.17073170731707318,0.5365853658536586,0.3170731707317073
australia_nsw_northern-rivers_2026-06-24,2017Q2,5-6,room,15,0.2,1,4.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
australia_nsw_northern-rivers_2026-06-24,2017Q2,7+,entire,218,0.13761467889908258,9,7.666666666666667,0.0,0.009174311926605505,0.05045871559633028,0.08256880733944955,0.0,0.06666666666666667,0.36666666666666664,0.6
australia_nsw_northern-rivers_2026-06-24,2017Q3,1-2,entire,999,0.04704704704704705,2,3.0,0.003003003003003003,0.035035035035035036,0.006006006006006006,0.004004004004004004,0.06382978723404255,0.7446808510638298,0.1276595744680851,0.0851063829787234
australia_nsw_northern-rivers_2026-06-24,2017Q3,1-2,room,571,0.02626970227670753,0,,0.008756567425569177,0.010507880910683012,0.005253940455341506,0.0017513134851138354,0.3333333333333333,0.4,0.2,0.06666666666666667
australia_nsw_northern-rivers_2026-06-24,2017Q3,3-4,entire,712,0.06882022471910113,11,3.1818181818181817,0.0,0.026685393258426966,0.02949438202247191,0.016853932584269662,0.0,0.3877551020408163,0.42857142857142855,0.24489795918367346
australia_nsw_northern-rivers_2026-06-24,2017Q3,3-4,room,60,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2017Q3,5-6,entire,473,0.09090909090909091,9,5.111111111111111,0.0,0.006342494714587738,0.05496828752642706,0.03171247357293869,0.0,0.06976744186046512,0.6046511627906976,0.3488372093023256
australia_nsw_northern-rivers_2026-06-24,2017Q3,5-6,room,11,0.18181818181818182,0,,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.5,0.5
australia_nsw_northern-rivers_2026-06-24,2017Q3,7+,entire,286,0.11888111888111888,9,8.444444444444445,0.0,0.0034965034965034965,0.04895104895104895,0.07342657342657342,0.0,0.029411764705882353,0.4117647058823529,0.6176470588235294
australia_nsw_northern-rivers_2026-06-24,2017Q3,7+,room,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2017Q4,1-2,entire,1147,0.07323452484742807,5,3.4,0.0052310374891020054,0.05318221447253706,0.012205754141238012,0.0052310374891020054,0.07142857142857142,0.7261904761904762,0.16666666666666666,0.07142857142857142
australia_nsw_northern-rivers_2026-06-24,2017Q4,1-2,room,660,0.05606060606060606,0,,0.006060606060606061,0.04393939393939394,0.006060606060606061,0.004545454545454545,0.10810810810810811,0.7837837837837838,0.10810810810810811,0.08108108108108109
australia_nsw_northern-rivers_2026-06-24,2017Q4,3-4,entire,779,0.07445442875481387,15,3.466666666666667,0.0,0.024390243902439025,0.03465982028241335,0.01797175866495507,0.0,0.3275862068965517,0.46551724137931033,0.2413793103448276
australia_nsw_northern-rivers_2026-06-24,2017Q4,3-4,room,73,0.0136986301369863,0,,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,1.0,0.0
australia_nsw_northern-rivers_2026-06-24,2017Q4,5-6,entire,562,0.09786476868327403,19,5.315789473684211,0.0,0.014234875444839857,0.04804270462633452,0.03914590747330961,0.0,0.14545454545454545,0.4909090909090909,0.4
australia_nsw_northern-rivers_2026-06-24,2017Q4,5-6,room,12,0.16666666666666666,1,5.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.5,0.5,0.0
australia_nsw_northern-rivers_2026-06-24,2017Q4,7+,entire,298,0.18456375838926176,13,7.384615384615385,0.003355704697986577,0.013422818791946308,0.08053691275167785,0.09731543624161074,0.01818181818181818,0.07272727272727272,0.43636363636363634,0.5272727272727272
australia_nsw_northern-rivers_2026-06-24,2017Q4,7+,room,1,1.0,1,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2018Q1,1-2,entire,1261,0.07295796986518636,8,2.625,0.0023790642347343376,0.06106264869151467,0.008723235527359239,0.0055511498810467885,0.03260869565217391,0.8369565217391305,0.11956521739130435,0.07608695652173914
