market,year,lang,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
australia_nsw_northern-rivers_2026-06-24,2016,other,104,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2016,zh_ja_ko,18,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2017,de,41,0.024390243902439025,0,,0.024390243902439025,0.0,0.0,0.0,1.0,0.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2017,en,11695,0.07695596408721676,168,5.089285714285714,0.0026507054296707995,0.03163745190252244,0.02479692176143651,0.02129115006412997,0.034444444444444444,0.4111111111111111,0.32222222222222224,0.27666666666666667
australia_nsw_northern-rivers_2026-06-24,2017,es,32,0.0,1,4.0,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2017,fr,9,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2017,it,3,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2017,other,374,0.0053475935828877,0,,0.0,0.0053475935828877,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2017,pt,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2017,zh_ja_ko,49,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2018,de,67,0.029850746268656716,1,2.0,0.014925373134328358,0.014925373134328358,0.0,0.0,0.5,0.5,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2018,en,16568,0.07260985031385804,214,5.285046728971962,0.0013278609367455335,0.03060115886045389,0.02704007725736359,0.017382906808305166,0.01828761429758936,0.42144638403990026,0.372402327514547,0.23940149625935161
australia_nsw_northern-rivers_2026-06-24,2018,es,57,0.03508771929824561,0,,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.5,0.5,0.0
australia_nsw_northern-rivers_2026-06-24,2018,fr,27,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2018,it,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2018,other,662,0.012084592145015106,3,5.666666666666667,0.0,0.004531722054380665,0.004531722054380665,0.0030211480362537764,0.0,0.375,0.375,0.25
australia_nsw_northern-rivers_2026-06-24,2018,pt,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2018,zh_ja_ko,88,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2019,de,69,0.014492753623188406,1,6.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2019,en,21529,0.06971991267592549,289,5.619377162629758,0.001765061080403177,0.025268242835245484,0.027915834455850247,0.018115100562032607,0.02531645569620253,0.3624250499666889,0.4003997335109927,0.2598267821452365
australia_nsw_northern-rivers_2026-06-24,2019,es,45,0.022222222222222223,0,,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2019,fr,28,0.03571428571428571,1,4.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2019,it,5,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2019,other,935,0.012834224598930482,0,,0.0010695187165775401,0.0074866310160427805,0.0032085561497326204,0.0021390374331550803,0.08333333333333333,0.5833333333333334,0.25,0.16666666666666666
australia_nsw_northern-rivers_2026-06-24,2019,pt,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2019,zh_ja_ko,81,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2020,de,25,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2020,en,21003,0.06841879731466934,270,4.874074074074074,0.0019521020806551445,0.028757796505261154,0.02552016378612579,0.015045469694805504,0.028531663187195546,0.42032011134307584,0.3729993041057759,0.2199025748086291
australia_nsw_northern-rivers_2026-06-24,2020,es,22,0.045454545454545456,0,,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,1.0,0.0
australia_nsw_northern-rivers_2026-06-24,2020,fr,5,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2020,it,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2020,other,860,0.009302325581395349,1,2.0,0.0011627906976744186,0.002325581395348837,0.0,0.005813953488372093,0.125,0.25,0.0,0.625
australia_nsw_northern-rivers_2026-06-24,2020,zh_ja_ko,32,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2021,en,22810,0.06646207803594914,273,5.0,0.0019289785181937746,0.02893467777290662,0.023936869793950023,0.014072775098640947,0.029023746701846966,0.43535620052770446,0.36015831134564646,0.2117414248021108
australia_nsw_northern-rivers_2026-06-24,2021,es,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2021,fr,2,0.5,0,,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2021,other,918,0.007625272331154684,0,,0.0010893246187363835,0.006535947712418301,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2021,zh_ja_ko,7,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2022,de,62,0.016129032258064516,1,2.0,0.0,0.016129032258064516,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2022,en,33518,0.06605406050480339,438,5.105022831050229,0.0018795870875350559,0.02485231815740796,0.027030252401694613,0.01470851482785369,0.028455284552845527,0.37624209575429085,0.4092140921409214,0.22267389340560073
australia_nsw_northern-rivers_2026-06-24,2022,es,38,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2022,fr,15,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2022,it,5,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2022,other,1571,0.0120942075111394,2,6.5,0.0006365372374283895,0.006365372374283896,0.001273074474856779,0.004455760661998727,0.05263157894736842,0.5263157894736842,0.10526315789473684,0.3684210526315789
australia_nsw_northern-rivers_2026-06-24,2022,pt,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2022,zh_ja_ko,30,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2023,de,247,0.020242914979757085,2,3.0,0.0,0.008097165991902834,0.012145748987854251,0.0,0.0,0.4,0.6,0.0
australia_nsw_northern-rivers_2026-06-24,2023,en,40146,0.07612215413739849,527,5.132827324478178,0.0018432720569919792,0.026403626762317542,0.034523987445822746,0.01606635779405171,0.024214659685863876,0.3468586387434555,0.4535340314136126,0.21106020942408377
australia_nsw_northern-rivers_2026-06-24,2023,es,169,0.047337278106508875,2,5.0,0.0,0.005917159763313609,0.023668639053254437,0.01775147928994083,0.0,0.125,0.5,0.375
australia_nsw_northern-rivers_2026-06-24,2023,fr,93,0.010752688172043012,0,,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,1.0
australia_nsw_northern-rivers_2026-06-24,2023,it,3,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2023,other,1512,0.009259259259259259,1,5.0,0.0006613756613756613,0.005291005291005291,0.0013227513227513227,0.001984126984126984,0.07142857142857142,0.5714285714285714,0.14285714285714285,0.21428571428571427
australia_nsw_northern-rivers_2026-06-24,2023,pt,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2023,zh_ja_ko,147,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2024,de,399,0.007518796992481203,1,4.0,0.005012531328320802,0.0,0.0,0.002506265664160401,0.6666666666666666,0.0,0.0,0.3333333333333333
australia_nsw_northern-rivers_2026-06-24,2024,en,48038,0.07922894375286232,701,5.372325249643366,0.0020816853324451476,0.02722844414838253,0.034326991132020486,0.01844373204546401,0.02627430373095113,0.34366789280084076,0.43326326852338415,0.232790331056227
australia_nsw_northern-rivers_2026-06-24,2024,es,251,0.0199203187250996,2,6.5,0.0,0.00398406374501992,0.01195219123505976,0.00796812749003984,0.0,0.2,0.6,0.4
australia_nsw_northern-rivers_2026-06-24,2024,fr,148,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2024,it,16,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2024,other,1882,0.005313496280552604,0,,0.0005313496280552603,0.003188097768331562,0.001594048884165781,0.0,0.1,0.6,0.3,0.0
australia_nsw_northern-rivers_2026-06-24,2024,pt,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2024,zh_ja_ko,208,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2025,de,532,0.018796992481203006,2,2.0,0.0037593984962406013,0.007518796992481203,0.0037593984962406013,0.0037593984962406013,0.2,0.4,0.2,0.2
australia_nsw_northern-rivers_2026-06-24,2025,en,54540,0.07917125045837917,823,5.448359659781288,0.0018335166850018336,0.024550788412174552,0.037275394206087276,0.018518518518518517,0.02315886984715146,0.310097267253358,0.47081982399258915,0.23390458545622975
australia_nsw_northern-rivers_2026-06-24,2025,es,317,0.07255520504731862,2,4.5,0.006309148264984227,0.015772870662460567,0.03470031545741325,0.022082018927444796,0.08695652173913043,0.21739130434782608,0.4782608695652174,0.30434782608695654
australia_nsw_northern-rivers_2026-06-24,2025,fr,142,0.014084507042253521,0,,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.5,0.5,0.0
australia_nsw_northern-rivers_2026-06-24,2025,it,15,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2025,other,2156,0.00510204081632653,0,,0.0,0.0018552875695732839,0.0009276437847866419,0.002319109461966605,0.0,0.36363636363636365,0.18181818181818182,0.45454545454545453
australia_nsw_northern-rivers_2026-06-24,2025,pt,11,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2025,zh_ja_ko,273,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2026,de,367,0.013623978201634877,0,,0.0027247956403269754,0.005449591280653951,0.005449591280653951,0.0,0.2,0.4,0.4,0.0
australia_nsw_northern-rivers_2026-06-24,2026,en,29182,0.07994654238914399,430,5.46046511627907,0.0023302035501336442,0.02470701117126996,0.037488862997738334,0.01829895140840244,0.02914702100300043,0.3090441491641663,0.46892413201885985,0.22888984140591512
australia_nsw_northern-rivers_2026-06-24,2026,es,198,0.07575757575757576,0,,0.0,0.005050505050505051,0.03535353535353535,0.045454545454545456,0.0,0.06666666666666667,0.4666666666666667,0.6
australia_nsw_northern-rivers_2026-06-24,2026,fr,113,0.008849557522123894,0,,0.0,0.008849557522123894,0.0,0.0,0.0,1.0,0.0,0.0
australia_nsw_northern-rivers_2026-06-24,2026,it,9,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2026,other,1166,0.004288164665523156,2,4.5,0.0,0.0,0.004288164665523156,0.0,0.0,0.0,1.0,0.0
australia_nsw_northern-rivers_2026-06-24,2026,pt,5,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_nsw_northern-rivers_2026-06-24,2026,zh_ja_ko,135,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2011,de,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2012,en,21,0.047619047619047616,1,4.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,1.0
australia_vic_barwon-south-west-vic_2026-06-29,2013,en,166,0.1144578313253012,1,7.0,0.0,0.03614457831325301,0.04216867469879518,0.05421686746987952,0.0,0.3157894736842105,0.3684210526315789,0.47368421052631576
australia_vic_barwon-south-west-vic_2026-06-29,2013,other,2,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2014,de,3,0.3333333333333333,0,,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2014,en,1073,0.11742777260018639,18,4.666666666666667,0.0,0.0391425908667288,0.04473438956197577,0.04007455731593663,0.0,0.3333333333333333,0.38095238095238093,0.3412698412698413
australia_vic_barwon-south-west-vic_2026-06-29,2014,fr,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2014,other,15,0.06666666666666667,0,,0.0,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2014,zh_ja_ko,9,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2015,de,6,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2015,en,3332,0.11584633853541416,96,6.302083333333333,0.0012004801920768306,0.03571428571428571,0.0429171668667467,0.04201680672268908,0.010362694300518135,0.3082901554404145,0.3704663212435233,0.3626943005181347
australia_vic_barwon-south-west-vic_2026-06-29,2015,es,10,0.2,1,5.0,0.0,0.1,0.1,0.0,0.0,0.5,0.5,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2015,fr,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2015,other,35,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2015,zh_ja_ko,62,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2016,de,23,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2016,en,7863,0.10721098817245327,168,5.761904761904762,0.0008902454533892916,0.028996566196108357,0.04985374538980033,0.032048836322014496,0.00830367734282325,0.2704626334519573,0.465005931198102,0.298932384341637
australia_vic_barwon-south-west-vic_2026-06-29,2016,es,32,0.03125,0,,0.0,0.03125,0.0,0.0,0.0,1.0,0.0,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2016,fr,7,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2016,other,153,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2016,zh_ja_ko,177,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2017,de,48,0.041666666666666664,1,4.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.5,0.0,0.0,0.5
australia_vic_barwon-south-west-vic_2026-06-29,2017,en,15439,0.07345035300213744,240,5.5,0.0007124813783276119,0.021763067556188873,0.032903685471856986,0.02215169376254939,0.009700176366843033,0.2962962962962963,0.4479717813051146,0.30158730158730157
australia_vic_barwon-south-west-vic_2026-06-29,2017,es,44,0.045454545454545456,0,,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.5,0.5
australia_vic_barwon-south-west-vic_2026-06-29,2017,fr,40,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2017,other,606,0.01155115511551155,0,,0.0,0.0033003300330033004,0.0033003300330033004,0.0049504950495049506,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855
australia_vic_barwon-south-west-vic_2026-06-29,2017,pt,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2017,zh_ja_ko,630,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2018,de,118,0.03389830508474576,1,2.0,0.0,0.025423728813559324,0.00847457627118644,0.0,0.0,0.75,0.25,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2018,en,23123,0.07274142628551658,340,5.447058823529412,0.0008216926869350862,0.02257492539895342,0.03165679193876227,0.021234268909743545,0.011296076099881093,0.3103448275862069,0.4351961950059453,0.2919143876337693
australia_vic_barwon-south-west-vic_2026-06-29,2018,es,64,0.015625,0,,0.0,0.0,0.015625,0.0,0.0,0.0,1.0,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2018,fr,51,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2018,it,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2018,other,1052,0.008555133079847909,1,4.0,0.0,0.0019011406844106464,0.0028517110266159697,0.0038022813688212928,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444
australia_vic_barwon-south-west-vic_2026-06-29,2018,zh_ja_ko,1090,0.0009174311926605505,0,,0.0,0.0,0.0009174311926605505,0.0,0.0,0.0,1.0,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2019,de,104,0.009615384615384616,0,,0.009615384615384616,0.009615384615384616,0.0,0.0,1.0,1.0,0.0,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2019,en,32077,0.06562334382891168,434,5.638248847926267,0.0005923247186457587,0.018455591233594165,0.030832060354771332,0.017987966455715935,0.009026128266033254,0.2812351543942993,0.469833729216152,0.27410926365795724
australia_vic_barwon-south-west-vic_2026-06-29,2019,es,69,0.014492753623188406,1,3.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,1.0
australia_vic_barwon-south-west-vic_2026-06-29,2019,fr,56,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2019,it,3,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2019,other,1644,0.0072992700729927005,0,,0.0,0.004866180048661801,0.0018248175182481751,0.0006082725060827251,0.0,0.6666666666666666,0.25,0.08333333333333333
australia_vic_barwon-south-west-vic_2026-06-29,2019,zh_ja_ko,1295,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2020,de,54,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2020,en,23822,0.06792040970531442,325,5.1753846153846155,0.0009235160775753505,0.02157669381244228,0.03232306271513727,0.01590966333641172,0.013597033374536464,0.3176761433868974,0.4758961681087763,0.2342398022249691
australia_vic_barwon-south-west-vic_2026-06-29,2020,es,36,0.0,1,5.0,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2020,fr,25,0.04,0,,0.0,0.0,0.04,0.0,0.0,0.0,1.0,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2020,it,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2020,other,1233,0.009732360097323601,0,,0.0,0.006488240064882401,0.0016220600162206002,0.0016220600162206002,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
australia_vic_barwon-south-west-vic_2026-06-29,2020,zh_ja_ko,385,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2021,de,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2021,en,36492,0.07234462347911871,514,5.124513618677042,0.0011783404581826153,0.024251890825386386,0.03315795242792941,0.01616792721692426,0.01628787878787879,0.3352272727272727,0.4583333333333333,0.22348484848484848
australia_vic_barwon-south-west-vic_2026-06-29,2021,es,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2021,it,1,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2021,other,1656,0.010869565217391304,2,4.0,0.0,0.0036231884057971015,0.0030193236714975845,0.004227053140096618,0.0,0.3333333333333333,0.2777777777777778,0.3888888888888889
australia_vic_barwon-south-west-vic_2026-06-29,2021,zh_ja_ko,49,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2022,de,86,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2022,en,50771,0.0704339091213488,705,5.208510638297873,0.001063599298812314,0.021232593409623603,0.03419274782848476,0.01664335939808158,0.015100671140939598,0.30145413870246085,0.4854586129753915,0.23629753914988813
australia_vic_barwon-south-west-vic_2026-06-29,2022,es,32,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2022,fr,32,0.03125,1,5.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,1.0
australia_vic_barwon-south-west-vic_2026-06-29,2022,it,4,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2022,other,2135,0.006557377049180328,1,4.0,0.0,0.002810304449648712,0.002810304449648712,0.000936768149882904,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285
australia_vic_barwon-south-west-vic_2026-06-29,2022,zh_ja_ko,160,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2023,de,262,0.019083969465648856,1,3.0,0.007633587786259542,0.003816793893129771,0.007633587786259542,0.0,0.4,0.2,0.4,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2023,en,55725,0.07763122476446838,874,5.302059496567506,0.0010767160161507402,0.021911170928667564,0.03813369223867205,0.01961417676087932,0.013869625520110958,0.28224687933425796,0.49121590383726305,0.2526583448913546
australia_vic_barwon-south-west-vic_2026-06-29,2023,es,134,0.029850746268656716,0,,0.0,0.007462686567164179,0.014925373134328358,0.007462686567164179,0.0,0.25,0.5,0.25
australia_vic_barwon-south-west-vic_2026-06-29,2023,fr,98,0.01020408163265306,0,,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,1.0
australia_vic_barwon-south-west-vic_2026-06-29,2023,it,7,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2023,other,2208,0.007699275362318841,3,4.666666666666667,0.0,0.001358695652173913,0.004076086956521739,0.0022644927536231885,0.0,0.17647058823529413,0.5294117647058824,0.29411764705882354
australia_vic_barwon-south-west-vic_2026-06-29,2023,zh_ja_ko,747,0.0,0,,0.0,0.0,0.0,0.0,,,,
australia_vic_barwon-south-west-vic_2026-06-29,2024,de,387,0.01808785529715762,1,4.0,0.002583979328165375,0.00516795865633075,0.007751937984496124,0.002583979328165375,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285
australia_vic_barwon-south-west-vic_2026-06-29,2024,en,65455,0.07994805591627836,1087,5.28886844526219,0.0012527690779925139,0.020410969368268275,0.041127492170193264,0.02009013826292873,0.015669787884578637,0.25530288553411046,0.5144276705522645,0.2512898910758647
australia_vic_barwon-south-west-vic_2026-06-29,2024,es,199,0.02512562814070352,0,,0.0,0.0,0.020100502512562814,0.005025125628140704,0.0,0.0,0.8,0.2
australia_vic_barwon-south-west-vic_2026-06-29,2024,fr,167,0.023952095808383235,1,2.0,0.0,0.0,0.011976047904191617,0.011976047904191617,0.0,0.0,0.5,0.5
australia_vic_barwon-south-west-vic_2026-06-29,2024,it,12,0.08333333333333333,0,,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,1.0,0.0
australia_vic_barwon-south-west-vic_2026-06-29,2024,other,2709,0.004798818752307124,0,,0.0,0.0018456995201181247,0.0014765596160944998,0.0014765596160944998,0.0,0.38461538461538464,0.3076923076923077,0.3076923076923077
australia_vic_barwon-south-west-vic_2026-06-29,2024,pt,3,0.0,0,,0.0,0.0,0.0,0.0,,,,
