market,m,reviews,mention_any,headcount_n,headcount_mean,share_solo,share_couple,share_family,share_group,cond_solo,cond_couple,cond_family,cond_group
australia_qld_brisbane_2026-07-14,2014-10,38,0.13157894736842105,2,4.0,0.0,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.0,0.4,0.2,0.4
australia_qld_brisbane_2026-07-14,2014-11,34,0.17647058823529413,2,4.0,0.0,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.0,0.5,0.16666666666666666,0.3333333333333333
australia_qld_brisbane_2026-07-14,2014-12,43,0.13953488372093023,1,5.0,0.0,0.0,0.09302325581395349,0.046511627906976744,0.0,0.0,0.6666666666666666,0.3333333333333333
australia_qld_brisbane_2026-07-14,2015-01,49,0.16326530612244897,3,4.333333333333333,0.0,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.0,0.375,0.375,0.25
australia_qld_brisbane_2026-07-14,2015-02,55,0.10909090909090909,3,4.0,0.0,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
australia_qld_brisbane_2026-07-14,2015-03,66,0.09090909090909091,1,5.0,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,0.6666666666666666,0.0,0.3333333333333333
australia_qld_brisbane_2026-07-14,2015-04,46,0.06521739130434782,1,10.0,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
australia_qld_brisbane_2026-07-14,2015-05,57,0.08771929824561403,0,,0.0,0.017543859649122806,0.07017543859649122,0.0,0.0,0.2,0.8,0.0
australia_qld_brisbane_2026-07-14,2015-06,76,0.11842105263157894,1,4.0,0.0,0.039473684210526314,0.06578947368421052,0.02631578947368421,0.0,0.3333333333333333,0.5555555555555556,0.2222222222222222
australia_qld_brisbane_2026-07-14,2015-07,99,0.1414141414141414,2,5.5,0.0,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.21428571428571427,0.6428571428571429,0.21428571428571427
australia_qld_brisbane_2026-07-14,2015-08,79,0.08860759493670886,3,4.666666666666667,0.0,0.05063291139240506,0.012658227848101266,0.0379746835443038,0.0,0.5714285714285714,0.14285714285714285,0.42857142857142855
australia_qld_brisbane_2026-07-14,2015-09,90,0.08888888888888889,1,4.0,0.0,0.044444444444444446,0.03333333333333333,0.011111111111111112,0.0,0.5,0.375,0.125
australia_qld_brisbane_2026-07-14,2015-10,86,0.08139534883720931,3,6.0,0.0,0.023255813953488372,0.03488372093023256,0.03488372093023256,0.0,0.2857142857142857,0.42857142857142855,0.42857142857142855
australia_qld_brisbane_2026-07-14,2015-11,100,0.13,3,6.0,0.0,0.04,0.06,0.04,0.0,0.3076923076923077,0.46153846153846156,0.3076923076923077
australia_qld_brisbane_2026-07-14,2015-12,101,0.09900990099009901,0,,0.0,0.009900990099009901,0.0891089108910891,0.009900990099009901,0.0,0.1,0.9,0.1
australia_qld_brisbane_2026-07-14,2016-01,87,0.08045977011494253,1,5.0,0.0,0.034482758620689655,0.034482758620689655,0.011494252873563218,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285
australia_qld_brisbane_2026-07-14,2016-02,108,0.10185185185185185,0,,0.0,0.027777777777777776,0.05555555555555555,0.018518518518518517,0.0,0.2727272727272727,0.5454545454545454,0.18181818181818182
australia_qld_brisbane_2026-07-14,2016-03,103,0.1262135922330097,3,6.333333333333333,0.0,0.038834951456310676,0.07766990291262135,0.009708737864077669,0.0,0.3076923076923077,0.6153846153846154,0.07692307692307693
australia_qld_brisbane_2026-07-14,2016-04,139,0.08633093525179857,5,7.2,0.0,0.04316546762589928,0.03597122302158273,0.02158273381294964,0.0,0.5,0.4166666666666667,0.25
australia_qld_brisbane_2026-07-14,2016-05,137,0.1386861313868613,1,16.0,0.0,0.051094890510948905,0.058394160583941604,0.0364963503649635,0.0,0.3684210526315789,0.42105263157894735,0.2631578947368421
australia_qld_brisbane_2026-07-14,2016-06,157,0.07006369426751592,1,4.0,0.006369426751592357,0.050955414012738856,0.01910828025477707,0.006369426751592357,0.09090909090909091,0.7272727272727273,0.2727272727272727,0.09090909090909091
australia_qld_brisbane_2026-07-14,2016-07,206,0.11650485436893204,5,3.8,0.0048543689320388345,0.019417475728155338,0.07766990291262135,0.014563106796116505,0.041666666666666664,0.16666666666666666,0.6666666666666666,0.125
australia_qld_brisbane_2026-07-14,2016-08,229,0.048034934497816595,1,2.0,0.0,0.026200873362445413,0.03056768558951965,0.008733624454148471,0.0,0.5454545454545454,0.6363636363636364,0.18181818181818182
australia_qld_brisbane_2026-07-14,2016-09,226,0.07079646017699115,2,5.0,0.01327433628318584,0.022123893805309734,0.030973451327433628,0.01327433628318584,0.1875,0.3125,0.4375,0.1875
australia_qld_brisbane_2026-07-14,2016-10,279,0.07526881720430108,3,5.333333333333333,0.0035842293906810036,0.021505376344086023,0.02867383512544803,0.02867383512544803,0.047619047619047616,0.2857142857142857,0.38095238095238093,0.38095238095238093
australia_qld_brisbane_2026-07-14,2016-11,242,0.05785123966942149,1,2.0,0.0,0.024793388429752067,0.028925619834710745,0.008264462809917356,0.0,0.42857142857142855,0.5,0.14285714285714285
australia_qld_brisbane_2026-07-14,2016-12,302,0.08940397350993377,5,8.2,0.0033112582781456954,0.023178807947019868,0.052980132450331126,0.013245033112582781,0.037037037037037035,0.25925925925925924,0.5925925925925926,0.14814814814814814
australia_qld_brisbane_2026-07-14,2017-01,279,0.07526881720430108,7,6.285714285714286,0.0,0.021505376344086023,0.02867383512544803,0.025089605734767026,0.0,0.2857142857142857,0.38095238095238093,0.3333333333333333
australia_qld_brisbane_2026-07-14,2017-02,294,0.061224489795918366,2,3.0,0.0,0.013605442176870748,0.03741496598639456,0.017006802721088437,0.0,0.2222222222222222,0.6111111111111112,0.2777777777777778
australia_qld_brisbane_2026-07-14,2017-03,365,0.0684931506849315,3,5.666666666666667,0.0,0.038356164383561646,0.019178082191780823,0.01643835616438356,0.0,0.56,0.28,0.24
australia_qld_brisbane_2026-07-14,2017-04,372,0.06182795698924731,1,2.0,0.0,0.03225806451612903,0.024193548387096774,0.010752688172043012,0.0,0.5217391304347826,0.391304347826087,0.17391304347826086
australia_qld_brisbane_2026-07-14,2017-05,335,0.056716417910447764,3,7.333333333333333,0.0029850746268656717,0.014925373134328358,0.03283582089552239,0.01791044776119403,0.05263157894736842,0.2631578947368421,0.5789473684210527,0.3157894736842105
australia_qld_brisbane_2026-07-14,2017-06,349,0.054441260744985676,5,4.8,0.0,0.02005730659025788,0.022922636103151862,0.014326647564469915,0.0,0.3684210526315789,0.42105263157894735,0.2631578947368421
australia_qld_brisbane_2026-07-14,2017-07,521,0.06333973128598848,9,5.777777777777778,0.0019193857965451055,0.01727447216890595,0.03262955854126679,0.013435700575815739,0.030303030303030304,0.2727272727272727,0.5151515151515151,0.21212121212121213
australia_qld_brisbane_2026-07-14,2017-08,448,0.07366071428571429,9,6.111111111111111,0.0,0.03125,0.033482142857142856,0.017857142857142856,0.0,0.42424242424242425,0.45454545454545453,0.24242424242424243
australia_qld_brisbane_2026-07-14,2017-09,439,0.05466970387243736,3,5.0,0.002277904328018223,0.02050113895216401,0.029612756264236904,0.00683371298405467,0.041666666666666664,0.375,0.5416666666666666,0.125
australia_qld_brisbane_2026-07-14,2017-10,538,0.06691449814126393,5,5.4,0.0,0.022304832713754646,0.027881040892193308,0.01858736059479554,0.0,0.3333333333333333,0.4166666666666667,0.2777777777777778
australia_qld_brisbane_2026-07-14,2017-11,545,0.05321100917431193,7,4.428571428571429,0.0,0.01834862385321101,0.01651376146788991,0.01834862385321101,0.0,0.3448275862068966,0.3103448275862069,0.3448275862068966
australia_qld_brisbane_2026-07-14,2017-12,611,0.057283142389525366,6,6.0,0.0016366612111292963,0.011456628477905073,0.024549918166939442,0.02127659574468085,0.02857142857142857,0.2,0.42857142857142855,0.37142857142857144
australia_qld_brisbane_2026-07-14,2018-01,589,0.050933786078098474,5,5.6,0.001697792869269949,0.015280135823429542,0.023769100169779286,0.013582342954159592,0.03333333333333333,0.3,0.4666666666666667,0.26666666666666666
australia_qld_brisbane_2026-07-14,2018-02,570,0.0456140350877193,5,3.6,0.0017543859649122807,0.012280701754385965,0.017543859649122806,0.015789473684210527,0.038461538461538464,0.2692307692307692,0.38461538461538464,0.34615384615384615
australia_qld_brisbane_2026-07-14,2018-03,684,0.04239766081871345,5,5.8,0.0029239766081871343,0.013157894736842105,0.014619883040935672,0.011695906432748537,0.06896551724137931,0.3103448275862069,0.3448275862068966,0.27586206896551724
australia_qld_brisbane_2026-07-14,2018-04,669,0.05530642750373692,9,5.444444444444445,0.0014947683109118087,0.014947683109118086,0.02391629297458894,0.014947683109118086,0.02702702702702703,0.2702702702702703,0.43243243243243246,0.2702702702702703
australia_qld_brisbane_2026-07-14,2018-05,567,0.06349206349206349,6,6.833333333333333,0.001763668430335097,0.019400352733686066,0.031746031746031744,0.014109347442680775,0.027777777777777776,0.3055555555555556,0.5,0.2222222222222222
australia_qld_brisbane_2026-07-14,2018-06,640,0.046875,2,4.0,0.0,0.0203125,0.01875,0.009375,0.0,0.43333333333333335,0.4,0.2
australia_qld_brisbane_2026-07-14,2018-07,911,0.04500548847420417,16,4.75,0.0043907793633369925,0.010976948408342482,0.021953896816684963,0.008781558726673985,0.0975609756097561,0.24390243902439024,0.4878048780487805,0.1951219512195122
australia_qld_brisbane_2026-07-14,2018-08,801,0.03870162297128589,14,5.642857142857143,0.0012484394506866417,0.009987515605493134,0.012484394506866416,0.016229712858926344,0.03225806451612903,0.25806451612903225,0.3225806451612903,0.41935483870967744
australia_qld_brisbane_2026-07-14,2018-09,792,0.045454545454545456,7,5.428571428571429,0.003787878787878788,0.007575757575757576,0.01893939393939394,0.016414141414141416,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.3611111111111111
australia_qld_brisbane_2026-07-14,2018-10,837,0.038231780167264036,5,6.4,0.0011947431302270011,0.015531660692951015,0.013142174432497013,0.009557945041816009,0.03125,0.40625,0.34375,0.25
australia_qld_brisbane_2026-07-14,2018-11,941,0.04250797024442083,7,6.857142857142857,0.0,0.015940488841657812,0.01700318809776833,0.010626992561105207,0.0,0.375,0.4,0.25
australia_qld_brisbane_2026-07-14,2018-12,861,0.03948896631823461,9,5.0,0.0023228803716608595,0.008130081300813009,0.019744483159117306,0.011614401858304297,0.058823529411764705,0.20588235294117646,0.5,0.29411764705882354
australia_qld_brisbane_2026-07-14,2019-01,920,0.042391304347826085,6,5.666666666666667,0.003260869565217391,0.011956521739130435,0.021739130434782608,0.006521739130434782,0.07692307692307693,0.28205128205128205,0.5128205128205128,0.15384615384615385
australia_qld_brisbane_2026-07-14,2019-02,900,0.04,6,5.166666666666667,0.0044444444444444444,0.014444444444444444,0.013333333333333334,0.01,0.1111111111111111,0.3611111111111111,0.3333333333333333,0.25
australia_qld_brisbane_2026-07-14,2019-03,994,0.03722334004024145,9,4.888888888888889,0.002012072434607646,0.009054325955734407,0.01609657947686117,0.013078470824949699,0.05405405405405406,0.24324324324324326,0.43243243243243246,0.35135135135135137
australia_qld_brisbane_2026-07-14,2019-04,1014,0.028599605522682446,3,3.6666666666666665,0.0019723865877712033,0.009861932938856016,0.01282051282051282,0.006903353057199211,0.06896551724137931,0.3448275862068966,0.4482758620689655,0.2413793103448276
australia_qld_brisbane_2026-07-14,2019-05,974,0.049281314168377825,7,5.285714285714286,0.001026694045174538,0.017453798767967144,0.024640657084188913,0.006160164271047228,0.020833333333333332,0.3541666666666667,0.5,0.125
australia_qld_brisbane_2026-07-14,2019-06,969,0.03715170278637771,3,8.0,0.0020639834881320948,0.013415892672858616,0.017543859649122806,0.0041279669762641896,0.05555555555555555,0.3611111111111111,0.4722222222222222,0.1111111111111111
australia_qld_brisbane_2026-07-14,2019-07,1254,0.050239234449760764,13,4.6923076923076925,0.003987240829346092,0.011164274322169059,0.030303030303030304,0.007974481658692184,0.07936507936507936,0.2222222222222222,0.6031746031746031,0.15873015873015872
australia_qld_brisbane_2026-07-14,2019-08,1191,0.037783375314861464,8,6.625,0.0033585222502099076,0.009235936188077247,0.020151133501259445,0.005877413937867338,0.08888888888888889,0.24444444444444444,0.5333333333333333,0.15555555555555556
australia_qld_brisbane_2026-07-14,2019-09,1253,0.0335195530726257,12,5.25,0.0,0.008778930566640064,0.014365522745411013,0.0111731843575419,0.0,0.2619047619047619,0.42857142857142855,0.3333333333333333
australia_qld_brisbane_2026-07-14,2019-10,1330,0.04962406015037594,15,5.8,0.0030075187969924814,0.013533834586466165,0.02180451127819549,0.012030075187969926,0.06060606060606061,0.2727272727272727,0.4393939393939394,0.24242424242424243
australia_qld_brisbane_2026-07-14,2019-11,1467,0.046353101567825496,12,5.166666666666667,0.002044989775051125,0.013633265167007498,0.017041581458759374,0.014996591683708248,0.04411764705882353,0.29411764705882354,0.36764705882352944,0.3235294117647059
australia_qld_brisbane_2026-07-14,2019-12,1471,0.046227056424201225,20,5.45,0.0006798096532970768,0.008837525492861998,0.02787219578518015,0.010876954452753228,0.014705882352941176,0.19117647058823528,0.6029411764705882,0.23529411764705882
australia_qld_brisbane_2026-07-14,2020-01,1580,0.053164556962025315,22,4.636363636363637,0.0031645569620253164,0.01708860759493671,0.024683544303797468,0.010126582278481013,0.05952380952380952,0.32142857142857145,0.4642857142857143,0.19047619047619047
australia_qld_brisbane_2026-07-14,2020-02,1461,0.03627652292950034,12,4.916666666666667,0.0013689253935660506,0.012320328542094456,0.013004791238877482,0.01026694045174538,0.03773584905660377,0.33962264150943394,0.3584905660377358,0.2830188679245283
australia_qld_brisbane_2026-07-14,2020-03,1125,0.032,6,5.666666666666667,0.0,0.011555555555555555,0.013333333333333334,0.0071111111111111115,0.0,0.3611111111111111,0.4166666666666667,0.2222222222222222
australia_qld_brisbane_2026-07-14,2020-04,345,0.034782608695652174,2,5.0,0.0,0.011594202898550725,0.02318840579710145,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
australia_qld_brisbane_2026-07-14,2020-05,342,0.023391812865497075,1,3.0,0.0,0.011695906432748537,0.014619883040935672,0.0029239766081871343,0.0,0.5,0.625,0.125
australia_qld_brisbane_2026-07-14,2020-06,537,0.0260707635009311,3,3.6666666666666665,0.00186219739292365,0.0074487895716946,0.01675977653631285,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.0
australia_qld_brisbane_2026-07-14,2020-07,944,0.0413135593220339,9,5.444444444444445,0.001059322033898305,0.015889830508474576,0.019067796610169493,0.006355932203389831,0.02564102564102564,0.38461538461538464,0.46153846153846156,0.15384615384615385
australia_qld_brisbane_2026-07-14,2020-08,853,0.03751465416178194,1,4.0,0.0011723329425556857,0.01406799531066823,0.021101992966002344,0.0011723329425556857,0.03125,0.375,0.5625,0.03125
australia_qld_brisbane_2026-07-14,2020-09,756,0.0291005291005291,3,4.666666666666667,0.0013227513227513227,0.010582010582010581,0.011904761904761904,0.005291005291005291,0.045454545454545456,0.36363636363636365,0.4090909090909091,0.18181818181818182
australia_qld_brisbane_2026-07-14,2020-10,1011,0.033630069238377844,5,4.8,0.0019782393669634025,0.011869436201780416,0.009891196834817012,0.009891196834817012,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.29411764705882354
australia_qld_brisbane_2026-07-14,2020-11,1108,0.02888086642599278,6,5.166666666666667,0.002707581227436823,0.009927797833935019,0.009025270758122744,0.009025270758122744,0.09375,0.34375,0.3125,0.3125
australia_qld_brisbane_2026-07-14,2020-12,1495,0.03946488294314381,11,4.545454545454546,0.0006688963210702341,0.012040133779264214,0.023411371237458192,0.007357859531772575,0.01694915254237288,0.3050847457627119,0.5932203389830508,0.1864406779661017
australia_qld_brisbane_2026-07-14,2021-01,1313,0.030464584920030464,11,4.636363636363637,0.0007616146230007616,0.012185833968012186,0.012947448591012947,0.00456968773800457,0.025,0.4,0.425,0.15
australia_qld_brisbane_2026-07-14,2021-02,1213,0.031327287716405604,6,4.5,0.0008244023083264633,0.015663643858202802,0.00989282769991756,0.005770816158285243,0.02631578947368421,0.5,0.3157894736842105,0.18421052631578946
australia_qld_brisbane_2026-07-14,2021-03,1380,0.034782608695652174,8,5.75,0.0,0.010144927536231883,0.016666666666666666,0.007971014492753623,0.0,0.2916666666666667,0.4791666666666667,0.22916666666666666
australia_qld_brisbane_2026-07-14,2021-04,1438,0.03546592489568846,8,4.125,0.0006954102920723226,0.01321279554937413,0.015299026425591099,0.006258692628650904,0.0196078431372549,0.37254901960784315,0.43137254901960786,0.17647058823529413
australia_qld_brisbane_2026-07-14,2021-05,1932,0.033126293995859216,10,5.5,0.0010351966873706005,0.011904761904761904,0.013975155279503106,0.006728778467908903,0.03125,0.359375,0.421875,0.203125
australia_qld_brisbane_2026-07-14,2021-06,1803,0.036605657237936774,11,4.7272727272727275,0.0011092623405435386,0.013865779256794232,0.014420410427066,0.007210205213533,0.030303030303030304,0.3787878787878788,0.3939393939393939,0.19696969696969696
australia_qld_brisbane_2026-07-14,2021-07,1388,0.032420749279538905,8,5.25,0.0007204610951008645,0.010086455331412104,0.018731988472622477,0.005763688760806916,0.022222222222222223,0.3111111111111111,0.5777777777777777,0.17777777777777778
australia_qld_brisbane_2026-07-14,2021-08,899,0.03781979977753059,7,4.571428571428571,0.0,0.011123470522803115,0.017797552836484983,0.013348164627363738,0.0,0.29411764705882354,0.47058823529411764,0.35294117647058826
australia_qld_brisbane_2026-07-14,2021-09,1364,0.039589442815249266,16,4.8125,0.0021994134897360706,0.011730205278592375,0.017595307917888565,0.010263929618768328,0.05555555555555555,0.2962962962962963,0.4444444444444444,0.25925925925925924
australia_qld_brisbane_2026-07-14,2021-10,1405,0.03345195729537367,9,4.444444444444445,0.0007117437722419929,0.007829181494661922,0.017793594306049824,0.0071174377224199285,0.02127659574468085,0.23404255319148937,0.5319148936170213,0.2127659574468085
australia_qld_brisbane_2026-07-14,2021-11,1370,0.031386861313868614,15,4.266666666666667,0.00072992700729927,0.008759124087591242,0.015328467153284672,0.008029197080291971,0.023255813953488372,0.27906976744186046,0.4883720930232558,0.2558139534883721
australia_qld_brisbane_2026-07-14,2021-12,1953,0.04864311315924219,22,4.863636363636363,0.002048131080389145,0.015873015873015872,0.02304147465437788,0.009216589861751152,0.042105263157894736,0.3263157894736842,0.47368421052631576,0.18947368421052632
australia_qld_brisbane_2026-07-14,2022-01,2089,0.03685974150311154,15,4.6,0.0004786979415988511,0.01292484442316898,0.019626615605552896,0.005265677357587362,0.012987012987012988,0.35064935064935066,0.5324675324675324,0.14285714285714285
australia_qld_brisbane_2026-07-14,2022-02,1627,0.02950215119852489,8,3.875,0.0006146281499692685,0.007990165949600492,0.015365703749231715,0.006146281499692686,0.020833333333333332,0.2708333333333333,0.5208333333333334,0.20833333333333334
australia_qld_brisbane_2026-07-14,2022-03,1898,0.04162276080084299,13,4.153846153846154,0.001053740779768177,0.012644889357218124,0.02160168598524763,0.006322444678609062,0.02531645569620253,0.3037974683544304,0.5189873417721519,0.1518987341772152
australia_qld_brisbane_2026-07-14,2022-04,2509,0.04264647269828617,28,4.571428571428571,0.0019928258270227183,0.011956954962136309,0.02510960542048625,0.005579912315663611,0.04672897196261682,0.2803738317757009,0.5887850467289719,0.1308411214953271
australia_qld_brisbane_2026-07-14,2022-05,2655,0.030131826741996232,18,4.333333333333333,0.0011299435028248588,0.012052730696798493,0.011299435028248588,0.007909604519774011,0.0375,0.4,0.375,0.2625
australia_qld_brisbane_2026-07-14,2022-06,2245,0.035634743875278395,23,4.391304347826087,0.0017817371937639199,0.011135857461024499,0.018708240534521157,0.0062360801781737195,0.05,0.3125,0.525,0.175
australia_qld_brisbane_2026-07-14,2022-07,2820,0.04148936170212766,32,4.5,0.0035460992907801418,0.008865248226950355,0.021631205673758865,0.008156028368794326,0.08547008547008547,0.21367521367521367,0.5213675213675214,0.19658119658119658
australia_qld_brisbane_2026-07-14,2022-08,2529,0.031237643337287464,20,4.45,0.0007908264136022143,0.010280743376828785,0.01542111506524318,0.0055357848952155,0.02531645569620253,0.3291139240506329,0.4936708860759494,0.17721518987341772
australia_qld_brisbane_2026-07-14,2022-09,2772,0.03896103896103896,26,4.269230769230769,0.0021645021645021645,0.01479076479076479,0.01984126984126984,0.006132756132756133,0.05555555555555555,0.37962962962962965,0.5092592592592593,0.1574074074074074
australia_qld_brisbane_2026-07-14,2022-10,3076,0.04096228868660598,30,4.533333333333333,0.0013003901170351106,0.010078023407022107,0.023081924577373212,0.0068270481144343306,0.031746031746031744,0.24603174603174602,0.5634920634920635,0.16666666666666666
australia_qld_brisbane_2026-07-14,2022-11,3118,0.04201411161000641,23,4.913043478260869,0.0025657472738935213,0.01763951250801796,0.015394483643361129,0.008017960230917255,0.061068702290076333,0.4198473282442748,0.366412213740458,0.19083969465648856
australia_qld_brisbane_2026-07-14,2022-12,2696,0.04970326409495549,27,5.111111111111111,0.001483679525222552,0.012240356083086053,0.02744807121661721,0.010756676557863502,0.029850746268656716,0.2462686567164179,0.5522388059701493,0.21641791044776118
australia_qld_brisbane_2026-07-14,2023-01,3182,0.05531112507856694,38,4.421052631578948,0.0015713387806411063,0.017284726587052168,0.031741043368950346,0.006599622878692646,0.028409090909090908,0.3125,0.5738636363636364,0.11931818181818182
australia_qld_brisbane_2026-07-14,2023-02,2936,0.043256130790190736,26,5.346153846153846,0.0006811989100817438,0.017711171662125342,0.017711171662125342,0.009196185286103543,0.015748031496062992,0.4094488188976378,0.4094488188976378,0.2125984251968504
australia_qld_brisbane_2026-07-14,2023-03,3328,0.03876201923076923,27,4.666666666666667,0.0018028846153846155,0.010516826923076924,0.017728365384615384,0.009014423076923076,0.046511627906976744,0.2713178294573643,0.4573643410852713,0.23255813953488372
australia_qld_brisbane_2026-07-14,2023-04,3101,0.05482102547565301,51,4.411764705882353,0.0025798129635601417,0.013221541438245728,0.029345372460496615,0.011609158336020638,0.047058823529411764,0.2411764705882353,0.5352941176470588,0.21176470588235294
australia_qld_brisbane_2026-07-14,2023-05,3471,0.04407951598962835,26,4.230769230769231,0.0014405070584845865,0.013252664938058196,0.019878997407087293,0.01181215787957361,0.032679738562091505,0.3006535947712418,0.45098039215686275,0.2679738562091503
australia_qld_brisbane_2026-07-14,2023-06,3204,0.04307116104868914,29,4.551724137931035,0.001560549313358302,0.01529338327091136,0.019975031210986267,0.008426966292134831,0.036231884057971016,0.35507246376811596,0.463768115942029,0.1956521739130435
australia_qld_brisbane_2026-07-14,2023-07,3824,0.05753138075313807,53,4.283018867924528,0.0020920502092050207,0.014382845188284518,0.03138075313807531,0.011767782426778242,0.03636363636363636,0.25,0.5454545454545454,0.20454545454545456
