region,q,weighting,reviews,markets,mention_any,cond_solo,cond_couple,cond_family,cond_group,implied_party_size_conditional,headcount_n,headcount_mean,headcount_ge4,accommodates_mean,accommodates_ge5,entire_share,review_len_mean,share_solo,share_couple,share_family,share_group
apac,2013Q3,fixed_2019,1093.0,16.0,0.13285366532404694,0.011582759244611789,0.44839688450365794,0.38254320859670793,0.28947681049706836,3.3222943208951103,18.0,4.130540534912544,0.6318433194734178,3.485996215791281,0.17379189385693466,0.7264676311413379,445.6139207686584,0.0015388120202126576,0.059571169626194284,0.05082226740689409,0.03845805530085004
apac,2013Q4,fixed_2019,2135.0,16.0,0.11871777261284269,0.005299594986538475,0.42845502549342884,0.4291661922824853,0.2126938537711166,3.2870683327457146,37.0,4.862285174718606,0.7477818708835222,3.302981495380638,0.1674320187331736,0.7008103516084859,383.7419118667843,0.0006291561125520306,0.050865226291358596,0.0509496544285116,0.025250540568148596
apac,2014Q1,fixed_2019,3481.0,16.0,0.10139408992452485,0.02548133838443047,0.39718262484463757,0.39295647038248915,0.23925246967072947,3.2960022190345564,72.0,4.361713584640952,0.6528417011776658,3.2715166887578278,0.16038310424792326,0.6582256010488071,386.3164263908668,0.002583657115548165,0.04027197077995598,0.03984346369438596,0.024258786424458556
apac,2014Q2,fixed_2019,2876.0,16.0,0.10532729170568053,0.019507842632024472,0.3855238878743259,0.39641328449172897,0.24081138842964794,3.327761712099925,63.0,3.987892229045365,0.7425853590229005,3.4326774036223697,0.1709433239869052,0.7252414799190651,386.4290292867422,0.002054708231451725,0.040606186997647155,0.04175313765166724,0.025364011355179454
apac,2014Q3,fixed_2019,3677.0,16.0,0.10768238766973534,0.03778923232970184,0.38679271149568034,0.3576125011775412,0.2809581731801257,3.3170842676256997,74.0,4.581144382118654,0.734871902007662,3.588770063114559,0.2169880165932176,0.7664839142370128,382.1390508695184,0.0040692347654686396,0.041650762707105916,0.03850856798734366,0.030254246923362905
apac,2014Q4,fixed_2019,7325.0,16.0,0.10278844624966689,0.020050115659516577,0.4053124929555307,0.3903388025436125,0.2629256154558966,3.327143429177032,142.0,4.734244663500733,0.7428156145993732,3.4666626257322357,0.2030507537275276,0.7454895320819679,370.8008961799649,0.002060920235767813,0.041661441396478024,0.04012231902441342,0.02702571549194896
apac,2015Q1,fixed_2019,11947.0,16.0,0.09628027135110856,0.02506698538070044,0.376046396045027,0.37743572807362946,0.2703000103792046,3.3556486810492587,238.0,4.573616634566817,0.6722211814870186,3.483612569783195,0.2121288832158179,0.7275970303285866,360.49193503203395,0.0024134561544080623,0.03620584905182161,0.03633961431653226,0.026024558345517233
apac,2015Q2,fixed_2019,10583.0,16.0,0.09575492482633462,0.03218359229776859,0.38890798159122625,0.3507908330969156,0.2857086156963673,3.329183231341472,206.0,4.7264400788748215,0.7078760897468342,3.6082122353752895,0.2314454549429964,0.7776304332027287,347.11950447816685,0.0030817374611141774,0.03723985454162939,0.03358994985296241,0.02735800701824174
apac,2015Q3,fixed_2019,13165.0,16.0,0.09818614535820563,0.019585156703498502,0.3347829089421156,0.4144209307850134,0.27592029014005687,3.448057765555074,269.0,4.950237552353674,0.8075662820426707,3.7344281142290274,0.2586742517472787,0.7913377386822779,337.4708999110952,0.0019229910429528858,0.03287104336083344,0.040690393749540164,0.027091549714969868
apac,2015Q4,fixed_2019,22031.0,16.0,0.09359470658460926,0.019406720159016063,0.35011520727107603,0.42286826902981617,0.25700088064615045,3.4083837770166867,407.0,4.874028468232703,0.7205292826962345,3.634169635314343,0.2504986618966695,0.7637592876204935,331.1782821545528,0.0018163662790526961,0.03276893009534598,0.03957823156378722,0.02405392201606259
apac,2016Q1,fixed_2019,33382.0,16.0,0.08878383144644962,0.023283943662817913,0.3609584138971935,0.41549911865360245,0.2537023608071995,3.377539746269163,566.0,4.957217806128296,0.753616604394688,3.6246159119999475,0.24577899114275373,0.7591096251310289,332.4580966265004,0.0020672377295682287,0.03204727097862618,0.0368896037166898,0.022524667639472695
apac,2016Q2,fixed_2019,26490.0,16.0,0.08836102687829854,0.017224219297253398,0.3515133896346507,0.39793367830772275,0.2909908156478152,3.441410226928366,497.0,5.102577654839908,0.7386957909014378,3.6760010659173075,0.25000777498684873,0.7854425873905932,311.8839939657019,0.0015219497042822938,0.031060084069589163,0.03516182844472887,0.025712247282794604
apac,2016Q3,fixed_2019,32707.0,16.0,0.0786194322481267,0.023413657968756205,0.34500794265053014,0.40992805966311785,0.26819295875401294,3.4137700817089387,516.0,4.923118744983867,0.7518397141650813,3.7570007882613927,0.26178525342976156,0.7941828238205083,280.0056017958814,0.0018407684963554004,0.027124328572278908,0.03222831131329049,0.021085178150185745
apac,2016Q4,fixed_2019,51360.0,16.0,0.07115227337463681,0.030656881548517218,0.343454118347727,0.4197744687200865,0.2594399249770547,3.393114051349032,739.0,5.02385650314777,0.7439816044818462,3.6922513496382,0.2539861515208043,0.7789923084866788,264.9927822106455,0.0021813068167539328,0.02443754132032229,0.029867907754064487,0.018459740466262614
apac,2017Q1,fixed_2019,71150.0,16.0,0.0613576491631079,0.028446716041642305,0.35286174606328347,0.39860575127296893,0.2707200055361412,3.3894923657003275,871.0,4.799383482525379,0.7274006955433927,3.699231543473757,0.25808475657221036,0.7690453971409162,239.12019337747023,0.0017454236227256131,0.021650767218032572,0.02445751184100384,0.016610743121121145
apac,2017Q2,fixed_2019,57313.0,16.0,0.06338972129652952,0.03736434176348608,0.32638567066755325,0.40402640102211296,0.28142638595306485,3.420256468144317,790.0,5.193083191099832,0.7954858695146484,3.8152676290665988,0.27598434447495795,0.7916461963961494,225.15428526638536,0.0023685152108156087,0.02068949669879705,0.025611120957231587,0.01783954017105431
apac,2017Q3,fixed_2019,61212.0,16.0,0.06085814166411369,0.03171076360930155,0.3311313527801062,0.41610182373034316,0.2675641980185107,3.415474932439201,831.0,5.053643880255065,0.7976550713834331,3.87233174028582,0.28377613932067103,0.8059988821779691,214.1825556502381,0.0019298581440120336,0.020152038776921274,0.025323183735277244,0.01628345986725544
apac,2017Q4,fixed_2019,87159.0,16.0,0.06124237172868554,0.03445267794359839,0.32870668926294955,0.4224909033698226,0.2593035114726444,3.4052291543037136,1173.0,5.082985603867918,0.7868884744529716,3.8269488497552535,0.275095661070547,0.7906577763323664,222.3302415032857,0.002109963709670473,0.02013077725354705,0.025874344956162816,0.01588036204016115
apac,2018Q1,fixed_2019,117677.0,16.0,0.05663680076568733,0.03354833178437917,0.3454888193180807,0.42251781867261257,0.25050249073346137,3.374062066890504,1451.0,4.8771449242710805,0.7744593006219923,3.789745416647528,0.26971076741441735,0.7850434902354364,222.8270334546138,0.0019000701832930257,0.019567381426490636,0.02393005751611354,0.01418765965897946
apac,2018Q2,fixed_2019,90467.0,16.0,0.05590541013781365,0.03212897033380617,0.33618808369903197,0.4050771782282257,0.27057402901036354,3.406237719181113,1104.0,5.089094116020944,0.7817729517433569,3.88357572948336,0.2841921712799788,0.8137755886152184,207.6796222715008,0.0017961832638170438,0.018794732702639982,0.02264600578631716,0.01512655206446502
apac,2018Q3,fixed_2019,99061.0,16.0,0.05251641927125821,0.032725274515108545,0.3278954903944992,0.41826977989692177,0.2712133205894174,3.4229671198449023,1209.0,5.126459908230289,0.8214724796832804,3.969878847344718,0.29858191049072574,0.8270462175125922,191.32922727973454,0.0017186142372024246,0.017219897050712335,0.0219660311295636,0.014243152456023974
apac,2018Q4,fixed_2019,142872.0,16.0,0.05303283402372478,0.03459328195583662,0.32461075791592164,0.43679828065965604,0.24784180700412412,3.402983732510183,1672.0,5.235302535727197,0.8162395677860098,3.907457211868456,0.2895733106846797,0.8166058266620152,197.2739294804346,0.00183457978029974,0.017215028446870548,0.02316465072007186,0.013143753414989714
apac,2019Q1,fixed_2019,179249.0,16.0,0.05051359648671119,0.03439940496896858,0.3357792375461314,0.42044157703878676,0.2543788527024078,3.388769169495773,1961.0,5.020425823658305,0.7893275758491971,3.8808618565716073,0.2834046501316886,0.8041118505722354,198.14287731359136,0.0017376376619854122,0.0169614169140208,0.021238016168773754,0.01284959072016193
apac,2019Q2,fixed_2019,134164.0,16.0,0.0509045350655549,0.0348542704594803,0.3050381171655535,0.4333504428238047,0.265623191669048,3.4493632059912707,1637.0,5.216985542537705,0.8106259262453148,3.955668272375863,0.2940801365670056,0.8290099419962189,187.33377916989667,0.0017742404327889029,0.015527823531584713,0.022059502812398105,0.013521425074541652
apac,2019Q3,fixed_2019,133895.0,16.0,0.05140007777502157,0.038762030275376905,0.31158252048313945,0.4339349148185957,0.2582404979251885,3.4224798605256552,1567.0,5.227460780058282,0.8261400250206783,4.044577686071996,0.3074182591478991,0.8454392022307491,181.3189593301096,0.001992371370872089,0.01601536578617059,0.022304288370973143,0.013273581678014948
apac,2019Q4,fixed_2019,188996.0,16.0,0.05203393598026889,0.03670763601727536,0.30509682105733993,0.4474180572638861,0.2524413680514547,3.435183067971035,2285.0,5.12395232500239,0.8098853527811176,3.973979279353728,0.2965426599754442,0.8294038432145907,188.53322861202707,0.0019100427825098666,0.015875388454681158,0.023280922548085312,0.013135517983960857
apac,2020Q1,fixed_2019,202057.0,16.0,0.05042874492478415,0.03227942953575297,0.33643851047579154,0.4280568314909802,0.2498410548875334,3.390767616723358,2305.0,4.916551725336704,0.7922550107226595,3.9190552604676245,0.2862424641746343,0.8279375283983338,189.9372286107639,0.0016278111183759818,0.016966171827657996,0.021586368768569935,0.012599170828662395
apac,2020Q2,fixed_2019,45054.0,16.0,0.04445573518367361,0.02690215953994055,0.40756604130533264,0.33423580443097983,0.27297455249355296,3.29135533277318,379.0,4.765917302663904,0.7277103420099584,4.004444015816029,0.2928926898832105,0.889958469274445,177.9898571704571,0.0011959552803764977,0.01811864800212801,0.014858698410685715,0.012135284417535162
apac,2020Q3,fixed_2019,98855.0,16.0,0.04870805495394436,0.025633622819133846,0.3507389702946724,0.43012515701681014,0.2303603982217087,3.3633275226295325,1083.0,4.981178800179505,0.8469919705259348,4.106336412447434,0.3125638614996719,0.8922816678396435,174.90403522716113,0.0012485639089429951,0.017083813039602734,0.020950559785048707,0.011220406935795473
apac,2020Q4,fixed_2019,139362.0,16.0,0.048104392869750275,0.018104593649882258,0.37839624895875296,0.39859246423536643,0.24819647570361222,3.350872592038202,1374.0,5.097084800794267,0.7984289101237717,4.10033445639691,0.311290364592681,0.879341749068021,169.43888598580807,0.0008709104856811003,0.01820252182035165,0.019174048494499916,0.011939340776133948
apac,2021Q1,fixed_2019,168655.0,16.0,0.04912539448719091,0.023756778763787338,0.3740043663335285,0.38148301918360683,0.2565182824463435,3.3455404998451037,1876.0,4.9514118441141095,0.7949478694908124,4.054000490466235,0.3032150536597729,0.8763937023565973,174.57625866900707,0.0011670611285159412,0.018373112036066393,0.018740503807559285,0.01260156181835325
apac,2021Q2,fixed_2019,166277.0,16.0,0.04837869062772352,0.03167101990457964,0.35590753443361167,0.38920273174785125,0.2634229794174594,3.364209186506841,1715.0,4.9033530291470715,0.7842198502321468,4.028706695589233,0.29893430808649096,0.8807924903771508,175.1230308758287,0.0015322024738280886,0.017218340500439546,0.018829118550694163,0.01274405882547042
apac,2021Q3,fixed_2019,104909.0,16.0,0.04758599212897312,0.03032753505068673,0.3511586383195585,0.4488946385773692,0.21582352798599444,3.343232626905064,1173.0,4.843455853734264,0.8304988981739925,4.154129761030126,0.3221460470852607,0.9056334041564467,175.46940177706486,0.0014431658442131056,0.01671023219909542,0.021361096738080905,0.010270176703988687
apac,2021Q4,fixed_2019,150806.0,16.0,0.04794399755981335,0.030035885101956407,0.3527360045418569,0.40843940134670104,0.2421194371140172,3.3545725677123444,1605.0,5.002768904254136,0.8091815856130463,4.128483069290431,0.31439839239316647,0.8917122018924423,173.5067139696364,0.0014400404020349954,0.01691157414101308,0.01958221766149786,0.011608173702177796
apac,2022Q1,fixed_2019,210854.0,16.0,0.05103171415806999,0.032559385415310844,0.34913018071481944,0.4212933482615466,0.23467664393286347,3.3506596683437624,2422.0,4.913223110630945,0.781981044922538,4.08475225771789,0.3073362086618771,0.8766685281978002,183.2390456134589,0.001661561249676523,0.017816711586193943,0.021499321725179425,0.011975951412757004
apac,2022Q2,fixed_2019,217608.0,16.0,0.04951167638098918,0.038696875181452976,0.3217205468879416,0.43359978277077565,0.2439241336084253,3.390962879447229,2525.0,4.8786974883969965,0.7796267355880586,4.097083470883261,0.30828251656446104,0.8735016362940977,179.19159790980515,0.0019159471609395788,0.01592892360263061,0.021468252123413824,0.012077092764733486
apac,2022Q3,fixed_2019,232234.0,16.0,0.051098461771204945,0.034649756343615286,0.3016847874285621,0.459966871585609,0.24078646983624702,3.436147109122048,2823.0,4.962520097839504,0.805806499483598,4.135092312323374,0.3152654196371966,0.8666955375040668,175.43909061622014,0.0017705492499057534,0.015415628577372439,0.02350359960373795,0.012303818223950838
apac,2022Q4,fixed_2019,296824.0,16.0,0.054970443009097814,0.039497136576358595,0.2907943856619649,0.46713286597749154,0.2404879225269736,3.442677463312964,3669.0,5.078860725750324,0.8065806744733214,4.090237817619588,0.3111138585346438,0.8547612794378375,190.17088043855935,0.0021711750951932253,0.015985096204396632,0.025678500586892212,0.013219727639645306
apac,2023Q1,fixed_2019,362676.0,16.0,0.056321336433571,0.0382795912937179,0.30352786289391814,0.4555681977996909,0.2416623233317166,3.4241907347678517,4472.0,4.8938335137090885,0.7779516353992788,4.011416472280848,0.3005808602908556,0.8404436239223718,203.82248654433033,0.0021559577397930467,0.017095094883011155,0.025658209736711977,0.013610745015684001
apac,2023Q2,fixed_2019,290002.0,16.0,0.05830168930516955,0.039896245642828176,0.29369961018381757,0.4558446925553672,0.2511049903992159,3.445580311700807,3755.0,5.023647675317689,0.7909389074712079,4.083558385205879,0.31125541524291017,0.8597876058664374,192.9264132231306,0.002326018517910854,0.01712318342198631,0.026576515636773535,0.014639845133232625
apac,2023Q3,fixed_2019,301494.0,16.0,0.0597174622906547,0.03637521431246752,0.2784704993567384,0.4835376420522329,0.23957545121961854,3.4732762164101794,4009.0,4.984028515037464,0.7971696491358754,4.1682640939167905,0.32509670681820374,0.8702399754871456,189.380079786638,0.002172235489019213,0.016629551544395764,0.028875640905366273,0.014306837973974116
apac,2023Q4,fixed_2019,390445.0,16.0,0.05981773006253566,0.036059900339890545,0.2772766380292566,0.484743561794321,0.24197701550256584,3.479044550299676,5000.0,5.042442684284929,0.7912644041883855,4.103880383627972,0.31357224110603144,0.858629497527544,195.97702671787482,0.002157021384613479,0.01658605908628144,0.028996259528964743,0.014474515794670474
apac,2024Q1,fixed_2019,497778.0,16.0,0.058595318294009005,0.03876824863902629,0.27964089038867207,0.4743737542280998,0.2475539325243279,3.4715786890097173,6384.0,4.95182757073578,0.7831911847845269,4.075558874995454,0.31089018296642934,0.850300087175685,200.0229940085184,0.0022716378687049742,0.016385646980344275,0.027796081119319478,0.01450550147119656
apac,2024Q2,fixed_2019,345588.0,16.0,0.06008110510827402,0.038186776903833236,0.27642344995555984,0.47942985659279463,0.24461461636200008,3.4761300507995196,4614.0,5.087231027140222,0.7967899288438774,4.1912362261024265,0.32842585779534145,0.8742598156358453,189.10931492640657,0.0022943037569053454,0.016607826351171678,0.02880467560599641,0.014696716476665416
apac,2024Q3,fixed_2019,350961.0,16.0,0.06073329285452799,0.0373905003470463,0.2686452598928952,0.485571402404029,0.24330936169978645,3.4901012830845475,4713.0,5.099525100205381,0.8139435966737111,4.248582294174042,0.3369386420195713,0.8802618173232992,185.88352135988717,0.0022708482075544647,0.016315711243055957,0.029490350183987723,0.01477697871836137
apac,2024Q4,fixed_2019,484677.0,16.0,0.06085287913281491,0.03890306778971292,0.2632142165561075,0.4900674114489353,0.24611260308311977,3.4993095368446974,6562.0,5.036295734241253,0.7915904562527863,4.159451179678633,0.32371258367490424,0.8626175464821725,195.88868862315516,0.002367363682103045,0.016017342906127344,0.02982201295583351,0.014976660488479503
apac,2025Q1,fixed_2019,565060.0,16.0,0.06026145967127878,0.03997058027592009,0.2736401151956393,0.47652038766625443,0.24933084545300827,3.4801998964011602,7786.0,4.960152516143358,0.7876881253914827,4.122450956118748,0.32020401009756005,0.8555315537814758,203.6794520016236,0.0024086855113349117,0.01648995276630605,0.028715814123892056,0.015025040688072267
apac,2025Q2,fixed_2019,418813.0,16.0,0.061832388893889756,0.039455814464534,0.2579914030899373,0.48255599113675324,0.25953937549524614,3.5181262475817685,5999.0,5.142446681488794,0.8055794282265611,4.243041086242452,0.3375380050457442,0.8747409519273431,195.42965487625008,0.0024396472640961977,0.015952224767137244,0.029837589707044112,0.01604793959889929
apac,2025Q3,fixed_2019,429302.0,16.0,0.0628901912197336,0.03758066232203992,0.25191378307088863,0.5003056330717716,0.24861082471472615,3.5256477588914006,6360.0,5.073239508922507,0.8126829682095665,4.319969082154443,0.3492971601538764,0.881576370780937,191.67538094377846,0.0023634550395972664,0.015842905988214643,0.03146431693219357,0.01563518230560476
apac,2025Q4,fixed_2019,602520.0,16.0,0.06068293625148259,0.038131141424419916,0.2468786783441714,0.49845324186162826,0.2560693499944648,3.5394587462613054,8631.0,5.077774122877235,0.8022026453282828,4.207502519001129,0.33210790971170284,0.8631597864794311,197.99066856990848,0.00231390962425429,0.014981323099809587,0.030247606300233987,0.015539040041672636
apac,2026Q1,fixed_2019,721700.0,16.0,0.05848908867042494,0.044236716905772105,0.2558206734756197,0.4865951404288731,0.25388475212015055,3.5047830638262703,10011.0,4.967191824286396,0.7918685527279297,4.184477389794587,0.32996767473259836,0.8529805763726634,203.91828656261225,0.002587365257590143,0.014962718054643321,0.028460506315142197,0.01484948777882431
apac,2026Q2,fixed_2019,469902.0,16.0,0.06256462275495932,0.04054653311814741,0.24569238229735882,0.4900426842121313,0.26083427153254357,3.537713523021053,6898.0,5.1586334167529095,0.8120465883572557,4.30007469550231,0.3481453774068139,0.8765464821406515,198.3116745286881,0.0025367785485583116,0.015371651212201467,0.030659335671559627,0.01631899779999819
apac,2026Q3,fixed_2019,29856.0,7.0,0.21259254108975154,0.017087626785711615,0.06462224103820446,0.5896447453759946,0.3377727135494566,3.9969964766524675,648.0,5.166212643756773,0.8439108399046503,4.149824294418067,0.2789712181994299,0.9074944228831002,197.55581493376863,0.003632701999567725,0.013738206433226303,0.12535407475970223,0.07180795948425969
apac,2011Q1,raw,46.0,4.0,0.08695652173913042,0.0,1.0,0.0,0.0,2.0,0.0,,,2.108695652173913,0.0,0.6739130434782609,300.69565217391306,0.0,0.08695652173913042,0.0,0.0
apac,2011Q2,raw,68.0,10.0,0.07352941176470586,0.0,0.6000000000000001,0.20000000000000004,0.39999999999999986,3.216666666666667,1.0,3.0,0.0,2.2941176470588234,0.029411764705882353,0.5294117647058824,421.8235294117647,0.0,0.04411764705882352,0.014705882352941175,0.02941176470588233
apac,2011Q3,raw,90.0,8.0,0.04444444444444441,0.25000000000000006,0.24999999999999975,0.5000000000000001,0.2500000000000001,3.1000000000000005,1.0,4.0,1.0,2.7,0.14444444444444443,0.6222222222222222,364.3666666666667,0.011111111111111106,0.011111111111111092,0.022222222222222213,0.011111111111111108
apac,2011Q4,raw,159.0,11.0,0.08805031446540877,0.07142857142857145,0.35714285714285715,0.49999999999999994,0.07142857142857145,3.0714285714285716,5.0,4.8,0.8,2.4150943396226414,0.10062893081761005,0.5723270440251572,359.17610062893084,0.006289308176100622,0.03144654088050313,0.04402515723270438,0.006289308176100629
apac,2012Q1,raw,225.0,13.0,0.06222222222222219,0.0,0.14285714285714288,0.7142857142857143,0.21428571428571433,3.8066666666666658,5.0,4.2,0.8,2.8355555555555556,0.12444444444444441,0.56,381.06666666666666,0.0,0.008888888888888885,0.044444444444444405,0.013333333333333317
apac,2012Q2,raw,255.0,14.0,0.09411764705882351,0.12499999999999996,0.5,0.29166666666666663,0.16666666666666666,2.8115384615384613,2.0,4.5,0.5,2.988235294117647,0.14509803921568626,0.5607843137254902,447.2274509803922,0.01176470588235292,0.04705882352941175,0.027450980392156838,0.015686274509803914
apac,2012Q3,raw,324.0,13.0,0.11419753086419751,0.02702702702702703,0.48648648648648646,0.3243243243243243,0.18918918918918917,3.0710526315789473,7.0,3.7142857142857144,0.42857142857142855,2.6790123456790123,0.10802469135802467,0.6203703703703703,452.61728395061726,0.0030864197530864144,0.055555555555555525,0.037037037037037014,0.021604938271604916
apac,2012Q4,raw,614.0,14.0,0.09446254071661234,0.0689655172413793,0.2758620689655172,0.46551724137931033,0.24137931034482757,3.3950819672131143,10.0,5.4,0.9,2.8387622149837135,0.10912052117263842,0.5928338762214984,436.8876221498371,0.006514657980456004,0.026058631921824067,0.04397394136807814,0.022801302931596067
apac,2013Q1,raw,1006.0,15.0,0.10337972166998012,0.028846153846153834,0.47115384615384615,0.298076923076923,0.298076923076923,3.2245614035087717,23.0,4.521739130434782,0.6956521739130435,3.0168986083499005,0.136182902584493,0.6391650099403579,444.55765407554674,0.0029821073558647998,0.04870775347912521,0.030815109343936338,0.030815109343936338
apac,2013Q2,raw,851.0,15.0,0.1104582843713278,0.05319148936170211,0.574468085106383,0.22340425531914893,0.26595744680851063,2.975238095238095,15.0,4.066666666666666,0.5333333333333333,3.009400705052879,0.12573443008225613,0.6839012925969448,434.3078730904818,0.00587544065804933,0.06345475910693298,0.024676850763807243,0.029377203290246734
apac,2013Q3,raw,1093.0,16.0,0.11253430924062212,0.016260162601626004,0.4390243902439025,0.39024390243902435,0.24390243902439024,3.2701492537313435,18.0,4.222222222222222,0.7222222222222222,3.0924062214089663,0.1436413540713632,0.7438243366880146,434.5388838060384,0.0018298261665141695,0.04940530649588285,0.04391582799634031,0.027447392497712678
apac,2013Q4,raw,2135.0,16.0,0.11381733021077278,0.008230452674897117,0.41975308641975306,0.4362139917695473,0.21399176954732504,3.296946564885496,37.0,4.27027027027027,0.6216216216216216,3.073536299765808,0.146135831381733,0.7203747072599531,394.20983606557377,0.0009367681498828951,0.04777517564402806,0.049648711943793875,0.02435597189695545
apac,2014Q1,raw,3481.0,16.0,0.110313128411376,0.03124999999999996,0.4010416666666667,0.37239583333333337,0.25520833333333337,3.288206388206388,72.0,4.416666666666667,0.6805555555555556,3.2392990519965528,0.1577133007756392,0.6929043378339558,391.2573972996265,0.0034472852628554696,0.04424016087331223,0.041080149382361326,0.028152829646653207
apac,2014Q2,raw,2876.0,16.0,0.10813630041724613,0.016077170418006416,0.3697749196141479,0.4180064308681672,0.2572347266881029,3.3878787878787873,63.0,4.111111111111111,0.7142857142857143,3.370653685674548,0.1776773296244784,0.7628650904033379,387.94958275382476,0.001738525730180781,0.0399860917941585,0.045201668984700946,0.027816411682892866
apac,2014Q3,raw,3677.0,16.0,0.10660864835463689,0.030612244897959166,0.36989795918367346,0.41071428571428575,0.2474489795918367,3.339277108433735,74.0,4.378378378378378,0.7162162162162162,3.4775632308947513,0.20560239325537122,0.8044601577372859,390.79031819418003,0.003263530051672539,0.03943432145771004,0.04378569485994013,0.026380201251019815
apac,2014Q4,raw,7325.0,16.0,0.10375426621160407,0.026315789473684185,0.3855263157894737,0.4092105263157895,0.2526315789473684,3.3349264705882353,142.0,4.619718309859155,0.7394366197183099,3.4386348122866894,0.20600682593856656,0.778839590443686,369.1968600682594,0.0027303754266211414,0.039999999999999966,0.042457337883959015,0.026211604095563102
apac,2015Q1,raw,11947.0,16.0,0.09650958399598222,0.02601908065915001,0.3694709453599305,0.38855160450997395,0.26799653078924535,3.36479802143446,238.0,4.571428571428571,0.6848739495798319,3.4740102117686447,0.21118272369632535,0.7404369297731648,360.26902151167656,0.002511090650372429,0.03565748723528915,0.037498953712228986,0.02586423369883647
apac,2015Q2,raw,10583.0,16.0,0.09798733818387977,0.030858244937319156,0.3780135004821601,0.36547733847637415,0.2844744455159113,3.3520947176684888,206.0,4.820388349514563,0.7135922330097088,3.598507039591798,0.23537749220447887,0.7821033733345932,348.9990550883492,0.003023717282434031,0.0370405367098176,0.03581215156382874,0.027874893697439253
apac,2015Q3,raw,13165.0,16.0,0.09525256361564752,0.022328548644338083,0.3437001594896331,0.42105263157894735,0.2575757575757575,3.410152671755725,269.0,4.862453531598513,0.7695167286245354,3.6522597797189515,0.2502848461830611,0.7908089631598937,337.05438663121913,0.0021268515001898487,0.03273832130649445,0.040106342575009446,0.02453475123433341
