horizon_quarters,window,model,object,basis,n,rmse_musd,mae_musd,bias_musd,error_sd_musd,worst_abs_miss_musd,relative_rmse_pct
2,W2,fixed,guide,unpaired_own_available_rows,10,77.01234700842336,61.07131187195182,17.21721449554725,79.12345569326828,139.13435355539332,2.5936336157455537
2,W2,fixed,revenue,unpaired_own_available_rows,10,80.95053521524258,64.51849475100153,32.98594109621918,77.92387197794032,175.1232372155332,2.827268826800747
2,W2,fixed_oracle,guide,unpaired_own_available_rows,10,48.80874376821377,38.80934397763936,20.854246582186853,46.51635157806213,94.9049451085898,1.9586262595125519
2,W2,fixed_oracle,revenue,unpaired_own_available_rows,10,63.77901242820864,46.634827846756615,36.62954686241092,55.03573306873792,131.64177806603539,2.4821478453485146
2,W2,guide_growth,guide,unpaired_own_available_rows,10,61.30502222560832,57.7264938399609,-1.5932536257836092,64.59934032141898,103.78881987577643,2.1322799507347283
2,W2,guide_growth,revenue,unpaired_own_available_rows,10,87.14736667054017,75.94041855730775,13.71434196320779,90.71677746411125,149.2188471056138,2.846039546241244
2,W2,joint,guide,unpaired_own_available_rows,10,63.831115468003674,44.014315268869815,-23.043730827177388,62.74638344119224,146.16165552470375,1.7923557253435634
2,W2,joint,revenue,unpaired_own_available_rows,10,56.23120856368849,50.41466063002181,-8.274181880130982,58.62770231390946,90.70331775166687,1.788850103413548
2,W2,joint_oracle,guide,unpaired_own_available_rows,10,54.561806093381676,47.83846153901309,-14.718015405923643,55.38121128127177,89.37758697908384,1.9203290837261042
2,W2,joint_oracle,revenue,unpaired_own_available_rows,10,57.69730019579842,45.479317365380936,0.11184617497319778,60.818180216090944,96.58582096593909,2.0716755900505395
2,W2,revenue_growth,guide,unpaired_own_available_rows,10,124.24943389264479,101.0653362904246,-14.62005490248821,130.06056630701343,200.8195366665459,3.806965216092827
2,W2,revenue_growth,revenue,unpaired_own_available_rows,10,132.58211691992554,102.8171631254183,0.4623303385847066,139.75297244951267,270.4059405940593,4.128938135399743
3,W1,fixed,guide,unpaired_own_available_rows,14,133.50333897409897,101.71398232808586,53.80395202250369,126.79355349298085,366.98559411135284,5.201525390910057
3,W1,fixed,revenue,unpaired_own_available_rows,14,159.020914274618,129.4093559847161,76.99833943333866,144.3885507440075,381.56375156234253,5.928210576428781
3,W1,fixed_oracle,guide,unpaired_own_available_rows,14,52.0934927506633,41.66013433938455,18.293975691255355,50.61686718354508,107.91544822270771,2.0694274647710857
3,W1,fixed_oracle,revenue,unpaired_own_available_rows,14,64.24363753688426,47.271590539530926,40.124961264998284,52.065974615305535,131.64177806603539,2.604276994298442
3,W1,revenue_growth,guide,unpaired_own_available_rows,14,182.93551271774658,140.1703009312487,62.71457717557265,178.33675377734016,499.251353096462,8.68281699751954
3,W1,revenue_growth,revenue,unpaired_own_available_rows,14,208.55357914143306,165.69639631840514,86.60643428842702,196.88241175804737,560.2292134831459,9.610722812966793
3,W1,guide_growth,guide,unpaired_own_available_rows,13,121.28158760866688,88.06508017228026,30.50941579387336,122.17446116460495,267.038327526132,4.346617139083561
3,W1,guide_growth,revenue,unpaired_own_available_rows,13,140.70993862396656,109.78392655525714,51.56853938184227,136.26556285937573,278.0557084399393,4.792303525745649
3,W1,joint,guide,unpaired_own_available_rows,10,94.6075738876339,83.83939510623195,-25.314517940857513,96.08889529045553,172.53713206275143,3.2176800784323043
3,W1,joint,revenue,unpaired_own_available_rows,10,117.63369777382017,109.04441611716202,-7.531500658692584,123.7423997655819,150.23079982938816,3.9481567861968236
3,W1,joint_oracle,guide,unpaired_own_available_rows,10,54.49752193717659,45.31397243671381,-23.59244849033439,51.78348376251042,85.97633457607208,1.9307007934661737
3,W1,joint_oracle,revenue,unpaired_own_available_rows,10,51.053025137317206,39.768719624467984,-5.954410457882341,53.44734035343786,88.48284039896907,1.93254192973293
3,W2,fixed,guide,unpaired_own_available_rows,10,99.31987530441539,83.66344984849934,16.589407420684303,103.22160191611039,188.29433935959014,3.350755035963586
3,W2,fixed,revenue,unpaired_own_available_rows,10,129.2518176678684,108.85600467554892,35.480581503620535,131.00958703940904,238.59055316003924,4.300721558294797
3,W2,fixed_oracle,guide,unpaired_own_available_rows,10,45.72890716045506,36.842943301012156,17.8282399595058,44.38827184986541,91.92552240358509,1.8307122922112875
3,W2,fixed_oracle,revenue,unpaired_own_available_rows,10,63.77901242820864,46.634827846756615,36.62954686241092,55.03573306873792,131.64177806603539,2.4821478453485146
3,W2,guide_growth,guide,unpaired_own_available_rows,10,98.94641179386441,70.50022848492577,1.062480177612224,104.29266269468802,206.10766045548644,3.182411108599804
3,W2,guide_growth,revenue,unpaired_own_available_rows,10,114.05224727779738,90.10237556817196,19.628978669721484,118.42774780664772,215.2500936949773,3.5936214805511417
3,W2,joint,guide,unpaired_own_available_rows,10,94.6075738876339,83.83939510623195,-25.314517940857513,96.08889529045553,172.53713206275143,3.2176800784323043
3,W2,joint,revenue,unpaired_own_available_rows,10,117.63369777382017,109.04441611716202,-7.531500658692584,123.7423997655819,150.23079982938816,3.9481567861968236
3,W2,joint_oracle,guide,unpaired_own_available_rows,10,54.49752193717659,45.31397243671381,-23.59244849033439,51.78348376251042,85.97633457607208,1.9307007934661737
3,W2,joint_oracle,revenue,unpaired_own_available_rows,10,51.053025137317206,39.768719624467984,-5.954410457882341,53.44734035343786,88.48284039896907,1.93254192973293
3,W2,revenue_growth,guide,unpaired_own_available_rows,10,124.32976416150042,106.58125013017552,-1.856763127770955,131.04046316200564,243.4087115676066,4.108673435848691
3,W2,revenue_growth,revenue,unpaired_own_available_rows,10,142.7443124718265,127.39849142213083,16.672544580161457,149.43584651123695,229.380651945321,4.6766590954591125
4,W1,fixed,guide,unpaired_own_available_rows,14,233.24528591371626,166.96125336875434,109.52868875886045,213.7028159989228,623.2340080743179,10.849598642030694
4,W1,fixed,revenue,unpaired_own_available_rows,14,271.5476133872804,192.09170308710137,141.83018650745703,240.30625707181213,724.9584166544946,12.352568360924613
4,W1,fixed_oracle,guide,unpaired_own_available_rows,14,49.77755569397695,40.21401603923415,12.431671126395079,50.019704159161,94.63061983771877,1.9445146962530735
4,W1,fixed_oracle,revenue,unpaired_own_available_rows,14,64.24363753688426,47.271590539530926,40.124961264998284,52.065974615305535,131.64177806603539,2.604276994298442
4,W1,revenue_growth,guide,unpaired_own_available_rows,14,306.5560486928125,217.75910535457092,142.14063972021836,281.864273586949,784.9336294996392,14.027568928298493
4,W1,revenue_growth,revenue,unpaired_own_available_rows,14,343.32222389365603,240.00704385598243,175.85936742030896,305.9928169515651,831.9670411985016,15.374257303877853
4,W1,guide_growth,guide,unpaired_own_available_rows,12,144.56707468959584,116.39356607969046,45.55389876208145,143.30316773209256,278.71080139372816,4.544972890281533
4,W1,guide_growth,revenue,unpaired_own_available_rows,12,178.32481995405536,145.2104722332933,72.36084130504283,170.23080606989603,360.98925715626365,5.511064852733973
4,W1,joint,guide,unpaired_own_available_rows,9,131.4414217215217,102.7008073599566,-32.07474305520054,135.2000942210563,265.6394502918138,4.265231606851395
4,W1,joint,revenue,unpaired_own_available_rows,9,140.06401638041524,105.29903695391461,-5.362734136308518,148.4513926781964,233.07089954462253,4.496401957541392
4,W1,joint_oracle,guide,unpaired_own_available_rows,9,55.95127004990629,45.35463893394454,-22.787097378514872,54.200594230294875,90.65452791608641,1.7701523163984667
4,W1,joint_oracle,revenue,unpaired_own_available_rows,9,45.870631846047644,34.903446689276734,3.8799533420908827,48.47879362691683,89.45812164727249,1.5196737521110806
4,W2,fixed,guide,unpaired_own_available_rows,10,114.36454491791983,95.88291152085063,15.477321066999185,119.4417648287786,230.38464149037827,3.8089637389941067
4,W2,fixed,revenue,unpaired_own_available_rows,10,130.37750775441063,108.57421823310452,38.20809502160246,131.3960763961458,253.03986266378297,4.248929740911516
4,W2,fixed_oracle,guide,unpaired_own_available_rows,10,45.523093838878246,38.28657688022031,14.188033551019544,45.595464889229426,92.63414211209192,1.8087138423994553
4,W2,fixed_oracle,revenue,unpaired_own_available_rows,10,63.77901242820864,46.634827846756615,36.62954686241092,55.03573306873792,131.64177806603539,2.4821478453485146
4,W2,guide_growth,guide,unpaired_own_available_rows,10,125.69861786279903,99.50708150919691,14.4994807280661,131.6135234153999,256.16216216216253,3.8205466411563425
4,W2,guide_growth,revenue,unpaired_own_available_rows,10,152.6590071435995,124.64959396469303,37.23003685079247,156.05802630986759,301.6539995661751,4.6310542387895275
4,W2,revenue_growth,guide,unpaired_own_available_rows,10,143.93110709289294,124.63294798283214,18.767096094738555,150.4214807841127,254.55035625881646,5.349898720456944
4,W2,revenue_growth,revenue,unpaired_own_available_rows,10,165.25095388284575,131.44702574125967,41.64027873131681,168.56902623873785,269.25138696255226,5.9839704029067855
4,W2,joint,guide,unpaired_own_available_rows,9,131.4414217215217,102.7008073599566,-32.07474305520054,135.2000942210563,265.6394502918138,4.265231606851395
4,W2,joint,revenue,unpaired_own_available_rows,9,140.06401638041524,105.29903695391461,-5.362734136308518,148.4513926781964,233.07089954462253,4.496401957541392
4,W2,joint_oracle,guide,unpaired_own_available_rows,9,55.95127004990629,45.35463893394454,-22.787097378514872,54.200594230294875,90.65452791608641,1.7701523163984667
4,W2,joint_oracle,revenue,unpaired_own_available_rows,9,45.870631846047644,34.903446689276734,3.8799533420908827,48.47879362691683,89.45812164727249,1.5196737521110806
