method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
fee-takerate,take_rate_lastyear,take_rate_pct,2024Q4,2024-11-07,0,14.465000000000002,14.465000000000002,W1,PIT,2,17,14.078527105905058,14.163888135483598,14.306522673188388,14.623477326811615,14.766111864516406,14.851472894094945,0.23495883631373485,,,,,,,,2024-11-07,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2024Q4,2024-11-07,0,14.465000000000002,14.465000000000002,W2,PIT,2,17,14.078527105905058,14.163888135483598,14.306522673188388,14.623477326811615,14.766111864516406,14.851472894094945,0.23495883631373485,,,,,,,,2024-11-07,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q1,2025-02-13,0,9.395,9.395,W1,PIT,2,18,9.020645740290501,9.103330103215226,9.241492048302028,9.548507951697971,9.686669896784773,9.769354259709498,0.22759122974566198,,,,,,,,2025-02-13,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q1,2025-02-13,0,9.395,9.395,W2,PIT,2,18,9.020645740290501,9.103330103215226,9.241492048302028,9.548507951697971,9.686669896784773,9.769354259709498,0.22759122974566198,,,,,,,,2025-02-13,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q2,2025-05-01,0,12.875000000000002,12.875000000000002,W1,PIT,2,19,12.521781087795938,12.599797244874587,12.730158822673724,13.01984117732628,13.150202755125417,13.228218912204065,0.21474185083490327,,,,,,,,2025-05-01,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q2,2025-05-01,0,12.875000000000002,12.875000000000002,W2,PIT,2,19,12.521781087795938,12.599797244874587,12.730158822673724,13.01984117732628,13.150202755125417,13.228218912204065,0.21474185083490327,,,,,,,,2025-05-01,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q3,2025-08-06,0,18.55,18.55,W1,PIT,2,20,18.12905635031849,18.22203100360047,18.377387572688445,18.722612427311557,18.87796899639953,18.970943649681512,0.25591556767374946,,,,,,,,2025-08-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q3,2025-08-06,0,18.55,18.55,W2,PIT,2,20,18.12905635031849,18.22203100360047,18.377387572688445,18.722612427311557,18.87796899639953,18.970943649681512,0.25591556767374946,,,,,,,,2025-08-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q4,2025-11-06,0,13.895,13.895,W1,PIT,2,21,13.419759491488943,13.524726798960618,13.700122567372288,14.089877432627711,14.265273201039381,14.370240508511056,0.2889257139505206,,,,,,,,2025-11-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q4,2025-11-06,0,13.895,13.895,W2,PIT,2,21,13.419759491488943,13.524726798960618,13.700122567372288,14.089877432627711,14.265273201039381,14.370240508511056,0.2889257139505206,,,,,,,,2025-11-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2026Q1,2026-02-12,0,9.0125,9.0125,W1,PIT,2,22,8.557892860872618,8.658302835395009,8.82608350026824,9.198916499731759,9.36669716460499,9.467107139127378,0.27638151606835487,,,,,,,,2026-02-12,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2026Q1,2026-02-12,0,9.0125,9.0125,W2,PIT,2,22,8.557892860872618,8.658302835395009,8.82608350026824,9.198916499731759,9.36669716460499,9.467107139127378,0.27638151606835487,,,,,,,,2026-02-12,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2026Q2,2026-05-07,0,12.907499999999999,12.907499999999999,W1,PIT,2,23,12.442024056120578,12.54483464496314,12.71662663110857,13.098373368891428,13.270165355036857,13.372975943879418,0.2829892801720723,,,,,,,,2026-05-07,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2026Q2,2026-05-07,0,12.907499999999999,12.907499999999999,W2,PIT,2,23,12.442024056120578,12.54483464496314,12.71662663110857,13.098373368891428,13.270165355036857,13.372975943879418,0.2829892801720723,,,,,,,,2026-05-07,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2026Q3,2026-08-06,0,17.5875,17.5875,LIVE,PIT,2,24,17.083466482207392,17.19479335836937,17.380815687222288,17.79418431277771,17.980206641630627,18.091533517792605,0.30643062065453786,,,,,,,,2026-08-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2023Q1,2023-02-14,0,8.974499999999999,8.974499999999999,W1,full_sample,2,10,8.420044328753473,8.542508045294579,8.747139546117555,9.201860453882443,9.40649195470542,9.528955671246525,0.33708511332655094,,,,,,,,2023-02-14,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2023Q2,2023-05-09,0,12.5845,12.5845,W1,full_sample,2,11,12.030044328753474,12.15250804529458,12.357139546117557,12.811860453882444,13.01649195470542,13.138955671246526,0.33708511332655094,,,,,,,,2023-05-09,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2023Q3,2023-08-03,0,18.694499999999998,18.694499999999998,W1,full_sample,2,12,18.140044328753472,18.262508045294577,18.467139546117554,18.92186045388244,19.12649195470542,19.248955671246524,0.33708511332655094,,,,,,,,2023-08-03,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2023Q4,2023-11-01,0,14.2945,14.2945,W1,full_sample,2,13,13.740044328753473,13.862508045294579,14.067139546117556,14.521860453882443,14.72649195470542,14.848955671246525,0.33708511332655094,,,,,,,,2023-11-01,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2024Q1,2024-02-13,0,9.1145,9.1145,W1,full_sample,2,14,8.560044328753474,8.682508045294579,8.887139546117556,9.341860453882443,9.54649195470542,9.668955671246525,0.33708511332655094,,,,,,,,2024-02-13,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2024Q1,2024-02-13,0,9.1145,9.1145,W2,full_sample,2,14,8.560044328753474,8.682508045294579,8.887139546117556,9.341860453882443,9.54649195470542,9.668955671246525,0.33708511332655094,,,,,,,,2024-02-13,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2024Q2,2024-05-08,0,13.2145,13.2145,W1,full_sample,2,15,12.660044328753473,12.782508045294579,12.987139546117556,13.441860453882443,13.64649195470542,13.768955671246525,0.33708511332655094,,,,,,,,2024-05-08,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2024Q2,2024-05-08,0,13.2145,13.2145,W2,full_sample,2,15,12.660044328753473,12.782508045294579,12.987139546117556,13.441860453882443,13.64649195470542,13.768955671246525,0.33708511332655094,,,,,,,,2024-05-08,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2024Q3,2024-08-06,0,18.764499999999998,18.764499999999998,W1,full_sample,2,16,18.210044328753472,18.332508045294578,18.537139546117555,18.991860453882442,19.19649195470542,19.318955671246524,0.33708511332655094,,,,,,,,2024-08-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2024Q3,2024-08-06,0,18.764499999999998,18.764499999999998,W2,full_sample,2,16,18.210044328753472,18.332508045294578,18.537139546117555,18.991860453882442,19.19649195470542,19.318955671246524,0.33708511332655094,,,,,,,,2024-08-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2024Q4,2024-11-07,0,14.5145,14.5145,W1,full_sample,2,17,13.960044328753474,14.08250804529458,14.287139546117556,14.741860453882444,14.94649195470542,15.068955671246526,0.33708511332655094,,,,,,,,2024-11-07,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2024Q4,2024-11-07,0,14.5145,14.5145,W2,full_sample,2,17,13.960044328753474,14.08250804529458,14.287139546117556,14.741860453882444,14.94649195470542,15.068955671246526,0.33708511332655094,,,,,,,,2024-11-07,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q1,2025-02-13,0,9.554499999999999,9.554499999999999,W1,full_sample,2,18,9.000044328753473,9.122508045294579,9.327139546117555,9.781860453882443,9.98649195470542,10.108955671246525,0.33708511332655094,,,,,,,,2025-02-13,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q1,2025-02-13,0,9.554499999999999,9.554499999999999,W2,full_sample,2,18,9.000044328753473,9.122508045294579,9.327139546117555,9.781860453882443,9.98649195470542,10.108955671246525,0.33708511332655094,,,,,,,,2025-02-13,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q2,2025-05-01,0,13.1645,13.1645,W1,full_sample,2,19,12.610044328753474,12.73250804529458,12.937139546117557,13.391860453882444,13.59649195470542,13.718955671246526,0.33708511332655094,,,,,,,,2025-05-01,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q2,2025-05-01,0,13.1645,13.1645,W2,full_sample,2,19,12.610044328753474,12.73250804529458,12.937139546117557,13.391860453882444,13.59649195470542,13.718955671246526,0.33708511332655094,,,,,,,,2025-05-01,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q3,2025-08-06,0,18.7745,18.7745,W1,full_sample,2,20,18.220044328753474,18.34250804529458,18.547139546117556,19.001860453882443,19.20649195470542,19.328955671246526,0.33708511332655094,,,,,,,,2025-08-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q3,2025-08-06,0,18.7745,18.7745,W2,full_sample,2,20,18.220044328753474,18.34250804529458,18.547139546117556,19.001860453882443,19.20649195470542,19.328955671246526,0.33708511332655094,,,,,,,,2025-08-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q4,2025-11-06,0,14.2945,14.2945,W1,full_sample,2,21,13.740044328753473,13.862508045294579,14.067139546117556,14.521860453882443,14.72649195470542,14.848955671246525,0.33708511332655094,,,,,,,,2025-11-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2025Q4,2025-11-06,0,14.2945,14.2945,W2,full_sample,2,21,13.740044328753473,13.862508045294579,14.067139546117556,14.521860453882443,14.72649195470542,14.848955671246525,0.33708511332655094,,,,,,,,2025-11-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2026Q1,2026-02-12,0,9.474499999999999,9.474499999999999,W1,full_sample,2,22,8.920044328753473,9.042508045294579,9.247139546117555,9.701860453882443,9.90649195470542,10.028955671246525,0.33708511332655094,,,,,,,,2026-02-12,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2026Q1,2026-02-12,0,9.474499999999999,9.474499999999999,W2,full_sample,2,22,8.920044328753473,9.042508045294579,9.247139546117555,9.701860453882443,9.90649195470542,10.028955671246525,0.33708511332655094,,,,,,,,2026-02-12,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2026Q2,2026-05-07,0,13.3745,13.3745,W1,full_sample,2,23,12.820044328753474,12.942508045294579,13.147139546117556,13.601860453882443,13.80649195470542,13.928955671246525,0.33708511332655094,,,,,,,,2026-05-07,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2026Q2,2026-05-07,0,13.3745,13.3745,W2,full_sample,2,23,12.820044328753474,12.942508045294579,13.147139546117556,13.601860453882443,13.80649195470542,13.928955671246525,0.33708511332655094,,,,,,,,2026-05-07,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
fee-takerate,take_rate_lastyear,take_rate_pct,2026Q3,2026-08-06,0,18.0845,18.0845,LIVE,full_sample,2,24,17.530044328753473,17.652508045294578,17.857139546117555,18.311860453882442,18.51649195470542,18.638955671246524,0.33708511332655094,,,,,,,,2026-08-06,tau_lag4_plus_drift,same-quarter-last-year take rate plus trailing drift,1.0
