method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,5.466379201504725,5.466379201504725,W1,full_sample,2,18,,-0.4107090731770695,,,11.343467476186518,,4.5859163475675695,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,4.9213786115518285,4.9213786115518285,W2,PIT,2,17,,-0.9051818172861914,,,10.747939040389848,,4.5464892599635665,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,5.466379201504725,5.466379201504725,W2,full_sample,2,18,,-0.4107090731770695,,,11.343467476186518,,4.5859163475675695,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q1,2023-02-14,1,18.35492371123267,18.35492371123267,W1,PIT,2,4,,3.8045770443547156,,,32.90527037811062,,11.353695830955289,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q1,2023-02-14,1,16.53144610890651,16.53144610890651,W1,full_sample,2,18,,10.891165608538948,,,22.171726609274074,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q2,2023-05-09,1,16.126078647106805,16.126078647106805,W1,PIT,2,5,,4.244794853999567,,,28.007362440214045,,9.271015004424141,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q2,2023-05-09,1,14.026504344740587,14.026504344740587,W1,full_sample,2,18,,8.386223844373024,,,19.66678484510815,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q3,2023-08-03,1,12.428973380325598,12.428973380325598,W1,PIT,2,6,,1.7739105618795907,,,23.084036198771607,,8.314189693895068,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q3,2023-08-03,1,11.780961495874688,11.780961495874688,W1,full_sample,2,18,,6.140680995507126,,,17.42124199624225,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q4,2023-11-01,1,13.365521957298023,13.365521957298023,W1,PIT,2,7,,3.81950677989888,,,22.911537134697166,,7.448795221394409,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q4,2023-11-01,1,12.454624350534457,12.454624350534457,W1,full_sample,2,18,,6.814343850166895,,,18.09490485090202,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,13.294637900612557,13.294637900612557,W1,PIT,2,8,,4.557460742885368,,,22.031815058339745,,6.81765556114341,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,12.652077256210598,12.652077256210598,W1,full_sample,2,18,,7.011796755843036,,,18.29235775657816,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,13.294637900612557,13.294637900612557,W2,PIT,2,8,,4.557460742885368,,,22.031815058339745,,6.81765556114341,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,12.652077256210598,12.652077256210598,W2,full_sample,2,18,,7.011796755843036,,,18.29235775657816,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.324280176609204,9.324280176609204,W1,PIT,2,9,,1.0617208566037224,,,17.586839496614687,,6.447309294569255,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.295377859716229,9.295377859716229,W1,full_sample,2,18,,3.655097359348667,,,14.935658360083792,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.324280176609204,9.324280176609204,W2,PIT,2,9,,1.0617208566037224,,,17.586839496614687,,6.447309294569255,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.295377859716229,9.295377859716229,W2,full_sample,2,18,,3.655097359348667,,,14.935658360083792,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.063156021174773,9.063156021174773,W1,PIT,2,10,,1.3297911545247834,,,16.796520887824762,,6.034376668537458,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.144384461258007,9.144384461258007,W1,full_sample,2,18,,3.5041039608904443,,,14.78466496162557,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.063156021174773,9.063156021174773,W2,PIT,2,10,,1.3297911545247834,,,16.796520887824762,,6.034376668537458,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.144384461258007,9.144384461258007,W2,full_sample,2,18,,3.5041039608904443,,,14.78466496162557,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,9.475838617315759,9.475838617315759,W1,PIT,2,11,,2.1811358545256256,,,16.770541380105893,,5.69208681017078,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,9.6399525382491,9.6399525382491,W1,full_sample,2,18,,3.9996720378815374,,,15.280233038616661,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,9.475838617315759,9.475838617315759,W2,PIT,2,11,,2.1811358545256256,,,16.770541380105893,,5.69208681017078,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,9.6399525382491,9.6399525382491,W2,full_sample,2,18,,3.9996720378815374,,,15.280233038616661,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,9.946420258637428,9.946420258637428,W1,PIT,2,12,,2.940917951336025,,,16.95192256593883,,5.466422495706903,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,9.752229680692395,9.752229680692395,W1,full_sample,2,18,,4.1119491803248325,,,15.392510181059958,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,9.946420258637428,9.946420258637428,W2,PIT,2,12,,2.940917951336025,,,16.95192256593883,,5.466422495706903,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,9.752229680692395,9.752229680692395,W2,full_sample,2,18,,4.1119491803248325,,,15.392510181059958,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,9.191339121863654,9.191339121863654,W1,PIT,2,13,,2.4710866499796715,,,15.911591593747637,,5.243840866464226,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,9.221816973287863,9.221816973287863,W1,full_sample,2,18,,3.581536472920301,,,14.862097473655425,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,9.191339121863654,9.191339121863654,W2,PIT,2,13,,2.4710866499796715,,,15.911591593747637,,5.243840866464226,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,9.221816973287863,9.221816973287863,W2,full_sample,2,18,,3.581536472920301,,,14.862097473655425,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,7.889183327144112,7.889183327144112,W1,PIT,2,14,,1.4256378346182448,,,14.352728819669979,,5.043531346145372,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,8.110660425659393,8.110660425659393,W1,full_sample,2,18,,2.470379925291831,,,13.750940926026956,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,7.889183327144112,7.889183327144112,W2,PIT,2,14,,1.4256378346182448,,,14.352728819669979,,5.043531346145372,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,8.110660425659393,8.110660425659393,W2,full_sample,2,18,,2.470379925291831,,,13.750940926026956,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,9.280710656489067,9.280710656489067,W1,PIT,2,15,,3.063242698770332,,,15.498178614207802,,4.851516025480096,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,9.403783376558032,9.403783376558032,W1,full_sample,2,18,,3.7635028761904694,,,15.044063876925595,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,9.280710656489067,9.280710656489067,W2,PIT,2,15,,3.063242698770332,,,15.498178614207802,,4.851516025480096,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,9.403783376558032,9.403783376558032,W2,full_sample,2,18,,3.7635028761904694,,,15.044063876925595,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,9.9164346635649,9.9164346635649,W1,PIT,2,16,,3.922525964068191,,,15.910343363061608,,4.677071809396584,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,9.992270467984955,9.992270467984955,W1,full_sample,2,18,,4.351989967617393,,,15.632550968352518,,4.401134259448002,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
