method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q2,2025-05-01,0,-1.1612,-1.1612,W1,PIT,2,10,-4.4751,-3.7431,-2.5201,0.1977,1.4207,2.1527,2.0147,,,,,,,,2025-04-30,H2_phi_2/3ADRFX(q-1)+1/3ADRFX(q-2)_scale_free_FXrefresh_2026-09-11,Phi-implied lag; interval likelihood on letter integers; FX refreshed to 2026-09-04,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q2,2025-05-01,0,-1.1612,-1.1612,W2,PIT,2,10,-4.4751,-3.7431,-2.5201,0.1977,1.4207,2.1527,2.0147,,,,,,,,2025-04-30,H2_phi_2/3ADRFX(q-1)+1/3ADRFX(q-2)_scale_free_FXrefresh_2026-09-11,Phi-implied lag; interval likelihood on letter integers; FX refreshed to 2026-09-04,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q3,2025-08-06,0,0.4392,0.4392,W1,PIT,2,11,-2.7681,-2.0597,-0.876,1.7544,2.9381,3.6465,1.9499,,,,,,,,2025-08-05,H2_phi_2/3ADRFX(q-1)+1/3ADRFX(q-2)_scale_free_FXrefresh_2026-09-11,Phi-implied lag; interval likelihood on letter integers; FX refreshed to 2026-09-04,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q3,2025-08-06,0,0.4392,0.4392,W2,PIT,2,11,-2.7681,-2.0597,-0.876,1.7544,2.9381,3.6465,1.9499,,,,,,,,2025-08-05,H2_phi_2/3ADRFX(q-1)+1/3ADRFX(q-2)_scale_free_FXrefresh_2026-09-11,Phi-implied lag; interval likelihood on letter integers; FX refreshed to 2026-09-04,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q4,2025-11-06,0,1.6812,1.6812,W1,PIT,2,12,-1.3939,-0.7147,0.4202,2.9422,4.0771,4.7563,1.8695,,,,,,,,2025-11-05,H2_phi_2/3ADRFX(q-1)+1/3ADRFX(q-2)_scale_free_FXrefresh_2026-09-11,Phi-implied lag; interval likelihood on letter integers; FX refreshed to 2026-09-04,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q4,2025-11-06,0,1.6812,1.6812,W2,PIT,2,12,-1.3939,-0.7147,0.4202,2.9422,4.0771,4.7563,1.8695,,,,,,,,2025-11-05,H2_phi_2/3ADRFX(q-1)+1/3ADRFX(q-2)_scale_free_FXrefresh_2026-09-11,Phi-implied lag; interval likelihood on letter integers; FX refreshed to 2026-09-04,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2026Q1,2026-02-12,0,1.9168,1.9168,W1,PIT,2,13,-1.0502,-0.3949,0.7002,3.1334,4.2285,4.8838,1.8038,,,,,,,,2026-02-11,H2_phi_2/3ADRFX(q-1)+1/3ADRFX(q-2)_scale_free_FXrefresh_2026-09-11,Phi-implied lag; interval likelihood on letter integers; FX refreshed to 2026-09-04,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2026Q1,2026-02-12,0,1.9168,1.9168,W2,PIT,2,13,-1.0502,-0.3949,0.7002,3.1334,4.2285,4.8838,1.8038,,,,,,,,2026-02-11,H2_phi_2/3ADRFX(q-1)+1/3ADRFX(q-2)_scale_free_FXrefresh_2026-09-11,Phi-implied lag; interval likelihood on letter integers; FX refreshed to 2026-09-04,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2026Q2,2026-05-07,0,3.0162,3.0162,W1,PIT,2,14,0.1229,0.762,1.8298,4.2026,5.2704,5.9095,1.759,,,,,,,,2026-05-06,H2_phi_2/3ADRFX(q-1)+1/3ADRFX(q-2)_scale_free_FXrefresh_2026-09-11,Phi-implied lag; interval likelihood on letter integers; FX refreshed to 2026-09-04,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2026Q2,2026-05-07,0,3.0162,3.0162,W2,PIT,2,14,0.1229,0.762,1.8298,4.2026,5.2704,5.9095,1.759,,,,,,,,2026-05-06,H2_phi_2/3ADRFX(q-1)+1/3ADRFX(q-2)_scale_free_FXrefresh_2026-09-11,Phi-implied lag; interval likelihood on letter integers; FX refreshed to 2026-09-04,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2024Q1,2024-02-13,0,1.3452,1.3452,W1,full_sample,2,14,-1.3413,-0.748,0.2436,2.4468,3.4384,4.0317,1.6333,,,,,,,,2024-02-12,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2024Q1,2024-02-13,0,1.3452,1.3452,W2,full_sample,2,14,-1.3413,-0.748,0.2436,2.4468,3.4384,4.0317,1.6333,,,,,,,,2024-02-12,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2024Q2,2024-05-08,0,0.6433,0.6433,W1,full_sample,2,14,-2.0432,-1.4499,-0.4583,1.7449,2.7365,3.3298,1.6333,,,,,,,,2024-05-07,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2024Q2,2024-05-08,0,0.6433,0.6433,W2,full_sample,2,14,-2.0432,-1.4499,-0.4583,1.7449,2.7365,3.3298,1.6333,,,,,,,,2024-05-07,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2024Q3,2024-08-06,0,-0.2339,-0.2339,W1,full_sample,2,14,-2.9204,-2.3271,-1.3355,0.8677,1.8593,2.4526,1.6333,,,,,,,,2024-08-05,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2024Q3,2024-08-06,0,-0.2339,-0.2339,W2,full_sample,2,14,-2.9204,-2.3271,-1.3355,0.8677,1.8593,2.4526,1.6333,,,,,,,,2024-08-05,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2024Q4,2024-11-07,0,-0.4094,-0.4094,W1,full_sample,2,14,-3.0959,-2.5026,-1.511,0.6922,1.6838,2.2771,1.6333,,,,,,,,2024-11-06,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2024Q4,2024-11-07,0,-0.4094,-0.4094,W2,full_sample,2,14,-3.0959,-2.5026,-1.511,0.6922,1.6838,2.2771,1.6333,,,,,,,,2024-11-06,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q1,2025-02-13,0,-0.5459,-0.5459,W1,full_sample,2,14,-3.2324,-2.6391,-1.6475,0.5557,1.5473,2.1406,1.6333,,,,,,,,2025-02-12,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q1,2025-02-13,0,-0.5459,-0.5459,W2,full_sample,2,14,-3.2324,-2.6391,-1.6475,0.5557,1.5473,2.1406,1.6333,,,,,,,,2025-02-12,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q2,2025-05-01,0,-0.9553,-0.9553,W1,full_sample,2,14,-3.6418,-3.0485,-2.0569,0.1463,1.1379,1.7312,1.6333,,,,,,,,2025-04-30,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q2,2025-05-01,0,-0.9553,-0.9553,W2,full_sample,2,14,-3.6418,-3.0485,-2.0569,0.1463,1.1379,1.7312,1.6333,,,,,,,,2025-04-30,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q3,2025-08-06,0,0.3704,0.3704,W1,full_sample,2,14,-2.3161,-1.7228,-0.7312,1.472,2.4636,3.0569,1.6333,,,,,,,,2025-08-05,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q3,2025-08-06,0,0.3704,0.3704,W2,full_sample,2,14,-2.3161,-1.7228,-0.7312,1.472,2.4636,3.0569,1.6333,,,,,,,,2025-08-05,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q4,2025-11-06,0,1.4232,1.4232,W1,full_sample,2,14,-1.2633,-0.67,0.3216,2.5248,3.5164,4.1097,1.6333,,,,,,,,2025-11-05,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2025Q4,2025-11-06,0,1.4232,1.4232,W2,full_sample,2,14,-1.2633,-0.67,0.3216,2.5248,3.5164,4.1097,1.6333,,,,,,,,2025-11-05,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2026Q1,2026-02-12,0,1.6571,1.6571,W1,full_sample,2,14,-1.0294,-0.4361,0.5555,2.7587,3.7503,4.3436,1.6333,,,,,,,,2026-02-11,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2026Q1,2026-02-12,0,1.6571,1.6571,W2,full_sample,2,14,-1.0294,-0.4361,0.5555,2.7587,3.7503,4.3436,1.6333,,,,,,,,2026-02-11,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2026Q2,2026-05-07,0,2.5149,2.5149,W1,full_sample,2,14,-0.1716,0.4217,1.4133,3.6165,4.6081,5.2014,1.6333,,,,,,,,2026-05-06,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
fx-lag-v2,fx_rev_next_q_h2_v2,fx_pts_revenue,2026Q2,2026-05-07,0,2.5149,2.5149,W2,full_sample,2,14,-0.1716,0.4217,1.4133,3.6165,4.6081,5.2014,1.6333,,,,,,,,2026-05-06,H2_phi_full_sample_weights_FXrefresh_2026-09-11,full-sample-prior replay,1.0
