method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,17.713660382192487,17.713660382192487,W2,PIT,2,8,,13.424740284302839,,,22.002580480082134,,3.3466621345564462,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,17.858341968810237,17.858341968810237,W2,full_sample,2,18,,12.377707363984042,,,23.33897657363643,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,12.982390868246181,12.982390868246181,W1,PIT,2,9,,9.011332975594527,,,16.953448760897835,,3.0986329379295294,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,13.204324780175186,13.204324780175186,W1,full_sample,2,18,,7.723690175348992,,,18.68495938500138,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,12.982390868246181,12.982390868246181,W2,PIT,2,9,,9.011332975594527,,,16.953448760897835,,3.0986329379295294,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,13.204324780175186,13.204324780175186,W2,full_sample,2,18,,7.723690175348992,,,18.68495938500138,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.361007884927343,12.361007884927343,W1,PIT,2,10,,8.521717277431076,,,16.20029849242361,,2.9958143790060796,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.994974526015131,12.994974526015131,W1,full_sample,2,18,,7.514339921188936,,,18.475609130841327,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.361007884927343,12.361007884927343,W2,PIT,2,10,,8.521717277431076,,,16.20029849242361,,2.9958143790060796,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.994974526015131,12.994974526015131,W2,full_sample,2,18,,7.514339921188936,,,18.475609130841327,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,12.706047207119443,12.706047207119443,W1,PIT,2,11,,8.954622157901927,,,16.45747225633696,,2.9272525195842074,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,13.682072796078899,13.682072796078899,W1,full_sample,2,18,,8.201438191252704,,,19.16270740090509,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,12.706047207119443,12.706047207119443,W2,PIT,2,11,,8.954622157901927,,,16.45747225633696,,2.9272525195842074,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,13.682072796078899,13.682072796078899,W2,full_sample,2,18,,8.201438191252704,,,19.16270740090509,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,12.757011233040714,12.757011233040714,W1,PIT,2,12,,9.182011084759695,,,16.332011381321735,,2.7895874379130494,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,13.837743497890223,13.837743497890223,W1,full_sample,2,18,,8.357108893064028,,,19.318378102716416,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,12.757011233040714,12.757011233040714,W2,PIT,2,12,,9.182011084759695,,,16.332011381321735,,2.7895874379130494,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,13.837743497890223,13.837743497890223,W2,full_sample,2,18,,8.357108893064028,,,19.318378102716416,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,11.236322079850936,11.236322079850936,W1,PIT,2,13,,7.045789300473853,,,15.426854859228019,,3.269890102000148,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,13.102333630712597,13.102333630712597,W1,full_sample,2,18,,7.621699025886402,,,18.582968235538793,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,11.236322079850936,11.236322079850936,W2,PIT,2,13,,7.045789300473853,,,15.426854859228019,,3.269890102000148,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,13.102333630712597,13.102333630712597,W2,full_sample,2,18,,7.621699025886402,,,18.582968235538793,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,9.7489437100702,9.7489437100702,W1,PIT,2,14,,5.705760624790608,,,13.792126795349793,,3.15491252477338,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,11.561730478303993,11.561730478303993,W1,full_sample,2,18,,6.081095873477798,,,17.042365083130186,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,9.7489437100702,9.7489437100702,W2,PIT,2,14,,5.705760624790608,,,13.792126795349793,,3.15491252477338,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,11.561730478303993,11.561730478303993,W2,full_sample,2,18,,6.081095873477798,,,17.042365083130186,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,10.22508812909136,10.22508812909136,W1,PIT,2,15,,6.340516231377296,,,14.109660026805422,,3.0311475575025333,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,12.01263871803334,12.01263871803334,W1,full_sample,2,18,,6.532004113207146,,,17.493273322859537,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,10.22508812909136,10.22508812909136,W2,PIT,2,15,,6.340516231377296,,,14.109660026805422,,3.0311475575025333,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,12.01263871803334,12.01263871803334,W2,full_sample,2,18,,6.532004113207146,,,17.493273322859537,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q1,2026-02-12,1,9.26295411723672,9.26295411723672,W1,PIT,2,16,,5.474204678299429,,,13.051703556174012,,2.9563768956321685,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q1,2026-02-12,1,10.94978358152845,10.94978358152845,W1,full_sample,2,18,,5.469148976702256,,,16.430418186354643,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q1,2026-02-12,1,9.26295411723672,9.26295411723672,W2,PIT,2,16,,5.474204678299429,,,13.051703556174012,,2.9563768956321685,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q1,2026-02-12,1,10.94978358152845,10.94978358152845,W2,full_sample,2,18,,5.469148976702256,,,16.430418186354643,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q2,2026-05-07,1,5.855221687268638,5.855221687268638,W1,PIT,2,17,,1.2943182498543706,,,10.416125124682905,,3.5588918620501184,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q2,2026-05-07,1,6.929185110608437,6.929185110608437,W1,full_sample,2,18,,1.4485505057822419,,,12.409819715434631,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q2,2026-05-07,1,5.855221687268638,5.855221687268638,W2,PIT,2,17,,1.2943182498543706,,,10.416125124682905,,3.5588918620501184,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q2,2026-05-07,1,6.929185110608437,6.929185110608437,W2,full_sample,2,18,,1.4485505057822419,,,12.409819715434631,,4.276561905253635,,,,,,,,,unearned_raw,"raw unearned y/y feature, no RNPL correction",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q1,2023-02-14,1,25.24893319912772,25.24893319912772,W1,PIT,2,4,,19.04315041177106,,,31.45471598648438,,4.842398038599008,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q1,2023-02-14,1,22.747122960500306,22.747122960500306,W1,full_sample,2,18,,18.5157143347229,,,26.97853158627771,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q2,2023-05-09,1,20.093306992933275,20.093306992933275,W1,PIT,2,5,,14.276343677446082,,,25.91027030842047,,4.53900059262559,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q2,2023-05-09,1,19.143489818867522,19.143489818867522,W1,full_sample,2,18,,14.912081193090117,,,23.374898444644927,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q3,2023-08-03,1,16.306564382511908,16.306564382511908,W1,PIT,2,6,,11.151146443323938,,,21.461982321699878,,4.022793992684293,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q3,2023-08-03,1,15.913030433787128,15.913030433787128,W1,full_sample,2,18,,11.681621808009723,,,20.144439059564533,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q4,2023-11-01,1,17.633983208355133,17.633983208355133,W1,PIT,2,7,,12.96503693504029,,,22.302929481669977,,3.6431981348567555,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q4,2023-11-01,1,16.882168249311242,16.882168249311242,W1,full_sample,2,18,,12.650759623533837,,,21.113576875088647,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,17.713660382192487,17.713660382192487,W1,PIT,2,8,,13.424740284302839,,,22.002580480082134,,3.3466621345564462,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,17.1662258848959,17.1662258848959,W1,full_sample,2,18,,12.934817259118496,,,21.397634510673306,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,17.713660382192487,17.713660382192487,W2,PIT,2,8,,13.424740284302839,,,22.002580480082134,,3.3466621345564462,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,17.1662258848959,17.1662258848959,W2,full_sample,2,18,,12.934817259118496,,,21.397634510673306,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,12.982390868246181,12.982390868246181,W1,PIT,2,9,,9.011332975594527,,,16.953448760897835,,3.0986329379295294,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,12.33724607995676,12.33724607995676,W1,full_sample,2,18,,8.105837454179355,,,16.568654705734165,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,12.982390868246181,12.982390868246181,W2,PIT,2,9,,9.011332975594527,,,16.953448760897835,,3.0986329379295294,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,12.33724607995676,12.33724607995676,W2,full_sample,2,18,,8.105837454179355,,,16.568654705734165,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.361007884927343,12.361007884927343,W1,PIT,2,10,,8.521717277431076,,,16.20029849242361,,2.9958143790060796,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.120025535097906,12.120025535097906,W1,full_sample,2,18,,7.8886169093205005,,,16.35143416087531,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.361007884927343,12.361007884927343,W2,PIT,2,10,,8.521717277431076,,,16.20029849242361,,2.9958143790060796,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.120025535097906,12.120025535097906,W2,full_sample,2,18,,7.8886169093205005,,,16.35143416087531,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,12.706047207119443,12.706047207119443,W1,PIT,2,11,,8.954622157901927,,,16.45747225633696,,2.9272525195842074,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,12.832954502839785,12.832954502839785,W1,full_sample,2,18,,8.60154587706238,,,17.064363128617188,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,12.706047207119443,12.706047207119443,W2,PIT,2,11,,8.954622157901927,,,16.45747225633696,,2.9272525195842074,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,12.832954502839785,12.832954502839785,W2,full_sample,2,18,,8.60154587706238,,,17.064363128617188,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,12.757011233040714,12.757011233040714,W1,PIT,2,12,,9.182011084759695,,,16.332011381321735,,2.7895874379130494,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,12.994477472093806,12.994477472093806,W1,full_sample,2,18,,8.7630688463164,,,17.22588609787121,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,12.757011233040714,12.757011233040714,W2,PIT,2,12,,9.182011084759695,,,16.332011381321735,,2.7895874379130494,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,12.994477472093806,12.994477472093806,W2,full_sample,2,18,,8.7630688463164,,,17.22588609787121,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,11.236322079850936,11.236322079850936,W1,PIT,2,13,,7.045789300473853,,,15.426854859228019,,3.269890102000148,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,12.231420686307574,12.231420686307574,W1,full_sample,2,18,,8.00001206053017,,,16.462829312084978,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,11.236322079850936,11.236322079850936,W2,PIT,2,13,,7.045789300473853,,,15.426854859228019,,3.269890102000148,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,12.231420686307574,12.231420686307574,W2,full_sample,2,18,,8.00001206053017,,,16.462829312084978,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,9.7489437100702,9.7489437100702,W1,PIT,2,14,,5.705760624790608,,,13.792126795349793,,3.15491252477338,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,10.632900266448829,10.632900266448829,W1,full_sample,2,18,,6.4014916406714235,,,14.864308892226234,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,9.7489437100702,9.7489437100702,W2,PIT,2,14,,5.705760624790608,,,13.792126795349793,,3.15491252477338,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,10.632900266448829,10.632900266448829,W2,full_sample,2,18,,6.4014916406714235,,,14.864308892226234,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,11.648881711702307,11.648881711702307,W1,PIT,2,15,,7.764309813988244,,,15.53345360941637,,3.0311475575025333,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,12.493199291650296,12.493199291650296,W1,full_sample,2,18,,8.26179066587289,,,16.7246079174277,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,11.648881711702307,11.648881711702307,W2,PIT,2,15,,7.764309813988244,,,15.53345360941637,,3.0311475575025333,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,12.493199291650296,12.493199291650296,W2,full_sample,2,18,,8.26179066587289,,,16.7246079174277,,3.3017856944205373,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q1,2026-02-12,1,12.54460596559681,12.54460596559681,W1,PIT,2,16,,8.79940284033314,,,16.28980909086048,,2.9223975265264737,,,,,,,,,unearned_rnpl_scenario_k0.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=0.5 (scenario, not fit to target)",1.0
