method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2024Q4,2024-11-07,0,-0.9317,-0.9317,W1,PIT,4,14,-2.3367,-2.0264,-1.5078,-0.3556,0.163,0.4733,0.8542,,,,,,,,2024-11-06,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2024Q4,2024-11-07,0,-0.9317,-0.9317,W2,PIT,4,14,-2.3367,-2.0264,-1.5078,-0.3556,0.163,0.4733,0.8542,,,,,,,,2024-11-06,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q1,2025-02-13,0,-3.81,-3.81,W1,PIT,4,15,-5.3264,-4.9915,-4.4318,-3.1882,-2.6285,-2.2936,0.9219,,,,,,,,2025-02-12,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q1,2025-02-13,0,-3.81,-3.81,W2,PIT,4,15,-5.3264,-4.9915,-4.4318,-3.1882,-2.6285,-2.2936,0.9219,,,,,,,,2025-02-12,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q2,2025-05-01,0,-0.2031,-0.2031,W1,PIT,4,16,-1.7692,-1.4233,-0.8453,0.4391,1.0171,1.363,0.9521,,,,,,,,2025-04-30,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q2,2025-05-01,0,-0.2031,-0.2031,W2,PIT,4,16,-1.7692,-1.4233,-0.8453,0.4391,1.0171,1.363,0.9521,,,,,,,,2025-04-30,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q3,2025-08-06,0,1.8218,1.8218,W1,PIT,4,17,0.3067,0.6414,1.2005,2.4431,3.0022,3.3369,0.9211,,,,,,,,2025-08-05,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q3,2025-08-06,0,1.8218,1.8218,W2,PIT,4,17,0.3067,0.6414,1.2005,2.4431,3.0022,3.3369,0.9211,,,,,,,,2025-08-05,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q4,2025-11-06,0,3.4471,3.4471,W1,PIT,4,18,1.7471,2.1226,2.75,4.1442,4.7716,5.1471,1.0335,,,,,,,,2025-11-05,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q4,2025-11-06,0,3.4471,3.4471,W2,PIT,4,18,1.7471,2.1226,2.75,4.1442,4.7716,5.1471,1.0335,,,,,,,,2025-11-05,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2026Q1,2026-02-12,0,6.2456,6.2456,W1,PIT,4,19,4.2448,4.6867,5.4252,7.066,7.8045,8.2464,1.2164,,,,,,,,2026-02-11,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2026Q1,2026-02-12,0,6.2456,6.2456,W2,PIT,4,19,4.2448,4.6867,5.4252,7.066,7.8045,8.2464,1.2164,,,,,,,,2026-02-11,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2026Q2,2026-05-07,0,4.0849,4.0849,W1,PIT,4,20,1.8861,2.3717,3.1832,4.9866,5.7981,6.2837,1.3368,,,,,,,,2026-05-06,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2026Q2,2026-05-07,0,4.0849,4.0849,W2,PIT,4,20,1.8861,2.3717,3.1832,4.9866,5.7981,6.2837,1.3368,,,,,,,,2026-05-06,H3_free_nonneg_weights_on_basket_lags012,Object A; lag-0 basket is QTD actual plus spot held,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2023Q1,2023-02-14,0,-2.7439,-2.7439,W1,full_sample,4,14,-4.4337,-4.0604,-3.4368,-2.051,-1.4274,-1.0541,1.0273,,,,,,,,2023-02-13,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2023Q2,2023-05-09,0,-0.5993,-0.5993,W1,full_sample,4,14,-2.2891,-1.9158,-1.2922,0.0936,0.7172,1.0905,1.0273,,,,,,,,2023-05-08,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2023Q3,2023-08-03,0,1.9904,1.9904,W1,full_sample,4,14,0.3006,0.6739,1.2975,2.6833,3.3069,3.6802,1.0273,,,,,,,,2023-08-02,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2023Q4,2023-11-01,0,1.8052,1.8052,W1,full_sample,4,14,0.1154,0.4887,1.1123,2.4981,3.1217,3.495,1.0273,,,,,,,,2023-10-31,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2024Q1,2024-02-13,0,1.3818,1.3818,W1,full_sample,4,14,-0.308,0.0653,0.6889,2.0747,2.6983,3.0716,1.0273,,,,,,,,2024-02-12,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2024Q1,2024-02-13,0,1.3818,1.3818,W2,full_sample,4,14,-0.308,0.0653,0.6889,2.0747,2.6983,3.0716,1.0273,,,,,,,,2024-02-12,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2024Q2,2024-05-08,0,0.1479,0.1479,W1,full_sample,4,14,-1.5419,-1.1686,-0.545,0.8408,1.4644,1.8377,1.0273,,,,,,,,2024-05-07,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2024Q2,2024-05-08,0,0.1479,0.1479,W2,full_sample,4,14,-1.5419,-1.1686,-0.545,0.8408,1.4644,1.8377,1.0273,,,,,,,,2024-05-07,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2024Q3,2024-08-06,0,-0.7166,-0.7166,W1,full_sample,4,14,-2.4064,-2.0331,-1.4095,-0.0237,0.5999,0.9732,1.0273,,,,,,,,2024-08-05,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2024Q3,2024-08-06,0,-0.7166,-0.7166,W2,full_sample,4,14,-2.4064,-2.0331,-1.4095,-0.0237,0.5999,0.9732,1.0273,,,,,,,,2024-08-05,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2024Q4,2024-11-07,0,-0.5378,-0.5378,W1,full_sample,4,14,-2.2276,-1.8543,-1.2307,0.1551,0.7787,1.152,1.0273,,,,,,,,2024-11-06,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2024Q4,2024-11-07,0,-0.5378,-0.5378,W2,full_sample,4,14,-2.2276,-1.8543,-1.2307,0.1551,0.7787,1.152,1.0273,,,,,,,,2024-11-06,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q1,2025-02-13,0,-1.9818,-1.9818,W1,full_sample,4,14,-3.6716,-3.2983,-2.6747,-1.2889,-0.6653,-0.292,1.0273,,,,,,,,2025-02-12,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q1,2025-02-13,0,-1.9818,-1.9818,W2,full_sample,4,14,-3.6716,-3.2983,-2.6747,-1.2889,-0.6653,-0.292,1.0273,,,,,,,,2025-02-12,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q2,2025-05-01,0,-0.7834,-0.7834,W1,full_sample,4,14,-2.4732,-2.0999,-1.4763,-0.0905,0.5331,0.9064,1.0273,,,,,,,,2025-04-30,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q2,2025-05-01,0,-0.7834,-0.7834,W2,full_sample,4,14,-2.4732,-2.0999,-1.4763,-0.0905,0.5331,0.9064,1.0273,,,,,,,,2025-04-30,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q3,2025-08-06,0,0.9486,0.9486,W1,full_sample,4,14,-0.7412,-0.3679,0.2557,1.6415,2.2651,2.6384,1.0273,,,,,,,,2025-08-05,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q3,2025-08-06,0,0.9486,0.9486,W2,full_sample,4,14,-0.7412,-0.3679,0.2557,1.6415,2.2651,2.6384,1.0273,,,,,,,,2025-08-05,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q4,2025-11-06,0,2.0736,2.0736,W1,full_sample,4,14,0.3838,0.7571,1.3807,2.7665,3.3901,3.7634,1.0273,,,,,,,,2025-11-05,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2025Q4,2025-11-06,0,2.0736,2.0736,W2,full_sample,4,14,0.3838,0.7571,1.3807,2.7665,3.3901,3.7634,1.0273,,,,,,,,2025-11-05,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2026Q1,2026-02-12,0,3.9983,3.9983,W1,full_sample,4,14,2.3085,2.6818,3.3054,4.6912,5.3148,5.6881,1.0273,,,,,,,,2026-02-11,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2026Q1,2026-02-12,0,3.9983,3.9983,W2,full_sample,4,14,2.3085,2.6818,3.3054,4.6912,5.3148,5.6881,1.0273,,,,,,,,2026-02-11,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2026Q2,2026-05-07,0,3.3773,3.3773,W1,full_sample,4,14,1.6875,2.0608,2.6844,4.0702,4.6938,5.0671,1.0273,,,,,,,,2026-05-06,H3_free_full_sample_weights,full-sample-prior replay,1.0
fx-lag,fx_rev_next_q_h3,fx_pts_revenue,2026Q2,2026-05-07,0,3.3773,3.3773,W2,full_sample,4,14,1.6875,2.0608,2.6844,4.0702,4.6938,5.0671,1.0273,,,,,,,,2026-05-06,H3_free_full_sample_weights,full-sample-prior replay,1.0
