method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2024Q4,2024-05-08,2,2438.399899439926,2438.399899439926,W1,PIT,5,3,,,,,,,,,,,,,,,2024-05-08,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2024Q4,2024-05-08,2,2438.399899439926,2438.399899439926,W2,PIT,5,3,,,,,,,,,,,,,,,2024-05-08,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2025Q1,2024-08-06,2,2317.3805695684946,2317.3805695684946,W1,PIT,5,4,,,,,,,,,,,,,,,2024-08-06,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2025Q1,2024-08-06,2,2317.3805695684946,2317.3805695684946,W2,PIT,5,4,,,,,,,,,,,,,,,2024-08-06,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2025Q2,2024-11-07,2,3026.924223544604,3026.924223544604,W1,PIT,5,4,,,,,,,,,,,,,,,2024-11-07,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2025Q2,2024-11-07,2,3026.924223544604,3026.924223544604,W2,PIT,5,4,,,,,,,,,,,,,,,2024-11-07,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2025Q3,2025-02-13,2,4173.634675715458,4173.634675715458,W1,PIT,5,4,,,,,,,,,,,,,,,2025-02-13,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2025Q3,2025-02-13,2,4173.634675715458,4173.634675715458,W2,PIT,5,4,,,,,,,,,,,,,,,2025-02-13,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2025Q4,2025-05-01,2,2578.580545669718,2578.580545669718,W1,PIT,5,4,,,,,,,,,,,,,,,2025-05-01,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2025Q4,2025-05-01,2,2578.580545669718,2578.580545669718,W2,PIT,5,4,,,,,,,,,,,,,,,2025-05-01,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2026Q1,2025-08-06,2,2556.550960989417,2556.550960989417,W1,PIT,5,5,,,,,,,,,,,,,,,2025-08-06,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2026Q1,2025-08-06,2,2556.550960989417,2556.550960989417,W2,PIT,5,5,,,,,,,,,,,,,,,2025-08-06,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2026Q2,2025-11-06,2,3434.7198988384685,3434.7198988384685,W1,PIT,5,5,,,,,,,,,,,,,,,2025-11-06,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2026Q2,2025-11-06,2,3434.7198988384685,3434.7198988384685,W2,PIT,5,5,,,,,,,,,,,,,,,2025-11-06,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
gbv-decision-0915-v1,fixed-p3-guide,guide_mid,2027Q1,2026-09-15,2,3070.9597328058767,3070.9597328058767,LIVE,PIT,5,6,,,,,,,,,,,,,,,2026-08-06,frozen_fixed_p_plus_3_guide_race_v1,Research only; not promoted. Historical points use prior release dates; LIVE calculation uses September15 with company information through August6. Shared trailing-eight mean cushion where applicable. Simple growth rules fit no regression and report n_train=0; source anchors are separately recorded. q50 is point-format placeholder; no calibrated distribution. Cohort dollars are model allocations. Use local same-origin comparisons because frozen scorer baseline join omits forecast origin.,1.1
