year,q,quarter,region,measure,n_markets,w_equal,w_reviews,w_median,reviews,reviews_lag12,regions_weight_covered
2017,1,1Q17,APAC,yoy_all,17.0,1.1354848734892768,1.1612828795569912,0.931772575250836,74936.0,34672.0,
2017,1,1Q17,EMEA,yoy_all,57.0,0.7955609596498159,0.7188890301258422,0.6941964285714286,189315.0,110138.0,
2017,1,1Q17,LatAm,yoy_all,7.0,0.9789745233624674,0.773319875515182,1.001934235976789,21083.0,11889.0,
2017,1,1Q17,NAM,yoy_all,42.0,1.1422802175800952,0.8318991515541436,0.9431664989939638,91115.0,49738.0,
2017,1,1Q17,GLOBAL,yoy_all,123.0,0.9713724256199876,0.8235539171757,0.8350282485875706,376449.0,206437.0,
2017,2,2Q17,APAC,yoy_all,17.0,1.0246084483361853,1.1585336246661813,1.0112540192926045,62237.0,28833.0,
2017,2,2Q17,EMEA,yoy_all,57.0,0.8207349697222331,0.7303683177891633,0.775258748151799,372178.0,215086.0,
2017,2,2Q17,LatAm,yoy_all,7.0,1.0686299715072114,0.9801745399354962,1.0573476702508962,20875.0,10542.0,
2017,2,2Q17,NAM,yoy_all,42.0,1.0408950843788898,0.7323535394629781,0.9002602578279836,136260.0,78656.0,
2017,2,2Q17,GLOBAL,yoy_all,123.0,0.9381970751247666,0.7758024958197871,0.8851380973257343,591550.0,333117.0,
2017,3,3Q17,APAC,yoy_all,17.0,0.7623228969594821,0.8644019975735688,0.7768707482993198,66080.0,35443.0,
2017,3,3Q17,EMEA,yoy_all,57.0,0.6368757995926708,0.5605734124453117,0.6049893591865689,452649.0,290053.0,
2017,3,3Q17,LatAm,yoy_all,7.0,0.9282317318872856,0.7276328821393199,1.1730013106159896,26165.0,15145.0,
2017,3,3Q17,NAM,yoy_all,42.0,0.8031855818794236,0.6276280025739778,0.7444091409018697,169467.0,104119.0,
2017,3,3Q17,GLOBAL,yoy_all,123.0,0.7275839543678068,0.6061718679737387,0.6828193832599119,714361.0,444760.0,
2017,4,4Q17,APAC,yoy_all,17.0,0.6227383578245778,0.683820449786033,0.5829371368198626,92467.0,54915.0,
2017,4,4Q17,EMEA,yoy_all,57.0,0.5076719507096423,0.4172647942126437,0.5031271716469772,300137.0,211772.0,
2017,4,4Q17,LatAm,yoy_all,7.0,0.7982422908311434,0.7264241263762565,0.9095731854352544,28852.0,16712.0,
2017,4,4Q17,NAM,yoy_all,42.0,0.7727066726972264,0.5684113452844193,0.7075866032051442,139460.0,88918.0,
2017,4,4Q17,GLOBAL,yoy_all,123.0,0.63061162245991,0.5065548981110184,0.5869565217391304,560916.0,372317.0,
2018,1,1Q18,APAC,yoy_all,17.0,0.5582081403595119,0.6399060531653677,0.5404896421845575,122888.0,74936.0,
2018,1,1Q18,EMEA,yoy_all,57.0,0.5739972218909845,0.4733486517180361,0.54293059125964,278927.0,189315.0,
2018,1,1Q18,LatAm,yoy_all,7.0,0.8489632055185489,0.7637907318692785,0.9878840328861964,37186.0,21083.0,
2018,1,1Q18,NAM,yoy_all,42.0,0.7791938516306807,0.6199308566097788,0.7176536741286187,147600.0,91115.0,
2018,1,1Q18,GLOBAL,yoy_all,123.0,0.6575306035854981,0.5582482620487768,0.6210584547298543,586601.0,376449.0,
2018,2,2Q18,APAC,yoy_all,17.0,0.5594424390305398,0.5639571316098142,0.5173674588665449,97336.0,62237.0,
2018,2,2Q18,EMEA,yoy_all,57.0,0.4549393719146965,0.3894023827308439,0.4275294117647059,517105.0,372178.0,
2018,2,2Q18,LatAm,yoy_all,7.0,0.6872066813401444,0.6786107784431137,0.833469387755102,35041.0,20875.0,
2018,2,2Q18,NAM,yoy_all,42.0,0.6326900787464739,0.5442022603845589,0.5326975671021368,210413.0,136260.0,
2018,2,2Q18,GLOBAL,yoy_all,123.0,0.5432967133283723,0.4536302932972698,0.5068870523415978,859895.0,591550.0,
2018,3,3Q18,APAC,yoy_all,17.0,0.6209635388595562,0.6124697336561744,0.5935483870967742,106552.0,66080.0,
2018,3,3Q18,EMEA,yoy_all,57.0,0.4826240463988494,0.4248391137503893,0.449468085106383,644952.0,452649.0,
2018,3,3Q18,LatAm,yoy_all,7.0,0.6408943569472729,0.6196445633479839,0.6105227195080287,42378.0,26165.0,
2018,3,3Q18,NAM,yoy_all,42.0,0.6263875058424401,0.5046174181404048,0.5529763000726975,254983.0,169467.0,
2018,3,3Q18,GLOBAL,yoy_all,123.0,0.5598413540598396,0.4682562457916934,0.5327704061117813,1048865.0,714361.0,
2018,4,4Q18,APAC,yoy_all,17.0,0.6200472676895314,0.6574886175608596,0.6164768525366071,153263.0,92467.0,
2018,4,4Q18,EMEA,yoy_all,57.0,0.5666938267269553,0.5083711771624291,0.5201149425287357,452718.0,300137.0,
2018,4,4Q18,LatAm,yoy_all,7.0,0.7496138082521077,0.7740884514071815,0.7199100112485939,51186.0,28852.0,
2018,4,4Q18,NAM,yoy_all,42.0,0.6574967891454254,0.5442779291553133,0.579183319092638,215365.0,139460.0,
2018,4,4Q18,GLOBAL,yoy_all,123.0,0.6154838493986268,0.5555484243630062,0.5574644549763033,872532.0,560916.0,
2019,1,1Q19,APAC,yoy_all,17.0,0.5925875404366385,0.5472055855738558,0.555154673615287,190133.0,122888.0,
2019,1,1Q19,EMEA,yoy_all,57.0,0.4931923176490035,0.4477121253948166,0.4490956660220679,403806.0,278927.0,
2019,1,1Q19,LatAm,yoy_all,7.0,0.6252635699103702,0.6337062335287473,0.5831894070236039,60751.0,37186.0,
2019,1,1Q19,NAM,yoy_all,42.0,0.6498804030965099,0.4883672086720867,0.5115675470264108,219683.0,147600.0,
2019,1,1Q19,GLOBAL,yoy_all,123.0,0.5679493675840819,0.4905753655380744,0.5134887974394147,874373.0,586601.0,
2019,2,2Q19,APAC,yoy_all,17.0,0.504669083279537,0.5397591846798717,0.5220481927710843,149874.0,97336.0,
2019,2,2Q19,EMEA,yoy_all,57.0,0.4522246096835453,0.4007232573655253,0.4456431535269709,724321.0,517105.0,
2019,2,2Q19,LatAm,yoy_all,7.0,0.7067397893817394,0.7335692474529836,0.6878895814781834,60746.0,35041.0,
2019,2,2Q19,NAM,yoy_all,42.0,0.5607498341768979,0.4324400108358324,0.4704658594909815,301404.0,210413.0,
2019,2,2Q19,GLOBAL,yoy_all,123.0,0.511015030315578,0.437786008756883,0.4636574521554224,1236345.0,859895.0,
2019,3,3Q19,APAC,yoy_all,17.0,0.3865043423094277,0.4018413544560402,0.4066863587540279,149369.0,106552.0,
2019,3,3Q19,EMEA,yoy_all,57.0,0.3560216506664466,0.3130372492836677,0.3491331796773222,846846.0,644952.0,
2019,3,3Q19,LatAm,yoy_all,7.0,0.5491840346165181,0.6281797158903204,0.6239924134660977,68999.0,42378.0,
2019,3,3Q19,NAM,yoy_all,42.0,0.4007451759949716,0.3477055333100638,0.3723040042438238,343642.0,254983.0,
2019,3,3Q19,GLOBAL,yoy_all,123.0,0.3864991344825379,0.3432195754458391,0.3606467824756909,1408856.0,1048865.0,
2019,4,4Q19,APAC,yoy_all,17.0,0.3500809749672031,0.350873987850949,0.3359408162027772,207039.0,153263.0,
2019,4,4Q19,EMEA,yoy_all,57.0,0.3446229172593264,0.2857209123560362,0.3190060443250504,582069.0,452718.0,
2019,4,4Q19,LatAm,yoy_all,7.0,0.501887879883199,0.5812526862814051,0.5159495548961424,80938.0,51186.0,
2019,4,4Q19,NAM,yoy_all,42.0,0.3908676182067119,0.3447681842453509,0.335803786212935,289616.0,215365.0,
2019,4,4Q19,GLOBAL,yoy_all,123.0,0.3701181949763281,0.3290767559241381,0.3278219395866455,1159662.0,872532.0,
2020,1,1Q20,APAC,yoy_all,17.0,0.1062448973082874,0.1291096232637154,0.1359511020559363,214681.0,190133.0,
2020,1,1Q20,EMEA,yoy_all,57.0,0.0283729826858774,-0.0226098671144063,0.0021194756260303,394676.0,403806.0,
2020,1,1Q20,LatAm,yoy_all,7.0,0.2284406917369589,0.2795674145281559,0.3178944948856452,77735.0,60751.0,
2020,1,1Q20,NAM,yoy_all,42.0,0.1194593461608639,0.076728740958563,0.0741661925566516,236539.0,219683.0,
2020,1,1Q20,GLOBAL,yoy_all,123.0,0.0816243955142349,0.0563352253557691,0.0627485209969935,923631.0,874373.0,
2020,2,2Q20,APAC,yoy_all,17.0,-0.6610922671797865,-0.6816325713599424,-0.6539810779206974,47715.0,149874.0,
2020,2,2Q20,EMEA,yoy_all,56.0,-0.8958173470032416,-0.9334681823586504,-0.921230070385496,48121.0,723278.0,
2020,2,2Q20,LatAm,yoy_all,7.0,-0.8376770168423352,-0.8296019490995292,-0.8183329638661051,10351.0,60746.0,
2020,2,2Q20,NAM,yoy_all,42.0,-0.6982982795210361,-0.745670263168372,-0.7096084792128491,76656.0,301404.0,
2020,2,2Q20,GLOBAL,yoy_all,122.0,-0.7917754658362111,-0.8519851825707399,-0.8490309354371564,182843.0,1235302.0,
2020,3,3Q20,APAC,yoy_all,17.0,-0.3087662642043907,-0.3087253713956711,-0.4533740574591963,103255.0,149369.0,
2020,3,3Q20,EMEA,yoy_all,57.0,-0.4601280247948171,-0.5246620991301842,-0.5151151151151151,402538.0,846846.0,
2020,3,3Q20,LatAm,yoy_all,7.0,-0.6710551514068894,-0.6180959144335425,-0.6127539213165338,26351.0,68999.0,
2020,3,3Q20,NAM,yoy_all,42.0,-0.3523770852581339,-0.4373737785253258,-0.3690601836962413,193342.0,343642.0,
2020,3,3Q20,GLOBAL,yoy_all,123.0,-0.414419085735521,-0.4850531211138682,-0.4719343696027633,725486.0,1408856.0,
2020,4,4Q20,APAC,yoy_all,17.0,-0.2402934407228561,-0.3003975096479407,-0.2092749529190207,144845.0,207039.0,
2020,4,4Q20,EMEA,yoy_all,57.0,-0.6660213531376444,-0.7414756669741904,-0.71319520174482,150479.0,582069.0,
2020,4,4Q20,LatAm,yoy_all,7.0,-0.4707407590352387,-0.4581160888581383,-0.3255487269534679,43859.0,80938.0,
2020,4,4Q20,NAM,yoy_all,42.0,-0.3280599446311602,-0.3915011601568974,-0.3720968733740126,176231.0,289616.0,
2020,4,4Q20,GLOBAL,yoy_all,123.0,-0.4806659236495096,-0.5555480821135814,-0.5441441441441441,515414.0,1159662.0,
2021,1,1Q21,APAC,yoy_all,17.0,-0.08306232380739,-0.1880231599442894,-0.0584368151935719,174316.0,214681.0,
2021,1,1Q21,EMEA,yoy_all,57.0,-0.6222739374495972,-0.7171350677517762,-0.7363576594345825,111640.0,394676.0,
2021,1,1Q21,LatAm,yoy_all,7.0,-0.3996231485430618,-0.3939666816749212,-0.2433255120806645,47110.0,77735.0,
2021,1,1Q21,NAM,yoy_all,42.0,-0.1414529319332068,-0.2075979014031512,-0.1725544585173355,187434.0,236539.0,
2021,1,1Q21,GLOBAL,yoy_all,123.0,-0.3708947895963316,-0.4364632629264284,-0.3808383233532934,520500.0,923631.0,
2021,2,2Q21,APAC,yoy_all,17.0,2.7316928885089062,2.6169967515456354,2.4133828996282527,172585.0,47715.0,
2021,2,2Q21,EMEA,yoy_all,56.0,6.365147502939649,4.649861806695622,4.295567838505905,271877.0,48121.0,
2021,2,2Q21,LatAm,yoy_all,7.0,8.347278382957589,3.675683508839725,3.24,48398.0,10351.0,
2021,2,2Q21,NAM,yoy_all,42.0,3.563696513846697,3.007540179503235,2.5103892134220898,307202.0,76656.0,
2021,2,2Q21,GLOBAL,yoy_all,122.0,5.008141324028984,3.3756774938061618,2.946183009471473,800062.0,182843.0,
2021,3,3Q21,APAC,yoy_all,17.0,0.2901053078141667,0.0941843010023728,0.1513157894736843,112980.0,103255.0,
2021,3,3Q21,EMEA,yoy_all,57.0,1.06599668318542,0.9596957305894104,0.9825641025641024,788852.0,402538.0,
2021,3,3Q21,LatAm,yoy_all,7.0,5.7606843465954105,1.5179689575348183,2.102504638218924,66351.0,26351.0,
2021,3,3Q21,NAM,yoy_all,42.0,1.221029203803649,1.068350384293118,0.8478598180845373,399899.0,193342.0,
2021,3,3Q21,GLOBAL,yoy_all,123.0,1.278874944392934,0.8857455553932123,0.9237785016286646,1368082.0,725486.0,
2021,4,4Q21,APAC,yoy_all,17.0,0.3021262418025104,0.1056646760330008,0.2847134489491214,160150.0,144845.0,
2021,4,4Q21,EMEA,yoy_all,57.0,3.2681572275789907,3.067285136131952,3.054570259208731,612041.0,150479.0,
2021,4,4Q21,LatAm,yoy_all,7.0,2.819044178947101,1.1777742310586197,1.1849146803001127,95515.0,43859.0,
2021,4,4Q21,NAM,yoy_all,42.0,1.1749865256313927,1.098365213838655,0.9419089891331512,369797.0,176231.0,
2021,4,4Q21,GLOBAL,yoy_all,123.0,2.117917491152791,1.400988331710043,1.3881709741550696,1237503.0,515414.0,
2022,1,1Q22,APAC,yoy_all,17.0,0.425517549485971,0.2562989054361044,0.2688321732405259,218993.0,174316.0,
2022,1,1Q22,EMEA,yoy_all,57.0,4.95925624522512,3.735596560372626,3.769392033542977,528682.0,111640.0,
2022,1,1Q22,LatAm,yoy_all,7.0,2.098933701004229,1.4315219698577797,1.2987045974091949,114549.0,47110.0,
2022,1,1Q22,NAM,yoy_all,42.0,0.9290234329058082,0.8924954917464281,0.8657185206098249,354718.0,187434.0,
2022,1,1Q22,GLOBAL,yoy_all,123.0,2.79368231226152,1.3380249759846303,1.2965340179717586,1216942.0,520500.0,
2022,2,2Q22,APAC,yoy_all,17.0,0.7321540791281774,0.3103224498073413,0.2751322751322751,226142.0,172585.0,
2022,2,2Q22,EMEA,yoy_all,57.0,3.10568630086449,2.9675590135830148,2.5867241702606414,1083096.0,272988.0,
2022,2,2Q22,LatAm,yoy_all,7.0,2.0420200656035767,1.6115335344435722,1.3717320261437909,126393.0,48398.0,
2022,2,2Q22,NAM,yoy_all,42.0,0.973923495915012,0.6594097694676466,0.6890785658097459,509774.0,307202.0,
2022,2,2Q22,GLOBAL,yoy_all,123.0,1.989184274651305,1.4281959077502613,1.3717320261437909,1945405.0,801173.0,
2022,3,3Q22,APAC,yoy_all,17.0,2.375270562520843,1.1524960169941585,1.0091237407337008,243189.0,112980.0,
2022,3,3Q22,EMEA,yoy_all,57.0,0.7622339524941445,0.7358604655879684,0.6715379262352124,1369337.0,788852.0,
2022,3,3Q22,LatAm,yoy_all,7.0,1.6046483444385904,1.2455426444213349,1.0040364777993722,148994.0,66351.0,
2022,3,3Q22,NAM,yoy_all,42.0,0.4582338925715869,0.3889332056344228,0.3603271394258385,555433.0,399899.0,
2022,3,3Q22,GLOBAL,yoy_all,123.0,0.9293113557243684,0.6935775779521989,0.5938407902382337,2316953.0,1368082.0,
2022,4,4Q22,APAC,yoy_all,17.0,1.09090454847819,0.9848204807992508,0.6526116136562592,317869.0,160150.0,
2022,4,4Q22,EMEA,yoy_all,57.0,0.4738242182419738,0.5011036842303049,0.4436744269987367,918737.0,612041.0,
2022,4,4Q22,LatAm,yoy_all,7.0,0.9011505491226928,0.8304140710883108,0.6796982167352539,174832.0,95515.0,
2022,4,4Q22,NAM,yoy_all,42.0,0.2837467784364691,0.2626062407212606,0.2533702649965297,466908.0,369797.0,
2022,4,4Q22,GLOBAL,yoy_all,123.0,0.518526636602539,0.5178516738949319,0.3768996960486321,1878346.0,1237503.0,
2023,1,1Q23,APAC,yoy_all,17.0,1.114051319943189,0.7908289306050877,0.59773952024417,392179.0,218993.0,
2023,1,1Q23,EMEA,yoy_all,57.0,0.5162541281709121,0.5296019157073628,0.4979489703831323,808673.0,528682.0,
2023,1,1Q23,LatAm,yoy_all,7.0,0.7425345609681288,0.7332669861805865,0.6857458563535912,198544.0,114549.0,
2023,1,1Q23,NAM,yoy_all,42.0,0.2885047832468583,0.2563219233306457,0.2492248328820766,445640.0,354718.0,
2023,1,1Q23,GLOBAL,yoy_all,123.0,0.5339861834790338,0.5161248440763817,0.4236238066219784,1845036.0,1216942.0,
2023,2,2Q23,APAC,yoy_all,17.0,1.0318985346915082,0.4502038542154929,0.2619009963624861,327952.0,226142.0,
2023,2,2Q23,EMEA,yoy_all,57.0,0.3892471856016659,0.378842687998109,0.3907072049620645,1493419.0,1083096.0,
2023,2,2Q23,LatAm,yoy_all,7.0,0.5635235799060204,0.5853409603379933,0.6390223025345951,200376.0,126393.0,
2023,2,2Q23,NAM,yoy_all,42.0,0.2305263149105923,0.1885894533656091,0.1936893611029698,605912.0,509774.0,
2023,2,2Q23,GLOBAL,yoy_all,123.0,0.4337897150783546,0.3507002397958265,0.3024011674184133,2627659.0,1945405.0,
2023,3,3Q23,APAC,yoy_all,17.0,0.7563255489662404,0.3961980188248646,0.1700079284177142,339540.0,243189.0,
2023,3,3Q23,EMEA,yoy_all,57.0,0.2908374568196403,0.2601916109766988,0.2829648894668399,1725627.0,1369337.0,
2023,3,3Q23,LatAm,yoy_all,7.0,0.5109206677111962,0.5665127454796837,0.5074972025363671,233401.0,148994.0,
2023,3,3Q23,NAM,yoy_all,42.0,0.2569521430337937,0.1975809863655921,0.2244376731903858,665176.0,555433.0,
2023,3,3Q23,GLOBAL,yoy_all,123.0,0.3561276752239293,0.2791558568516494,0.2580773833266852,2963744.0,2316953.0,
2023,4,4Q23,APAC,yoy_all,17.0,0.7609066906592443,0.3755383507042209,0.260264873168099,437241.0,317869.0,
2023,4,4Q23,EMEA,yoy_all,57.0,0.2998509845634999,0.2953304373286369,0.2961391599490879,1190068.0,918737.0,
2023,4,4Q23,LatAm,yoy_all,7.0,0.6302486043592166,0.630759815136817,0.6053846700291254,285109.0,174832.0,
2023,4,4Q23,NAM,yoy_all,42.0,0.2649660994391986,0.1703761768913789,0.2307037027936983,546458.0,466908.0,
2023,4,4Q23,GLOBAL,yoy_all,123.0,0.3704653355145325,0.309064464161555,0.2826490066225164,2458876.0,1878346.0,
2024,1,1Q24,APAC,yoy_all,17.0,0.4891917967955835,0.3870044036014166,0.344987091222031,543954.0,392179.0,
2024,1,1Q24,EMEA,yoy_all,57.0,0.2566120374499531,0.2391992807970588,0.227089947089947,1002107.0,808673.0,
2024,1,1Q24,LatAm,yoy_all,7.0,0.4659081412675768,0.4384821500523812,0.4578664276109367,285602.0,198544.0,
2024,1,1Q24,NAM,yoy_all,42.0,0.2517741381756859,0.1771654250067318,0.2417821384286321,524592.0,445640.0,
2024,1,1Q24,GLOBAL,yoy_all,123.0,0.2990164022148301,0.2770780624334701,0.2554266681980015,2356255.0,1845036.0,
2024,2,2Q24,APAC,yoy_all,17.0,0.2424079627888848,0.2313356832707225,0.1783132530120481,403819.0,327952.0,
2024,2,2Q24,EMEA,yoy_all,57.0,0.2449194847297362,0.2373540178610289,0.2513360970980469,1847888.0,1493419.0,
2024,2,2Q24,LatAm,yoy_all,7.0,0.4635036660690507,0.4001527128997484,0.4651810584958218,280557.0,200376.0,
2024,2,2Q24,NAM,yoy_all,42.0,0.2376186224405916,0.159714612022868,0.2198392174817881,702685.0,605912.0,
2024,2,2Q24,GLOBAL,yoy_all,123.0,0.2545191366015789,0.2311144634825142,0.2497738090555052,3234949.0,2627659.0,
2024,3,3Q24,APAC,yoy_all,17.0,0.2419268329928075,0.2062790834658656,0.216516551643467,409580.0,339540.0,
2024,3,3Q24,EMEA,yoy_all,57.0,0.2266279956803602,0.2068430779073344,0.2127801494130203,2082561.0,1725627.0,
2024,3,3Q24,LatAm,yoy_all,7.0,0.5009020617253146,0.4890081876255885,0.4716472617507545,347536.0,233401.0,
2024,3,3Q24,NAM,yoy_all,42.0,0.2279706234010589,0.1885230375118765,0.2108385082336706,790577.0,665176.0,
2024,3,3Q24,GLOBAL,yoy_all,123.0,0.2448100205656906,0.2248878445641728,0.216516551643467,3630254.0,2963744.0,
2024,4,4Q24,APAC,yoy_all,17.0,0.274878335720351,0.2803373883053053,0.2498650350908764,559816.0,437241.0,
2024,4,4Q24,EMEA,yoy_all,57.0,0.22195935750211,0.2287356688861477,0.222970045350819,1462279.0,1190068.0,
2024,4,4Q24,LatAm,yoy_all,7.0,0.4132358419058999,0.3925796800521905,0.3419767492112884,397037.0,285109.0,
2024,4,4Q24,NAM,yoy_all,42.0,0.2181531342164606,0.2000208616215701,0.2072711382679375,655761.0,546458.0,
2024,4,4Q24,GLOBAL,yoy_all,123.0,0.238859330205682,0.2505278834719604,0.2221183072246901,3074893.0,2458876.0,
2025,1,1Q25,APAC,yoy_all,17.0,0.1814454396378305,0.1728638818723642,0.1413812894585804,637984.0,543954.0,
2025,1,1Q25,EMEA,yoy_all,57.0,0.1993113566711169,0.2075177600795124,0.1742952084896558,1210062.0,1002107.0,
2025,1,1Q25,LatAm,yoy_all,7.0,0.4607514895829579,0.4957108143500395,0.4482401189778719,427178.0,285602.0,
2025,1,1Q25,NAM,yoy_all,42.0,0.1674054929489517,0.1480827004605482,0.1519935294355701,602275.0,524592.0,
2025,1,1Q25,GLOBAL,yoy_all,123.0,0.2008261051628736,0.2212171433057967,0.1619318181818181,2877499.0,2356255.0,
2025,2,2Q25,APAC,yoy_all,17.0,0.2397055720670217,0.2610402185137401,0.1945725520656342,509232.0,403819.0,
2025,2,2Q25,EMEA,yoy_all,57.0,0.2165672940096943,0.1933228637233426,0.1880329379415248,2205127.0,1847888.0,
2025,2,2Q25,LatAm,yoy_all,7.0,0.4911080467547123,0.5782033597450786,0.5311298297015199,442776.0,280557.0,
2025,2,2Q25,NAM,yoy_all,42.0,0.1667783881937991,0.168266008239823,0.1629305072449578,820923.0,702685.0,
2025,2,2Q25,GLOBAL,yoy_all,123.0,0.2183884480903617,0.2297127404481491,0.1876059322033898,3978058.0,3234949.0,
2025,3,3Q25,APAC,yoy_all,17.0,0.2436228670914657,0.2445285414326872,0.208226520624563,509734.0,409580.0,
2025,3,3Q25,EMEA,yoy_all,57.0,0.2231192588994266,0.1909519096919609,0.2159632520549836,2480230.0,2082561.0,
2025,3,3Q25,LatAm,yoy_all,7.0,0.3786949541247055,0.4129989411168915,0.430501860750804,491068.0,347536.0,
2025,3,3Q25,NAM,yoy_all,42.0,0.184246292795263,0.1798800116876659,0.1713374445627233,932786.0,790577.0,
2025,3,3Q25,GLOBAL,yoy_all,123.0,0.2215332965373676,0.2158427481933771,0.2011081162024557,4413818.0,3630254.0,
2025,4,4Q25,APAC,yoy_all,17.0,0.2763720925116171,0.2875641282135559,0.2360323663785986,720799.0,559816.0,
2025,4,4Q25,EMEA,yoy_all,57.0,0.2562141134313833,0.24214736038745,0.2257086136539097,1816366.0,1462279.0,
2025,4,4Q25,LatAm,yoy_all,7.0,0.4246725089594789,0.4657802673302489,0.4673997052731375,581969.0,397037.0,
2025,4,4Q25,NAM,yoy_all,42.0,0.2287482159183904,0.2016283371533227,0.2031818317538583,787981.0,655761.0,
2025,4,4Q25,GLOBAL,yoy_all,123.0,0.2592086395900413,0.2706507185778497,0.22322934232715,3907115.0,3074893.0,
2026,1,1Q26,APAC,yoy_all,17.0,0.2950479738186917,0.2913098134122485,0.2741078346474637,823835.0,637984.0,
2026,1,1Q26,EMEA,yoy_all,57.0,0.2303272207033908,0.2398430824205701,0.2029178918796652,1500287.0,1210062.0,
2026,1,1Q26,LatAm,yoy_all,7.0,0.4384848532702444,0.4620439254830539,0.4660621353098879,624553.0,427178.0,
2026,1,1Q26,NAM,yoy_all,42.0,0.2472640219364995,0.2785903449420945,0.237013172773148,770063.0,602275.0,
2026,1,1Q26,GLOBAL,yoy_all,123.0,0.2569020327580141,0.2923507532061697,0.2326805027769658,3718738.0,2877499.0,
2026,2,2Q26,APAC,yoy_all,17.0,0.209456987666847,0.2387045590222138,0.1974121557454891,630788.0,509232.0,
2026,2,2Q26,EMEA,yoy_all,57.0,0.2160659230449457,0.2030998668103922,0.1943981831945496,2652988.0,2205127.0,
2026,2,2Q26,LatAm,yoy_all,7.0,0.4065546391410201,0.4382215838256815,0.4184937025571433,636810.0,442776.0,
2026,2,2Q26,NAM,yoy_all,42.0,0.2783347284283087,0.2945781760286896,0.2475304464451863,1062749.0,820923.0,
2026,2,2Q26,GLOBAL,yoy_all,123.0,0.24725583310467,0.252705465832826,0.2263607675120356,4983335.0,3978058.0,
2016,1,1Q16,APAC,yoy_mature,17.0,1.9144704114332725,1.9655475093263115,2.0296052631578947,13514.0,4557.0,
2016,1,1Q16,EMEA,yoy_mature,56.0,1.4334686841111268,1.212045371977556,1.3182529455081002,54799.0,24773.0,
2016,1,1Q16,LatAm,yoy_mature,7.0,1.7108060502648,1.1339745791824116,1.4210526315789471,6212.0,2911.0,
2016,1,1Q16,NAM,yoy_mature,36.0,1.386381598635148,1.0338786016773227,1.1321197139398378,24494.0,12043.0,
2016,1,1Q16,GLOBAL,yoy_mature,116.0,1.506082958683687,1.2359994580435374,1.3142362166598631,99019.0,44284.0,
2016,2,2Q16,APAC,yoy_mature,17.0,2.031134537628074,1.846229913473424,2.099365750528541,11513.0,4045.0,
2016,2,2Q16,EMEA,yoy_mature,56.0,1.096303160485936,0.9029525247441704,1.046936198721913,113435.0,59610.0,
2016,2,2Q16,LatAm,yoy_mature,7.0,1.421205552809106,0.8581227436823105,1.4885496183206106,5147.0,2770.0,
2016,2,2Q16,NAM,yoy_mature,38.0,1.477989235605199,0.9314409193595914,1.0988191351150705,39328.0,20362.0,
2016,2,2Q16,GLOBAL,yoy_mature,118.0,1.373171982623313,0.9521702559139044,1.1017269788627442,169423.0,86787.0,
