market_key,dump_date,ymi,n_reviews,n_mature12,n_mature24,n_lag12,n_mature12_lag12,yoy_all,yoy_mature,yoy_cohort,country,region,ym,vintage_late,vintage_old,n_vm_cur,n_vm_prior,yoy_vmatch
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24246,180.0,125.0,68.0,5689.0,2838.0,-0.9683599929688873,-0.9559548978153629,-0.9760394644115574,argentina,LatAm,2020-07,2026-08-30,2025-08-29,155.0,5689.0,-0.9727544383898752
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24247,219.0,138.0,81.0,4554.0,2226.0,-0.9519104084321476,-0.9380053908355795,-0.9636118598382749,argentina,LatAm,2020-08,2026-08-30,2025-08-29,184.0,4554.0,-0.9595959595959596
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24248,350.0,228.0,132.0,4758.0,2290.0,-0.9264396805380412,-0.9004366812227074,-0.9423580786026201,argentina,LatAm,2020-09,2026-08-30,2025-08-29,318.0,4758.0,-0.9331651954602774
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24249,358.0,267.0,153.0,5376.0,2627.0,-0.9334077380952381,-0.8983631518842786,-0.9417586600685193,argentina,LatAm,2020-10,2026-08-30,2025-08-29,329.0,5376.0,-0.9388020833333334
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24250,691.0,538.0,298.0,6140.0,3198.0,-0.8874592833876221,-0.8317698561601001,-0.906816760475297,argentina,LatAm,2020-11,2026-08-30,2025-08-29,617.0,6140.0,-0.8995114006514658
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24251,1128.0,905.0,546.0,6022.0,3219.0,-0.812686815011624,-0.7188567878223051,-0.8303821062441752,argentina,LatAm,2020-12,2026-08-30,2025-08-29,1033.0,6022.0,-0.8284623048820989
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24252,1271.0,1018.0,603.0,5579.0,3026.0,-0.7721813945151461,-0.6635822868473231,-0.8007270323859881,argentina,LatAm,2021-01,2026-08-30,2025-08-29,1158.0,5579.0,-0.7924359204158451
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24253,1214.0,984.0,593.0,4927.0,2745.0,-0.7536025979297747,-0.6415300546448087,-0.7839708561020037,argentina,LatAm,2021-02,2026-08-30,2025-08-29,1091.0,4927.0,-0.7785670793586361
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24254,1324.0,1058.0,652.0,3608.0,2069.0,-0.6330376940133038,-0.4886418559690672,-0.6848719188013532,argentina,LatAm,2021-03,2026-08-30,2025-08-29,1199.0,3608.0,-0.6676829268292683
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24255,1266.0,1052.0,651.0,325.0,178.0,2.8953846153846152,4.910112359550562,2.657303370786517,argentina,LatAm,2021-04,2026-08-30,2025-08-29,1178.0,325.0,2.624615384615385
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24256,792.0,620.0,407.0,288.0,182.0,1.75,2.4065934065934065,1.2362637362637363,argentina,LatAm,2021-05,2026-08-30,2025-08-29,767.0,288.0,1.6631944444444446
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24257,861.0,669.0,448.0,273.0,175.0,2.1538461538461537,2.822857142857143,1.56,argentina,LatAm,2021-06,2026-08-30,2025-08-29,790.0,273.0,1.8937728937728937
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24258,1325.0,1048.0,772.0,180.0,125.0,6.361111111111111,7.384,5.176,argentina,LatAm,2021-07,2026-08-30,2025-08-29,1206.0,180.0,5.7
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24259,1460.0,1138.0,891.0,219.0,138.0,5.666666666666667,7.246376811594203,5.456521739130435,argentina,LatAm,2021-08,2026-08-30,2025-08-29,1347.0,219.0,5.1506849315068495
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24260,1592.0,1235.0,994.0,350.0,228.0,3.548571428571429,4.416666666666667,3.359649122807017,argentina,LatAm,2021-09,2026-08-30,2025-08-29,1437.0,350.0,3.105714285714286
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24261,2410.0,1883.0,1548.0,358.0,267.0,5.731843575418995,6.052434456928839,4.797752808988764,argentina,LatAm,2021-10,2026-08-30,2025-08-29,2181.0,358.0,5.092178770949721
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24262,3193.0,2473.0,2127.0,691.0,538.0,3.6208393632416787,3.596654275092937,2.953531598513011,argentina,LatAm,2021-11,2026-08-30,2025-08-29,2989.0,691.0,3.32561505065123
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24263,4374.0,3441.0,3000.0,1128.0,905.0,2.877659574468085,2.802209944751381,2.314917127071823,argentina,LatAm,2021-12,2026-08-30,2025-08-29,3995.0,1128.0,2.5416666666666665
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24264,4858.0,3766.0,3346.0,1271.0,1018.0,2.822187254130606,2.699410609037328,2.286836935166994,argentina,LatAm,2022-01,2026-08-30,2025-08-29,4472.0,1271.0,2.5184893784421716
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24265,4382.0,3336.0,2971.0,1214.0,984.0,2.6095551894563425,2.3902439024390243,2.019308943089431,argentina,LatAm,2022-02,2026-08-30,2025-08-29,3973.0,1214.0,2.272652388797364
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24266,6272.0,4768.0,4317.0,1324.0,1058.0,3.737160120845921,3.5066162570888473,3.0803402646502835,argentina,LatAm,2022-03,2026-08-30,2025-08-29,5728.0,1324.0,3.3262839879154082
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24267,7063.0,5112.0,4660.0,1266.0,1052.0,4.578988941548183,3.8593155893536117,3.429657794676806,argentina,LatAm,2022-04,2026-08-30,2025-08-29,6400.0,1266.0,4.055292259083728
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24268,7225.0,5072.0,4595.0,792.0,620.0,8.122474747474747,7.180645161290322,6.411290322580645,argentina,LatAm,2022-05,2026-08-30,2025-08-29,6470.0,792.0,7.169191919191919
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24269,6488.0,4333.0,3902.0,861.0,669.0,6.535423925667828,5.476831091180867,4.8325859491778775,argentina,LatAm,2022-06,2026-08-30,2025-08-29,5874.0,861.0,5.822299651567945
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24270,9483.0,6085.0,5483.0,1325.0,1048.0,6.1569811320754715,4.806297709923665,4.231870229007634,argentina,LatAm,2022-07,2026-08-30,2025-08-29,8539.0,1325.0,5.444528301886792
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24271,8253.0,5146.0,4610.0,1460.0,1138.0,4.652739726027397,3.5219683655536027,3.0509666080843587,argentina,LatAm,2022-08,2026-08-30,2025-08-29,7484.0,1460.0,4.126027397260274
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24272,9075.0,5409.0,4837.0,1592.0,1235.0,4.700376884422111,3.379757085020243,2.9165991902834008,argentina,LatAm,2022-09,2026-08-30,2025-08-29,8180.0,1592.0,4.13819095477387
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24273,12887.0,7301.0,6405.0,2410.0,1883.0,4.347302904564315,2.8773234200743496,2.4014869888475836,argentina,LatAm,2022-10,2026-08-30,2025-08-29,11457.0,2410.0,3.753941908713693
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24274,14381.0,8003.0,7002.0,3193.0,2473.0,3.5039148136548697,2.2361504245855235,1.8313788920339666,argentina,LatAm,2022-11,2026-08-30,2025-08-29,12765.0,3193.0,2.997807704353273
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24275,10490.0,6067.0,5165.0,4374.0,3441.0,1.398262459990855,0.7631502470212148,0.5010171461784365,argentina,LatAm,2022-12,2026-08-30,2025-08-29,9329.0,4374.0,1.1328303612254231
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24276,11645.0,6559.0,5525.0,4858.0,3766.0,1.3970769864141621,0.741635687732342,0.46707381837493367,argentina,LatAm,2023-01,2026-08-30,2025-08-29,10266.0,4858.0,1.1132153149444215
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24277,10726.0,5629.0,4663.0,4382.0,3336.0,1.4477407576449108,0.6873501199040768,0.3977817745803358,argentina,LatAm,2023-02,2026-08-30,2025-08-29,9392.0,4382.0,1.1433135554541307
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24278,14276.0,7422.0,6002.0,6272.0,4768.0,1.2761479591836733,0.5566275167785235,0.25880872483221484,argentina,LatAm,2023-03,2026-08-30,2025-08-29,12443.0,6272.0,0.9838966836734695
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24279,14836.0,7622.0,5951.0,7063.0,5112.0,1.1005238567181084,0.49100156494522684,0.16412363067292635,argentina,LatAm,2023-04,2026-08-30,2025-08-29,13149.0,7063.0,0.8616735098400112
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24280,14413.0,7249.0,5347.0,7225.0,5072.0,0.9948788927335641,0.42921924290220814,0.05421924290220814,argentina,LatAm,2023-05,2026-08-30,2025-08-29,12666.0,7225.0,0.7530795847750864
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24281,13878.0,6681.0,4840.0,6488.0,4333.0,1.1390258939580766,0.5418878375259635,0.11700900069236098,argentina,LatAm,2023-06,2026-08-30,2025-08-29,12183.0,6488.0,0.8777743526510482
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24282,20329.0,9739.0,6653.0,9483.0,6085.0,1.143730886850153,0.6004930156121611,0.09334428923582583,argentina,LatAm,2023-07,2026-08-30,2025-08-29,17677.0,9483.0,0.8640725508805231
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24283,17041.0,8192.0,5420.0,8253.0,5146.0,1.0648249121531563,0.5919160513019821,0.053245239020598634,argentina,LatAm,2023-08,2026-08-30,2025-08-29,14981.0,8253.0,0.8152187083484794
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,24284,17709.0,8332.0,5358.0,9075.0,5409.0,0.951404958677686,0.5403956369014604,-0.00942872989462007,argentina,LatAm,2023-09,2026-08-30,2025-08-29,15453.0,9075.0,0.7028099173553719
