family,feature,lag,transform,target,window,n,r,perm_p,spearman,r_2024q1plus,first_q,last_q,point_in_time,available_before_print,wf_n,wf_rmse,wf_rmse_naive,wf_rmse_prior,wf_rmse_ar1,wf_ratio_vs_naive,wf_ratio_vs_prior,wf_ratio_vs_ar1,sign_acc,wf_first_t,wf_last_t
abnb_quarterly,APAC|yoy_all|w_reviews,0,d1,gbv_yoy,2022Q1+,18,0.40351463044023494,0.07292707292707293,0.28586171310629516,0.35482026319582394,8088,8105,False,partial,14,10.340288323600642,3.6624310037382077,14.84645803117459,4.559256857538547,2.823340101983194,0.6964818343801671,2.2679767003044353,0.5,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,0,d1,gbv_yoy,2023Q1+,14,0.05419491116870671,0.8801198801198801,-0.006593406593406593,0.35482026319582394,8092,8105,False,partial,10,4.0950601404316505,3.4232519334691105,5.678456295508489,3.920104921278159,1.1962485437879333,0.7211572877070016,1.0446302389009647,0.4,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,0,d1,revenue_yoy,2022Q1+,18,0.2795439796235505,0.2127872127872128,0.17440660474716205,0.340874633450155,8088,8105,False,partial,14,16.068388766988825,3.8245266934055286,18.23256512985174,3.5223559607108332,4.201405835314178,0.8813015970353201,4.561829907658204,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,0,d1,revenue_yoy,2023Q1+,14,-0.26452451094270313,0.3826173826173826,-0.2,0.340874633450155,8092,8105,False,partial,10,5.007804222172041,4.289404678973528,6.669190880459189,4.586553527513664,1.1674823424145722,0.7508863236835774,1.0918447134937797,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,0,d1,bkng_room_nights_yoy,2022Q1+,18,0.23220284366262922,0.2757242757242757,0.21737530793428966,0.562715689205882,8088,8105,False,partial,14,24.99301164357576,8.41766849294642,24.12763679150648,8.608421803298487,2.969113319741522,1.035866540082115,2.9033209820177714,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,0,d1,bkng_room_nights_yoy,2023Q1+,14,-0.2953729978141222,0.24475524475524477,-0.01787960625070697,0.562715689205882,8092,8105,False,partial,10,5.485505363494663,2.792848008753788,9.70051545022222,2.9373433568312572,1.9641259912108069,0.5654859673842384,1.867505666553163,0.4,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,0,d1,expe_room_nights_yoy,2022Q1+,18,0.34462795687098596,0.0999000999000999,0.20743034055727552,0.046272194410304154,8088,8105,False,partial,14,9.950336779987436,4.607679924399512,10.692520750505935,5.74374639106792,2.1595112818701696,0.930588493785866,1.73237745932884,0.42857142857142855,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,0,d1,expe_room_nights_yoy,2023Q1+,14,-0.3223719335433156,0.21878121878121878,-0.14285714285714285,0.046272194410304154,8092,8105,False,partial,10,3.045098231858058,2.8968948893599857,5.261843783313982,2.3747231687181842,1.0511593786306879,0.5787131578315715,1.2822960890644468,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,1,level,nights_yoy,2022Q1+,18,-0.0599874670085132,0.7982017982017982,0.23632610939112486,-0.039683555485853096,8088,8105,False,yes,14,12.527664746314835,2.8766200777003164,12.303396798677765,3.991395294312871,4.354994544962623,1.018228132548011,3.138668015208828,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,1,level,nights_yoy,2023Q1+,14,0.7581053615388786,0.006993006993006993,0.5956043956043956,-0.039683555485853096,8092,8105,False,yes,10,1.8445447461048248,2.1591433023308118,3.668825534145771,2.1062914888331665,0.8542947307451175,0.5027616410040873,0.8757309972926193,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,1,level,gbv_yoy,2022Q1+,18,-0.1727197420827086,0.42957042957042957,0.12693498452012383,0.0039946856472462405,8088,8105,False,yes,14,13.550842636185754,3.6624310037382077,14.84645803117459,4.559256857538547,3.699958476311101,0.9127323572889706,2.9721603892046535,0.42857142857142855,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,1,level,gbv_yoy,2023Q1+,14,0.3370635045840704,0.23676323676323677,0.4021978021978022,0.0039946856472462405,8092,8105,False,yes,10,3.7313241403631188,3.4232519334691105,5.678456295508489,3.920104921278159,1.0899940211475494,0.657101850605859,0.9518429264761904,0.5,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,1,level,revenue_yoy,2022Q1+,18,-0.10292570071327328,0.6953046953046953,0.2652218782249742,0.26544084437448034,8088,8105,False,yes,14,18.23384785809358,3.8245266934055286,18.23256512985174,3.5223559607108332,4.767608993168603,1.0000703536903723,5.176605675711968,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,1,level,revenue_yoy,2023Q1+,14,0.634012947834581,0.01098901098901099,0.6571428571428571,0.26544084437448034,8092,8105,False,yes,10,4.1458072707484686,4.289404678973528,6.669190880459189,4.586553527513664,0.9665227650519971,0.6216357193937476,0.9039046957325884,0.8,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,1,level,bkng_room_nights_yoy,2022Q1+,18,0.04464940306053476,0.8671328671328671,0.1029672511267688,-0.35312422422549444,8088,8105,False,yes,14,26.12644678997739,8.41766849294642,24.12763679150648,8.608421803298487,3.1037628545089446,1.0828431734008257,3.0349868288245965,0.42857142857142855,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,1,level,bkng_room_nights_yoy,2023Q1+,14,0.7463601034715025,0.015984015984015984,0.32183291251272544,-0.35312422422549444,8092,8105,False,yes,10,3.8929368533895308,2.792848008753788,9.70051545022222,2.9373433568312572,1.393894992204255,0.4013123708081256,1.325325772465752,0.3,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,1,level,expe_room_nights_yoy,2022Q1+,18,0.004429291753776763,0.987012987012987,0.040247678018575844,-0.10299570587470701,8088,8105,False,yes,14,11.79778773446938,4.607679924399512,10.692520750505935,5.74374639106792,2.560461648387373,1.1033682337171191,2.054023094197905,0.42857142857142855,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,1,level,expe_room_nights_yoy,2023Q1+,14,0.6903432126299703,0.03796203796203796,0.18681318681318684,-0.10299570587470701,8092,8105,False,yes,10,2.830655720403031,2.8968948893599857,5.261843783313982,2.3747231687181842,0.977134424448659,0.5379589050855943,1.1919939796312964,0.8,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,1,d1,nights_yoy,2022Q1+,18,0.1685591982356095,0.33266733266733267,0.13106295149638802,0.08196426775240914,8088,8105,False,yes,14,12.859863667793144,2.8766200777003164,12.303396798677765,3.991395294312871,4.470476920982151,1.0452287183954907,3.2218967853463387,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,1,d1,nights_yoy,2023Q1+,14,-0.5153817858514164,0.06593406593406594,-0.5076923076923077,0.08196426775240914,8092,8105,False,yes,10,2.5155202004059474,2.1591433023308118,3.668825534145771,2.1062914888331665,1.165054768569749,0.6856472669506883,1.194288736265788,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,1,d1,gbv_yoy,2022Q1+,18,0.11384676909264925,0.45754245754245754,0.347781217750258,0.2348256887927642,8088,8105,False,yes,14,14.56851329412849,3.6624310037382077,14.84645803117459,4.559256857538547,3.9778260066219815,0.9812787173571992,3.195370155563848,0.5,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,1,d1,gbv_yoy,2023Q1+,14,-0.21913704629025202,0.45854145854145856,-0.0989010989010989,0.2348256887927642,8092,8105,False,yes,10,3.9910736112089045,3.4232519334691105,5.678456295508489,3.920104921278159,1.1658720096491308,0.7028448232252381,1.018103773076463,0.5,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,1,d1,revenue_yoy,2022Q1+,18,0.17504468772263165,0.3676323676323676,0.11867905056759545,-0.07167008284770751,8088,8105,False,yes,14,18.674216693281387,3.8245266934055286,18.23256512985174,3.5223559607108332,4.882752348278954,1.02422322697241,5.301626780932389,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,1,d1,revenue_yoy,2023Q1+,14,-0.4883908164085693,0.08391608391608392,-0.5384615384615385,-0.07167008284770751,8092,8105,False,yes,10,4.73741749705271,4.289404678973528,6.669190880459189,4.586553527513664,1.1044463862958234,0.7103436656661607,1.03289266518619,0.7,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,1,d1,bkng_room_nights_yoy,2022Q1+,18,0.25169198482378935,0.22377622377622378,0.04368307623559889,-0.23530630546357664,8088,8105,False,yes,14,25.599162054106344,8.41766849294642,24.12763679150648,8.608421803298487,3.041122619114443,1.0609891998671779,2.973734633251535,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,1,d1,bkng_room_nights_yoy,2023Q1+,14,-0.4395994905481571,0.09490509490509491,-0.692834742214895,-0.23530630546357664,8092,8105,False,yes,10,4.4548168591895685,2.792848008753788,9.70051545022222,2.9373433568312572,1.59508030699364,0.4592350666363319,1.5166142728357535,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_reviews,1,d1,expe_room_nights_yoy,2022Q1+,18,0.17325106702428808,0.34865134865134867,0.20743034055727552,-0.008172806635690066,8088,8105,False,yes,14,12.001666102746917,4.607679924399512,10.692520750505935,5.74374639106792,2.6047091594173644,1.1224356148365704,2.0895188062987367,0.42857142857142855,4,17
abnb_quarterly,APAC|yoy_all|w_reviews,1,d1,expe_room_nights_yoy,2023Q1+,14,-0.289891429965975,0.29270729270729273,-0.2703296703296703,-0.008172806635690066,8092,8105,False,yes,10,3.3285621834697596,2.8968948893599857,5.261843783313982,2.3747231687181842,1.1490103405875187,0.6325847593623133,1.4016632453484814,0.6,4,13
abnb_quarterly,APAC|yoy_all|w_median,0,level,nights_yoy,2022Q1+,18,0.29706411955548595,0.12487512487512488,0.651186790505676,0.4031880140033875,8088,8105,False,partial,14,12.122673437931292,2.8766200777003164,12.303396798677765,3.991395294312871,4.21420733725207,0.9853111003649093,3.037201916634078,0.35714285714285715,4,17
abnb_quarterly,APAC|yoy_all|w_median,0,level,nights_yoy,2023Q1+,14,0.7551586003650085,0.017982017982017984,0.45494505494505494,0.4031880140033875,8092,8105,False,partial,10,2.172648243675458,2.1591433023308118,3.668825534145771,2.1062914888331665,1.006254768421377,0.5921917582219742,1.031504070160323,0.5,4,13
