feature,lag,target,window,wf_n,wf_ratio_vs_naive,jk_min,jk_max,jk_max_above_1
NAM|yoy_vmatch|w_reviews,0,revenue_yoy,2022Q1+,14,0.7262032905588689,0.5911946951084772,0.8100997440877835,False
EMEA|yoy_vmatch|w_median,0,nights_yoy,2023Q1+,10,0.7274833359563162,0.6041368707503004,0.9383478940100157,False
EMEA|yoy_mature|w_reviews,0,nights_yoy,2023Q1+,10,0.7312070491149774,0.6343093423590676,0.867714742642456,False
APAC|yoy_vmatch|w_equal,0,nights_yoy,2023Q1+,10,0.7315474064948779,0.5576143737839843,0.9465690924390626,False
GLOBAL_NW|yoy_all|w_equal,0,nights_yoy,2022Q1+,14,0.7339955054939831,0.6965145528072498,0.8291206569304103,False
GLOBAL|yoy_vmatch|w_equal,0,nights_yoy,2023Q1+,10,0.7412892214795299,0.44258795148293584,0.9729819392531577,False
GLOBAL|yoy_vmatch|w_equal,0,nights_yoy,2022Q1+,14,0.7440022414278781,0.7113052760374959,0.7965912307070094,False
GLOBAL_NW|yoy_mature|w_equal,0,nights_yoy,2023Q1+,10,0.7463432347737776,0.686141280876082,0.9673029492729123,False
EMEA|yoy_cohort|w_median,0,nights_yoy,2023Q1+,10,0.746781649197629,0.608603972068536,0.9600411756262305,False
EMEA|yoy_vmatch|w_equal,0,nights_yoy,2023Q1+,10,0.7524917116348948,0.630680308540561,0.9723660591876738,False
GLOBAL|yoy_all|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.7535871505745442,0.713255272497704,1.2484332319194185,True
EMEA|yoy_mature|w_equal,0,nights_yoy,2023Q1+,10,0.753601077913714,0.6578159754183129,0.9557117783304184,False
GLOBAL|yoy_vmatch|w_reviews,0,nights_yoy,2022Q1+,14,0.7567680002674009,0.7225293552751927,0.8161112905764384,False
NAM|yoy_vmatch|w_median,0,revenue_yoy,2022Q1+,14,0.7604463136052835,0.7083456751557032,0.8161719664763765,False
APAC|yoy_cohort|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.7618325140446661,0.632060816258965,0.9103872185605149,False
GLOBAL|yoy_cohort|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.7639928275396562,0.7337218257708292,1.26793843393571,True
GLOBAL|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.7662410032504186,0.6790508890010754,0.8975631534248998,False
GLOBAL|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.7690234362998287,0.6782660135725973,0.8967177278789296,False
GLOBAL_NW|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.7758685100706111,0.6679660763409675,0.8919764550742588,False
GLOBAL|yoy_all|w_equal,0,nights_yoy,2022Q1+,14,0.7763117036050371,0.7405763047161011,0.844961398231134,False
NAM|yoy_vmatch|w_equal,0,revenue_yoy,2022Q1+,14,0.778975302307202,0.7047166057069585,0.8194514901155592,False
GLOBAL|yoy_mature|w_reviews,0,nights_yoy,2023Q1+,10,0.7792128683958124,0.6512465384426445,0.9338881226121821,False
NAM|yoy_all|w_median,0,gbv_yoy,2022Q1+,14,0.7816922734749737,0.7046083187837453,0.8617072933427765,False
EMEA|yoy_vmatch|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.7850566098245008,0.738728338190681,0.8496096135289339,False
GLOBAL_NW|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.7922921230799918,0.6889078367148832,0.911509804976927,False
GLOBAL_NW|yoy_cohort|w_equal,0,nights_yoy,2022Q1+,14,0.7944085382780874,0.7396426452459193,0.9379664632590758,False
NAM|yoy_vmatch|w_reviews,0,gbv_yoy,2023Q1+,10,0.7945361555652751,0.6819552045553448,0.9686336681506975,False
EMEA|yoy_all|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.7965083969578318,0.7564703602296557,0.8639332299773023,False
APAC|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.8018396915293892,0.6880995347315959,0.9549434935577124,False
GLOBAL_NW|yoy_vmatch|w_equal,0,nights_yoy,2023Q1+,10,0.8035646517389716,0.48717206695433146,1.0512187390240553,True
GLOBAL|yoy_mature|w_median,0,revenue_yoy,2023Q1+,10,0.8051887414233427,0.7216630517452061,0.9157019876980051,False
LatAm|yoy_cohort|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.8074631485736731,0.7226076406798974,0.9120980273267565,False
EMEA|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8075855202177814,0.7658885265737985,0.8651787857652689,False
GLOBAL|yoy_all|w_median,0,revenue_yoy,2022Q1+,14,0.8113530472048363,0.7631737505182733,0.9072146785478811,False
NAM|yoy_vmatch|w_reviews,0,revenue_yoy,2023Q1+,10,0.8127229963211547,0.6664010792757525,0.9108496745522809,False
LatAm|yoy_all|w_median,1,revenue_yoy,2023Q1+,10,0.8135321932077922,0.7454921646250989,0.9178529877280956,False
APAC|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.8149245546967359,0.6877052198501342,0.973392443288029,False
EMEA|yoy_vmatch|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.8165017372218104,0.7770533795327408,0.8756006519056956,False
GLOBAL|yoy_vmatch|w_median,0,revenue_yoy,2022Q1+,14,0.8199234267979794,0.7543281499600201,0.9082688762725958,False
GLOBAL|yoy_cohort|w_reviews,0,nights_yoy,2022Q1+,14,0.8202218133145358,0.768113037861243,0.8981014407880512,False
LatAm|yoy_all|w_equal,0,nights_yoy,2022Q1+,14,0.8203911447327711,0.6986884453254582,1.1224464829194074,True
GLOBAL|yoy_mature|w_median,0,nights_yoy,2023Q1+,10,0.8228650027610518,0.738769489723776,1.0744948171100517,True
GLOBAL|yoy_vmatch|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.825886600740401,0.7901387955584106,0.9911963428790663,False
APAC|yoy_vmatch|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.828713647711136,0.729133131192601,0.9437303286372555,False
EMEA|yoy_mature|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8293638143287132,0.7822054804804124,0.8966917389738683,False
GLOBAL_NW|yoy_cohort|w_equal,1,nights_yoy,2023Q1+,20,0.83022993918515,0.7707200443826703,0.9146603539654192,False
LatAm|yoy_vmatch|w_median,1,revenue_yoy,2023Q1+,10,0.8313448144367225,0.7575637911337549,0.9456910419711485,False
GLOBAL_NW|yoy_all|w_equal,0,revenue_yoy,2022Q1+,14,0.8317759710510176,0.76361627802407,0.9367166142242958,False
GLOBAL_NW|yoy_mature|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8350783673789077,0.8000940562933146,0.8869381391856189,False
EMEA|yoy_cohort|w_reviews,1,nights_yoy,2023Q1+,20,0.8364133001030375,0.7530524370854855,0.9182086002645587,False
GLOBAL|yoy_all|w_reviews,0,nights_yoy,2022Q1+,14,0.8369899281193548,0.7966958022665459,0.9262613842702747,False
NAM|yoy_vmatch|w_median,0,nights_yoy,2022Q1+,14,0.8374618695480224,0.7592605517268819,1.0135311108996796,True
LatAm|yoy_vmatch|w_median,1,revenue_yoy,2022Q1+,14,0.8375064394793921,0.7582219020032906,0.9362424965346833,False
GLOBAL|yoy_all|w_reviews,0,revenue_yoy,2022Q1+,14,0.8375159015648581,0.7460128949295453,0.9510461884454218,False
NAM|yoy_all|w_equal,0,revenue_yoy,2022Q1+,14,0.8384236706234698,0.7332392087894513,0.9204520974846662,False
GLOBAL|yoy_vmatch|w_median,0,bkng_room_nights_yoy,2022Q1+,14,0.8397166834311591,0.7915763049861161,1.387810225374646,True
NAM|yoy_all|w_equal,0,revenue_yoy,2023Q1+,10,0.8402058825872947,0.759201332887007,0.9244610622108339,False
EMEA|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8414631933531246,0.7951071429955789,0.9007755894691363,False
GLOBAL|yoy_cohort|w_equal,0,nights_yoy,2022Q1+,14,0.8415983351055306,0.7898552316938221,0.9615921957281099,False
GLOBAL_NW|yoy_vmatch|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8419550356724271,0.7666543922141793,1.170624705414361,True
GLOBAL_NW|yoy_vmatch|w_equal,0,revenue_yoy,2022Q1+,14,0.843078095336596,0.7849271887173805,0.9473012094916152,False
GLOBAL|yoy_cohort|w_reviews,1,nights_yoy,2023Q1+,20,0.8444557421236669,0.7942601002966592,0.9378837023364724,False
NAM|yoy_all|w_median,0,revenue_yoy,2023Q1+,10,0.8445066420455293,0.7095337107471603,0.9324180929328673,False
EMEA|yoy_mature|w_median,0,nights_yoy,2023Q1+,10,0.8447415216529566,0.7191280807167112,1.0530913891930531,True
EMEA|yoy_cohort|w_equal,1,nights_yoy,2023Q1+,20,0.8453972284817758,0.7872656542231092,0.9242519648935799,False
GLOBAL|yoy_all|w_median,0,revenue_yoy,2023Q1+,10,0.8460939010495534,0.7781377501931512,0.9444416858934315,False
APAC|yoy_cohort|w_reviews,1,nights_yoy,2023Q1+,10,0.8463674677035002,0.7672407950428884,1.0252818831383241,True
GLOBAL|yoy_vmatch|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8471516532976348,0.7916440456640655,0.919585893361576,False
GLOBAL|yoy_mature|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8473038946574778,0.8105916424669509,0.9068019114521196,False
GLOBAL|yoy_cohort|w_median,0,revenue_yoy,2022Q1+,14,0.8485649614659462,0.7559479265866191,0.9559049477118371,False
APAC|yoy_all|w_reviews,0,revenue_yoy,2023Q1+,10,0.8508277022562772,0.7799332068728326,0.9721849464000019,False
LatAm|yoy_cohort|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.8508381732307699,0.7685003687349641,1.7141674411900196,True
GLOBAL|yoy_all|w_equal,0,revenue_yoy,2023Q1+,10,0.8519456824780163,0.7908734724119256,0.951125861776353,False
GLOBAL|yoy_vmatch|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.8523755904603783,0.7894848811836952,0.9138992801437894,False
APAC|yoy_all|w_reviews,1,nights_yoy,2023Q1+,10,0.8542947307451175,0.7715745628171833,1.0397348175232095,True
GLOBAL|yoy_all|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8550975450891244,0.7997532879292517,0.9288381187809527,False
NAM|yoy_all|w_reviews,0,gbv_yoy,2023Q1+,10,0.8560331452644162,0.6938648775123832,0.9965237963581794,False
GLOBAL_NW|yoy_vmatch|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.8580655607802489,0.7771465105402021,1.585991164948871,True
LatAm|yoy_cohort|w_equal,1,bkng_room_nights_yoy,2023Q1+,10,0.8584075986359974,0.7371489179556718,1.1682492181715693,True
EMEA|yoy_cohort|w_median,1,nights_yoy,2023Q1+,20,0.8585633715215968,0.7839924950717932,0.9482659336970141,False
GLOBAL|yoy_cohort|w_reviews,0,revenue_yoy,2022Q1+,14,0.8587841565090685,0.7909858689139214,0.9669812364776421,False
NAM|yoy_vmatch|w_median,0,gbv_yoy,2023Q1+,10,0.8590153268781642,0.7751305254108929,1.0720073106346166,True
GLOBAL|yoy_cohort|w_equal,1,nights_yoy,2023Q1+,20,0.8593011451159582,0.7964330816160227,0.9460786641649626,False
GLOBAL|yoy_vmatch|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8603848685872665,0.8104743073534147,1.1680716332451462,True
GLOBAL|yoy_mature|w_median,0,revenue_yoy,2022Q1+,14,0.860654565229207,0.7684789016901982,0.9692588201137623,False
GLOBAL|yoy_all|w_equal,1,revenue_yoy,2022Q1+,14,0.8609095741605454,0.7990348258979949,0.9615762629691518,False
LatAm|yoy_vmatch|w_equal,0,expe_room_nights_yoy,2023Q1+,10,0.8621145660002898,0.6135963200364598,1.0349965777167072,True
GLOBAL|yoy_mature|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8629293652922537,0.8068253607509775,0.940228686169428,False
GLOBAL|yoy_cohort|w_reviews,1,nights_yoy,2022Q1+,14,0.86343477961637,0.7326145580313128,1.0071544056854604,True
EMEA|yoy_vmatch|w_reviews,1,nights_yoy,2023Q1+,20,0.8641392344411237,0.7916645067611753,0.9588645505678018,False
EMEA|yoy_cohort|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8644699407737978,0.8300719756126242,0.9315204925842765,False
APAC|yoy_vmatch|w_reviews,1,nights_yoy,2023Q1+,10,0.8647309416049077,0.7831491910183314,1.0586111532274798,True
GLOBAL|yoy_cohort|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.8649106367663053,0.8157010488423987,1.0204555545720126,True
GLOBAL|yoy_all|w_equal,0,gbv_yoy,2022Q1+,14,0.8649289150367072,0.7321464117707726,0.9136990582038192,False
EMEA|yoy_all|w_equal,1,nights_yoy,2023Q1+,20,0.8654291100225974,0.8111010152263385,0.9492521827128727,False
GLOBAL|yoy_all|w_equal,0,revenue_yoy,2022Q1+,14,0.865730765185169,0.8014115752333305,0.9751378020054606,False
LatAm|yoy_cohort|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.8659615388777198,0.6966577173441061,1.8495930074619873,True
APAC|yoy_cohort|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.8662375019145795,0.8213681735684899,0.9315198888675088,False
EMEA|yoy_mature|w_reviews,1,nights_yoy,2023Q1+,10,0.8663471404488184,0.6548936231888511,1.0921097650031608,True
GLOBAL_NW|yoy_all|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8664713490437327,0.8029421309537972,1.204034246567227,True
GLOBAL|yoy_cohort|w_equal,0,gbv_yoy,2022Q1+,14,0.8677879346358471,0.7440256509218616,0.9016867174364053,False
APAC|yoy_mature|w_reviews,0,nights_yoy,2023Q1+,10,0.8686247836053747,0.6946585162680973,1.0899840494374329,True
EMEA|yoy_vmatch|w_equal,1,nights_yoy,2023Q1+,20,0.8691195467200709,0.8168789360559884,0.9556450805454426,False
EMEA|yoy_all|w_median,0,expe_room_nights_yoy,2023Q1+,10,0.8692622501380377,0.764068003961821,1.0558536510458738,True
EMEA|yoy_vmatch|w_median,1,nights_yoy,2023Q1+,20,0.8701531261249632,0.7887758114943062,0.9542529660520171,False
GLOBAL|yoy_cohort|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.8704968386005362,0.8293791037717189,1.090897407669775,True
GLOBAL|yoy_cohort|w_median,0,revenue_yoy,2023Q1+,10,0.8705678901824324,0.7759599733805274,0.9836157610553874,False
GLOBAL|yoy_cohort|w_median,1,nights_yoy,2023Q1+,20,0.8708102904760185,0.7725304683572296,0.9603393918460646,False
LatAm|yoy_cohort|w_equal,1,nights_yoy,2023Q1+,20,0.8717959886907515,0.8178181804337339,0.9579968043786303,False
LatAm|yoy_all|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.8722083774221114,0.7278591082827517,1.774015386591255,True
GLOBAL|yoy_cohort|w_equal,0,revenue_yoy,2023Q1+,10,0.8722406476969514,0.8140161250711889,0.9899066970551919,False
NAM|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.8724497436917266,0.6280609157443078,0.9657097602110497,False
LatAm|yoy_cohort|w_equal,0,nights_yoy,2022Q1+,14,0.8725572335095003,0.7427011286863334,1.2184563642760449,True
GLOBAL|yoy_all|w_reviews,0,revenue_yoy,2023Q1+,10,0.8728360899080456,0.801078743293585,0.9957226203291367,False
GLOBAL|yoy_all|w_reviews,1,nights_yoy,2022Q1+,14,0.8732146293302004,0.8336260682514208,0.9388828973705872,False
GLOBAL|yoy_mature|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.873351743290343,0.8291828247537522,1.5578227718548037,True
GLOBAL|yoy_vmatch|w_equal,0,revenue_yoy,2022Q1+,14,0.873619478428872,0.8182328040711364,0.9822906521756992,False
GLOBAL_NW|yoy_vmatch|w_equal,1,nights_yoy,2023Q1+,20,0.8736666029380312,0.812349053091537,0.9753401699049777,False
EMEA|yoy_all|w_reviews,1,nights_yoy,2023Q1+,20,0.8738052048875887,0.8035289313486662,0.9719226453797721,False
GLOBAL_NW|yoy_cohort|w_equal,0,gbv_yoy,2022Q1+,14,0.8742876675228056,0.7442348698829685,0.9339636623066869,False
LatAm|yoy_cohort|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8750899488001719,0.8222694069842337,0.9459996631052497,False
GLOBAL|yoy_vmatch|w_reviews,1,nights_yoy,2022Q1+,14,0.8754291056282655,0.8177092838675023,0.9631626289987741,False
GLOBAL_NW|yoy_all|w_equal,0,gbv_yoy,2022Q1+,14,0.8768595188112295,0.7372567349202864,0.9360259690768901,False
GLOBAL_NW|yoy_all|w_equal,0,revenue_yoy,2023Q1+,10,0.877151045641468,0.8115509121500831,0.9874885459017764,False
GLOBAL|yoy_all|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.8776560688728873,0.8407645578258103,1.1030739822372202,True
EMEA|yoy_mature|w_equal,0,expe_room_nights_yoy,2023Q1+,10,0.8780265231636313,0.775720459345087,1.058688462070942,True
GLOBAL|yoy_vmatch|w_equal,1,revenue_yoy,2022Q1+,14,0.8789251617888916,0.8224377018563014,0.9787905608464936,False
LatAm|yoy_all|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8803996504933723,0.7411415701724291,1.2960621059420363,True
APAC|yoy_vmatch|w_reviews,0,revenue_yoy,2023Q1+,10,0.8820507438796644,0.7920293512049141,1.0056831230411802,True
EMEA|yoy_cohort|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.882627109139447,0.8368499415783482,0.9481755767484444,False
GLOBAL|yoy_all|w_reviews,1,revenue_yoy,2022Q1+,14,0.8826685758678285,0.8189481900724079,0.9802965650249498,False
EMEA|yoy_mature|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8827191040305862,0.8279968964037939,0.9398819835683059,False
LatAm|yoy_all|w_reviews,1,revenue_yoy,2023Q1+,10,0.8835100326834475,0.818934574077054,1.0107358485831217,True
GLOBAL|yoy_all|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8850157430620543,0.838260168882609,1.2149070039329508,True
APAC|yoy_mature|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8850460547266732,0.8319660255804432,0.9615696951575027,False
GLOBAL_NW|yoy_cohort|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8852930193965851,0.8212223053165004,1.24739699373306,True
APAC|yoy_cohort|w_reviews,0,revenue_yoy,2023Q1+,10,0.8864986568731709,0.819152500478435,1.0138401163188917,True
APAC|yoy_all|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.8874948318054494,0.7794372911426207,0.9890943922054416,False
LatAm|yoy_vmatch|w_equal,1,nights_yoy,2023Q1+,20,0.8882704366807352,0.831527806766685,0.9953243904345188,False
GLOBAL|yoy_all|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.8890295904192258,0.8097302108846902,0.9548968767248456,False
GLOBAL_NW|yoy_all|w_equal,1,nights_yoy,2023Q1+,20,0.8893159997537793,0.8133503242691119,0.9896998250350506,False
NAM|yoy_vmatch|w_equal,0,revenue_yoy,2023Q1+,10,0.891208781026862,0.8116104097907268,0.9716626130329775,False
NAM|yoy_vmatch|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.8914200368344244,0.8014092822230231,1.3618994373929323,True
EMEA|yoy_all|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.8921617920209267,0.8438733753957581,0.962819157326904,False
EMEA|yoy_mature|w_median,1,revenue_yoy,2023Q1+,10,0.8925116281920732,0.8325250620691672,1.0076612800828435,True
GLOBAL_NW|yoy_all|w_equal,1,revenue_yoy,2023Q1+,10,0.8927581040543677,0.8325437586317513,0.9663116368479329,False
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,10,0.8931437491119821,0.803904098355347,1.0045222236916824,True
GLOBAL|yoy_vmatch|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.8940342127207895,0.8395426396828831,1.6046832784210792,True
GLOBAL_NW|yoy_all|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.8940541152103003,0.8258113552072056,1.6620881618697212,True
GLOBAL|yoy_all|w_equal,1,revenue_yoy,2023Q1+,10,0.8940835092038223,0.8371997991225759,0.9556437114374637,False
LatAm|yoy_cohort|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.8953671872247907,0.8335399702563162,1.2485268241095613,True
GLOBAL|yoy_vmatch|w_median,0,revenue_yoy,2023Q1+,10,0.8960885392656294,0.8282072153356059,0.999342665454561,False
NAM|yoy_vmatch|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.8967152656083656,0.8040711688612129,1.9199352596259243,True
LatAm|yoy_all|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.8979326053739298,0.8230948792617261,1.6161461468134135,True
GLOBAL|yoy_cohort|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8980020517352891,0.8444866878741042,0.9731888109417497,False
LatAm|yoy_vmatch|w_equal,0,nights_yoy,2022Q1+,14,0.8982603470298762,0.7101211119476408,1.2523918263480356,True
NAM|yoy_mature|w_reviews,0,gbv_yoy,2023Q1+,10,0.8991586136061942,0.7420976495656246,1.0897348354558027,True
LatAm|yoy_vmatch|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.900115522791906,0.7007221220433987,1.9166161056122268,True
APAC|yoy_mature|w_median,1,nights_yoy,2023Q1+,10,0.9001897060503528,0.6973010199015374,1.096223249697371,True
GLOBAL|yoy_cohort|w_equal,1,revenue_yoy,2023Q1+,10,0.900574330500419,0.8430746705426954,0.9868501144692415,False
GLOBAL|yoy_vmatch|w_reviews,1,nights_yoy,2023Q1+,20,0.9014447842339727,0.8395602590885503,1.0072907294678042,True
EMEA|yoy_mature|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.9016455823331831,0.8315155575608681,0.9562711192102947,False
NAM|yoy_all|w_median,0,revenue_yoy,2022Q1+,14,0.902156677604416,0.7814170114053924,1.0026865115520958,True
GLOBAL|yoy_mature|w_reviews,0,revenue_yoy,2022Q1+,14,0.9025643010028855,0.8046489508655409,1.0153240250608047,True
EMEA|yoy_cohort|w_median,1,revenue_yoy,2023Q1+,10,0.903525231019137,0.8410806013069714,1.0040152401301443,True
LatAm|yoy_all|w_reviews,1,nights_yoy,2023Q1+,10,0.9035509751628038,0.8028835122347852,1.1795488507255856,True
APAC|yoy_all|w_equal,1,revenue_yoy,2023Q1+,10,0.9036046967740575,0.814974334005684,0.972918577052965,False
GLOBAL_NW|yoy_cohort|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.9040545157079289,0.842367892040398,0.9714153177197967,False
LatAm|yoy_vmatch|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.9043553267739435,0.7243906435993404,1.9734872102237673,True
APAC|yoy_mature|w_equal,1,nights_yoy,2023Q1+,20,0.9051192031079639,0.8516385271482261,0.9971018599128078,False
GLOBAL|yoy_cohort|w_reviews,0,gbv_yoy,2022Q1+,14,0.9065279748592203,0.8138212570598966,0.9499071770665205,False
GLOBAL_NW|yoy_cohort|w_equal,0,revenue_yoy,2023Q1+,10,0.9067083845001456,0.8407640648508065,1.0340963794961768,True
GLOBAL|yoy_cohort|w_median,0,gbv_yoy,2022Q1+,14,0.9071149908724807,0.795843183908273,0.9563463837913463,False
NAM|yoy_vmatch|w_median,0,revenue_yoy,2023Q1+,10,0.9075194363081303,0.8526998727183251,0.9564150651155502,False
LatAm|yoy_vmatch|w_reviews,1,revenue_yoy,2023Q1+,10,0.9078005983087163,0.8136051945913446,1.0388513341377792,True
GLOBAL|yoy_all|w_reviews,1,revenue_yoy,2023Q1+,10,0.9078472414260247,0.8254524583847451,1.0285676043164609,True
