market_key,region,year,n_partial_cur,n_partial_prior,partial_yoy,n_full_cur,n_full_prior,full_yoy
australia_qld_brisbane,APAC,2022,2583,1287,1.006993006993007,8125.0,3734.0,1.1759507230851636
australia_qld_sunshine-coast,APAC,2026,13387,11196,0.1956948910325116,,,
australia_qld_sunshine-coast,APAC,2025,11196,8791,0.273575247412126,20806.0,17103.0,0.21651172308951638
australia_qld_sunshine-coast,APAC,2024,8791,7293,0.20540244069655844,17103.0,14630.0,0.16903622693096376
australia_qld_sunshine-coast,APAC,2023,7293,6570,0.11004566210045663,14630.0,13041.0,0.12184648416532484
australia_qld_sunshine-coast,APAC,2022,6570,3943,0.6662439766675121,13041.0,9012.0,0.4470705725699069
australia_sa_barossa-valley,APAC,2026,556,509,0.09233791748526521,,,
australia_sa_barossa-valley,APAC,2025,509,425,0.1976470588235295,998.0,833.0,0.19807923169267716
australia_sa_barossa-valley,APAC,2024,425,379,0.12137203166226906,833.0,802.0,0.03865336658354113
australia_sa_barossa-valley,APAC,2023,379,410,-0.07560975609756093,802.0,869.0,-0.07710011507479864
australia_sa_barossa-valley,APAC,2022,410,235,0.7446808510638299,869.0,546.0,0.5915750915750915
australia_tas_tasmania,APAC,2026,8746,7422,0.17838857450821877,,,
australia_tas_tasmania,APAC,2025,7422,6288,0.18034351145038174,21099.0,19262.0,0.09536912054822966
australia_tas_tasmania,APAC,2024,6288,4787,0.31355755170252775,19262.0,15842.0,0.21588183310188103
australia_tas_tasmania,APAC,2023,4787,5320,-0.10018796992481205,15842.0,17429.0,-0.09105513798841014
australia_tas_tasmania,APAC,2022,5320,4099,0.2978775311051476,17429.0,12053.0,0.4460300340164274
australia_vic_barwon-south-west-vic,APAC,2026,7589,6939,0.09367343997694189,,,
australia_vic_barwon-south-west-vic,APAC,2025,6939,6743,0.029067180780068202,13709.0,13809.0,-0.00724165399377219
australia_vic_barwon-south-west-vic,APAC,2024,6743,5143,0.3111024693758506,13809.0,11600.0,0.19043103448275867
australia_vic_barwon-south-west-vic,APAC,2023,5143,4719,0.08984954439499893,11600.0,10648.0,0.0894064613072878
australia_vic_barwon-south-west-vic,APAC,2022,4719,2874,0.6419624217118998,10648.0,4526.0,1.352629253203712
australia_vic_melbourne,APAC,2026,21430,17391,0.23224656431487545,,,
australia_vic_melbourne,APAC,2025,17391,13630,0.27593543653705055,48235.0,39953.0,0.20729356994468495
australia_vic_melbourne,APAC,2024,13630,11221,0.2146867480616701,39953.0,32933.0,0.2131600522272492
australia_vic_melbourne,APAC,2023,11221,9297,0.206948478003657,32933.0,26464.0,0.24444528415961297
australia_vic_melbourne,APAC,2022,9297,2676,2.4742152466367715,26464.0,4419.0,4.9886852229011085
australia_vic_mornington-peninsula,APAC,2026,4022,3524,0.1413166855845629,,,
australia_vic_mornington-peninsula,APAC,2025,3524,3235,0.08933539412673874,7684.0,7259.0,0.058548009367681564
australia_vic_mornington-peninsula,APAC,2024,3235,2384,0.35696308724832204,7259.0,6167.0,0.17707150964812723
australia_vic_mornington-peninsula,APAC,2023,2384,2273,0.048834139903211504,6167.0,5762.0,0.07028809441166262
australia_vic_mornington-peninsula,APAC,2022,2273,1168,0.9460616438356164,5762.0,1300.0,3.4323076923076927
australia_wa_western-australia,APAC,2026,25806,21184,0.2181835347432024,,,
australia_wa_western-australia,APAC,2025,21184,16047,0.3201221412101951,42895.0,33725.0,0.27190511489992586
australia_wa_western-australia,APAC,2024,16047,12040,0.3328073089700996,33725.0,25392.0,0.32817422810333974
australia_wa_western-australia,APAC,2023,12040,10544,0.14188163884673743,25392.0,22103.0,0.14880332986472422
australia_wa_western-australia,APAC,2022,10544,8701,0.21181473393862782,22103.0,17830.0,0.23965227145260792
austria_vienna_vienna,EMEA,2026,20766,15815,0.31305722415428394,,,
austria_vienna_vienna,EMEA,2025,15815,13580,0.1645802650957291,35251.0,28848.0,0.22195646145313375
austria_vienna_vienna,EMEA,2024,13580,11500,0.18086956521739128,28848.0,24507.0,0.17713306402252416
austria_vienna_vienna,EMEA,2023,11500,8521,0.34960685365567423,24507.0,18427.0,0.32995061594399533
austria_vienna_vienna,EMEA,2022,8521,4666,0.8261894556365195,18427.0,10757.0,0.7130240773449847
belgium_bru_brussels,EMEA,2026,14291,9656,0.48001242750621365,,,
belgium_bru_brussels,EMEA,2025,9656,7604,0.2698579694897423,20088.0,15256.0,0.3167278447823807
belgium_bru_brussels,EMEA,2024,7604,5742,0.3242772553117381,15256.0,11702.0,0.3037087677320116
belgium_bru_brussels,EMEA,2023,5742,4390,0.3079726651480639,11702.0,8559.0,0.36721579623787837
belgium_bru_brussels,EMEA,2022,4390,1641,1.6751980499695307,8559.0,3655.0,1.3417236662106702
belgium_vlg_antwerp,EMEA,2026,6012,4827,0.24549409571162206,,,
belgium_vlg_antwerp,EMEA,2025,4827,3629,0.3301184899421328,8248.0,6286.0,0.3121221762647153
belgium_vlg_antwerp,EMEA,2024,3629,2805,0.2937611408199643,6286.0,4853.0,0.2952812693179476
belgium_vlg_antwerp,EMEA,2023,2805,2293,0.2232882686436981,4853.0,3925.0,0.23643312101910818
belgium_vlg_antwerp,EMEA,2022,2293,1342,0.7086438152011922,3925.0,2390.0,0.6422594142259415
belgium_vlg_ghent,EMEA,2026,4967,3956,0.25556117290192115,,,
belgium_vlg_ghent,EMEA,2025,3956,2947,0.34238208347472,7040.0,5120.0,0.375
belgium_vlg_ghent,EMEA,2024,2947,2368,0.2445101351351351,5120.0,4204.0,0.21788772597526163
belgium_vlg_ghent,EMEA,2023,2368,1690,0.4011834319526628,4204.0,3114.0,0.3500321130378934
belgium_vlg_ghent,EMEA,2022,1690,1073,0.5750232991612303,3114.0,1888.0,0.6493644067796611
belize_bz_belize,LatAm,2026,2239,1925,0.16311688311688322,,,
belize_bz_belize,LatAm,2025,1925,1821,0.05711147721032406,3052.0,2944.0,0.036684782608695565
belize_bz_belize,LatAm,2024,1821,1290,0.4116279069767441,2944.0,2145.0,0.3724941724941726
belize_bz_belize,LatAm,2023,1290,1282,0.006240249609984483,2145.0,2071.0,0.03573153066151624
belize_bz_belize,LatAm,2022,1282,736,0.7418478260869565,2071.0,1123.0,0.8441674087266251
brazil_rj_rio-de-janeiro,LatAm,2026,62186,40902,0.5203657522859517,,,
brazil_rj_rio-de-janeiro,LatAm,2025,40902,25190,0.6237395791980944,85337.0,61860.0,0.37951826705463954
brazil_rj_rio-de-janeiro,LatAm,2024,25190,18257,0.37974475543627095,61860.0,38735.0,0.5970052923712406
brazil_rj_rio-de-janeiro,LatAm,2023,18257,11100,0.6447747747747747,38735.0,29224.0,0.325451683547769
brazil_rj_rio-de-janeiro,LatAm,2022,11100,5639,0.9684341195247383,29224.0,12479.0,1.3418543152496194
brazil_sp_são-paulo,LatAm,2026,75535,43898,0.7206934256685953,,,
brazil_sp_são-paulo,LatAm,2025,43898,29762,0.47496808010214364,123535.0,83152.0,0.4856527804502597
brazil_sp_são-paulo,LatAm,2024,29762,16899,0.7611692999585775,83152.0,49507.0,0.6796008645242086
brazil_sp_são-paulo,LatAm,2023,16899,10290,0.6422740524781341,49507.0,28223.0,0.7541366970201608
brazil_sp_são-paulo,LatAm,2022,10290,4619,1.2277549253085085,28223.0,13122.0,1.150815424477976
canada_bc_vancouver,NAM,2026,19790,12125,0.6321649484536083,,,
canada_bc_vancouver,NAM,2025,12125,8969,0.3518786932768425,27334.0,20608.0,0.3263781055900621
canada_bc_vancouver,NAM,2024,8969,7149,0.2545810602881522,20608.0,16862.0,0.22215632783774164
canada_bc_vancouver,NAM,2023,7149,4543,0.5736297600704381,16862.0,10423.0,0.6177683968147367
canada_bc_vancouver,NAM,2022,4543,2076,1.1883429672447012,10423.0,5227.0,0.9940692557872586
canada_bc_victoria,NAM,2026,14852,11675,0.2721199143468951,,,
canada_bc_victoria,NAM,2025,11675,9295,0.25605164066702524,21057.0,16748.0,0.2572844518748507
canada_bc_victoria,NAM,2024,9295,8058,0.15351203772648292,16748.0,14528.0,0.1528083700440528
canada_bc_victoria,NAM,2023,8058,6597,0.22146430195543432,14528.0,11788.0,0.23243976925687138
canada_bc_victoria,NAM,2022,6597,4705,0.40212539851222107,11788.0,8924.0,0.3209323173464813
canada_mb_winnipeg,NAM,2026,4644,3943,0.17778341364443317,,,
canada_mb_winnipeg,NAM,2025,3943,2826,0.3952583156404812,8299.0,6089.0,0.3629495812120216
canada_mb_winnipeg,NAM,2024,2826,2245,0.25879732739420946,6089.0,4913.0,0.23936495013230208
canada_mb_winnipeg,NAM,2023,2245,1374,0.6339155749636098,4913.0,3031.0,0.6209171890465193
canada_mb_winnipeg,NAM,2022,1374,705,0.9489361702127659,3031.0,1653.0,0.8336358136721114
canada_nb_new-brunswick,NAM,2026,23411,17820,0.3137485970819305,,,
canada_nb_new-brunswick,NAM,2025,17820,12884,0.38311083514436506,28877.0,21214.0,0.36122372018478366
canada_nb_new-brunswick,NAM,2024,12884,9486,0.3582121020451192,21214.0,15331.0,0.38373230709020945
canada_nb_new-brunswick,NAM,2023,9486,7384,0.28466955579631636,15331.0,12118.0,0.26514276283215055
canada_nb_new-brunswick,NAM,2022,7384,3690,1.0010840108401085,12118.0,6600.0,0.8360606060606062
canada_on_ottawa,NAM,2026,5761,5217,0.10427448725321065,,,
canada_on_ottawa,NAM,2025,5217,3718,0.40317374932759553,10807.0,8045.0,0.34331883157240517
canada_on_ottawa,NAM,2024,3718,3133,0.18672199170124482,8045.0,6727.0,0.19592686189980668
canada_on_ottawa,NAM,2023,3133,2151,0.4565318456531846,6727.0,4495.0,0.49655172413793114
canada_on_ottawa,NAM,2022,2151,1281,0.6791569086651055,4495.0,2966.0,0.5155091031692516
canada_on_toronto,NAM,2026,25536,17213,0.48352989019926795,,,
canada_on_toronto,NAM,2025,17213,12384,0.389938630490956,52355.0,39008.0,0.34216058244462677
canada_on_toronto,NAM,2024,12384,9821,0.2609713878423785,39008.0,29834.0,0.3075015083461823
canada_on_toronto,NAM,2023,9821,6593,0.48961019262854544,29834.0,20521.0,0.45382778617026465
canada_on_toronto,NAM,2022,6593,2505,1.631936127744511,20521.0,8777.0,1.3380426113706276
canada_qc_montreal,NAM,2026,17038,10222,0.6667971042848757,,,
canada_qc_montreal,NAM,2025,10222,7442,0.37355549583445313,33864.0,27217.0,0.24422236102435968
canada_qc_montreal,NAM,2024,7442,5870,0.26780238500851783,27217.0,19981.0,0.3621440368349933
canada_qc_montreal,NAM,2023,5870,4619,0.2708378436891101,19981.0,15644.0,0.2772308872411149
canada_qc_montreal,NAM,2022,4619,2069,1.2324794586756886,15644.0,8117.0,0.9273130466921276
canada_qc_quebec-city,NAM,2026,7438,5888,0.26324728260869557,,,
canada_qc_quebec-city,NAM,2025,5888,4512,0.3049645390070923,15025.0,11800.0,0.27330508474576276
canada_qc_quebec-city,NAM,2024,4512,3995,0.12941176470588234,11800.0,10098.0,0.16854822737175668
canada_qc_quebec-city,NAM,2023,3995,3244,0.23150431565967944,10098.0,8249.0,0.2241483816220149
canada_qc_quebec-city,NAM,2022,3244,1956,0.6584867075664622,8249.0,4973.0,0.6587572893625577
chile_rm_santiago,LatAm,2026,48628,32546,0.49413138327290596,,,
chile_rm_santiago,LatAm,2025,32546,19556,0.6642462671302924,59137.0,36729.0,0.6100901195240818
chile_rm_santiago,LatAm,2024,19556,10563,0.8513679825807063,36729.0,20331.0,0.8065515714918106
chile_rm_santiago,LatAm,2023,10563,6682,0.5808141275067344,20331.0,13518.0,0.503994673768309
chile_rm_santiago,LatAm,2022,6682,3391,0.9705101739899735,13518.0,6790.0,0.9908689248895435
china_hk_hong-kong,APAC,2026,3381,2708,0.2485228951255538,,,
china_hk_hong-kong,APAC,2025,2708,2079,0.30254930254930246,5712.0,4250.0,0.3440000000000001
china_hk_hong-kong,APAC,2024,2079,1820,0.14230769230769225,4250.0,3711.0,0.14524386957693336
china_hk_hong-kong,APAC,2023,1820,555,2.279279279279279,3711.0,1284.0,1.8901869158878504
china_hk_hong-kong,APAC,2022,555,414,0.3405797101449275,1284.0,800.0,0.605
colombia_dc_bogotá,LatAm,2026,22462,14082,0.5950859252947025,,,
colombia_dc_bogotá,LatAm,2025,14082,9933,0.4176985804892781,39552.0,27148.0,0.456902902607927
colombia_dc_bogotá,LatAm,2024,9933,6986,0.42184368737474953,27148.0,18486.0,0.4685708103429622
colombia_dc_bogotá,LatAm,2023,6986,3961,0.763696036354456,18486.0,11700.0,0.5800000000000001
colombia_dc_bogotá,LatAm,2022,3961,2066,0.9172313649564376,11700.0,5922.0,0.9756838905775076
czech-republic_prague_prague,EMEA,2026,35846,29299,0.22345472541724964,,,
czech-republic_prague_prague,EMEA,2025,29299,24580,0.1919853539462979,59246.0,48005.0,0.2341631080095823
czech-republic_prague_prague,EMEA,2024,24580,19063,0.28940880239206845,48005.0,37764.0,0.27118419658934445
czech-republic_prague_prague,EMEA,2023,19063,14191,0.3433161863152703,37764.0,28072.0,0.34525505842120263
czech-republic_prague_prague,EMEA,2022,14191,6776,1.0943034238488782,28072.0,14228.0,0.973010964295755
denmark_hovedstaden_copenhagen,EMEA,2026,27947,24301,0.15003497798444498,,,
denmark_hovedstaden_copenhagen,EMEA,2025,24301,19836,0.22509578544061304,41228.0,32431.0,0.2712528136659369
denmark_hovedstaden_copenhagen,EMEA,2024,19836,16517,0.2009444814433614,32431.0,25826.0,0.2557500193603346
denmark_hovedstaden_copenhagen,EMEA,2023,16517,11518,0.4340163222781732,25826.0,17906.0,0.44230984027700204
denmark_hovedstaden_copenhagen,EMEA,2022,11518,4938,1.3325232887808829,17906.0,8181.0,1.1887299841095222
france_auvergne-rhone-alpes_lyon,EMEA,2026,9272,8644,0.07265155020823699,,,
france_auvergne-rhone-alpes_lyon,EMEA,2025,8644,7912,0.09251769464105153,20003.0,18328.0,0.0913902226102139
france_auvergne-rhone-alpes_lyon,EMEA,2024,7912,6891,0.14816427223915252,18328.0,16902.0,0.08436871376168509
france_auvergne-rhone-alpes_lyon,EMEA,2023,6891,6332,0.08828174352495255,16902.0,13993.0,0.2078896591152719
france_auvergne-rhone-alpes_lyon,EMEA,2022,6332,4755,0.3316508937960041,13993.0,10692.0,0.3087355031799477
france_ile-de-france_paris,EMEA,2026,59241,48201,0.22904089126781613,,,
france_ile-de-france_paris,EMEA,2025,48201,31495,0.5304334021273218,131307.0,102452.0,0.2816440869870769
france_ile-de-france_paris,EMEA,2024,31495,31967,-0.014765226639972484,102452.0,90018.0,0.1381279299695617
france_ile-de-france_paris,EMEA,2023,31967,26908,0.18801100044596408,90018.0,72198.0,0.24682124158563945
france_ile-de-france_paris,EMEA,2022,26908,11953,1.2511503388270726,72198.0,36888.0,0.9572218607677294
france_nouvelle-aquitaine_bordeaux,EMEA,2026,13447,13165,0.021420432966198222,,,
france_nouvelle-aquitaine_bordeaux,EMEA,2025,13165,11498,0.14498173595407904,29456.0,25778.0,0.14267980448444417
france_nouvelle-aquitaine_bordeaux,EMEA,2024,11498,11246,0.022407967277254137,25778.0,24425.0,0.05539406345957021
france_nouvelle-aquitaine_bordeaux,EMEA,2023,11246,8812,0.2762142532909668,24425.0,18066.0,0.3519871581977194
france_nouvelle-aquitaine_bordeaux,EMEA,2022,8812,6926,0.27230724805082307,18066.0,14038.0,0.28693546089186484
france_pyrénées-atlantiques_pays-basque,EMEA,2026,23484,19182,0.2242727557084767,,,
france_pyrénées-atlantiques_pays-basque,EMEA,2025,19182,16426,0.16778278339218322,36352.0,31425.0,0.15678599840891017
france_pyrénées-atlantiques_pays-basque,EMEA,2024,16426,15350,0.07009771986970681,31425.0,27903.0,0.1262229867756155
france_pyrénées-atlantiques_pays-basque,EMEA,2023,15350,13138,0.1683665702542243,27903.0,23266.0,0.19930370497721994
france_pyrénées-atlantiques_pays-basque,EMEA,2022,13138,10439,0.2585496695085736,23266.0,18794.0,0.23794828136639357
germany_be_berlin,EMEA,2026,21156,17814,0.18760525429437513,,,
germany_be_berlin,EMEA,2025,17814,15576,0.14368258859784278,37538.0,33257.0,0.12872477974561747
germany_be_berlin,EMEA,2024,15576,12001,0.29789184234647115,33257.0,25554.0,0.3014400876575096
germany_be_berlin,EMEA,2023,12001,10236,0.17243063696756544,25554.0,21634.0,0.1811962651382084
germany_be_berlin,EMEA,2022,10236,6107,0.6761093826756182,21634.0,13798.0,0.5679083925206552
germany_bv_munich,EMEA,2026,8984,6418,0.3998130258647554,,,
germany_bv_munich,EMEA,2025,6418,7711,-0.16768253144857992,14578.0,15017.0,-0.029233535326629867
germany_bv_munich,EMEA,2024,7711,4720,0.6336864406779661,15017.0,10467.0,0.4346995318620426
germany_bv_munich,EMEA,2023,4720,3649,0.2935050698821595,10467.0,8388.0,0.24785407725321895
germany_bv_munich,EMEA,2022,3649,2359,0.5468418821534549,8388.0,4409.0,0.9024722159219778
greece_attica_athens,EMEA,2026,31767,29808,0.0657206119162641,,,
greece_attica_athens,EMEA,2025,29808,26253,0.13541309564621185,63862.0,55450.0,0.15170423805229927
greece_attica_athens,EMEA,2024,26253,22101,0.1878648024976246,55450.0,46283.0,0.19806408400492614
greece_attica_athens,EMEA,2023,22101,18866,0.17147249019399968,46283.0,38567.0,0.20006741514766513
greece_attica_athens,EMEA,2022,18866,13114,0.43861522037517164,38567.0,25886.0,0.4898786989106081
greece_central-macedonia_thessaloniki,EMEA,2026,8487,7520,0.1285904255319148,,,
greece_central-macedonia_thessaloniki,EMEA,2025,7520,5611,0.3402245589021564,15075.0,11691.0,0.2894534257120862
greece_central-macedonia_thessaloniki,EMEA,2024,5611,4849,0.15714580325840388,11691.0,9927.0,0.17769718948322755
greece_central-macedonia_thessaloniki,EMEA,2023,4849,3716,0.304897739504844,9927.0,7718.0,0.2862140450894013
greece_central-macedonia_thessaloniki,EMEA,2022,3716,2923,0.27129661306876507,7718.0,5938.0,0.29976423038059963
greece_crete_crete,EMEA,2026,37524,34188,0.09757809757809754,,,
greece_crete_crete,EMEA,2025,34188,30189,0.13246546755440725,64924.0,57389.0,0.13129693843767964
greece_crete_crete,EMEA,2024,30189,26053,0.1587533105592447,57389.0,47811.0,0.2003304678839597
greece_crete_crete,EMEA,2023,26053,23438,0.11157095315299936,47811.0,42614.0,0.12195522598207154
greece_crete_crete,EMEA,2022,23438,18813,0.24584064210917989,42614.0,33710.0,0.26413527143280935
greece_south-aegean_south-aegean,EMEA,2026,50169,45201,0.10990907280812379,,,
greece_south-aegean_south-aegean,EMEA,2025,45201,42783,0.05651777575205097,91850.0,86417.0,0.06286957427358053
greece_south-aegean_south-aegean,EMEA,2024,42783,38400,0.1141406250000001,86417.0,74358.0,0.1621748836708894
greece_south-aegean_south-aegean,EMEA,2023,38400,35503,0.08159873813480556,74358.0,68469.0,0.08600972702975063
greece_south-aegean_south-aegean,EMEA,2022,35503,25391,0.3982513489031547,68469.0,48339.0,0.4164339353317197
hungary_közép-magyarország_budapest,EMEA,2026,34361,31655,0.08548412573053232,,,
hungary_közép-magyarország_budapest,EMEA,2025,31655,27961,0.13211258538678883,63370.0,54450.0,0.163820018365473
hungary_közép-magyarország_budapest,EMEA,2024,27961,23617,0.18393530084261345,54450.0,45226.0,0.2039534780878256
hungary_közép-magyarország_budapest,EMEA,2023,23617,18145,0.3015706806282723,45226.0,35011.0,0.2917654451458114
hungary_közép-magyarország_budapest,EMEA,2022,18145,7220,1.513157894736842,35011.0,16310.0,1.14659717964439
ireland,EMEA,2026,87708,75928,0.15514698135075333,,,
ireland,EMEA,2025,75928,66572,0.14053956618398122,167691.0,147276.0,0.13861728998614842
ireland,EMEA,2024,66572,55519,0.1990849979286371,147276.0,118453.0,0.24332857757929305
ireland,EMEA,2023,55519,41848,0.3266822787229975,118453.0,88704.0,0.3353738275613276
ireland,EMEA,2022,41848,26633,0.5712837457289828,88704.0,54163.0,0.6377231689529752
ireland_leinster_dublin,EMEA,2026,14976,11700,0.28,,,
ireland_leinster_dublin,EMEA,2025,11700,8660,0.35103926096997684,28623.0,21924.0,0.3055555555555556
ireland_leinster_dublin,EMEA,2024,8660,6869,0.26073664288833887,21924.0,15906.0,0.37834779328555257
ireland_leinster_dublin,EMEA,2023,6869,4959,0.3851582980439605,15906.0,11600.0,0.3712068965517241
ireland_leinster_dublin,EMEA,2022,4959,1612,2.076302729528536,11600.0,4393.0,1.6405645344866833
italy_campania_naples,EMEA,2026,15557,14203,0.09533197211856659,,,
italy_campania_naples,EMEA,2025,14203,12828,0.10718740255690684,32202.0,27968.0,0.15138729977116694
italy_campania_naples,EMEA,2024,12828,11288,0.13642806520198447,27968.0,24876.0,0.12429651069303738
italy_campania_naples,EMEA,2023,11288,9222,0.22402949468661904,24876.0,19428.0,0.2804200123533045
italy_campania_naples,EMEA,2022,9222,5612,0.643264433357092,19428.0,11820.0,0.6436548223350254
italy_emilia-romagna_bologna,EMEA,2026,8339,7302,0.14201588605861404,,,
italy_emilia-romagna_bologna,EMEA,2025,7302,6566,0.11209259823332318,16286.0,14827.0,0.09840156471302364
italy_emilia-romagna_bologna,EMEA,2024,6566,5737,0.14450061007495196,14827.0,13023.0,0.13852414958150971
italy_emilia-romagna_bologna,EMEA,2023,5737,4876,0.17657916324856449,13023.0,10415.0,0.25040806529044657
italy_emilia-romagna_bologna,EMEA,2022,4876,2761,0.7660268018833756,10415.0,6297.0,0.6539622042242337
italy_lazio_rome,EMEA,2026,67918,61574,0.10303049988631563,,,
italy_lazio_rome,EMEA,2025,61574,55095,0.1175968781196115,142380.0,122844.0,0.15903096610335066
italy_lazio_rome,EMEA,2024,55095,46377,0.18798111132673534,122844.0,103900.0,0.1823291626564003
italy_lazio_rome,EMEA,2023,46377,34123,0.35911262198517124,103900.0,76842.0,0.35212513989745187
italy_lazio_rome,EMEA,2022,34123,15437,1.2104683552503723,76842.0,36007.0,1.1340850390201904
italy_lombardia_bergamo,EMEA,2026,7992,6594,0.21201091901728852,,,
italy_lombardia_bergamo,EMEA,2025,6594,5541,0.190037899296156,12027.0,10362.0,0.1606832657788071
italy_lombardia_bergamo,EMEA,2024,5541,4193,0.3214881946100645,10362.0,7776.0,0.3325617283950617
italy_lombardia_bergamo,EMEA,2023,4193,3024,0.3865740740740742,7776.0,5524.0,0.40767559739319337
italy_lombardia_bergamo,EMEA,2022,3024,1897,0.5940959409594095,5524.0,3503.0,0.5769340565229804
italy_lombardy_milan,EMEA,2026,42889,33607,0.2761924599041867,,,
italy_lombardy_milan,EMEA,2025,33607,27664,0.21482793522267207,75277.0,59935.0,0.255977308751147
italy_lombardy_milan,EMEA,2024,27664,20483,0.35058341063320797,59935.0,46144.0,0.2988687586685159
italy_lombardy_milan,EMEA,2023,20483,13727,0.49216871858381284,46144.0,31576.0,0.46136306055231824
italy_lombardy_milan,EMEA,2022,13727,6211,1.2101110932217036,31576.0,14228.0,1.2192859150969917
italy_puglia_puglia,EMEA,2026,45158,38721,0.16624054130833388,,,
italy_puglia_puglia,EMEA,2025,38721,31165,0.24245146799294082,73275.0,57983.0,0.263732473311143
italy_puglia_puglia,EMEA,2024,31165,26674,0.16836619929519392,57983.0,48612.0,0.19277133218135445
italy_puglia_puglia,EMEA,2023,26674,22053,0.20954065206547856,48612.0,38678.0,0.25683851284968195
italy_puglia_puglia,EMEA,2022,22053,16378,0.34650140432287224,38678.0,28686.0,0.3483232238722722
italy_sicilia_sicily,EMEA,2026,61781,53318,0.15872688397914403,,,
italy_sicilia_sicily,EMEA,2025,53318,47590,0.12036142046648446,107325.0,93793.0,0.14427515912701372
italy_sicilia_sicily,EMEA,2024,47590,39394,0.2080519876123268,93793.0,76881.0,0.21997632705089676
italy_sicilia_sicily,EMEA,2023,39394,32208,0.22311227024341784,76881.0,60957.0,0.26123332841183133
italy_sicilia_sicily,EMEA,2022,32208,27210,0.18368246968026458,60957.0,47670.0,0.27872876022655757
italy_toscana_florence,EMEA,2026,28773,26028,0.10546334716459205,,,
italy_toscana_florence,EMEA,2025,26028,25460,0.022309505106048677,60673.0,57573.0,0.05384468414013521
italy_toscana_florence,EMEA,2024,25460,23528,0.08211492689561384,57573.0,51633.0,0.1150427052466445
italy_toscana_florence,EMEA,2023,23528,18917,0.2437490088280383,51633.0,39902.0,0.29399528845671896
italy_toscana_florence,EMEA,2022,18917,9216,1.0526258680555554,39902.0,19460.0,1.0504624871531347
italy_trentino-alto-adige-südtirol_trentino,EMEA,2026,13170,10618,0.24034658127707664,,,
italy_trentino-alto-adige-südtirol_trentino,EMEA,2025,10618,8549,0.24201661012983977,18150.0,14880.0,0.219758064516129
italy_trentino-alto-adige-südtirol_trentino,EMEA,2024,8549,6771,0.2625904593117707,14880.0,11631.0,0.2793396956409595
italy_trentino-alto-adige-südtirol_trentino,EMEA,2023,6771,5384,0.2576151560178306,11631.0,9176.0,0.2675457715780296
italy_trentino-alto-adige-südtirol_trentino,EMEA,2022,5384,3964,0.35822401614530786,9176.0,6967.0,0.3170661690828189
italy_veneto_venice,EMEA,2026,17175,14799,0.16055138860733842,,,
italy_veneto_venice,EMEA,2025,14799,15101,-0.019998675584398384,46077.0,45825.0,0.005499181669394337
