origin_date,last_reported_quarter,last_company_publication,target,quarter,year,horizon_quarters,guide_announcements_ahead,is_live,guide_event_date,actual_revenue_musd,actual_guide_mid_musd,cushion_pct,cushion_divisor,n_cushion,knowable_from,predictive_interval,gbv_quarter,lag,gbv_musd,gbv_status,input_last_publication,forecast_growth_pct,oracle_realized_gbv_musd
2023-08-03,2023Q2,2023-08-03,2023Q4,2023Q4,2023,2,1,False,2023-11-01,2218.0,2150.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,2023Q4,0,15167.64705882353,forecast,2023-08-03,12.352941176470589,15500.0
2023-08-03,2023Q2,2023-08-03,2023Q4,2023Q4,2023,2,1,False,2023-11-01,2218.0,2150.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,2023Q3,1,17527.058823529413,forecast,2023-08-03,12.352941176470589,18300.0
2023-08-03,2023Q2,2023-08-03,2023Q4,2023Q4,2023,2,1,False,2023-11-01,2218.0,2150.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,2023Q2,2,19100.0,reported,2023-08-03,,19100.0
2023-08-03,2023Q2,2023-08-03,2023Q4,2023Q4,2023,2,1,False,2023-11-01,2218.0,2150.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,2023Q1,3,20400.0,reported,2023-05-09,,20400.0
2023-08-03,2023Q2,2023-08-03,2023Q4,2023Q4,2023,2,1,False,2023-11-01,2218.0,2150.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,2022Q4,4,13500.0,reported,2023-02-14,,13500.0
2023-11-01,2023Q3,2023-11-01,2024Q1,2024Q1,2024,2,1,False,2024-02-13,2142.0,2050.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,2024Q1,0,23930.76923076923,forecast,2023-11-01,17.307692307692314,22900.0
2023-11-01,2023Q3,2023-11-01,2024Q1,2024Q1,2024,2,1,False,2024-02-13,2142.0,2050.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,2023Q4,1,15836.538461538463,forecast,2023-11-01,17.307692307692314,15500.0
2023-11-01,2023Q3,2023-11-01,2024Q1,2024Q1,2024,2,1,False,2024-02-13,2142.0,2050.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,2023Q3,2,18300.0,reported,2023-11-01,,18300.0
2023-11-01,2023Q3,2023-11-01,2024Q1,2024Q1,2024,2,1,False,2024-02-13,2142.0,2050.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,2023Q2,3,19100.0,reported,2023-08-03,,19100.0
2023-11-01,2023Q3,2023-11-01,2024Q1,2024Q1,2024,2,1,False,2024-02-13,2142.0,2050.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,2023Q1,4,20400.0,reported,2023-05-09,,20400.0
2024-02-13,2023Q4,2024-02-13,2024Q2,2024Q2,2024,2,1,False,2024-05-08,2748.0,2710.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,2024Q2,0,21929.629629629628,forecast,2024-02-13,14.814814814814813,21200.0
2024-02-13,2023Q4,2024-02-13,2024Q2,2024Q2,2024,2,1,False,2024-05-08,2748.0,2710.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,2024Q1,1,23422.222222222223,forecast,2024-02-13,14.814814814814813,22900.0
2024-02-13,2023Q4,2024-02-13,2024Q2,2024Q2,2024,2,1,False,2024-05-08,2748.0,2710.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,2023Q4,2,15500.0,reported,2024-02-13,,15500.0
2024-02-13,2023Q4,2024-02-13,2024Q2,2024Q2,2024,2,1,False,2024-05-08,2748.0,2710.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,2023Q3,3,18300.0,reported,2023-11-01,,18300.0
2024-02-13,2023Q4,2024-02-13,2024Q2,2024Q2,2024,2,1,False,2024-05-08,2748.0,2710.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,2023Q2,4,19100.0,reported,2023-08-03,,19100.0
2024-05-08,2024Q1,2024-05-08,2024Q3,2024Q3,2024,2,1,False,2024-08-06,3732.0,3700.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,2024Q3,0,20542.647058823528,forecast,2024-05-08,12.254901960784315,20100.0
2024-05-08,2024Q1,2024-05-08,2024Q3,2024Q3,2024,2,1,False,2024-08-06,3732.0,3700.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,2024Q2,1,21440.686274509804,forecast,2024-05-08,12.254901960784315,21200.0
2024-05-08,2024Q1,2024-05-08,2024Q3,2024Q3,2024,2,1,False,2024-08-06,3732.0,3700.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,2024Q1,2,22900.0,reported,2024-05-08,,22900.0
2024-05-08,2024Q1,2024-05-08,2024Q3,2024Q3,2024,2,1,False,2024-08-06,3732.0,3700.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,2023Q4,3,15500.0,reported,2024-02-13,,15500.0
2024-05-08,2024Q1,2024-05-08,2024Q3,2024Q3,2024,2,1,False,2024-08-06,3732.0,3700.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,2023Q3,4,18300.0,reported,2023-11-01,,18300.0
2024-08-06,2024Q2,2024-08-06,2024Q4,2024Q4,2024,2,1,False,2024-11-07,2480.0,2415.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,2024Q4,0,17204.18848167539,forecast,2024-08-06,10.994764397905765,17600.0
2024-08-06,2024Q2,2024-08-06,2024Q4,2024Q4,2024,2,1,False,2024-11-07,2480.0,2415.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,2024Q3,1,20312.041884816754,forecast,2024-08-06,10.994764397905765,20100.0
2024-08-06,2024Q2,2024-08-06,2024Q4,2024Q4,2024,2,1,False,2024-11-07,2480.0,2415.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,2024Q2,2,21200.0,reported,2024-08-06,,21200.0
2024-08-06,2024Q2,2024-08-06,2024Q4,2024Q4,2024,2,1,False,2024-11-07,2480.0,2415.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,2024Q1,3,22900.0,reported,2024-05-08,,22900.0
2024-08-06,2024Q2,2024-08-06,2024Q4,2024Q4,2024,2,1,False,2024-11-07,2480.0,2415.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,2023Q4,4,15500.0,reported,2024-02-13,,15500.0
2024-11-07,2024Q3,2024-11-07,2025Q1,2025Q1,2025,2,1,False,2025-02-13,2272.0,2250.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,2025Q1,0,25152.459016393444,forecast,2024-11-07,9.836065573770503,24500.0
2024-11-07,2024Q3,2024-11-07,2025Q1,2025Q1,2025,2,1,False,2025-02-13,2272.0,2250.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,2024Q4,1,17024.590163934427,forecast,2024-11-07,9.836065573770503,17600.0
2024-11-07,2024Q3,2024-11-07,2025Q1,2025Q1,2025,2,1,False,2025-02-13,2272.0,2250.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,2024Q3,2,20100.0,reported,2024-11-07,,20100.0
2024-11-07,2024Q3,2024-11-07,2025Q1,2025Q1,2025,2,1,False,2025-02-13,2272.0,2250.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,2024Q2,3,21200.0,reported,2024-08-06,,21200.0
2024-11-07,2024Q3,2024-11-07,2025Q1,2025Q1,2025,2,1,False,2025-02-13,2272.0,2250.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,2024Q1,4,22900.0,reported,2024-05-08,,22900.0
2025-02-13,2024Q4,2025-02-13,2025Q2,2025Q2,2025,2,1,False,2025-05-01,3096.0,3020.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,2025Q2,0,24072.25806451613,forecast,2025-02-13,13.548387096774196,23500.0
2025-02-13,2024Q4,2025-02-13,2025Q2,2025Q2,2025,2,1,False,2025-05-01,3096.0,3020.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,2025Q1,1,26002.58064516129,forecast,2025-02-13,13.548387096774196,24500.0
2025-02-13,2024Q4,2025-02-13,2025Q2,2025Q2,2025,2,1,False,2025-05-01,3096.0,3020.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,2024Q4,2,17600.0,reported,2025-02-13,,17600.0
2025-02-13,2024Q4,2025-02-13,2025Q2,2025Q2,2025,2,1,False,2025-05-01,3096.0,3020.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,2024Q3,3,20100.0,reported,2024-11-07,,20100.0
2025-02-13,2024Q4,2025-02-13,2025Q2,2025Q2,2025,2,1,False,2025-05-01,3096.0,3020.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,2024Q2,4,21200.0,reported,2024-08-06,,21200.0
2025-05-01,2025Q1,2025-05-01,2025Q3,2025Q3,2025,2,1,False,2025-08-06,4095.0,4060.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,2025Q3,0,21504.366812227072,forecast,2025-05-01,6.986899563318771,22900.0
2025-05-01,2025Q1,2025-05-01,2025Q3,2025Q3,2025,2,1,False,2025-08-06,4095.0,4060.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,2025Q2,1,22681.222707423578,forecast,2025-05-01,6.986899563318771,23500.0
2025-05-01,2025Q1,2025-05-01,2025Q3,2025Q3,2025,2,1,False,2025-08-06,4095.0,4060.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,2025Q1,2,24500.0,reported,2025-05-01,,24500.0
2025-05-01,2025Q1,2025-05-01,2025Q3,2025Q3,2025,2,1,False,2025-08-06,4095.0,4060.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,2024Q4,3,17600.0,reported,2025-02-13,,17600.0
2025-05-01,2025Q1,2025-05-01,2025Q3,2025Q3,2025,2,1,False,2025-08-06,4095.0,4060.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,2024Q3,4,20100.0,reported,2024-11-07,,20100.0
2025-08-06,2025Q2,2025-08-06,2025Q4,2025Q4,2025,2,1,False,2025-11-06,2778.0,2690.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,2025Q4,0,19509.43396226415,forecast,2025-08-06,10.849056603773576,20400.0
2025-08-06,2025Q2,2025-08-06,2025Q4,2025Q4,2025,2,1,False,2025-11-06,2778.0,2690.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,2025Q3,1,22280.66037735849,forecast,2025-08-06,10.849056603773576,22900.0
2025-08-06,2025Q2,2025-08-06,2025Q4,2025Q4,2025,2,1,False,2025-11-06,2778.0,2690.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,2025Q2,2,23500.0,reported,2025-08-06,,23500.0
2025-08-06,2025Q2,2025-08-06,2025Q4,2025Q4,2025,2,1,False,2025-11-06,2778.0,2690.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,2025Q1,3,24500.0,reported,2025-05-01,,24500.0
2025-08-06,2025Q2,2025-08-06,2025Q4,2025Q4,2025,2,1,False,2025-11-06,2778.0,2690.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,2024Q4,4,17600.0,reported,2025-02-13,,17600.0
2025-11-06,2025Q3,2025-11-06,2026Q1,2026Q1,2026,2,1,False,2026-02-12,2678.0,2610.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,2026Q1,0,27912.935323383084,forecast,2025-11-06,13.93034825870647,29200.0
2025-11-06,2025Q3,2025-11-06,2026Q1,2026Q1,2026,2,1,False,2026-02-12,2678.0,2610.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,2025Q4,1,20051.741293532337,forecast,2025-11-06,13.93034825870647,20400.0
2025-11-06,2025Q3,2025-11-06,2026Q1,2026Q1,2026,2,1,False,2026-02-12,2678.0,2610.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,2025Q3,2,22900.0,reported,2025-11-06,,22900.0
2025-11-06,2025Q3,2025-11-06,2026Q1,2026Q1,2026,2,1,False,2026-02-12,2678.0,2610.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,2025Q2,3,23500.0,reported,2025-08-06,,23500.0
2025-11-06,2025Q3,2025-11-06,2026Q1,2026Q1,2026,2,1,False,2026-02-12,2678.0,2610.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,2025Q1,4,24500.0,reported,2025-05-01,,24500.0
2026-02-12,2025Q4,2026-02-12,2026Q2,2026Q2,2026,2,1,False,2026-05-07,3608.0,3570.0,2.134271706448401,1.021342717064484,8,2026-02-12,not_calculated,2026Q2,0,27238.636363636364,forecast,2026-02-12,15.909090909090917,27200.0
2026-02-12,2025Q4,2026-02-12,2026Q2,2026Q2,2026,2,1,False,2026-05-07,3608.0,3570.0,2.134271706448401,1.021342717064484,8,2026-02-12,not_calculated,2026Q1,1,28397.727272727276,forecast,2026-02-12,15.909090909090917,29200.0
2026-02-12,2025Q4,2026-02-12,2026Q2,2026Q2,2026,2,1,False,2026-05-07,3608.0,3570.0,2.134271706448401,1.021342717064484,8,2026-02-12,not_calculated,2025Q4,2,20400.0,reported,2026-02-12,,20400.0
2026-02-12,2025Q4,2026-02-12,2026Q2,2026Q2,2026,2,1,False,2026-05-07,3608.0,3570.0,2.134271706448401,1.021342717064484,8,2026-02-12,not_calculated,2025Q3,3,22900.0,reported,2025-11-06,,22900.0
2026-02-12,2025Q4,2026-02-12,2026Q2,2026Q2,2026,2,1,False,2026-05-07,3608.0,3570.0,2.134271706448401,1.021342717064484,8,2026-02-12,not_calculated,2025Q2,4,23500.0,reported,2025-08-06,,23500.0
2022-08-02,2022Q2,2022-08-02,2023Q1,2023Q1,2023,3,2,False,2023-02-14,1818.0,1785.0,4.114164593107961,1.0411416459310796,3,2022-08-02,not_calculated,2023Q1,0,21820.895522388062,forecast,2022-08-02,26.865671641791057,20400.0
2022-08-02,2022Q2,2022-08-02,2023Q1,2023Q1,2023,3,2,False,2023-02-14,1818.0,1785.0,4.114164593107961,1.0411416459310796,3,2022-08-02,not_calculated,2022Q4,1,14335.820895522389,forecast,2022-08-02,26.865671641791057,13500.0
2022-08-02,2022Q2,2022-08-02,2023Q1,2023Q1,2023,3,2,False,2023-02-14,1818.0,1785.0,4.114164593107961,1.0411416459310796,3,2022-08-02,not_calculated,2022Q3,2,15097.014925373136,forecast,2022-08-02,26.865671641791057,15600.0
2022-08-02,2022Q2,2022-08-02,2023Q1,2023Q1,2023,3,2,False,2023-02-14,1818.0,1785.0,4.114164593107961,1.0411416459310796,3,2022-08-02,not_calculated,2022Q2,3,17000.0,reported,2022-08-02,,17000.0
2022-08-02,2022Q2,2022-08-02,2023Q1,2023Q1,2023,3,2,False,2023-02-14,1818.0,1785.0,4.114164593107961,1.0411416459310796,3,2022-08-02,not_calculated,2022Q1,4,17200.0,reported,2022-05-03,,17200.0
2022-11-01,2022Q3,2022-11-01,2023Q2,2023Q2,2023,3,2,False,2023-05-09,2484.0,2400.0,3.5626552469511132,1.0356265524695112,4,2022-11-01,not_calculated,2023Q2,0,22285.714285714286,forecast,2022-11-01,31.092436974789916,19100.0
2022-11-01,2022Q3,2022-11-01,2023Q2,2023Q2,2023,3,2,False,2023-05-09,2484.0,2400.0,3.5626552469511132,1.0356265524695112,4,2022-11-01,not_calculated,2023Q1,1,22547.899159663866,forecast,2022-11-01,31.092436974789916,20400.0
2022-11-01,2022Q3,2022-11-01,2023Q2,2023Q2,2023,3,2,False,2023-05-09,2484.0,2400.0,3.5626552469511132,1.0356265524695112,4,2022-11-01,not_calculated,2022Q4,2,14813.44537815126,forecast,2022-11-01,31.092436974789916,13500.0
2022-11-01,2022Q3,2022-11-01,2023Q2,2023Q2,2023,3,2,False,2023-05-09,2484.0,2400.0,3.5626552469511132,1.0356265524695112,4,2022-11-01,not_calculated,2022Q3,3,15600.0,reported,2022-11-01,,15600.0
2022-11-01,2022Q3,2022-11-01,2023Q2,2023Q2,2023,3,2,False,2023-05-09,2484.0,2400.0,3.5626552469511132,1.0356265524695112,4,2022-11-01,not_calculated,2022Q2,4,17000.0,reported,2022-08-02,,17000.0
2023-02-14,2022Q4,2023-02-14,2023Q3,2023Q3,2023,3,2,False,2023-08-03,3397.0,3350.0,3.5240372410391534,1.0352403724103916,5,2023-02-14,not_calculated,2023Q3,0,18637.168141592923,forecast,2023-02-14,19.469026548672574,18300.0
2023-02-14,2022Q4,2023-02-14,2023Q3,2023Q3,2023,3,2,False,2023-08-03,3397.0,3350.0,3.5240372410391534,1.0352403724103916,5,2023-02-14,not_calculated,2023Q2,1,20309.73451327434,forecast,2023-02-14,19.469026548672574,19100.0
2023-02-14,2022Q4,2023-02-14,2023Q3,2023Q3,2023,3,2,False,2023-08-03,3397.0,3350.0,3.5240372410391534,1.0352403724103916,5,2023-02-14,not_calculated,2023Q1,2,20548.672566371682,forecast,2023-02-14,19.469026548672574,20400.0
2023-02-14,2022Q4,2023-02-14,2023Q3,2023Q3,2023,3,2,False,2023-08-03,3397.0,3350.0,3.5240372410391534,1.0352403724103916,5,2023-02-14,not_calculated,2022Q4,3,13500.0,reported,2023-02-14,,13500.0
2023-02-14,2022Q4,2023-02-14,2023Q3,2023Q3,2023,3,2,False,2023-08-03,3397.0,3350.0,3.5240372410391534,1.0352403724103916,5,2023-02-14,not_calculated,2022Q3,4,15600.0,reported,2022-11-01,,15600.0
2023-05-09,2023Q1,2023-05-09,2023Q4,2023Q4,2023,3,2,False,2023-11-01,2218.0,2150.0,3.2448209501656797,1.0324482095016567,6,2023-05-09,not_calculated,2023Q4,0,16011.627906976746,forecast,2023-05-09,18.60465116279071,15500.0
2023-05-09,2023Q1,2023-05-09,2023Q4,2023Q4,2023,3,2,False,2023-11-01,2218.0,2150.0,3.2448209501656797,1.0324482095016567,6,2023-05-09,not_calculated,2023Q3,1,18502.32558139535,forecast,2023-05-09,18.60465116279071,18300.0
2023-05-09,2023Q1,2023-05-09,2023Q4,2023Q4,2023,3,2,False,2023-11-01,2218.0,2150.0,3.2448209501656797,1.0324482095016567,6,2023-05-09,not_calculated,2023Q2,2,20162.79069767442,forecast,2023-05-09,18.60465116279071,19100.0
2023-05-09,2023Q1,2023-05-09,2023Q4,2023Q4,2023,3,2,False,2023-11-01,2218.0,2150.0,3.2448209501656797,1.0324482095016567,6,2023-05-09,not_calculated,2023Q1,3,20400.0,reported,2023-05-09,,20400.0
2023-05-09,2023Q1,2023-05-09,2023Q4,2023Q4,2023,3,2,False,2023-11-01,2218.0,2150.0,3.2448209501656797,1.0324482095016567,6,2023-05-09,not_calculated,2022Q4,4,13500.0,reported,2023-02-14,,13500.0
2023-08-03,2023Q2,2023-08-03,2024Q1,2024Q1,2024,3,2,False,2024-02-13,2142.0,2050.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,2024Q1,0,22920.0,forecast,2023-08-03,12.352941176470589,22900.0
2023-08-03,2023Q2,2023-08-03,2024Q1,2024Q1,2024,3,2,False,2024-02-13,2142.0,2050.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,2023Q4,1,15167.64705882353,forecast,2023-08-03,12.352941176470589,15500.0
2023-08-03,2023Q2,2023-08-03,2024Q1,2024Q1,2024,3,2,False,2024-02-13,2142.0,2050.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,2023Q3,2,17527.058823529413,forecast,2023-08-03,12.352941176470589,18300.0
2023-08-03,2023Q2,2023-08-03,2024Q1,2024Q1,2024,3,2,False,2024-02-13,2142.0,2050.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,2023Q2,3,19100.0,reported,2023-08-03,,19100.0
2023-08-03,2023Q2,2023-08-03,2024Q1,2024Q1,2024,3,2,False,2024-02-13,2142.0,2050.0,3.28127510014201,1.03281275100142,7,2023-08-03,not_calculated,2023Q1,4,20400.0,reported,2023-05-09,,20400.0
2023-11-01,2023Q3,2023-11-01,2024Q2,2024Q2,2024,3,2,False,2024-05-08,2748.0,2710.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,2024Q2,0,22405.76923076923,forecast,2023-11-01,17.307692307692314,21200.0
2023-11-01,2023Q3,2023-11-01,2024Q2,2024Q2,2024,3,2,False,2024-05-08,2748.0,2710.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,2024Q1,1,23930.76923076923,forecast,2023-11-01,17.307692307692314,22900.0
2023-11-01,2023Q3,2023-11-01,2024Q2,2024Q2,2024,3,2,False,2024-05-08,2748.0,2710.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,2023Q4,2,15836.538461538463,forecast,2023-11-01,17.307692307692314,15500.0
2023-11-01,2023Q3,2023-11-01,2024Q2,2024Q2,2024,3,2,False,2024-05-08,2748.0,2710.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,2023Q3,3,18300.0,reported,2023-11-01,,18300.0
2023-11-01,2023Q3,2023-11-01,2024Q2,2024Q2,2024,3,2,False,2024-05-08,2748.0,2710.0,3.0464888469526166,1.0304648884695262,8,2023-11-01,not_calculated,2023Q2,4,19100.0,reported,2023-08-03,,19100.0
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,2024Q3,0,21011.11111111111,forecast,2024-02-13,14.814814814814813,20100.0
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,2024Q2,1,21929.629629629628,forecast,2024-02-13,14.814814814814813,21200.0
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,2024Q1,2,23422.222222222223,forecast,2024-02-13,14.814814814814813,22900.0
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,2023Q4,3,15500.0,reported,2024-02-13,,15500.0
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,2023Q3,4,18300.0,reported,2023-11-01,,18300.0
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,2024Q4,0,17399.50980392157,forecast,2024-05-08,12.254901960784315,17600.0
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,2024Q3,1,20542.647058823528,forecast,2024-05-08,12.254901960784315,20100.0
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,2024Q2,2,21440.686274509804,forecast,2024-05-08,12.254901960784315,21200.0
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,2024Q1,3,22900.0,reported,2024-05-08,,22900.0
