horizon_quarters,window,object,candidate,reference,n,n_year_clusters,n_bootstrap,candidate_rmse_musd,reference_rmse_musd,rmse_ratio,ratio_p05,ratio_p95,loss_difference_p05_musd2,loss_difference_p95_musd2,basis
2,W1,revenue,fixed,guide_growth,11,4,2000,78.23563447533196,83.63488594959509,0.9354425917730415,0.6246402449230753,1.122244258173943,-4187.265783980852,1449.749989597605,paired_year_cluster_conditional_uncertainty_reused_history
2,W1,revenue,fixed,revenue_growth,11,4,2000,78.23563447533196,126.68406250737164,0.6175649322169432,0.3535002923556746,0.9991731934197221,-18309.923107697312,-10.02805199174103,paired_year_cluster_conditional_uncertainty_reused_history
2,W1,revenue,joint_oracle,fixed,11,4,2000,55.02406434377904,78.23563447533196,0.7033120484391082,0.45526639248960493,0.9544445803862296,-6352.950721397006,-410.28187087259823,paired_year_cluster_conditional_uncertainty_reused_history
2,W1,revenue,joint_oracle,guide_growth,11,4,2000,55.02406434377904,83.63488594959509,0.6579080454170863,0.26794927294481297,0.8464236478439555,-6020.59873373474,-1583.1950420855696,paired_year_cluster_conditional_uncertainty_reused_history
2,W1,revenue,joint_oracle,revenue_growth,11,4,2000,55.02406434377904,126.68406250737164,0.43434085752165735,0.14257067248503338,0.9197503349216675,-22704.165573794042,-623.0334644054409,paired_year_cluster_conditional_uncertainty_reused_history
2,W1,revenue,fixed_oracle,fixed,11,4,2000,61.099971730361304,78.23563447533196,0.7809736846912949,0.7072394734764004,0.9287405965123213,-3995.0019733642625,-400.96948673508524,paired_year_cluster_conditional_uncertainty_reused_history
2,W1,revenue,fixed_oracle,guide_growth,11,4,2000,61.099971730361304,83.63488594959509,0.7305560477141669,0.4549188338051003,0.7907429347984914,-4343.563514129045,-2365.324735970261,paired_year_cluster_conditional_uncertainty_reused_history
2,W1,revenue,fixed_oracle,revenue_growth,11,4,2000,61.099971730361304,126.68406250737164,0.4823019606495959,0.25745049579379853,0.8399465096650345,-21312.421634117974,-1696.431786617553,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,joint,fixed,10,3,2000,63.831115468003674,77.01234700842336,0.8288426200154897,0.6037745985447266,1.1253910165439307,-4035.8901158831854,1412.6094491842887,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,joint,guide_growth,10,3,2000,63.831115468003674,61.30502222560832,1.0412053230010925,0.7139634017640607,1.3053930162986396,-1912.8483846898907,2545.059488304468,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,joint,revenue_growth,10,3,2000,63.831115468003674,124.24943389264479,0.5137336522849324,0.3440326585197404,0.6616237624899551,-17443.732555199822,-7310.029164455268,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,fixed,guide_growth,10,3,2000,77.01234700842336,61.30502222560832,1.2562159544614564,0.9141366258250632,1.5927130187590115,-870.2596935003085,4201.166198439346,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,fixed,revenue_growth,10,3,2000,77.01234700842336,124.24943389264479,0.6198205061840709,0.45312930478661406,0.7812171248838475,-17125.167105499902,-4428.255647828221,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,joint_oracle,fixed,10,3,2000,54.561806093381676,77.01234700842336,0.708481278819017,0.6300016560117488,0.7997225303130185,-3649.496328693129,-1910.5327758953845,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,joint_oracle,guide_growth,10,3,2000,54.561806093381676,61.30502222560832,0.8900054858897047,0.653836115124409,1.1237904761533366,-3031.3927862303854,718.7367476360117,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,joint_oracle,revenue_growth,10,3,2000,54.561806093381676,124.24943389264479,0.43913122485954104,0.32410068245903667,0.5512131529108796,-19286.300198229976,-7910.685098631555,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,fixed_oracle,fixed,10,3,2000,48.80874376821377,77.01234700842336,0.6337781623883666,0.6211489225405089,0.6484880197697902,-4175.588487799053,-2608.137577088087,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,fixed_oracle,guide_growth,10,3,2000,48.80874376821377,61.30502222560832,0.7961622391815298,0.585731976144562,1.0046671145044292,-3478.3972705883953,25.577710640292935,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,guide,fixed_oracle,revenue_growth,10,3,2000,48.80874376821377,124.24943389264479,0.39282870141996773,0.2903420732126606,0.4927837880486721,-19733.304682587986,-8603.844135627274,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,joint,fixed,10,3,2000,56.23120856368849,80.95053521524258,0.6946366495807977,0.5476074672700516,1.0625346357045127,-5962.054452187153,465.48084052774175,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,joint,guide_growth,10,3,2000,56.23120856368849,87.14736667054017,0.6452427733848811,0.5787049602411182,0.7346609126925127,-5071.440409450982,-3474.626138514878,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,joint,revenue_growth,10,3,2000,56.23120856368849,132.58211691992554,0.4241236289630974,0.33987637353975586,0.5737555848637864,-21776.530015300217,-7103.658875557618,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,fixed,guide_growth,10,3,2000,80.95053521524258,87.14736667054017,0.9288924990846292,0.6914230256648493,1.0567879271736282,-3940.10697904262,890.6140427361715,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,fixed,revenue_growth,10,3,2000,80.95053521524258,132.58211691992554,0.610569035220139,0.45149203994124326,0.7779360996797147,-20258.769792690502,-4869.201097097289,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,joint_oracle,fixed,10,3,2000,57.69730019579842,80.95053521524258,0.7127476062064912,0.4755725386565151,0.9614340359527157,-6047.820009571556,-347.27888997351283,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,joint_oracle,guide_growth,10,3,2000,57.69730019579842,87.14736667054017,0.6620659051457348,0.4162410355295667,0.8029411987601212,-6250.813342631214,-2694.943088833428,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,joint_oracle,revenue_growth,10,3,2000,57.69730019579842,132.58211691992554,0.43518161827696084,0.22689245382097778,0.679558400561537,-24135.81031744077,-5699.41278489513,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,fixed_oracle,fixed,10,3,2000,63.77901242820864,80.95053521524258,0.7878763526223033,0.7258989530078622,0.9102054240399701,-3729.359380268171,-619.0277428893369,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,fixed_oracle,guide_growth,10,3,2000,63.77901242820864,87.14736667054017,0.7318524341570138,0.6293369882662733,0.7922809445473991,-4559.134721931957,-2838.7453375319997,paired_year_cluster_conditional_uncertainty_reused_history
2,W2,revenue,fixed_oracle,revenue_growth,10,3,2000,63.77901242820864,132.58211691992554,0.48105290449336163,0.3463785969130869,0.620233059526943,-22392.82780303552,-6572.413902318478,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,joint,fixed,10,3,2000,94.6075738876339,99.31987530441539,0.9525542958814811,0.7045922943101471,1.2723219198484432,-5247.765055679353,5587.036099567746,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,joint,guide_growth,10,3,2000,94.6075738876339,98.94641179386441,0.9561496184897575,0.8272988182748366,1.299936965025787,-5229.662091344584,2481.6655300065017,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,joint,revenue_growth,10,3,2000,94.6075738876339,124.32976416150042,0.7609406687584613,0.6539448119808631,0.8707179330581466,-10476.125592757773,-2831.522631122841,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,fixed,guide_growth,10,3,2000,99.31987530441539,98.94641179386441,1.0037744017572767,0.7506839095711461,1.7200885902174563,-8702.601503066762,5925.143041383893,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,fixed,revenue_growth,10,3,2000,99.31987530441539,124.32976416150042,0.7988423043689042,0.6636926424602444,0.9987151105514707,-13949.065004479951,-23.044373629516485,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,joint_oracle,fixed,10,3,2000,54.49752193717659,99.31987530441539,0.5487071119465434,0.45989779279276805,0.6555222359957039,-9170.24903556575,-4618.666430817409,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,joint_oracle,guide_growth,10,3,2000,54.49752193717659,98.94641179386441,0.5507781530341046,0.35478484494869467,1.0407882923408096,-17428.737894662303,251.80441379495642,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,joint_oracle,revenue_growth,10,3,2000,54.49752193717659,124.32976416150042,0.43833045373098306,0.31567521815623517,0.6043008484315444,-22675.201396075492,-5696.383001218453,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,fixed_oracle,fixed,10,3,2000,45.72890716045506,99.31987530441539,0.4604205051637043,0.36247480358108125,0.5529491349814544,-9924.043430536893,-5622.565930253319,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,fixed_oracle,guide_growth,10,3,2000,45.72890716045506,98.94641179386441,0.4621583171274804,0.27210400267327933,0.9092775883618254,-18462.180792855277,-523.9785660822703,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,guide,fixed_oracle,revenue_growth,10,3,2000,45.72890716045506,124.32976416150042,0.3678033773236685,0.2421086797478447,0.5279433119592698,-23708.644294268466,-6472.16598109568,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,joint,fixed,10,3,2000,117.63369777382017,129.2518176678684,0.910112522178197,0.7826297114236456,1.1817769971366592,-7819.705481261946,4558.694425629315,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,joint,guide_growth,10,3,2000,117.63369777382017,114.05224727779738,1.0314018406607934,0.8734534410719674,1.3720750449013606,-5095.823274592258,6169.986493157465,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,joint,revenue_growth,10,3,2000,117.63369777382017,142.7443124718265,0.8240867586022916,0.7435796885006416,0.952680988462218,-11736.663774892868,-1339.8400073310943,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,fixed,guide_growth,10,3,2000,129.2518176678684,114.05224727779738,1.1332684866177989,0.8197376004340766,1.6012477179144553,-7215.093107955552,10973.590840857141,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,fixed,revenue_growth,10,3,2000,129.2518176678684,142.7443124718265,0.9054778816030158,0.734895894864048,1.06992738283258,-12586.818356915337,2274.70161693266,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,joint_oracle,fixed,10,3,2000,51.053025137317206,129.2518176678684,0.3949888369733065,0.2951328874323984,0.49965352895857745,-17636.191655975155,-9072.000675058187,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,joint_oracle,guide_growth,10,3,2000,51.053025137317206,114.05224727779738,0.4476284015076636,0.24193152495301473,0.7090389992834663,-20707.80710951224,-3476.2579957274697,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,joint_oracle,revenue_growth,10,3,2000,51.053025137317206,142.7443124718265,0.3576536553594285,0.21689194741344278,0.4923112458066722,-26079.532358472024,-10986.084496216028,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,fixed_oracle,fixed,10,3,2000,63.77901242820864,129.2518176678684,0.49344770215996664,0.45448538196284105,0.5342023934487174,-15394.039939241315,-8504.614951463802,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,fixed_oracle,guide_growth,10,3,2000,63.77901242820864,114.05224727779738,0.5592087306518558,0.37255875644258407,0.8222992725294626,-18942.270349886196,-2272.0742380729466,paired_year_cluster_conditional_uncertainty_reused_history
3,W1,revenue,fixed_oracle,revenue_growth,10,3,2000,63.77901242820864,142.7443124718265,0.4468059800336825,0.3339994414802107,0.5494468461809758,-24313.99559884598,-10483.254274395305,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,joint,fixed,10,3,2000,94.6075738876339,99.31987530441539,0.9525542958814811,0.7045922943101471,1.2723219198484432,-5247.765055679353,5587.036099567746,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,joint,guide_growth,10,3,2000,94.6075738876339,98.94641179386441,0.9561496184897575,0.8272988182748366,1.299936965025787,-5229.662091344584,2481.6655300065017,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,joint,revenue_growth,10,3,2000,94.6075738876339,124.32976416150042,0.7609406687584613,0.6539448119808631,0.8707179330581466,-10476.125592757773,-2831.522631122841,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,fixed,guide_growth,10,3,2000,99.31987530441539,98.94641179386441,1.0037744017572767,0.7506839095711461,1.7200885902174563,-8702.601503066762,5925.143041383893,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,fixed,revenue_growth,10,3,2000,99.31987530441539,124.32976416150042,0.7988423043689042,0.6636926424602444,0.9987151105514707,-13949.065004479951,-23.044373629516485,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,joint_oracle,fixed,10,3,2000,54.49752193717659,99.31987530441539,0.5487071119465434,0.45989779279276805,0.6555222359957039,-9170.24903556575,-4618.666430817409,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,joint_oracle,guide_growth,10,3,2000,54.49752193717659,98.94641179386441,0.5507781530341046,0.35478484494869467,1.0407882923408096,-17428.737894662303,251.80441379495642,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,joint_oracle,revenue_growth,10,3,2000,54.49752193717659,124.32976416150042,0.43833045373098306,0.31567521815623517,0.6043008484315444,-22675.201396075492,-5696.383001218453,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,fixed_oracle,fixed,10,3,2000,45.72890716045506,99.31987530441539,0.4604205051637043,0.36247480358108125,0.5529491349814544,-9924.043430536893,-5622.565930253319,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,fixed_oracle,guide_growth,10,3,2000,45.72890716045506,98.94641179386441,0.4621583171274804,0.27210400267327933,0.9092775883618254,-18462.180792855277,-523.9785660822703,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,guide,fixed_oracle,revenue_growth,10,3,2000,45.72890716045506,124.32976416150042,0.3678033773236685,0.2421086797478447,0.5279433119592698,-23708.644294268466,-6472.16598109568,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,joint,fixed,10,3,2000,117.63369777382017,129.2518176678684,0.910112522178197,0.7826297114236456,1.1817769971366592,-7819.705481261946,4558.694425629315,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,joint,guide_growth,10,3,2000,117.63369777382017,114.05224727779738,1.0314018406607934,0.8734534410719674,1.3720750449013606,-5095.823274592258,6169.986493157465,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,joint,revenue_growth,10,3,2000,117.63369777382017,142.7443124718265,0.8240867586022916,0.7435796885006416,0.952680988462218,-11736.663774892868,-1339.8400073310943,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,fixed,guide_growth,10,3,2000,129.2518176678684,114.05224727779738,1.1332684866177989,0.8197376004340766,1.6012477179144553,-7215.093107955552,10973.590840857141,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,fixed,revenue_growth,10,3,2000,129.2518176678684,142.7443124718265,0.9054778816030158,0.734895894864048,1.06992738283258,-12586.818356915337,2274.70161693266,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,joint_oracle,fixed,10,3,2000,51.053025137317206,129.2518176678684,0.3949888369733065,0.2951328874323984,0.49965352895857745,-17636.191655975155,-9072.000675058187,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,joint_oracle,guide_growth,10,3,2000,51.053025137317206,114.05224727779738,0.4476284015076636,0.24193152495301473,0.7090389992834663,-20707.80710951224,-3476.2579957274697,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,joint_oracle,revenue_growth,10,3,2000,51.053025137317206,142.7443124718265,0.3576536553594285,0.21689194741344278,0.4923112458066722,-26079.532358472024,-10986.084496216028,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,fixed_oracle,fixed,10,3,2000,63.77901242820864,129.2518176678684,0.49344770215996664,0.45448538196284105,0.5342023934487174,-15394.039939241315,-8504.614951463802,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,fixed_oracle,guide_growth,10,3,2000,63.77901242820864,114.05224727779738,0.5592087306518558,0.37255875644258407,0.8222992725294626,-18942.270349886196,-2272.0742380729466,paired_year_cluster_conditional_uncertainty_reused_history
3,W2,revenue,fixed_oracle,revenue_growth,10,3,2000,63.77901242820864,142.7443124718265,0.4468059800336825,0.3339994414802107,0.5494468461809758,-24313.99559884598,-10483.254274395305,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,joint,fixed,9,3,2000,131.4414217215217,117.74017065320814,1.1163685341400533,0.8438198801479603,1.240518855536612,-2542.8654120204883,11200.791891310248,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,joint,guide_growth,9,3,2000,131.4414217215217,132.45920533628373,0.9923162485221159,0.652183711674728,1.2152649836805873,-8494.6793864287,10014.013331209924,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,joint,revenue_growth,9,3,2000,131.4414217215217,149.83632504684465,0.8772333523291365,0.5313993893939762,1.0498642745137203,-11133.21322817892,3506.429271531362,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,fixed,guide_growth,9,3,2000,117.74017065320814,132.45920533628373,0.8888787332997559,0.7728944612686423,0.979642492539865,-7308.238311343568,-782.2572780969131,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,fixed,revenue_growth,9,3,2000,117.74017065320814,149.83632504684465,0.7857919007049725,0.621094838996828,0.8807404070444085,-9211.674948858541,-7694.362619778885,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,joint_oracle,fixed,9,3,2000,55.95127004990629,117.74017065320814,0.4752096904522513,0.3584803021572509,0.7158066769372657,-23190.47565577185,-2804.211580370879,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,joint_oracle,guide_growth,9,3,2000,55.95127004990629,132.45920533628373,0.42240378770096626,0.33109172158086014,0.5767048446557222,-27775.047996132605,-5912.981843024733,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,joint_oracle,revenue_growth,9,3,2000,55.95127004990629,149.83632504684465,0.3734159258938962,0.3157280872393797,0.4445838327652056,-30884.838275550737,-11961.178761034129,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,fixed_oracle,fixed,9,3,2000,47.19462991197493,117.74017065320814,0.4008371114985214,0.23463548214123017,0.6867799404510987,-25145.101528847503,-3038.3412518724376,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,fixed_oracle,guide_growth,9,3,2000,47.19462991197493,132.45920533628373,0.3562955839283387,0.21670888263204321,0.5533188382164659,-29729.673869208258,-6147.111514526292,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,guide,fixed_oracle,revenue_growth,9,3,2000,47.19462991197493,149.83632504684465,0.31497455571751415,0.2066529500481281,0.4265554765407263,-32839.464148626386,-12195.308432535689,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,joint,fixed,9,3,2000,140.06401638041524,136.21608699717282,1.0282487147301647,0.7948260568053609,1.2421986852833025,-6054.715538866866,9960.383661115298,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,joint,guide_growth,9,3,2000,140.06401638041524,160.83317942215203,0.8708651839355718,0.610154829138103,1.1674720012259119,-17278.71925075555,7537.287496988367,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,joint,revenue_growth,9,3,2000,140.06401638041524,173.4449526345743,0.807541610481521,0.5626374842964261,0.9731345209012178,-17570.018356936438,-1584.2286008715528,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,fixed,guide_growth,9,3,2000,136.21608699717282,160.83317942215203,0.8469402115071996,0.7676583120469077,0.9398432111201696,-11298.081974088938,-2423.0961641269314,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,fixed,revenue_growth,9,3,2000,136.21608699717282,173.4449526345743,0.7853563042803685,0.6935697663425272,0.8466279042505628,-11752.059052683979,-11384.744786540225,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,joint_oracle,fixed,9,3,2000,45.870631846047644,136.21608699717282,0.3367490056222191,0.10927742729072343,0.5771025474448002,-29002.475902746886,-7038.237280000973,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,joint_oracle,guide_growth,9,3,2000,45.870631846047644,160.83317942215203,0.2852062740465214,0.09250081861861716,0.4893517005766782,-39514.37722853559,-11162.25234392005,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,joint_oracle,revenue_growth,9,3,2000,45.870631846047644,173.4449526345743,0.26446795452555505,0.09202898263306875,0.4002608789869673,-40754.53495543087,-18422.982066541197,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,fixed_oracle,fixed,9,3,2000,67.22737921294178,136.21608699717282,0.4935347997064186,0.3424923115621342,0.672736038234377,-26253.42799661375,-6260.130651032364,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,fixed_oracle,guide_growth,9,3,2000,67.22737921294178,160.83317942215203,0.4179944676495176,0.31121093227340474,0.5231825813483868,-34708.15728693322,-10659.498127408875,paired_year_cluster_conditional_uncertainty_reused_history
4,W1,revenue,fixed_oracle,revenue_growth,9,3,2000,67.22737921294178,173.4449526345743,0.38760066633118484,0.28996354795978047,0.4762130140386475,-38005.48704929773,-17646.08636992352,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,joint,fixed,9,3,2000,131.4414217215217,117.74017065320814,1.1163685341400533,0.8438198801479603,1.240518855536612,-2542.8654120204883,11200.791891310248,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,joint,guide_growth,9,3,2000,131.4414217215217,132.45920533628373,0.9923162485221159,0.652183711674728,1.2152649836805873,-8494.6793864287,10014.013331209924,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,joint,revenue_growth,9,3,2000,131.4414217215217,149.83632504684465,0.8772333523291365,0.5313993893939762,1.0498642745137203,-11133.21322817892,3506.429271531362,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,fixed,guide_growth,9,3,2000,117.74017065320814,132.45920533628373,0.8888787332997559,0.7728944612686423,0.979642492539865,-7308.238311343568,-782.2572780969131,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,fixed,revenue_growth,9,3,2000,117.74017065320814,149.83632504684465,0.7857919007049725,0.621094838996828,0.8807404070444085,-9211.674948858541,-7694.362619778885,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,joint_oracle,fixed,9,3,2000,55.95127004990629,117.74017065320814,0.4752096904522513,0.3584803021572509,0.7158066769372657,-23190.47565577185,-2804.211580370879,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,joint_oracle,guide_growth,9,3,2000,55.95127004990629,132.45920533628373,0.42240378770096626,0.33109172158086014,0.5767048446557222,-27775.047996132605,-5912.981843024733,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,joint_oracle,revenue_growth,9,3,2000,55.95127004990629,149.83632504684465,0.3734159258938962,0.3157280872393797,0.4445838327652056,-30884.838275550737,-11961.178761034129,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,fixed_oracle,fixed,9,3,2000,47.19462991197493,117.74017065320814,0.4008371114985214,0.23463548214123017,0.6867799404510987,-25145.101528847503,-3038.3412518724376,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,fixed_oracle,guide_growth,9,3,2000,47.19462991197493,132.45920533628373,0.3562955839283387,0.21670888263204321,0.5533188382164659,-29729.673869208258,-6147.111514526292,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,guide,fixed_oracle,revenue_growth,9,3,2000,47.19462991197493,149.83632504684465,0.31497455571751415,0.2066529500481281,0.4265554765407263,-32839.464148626386,-12195.308432535689,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,revenue,joint,fixed,9,3,2000,140.06401638041524,136.21608699717282,1.0282487147301647,0.7948260568053609,1.2421986852833025,-6054.715538866866,9960.383661115298,paired_year_cluster_conditional_uncertainty_reused_history
4,W2,revenue,joint,guide_growth,9,3,2000,140.06401638041524,160.83317942215203,0.8708651839355718,0.610154829138103,1.1674720012259119,-17278.71925075555,7537.287496988367,paired_year_cluster_conditional_uncertainty_reused_history
