file,url,bytes,sha256,status,mode,downloaded_utc
canada_mb_winnipeg_2026-08-26_reviews.csv.gz,https://data.insideairbnb.com/canada/mb/winnipeg/2026-08-26/data/reviews.csv.gz,9171689,fb811b4b5cec0d0906d2e78d773098f0a681c9832e78e356ef88a6dc20d8aca5,downloaded,latest,2026-09-11T14:58:36
brazil_rj_rio-de-janeiro_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2026-08-30/data/reviews.csv.gz,158214674,6f93f04ef6fef9ee987b585839ace729505b994304111f9d4030677d93d0e031,downloaded,latest,2026-09-11T14:58:40
canada_on_ottawa_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/canada/on/ottawa/2026-08-27/data/reviews.csv.gz,14556948,3564e40fd971978af5bb09ffc867c8b26c7ddbb4fb10628bedfec9dc514f6199,downloaded,latest,2026-09-11T14:58:46
canada_bc_vancouver_2026-08-23_reviews.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2026-08-23/data/reviews.csv.gz,39269710,163851dd6eef1d625f0f7305edf7e3469c8595def36b0dbbe7a049a909467ad2,downloaded,latest,2026-09-11T14:58:47
canada_bc_victoria_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/canada/bc/victoria/2026-08-31/data/reviews.csv.gz,30920813,cb0a8c75af905e937ead614ece9dbfe418710732f057abc15f50de1dcd014b0f,downloaded,latest,2026-09-11T14:58:47
canada_nb_new-brunswick_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/canada/nb/new-brunswick/2026-08-31/data/reviews.csv.gz,23926376,f027e5e1fbb4bf5c1b512f207d3214d4ad9518fb23b32af7c7f61d900654d75b,downloaded,latest,2026-09-11T14:58:50
canada_on_toronto_2026-08-15_reviews.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2026-08-15/data/reviews.csv.gz,75386390,d5d785b8025ab141f51ff652c2fe73daf576342120e8c6acc973e383754e14ce,downloaded,latest,2026-09-11T14:59:03
brazil_sp_são-paulo_2026-08-18_reviews.csv.gz,https://data.insideairbnb.com/brazil/sp/são-paulo/2026-08-18/data/reviews.csv.gz,146242187,c0d22e940e59488154691841c7ec65ff0f690e4be8cf0f7127a68ec5506ec180,downloaded,latest,2026-09-11T14:59:04
canada_qc_montreal_2026-08-10_reviews.csv.gz,https://data.insideairbnb.com/canada/qc/montreal/2026-08-10/data/reviews.csv.gz,51480394,62904c787159eea7906d18fe87f31903cdea4bfa3a262c35b19a663312ef5877,downloaded,latest,2026-09-11T14:59:05
canada_qc_quebec-city_2026-08-18_reviews.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2026-08-18/data/reviews.csv.gz,20521528,2ec1f259a885e4e1f0b74c239dff070ea9722ee81d7e7a99ff70b67fed49e323,downloaded,latest,2026-09-11T14:59:06
chile_rm_santiago_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/chile/rm/santiago/2026-08-30/data/reviews.csv.gz,65604321,7edf0f3613dfa7339d848ad3bc297525e1767ace770745b2535381deced6d658,downloaded,latest,2026-09-11T14:59:08
china_hk_hong-kong_2026-08-28_reviews.csv.gz,https://data.insideairbnb.com/china/hk/hong-kong/2026-08-28/data/reviews.csv.gz,15067292,1b207beb0966405bf538497d4422b05fdfec9de5188717ae09c01652f9341a3b,downloaded,latest,2026-09-11T14:59:11
colombia_dc_bogotá_2026-08-18_reviews.csv.gz,https://data.insideairbnb.com/colombia/dc/bogotá/2026-08-18/data/reviews.csv.gz,49023015,0d56f43b304e1266c7505ecddf615dc9741e82dd0989eac83e5f156e351e7214,downloaded,latest,2026-09-11T14:59:14
denmark_hovedstaden_copenhagen_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/denmark/hovedstaden/copenhagen/2026-08-31/data/reviews.csv.gz,62913466,e98e2450d3d0f438f39c7aac7746d89b658ee0aab65991738eb1d4a21132b42a,downloaded,latest,2026-09-11T14:59:17
france_nouvelle-aquitaine_bordeaux_2026-08-25_reviews.csv.gz,https://data.insideairbnb.com/france/nouvelle-aquitaine/bordeaux/2026-08-25/data/reviews.csv.gz,50154210,cd0020ba5ee9d7cfe3937c804877c0955912c12f9b411b39ec5f1cdd3c38b6d0,downloaded,latest,2026-09-11T14:59:28
france_auvergne-rhone-alpes_lyon_2026-08-25_reviews.csv.gz,https://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2026-08-25/data/reviews.csv.gz,46895356,71601ccc7c26eecbccc59617316226e5028c9565fab7fb19e8a6de5e78c825ca,downloaded,latest,2026-09-11T14:59:32
france_pyrénées-atlantiques_pays-basque_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2026-08-27/data/reviews.csv.gz,43560711,dfe04b44c1c763ec85770082ffa96e4b5ec0e21c0f4213cea6886e09c89a6d9c,downloaded,latest,2026-09-11T14:59:36
france_ile-de-france_paris_2026-08-15_reviews.csv.gz,https://data.insideairbnb.com/france/ile-de-france/paris/2026-08-15/data/reviews.csv.gz,331970494,d0645145bf09698861648a0bac900493f13c0ec26149c284871768d2205ab939,downloaded,latest,2026-09-11T14:59:51
czech-republic_prague_prague_2026-08-28_reviews.csv.gz,https://data.insideairbnb.com/czech-republic/prague/prague/2026-08-28/data/reviews.csv.gz,122275803,6dc8479a4aff9b20378dff54ed0061ed88d818d61d02619ec9b6fa29071c82d4,downloaded,latest,2026-09-11T14:59:58
germany_bv_munich_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/germany/bv/munich/2026-08-30/data/reviews.csv.gz,27264555,26f79ec88e5ee38095ad7957607e0873b14b7fcae5489d2fd47164749c16b502,downloaded,latest,2026-09-11T14:59:58
greece_central-macedonia_thessaloniki_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2026-08-30/data/reviews.csv.gz,27327612,ce98c4ee35e1bff236effceeb94bf0cace492fe29ab67f7e44c1f6ffba60cecc,downloaded,latest,2026-09-11T15:00:00
greece_attica_athens_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/greece/attica/athens/2026-08-30/data/reviews.csv.gz,124098732,c7d81b2c0f52632fac36064fcfe810a0126f006f9776b746c95eb80bea621a31,downloaded,latest,2026-09-11T15:00:07
germany_be_berlin_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/germany/be/berlin/2026-08-27/data/reviews.csv.gz,80228248,5ce30ba7090b15309acefa58c154a52234326cda706e9291082ce216e58670ad,downloaded,latest,2026-09-11T15:00:10
greece_crete_crete_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/greece/crete/crete/2026-08-31/data/reviews.csv.gz,108001463,b79643cae63379b8b164d389cb91f971a4daef41ae4606a9be5337f8fbaf3fb1,downloaded,latest,2026-09-11T15:00:33
hungary_közép-magyarország_budapest_2026-08-29_reviews.csv.gz,https://data.insideairbnb.com/hungary/közép-magyarország/budapest/2026-08-29/data/reviews.csv.gz,141221380,98fb03230680936fefe932738a7ff3452c6dad73db75de970f88caa8a086e445,downloaded,latest,2026-09-11T15:00:46
greece_south-aegean_south-aegean_2026-08-28_reviews.csv.gz,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2026-08-28/data/reviews.csv.gz,145556680,abe566a13d5fb27893752d6ef570def4a52a545859d55b377667096ca11467c2,downloaded,latest,2026-09-11T15:00:48
ireland_leinster_dublin_2026-08-25_reviews.csv.gz,https://data.insideairbnb.com/ireland/leinster/dublin/2026-08-25/data/reviews.csv.gz,44344922,6a7f6b0d96844221a94d697812f9ba5a2cafc405633f02d6ce8c4ef0681bcd3c,downloaded,latest,2026-09-11T15:00:55
italy_lombardia_bergamo_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/italy/lombardia/bergamo/2026-08-31/data/reviews.csv.gz,20808300,230982f9f6164665869e9837f70427a7a4668e2b6d22e3229a2e052d7711c92f,downloaded,latest,2026-09-11T15:01:04
italy_emilia-romagna_bologna_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/italy/emilia-romagna/bologna/2026-08-27/data/reviews.csv.gz,39404744,51e87530eb860db3eef17694f07d60dfcbf452e79f7d45426167ad6bf137f94a,downloaded,latest,2026-09-11T15:01:10
italy_campania_naples_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/italy/campania/naples/2026-08-27/data/reviews.csv.gz,69931121,980a3587b1547b2a6a63d2ce46cd0b365dc33333c466b9559298a996998f98d7,downloaded,latest,2026-09-11T15:01:12
ireland_2026-08-23_reviews.csv.gz,https://data.insideairbnb.com/ireland/2026-08-23/data/reviews.csv.gz,244329541,a7a0bad0cf5c16aea474208bff3f305603aed41cbd95119dfb222a829d8e5dbb,downloaded,latest,2026-09-11T15:01:20
italy_lombardy_milan_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/italy/lombardy/milan/2026-08-27/data/reviews.csv.gz,142267135,996c8b50a152286b51408476df49eee35fdb68c430bf79b2b707406d22598f26,downloaded,latest,2026-09-11T15:01:55
italy_lazio_rome_2026-08-25_reviews.csv.gz,https://data.insideairbnb.com/italy/lazio/rome/2026-08-25/data/reviews.csv.gz,357195518,f059b3bca9528b48829cf226de80f3dab5c68913618bdf8f7f07eb5ba670ca27,downloaded,latest,2026-09-11T15:02:03
italy_puglia_puglia_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/italy/puglia/puglia/2026-08-31/data/reviews.csv.gz,106623183,7421e167cc3a9a09d2a1501d91c6120dd9f75e57278d5f5990f6c703830c02e0,downloaded,latest,2026-09-11T15:02:17
italy_sicilia_sicily_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/italy/sicilia/sicily/2026-08-31/data/reviews.csv.gz,205507716,ea1a24b36c5ef36f0c9f6d3561c0979cd1114cffcd184dd237ccb9caaa0bf964,downloaded,latest,2026-09-11T15:02:18
italy_trentino-alto-adige-südtirol_trentino_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2026-08-31/data/reviews.csv.gz,28845080,5674ad6540ccd22fd08ab77ddf9fdd1577ad9614ce1b2a767930fbfeead15103,downloaded,latest,2026-09-11T15:02:24
italy_veneto_venice_2026-08-13_reviews.csv.gz,https://data.insideairbnb.com/italy/veneto/venice/2026-08-13/data/reviews.csv.gz,125447156,28bf2cae61dfb2bee58168837c24e91a0de88086e765b55c643bfef7a48b55d8,downloaded,latest,2026-09-11T15:02:31
italy_toscana_florence_2026-08-27_reviews.csv.gz,https://data.insideairbnb.com/italy/toscana/florence/2026-08-27/data/reviews.csv.gz,154566348,6efa8e608c681a82e61acdacf184c87a538de2079a2fc94c182d0393472a2972,downloaded,latest,2026-09-11T15:02:33
kenya_nairobi_nairobi_2026-08-18_reviews.csv.gz,https://data.insideairbnb.com/kenya/nairobi/nairobi/2026-08-18/data/reviews.csv.gz,13515461,761c198df7f9090b3fd345a0a800b22abc166a4f53549995fc38d3e548301ee1,downloaded,latest,2026-09-11T15:02:35
latvia_riga_riga_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/latvia/riga/riga/2026-08-31/data/reviews.csv.gz,20353732,6022813f35f6d82c1c17dc258c0373b18346507eda817a30e6157a3a2712c053,downloaded,latest,2026-09-11T15:02:40
malta_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/malta/2026-08-30/data/reviews.csv.gz,58825027,010d0807a3fa5cfdb3131fed0739e06efbe666fd8808c74c1f94580416a9ae99,downloaded,latest,2026-09-11T15:02:41
norway_oslo_oslo_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/norway/oslo/oslo/2026-08-31/data/reviews.csv.gz,31852008,c23aa9f04806e9e84243f811964a3da821d28a289187b0246fcddb951c798b92,downloaded,latest,2026-09-11T15:02:46
singapore_sg_singapore_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/singapore/sg/singapore/2026-08-31/data/reviews.csv.gz,4862483,8f659eb0edabbd586b10a314846ee3e6782c59ead4c2a4ee135207206f41198f,downloaded,latest,2026-09-11T15:02:50
portugal_norte_porto_2026-08-26_reviews.csv.gz,https://data.insideairbnb.com/portugal/norte/porto/2026-08-26/data/reviews.csv.gz,148583913,1c87444a795427915e398fd78caa8791f09e64404c03394b295bda1e2b1475ea,downloaded,latest,2026-09-11T15:03:22
mexico_df_mexico-city_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/mexico/df/mexico-city/2026-08-30/data/reviews.csv.gz,173113342,8e403c151e2c86c4f5e67d16460b1c947b7a03738d462eccaaa498e6f03578cf,downloaded,latest,2026-09-11T15:03:40
south-africa_wc_cape-town_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/south-africa/wc/cape-town/2026-08-30/data/reviews.csv.gz,84133442,9a911fd6fcc0518c53e8af9a59df3088183294ef0c94953abba462e3c4c9d005,downloaded,latest,2026-09-11T15:03:45
portugal_lisbon_lisbon_2026-08-26_reviews.csv.gz,https://data.insideairbnb.com/portugal/lisbon/lisbon/2026-08-26/data/reviews.csv.gz,258951180,5b97be2964d8ed48fddb2e742dc20aca35eaee0aa72933cfcfe6d4d8afbab9da,downloaded,latest,2026-09-11T15:03:52
spain_andalucía_malaga_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/spain/andalucía/malaga/2026-08-31/data/reviews.csv.gz,70336387,77aab97dfbe0e62bf3a2ff521c4586eebb8585ede93ca056f38767f0dc438870,downloaded,latest,2026-09-11T15:04:02
new-zealand_2026-08-13_reviews.csv.gz,https://data.insideairbnb.com/new-zealand/2026-08-13/data/reviews.csv.gz,330748360,dae51344920687e1e7f5800f2a18765e18bae7ad65c6006cd2d4afb260a2a308,downloaded,latest,2026-09-11T15:04:04
spain_andalucía_sevilla_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/spain/andalucía/sevilla/2026-08-31/data/reviews.csv.gz,96095271,d64abc350b6c30b09683a2104b6108fe4df70020f6cba684441060986f63123d,downloaded,latest,2026-09-11T15:04:16
spain_catalonia_barcelona_2026-08-23_reviews.csv.gz,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-08-23/data/reviews.csv.gz,138715389,a39ddc6ef511210e36690a59e546e9eb1e5f2d4aca135b6308061e709ce05a63,downloaded,latest,2026-09-11T15:04:21
spain_islas-baleares_menorca_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/spain/islas-baleares/menorca/2026-08-31/data/reviews.csv.gz,12726746,54804f9da25708f23b69347eaf36e3bea4c468ee01ec39677f0282599015e60f,downloaded,latest,2026-09-11T15:04:30
spain_pv_euskadi_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/spain/pv/euskadi/2026-08-31/data/reviews.csv.gz,48529186,dc92ae1547e20e9f6c0f6e85165bdf7b78db33f67faf1aec6f7edcf23c14c7bb,downloaded,latest,2026-09-11T15:04:31
spain_catalonia_girona_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/spain/catalonia/girona/2026-08-31/data/reviews.csv.gz,65659324,8dc43a1d2d0e55335386a99dd80c86f6fe1b7aa3ad6976a81cff16c3821e6ad9,downloaded,latest,2026-09-11T15:04:31
spain_islas-baleares_mallorca_2026-08-26_reviews.csv.gz,https://data.insideairbnb.com/spain/islas-baleares/mallorca/2026-08-26/data/reviews.csv.gz,66446068,1c18fd62f4dcee04c0d15956aef1eae90a174a5076e76607546480fe7f847caa,downloaded,latest,2026-09-11T15:04:35
sweden_stockholms-län_stockholm_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2026-08-31/data/reviews.csv.gz,21294458,b20b9a62d0b90af91e44bf6ded5ba775bec72c352e362d824074dcf7efc68dbb,downloaded,latest,2026-09-11T15:04:38
switzerland_geneva_geneva_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/switzerland/geneva/geneva/2026-08-31/data/reviews.csv.gz,8122242,06c921c259fcbcfd61d088ce8b029faf5a63eb27e871c3bfb229fc46d5246afc,downloaded,latest,2026-09-11T15:04:39
switzerland_zürich_zurich_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/switzerland/zürich/zurich/2026-08-31/data/reviews.csv.gz,13813037,3fda4877783002ea83e9e302933f0dcf0ac0af51413ebe5f30ad82a07262913e,downloaded,latest,2026-09-11T15:04:44
switzerland_vd_vaud_2026-08-10_reviews.csv.gz,https://data.insideairbnb.com/switzerland/vd/vaud/2026-08-10/data/reviews.csv.gz,15323588,8bc92117e9a210b4c45e4b3778b06007a880937642317a1aeeb123f7801f314f,downloaded,latest,2026-09-11T15:04:48
spain_comunidad-de-madrid_madrid_2026-08-23_reviews.csv.gz,https://data.insideairbnb.com/spain/comunidad-de-madrid/madrid/2026-08-23/data/reviews.csv.gz,165442035,37faf4a63ccd8ad4f579a674e2d2a8c5c82f66201f750bb99d73eab1c4a3aaea,downloaded,latest,2026-09-11T15:04:54
spain_vc_valencia_2026-08-28_reviews.csv.gz,https://data.insideairbnb.com/spain/vc/valencia/2026-08-28/data/reviews.csv.gz,62076069,12eb2d9ec5b5991bf8425d473be8158e8fc0c38c27a9e7a93968ba8f46116f3d,downloaded,latest,2026-09-11T15:05:01
the-netherlands_south-holland_rotterdam_2026-08-29_reviews.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2026-08-29/data/reviews.csv.gz,7941729,788aaab1e9b9b78e3d559e513323eb39abb79132c205661d71e8c88f445beff4,downloaded,latest,2026-09-11T15:05:03
taiwan_northern-taiwan_taipei_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2026-08-31/data/reviews.csv.gz,30939049,e06b44894fb6b693b86532e2c5e636958940723b24c35601ebffc130e53d4145,downloaded,latest,2026-09-11T15:05:04
thailand_central-thailand_bangkok_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2026-08-30/data/reviews.csv.gz,91029259,58c4cbdc259e58057799b137f97db5dcdccf82722b3f3a2f66eb75b3524bf5cb,downloaded,latest,2026-09-11T15:05:06
the-netherlands_south-holland_the-hague_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2026-08-30/data/reviews.csv.gz,7236395,e84aaebce535c55b8f730dc750d655389c08f700ab1d7001efc998bb68bb7fb3,downloaded,latest,2026-09-11T15:05:06
united-kingdom_england_bristol_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/united-kingdom/england/bristol/2026-08-30/data/reviews.csv.gz,16521029,cca7edb90521b21779a364549df262dba8e96b7276d9aefa72d7afbbcdb9a927,downloaded,latest,2026-09-11T15:05:15
united-kingdom_england_greater-manchester_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/united-kingdom/england/greater-manchester/2026-08-30/data/reviews.csv.gz,29646312,b6508ca683a86fec04338c9a3d0b08a072b7d7324ae660c08b52a3395f084260,downloaded,latest,2026-09-11T15:05:19
the-netherlands_north-holland_amsterdam_2026-08-15_reviews.csv.gz,https://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2026-08-15/data/reviews.csv.gz,68445269,8692deac7dfb872f387dba63111d71e49472a69f421a32d8229f4ced92c9e562,downloaded,latest,2026-09-11T15:05:23
turkey_marmara_istanbul_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/turkey/marmara/istanbul/2026-08-31/data/reviews.csv.gz,81212259,c17bb0f147b4692531491d84526b25643537f7a404f70fcea319ce95e144d58a,downloaded,latest,2026-09-11T15:05:42
united-states_ca_oakland_2026-08-29_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/oakland/2026-08-29/data/reviews.csv.gz,14690831,131075fc0248d4491cc3fa3f7673221543231607afcfc213c25ba926e31147f2,downloaded,latest,2026-09-11T15:05:45
united-states_ca_pacific-grove_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/pacific-grove/2026-08-31/data/reviews.csv.gz,2951418,8d479836fbe657ae19c0c1e3b429ca1f3bfac4200dd2c3fe032547b1d12c3a3e,downloaded,latest,2026-09-11T15:05:47
united-kingdom_england_london_2026-08-18_reviews.csv.gz,https://data.insideairbnb.com/united-kingdom/england/london/2026-08-18/data/reviews.csv.gz,286683079,4429e7e0e3dfa053abe6d22be2932b171d27d0575fedddf14dcd1f86d48805dc,downloaded,latest,2026-09-11T15:06:10
united-kingdom_scotland_edinburgh_2026-08-26_reviews.csv.gz,https://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2026-08-26/data/reviews.csv.gz,83003456,f31a86579103acd167737b9808211b29b0b94b34c5741f760fe637c5b6bf6356,downloaded,latest,2026-09-11T15:06:19
united-states_ca_san-francisco_2026-08-10_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/san-francisco/2026-08-10/data/reviews.csv.gz,50660912,81c1918564305aad24f54f334afa65735043bbe11c81b27cda06e4e7d377c565,downloaded,latest,2026-09-11T15:06:20
united-states_ca_san-diego_2026-08-29_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/san-diego/2026-08-29/data/reviews.csv.gz,107955490,38c42164e1f6dd70357a8c8c856ff60b233d73e0f9f1d1b6f0cca14a56f7aba8,downloaded,latest,2026-09-11T15:06:23
united-states_ca_san-mateo-county_2026-08-29_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2026-08-29/data/reviews.csv.gz,22643067,1ae501dbb8beedf789c0f1e9729b4f1d3044cef3b2e8f4f767f530ad66bdc100,downloaded,latest,2026-09-11T15:06:27
united-states_ca_los-angeles_2026-08-10_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-08-10/data/reviews.csv.gz,206658303,8e94d4a5fdd460405eec0fb34e9bcb25c279cf772823efecc69d2407052caab6,downloaded,latest,2026-09-11T15:06:28
united-states_ca_santa-clara-county_2026-08-29_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2026-08-29/data/reviews.csv.gz,27891666,87a355d847c405a2659ad7ef4814bd315e885eeeaa76cecb8e6d3dde04929212,downloaded,latest,2026-09-11T15:06:33
united-states_ca_santa-cruz-county_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2026-08-31/data/reviews.csv.gz,20591483,613ea02b85e4f859fd007e6ac4379cfe966c4a089826673a21b8ad0077b5c4c9,downloaded,latest,2026-09-11T15:06:35
united-states_co_denver_2026-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/co/denver/2026-08-31/data/reviews.csv.gz,35600077,43ab7cd7d4a75528b07ca83e4d9e158a247e3d5fcca5b7211ecacbc27bb7f3b2,downloaded,latest,2026-09-11T15:06:40
united-states_fl_broward-county_2026-08-30_reviews.csv.gz,https://data.insideairbnb.com/united-states/fl/broward-county/2026-08-30/data/reviews.csv.gz,72655965,ca6d6503c308bb1e46cdcdbae375f0d043c36370d7f44deabcf1905d9f22b403,downloaded,latest,2026-09-11T15:06:45
