market_key,cdn_path,dump_date,why,url,http_status,bytes,last_modified
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-08-27,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-08-27/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-08-28,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-08-28/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-08-29,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-08-29/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-08-30,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-08-30/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-08-31,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-08-31/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-01,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-01/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-02,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-02/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-03,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-03/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-04,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-04/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-05,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-05/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-06,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-06/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-07,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-07/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-08,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-08/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-09,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-09/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-10,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-10/data/reviews.csv.gz,403,0,
australia_nsw_mid-north-coast,australia/nsw/mid-north-coast,2026-09-11,newer_than_held,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-09-11/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-08-28,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-08-28/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-08-29,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-08-29/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-08-30,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-08-30/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-08-31,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-08-31/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-01,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-01/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-02,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-02/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-03,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-03/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-04,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-04/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-05,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-05/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-06,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-06/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-07,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-07/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-08,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-08/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-09,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-09/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-10,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-10/data/reviews.csv.gz,403,0,
australia_nsw_northern-rivers,australia/nsw/northern-rivers,2026-09-11,newer_than_held,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-09-11/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-16,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-16/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-17,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-17/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-18,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-18/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-19,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-19/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-20,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-20/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-21,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-21/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-22,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-22/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-23,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-23/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-24,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-24/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-25,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-25/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-26,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-26/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-27,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-27/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-28,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-28/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-29,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-29/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-30,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-30/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-08-31,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-08-31/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-01,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-01/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-02,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-02/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-03,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-03/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-04,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-04/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-05,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-05/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-06,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-06/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-07,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-07/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-08,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-08/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-09,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-09/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-10,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-10/data/reviews.csv.gz,403,0,
australia_nsw_sydney,australia/nsw/sydney,2026-09-11,newer_than_held,https://data.insideairbnb.com/australia/nsw/sydney/2026-09-11/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-14,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-14/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-15,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-15/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-16,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-16/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-17,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-17/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-18,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-18/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-19,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-19/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-20,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-20/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-21,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-21/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-22,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-22/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-23,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-23/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-24,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-24/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-25,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-25/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-26,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-26/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-27,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-27/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-28,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-28/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-29,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-29/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-30,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-30/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-08-31,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-08-31/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-01,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-01/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-02,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-02/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-03,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-03/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-04,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-04/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-05,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-05/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-06,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-06/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-07,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-07/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-08,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-08/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-09,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-09/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-10,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-10/data/reviews.csv.gz,403,0,
australia_qld_brisbane,australia/qld/brisbane,2026-09-11,newer_than_held,https://data.insideairbnb.com/australia/qld/brisbane/2026-09-11/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-01,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-01/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-02,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-02/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-03,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-03/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-04,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-04/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-05,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-05/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-06,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-06/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-07,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-07/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-08,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-08/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-09,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-09/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-10,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-10/data/reviews.csv.gz,403,0,
australia_qld_sunshine-coast,australia/qld/sunshine-coast,2026-09-11,newer_than_held,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-09-11/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-08-31,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-08-31/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-01,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-01/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-02,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-02/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-03,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-03/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-04,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-04/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-05,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-05/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-06,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-06/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-07,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-07/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-08,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-08/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-09,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-09/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-10,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-10/data/reviews.csv.gz,403,0,
australia_sa_barossa-valley,australia/sa/barossa-valley,2026-09-11,newer_than_held,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-09-11/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-14,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-14/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-15,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-15/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-16,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-16/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-17,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-17/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-18,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-18/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-19,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-19/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-20,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-20/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-21,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-21/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-22,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-22/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-23,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-23/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-24,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-24/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-25,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-25/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-26,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-26/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-27,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-27/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-28,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-28/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-29,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-29/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-30,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-30/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-08-31,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-08-31/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-09-01,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-09-01/data/reviews.csv.gz,403,0,
australia_tas_tasmania,australia/tas/tasmania,2026-09-02,newer_than_held,https://data.insideairbnb.com/australia/tas/tasmania/2026-09-02/data/reviews.csv.gz,403,0,
