feature,lag,target,window,wf_n,wf_ratio_vs_naive,jk_min,jk_max,jk_max_above_1
EMEA|yoy_mature|w_reviews,0,nights_yoy,2023Q1+,10,0.7312070491149774,0.6343093423590676,0.867714742642456,False
GLOBAL_NW|yoy_all|w_equal,0,nights_yoy,2022Q1+,14,0.7342249642487011,0.6967914044840539,0.8296853907720102,False
EMEA|yoy_cohort|w_median,0,nights_yoy,2023Q1+,10,0.746781649197629,0.608603972068536,0.9600411756262305,False
GLOBAL|yoy_vmatch|w_equal,0,nights_yoy,2023Q1+,10,0.7482685418723896,0.44645055152530955,0.982763804975451,False
GLOBAL_NW|yoy_mature|w_equal,0,nights_yoy,2023Q1+,10,0.7509604762010401,0.6861554006939501,0.9734691465378497,False
EMEA|yoy_vmatch|w_equal,0,nights_yoy,2023Q1+,10,0.7524917116348948,0.630680308540561,0.9723660591876738,False
GLOBAL|yoy_all|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.752739729311137,0.7122344711395302,1.2452311193063683,True
EMEA|yoy_mature|w_equal,0,nights_yoy,2023Q1+,10,0.753601077913714,0.6578159754183129,0.9557117783304184,False
GLOBAL|yoy_vmatch|w_reviews,0,nights_yoy,2022Q1+,14,0.7540446323812697,0.7232061468436153,0.8122906531061702,False
GLOBAL|yoy_vmatch|w_equal,0,nights_yoy,2022Q1+,14,0.7549646241595837,0.7181229709270883,0.8331690984063813,False
NAM|yoy_vmatch|w_median,0,revenue_yoy,2022Q1+,14,0.7604463136052835,0.7083456751557032,0.8161719664763765,False
APAC|yoy_cohort|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.7611041302420615,0.6312556565291852,0.909439722623798,False
GLOBAL|yoy_cohort|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.764732127475997,0.734508886579332,1.2712927594300236,True
GLOBAL|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.7688294682004472,0.6782020457125084,0.8963849208122521,False
GLOBAL|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.7702581896408585,0.6882645673443106,0.9000704203246888,False
APAC|yoy_vmatch|w_equal,0,nights_yoy,2023Q1+,10,0.7709555631980215,0.6076734388172044,1.004170948119291,True
GLOBAL_NW|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.7757649037118945,0.6680084374622489,0.8917562668284885,False
GLOBAL|yoy_all|w_equal,0,nights_yoy,2022Q1+,14,0.7764693309568874,0.7407781142597846,0.8454476505247505,False
NAM|yoy_vmatch|w_equal,0,revenue_yoy,2022Q1+,14,0.778975302307202,0.7047166057069585,0.8194514901155592,False
APAC|yoy_vmatch|w_reviews,0,nights_yoy,2023Q1+,10,0.7805133810466025,0.6149811282604816,1.0184678297732241,True
NAM|yoy_all|w_median,0,gbv_yoy,2022Q1+,14,0.7816922734749737,0.7046083187837453,0.8617072933427765,False
GLOBAL|yoy_mature|w_reviews,0,nights_yoy,2023Q1+,10,0.7824810790805391,0.655547686340298,0.9386486501259467,False
EMEA|yoy_vmatch|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.7850566098245008,0.738728338190681,0.8496096135289339,False
GLOBAL_NW|yoy_cohort|w_equal,0,nights_yoy,2022Q1+,14,0.7944674047328744,0.7397072917517377,0.9382686641683584,False
NAM|yoy_vmatch|w_reviews,0,gbv_yoy,2023Q1+,10,0.7945361555652751,0.6819552045553448,0.9686336681506975,False
EMEA|yoy_all|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.7965083969578318,0.7564703602296557,0.8639332299773023,False
GLOBAL_NW|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.7977872909845682,0.7003758332919557,0.9168119298462081,False
APAC|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.8009541724613926,0.6873680236339845,0.9537294731704937,False
APAC|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.8063627264794532,0.6871689734309457,0.9593597272037245,False
LatAm|yoy_cohort|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.8074631485736731,0.7226076406798974,0.9120980273267565,False
EMEA|yoy_vmatch|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8075855202177814,0.7658885265737985,0.8651787857652689,False
GLOBAL|yoy_mature|w_median,0,revenue_yoy,2023Q1+,10,0.8083547717347352,0.7252050961471467,0.9193476658180357,False
GLOBAL_NW|yoy_vmatch|w_equal,0,nights_yoy,2023Q1+,10,0.8088795513662121,0.49203370466067603,1.0589196327633703,True
GLOBAL|yoy_all|w_median,0,revenue_yoy,2022Q1+,14,0.812181652248113,0.7640571367584587,0.9081555623212864,False
NAM|yoy_vmatch|w_reviews,0,revenue_yoy,2023Q1+,10,0.8127229963211547,0.6664010792757525,0.9108496745522809,False
LatAm|yoy_all|w_median,1,revenue_yoy,2023Q1+,10,0.8135321932077922,0.7454921646250989,0.9178529877280956,False
EMEA|yoy_vmatch|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.8165017372218104,0.7770533795327408,0.8756006519056956,False
GLOBAL|yoy_cohort|w_reviews,0,nights_yoy,2022Q1+,14,0.8200069783487238,0.767997651341663,0.8979731552240181,False
LatAm|yoy_all|w_equal,0,nights_yoy,2022Q1+,14,0.8203911447327711,0.6986884453254582,1.1224464829194074,True
GLOBAL|yoy_vmatch|w_median,0,revenue_yoy,2022Q1+,14,0.822575065386037,0.7596907077913938,0.912306992746374,False
GLOBAL|yoy_mature|w_median,0,nights_yoy,2023Q1+,10,0.824992360103752,0.7422542847459777,1.0773074258214905,True
EMEA|yoy_mature|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8293638143287132,0.7822054804804124,0.8966917389738683,False
GLOBAL|yoy_vmatch|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.8295978656232101,0.7931565020265975,1.0061624943089666,True
GLOBAL_NW|yoy_cohort|w_equal,1,nights_yoy,2023Q1+,20,0.8302378084967874,0.7707324223863958,0.914668771168433,False
LatAm|yoy_vmatch|w_median,1,revenue_yoy,2023Q1+,10,0.8313448144367225,0.7575637911337549,0.9456910419711485,False
GLOBAL_NW|yoy_all|w_equal,0,revenue_yoy,2022Q1+,14,0.8323582684980999,0.7644141066317647,0.9373687761062249,False
GLOBAL_NW|yoy_mature|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8350631221375666,0.8001018393689641,0.8869097950402252,False
EMEA|yoy_cohort|w_reviews,1,nights_yoy,2023Q1+,20,0.8364133001030375,0.7530524370854855,0.9182086002645587,False
GLOBAL|yoy_all|w_reviews,0,nights_yoy,2022Q1+,14,0.8371251156020038,0.7968777555090494,0.9266242164005869,False
NAM|yoy_vmatch|w_median,0,nights_yoy,2022Q1+,14,0.8374618695480224,0.7592605517268819,1.0135311108996796,True
LatAm|yoy_vmatch|w_median,1,revenue_yoy,2022Q1+,14,0.8375064394793921,0.7582219020032906,0.9362424965346833,False
NAM|yoy_all|w_equal,0,revenue_yoy,2022Q1+,14,0.8384236706234698,0.7332392087894513,0.9204520974846662,False
GLOBAL|yoy_all|w_reviews,0,revenue_yoy,2022Q1+,14,0.8396846506135766,0.7484680010760845,0.9535034861249786,False
NAM|yoy_all|w_equal,0,revenue_yoy,2023Q1+,10,0.8402058825872947,0.759201332887007,0.9244610622108339,False
EMEA|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8414631933531246,0.7951071429955789,0.9007755894691363,False
GLOBAL|yoy_cohort|w_equal,0,nights_yoy,2022Q1+,14,0.8416659782298658,0.7899291147857601,0.9619602887320995,False
GLOBAL|yoy_vmatch|w_median,0,bkng_room_nights_yoy,2022Q1+,14,0.8421288540456875,0.7937516066397675,1.397884146470163,True
GLOBAL_NW|yoy_vmatch|w_equal,0,revenue_yoy,2022Q1+,14,0.8431279583383328,0.7866753195245769,0.947651959094764,False
GLOBAL_NW|yoy_vmatch|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8431956697367349,0.7625121101733918,1.1829783126906799,True
GLOBAL|yoy_cohort|w_reviews,1,nights_yoy,2023Q1+,20,0.8444360611557243,0.7942989445244703,0.9378031235439085,False
NAM|yoy_all|w_median,0,revenue_yoy,2023Q1+,10,0.8445066420455293,0.7095337107471603,0.9324180929328673,False
EMEA|yoy_mature|w_median,0,nights_yoy,2023Q1+,10,0.8447415216529566,0.7191280807167112,1.0530913891930531,True
EMEA|yoy_cohort|w_equal,1,nights_yoy,2023Q1+,20,0.8453972284817758,0.7872656542231092,0.9242519648935799,False
APAC|yoy_cohort|w_reviews,1,nights_yoy,2023Q1+,10,0.84628097705741,0.7671105859758206,1.0254755643311901,True
GLOBAL|yoy_all|w_median,0,revenue_yoy,2023Q1+,10,0.8472149935397785,0.7793604990704834,0.945756912506114,False
GLOBAL|yoy_mature|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8472811277200533,0.810551209360531,0.9067656694990692,False
APAC|yoy_vmatch|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.8477445867070328,0.7466745756700578,0.9644103396018829,False
GLOBAL|yoy_cohort|w_median,0,revenue_yoy,2022Q1+,14,0.8484332351289411,0.7558725748535031,0.9557536316668699,False
LatAm|yoy_cohort|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.8508381732307699,0.7685003687349641,1.7141674411900196,True
GLOBAL|yoy_vmatch|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.8515020044627308,0.7874714374622209,0.9133852408303215,False
GLOBAL|yoy_all|w_equal,0,revenue_yoy,2023Q1+,10,0.8526288390533902,0.7906549886154459,0.9518029248477096,False
APAC|yoy_all|w_reviews,1,nights_yoy,2023Q1+,10,0.8539812258847731,0.7717057400024868,1.0395145480106054,True
GLOBAL|yoy_all|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8551443651441807,0.7996895769324067,0.9288752407582566,False
NAM|yoy_all|w_reviews,0,gbv_yoy,2023Q1+,10,0.8560331452644162,0.6938648775123832,0.9965237963581794,False
GLOBAL|yoy_cohort|w_reviews,0,revenue_yoy,2022Q1+,14,0.8571135005487766,0.7891345552057436,0.9650822372972152,False
LatAm|yoy_cohort|w_equal,1,bkng_room_nights_yoy,2023Q1+,10,0.8584075986359974,0.7371489179556718,1.1682492181715693,True
EMEA|yoy_cohort|w_median,1,nights_yoy,2023Q1+,20,0.8585633715215968,0.7839924950717932,0.9482659336970141,False
NAM|yoy_vmatch|w_median,0,gbv_yoy,2023Q1+,10,0.8590153268781642,0.7751305254108929,1.0720073106346166,True
GLOBAL|yoy_cohort|w_equal,1,nights_yoy,2023Q1+,20,0.8592547108747512,0.7964007602749841,0.946030642764575,False
GLOBAL_NW|yoy_vmatch|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.8602075086845018,0.7744443411674266,1.615953949799788,True
GLOBAL|yoy_all|w_equal,1,revenue_yoy,2022Q1+,14,0.8610580999496104,0.7991838232843086,0.9617369417217302,False
GLOBAL|yoy_vmatch|w_reviews,1,nights_yoy,2022Q1+,14,0.8617749167468389,0.7977581223133113,0.9595221389000195,False
GLOBAL|yoy_mature|w_median,0,revenue_yoy,2022Q1+,14,0.8619667943365129,0.7699524607659557,0.9707382366435715,False
LatAm|yoy_vmatch|w_equal,0,expe_room_nights_yoy,2023Q1+,10,0.8621145660002898,0.6135963200364598,1.0349965777167072,True
GLOBAL|yoy_vmatch|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8624714542225851,0.8077356915149979,0.9358952641734642,False
GLOBAL|yoy_mature|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8628790637323407,0.8066295617281607,0.9401725645691301,False
GLOBAL|yoy_cohort|w_reviews,1,nights_yoy,2022Q1+,14,0.8635144391133783,0.7326317668557467,1.0073510642874528,True
EMEA|yoy_vmatch|w_reviews,1,nights_yoy,2023Q1+,20,0.8641392344411237,0.7916645067611753,0.9588645505678018,False
EMEA|yoy_cohort|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8644699407737978,0.8300719756126242,0.9315204925842765,False
GLOBAL|yoy_cohort|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.8647490790058234,0.815205287804332,1.0203936281747756,True
GLOBAL|yoy_all|w_equal,0,gbv_yoy,2022Q1+,14,0.8651913288915177,0.7325473904628474,0.9140476653502978,False
EMEA|yoy_all|w_equal,1,nights_yoy,2023Q1+,20,0.8654291100225974,0.8111010152263385,0.9492521827128727,False
GLOBAL|yoy_vmatch|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8658407879575898,0.8134898662690733,1.1878789877592253,True
LatAm|yoy_cohort|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.8659615388777198,0.6966577173441061,1.8495930074619873,True
GLOBAL|yoy_all|w_equal,0,revenue_yoy,2022Q1+,14,0.8661155079806803,0.8019518965611674,0.9755675752727462,False
GLOBAL_NW|yoy_all|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8663216583488764,0.8027328295514436,1.20380010540169,True
EMEA|yoy_mature|w_reviews,1,nights_yoy,2023Q1+,10,0.8663471404488184,0.6548936231888511,1.0921097650031608,True
APAC|yoy_cohort|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.866585389890593,0.8217296593501741,0.9318346192007639,False
GLOBAL|yoy_cohort|w_equal,0,gbv_yoy,2022Q1+,14,0.8675262661070327,0.7437618554542437,0.9014748894828895,False
APAC|yoy_all|w_reviews,0,revenue_yoy,2023Q1+,10,0.8683173551236817,0.7781570296233932,0.9920195722991664,False
EMEA|yoy_vmatch|w_equal,1,nights_yoy,2023Q1+,20,0.8691195467200709,0.8168789360559884,0.9556450805454426,False
EMEA|yoy_all|w_median,0,expe_room_nights_yoy,2023Q1+,10,0.8692622501380377,0.764068003961821,1.0558536510458738,True
GLOBAL|yoy_cohort|w_median,1,nights_yoy,2023Q1+,20,0.8700468951045585,0.7716683916229784,0.9595087721258136,False
EMEA|yoy_vmatch|w_median,1,nights_yoy,2023Q1+,20,0.8701531261249632,0.7887758114943062,0.9542529660520171,False
GLOBAL|yoy_cohort|w_median,0,revenue_yoy,2023Q1+,10,0.8702489398004833,0.775610231112055,0.983209921509543,False
GLOBAL|yoy_cohort|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.8711102637491782,0.8300487569906388,1.0925145126623892,True
GLOBAL|yoy_cohort|w_equal,0,revenue_yoy,2023Q1+,10,0.8713852297274746,0.8130739697885658,0.9889004980768386,False
LatAm|yoy_cohort|w_equal,1,nights_yoy,2023Q1+,20,0.8717959886907515,0.8178181804337339,0.9579968043786303,False
GLOBAL_NW|yoy_vmatch|w_equal,1,nights_yoy,2023Q1+,20,0.8718736645456834,0.8131634437641896,0.9730118506742149,False
GLOBAL|yoy_mature|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.8719596053171553,0.8276862487910769,1.552886000188293,True
LatAm|yoy_all|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.8722083774221114,0.7278591082827517,1.774015386591255,True
NAM|yoy_all|w_equal,1,expe_room_nights_yoy,2023Q1+,10,0.8724497436917266,0.6280609157443078,0.9657097602110497,False
LatAm|yoy_cohort|w_equal,0,nights_yoy,2022Q1+,14,0.8725572335095003,0.7427011286863334,1.2184563642760449,True
GLOBAL|yoy_all|w_reviews,1,nights_yoy,2022Q1+,14,0.8733565614921847,0.8337375690270689,0.9390278124280014,False
EMEA|yoy_all|w_reviews,1,nights_yoy,2023Q1+,20,0.8738052048875887,0.8035289313486662,0.9719226453797721,False
GLOBAL_NW|yoy_cohort|w_equal,0,gbv_yoy,2022Q1+,14,0.8741680489819407,0.7441414613211046,0.933897977327232,False
GLOBAL|yoy_all|w_reviews,0,revenue_yoy,2023Q1+,10,0.8748874744664097,0.8041834594251887,0.9980013761970256,False
LatAm|yoy_cohort|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8750899488001719,0.8222694069842337,0.9459996631052497,False
GLOBAL|yoy_all|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.8768309223933825,0.8399073012197745,1.1012403951553056,True
GLOBAL_NW|yoy_all|w_equal,0,gbv_yoy,2022Q1+,14,0.8772324692488251,0.7377937971896141,0.9365201132893176,False
EMEA|yoy_mature|w_equal,0,expe_room_nights_yoy,2023Q1+,10,0.8780265231636313,0.775720459345087,1.058688462070942,True
GLOBAL_NW|yoy_all|w_equal,0,revenue_yoy,2023Q1+,10,0.8781132115408288,0.8113773012532693,0.9885255176035842,False
GLOBAL|yoy_vmatch|w_equal,0,revenue_yoy,2022Q1+,14,0.8787133798860592,0.8185475225921905,0.9887112470068585,False
LatAm|yoy_all|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8803996504933723,0.7411415701724291,1.2960621059420363,True
APAC|yoy_cohort|w_reviews,0,revenue_yoy,2023Q1+,10,0.8811007434793953,0.8185956920134279,1.0076022011238355,True
EMEA|yoy_cohort|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.882627109139447,0.8368499415783482,0.9481755767484444,False
EMEA|yoy_mature|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8827191040305862,0.8279968964037939,0.9398819835683059,False
GLOBAL|yoy_all|w_reviews,1,revenue_yoy,2022Q1+,14,0.8828859502538128,0.8191483111676839,0.9804608236483555,False
LatAm|yoy_all|w_reviews,1,revenue_yoy,2023Q1+,10,0.8835100326834475,0.818934574077054,1.0107358485831217,True
APAC|yoy_mature|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.8849079099049904,0.8318670767038999,0.9614105911334764,False
GLOBAL|yoy_all|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8849102652597429,0.8381055613063676,1.2147780513113928,True
GLOBAL_NW|yoy_cohort|w_equal,0,expe_room_nights_yoy,2022Q1+,14,0.8853729515025254,0.8212887101700804,1.2476819005761803,True
APAC|yoy_all|w_median,1,expe_room_nights_yoy,2023Q1+,10,0.8874948318054494,0.7794372911426207,0.9890943922054416,False
GLOBAL|yoy_vmatch|w_equal,1,revenue_yoy,2022Q1+,14,0.8875643357177113,0.8346986505923136,0.990242446904726,False
GLOBAL|yoy_vmatch|w_reviews,1,nights_yoy,2023Q1+,20,0.8879668680531321,0.8270183343740181,0.9911736833606954,False
LatAm|yoy_vmatch|w_equal,1,nights_yoy,2023Q1+,20,0.8882704366807352,0.831527806766685,0.9953243904345188,False
GLOBAL|yoy_all|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.8890295904192258,0.8097302108846902,0.9548968767248456,False
GLOBAL_NW|yoy_all|w_equal,1,nights_yoy,2023Q1+,20,0.8894075963824084,0.8134583140151412,0.9898166496976428,False
APAC|yoy_vmatch|w_reviews,0,revenue_yoy,2023Q1+,10,0.8907554706311808,0.812013200039579,1.0160101033616442,True
NAM|yoy_vmatch|w_equal,0,revenue_yoy,2023Q1+,10,0.891208781026862,0.8116104097907268,0.9716626130329775,False
NAM|yoy_vmatch|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.8914200368344244,0.8014092822230231,1.3618994373929323,True
EMEA|yoy_all|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.8921617920209267,0.8438733753957581,0.962819157326904,False
APAC|yoy_vmatch|w_equal,0,revenue_yoy,2023Q1+,10,0.8922186599825027,0.7954881492762869,0.999950692869167,False
EMEA|yoy_mature|w_median,1,revenue_yoy,2023Q1+,10,0.8925116281920732,0.8325250620691672,1.0076612800828435,True
GLOBAL_NW|yoy_all|w_equal,1,revenue_yoy,2023Q1+,10,0.8928894181698285,0.83274083951349,0.9663478173407826,False
APAC|yoy_mature|w_reviews,0,nights_yoy,2023Q1+,10,0.8930839265021224,0.7267359550522993,1.123885991390735,True
GLOBAL_NW|yoy_all|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.8939604120247501,0.8256730304207569,1.6619590059724667,True
GLOBAL|yoy_all|w_equal,1,revenue_yoy,2023Q1+,10,0.8942255801255224,0.8374132030365533,0.9556328933532151,False
LatAm|yoy_cohort|w_reviews,0,expe_room_nights_yoy,2022Q1+,14,0.8953671872247907,0.8335399702563162,1.2485268241095613,True
APAC|yoy_all|w_equal,0,revenue_yoy,2023Q1+,10,0.8958368896898274,0.8032668271511708,1.0074171464675836,True
NAM|yoy_vmatch|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.8967152656083656,0.8040711688612129,1.9199352596259243,True
GLOBAL|yoy_cohort|w_reviews,1,expe_room_nights_yoy,2023Q1+,20,0.8976532628063115,0.8442625303575302,0.9727602111209931,False
LatAm|yoy_all|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.8979326053739298,0.8230948792617261,1.6161461468134135,True
LatAm|yoy_vmatch|w_equal,0,nights_yoy,2022Q1+,14,0.8982603470298762,0.7101211119476408,1.2523918263480356,True
GLOBAL|yoy_vmatch|w_median,0,revenue_yoy,2023Q1+,10,0.8990839521532236,0.8326373384225113,1.0030808608663824,True
NAM|yoy_mature|w_reviews,0,gbv_yoy,2023Q1+,10,0.8991586136061942,0.7420976495656246,1.0897348354558027,True
LatAm|yoy_vmatch|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.900115522791906,0.7007221220433987,1.9166161056122268,True
APAC|yoy_mature|w_median,1,nights_yoy,2023Q1+,10,0.9001897060503528,0.6973010199015374,1.096223249697371,True
GLOBAL|yoy_vmatch|w_reviews,0,revenue_yoy,2022Q1+,14,0.9003302678093486,0.8109345247852381,1.025743796947733,True
GLOBAL|yoy_cohort|w_equal,1,revenue_yoy,2023Q1+,10,0.9005567138213522,0.8431109515576987,0.9868313765781564,False
EMEA|yoy_mature|w_median,1,expe_room_nights_yoy,2023Q1+,20,0.9016455823331831,0.8315155575608681,0.9562711192102947,False
NAM|yoy_all|w_median,0,revenue_yoy,2022Q1+,14,0.902156677604416,0.7814170114053924,1.0026865115520958,True
GLOBAL|yoy_vmatch|w_equal,0,bkng_room_nights_yoy,2022Q1+,14,0.9024903155913938,0.8454900368595871,1.6558791813626834,True
GLOBAL|yoy_vmatch|w_equal,1,nights_yoy,2023Q1+,20,0.9026068428349074,0.8439661970249833,1.003872401237485,True
EMEA|yoy_cohort|w_median,1,revenue_yoy,2023Q1+,10,0.903525231019137,0.8410806013069714,1.0040152401301443,True
LatAm|yoy_all|w_reviews,1,nights_yoy,2023Q1+,10,0.9035509751628038,0.8028835122347852,1.1795488507255856,True
APAC|yoy_all|w_equal,1,revenue_yoy,2023Q1+,10,0.903751751899876,0.8150239961007719,0.9726347622712853,False
GLOBAL_NW|yoy_cohort|w_equal,1,expe_room_nights_yoy,2023Q1+,20,0.9039408908461694,0.8423866563295763,0.9712687258874864,False
LatAm|yoy_vmatch|w_reviews,0,bkng_room_nights_yoy,2022Q1+,14,0.9043553267739435,0.7243906435993404,1.9734872102237673,True
APAC|yoy_mature|w_equal,1,nights_yoy,2023Q1+,20,0.9049268572302791,0.8513989491038635,0.9968790782912459,False
APAC|yoy_vmatch|w_reviews,1,nights_yoy,2023Q1+,10,0.9051839633370783,0.7951433701438759,1.0989489884424313,True
GLOBAL|yoy_mature|w_reviews,0,revenue_yoy,2022Q1+,14,0.9055663040083208,0.8087106546418981,1.018732653403529,True
GLOBAL|yoy_cohort|w_reviews,0,gbv_yoy,2022Q1+,14,0.905649643762989,0.8128440329289602,0.9488828957134431,False
GLOBAL|yoy_cohort|w_reviews,0,revenue_yoy,2023Q1+,10,0.9062496876575885,0.8303643592720499,1.0369271308379084,True
GLOBAL_NW|yoy_cohort|w_equal,0,revenue_yoy,2023Q1+,10,0.9063825859453026,0.8403799247974192,1.0337148325359797,True
