ymi,measure,n_markets,n_regions,w_equal,w_reviews,w_median,w_nights,regions_weight_covered,reviews,reviews_lag12,ym
24245,yoy_all,123,4,-0.6522702910687976,-0.7560086921251974,-0.7627118644067796,-0.672201468004862,100.1,107678.0,441319.0,2020-06
24246,yoy_all,123,4,-0.443319614367177,-0.5342596699118588,-0.5297675899395098,-0.4840378168901377,100.1,216328.0,464482.0,2020-07
24247,yoy_all,123,4,-0.3472915471792336,-0.39970005260746344,-0.3934010152284264,-0.3877511032848823,100.1,282991.0,471416.0,2020-08
24248,yoy_all,123,4,-0.44967825429845376,-0.5215800869462253,-0.5019466073414905,-0.4717693971630229,100.1,226262.0,472936.0,2020-09
24249,yoy_all,123,4,-0.463570597199839,-0.5463937480341632,-0.5121951219512195,-0.4765901185857843,100.1,206228.0,454641.0,2020-10
24250,yoy_all,123,4,-0.512096805135129,-0.5852278172205232,-0.6209677419354839,-0.510136689574162,100.1,151486.0,365227.0,2020-11
24251,yoy_all,123,4,-0.4843687055511549,-0.5358746505811387,-0.5257731958762887,-0.4783740905442329,100.1,157733.0,339850.0,2020-12
24252,yoy_all,123,4,-0.4609992785704062,-0.5043837905584181,-0.5250198570293885,-0.4587486468825671,100.1,177951.0,359050.0,2021-01
24253,yoy_all,123,4,-0.4729812424740628,-0.5550709686393379,-0.5303643724696356,-0.479952986041416,100.1,153537.0,345082.0,2021-02
24254,yoy_all,123,4,-0.041047053969247294,-0.1390265228796269,-0.03789183603169133,-0.0759426170128878,100.1,189056.0,219584.0,2021-03
24255,yoy_all,123,4,12.727919051194286,7.11748304446119,6.645714285714286,12.748853534124699,100.1,215438.0,26540.0,2021-04
24256,yoy_all,122,4,10.472667179876591,4.521802534557479,4.38812696186469,10.476823399279223,100.1,268840.0,48687.0,2021-05
24257,yoy_all,123,4,4.23394600944038,1.9406564014933414,1.8253012048192772,4.728522765761009,100.1,316644.0,107678.0,2021-06
24258,yoy_all,123,4,1.3442846023874517,1.0238572907806662,1.0884279475982535,1.8633851180080154,100.1,437817.0,216328.0,2021-07
24259,yoy_all,123,4,1.4429622394685075,0.7750776526461973,0.8060528559249787,2.2602464385516674,100.1,502331.0,282991.0,2021-08
24260,yoy_all,123,4,1.4947219029743428,0.8917582271879503,0.9113043478260869,2.158398343134082,100.1,428033.0,226262.0,2021-09
24261,yoy_all,123,4,1.8892441660232455,1.1971264813701339,1.1196105702364396,2.185689183481401,100.1,453109.0,206228.0,2021-10
24262,yoy_all,123,4,3.5139263654434925,1.6929551245659664,1.542898341744773,3.568817134802097,100.1,407945.0,151486.0,2021-11
24263,yoy_all,123,4,2.7197747806115085,1.3871415620066823,1.5304347826086957,2.70466148498419,100.1,376531.0,157733.0,2021-12
24264,yoy_all,123,4,2.4406796384325604,1.115076622216228,1.1738437001594897,2.418753601976699,100.1,376380.0,177951.0,2022-01
24265,yoy_all,123,4,2.733130538251154,1.3733953379315733,1.2780656303972364,2.7009799352110457,100.1,364404.0,153537.0,2022-02
24266,yoy_all,123,4,3.4847721945302674,1.5192112389979688,1.4387291981845687,3.402801692333995,100.1,476272.0,189056.0,2022-03
24267,yoy_all,123,4,4.86905643236161,1.765737706439904,1.6139130434782607,4.6552545110490335,100.1,595845.0,215438.0,2022-04
24268,yoy_all,123,4,2.1916000201740777,1.4662087105774484,1.3157894736842106,2.230772816699057,100.1,663822.0,269167.0,2022-05
24269,yoy_all,123,4,1.545908867820185,1.1660382006290977,1.1220095693779903,1.5829690851401053,100.1,685863.0,316644.0,2022-06
24270,yoy_all,123,4,1.030788474676154,0.790469534074739,0.6762617296474764,1.1257020793878263,100.1,783898.0,437817.0,2022-07
24271,yoy_all,123,4,0.8665686119684386,0.5470357194758038,0.49861495844875336,0.9490650145791593,100.1,777124.0,502331.0,2022-08
24272,yoy_all,123,4,1.2683561626064628,0.766473613015819,0.6027777777777779,1.3361995231297918,100.1,756109.0,428033.0,2022-09
24273,yoy_all,123,4,0.8184050951151559,0.6622115208481845,0.5043616177636796,0.8931715836202799,100.1,753163.0,453109.0,2022-10
24274,yoy_all,123,4,0.4901703247372465,0.48248906102538336,0.32402434658073753,0.5586617316263085,100.1,604774.0,407945.0,2022-11
24275,yoy_all,123,4,0.38276928811204886,0.3825528309754045,0.2588235294117647,0.41187028364971634,100.1,520574.0,376531.0,2022-12
24276,yoy_all,123,4,0.6169589745708328,0.5536611934746798,0.5018736616702355,0.6356394495701487,100.1,584767.0,376380.0,2023-01
24277,yoy_all,123,4,0.550474690560152,0.5392256945587863,0.4276729559748427,0.5941002422406122,100.1,560900.0,364404.0,2023-02
24278,yoy_all,123,4,0.5145808916066265,0.46887702825276323,0.36087866108786604,0.5427053478229593,100.1,699585.0,476272.0,2023-03
24279,yoy_all,123,4,0.48019803572385616,0.3911017126937375,0.3207697412076975,0.4930366977455286,100.1,828881.0,595845.0,2023-04
24280,yoy_all,123,4,0.42256366886085295,0.34828613694635013,0.32268670737435423,0.44199979306317466,100.1,895022.0,663822.0,2023-05
24281,yoy_all,123,4,0.4134874133306864,0.31805622988847637,0.2923076923076924,0.4430583071586108,100.1,904006.0,685863.0,2023-06
24282,yoy_all,123,4,0.3797479344346224,0.2927217571673866,0.26386466689919774,0.4062499035316355,100.1,1013362.0,783898.0,2023-07
24283,yoy_all,123,4,0.3362693871549594,0.2645986998213927,0.2240673339399455,0.3718440744103224,100.1,982750.0,777124.0,2023-08
24284,yoy_all,123,4,0.35973079231026667,0.280263824395689,0.26973684210526305,0.36989185514485595,100.1,968019.0,756109.0,2023-09
24285,yoy_all,123,4,0.3876068352442416,0.30573063201458384,0.2897190848537503,0.4070623555788668,100.1,983428.0,753163.0,2023-10
24286,yoy_all,123,4,0.3308934474403149,0.27697453924937254,0.22671987837324203,0.380781568256296,100.1,772281.0,604774.0,2023-11
24287,yoy_all,123,4,0.40679109131566665,0.35186928275326856,0.35205992509363293,0.4384870456159657,100.1,703748.0,520574.0,2023-12
24288,yoy_all,123,4,0.2634996837797988,0.2341821614420787,0.21598173515981745,0.29202527658321176,100.1,721709.0,584767.0,2024-01
24289,yoy_all,123,4,0.3054993462300999,0.29857015510786233,0.2520325203252032,0.33418342762377784,100.1,728368.0,560900.0,2024-02
24290,yoy_all,123,4,0.3313531034652397,0.2963957203199039,0.30733944954128445,0.3429841678435565,100.1,906939.0,699585.0,2024-03
24291,yoy_all,123,4,0.22730593900943322,0.20051249817525063,0.20245627093412732,0.25659542584972883,100.1,995082.0,828881.0,2024-04
24292,yoy_all,123,4,0.24833335148574673,0.22848153453211206,0.2447968285431119,0.26968206159390984,100.1,1099518.0,895022.0,2024-05
24293,yoy_all,123,4,0.29100680453763456,0.26260223936566796,0.2706727400140154,0.322037178421306,100.1,1141400.0,904006.0,2024-06
24294,yoy_all,123,4,0.20791465843394522,0.1804034491129527,0.1910806607540667,0.23958850149988717,100.1,1196176.0,1013362.0,2024-07
24295,yoy_all,123,4,0.26018517362403665,0.2346975324344951,0.2412040656763097,0.28585622371122893,100.1,1213399.0,982750.0,2024-08
24296,yoy_all,123,4,0.2730269423190966,0.26211572293519025,0.2440949977350677,0.31342831780531893,100.1,1221752.0,968019.0,2024-09
24297,yoy_all,123,4,0.18555765169533042,0.19995871583888203,0.1717401181281235,0.21460975310009725,100.1,1180073.0,983428.0,2024-10
24298,yoy_all,123,4,0.2711677544779975,0.2604259330476859,0.2456644323864241,0.28244329309421856,100.1,973403.0,772281.0,2024-11
24299,yoy_all,123,4,0.28550325002302607,0.3109891608928197,0.2578707916287535,0.31610360835259427,100.1,922606.0,703748.0,2024-12
24300,yoy_all,123,4,0.24360488509537404,0.27624846025198524,0.2016293279022403,0.27393779133170915,100.1,921080.0,721709.0,2025-01
24301,yoy_all,123,4,0.18826688441346653,0.18554219844913566,0.1705963938973647,0.21111121932097468,100.1,863511.0,728368.0,2025-02
24302,yoy_all,123,4,0.18196009400266935,0.20605795979663455,0.16513761467889898,0.23083472912856645,100.1,1093821.0,906939.0,2025-03
24303,yoy_all,123,4,0.21859799133229846,0.24768009068599373,0.19747317410868814,0.2584651387977795,100.1,1241544.0,995082.0,2025-04
24304,yoy_all,123,4,0.19632450783792996,0.20162289294036118,0.15655577299412915,0.23624926356671894,100.1,1321206.0,1099518.0,2025-05
24305,yoy_all,123,4,0.24082986364293676,0.24085333800595765,0.22283863130188286,0.2705097838083777,100.1,1416310.0,1141400.0,2025-06
24306,yoy_all,123,4,0.2253917298969129,0.21309238774227213,0.18664850136239775,0.24975777570397792,100.1,1451072.0,1196176.0,2025-07
24307,yoy_all,123,4,0.2569521584151941,0.23866428108149096,0.23169437566324724,0.28590916811065387,100.1,1502994.0,1213399.0,2025-08
24308,yoy_all,123,4,0.18621662334321562,0.19533096733215904,0.17124814264487376,0.1994961565433087,100.1,1460398.0,1221752.0,2025-09
24309,yoy_all,123,4,0.313930582411807,0.2542181712487279,0.2287365484256676,0.32604087754658384,100.1,1480069.0,1180073.0,2025-10
24310,yoy_all,123,4,0.2800736620670561,0.3016017004262366,0.24428862992955436,0.30100468388180435,100.1,1266983.0,973403.0,2025-11
24311,yoy_all,123,4,0.2160498549614614,0.2591550455990965,0.19087275149900074,0.24205847653570786,100.1,1161704.0,922606.0,2025-12
24312,yoy_all,123,4,0.2396448434655946,0.26435923046858045,0.21271186440677958,0.2589970526940873,100.1,1164576.0,921080.0,2026-01
24313,yoy_all,123,4,0.2721213502990926,0.33731706949882523,0.2501643964302489,0.311223221582572,100.1,1154788.0,863511.0,2026-02
24314,yoy_all,123,4,0.26573378902266587,0.2810907817641095,0.23908682507840529,0.28026497675614576,100.1,1401284.0,1093821.0,2026-03
24315,yoy_all,123,4,0.2380349367680105,0.24517455684212552,0.21065573770491808,0.2596997210732573,100.1,1545939.0,1241544.0,2026-04
24316,yoy_all,123,4,0.32010245267999643,0.3265433248108167,0.30289687137891086,0.34425198851512273,100.1,1752637.0,1321206.0,2026-05
24317,yoy_all,122,4,0.19541455487669412,0.18935618493417805,0.16977661233637087,0.20821917930527406,100.1,1649819.0,1387153.0,2026-06
24318,yoy_all,122,4,0.255211128526022,0.27347924142042457,0.2231711190211233,0.28305846095313686,100.1,1811458.0,1422448.0,2026-07
24192,yoy_mature,117,4,1.5751230921785957,1.2087968761511827,1.335766423357664,1.6160402373609448,100.1,29980.0,13573.0,2016-01
24193,yoy_mature,118,4,1.7855730285374483,1.411966344655656,1.469817140339282,1.7892335213947612,100.1,30960.0,12836.0,2016-02
24194,yoy_mature,120,4,1.5885635896243486,1.1313170840787121,1.1958849818703094,1.5854203949909247,100.1,38125.0,17888.0,2016-03
24195,yoy_mature,119,4,1.6406867388382222,0.9874625124958347,1.0694789081885858,1.6695170329505187,100.1,47715.0,24008.0,2016-04
24196,yoy_mature,120,4,1.659152514817175,0.9907946214288064,1.1808532353541539,1.6494704641246463,100.1,60554.0,30417.0,2016-05
24197,yoy_mature,122,4,1.284668186722483,0.8910808557932759,1.0522880720180046,1.2441555593916502,100.1,61254.0,32391.0,2016-06
24198,yoy_mature,122,4,1.6566525525325024,1.0086206896551726,1.2483206106870228,1.595847498139097,100.1,73628.0,36656.0,2016-07
24199,yoy_mature,123,4,1.4553571615191643,0.9807335485346822,1.096330275229358,1.4203031675854385,100.1,77928.0,39343.0,2016-08
24200,yoy_mature,123,4,1.3481152806884869,0.9596785975164353,1.1582491582491583,1.3165197144585126,100.1,80484.0,41070.0,2016-09
24201,yoy_mature,122,4,1.422066712902804,0.9875257357393727,1.1676706827309236,1.3917267036178624,100.1,82055.0,41285.0,2016-10
24202,yoy_mature,123,4,1.487581507287141,1.159068100358423,1.2756410256410255,1.4367715826973553,100.1,60238.0,27900.0,2016-11
24203,yoy_mature,122,4,1.3244185509480169,1.0047287297404615,1.2263454861111112,1.2622670049540463,100.1,55537.0,27703.0,2016-12
24204,yoy_mature,122,4,1.551984949042597,1.162922471835211,1.3119343235089347,1.5152373868009499,100.1,64892.0,30002.0,2017-01
24205,yoy_mature,123,4,1.453206697602543,0.9661492787763399,1.020758768790265,1.4329962430099816,100.1,60929.0,30989.0,2017-02
24206,yoy_mature,121,4,1.3838408911070248,1.0932263393910784,1.1600000000000001,1.3808611265647937,100.1,79821.0,38133.0,2017-03
24207,yoy_mature,122,4,1.7812622026846385,1.2172054725638501,1.3390591966173362,1.744629137054248,100.1,105825.0,47729.0,2017-04
24208,yoy_mature,122,4,1.204196242851869,0.9432482414715497,1.0308244496848713,1.20101324376843,100.1,117687.0,60562.0,2017-05
24209,yoy_mature,123,4,1.3663383517090644,0.9728366444114334,1.0411334552102378,1.3815642551358158,100.1,120854.0,61259.0,2017-06
24210,yoy_mature,123,4,1.2365632680040812,0.9173827462159778,0.9818376068376069,1.267784503215338,100.1,141244.0,73665.0,2017-07
24211,yoy_mature,123,4,1.3118876247609992,0.8064238784519042,0.9287749287749287,1.3056334856734837,100.1,140771.0,77928.0,2017-08
24212,yoy_mature,122,4,0.9895846584061545,0.777595546941007,0.8630370432136082,1.0564869557488847,100.1,143068.0,80484.0,2017-09
24213,yoy_mature,122,4,0.9666776638759337,0.6879752388379801,0.7972327807290713,1.0106937670454736,100.1,138522.0,82064.0,2017-10
24214,yoy_mature,122,4,0.9659908525125945,0.6755868388724726,0.7853798403783624,0.9657944644982458,100.1,100934.0,60238.0,2017-11
24215,yoy_mature,123,4,1.1436694209745888,0.7941414759735701,0.859504132231405,1.1393577932270553,100.1,99652.0,55543.0,2017-12
24216,yoy_mature,122,4,0.9144932865711662,0.7375808936825885,0.7652821692057105,0.9221846438565505,100.1,112769.0,64900.0,2018-01
24217,yoy_mature,123,4,0.9638622122994529,0.7816639038881321,0.8117839607201309,0.9807059314965525,100.1,108555.0,60929.0,2018-02
24218,yoy_mature,123,4,0.9559212153324856,0.759653319639793,0.8140116763969976,0.9602110203860384,100.1,140496.0,79843.0,2018-03
24219,yoy_mature,123,4,0.8028097816287414,0.6008749137841438,0.7322654462242564,0.8021463427656047,100.1,169435.0,105839.0,2018-04
24220,yoy_mature,123,4,0.7870673315051068,0.6055645229802056,0.7128129602356406,0.8032515680145588,100.1,188991.0,117710.0,2018-05
24221,yoy_mature,123,4,0.814984940903244,0.6159911959885482,0.7222536806342015,0.8212781454995972,100.1,195299.0,120854.0,2018-06
24222,yoy_mature,123,4,0.7214379322555787,0.5946872079521961,0.6467576791808873,0.7302458440623424,100.1,225240.0,141244.0,2018-07
24223,yoy_mature,123,4,0.7694475707454944,0.6259314773639457,0.6752029981261711,0.7818741706044866,100.1,228884.0,140771.0,2018-08
24224,yoy_mature,123,4,0.7812809116989425,0.6273635664873174,0.7153284671532847,0.7827858414423934,100.1,232892.0,143110.0,2018-09
24225,yoy_mature,123,4,0.7305834054383926,0.6543082484864666,0.6923076923076923,0.7543272518099551,100.1,229259.0,138583.0,2018-10
24226,yoy_mature,123,4,0.8451857170691801,0.7905260864398052,0.7917466410748562,0.8849133500075927,100.1,180793.0,100972.0,2018-11
24227,yoy_mature,123,4,0.733886727454663,0.6582206077148476,0.6768377253814146,0.7544352033052432,100.1,165245.0,99652.0,2018-12
24228,yoy_mature,123,4,0.703300285365746,0.5947026442456853,0.6395173453996983,0.7263489767445743,100.1,179900.0,112811.0,2019-01
24229,yoy_mature,123,4,0.7126306837064618,0.5879692321864494,0.6577777777777778,0.7148231070514807,100.1,172382.0,108555.0,2019-02
24230,yoy_mature,123,4,0.6822834348785894,0.6109996014121399,0.6277533039647578,0.6925917624594593,100.1,226339.0,140496.0,2019-03
24231,yoy_mature,123,4,0.6057237859349631,0.5455307344999558,0.5775444264943457,0.6373789001243519,100.1,261867.0,169435.0,2019-04
24232,yoy_mature,123,4,0.5659657645066491,0.4761655316919853,0.526246719160105,0.5777257054182972,100.1,278982.0,188991.0,2019-05
24233,yoy_mature,123,4,0.6396122200786514,0.5547698656931168,0.5964993090741593,0.6672496408559291,100.1,303645.0,195299.0,2019-06
24234,yoy_mature,123,4,0.4802332459937827,0.4227490676611614,0.43485523385300673,0.5029373193622367,100.1,320460.0,225240.0,2019-07
24235,yoy_mature,123,4,0.44612213623649233,0.41707589870851614,0.44259699129057806,0.4590015231372763,100.1,324346.0,228884.0,2019-08
24236,yoy_mature,123,4,0.45745455387718187,0.4129768304621886,0.43005571450082813,0.4709587518893455,100.1,329071.0,232892.0,2019-09
24237,yoy_mature,123,4,0.41993912218010815,0.37834065402012573,0.3689320388349515,0.4377900411832304,100.1,315997.0,229259.0,2019-10
24238,yoy_mature,123,4,0.43734067110754593,0.3879740919172756,0.39762741652021094,0.4349930331885572,100.1,250936.0,180793.0,2019-11
24239,yoy_mature,123,4,0.462183765086247,0.40935580501679314,0.44108761329305146,0.46667295610385207,100.1,232889.0,165245.0,2019-12
24240,yoy_mature,123,4,0.4246179100682161,0.3809894385769872,0.3826254826254827,0.4197184221595364,100.1,248440.0,179900.0,2020-01
24241,yoy_mature,123,4,0.46646418333057516,0.39573737397176045,0.4167872648335744,0.4770768653947508,100.1,240600.0,172382.0,2020-02
24242,yoy_mature,123,4,-0.2753960984606846,-0.3211068353222378,-0.31330309901738473,-0.25103563184956335,100.1,153660.0,226339.0,2020-03
24243,yoy_mature,123,4,-0.8901977501339651,-0.9341421408577637,-0.9204275534441805,-0.889780505857022,100.1,17246.0,261867.0,2020-04
24244,yoy_mature,122,4,-0.8167835953654412,-0.880682246175368,-0.8846784410164692,-0.8251808521947447,100.1,33264.0,278785.0,2020-05
24245,yoy_mature,123,4,-0.6214799774517006,-0.7427686937048198,-0.7611451942740286,-0.6442678390071185,100.1,78107.0,303645.0,2020-06
24246,yoy_mature,123,4,-0.3891434393820201,-0.49332521999625534,-0.4835355285961872,-0.4350056442017159,100.1,162369.0,320460.0,2020-07
24247,yoy_mature,123,4,-0.27669072324528493,-0.33425724380753885,-0.27182974989030273,-0.321072313106336,100.1,215931.0,324346.0,2020-08
24248,yoy_mature,123,4,-0.3859387185640902,-0.47211695956191824,-0.44018151815181517,-0.4055236483726266,100.1,173711.0,329071.0,2020-09
24249,yoy_mature,123,4,-0.38905621407162205,-0.49917246049804276,-0.47269303201506596,-0.39627626410821304,100.1,158260.0,315997.0,2020-10
24250,yoy_mature,123,4,-0.44453386535601175,-0.5411300092453852,-0.5656279508970727,-0.4351412027299499,100.1,115147.0,250936.0,2020-11
24251,yoy_mature,123,4,-0.4146457565831124,-0.48501217318121503,-0.5077669902912622,-0.3996045313333212,100.1,119935.0,232889.0,2020-12
24252,yoy_mature,123,4,-0.3839188242988228,-0.4517509257768475,-0.48607108549471667,-0.3737299764710104,100.1,136207.0,248440.0,2021-01
24253,yoy_mature,123,4,-0.3992334430649006,-0.5073898586866168,-0.44768310911808673,-0.40089944147458817,100.1,118522.0,240600.0,2021-02
24254,yoy_mature,123,4,0.0946118005775448,-0.045359885461408345,0.05095541401273884,0.06432368231236858,100.1,146690.0,153660.0,2021-03
24255,yoy_mature,123,4,14.237545416910544,8.603386292473617,7.424242424242424,14.12444356546514,100.1,165620.0,17246.0,2021-04
24256,yoy_mature,122,4,12.019552410861989,5.1863576238576234,4.961419753086419,12.071733938376248,100.1,205783.0,33264.0,2021-05
24257,yoy_mature,123,4,4.5475309337789716,2.1044464644654126,2.1056603773584905,5.128016865199971,100.1,242479.0,78107.0,2021-06
24258,yoy_mature,123,4,1.4926757527014491,1.0703890520973833,1.0909090909090908,2.1846458650596707,100.1,336167.0,162369.0,2021-07
24259,yoy_mature,123,4,1.6677591125076623,0.7914704234222969,0.8241811175337186,2.710894911330757,100.1,386834.0,215931.0,2021-08
24260,yoy_mature,123,4,1.4694528372886548,0.917719660815953,1.0013271400132715,1.9820122774112439,100.1,333129.0,173711.0,2021-09
24261,yoy_mature,123,4,1.9396219803237578,1.2211550612915456,1.2257142857142855,2.227032722663247,100.1,351520.0,158260.0,2021-10
24262,yoy_mature,123,4,3.6326557609969936,1.72232884921014,1.5885769603097772,3.624626254958823,100.1,313468.0,115147.0,2021-11
24263,yoy_mature,123,4,2.792526776944737,1.3821653395589277,1.3541666666666665,2.776497641556055,100.1,285705.0,119935.0,2021-12
24264,yoy_mature,123,4,2.4099544673179634,1.0757596892964387,0.9875,2.366467191178086,100.1,282733.0,136207.0,2022-01
24265,yoy_mature,123,4,2.5991236914608042,1.2944010394694656,1.1215469613259668,2.5535872646630042,100.1,271937.0,118522.0,2022-02
24266,yoy_mature,123,4,3.320479194861796,1.4204308405480948,1.3076142131979696,3.2200668106870647,100.1,355053.0,146690.0,2022-03
