market_key,vintage_old,vintage_late,ymi,n_stable_cur,n_stable_prior,yoy_stable,stable_share_of_late_reviews,n_stable_listings,region,ym
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24170,335,136,1.4632352941176472,0.9490084985835694,18073,LatAm,2014-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24171,300,118,1.542372881355932,0.9493670886075949,18073,LatAm,2014-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24172,204,83,1.4578313253012047,0.9488372093023256,18073,LatAm,2014-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24173,219,96,1.28125,0.9240506329113924,18073,LatAm,2014-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24174,335,129,1.5968992248062017,0.9490084985835694,18073,LatAm,2014-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24175,344,129,1.6666666666666665,0.9608938547486033,18073,LatAm,2014-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24176,315,144,1.1875,0.9431137724550899,18073,LatAm,2014-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24177,382,180,1.1222222222222222,0.955,18073,LatAm,2014-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24178,536,282,0.9007092198581561,0.9588550983899821,18073,LatAm,2014-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24179,545,299,0.8227424749163879,0.956140350877193,18073,LatAm,2014-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24180,653,332,0.9668674698795181,0.9518950437317785,18073,LatAm,2015-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24181,450,222,1.0270270270270272,0.9414225941422594,18073,LatAm,2015-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24182,579,335,0.7283582089552239,0.9476268412438625,18073,LatAm,2015-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24183,517,300,0.7233333333333334,0.9503676470588235,18073,LatAm,2015-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24184,516,204,1.5294117647058822,0.9416058394160584,18073,LatAm,2015-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24185,426,219,0.9452054794520548,0.9466666666666667,18073,LatAm,2015-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24186,577,335,0.7223880597014924,0.9490131578947368,18073,LatAm,2015-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24187,578,344,0.680232558139535,0.9383116883116883,18073,LatAm,2015-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24188,572,315,0.8158730158730159,0.9549248747913188,18073,LatAm,2015-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24189,671,382,0.756544502617801,0.9450704225352112,18073,LatAm,2015-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24190,801,536,0.49440298507462677,0.9456906729634003,18073,LatAm,2015-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24191,898,545,0.6477064220183486,0.9412997903563941,18073,LatAm,2015-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24192,872,653,0.33537519142419603,0.9406688241639698,18073,LatAm,2016-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24193,737,450,0.6377777777777778,0.9412515964240102,18073,LatAm,2016-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24194,881,579,0.5215889464594128,0.9422459893048128,18073,LatAm,2016-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24195,799,518,0.5424710424710424,0.9312354312354313,18073,LatAm,2016-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24196,705,516,0.36627906976744184,0.9313077939233818,18073,LatAm,2016-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24197,635,426,0.49061032863849774,0.9534534534534534,18073,LatAm,2016-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24198,1007,578,0.7422145328719723,0.9517958412098299,18073,LatAm,2016-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24199,955,578,0.6522491349480968,0.955955955955956,18073,LatAm,2016-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24200,926,573,0.6160558464223385,0.9448979591836735,18073,LatAm,2016-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24201,1214,671,0.8092399403874813,0.9389017788089714,18073,LatAm,2016-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24202,1359,803,0.692403486924035,0.9463788300835655,18073,LatAm,2016-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24203,1283,899,0.4271412680756397,0.9399267399267399,18073,LatAm,2016-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24204,1250,872,0.4334862385321101,0.9377344336084021,18073,LatAm,2017-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24205,1035,737,0.40434192672998637,0.9452054794520548,18073,LatAm,2017-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24206,1446,881,0.6413166855845629,0.9359223300970874,18073,LatAm,2017-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24207,1580,800,0.9750000000000001,0.9382422802850356,18073,LatAm,2017-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24208,1339,705,0.8992907801418439,0.9363636363636364,18073,LatAm,2017-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24209,1107,635,0.7433070866141733,0.9333895446880269,18073,LatAm,2017-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24210,1715,1007,0.7030784508440913,0.9285327558202491,18073,LatAm,2017-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24211,1464,955,0.5329842931937172,0.9289340101522843,18073,LatAm,2017-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24212,1577,926,0.7030237580993521,0.9347954949614701,18073,LatAm,2017-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24213,1861,1214,0.5329489291598024,0.9332998996990973,18073,LatAm,2017-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24214,1975,1359,0.45327446651949965,0.9272300469483568,18073,LatAm,2017-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24215,2097,1283,0.6344505066250974,0.9258278145695364,18073,LatAm,2017-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24216,1803,1250,0.4423999999999999,0.918960244648318,18073,LatAm,2018-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24217,1667,1035,0.6106280193236715,0.9189636163175303,18073,LatAm,2018-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24218,2328,1446,0.6099585062240664,0.9256461232604374,18073,LatAm,2018-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24219,2171,1581,0.37318153067678694,0.9261945392491467,18073,LatAm,2018-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24220,2033,1339,0.5182972367438388,0.9178329571106095,18073,LatAm,2018-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24221,1666,1107,0.5049683830171634,0.913878222709819,18073,LatAm,2018-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24222,2496,1715,0.4553935860058309,0.9186602870813397,18073,LatAm,2018-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24223,2181,1464,0.48975409836065564,0.9049792531120332,18073,LatAm,2018-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24224,2548,1579,0.6136795440151994,0.91,18073,LatAm,2018-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24225,2968,1863,0.5931293612453032,0.9135118497999385,18073,LatAm,2018-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24226,3706,1975,0.8764556962025316,0.9139334155363749,18073,LatAm,2018-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24227,3198,2097,0.5250357653791131,0.9189655172413793,18073,LatAm,2018-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24228,3226,1805,0.7872576177285318,0.9125884016973126,18073,LatAm,2019-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24229,2730,1667,0.6376724655068986,0.9060736807168934,18073,LatAm,2019-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24230,3739,2328,0.6060996563573884,0.9033582991060642,18073,LatAm,2019-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24231,3922,2174,0.8040478380864766,0.9110336817653891,18073,LatAm,2019-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24232,3239,2034,0.5924287118977385,0.9121374260771614,18073,LatAm,2019-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24233,3234,1666,0.9411764705882353,0.9109859154929577,18073,LatAm,2019-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24234,4813,2497,0.9275130156187426,0.9124170616113744,18073,LatAm,2019-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24235,3871,2182,0.7740604949587535,0.909753231492362,18073,LatAm,2019-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24236,4033,2549,0.5821890937622598,0.9103837471783296,18073,LatAm,2019-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24237,4533,2970,0.5262626262626262,0.9166835187057634,18073,LatAm,2019-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24238,5265,3711,0.4187550525464834,0.9099550639474594,18073,LatAm,2019-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24239,5116,3200,0.5987499999999999,0.910806480327577,18073,LatAm,2019-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24240,4682,3227,0.45088317322590643,0.9105406456631661,18073,LatAm,2020-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24241,4145,2732,0.5172035139092239,0.91359929468812,18073,LatAm,2020-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24242,3067,3746,-0.18126001067805664,0.9106294536817102,18073,LatAm,2020-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24243,281,3925,-0.9284076433121019,0.8977635782747604,18073,LatAm,2020-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24244,232,3241,-0.9284171551990127,0.9169960474308301,18073,LatAm,2020-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24245,216,3238,-0.9332921556516368,0.935064935064935,18073,LatAm,2020-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24246,144,4818,-0.9701120797011208,0.9290322580645162,18073,LatAm,2020-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24247,171,3874,-0.9558595766649458,0.9293478260869565,18073,LatAm,2020-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24248,295,4038,-0.9269440316988609,0.9276729559748428,18073,LatAm,2020-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24249,304,4534,-0.9329510366122629,0.9240121580547113,18073,LatAm,2020-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24250,586,5266,-0.8887200911507785,0.9497568881685575,18073,LatAm,2020-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24251,964,5115,-0.8115347018572825,0.9332042594385286,18073,LatAm,2020-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24252,1080,4684,-0.7694278394534586,0.9326424870466321,18073,LatAm,2021-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24253,1020,4147,-0.754039064383892,0.9349220898258478,18073,LatAm,2021-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24254,1130,3070,-0.6319218241042346,0.9424520433694745,18073,LatAm,2021-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24255,1106,281,2.9359430604982206,0.9388794567062818,18073,LatAm,2021-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24256,709,232,2.0560344827586206,0.924380704041721,18073,LatAm,2021-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24257,730,217,2.3640552995391704,0.9240506329113924,18073,LatAm,2021-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24258,1141,145,6.86896551724138,0.9461028192371476,18073,LatAm,2021-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24259,1269,171,6.421052631578948,0.9420935412026726,18073,LatAm,2021-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24260,1361,295,3.6135593220338986,0.9471120389700766,18073,LatAm,2021-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24261,2042,303,5.739273927392739,0.9362677670793215,18073,LatAm,2021-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24262,2813,587,3.7921635434412266,0.9411174305787889,18073,LatAm,2021-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24263,3743,966,2.8747412008281574,0.9369211514392991,18073,LatAm,2021-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24264,4188,1082,2.870609981515712,0.9364937388193202,18073,LatAm,2022-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24265,3735,1019,2.665358194308145,0.940095645607853,18073,LatAm,2022-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24266,5390,1132,3.7614840989399294,0.9409916201117319,18073,LatAm,2022-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24267,5983,1109,4.394950405770965,0.93484375,18073,LatAm,2022-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24268,6075,710,7.556338028169014,0.9389489953632149,18073,LatAm,2022-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24269,5513,735,6.500680272108844,0.9385427306775621,18073,LatAm,2022-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24270,7992,1143,5.9921259842519685,0.9359409766951634,18073,LatAm,2022-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24271,7012,1270,4.521259842519685,0.9369321218599679,18073,LatAm,2022-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24272,7644,1362,4.612334801762114,0.9344743276283619,18073,LatAm,2022-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24273,10710,2047,4.232046897899365,0.9347996857816182,18073,LatAm,2022-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24274,11882,2817,3.217962371317004,0.9308264786525656,18073,LatAm,2022-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24275,8715,3754,1.3215237080447522,0.9341837281595027,18073,LatAm,2022-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24276,9594,4194,1.2875536480686693,0.9345412039742841,18073,LatAm,2023-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24277,8785,3745,1.3457943925233646,0.935370528109029,18073,LatAm,2023-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24278,11672,5405,1.159481961147086,0.9380374507755365,18073,LatAm,2023-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24279,12311,5988,1.055945223780895,0.936268917788425,18073,LatAm,2023-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24280,11879,6096,0.9486548556430445,0.9378651507974104,18073,LatAm,2023-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24281,11359,5519,1.058162710635985,0.9323647705819584,18073,LatAm,2023-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24282,16530,7995,1.0675422138836774,0.9351134242235674,18073,LatAm,2023-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24283,14000,7015,0.9957234497505345,0.9345170549362526,18073,LatAm,2023-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24284,14438,7653,0.8865804259767411,0.9343169611078755,18073,LatAm,2023-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24285,16891,10719,0.5757999813415431,0.9358931737588653,18073,LatAm,2023-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24286,22691,11891,0.9082499369270878,0.9290452014412054,18073,LatAm,2023-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24287,16180,8722,0.8550791102958037,0.9361258967831521,18073,LatAm,2023-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24288,17011,9609,0.7703194921427827,0.932774030816472,18073,LatAm,2024-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24289,14196,8796,0.6139154160982265,0.9355476472914195,18073,LatAm,2024-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24290,18107,11689,0.549063221832492,0.9362461220268873,18073,LatAm,2024-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24291,15282,12325,0.23991886409736307,0.938870799287338,18073,LatAm,2024-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24292,12686,11904,0.06569220430107525,0.9412375723401099,18073,LatAm,2024-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24293,13118,11372,0.15353499824129435,0.9415057776501831,18073,LatAm,2024-06
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24294,18321,16544,0.10741054158607355,0.9437976509375644,18073,LatAm,2024-07
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24295,15780,14021,0.12545467513016195,0.9439492731949513,18073,LatAm,2024-08
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24296,18183,14459,0.2575558475689881,0.9457997399219766,18073,LatAm,2024-09
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24297,19010,16911,0.12412039500916561,0.9459123252226701,18073,LatAm,2024-10
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24298,23227,22710,0.022765301629238177,0.9482730464603576,18073,LatAm,2024-11
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24299,23275,16201,0.4366397135979261,0.9479107273763949,18073,LatAm,2024-12
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24300,19202,17016,0.12846732487071,0.953142062940534,18073,LatAm,2025-01
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24301,16265,14201,0.1453418773325823,0.9571588301065145,18073,LatAm,2025-02
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24302,25183,18113,0.3903273891680008,0.958585512542347,18073,LatAm,2025-03
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24303,22714,15294,0.4851575781352164,0.9634782608695652,18073,LatAm,2025-04
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24304,20372,12692,0.60510557831705,0.9669641161951775,18073,LatAm,2025-05
argentina_ciudad-autónoma-de-buenos-aires_buenos-aires,2025-08-29,2026-08-30,24305,21589,13136,0.6434987819732034,0.9703357454267607,18073,LatAm,2025-06
